arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
SNA,std,2,2,0.001,43,none,0.9968770833,1,1,0,0,-9.310340881,24.13159943,-17.2813549,0.7543480992,87.23741021,0,0,-14.84418964,25.08691025,-26.9700489,0.6802758574,81.05632538,15.57517529,1.037682414,0.6570925117,0.02570737898,0.01319638081,0.03594730049,0,1.200000048,0.02456383221,0.01441489998,0.03838465735,0,1.200000048,300,300,1200,1041
SNA,std,2,2,0.001,44,none,0.9968604167,1,1,0,0,-8.898211479,24.01430321,-17.72532654,0.7519258857,87.85982991,0,0,-15.3876791,24.57870293,-26.81599998,0.6604579687,81.16263996,15.75414085,1.034928918,0.6826639771,0.0257225167,0.01410357188,0.03876700625,0,1.200000048,0.02500830963,0.01336664986,0.03618914261,0,1.200000048,300,500,1200,906
SNA,std,2,2,0.001,45,none,0.99693125,1,1,0,0,-9.153804779,23.9541626,-18.67790413,0.7603365779,87.28269572,0,0,-16.048069,25.44055939,-25.27831078,0.6617657542,80.1813648,15.8391161,1.034787536,0.6884649992,0.02578991093,0.01282219682,0.03504158556,0,1.200000048,0.02417919599,0.01254525501,0.04723409936,0,1.200000048,300,300,1200,978
SNA,std,2,2,0.001,46,none,0.9967395833,1,1,0,0,-9.675702095,24.15572929,-19.29265404,0.7551499009,86.10429116,0,0,-17.30413628,26.21852303,-31.99267578,0.6529035568,79.73277366,16.05771065,1.042304635,0.703812778,0.02543580905,0.0104232356,0.03440719843,0,1.200000048,0.02371975593,0.01193087082,0.04520534351,0,1.200000048,300,400,1200,949
SNA,std,2,2,0.001,47,none,0.99685625,1,1,0,0,-9.977757454,24.24401093,-20.9599247,0.74072963,88.26461221,0,0,-14.50475597,25.80462456,-25.01576805,0.6806203127,79.52689452,16.0937252,1.067147017,0.6881689429,0.02550992556,0.01528772619,0.03286618739,0,1.200000048,0.02379643731,0.01235107612,0.03678993881,0,1.200000048,300,400,1200,905
SNA,std,2,2,0.001,48,none,0.9967333333,1,1,0,0,-9.436349869,24.8452034,-18.23516273,0.7491871715,86.98856244,0,0,-17.33196831,25.95141411,-36.48143005,0.6455981731,79.76992724,16.36204529,1.051960349,0.7321602106,0.02494129352,0.01164334454,0.03569352999,0,1.200000048,0.02384477854,0.01200690214,0.03551953658,0,1.200000048,300,300,1200,1046
SNA,std,2,2,0.001,49,none,0.9969875,1,1,0,0,-9.757370949,25.06516838,-19.23804092,0.7554212213,86.92011994,0,0,-16.1374588,26.43396187,-28.80446434,0.6480330825,79.11583825,16.47665787,1.067617416,0.7402064204,0.02461532876,0.01238981355,0.03862901405,0,1.200000048,0.02334151417,0.01190704294,0.03452042118,0,1.200000048,300,500,1200,1062
SNA,std,2,2,0.001,50,none,0.9970354167,1,1,0,0,-9.5884552,25.04410744,-18.42430115,0.7475537062,86.74205494,0,0,-17.1137104,26.36687088,-29.42713547,0.6489636898,78.72299917,16.63424683,1.054828882,0.7625401616,0.02477380447,0.01184321474,0.03450915217,0,1.200000048,0.02340589091,0.01122666243,0.03476231918,0,1.200000048,300,400,1200,1090
SNA,std,3,3,0.001,1,none,0.975575,1,1,0,0,-1.608443618,13.89043427,-9.568984032,0.9331297278,75.86929638,0,0,-8.913499832,15.82769108,-27.75447273,0.6998347044,73.94966451,3.674505472,0.8270921111,0.6062024832,0.04432024807,0.02171377093,0.08006161451,0,1.200000048,0.03865057975,0.01658019982,0.06708260626,0,1.200000048,1900,3200,1200,452
SNA,std,3,3,0.001,2,none,0.9853958333,1,1,0,0,-1.879461884,18.48165894,-7.690476894,0.928081274,78.03904291,0,0,-17.02282333,22.09598541,-35.39582443,0.6345037222,80.75099143,4.898681164,0.9756863713,0.6295220256,0.0335788615,0.02274441347,0.05133473501,0,1.200000048,0.02799812891,0.0193050243,0.04525320232,0,1.200000048,1500,1500,1200,512
SNA,std,3,3,0.001,3,none,0.9918375,1,1,0,0,-2.245129347,18.70510483,-9.225976944,0.9187315106,80.43985383,0,0,-15.51896477,22.18530846,-37.7283783,0.6367906332,80.58235042,5.485102177,1.008224726,0.5415325761,0.03302757069,0.01929453202,0.04481004924,0,1.200000048,0.02778599225,0.01666005515,0.04357580468,0,1.200000048,500,600,1200,582
SNA,std,3,3,0.001,4,none,0.9910583333,1,1,0,0,-2.632465839,19.34630966,-8.101877213,0.9097967744,81.77222578,0,0,-15.91721439,23.01664925,-28.22135544,0.652346015,82.85528338,6.122036457,1.049044728,0.5176148415,0.03163152188,0.02189393342,0.0436013937,0,1.200000048,0.02695950493,0.01779707521,0.05097364262,0,1.200000048,700,700,1200,692
SNA,std,3,3,0.001,5,none,0.9927729167,1,1,0,0,-3.32174778,19.53321457,-10.01887703,0.8926526308,82.95293467,0,0,-14.43281078,23.02721786,-34.53272247,0.6706812978,82.30703701,6.661859512,1.060759544,0.5032356977,0.03141425177,0.01933041587,0.04082169756,0,1.200000048,0.026804341,0.01620347425,0.04428653046,0,1.200000048,500,600,1200,550
SNA,std,3,3,0.001,6,none,0.9929520833,1,1,0,0,-2.979615211,19.3984375,-8.811935425,0.8883461952,84.25559684,0,0,-15.58562088,22.94102859,-29.14772224,0.6644155979,83.55393537,7.080211163,1.06781137,0.510613203,0.03188433498,0.02179494686,0.04476039112,0,1.200000048,0.02711367793,0.01751033589,0.04807463288,0,1.200000048,500,500,1200,706
SNA,std,3,3,0.001,7,none,0.9939791667,1,1,0,0,-4.457656384,19.90771866,-11.76757526,0.872249186,84.27561876,0,0,-14.89918613,22.89374924,-27.19421959,0.6804687381,81.95994908,7.485169888,1.046422362,0.4855934381,0.03100237623,0.01966685802,0.04220432043,0,1.200000048,0.02694643103,0.01668898016,0.0483825542,0,1.200000048,400,600,1200,817
SNA,std,3,3,0.001,8,none,0.9934625,1,1,0,0,-3.799750328,19.9282341,-9.949678421,0.870947063,85.2464067,0,0,-15.46379471,22.60554123,-26.2841568,0.6594924927,83.61941439,7.880218029,1.058736444,0.4893604517,0.03111622296,0.02255737409,0.03798518702,0,1.200000048,0.02721408568,0.01864683442,0.04319816083,0,1.200000048,500,500,1200,860
SNA,std,3,3,0.001,9,none,0.9943145833,1,1,0,0,-4.208605289,20.08886337,-11.33381176,0.8619894385,84.80038722,0,0,-15.69632244,22.81062508,-26.06989288,0.6467832923,82.92510452,8.276251793,1.057687879,0.5055257082,0.03069276921,0.02020362392,0.04169335216,0,1.200000048,0.02688663639,0.01713731885,0.0386845544,0,1.200000048,300,400,1200,666
SNA,std,3,3,0.001,10,none,0.99425625,1,1,0,0,-4.386198044,20.48804474,-13.26406002,0.8545494676,86.42321407,0,0,-12.11907673,21.55383492,-25.44813919,0.7047448158,84.12176101,8.561099052,1.034745693,0.5109006763,0.03003348038,0.02315476909,0.03850906342,0,1.200000048,0.02869805321,0.01825041883,0.04056113958,0,1.200000048,400,500,1200,902
SNA,std,3,3,0.001,11,none,0.9946958333,1,1,0,0,-4.993589878,20.5214119,-12.44034386,0.8470386863,85.87385494,0,0,-13.30159378,21.84954453,-24.67589951,0.6883736849,82.62812667,8.903759956,1.010669708,0.5216959119,0.0302860029,0.02027233131,0.03940845653,0,1.200000048,0.02812554687,0.01649057865,0.04728823155,0,1.200000048,300,400,1200,924
SNA,std,3,3,0.001,12,none,0.9947729167,1,1,0,0,-4.953988075,20.92768478,-12.27213097,0.8389889002,86.73646013,0,0,-12.11192894,21.28743553,-24.22542572,0.6883675456,83.38375959,9.251469612,1.028433204,0.5247058868,0.02952395193,0.02225183696,0.03826767951,0,1.200000048,0.02892881632,0.01838665269,0.04935732856,0,1.200000048,300,400,1200,586
SNA,std,3,3,0.001,13,none,0.9948916667,1,1,0,0,-5.690356731,20.64439774,-11.86879921,0.8353595138,86.19794436,0,0,-11.91718102,21.51931381,-23.88514137,0.6984219551,82.66187959,9.508627892,1.010917425,0.5245484114,0.02995294146,0.01966349222,0.04023857415,0,1.200000048,0.02877624147,0.01888290606,0.04274120927,0,1.200000048,300,400,1200,691
SNA,std,3,3,0.001,14,none,0.9948875,1,1,0,0,-5.419782639,20.73736,-11.20148754,0.8314371705,87.02990782,0,0,-12.35990906,21.89032173,-22.58595085,0.6852432489,83.25514804,9.828659058,1.018751264,0.5319146514,0.0299689509,0.02118394896,0.03714216873,0,1.200000048,0.02820505016,0.01775396429,0.04398366436,0,1.200000048,400,500,1200,681
SNA,std,3,3,0.001,15,none,0.9954770833,1,1,0,0,-5.81144619,22.00665665,-11.58588123,0.8308687806,86.29600119,0,0,-14.31650066,22.75698853,-24.29473495,0.6803592443,81.73795542,10.09638596,1.028034687,0.5343939066,0.02815209515,0.01913648099,0.03745981678,0,1.200000048,0.02711784281,0.01755055413,0.04174388945,0,1.200000048,400,500,1200,629
SNA,std,3,3,0.001,16,none,0.9952708333,1,1,0,0,-5.581471443,21.1249485,-12.00810242,0.8255182505,87.71895116,0,0,-10.94172001,21.94686508,-22.93752289,0.7228595018,82.46682881,10.36857796,1.003136158,0.5564241409,0.02935769223,0.02146829292,0.03862273321,0,1.200000048,0.02824904025,0.01741845533,0.04537496343,0,1.200000048,300,400,1200,979
SNA,std,3,3,0.001,17,none,0.9956583333,1,1,0,0,-6.133409023,22.21597481,-14.01299381,0.8226324916,86.92331486,0,0,-12.67073441,21.90659904,-21.51943398,0.6829324365,82.05665755,10.62451553,0.9816492796,0.545138061,0.02777024917,0.0198224932,0.03604769334,0,1.200000048,0.02793438174,0.01764833741,0.04178415239,0,1.200000048,300,300,1200,952
SNA,std,3,3,0.001,18,none,0.9954895833,1,1,0,0,-5.914162636,21.73248482,-13.01179218,0.827983439,87.63899788,0,0,-13.11012745,22.47190285,-23.97014427,0.6904391646,82.59304355,10.90931988,1.006864786,0.5612751842,0.02833449654,0.02198406123,0.03587542102,0,1.200000048,0.02703201026,0.01848621294,0.04191615433,0,1.200000048,300,400,1200,729
SNA,std,3,3,0.001,19,none,0.9957875,1,1,0,0,-6.209752083,21.77746201,-13.77433968,0.8211313486,87.32375953,0,0,-12.54611206,22.27290344,-24.783741,0.6816430688,81.34530022,11.0990181,0.9969733953,0.5471676588,0.02842721716,0.01932553761,0.0418767333,0,1.200000048,0.02779628336,0.0147424629,0.04173746705,0,1.200000048,300,400,1200,758
SNA,std,3,3,0.001,20,none,0.9955791667,1,1,0,0,-6.32920599,21.7598629,-14.26601315,0.8127425313,87.47662426,0,0,-12.89274311,22.83563423,-21.17954445,0.6877078414,82.68486318,11.35189915,0.9980409741,0.5631045103,0.02832091227,0.0172281675,0.03687039763,0,1.200000048,0.02678704076,0.01794089749,0.04378737137,0,1.200000048,400,400,1200,800
SNA,std,3,3,0.001,21,none,0.9957875,1,1,0,0,-6.396770954,22.49036598,-13.89599323,0.8198789954,87.01447552,0,0,-13.37254143,22.99132919,-24.59082794,0.6976084113,81.68239657,11.57721996,0.9946831465,0.564712882,0.02727855556,0.01769407839,0.03633416072,0,1.200000048,0.0269785095,0.0163413547,0.03934428096,0,1.200000048,300,300,1200,775
SNA,std,3,3,0.001,22,none,0.9954354167,1,1,0,0,-6.472746849,22.05692863,-15.93893147,0.809720993,87.78143961,0,0,-12.09843636,22.57896423,-22.52203941,0.7134816647,82.82824106,11.7837925,1.016439915,0.5560871363,0.02784049511,0.0201869607,0.03663781285,0,1.200000048,0.02735128812,0.01579096727,0.03922097757,0,1.200000048,300,400,1200,848
SNA,std,3,3,0.001,23,none,0.9960541667,1,1,0,0,-7.17803669,22.02853203,-13.42798042,0.8016486168,87.43299011,0,0,-11.8741684,21.80869675,-20.38714981,0.7071716189,81.80932512,12.02922535,0.9851280451,0.555806458,0.02748125605,0.01883574575,0.03466493264,0,1.200000048,0.02836406603,0.01546020992,0.04078990966,0,1.200000048,300,400,1200,779
SNA,std,3,3,0.001,24,none,0.99630625,1,1,0,0,-6.850337029,22.72755051,-14.82698154,0.8027411103,88.07545789,0,0,-13.13541031,23.20979309,-27.35384178,0.6854207516,82.20258361,12.25243378,1.014887571,0.5730478764,0.02719291113,0.02003795467,0.03902117163,0,1.200000048,0.02648626082,0.01630342938,0.04038388282,0,1.200000048,300,400,1200,704
SNA,std,3,3,0.001,25,none,0.99616875,1,1,0,0,-7.370867729,22.91959953,-16.71239281,0.8017247915,87.68371971,0,0,-13.71463585,23.34460068,-21.78375053,0.6918072701,80.91758363,12.46954441,0.9977565408,0.581514895,0.02699830756,0.01738999225,0.0399431102,0,1.200000048,0.02630364522,0.01538220979,0.04254790023,0,1.200000048,300,700,1200,1049
SNA,std,3,3,0.001,26,none,0.9963270833,1,1,0,0,-6.833129883,22.97543144,-15.75020027,0.7952977419,88.31987528,0,0,-11.90488434,23.58447456,-21.99970818,0.7050663233,81.86846489,12.66372967,1.021103144,0.5917543769,0.02697245777,0.0183246769,0.0372575596,0,1.200000048,0.02573614381,0.0152075896,0.03843894601,0,1.200000048,300,400,1200,1019
SNA,std,3,3,0.001,27,none,0.99616875,1,1,0,0,-7.419276714,22.63188362,-15.75206089,0.7916568518,88.07976631,0,0,-13.62645245,22.91891098,-23.84770966,0.6817144752,81.59433627,12.8644495,0.9941476583,0.566683352,0.02729297616,0.01993045956,0.03564267606,0,1.200000048,0.02696221881,0.01358258817,0.04214107245,0,1.200000048,300,300,1200,647
SNA,std,3,3,0.001,28,none,0.9960770833,1,1,0,0,-7.18180418,22.91967773,-15.06562233,0.7876400948,87.69450695,0,0,-14.25509834,24.11685562,-31.10338974,0.6772443652,81.38750791,13.13285446,1.02774024,0.6104085445,0.0270013772,0.01566739194,0.03494913876,0,1.200000048,0.02556488477,0.01485840511,0.03812739998,0,1.200000048,300,400,1200,698
SNA,std,3,3,0.001,29,none,0.9964708333,1,1,0,0,-7.86193037,23.51495743,-15.62092781,0.791611135,88.04329093,0,0,-13.20428085,23.79227257,-20.06208992,0.704244256,80.5694687,13.29840946,1.010165453,0.5975652337,0.02629147843,0.01773392595,0.03727227449,0,1.200000048,0.0258074142,0.01386449859,0.03759322688,0,1.200000048,300,300,1200,941
SNA,std,3,3,0.001,30,none,0.99645,1,1,0,0,-7.838914394,22.91010857,-14.57260609,0.7855234742,87.8889268,0,0,-13.57939816,24.24826241,-24.44458008,0.705486238,81.50349522,13.54571915,1.028697729,0.6043922901,0.02694292739,0.01528655924,0.0353596732,0,1.200000048,0.02543679252,0.01437374484,0.04273721203,0,1.200000048,300,400,1200,1024
SNA,std,3,3,0.001,31,none,0.9965979167,1,1,0,0,-8.349594116,23.96456528,-15.36013222,0.7941254377,87.20921365,0,0,-14.71824074,24.12181473,-23.48785591,0.67856282,80.59848785,13.70799923,0.9918120503,0.6164203286,0.02570945583,0.01732589677,0.03279523924,0,1.200000048,0.02575429901,0.01306617819,0.04009785503,0,1.200000048,300,500,1200,1026
SNA,std,3,3,0.001,32,none,0.9964854167,1,1,0,0,-8.347097397,23.52577209,-16.27296257,0.7697979212,87.8627265,0,0,-13.68496609,24.8813324,-24.89001846,0.6810056567,81.07548593,13.906003,1.02406323,0.6431409717,0.02629856579,0.01499601733,0.03485196084,0,1.200000048,0.02483529411,0.01435910631,0.04040755332,0,1.200000048,300,400,1200,803
SNA,std,3,3,0.001,33,none,0.9965,1,1,0,0,-8.15152359,23.7002697,-18.53066826,0.776991725,87.89282577,0,0,-13.94324875,23.68861771,-23.81190109,0.6875439882,80.89429016,14.02640629,1.007006288,0.6249321699,0.02601931244,0.01570027322,0.03530739993,0,1.200000048,0.02607435919,0.01453362592,0.03757444769,0,1.200000048,300,400,1200,784
SNA,std,3,3,0.001,34,none,0.9964854167,1,1,0,0,-8.438747406,23.22445488,-17.77422523,0.7678830028,88.7258738,0,0,-13.85652351,23.89996147,-25.92077827,0.6795024276,81.22213292,14.23932076,1.015576005,0.6351432204,0.02666973881,0.01560861152,0.03453917801,0,1.200000048,0.02575928904,0.0146556953,0.03951195627,0,1.200000048,300,300,1200,847
SNA,std,3,3,0.001,35,none,0.99664375,1,1,0,0,-8.385797501,23.40147018,-16.09599304,0.7716906667,88.66841354,0,0,-13.70265293,23.24449539,-21.01931,0.678507328,80.80629702,14.31415749,0.9926255345,0.6455350518,0.02640978806,0.01709402911,0.03392158076,0,1.200000048,0.0264745485,0.01343138702,0.04120781645,0,1.200000048,300,400,1200,803
SNA,std,3,3,0.001,36,none,0.99654375,1,1,0,0,-8.491496086,23.66138458,-17.36997795,0.7716419697,87.97539382,0,0,-15.40028858,24.85263634,-25.42366791,0.6655640006,80.97546455,14.49112225,1.019626975,0.6614582539,0.02614498511,0.01478267368,0.03459878638,0,1.200000048,0.02460073493,0.01415545773,0.03894371539,0,1.200000048,300,300,1200,712
SNA,std,3,3,0.001,37,none,0.9967729167,1,1,0,0,-8.783564568,24.38941193,-16.4481945,0.7666243911,87.83872365,0,0,-13.98711777,25.72478867,-24.54535675,0.6901147366,80.59524463,14.59920979,1.026052594,0.6400474906,0.02535373345,0.01761102118,0.03740713373,0,1.200000048,0.02388434298,0.01356882881,0.03573666513,0,1.200000048,200,300,1200,736
SNA,std,3,3,0.001,38,none,0.9963916667,1,1,0,0,-8.802145004,23.54694176,-16.44858551,0.7684377432,87.89927878,0,0,-14.50890636,25.81888199,-22.48064423,0.6873059273,80.97623154,14.88099194,1.060195684,0.6695129871,0.02626588568,0.01467345189,0.03639168665,0,1.200000048,0.02395182289,0.01396148559,0.0411471948,0,1.200000048,300,400,1200,951
SNA,std,3,3,0.001,39,none,0.9966520833,1,1,0,0,-9.271173477,24.77731705,-17.32476234,0.759111166,87.64661609,0,0,-14.60805035,25.87922478,-25.02867508,0.6767927408,80.476821,14.96356392,1.041993618,0.679243803,0.02490820549,0.01571360417,0.03463651985,0,1.200000048,0.02391149476,0.01307870634,0.03399979696,0,1.200000048,300,300,1200,857
SNA,std,3,3,0.001,40,none,0.9964625,1,1,0,0,-8.658094406,24.47286224,-19.04259491,0.7749262452,87.99914708,0,0,-14.72226238,26.58593559,-28.12930107,0.6777288914,80.76847157,15.16633129,1.073835373,0.6797062159,0.0253909491,0.01304431912,0.03340042755,0,1.200000048,0.02313978039,0.01350287348,0.03476507962,0,1.200000048,300,500,1200,1025
SNA,std,3,3,0.001,41,none,0.9967291667,1,1,0,0,-8.625514984,24.35667801,-17.96156502,0.7755349874,87.76468967,0,0,-15.99832726,25.38191986,-26.74148369,0.6626029611,79.80283922,15.30552483,1.027448177,0.6752883196,0.02528513037,0.01423513051,0.03285871074,0,1.200000048,0.02441566251,0.0120282555,0.03407278284,0,1.200000048,300,400,1200,845
SNA,std,3,3,0.001,42,none,0.99660625,1,1,0,0,-8.471858978,24.17408562,-17.96147537,0.7731555104,88.27402376,0,0,-13.80560589,25.46920586,-23.65947342,0.7110711932,80.4906856,15.50688744,1.055640221,0.6825432181,0.02555453777,0.01553611271,0.03634985164,0,1.200000048,0.0242927745,0.01268596668,0.04554254189,0,1.200000048,300,400,1200,1073
SNA,std,3,3,0.001,43,none,0.9968333333,1,1,0,0,-9.228430748,24.6109581,-18.542799,0.7640503049,87.92184175,0,0,-13.09031487,25.03474808,-23.49283409,0.7054362297,79.23649949,15.6167469,1.010821939,0.7004739046,0.02520369738,0.01345254388,0.03517257795,0,1.200000048,0.02456667461,0.01229316648,0.03721118718,0,1.200000048,300,400,1200,1050
SNA,std,3,3,0.001,44,none,0.99693125,1,1,0,0,-8.685123444,24.96116257,-19.4877243,0.771081686,88.08449881,0,0,-15.39580917,26.2106514,-26.15609932,0.6850112081,80.21671223,15.75676632,1.055600643,0.7148803473,0.0245898366,0.01325017028,0.03645871207,0,1.200000048,0.02362196706,0.01227005757,0.03616514057,0,1.200000048,300,400,1200,789
SNA,std,3,3,0.001,45,none,0.9968416667,1,1,0,0,-9.479202271,24.48435783,-18.18560791,0.7566965818,88.22491351,0,0,-14.04562855,25.69308853,-22.32562256,0.6944775581,79.29989437,15.86397362,1.034713984,0.7463012934,0.0252351705,0.01428803336,0.03407477215,0,1.200000048,0.02381562255,0.01188110933,0.03288914636,0,1.200000048,300,300,1200,744
SNA,std,3,3,0.001,46,none,0.99693125,1,1,0,0,-9.382599831,25.10590744,-21.27088547,0.7698683739,87.81100234,0,0,-16.24221802,26.26336288,-25.92225647,0.6840084791,79.27478341,16.10255814,1.049529791,0.7616057992,0.02471972257,0.01309131924,0.03354046121,0,1.200000048,0.02356687747,0.01183929481,0.03732925281,0,1.200000048,300,400,1200,1090
SNA,std,3,3,0.001,47,none,0.9970666667,1,1,0,0,-9.166335106,25.0186882,-21.39144325,0.7768109441,87.73202977,0,0,-16.74929619,26.67254257,-25.53576279,0.6584060788,78.23075533,16.19259834,1.052485824,0.7749666572,0.024798695,0.01540170982,0.03625524044,0,1.200000048,0.02321139351,0.01116087195,0.03632909805,0,1.200000048,300,300,1200,976
SNA,std,3,3,0.001,48,none,0.99684375,1,1,0,0,-9.124864578,25.22935677,-19.95336533,0.7679730654,87.99878949,0,0,-15.97676468,27.06093979,-33.89916992,0.6561728716,78.72300276,16.40727997,1.050639987,0.7972303629,0.02436620928,0.01485821139,0.0349316299,0,1.200000048,0.02269011363,0.01212596707,0.03523527458,0,1.200000048,300,300,1200,856
SNA,std,3,3,0.001,49,none,0.99691875,1,1,0,0,-9.422991753,24.90803719,-24.32301903,0.7635270357,88.39849265,0,0,-16.32966232,25.62034035,-29.21032906,0.6617572904,78.95223856,16.46010208,1.039817691,0.7816189528,0.02469329163,0.01727777906,0.03670370206,0,1.200000048,0.02393027209,0.01150501426,0.03730875626,0,1.200000048,300,300,1200,822
SNA,std,3,3,0.001,50,none,0.9968895833,1,1,0,0,-9.618823051,25.24726486,-23.42033195,0.7523800731,88.33082674,0,0,-15.77845097,26.54627228,-29.20568848,0.6684264541,78.87272001,16.58677864,1.044413447,0.8067860603,0.02447197959,0.01414521411,0.03395651653,0,1.200000048,0.02337181196,0.01206148136,0.040893659,0,1.200000048,300,500,1200,798
SNA,std,4,4,0.001,1,none,0.9767270833,1,1,0,0,-1.029625773,12.87479401,-4.66929245,0.9484660029,75.2690899,0,0,-6.881492615,14.56777382,-24.20894814,0.7463588715,74.71339564,3.395098448,0.8115198612,0.6311196685,0.0477494821,0.02743386477,0.07156354189,0,1.200000048,0.04261886701,0.02370386384,0.07624320686,0,1.200000048,1700,2500,1200,664
SNA,std,4,4,0.001,2,none,0.98315625,1,1,0,0,-1.719126582,17.57871819,-10.23127937,0.9343619943,78.72000235,0,0,-16.57475662,21.36784554,-29.35186958,0.6118752956,78.81425915,5.054161549,0.9693363309,0.6384364963,0.03510475904,0.02022588812,0.05022484809,0,1.200000048,0.02897510491,0.01786385663,0.06687388569,0,1.200000048,1200,2400,1200,646
SNA,std,4,4,0.001,3,none,0.99030625,1,1,0,0,-2.288730145,17.64358711,-6.12204361,0.9174357057,81.26113339,0,0,-13.97231197,20.93722916,-32.16016006,0.6499475837,81.35977884,5.658799648,0.9871072173,0.5574267507,0.03503387049,0.02090934664,0.04832783714,0,1.200000048,0.02923307009,0.01859597676,0.04771745577,0,1.200000048,600,800,1200,741
SNA,std,4,4,0.001,4,none,0.9915791667,1,1,0,0,-2.425948381,18.56139565,-7.682714939,0.9119979143,82.82997826,0,0,-14.69660187,21.39198685,-34.05937576,0.6467531323,82.1703885,6.182331562,1.017579198,0.5374622345,0.03330296651,0.02424439415,0.04741344228,0,1.200000048,0.02876672707,0.01906087063,0.0469493717,0,1.200000048,500,600,1200,720
SNA,std,4,4,0.001,5,none,0.9927958333,1,1,0,0,-2.376746893,18.38203812,-8.199189186,0.8974609375,83.86156253,0,0,-13.95588589,21.09218216,-26.50328445,0.6721374393,82.07183793,6.649797916,1.039763689,0.5236300826,0.03371804953,0.02240942791,0.04567046091,0,1.200000048,0.02941388078,0.01570337638,0.04141970724,0,1.200000048,500,600,1200,826
SNA,std,4,4,0.001,6,none,0.99284375,1,1,0,0,-2.968987226,18.9475708,-6.813593864,0.8955900073,84.47028147,0,0,-14.78755569,21.45023155,-27.53886223,0.658999145,81.95085059,7.17154932,1.040581703,0.5192379951,0.03249607608,0.02290670201,0.04330526292,0,1.200000048,0.02868228219,0.01719979011,0.04453415424,0,1.200000048,500,600,1200,712
SNA,std,4,4,0.001,7,none,0.9935145833,1,1,0,0,-3.12357831,19.07760239,-8.452831268,0.8863431811,85.38002502,0,0,-13.35460663,21.26398468,-22.70291519,0.6727455854,83.47411671,7.489285946,1.031170487,0.505689621,0.03240837157,0.02308679745,0.04211015627,0,1.200000048,0.02903202176,0.01938997954,0.03880918771,0,1.200000048,400,500,1200,716
SNA,std,4,4,0.001,8,none,0.9939083333,1,1,0,0,-3.55157733,19.29750443,-8.114201546,0.8858799338,85.41581565,0,0,-13.33773708,21.28389168,-24.68571854,0.6601816416,81.98109299,7.903596401,1.053437829,0.5152694583,0.03218218312,0.02209560759,0.04303864762,0,1.200000048,0.02896038443,0.01716920175,0.04271730408,0,1.200000048,400,500,1200,791
SNA,std,4,4,0.001,9,none,0.9940708333,1,1,0,0,-3.485229492,19.39571571,-8.959768295,0.8726401925,85.69137742,0,0,-14.12433624,21.29090309,-23.20202065,0.6773910522,83.02739483,8.163854599,1.040034294,0.4949941933,0.03150577098,0.02202505991,0.04140258953,0,1.200000048,0.02908516861,0.01538226102,0.04202202708,0,1.200000048,400,400,1200,809
SNA,std,4,4,0.001,10,none,0.9943104167,1,1,0,0,-3.943053484,19.46719551,-9.737055779,0.864411056,86.45427075,0,0,-11.77833366,20.94561577,-26.43418694,0.696279645,82.81657682,8.527960777,1.017152548,0.4986774623,0.03168606013,0.0244488623,0.04085855559,0,1.200000048,0.0295261573,0.0189499706,0.04586846381,0,1.200000048,300,500,1200,643
SNA,std,4,4,0.001,11,none,0.9947041667,1,1,0,0,-4.40680027,19.79769516,-10.03495026,0.8612056971,86.06432946,0,0,-12.90589905,21.12127113,-24.75411415,0.6727753878,82.9973485,8.789778709,1.018339157,0.5059732199,0.03113886528,0.02111172862,0.04009103775,0,1.200000048,0.02928237431,0.01696296409,0.04413134605,0,1.200000048,300,400,1200,844
SNA,std,4,4,0.001,12,none,0.9948395833,1,1,0,0,-4.445679188,20.3244648,-10.42729664,0.8600744605,86.32272399,0,0,-12.77017784,21.47130394,-25.51855278,0.6880768538,82.00961263,9.132569313,1.005637527,0.5151190162,0.03037030809,0.02032242157,0.0405889973,0,1.200000048,0.02874269895,0.01597400196,0.0417461209,0,1.200000048,400,500,1200,923
SNA,std,4,4,0.001,13,none,0.9952229167,1,1,0,0,-4.349462032,20.43428421,-10.99093628,0.8561288714,86.56845278,0,0,-13.17573071,21.32261467,-22.46480942,0.6714650393,82.23054752,9.323023796,0.9887714386,0.5133768916,0.03036133014,0.02026386186,0.04091904312,0,1.200000048,0.02881485038,0.01482337527,0.05193047598,0,1.200000048,300,400,1200,763
SNA,std,4,4,0.001,14,none,0.9950541667,1,1,0,0,-4.94975853,20.08472443,-9.821282387,0.8380907178,87.28054731,0,0,-11.55180645,20.32533073,-23.86196327,0.7031005025,83.41824698,9.674604416,0.9811695218,0.5144363046,0.03067718819,0.02002830803,0.04187694192,0,1.200000048,0.03051782027,0.0166457165,0.04404594749,0,1.200000048,300,400,1200,726
