seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm,hits_l1,removed_l1,max_ratio_l1,max_excess_l1,violations_l1,bfix_removed_l1,bfix_hits_l1,bfix_errors_l1,hits_l2,removed_l2,max_ratio_l2,max_excess_l2,violations_l2,bfix_removed_l2,bfix_hits_l2,bfix_errors_l2
4,17,30000,0.4826652923758377,0.3336166666666667,40034,120000,0,1044,0.008700000000000001,0.0,588.3448929590463,0.4902874107992053,-0.7421867221566228,33.82590946379908,0.0,3.4939220738861114,-0.1533823151886463,0.005600173611051471,0.9919,119028,120000,0,103024,0.8585333333333334,0.0,7.17360802334338,0.005978006686119484,-248.1732454893986,136.759245542835,0.0,4.455785873266287,-0.1497631282079965,147.18934525157908,0.2958333492279053,1.8148829936981201,0.19076458333333332,2.0898934895833334,0.1125,2099d9949da7a7f3b8645a4666da06b535d063a2f1e014964c85fa1a3969223f,a78c6963c980636024263158cc83a1dab3952de55fe562b2e0d739694a190fbf,True,cap1,649228.0,1014.8815248915787,1.0000001446307687,5.977136421364548e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,18,30000,0.48000616718277306,0.33735,40482,120000,0,701,0.005841666666666667,0.0,585.1096865845183,0.4875914054870986,-1.0659834264949897,33.11370070389806,0.0,3.4971521393134477,-0.15871652209199966,0.008271007631125015,0.9873166666666666,118478,120000,0,99760,0.8313333333333334,0.0,10.268521495741695,0.008557101246451412,-238.86840131620443,136.10253942623166,0.0,4.541020051640426,-0.15079571410082282,139.38611806849627,0.3708333373069763,1.6304717063903809,0.21636875,2.0229260416666666,0.11416666666666667,6144d08e3abad488d7a8fde9285b048f324e88775346bbdbd4b1ba28ae0ac31d,ffbfff8ae9ca51d95878475b82f680dc2f6ea39fee26faeacb0f47a6f2db60a0,True,cap1,680623.0,1076.4707741534587,1.0000001360201753,5.436999113150875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,19,30000,0.4819842321729935,0.3276833333333333,39322,120000,0,567,0.004725,0.0,587.5230046769061,0.48960250389742177,-0.5826432334812514,31.285666281883078,0.0,3.5009995834608323,-0.18136284345760942,0.010589198238363599,0.98405,118086,120000,0,98041,0.8170083333333333,0.0,13.093602120402984,0.01091133510033582,-233.84866527480852,136.43967247255816,0.0,4.647044811259816,-0.14213247870095075,136.00691551081024,0.38750001788139343,1.6082521677017212,0.24132083333333335,1.9576130208333333,0.11,a51a78b39f0153fcddcef31f70a0096c0d3cea0bd59b698ea2b1bd5825afb2bc,c1e86306e893e9c520b5ec984f2d2fb06c8d10889924ec22788464d1027957c6,True,cap1,686752.0,1062.963095568001,1.0000001481629472,6.123110285471967e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20,30000,0.4968587426330723,0.32650833333333334,39181,120000,0,956,0.007966666666666667,0.0,604.9547337433773,0.5041289447861478,0.5640976590462029,34.36565352943068,0.0,3.4878148994262768,-0.1277148151770234,0.004107074793945173,0.9940416666666667,119285,120000,0,106270,0.8855833333333334,0.0,5.241433556170882,0.0043678612968090684,-277.5156365704499,156.50408797693095,0.0,4.722602546807219,-0.1713417349336669,158.92640583774485,0.2758333384990692,1.8815525770187378,0.19577291666666666,2.0824,0.11583333333333333,27880dd9ba0d726e53924d998bfaef2bd7727056c258df9b36634f107456e614,1157eb706c2de8bc2a9210ea455f6addd83d9f9a2aab87521a53cd6ffd07d326,True,cap1,633577.0,1013.1064690091684,1.0000001334145043,5.417529971296631e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,21,30000,0.48796078655518493,0.3345416666666667,40145,120000,0,1055,0.008791666666666666,0.0,594.224921109091,0.4951874342575759,-0.4693823481722425,34.56613946368956,0.0,3.492157324190415,-0.04732840198092163,0.003277163463907079,0.9955666666666667,119468,120000,0,108459,0.903825,0.0,4.398810083605586,0.003665675069671322,-276.6542825522138,147.78099041470054,0.0,4.772279398621189,-0.21073603351484052,150.7579624903375,0.24500000476837158,1.948790431022644,0.16652708333333333,2.148484895833333,0.11416666666666667,b3f4e02f1b7bb6104bce2cdc3112b760b637494c192e83050ea1f4ebb825e262,6c31cc880101250a1f604a61951ed3025503f317ce27ec5bd434e8ef7a209ba4,True,cap1,628557.0,973.2855599226282,1.0000001351428336,5.585029798638175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,22,30000,0.4855018367788215,0.32526666666666665,39032,120000,0,599,0.004991666666666667,0.0,591.8430253905259,0.4932025211587716,-0.2316891006470347,31.843185479583433,0.0,3.4986105150203684,0.0017775602638721466,0.004881147376206155,0.9928583333333333,119143,120000,0,104566,0.8713833333333334,0.0,6.289799131676725,0.0052414992763972715,-260.6522946028554,150.75413262440577,0.0,4.797980599634132,-0.24517561856657266,140.4878324562718,0.2866666615009308,1.8665210008621216,0.17152291666666666,2.134304296875,0.1175,ac85fc997a23ef3c817bd37b65bc4159a14dbb6c0ea454a57436b7898795d854,96f62344545f6d27ddbdd8e9c736e8dbfc315e897513b1bae9135bc114a7761c,True,cap1,658658.0,992.3079522203175,1.000000145772025,5.826800091313089e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,23,30000,0.49725811245736223,0.32975,39570,120000,0,690,0.00575,0.0,605.2151164076151,0.5043459303396793,0.694955447089517,34.39381032267964,0.0,3.50035493606563,0.051565864440053705,0.004717021628466671,0.9930833333333333,119170,120000,0,108758,0.9063166666666667,0.0,6.13448710555155,0.005112072587959625,-298.7658339293503,161.73561048172758,0.0,4.8233698421401945,-0.28124737495556473,157.2125119628448,0.2574999928474426,1.9263124465942383,0.16332916666666666,2.1578005208333333,0.11083333333333334,97f361bf5a3b388ef54403218f98c3470bb7c47be1b228436b3cf17b8e35fe83,6a18f5c06273c20edb1de846a3fe702d31cb5cd3f4d453fe7ae23a984b262b05,True,cap1,647461.0,957.5979791049937,1.0000001325982857,5.352791969670534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,24,30000,0.4958896624804988,0.330225,39627,120000,0,647,0.005391666666666667,0.0,603.3716631889888,0.5028097193241574,0.5712624144973388,34.04024806956595,0.0,3.481068403943642,0.07823697958141565,0.0033798711709770697,0.9953333333333333,119440,120000,0,110096,0.9174666666666668,0.0,4.539322968196692,0.00378276914016391,-292.9841771488686,156.03257412273314,0.0,4.8550068400860695,-0.30249471936025657,155.22947550021476,0.25583332777023315,1.9572851657867432,0.16830625,2.1490477864583335,0.11083333333333334,45fa3e104e30a534801ff6a658e0347786474d6528c0cf755405026dffc4f8d3,e7a7ab05399c8bc75f316f6df5bff9dd2d28e4e205870860a0835eee174a086e,True,cap1,702178.0,997.908075048758,1.000000142132859,5.8739056374435e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,25,30000,0.48645944423225196,0.33658333333333335,40390,120000,0,750,0.00625,0.0,592.1294361029526,0.4934411967524605,-0.05483145954245714,34.2231272804416,0.0,3.4844858743471065,0.12235198330134153,0.004766804031999297,0.993075,119169,120000,0,107032,0.8919333333333334,0.0,6.1212016289867766,0.005101001357488981,-288.4616234998435,171.8625862929221,0.0,4.941281984646828,-0.30959094361867756,151.91307764285318,0.2900000214576721,1.8551396131515503,0.1696125,2.149119010416667,0.1125,54210fc4bf38716553bbfebff8152ed1202ad0d8a644d477f57a8de738a09f34,3950f6d1d8a960e55e8fe835bc4d5740bc32c6db9c3e0df24e2b187fe61d4b80,True,cap1,652264.0,982.5316148816936,1.0000001540508614,6.218799954993415e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,26,30000,0.4927334668048783,0.33365833333333333,40039,120000,0,741,0.006175,0.0,599.5597306632518,0.4996331088860432,0.446158469618826,34.33759227520636,0.0,3.4763361340300594,0.1810962413996458,0.0027431863239884527,0.9962,119544,120000,1,111364,0.9280333333333334,0.01,3.7218383343355983,0.0031015319452796656,-294.9381523548524,146.03807179650332,0.0,4.981022653169965,-0.3341274807974696,157.13049670251164,0.2541666626930237,1.957489013671875,0.17583958333333333,2.1281356770833333,0.11,f2c880b29e6f7c988c13ad42d6ba89aec193731a723ca945bf4c06a8892a8490,b1f56807e60d6b90d8eeaeadf62dd1c42bf2917340c90fe8151ff23f133b57ff,True,cap1,604757.0,946.9023470057332,1.0000001432536438,5.72613535254618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,27,30000,0.4903206738719067,0.33234166666666665,39881,120000,0,926,0.007716666666666667,0.0,597.0186751307201,0.4975155626089335,0.6763250661019703,34.739861649914495,0.0,3.4896099249039514,0.1818468202650547,0.0037726708290020537,0.994875,119385,120000,1,110622,0.9218500000000001,0.01,4.922240507024539,0.004101867089187116,-306.2608997487627,160.9304151668755,0.0,5.006934501164781,-0.3632429116917774,165.7561788279289,0.24250000715255737,1.952304720878601,0.17287916666666667,2.1334375,0.11416666666666667,9066e6ce86e143b266df3fc32ecdd7b9be22f12bd2e62dda98abe0f3ee7ef2be,fba90effdf764896430a5d2dff6e4a9a8781b5c6f32f74fac21ca4fe507af598,True,cap1,654765.0,975.8519954963808,1.0000001457907681,5.827549296455459e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28,30000,0.49380865561485465,0.3199916666666667,38399,120000,0,670,0.005583333333333333,0.0,601.543412107644,0.5012861767563701,0.4863536916017222,32.59736025406873,0.0,3.500390083005359,0.16730408135801553,0.0064329268853338464,0.9913916666666667,118967,120000,1,107814,0.8984500000000001,0.01,8.080462885096935,0.006733719070914113,-279.26981402561495,147.94393239737613,0.0,5.094355988991007,-0.3618631600216031,151.7978335026458,0.3266666829586029,1.737024188041687,0.2138125,2.029882161458333,0.115,7302847eb8f3ee004a23f10c8827ceacc4ab003c8235c35adaebc0458fc43b18,bd78fad740600ca86802ecef181991d993375c9788f09b4e4290ce5f96306bfe,True,cap1,656904.0,1060.5778765648183,1.000000141314226,5.840074104312976e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,29,30000,0.48985807586713553,0.3395416666666667,40745,120000,0,992,0.008266666666666667,0.0,595.9800700318856,0.49665005835990467,0.32464900525330254,35.56281093460912,0.0,3.4846084462757636,0.19466000311076642,0.0032889175204428686,0.99585,119502,120000,1,112152,0.9346000000000001,0.01,4.459562507001302,0.003716302089167752,-320.4450464495508,164.42564337802497,0.0,5.124331025815077,-0.40801862647756937,165.74247982324493,0.2433333396911621,1.9619014263153076,0.16642708333333334,2.1548786458333336,0.11333333333333333,50b33bd8c4ce6daf883c36a6d0822b8e73ae3ada6f6a46647afcea343b880f9e,9e47855a7e752714d6cba69325d4516436fbc227740e73174a0dc0702f024e1c,True,cap1,587707.0,940.7081908922634,1.000000140680173,5.679045518292014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,30,30000,0.4700732312471474,0.345775,41493,120000,0,808,0.006733333333333333,0.0,572.8625530609272,0.47738546088410605,-0.866867645493895,33.75356521579564,0.0,3.488870597664603,0.17854975491762162,0.004685809856567027,0.9938083333333333,119257,120000,1,109624,0.9135333333333334,0.01,6.043603454266737,0.005036336211888948,-294.8744002320747,158.7247982972,0.0,5.18672947943164,-0.42075495227004467,151.32886629520465,0.2824999988079071,1.847975254058838,0.17772083333333333,2.1103890625,0.10833333333333334,0d6d9af61e137c1fccf329cdeae521477154e4f17335a5df4dd3b1429e284fbe,408f1a8cb2b72de2f6e396b308e40dff7c088781746f33a5ff597b65c24fc864,True,cap1,621601.0,1004.6149319807495,1.0000001455462568,5.390053434695119e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,31,30000,0.48575700066844885,0.354575,42549,120000,0,1311,0.010925,0.0,590.4596461202245,0.49204970510018714,0.16639071897653254,38.34233199444628,0.0,3.48079177116395,0.23189700977876782,0.0012126493340639682,0.99845,119814,120000,1,115333,0.9611083333333333,0.01,2.08098364497591,0.001734153037479925,-353.48021755664183,177.91072911658864,0.0,5.181306725419872,-0.46810179664753376,176.27160615004587,0.16833333671092987,2.1388540267944336,0.13963541666666668,2.2208869791666666,0.11666666666666667,2b7099b8bbc6293a772165ac862a41de8a63312a4d232c7b1609c36bdd40dbf0,4053637e0dc0bcbdaff354ef4d81bd2dc59d18ff752554f4b9c435daaa5baacc,True,cap1,583401.0,799.9819354175531,1.0000001346248402,5.546863492966736e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,32,30000,0.49090689497391893,0.34705833333333336,41647,120000,0,916,0.007633333333333334,0.0,596.964559027379,0.4974704658561492,0.8526137656868439,36.97308367700121,0.0,3.4834037334444816,0.2949006824195385,0.0012411403146218817,0.9983916666666667,119807,120000,1,115709,0.9642416666666667,0.01,2.151897946894759,0.001793248289078966,-352.94521888634324,180.0882549132588,0.0,5.189705132039872,-0.5020961640123278,174.18725614376066,0.1758333444595337,2.13478684425354,0.13238541666666667,2.2373057291666667,0.11333333333333333,57aa2594cc3841302b9f9ea7353d6f950f2a205f4d250cb9c5aa3cfd795efd17,bea891f7dd134af983ed58f3e3a0f6d1281f2ff1f6b08cce5c57e7908cdc60ce,True,cap1,602755.0,827.9114400748222,1.0000001450700648,5.856258802339198e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,33,30000,0.48305464835951356,0.35663333333333336,42796,120000,0,1163,0.009691666666666668,0.0,587.2537453427029,0.48937812111891915,0.6341326447094789,38.1078006793148,0.0,3.489171489803729,0.3310235212743282,0.0019876371942708884,0.997625,119715,120000,1,114965,0.9580416666666667,0.01,2.8934769199349746,0.002411230766612479,-368.6904872690926,199.79304699247456,0.0,5.209748231522404,-0.5248374349437654,181.9562898972027,0.1808333396911621,2.088132381439209,0.13349375,2.2317651041666666,0.11,522e7dc16ae9f3ffe0b69a1a0b1c1ebbd69b7b6465c487ff1de1c5d501911049,96a5b07375d91f41a0c57c95b8690825b8da0b010eba75f851c4bb610f28eb9c,True,cap1,601971.0,845.7709953452368,1.0000001387127042,5.732561358939847e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,34,30000,0.4797610229408616,0.34639166666666665,41567,120000,0,720,0.006,0.0,584.0654264033445,0.4867211886694538,0.04420441844252238,34.62535181992527,0.0,3.4957562863838563,0.3347084725648165,0.0020559217928037337,0.9972833333333333,119674,120000,1,114275,0.9522916666666668,0.01,3.0374058570001985,0.0025311715475001655,-326.2822166058963,163.09874373293115,0.0,5.214170703409755,-0.5490313786640764,162.80516245181806,0.1966666728258133,2.088290214538574,0.14961458333333333,2.1909421875,0.1125,4313f4860aa45348ea143bc2c09c017d54aceb2f092f2a804175c5789a416a91,194a50aae19bcf21d9126d2abf4c6f39274252f2d99b76a5d5c3ccbf3831028a,True,cap1,651014.0,863.1113079925781,1.0000001429878596,5.909240128332272e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,35,30000,0.48017732562425125,0.3413,40956,120000,0,242,0.0020166666666666666,0.0,584.5197075656738,0.4870997563047282,-0.04572343816968321,31.660836495792157,0.0,3.503471518599728,0.3109212239831686,0.01088195158119142,0.9844916666666667,118139,120000,0,101393,0.8449416666666667,0.0,13.535018994417102,0.011279182495347586,-287.7851532811909,199.17261394771043,0.0,5.349464345063625,-0.5229829570683069,145.27317938130588,0.41583335399627686,1.5362013578414917,0.21869166666666667,2.020171223958333,0.1125,d1c7d3c419d32e86cc00d61858f00b7241185b9d6644e9e66dc82ed7a4cc1786,f3429eef8bc171d54a94bfcfee982fac0c5bf2c6ec8c48fb1749c7893f1d1e33,True,cap1,713537.0,1096.5863983991208,1.0000001325777303,5.479022116006149e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,36,30000,0.4753467398899414,0.35145,42174,120000,0,601,0.005008333333333333,0.0,578.5125214534806,0.4820937678779006,-0.09420578430431582,33.848021350193584,0.0,3.5012397026851096,0.3347179635614157,0.003811932374040078,0.9948333333333333,119380,120000,0,111951,0.932925,0.0,4.988982619071158,0.004157485515892632,-324.85206751119995,169.47779330215621,0.0,5.392617026390603,-0.5569621391841793,157.83754766915658,0.2516666650772095,1.934810996055603,0.15645,2.17383046875,0.11333333333333333,c0e2c873c45c2d5c7629d2c905605c572eaffb232ab6a6a816efdb5a119fdccb,ee446a0371b49cc389f031fb6edc388b2bdec5e3bdea5553917fff05eebf7495,True,cap1,590817.0,886.1243543766675,1.0000001435269532,5.931519186930245e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,37,30000,0.4714689102335932,0.3648,43776,120000,0,1220,0.010166666666666668,0.0,573.5206101125597,0.47793384176046644,-0.19563489767095682,37.6588946073906,0.0,3.4646696378378703,0.40687913954257965,0.0005625796064668523,0.9992833333333333,119914,120000,3,117835,0.9819583333333334,0.03,1.4547617153822585,0.0012123014294852155,-381.67404068098864,178.4474163320783,0.0,5.368119524470047,-0.603879954549484,181.27045043725929,0.14083333313465118,2.2169885635375977,0.12127708333333333,2.2702682291666667,0.11583333333333333,865aa2339f48a3d5474dddd55a30cb860a22f514daf414a624088349d7ba4b9c,98fc9c51838ac0f5fe070d5b541183fc3a5e079b6cc84c476dd25ad723090565,True,cap1,505006.0,602.5165458681641,1.0000001351191492,5.584050990492528e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,38,30000,0.4784310762962695,0.36673333333333336,44008,120000,0,1534,0.012783333333333334,0.0,581.436621782964,0.48453051815247006,0.17483291953814503,40.02251354856227,0.0,3.466840813731473,0.4744736109673977,0.0004250348211947866,0.9995,119940,120000,6,118200,0.9850000000000001,0.06,1.2811543887681627,0.0010676286573068022,-399.77906171118224,189.5437082809674,0.0,5.3678221207221695,-0.6316808640956879,189.8423492260161,0.1366666704416275,2.248622179031372,0.11594166666666667,2.2776013020833332,0.11,8ecd599eeb5149c37d40feca07340f774728b5596a4719e3153dae148b852a05,8e0e3fe64906969a978733f22f7906117e2c4fa6876d041347646bf97636604c,True,cap1,567951.0,553.7189146715353,1.0000001383722643,5.585878737335292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,39,30000,0.47593764108439146,0.35795,42954,120000,0,982,0.008183333333333334,0.0,578.8811883523593,0.4824009902936328,0.35734297072887417,36.42017125608767,0.0,3.502635520411981,0.5058026149868965,0.0006622360320785834,0.9991083333333334,119893,120000,2,117503,0.9791916666666667,0.02,1.4305301822811403,0.0011921084852342836,-381.07509086229953,176.08864670816425,0.0,5.3599617384623075,-0.6484903854131698,179.09165415428237,0.1300000101327896,2.2326581478118896,0.121225,2.27211640625,0.11583333333333333,75ec232052efa5b759f62a94070d6434c82d1e4868e3251ee77f8e2414c1a4af,9be8b798279e0d28951aa7e98dc9047dfac814b05e33154c82ee9d6f0bc1893e,True,cap1,604933.0,556.2526244104768,1.0000001391396143,5.561689340183307e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,40,30000,0.48102222022592855,0.350025,42003,120000,0,631,0.005258333333333334,0.0,585.2332215377696,0.4876943512814747,0.403122102088978,34.508963798954255,0.0,3.494654027955917,0.48035031522391364,0.002623157697597189,0.9968583333333333,119623,120000,3,115828,0.9652333333333334,0.03,3.6283346423528884,0.0030236122019607404,-348.1038433164508,164.52528463816066,0.0,5.370115970547405,-0.6606410417985171,168.5668357106312,0.20750001072883606,2.0534746646881104,0.14901666666666666,2.1992546875,0.1125,d0a74ef8d246aded37256d835e4e5d2fea5cf9818d9f835f391f19d100c025c8,e599b972810b8254dc35dc83e514fff44f8fb844f43a0afa5cedc8a4578eb7a7,True,cap1,605478.0,977.0288522607827,1.000000146217579,6.042714311149666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,41,30000,0.475947793758464,0.3650583333333333,43807,120000,0,1390,0.011583333333333334,0.0,578.4094667128537,0.4820078889273781,0.18400738755225526,38.310814694783815,0.0,3.4870922643875026,0.49674234898760916,0.0008180687400533395,0.9989166666666667,119870,120000,5,117903,0.9825250000000001,0.05,1.6549948095198808,0.0013791623412665675,-392.0312437335238,190.20875339939485,0.0,5.374310325257786,-0.6864205980859697,188.2462045281011,0.15666666626930237,2.2000322341918945,0.13302708333333332,2.232769010416667,0.11,3c12b8ee73eb0982668f738c7f91d3188de3b9d35366c45eafef1741d62face5,dd80ff2677b1b4971c3bea8bd46cd1944c9e4e7d8797e3428acc346d930dcbc2,True,cap1,575782.0,646.8110922626353,1.0000001457461927,6.023233396490468e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,42,30000,0.47200780898000644,0.37215,44658,120000,0,1174,0.009783333333333333,0.0,573.4535467063268,0.47787795558860574,0.024087381609715665,38.594530629198495,0.0,3.472575762417569,0.5375544381141663,0.0002500993441785196,0.9996916666666666,119963,120000,8,118780,0.9898333333333333,0.08,1.0606348434298023,0.0008838623695248353,-403.5041849779809,185.57933904988712,0.0,5.373789640403684,-0.7146392039209605,186.67701494976527,0.1341666728258133,2.2659904956817627,0.12067291666666667,2.2883244791666666,0.125,db7572993456497d81f27fe83e6fb1131178b5ac4216e8158762f3480e66d9d5,7f7f9b160de019acbf3d702fb222b9f5b030aaadd067f49545adb8e9f1496fbd,True,cap1,542087.0,485.01162393090556,1.0000001379170707,5.420308921699757e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,43,30000,0.4773967444878682,0.36205,43446,120000,0,1080,0.009000000000000001,0.0,580.459700588228,0.4837164171568567,0.35752874077791374,37.12348645856153,0.0,3.485295335135968,0.5497381356358528,0.0013299542208736615,0.9983666666666666,119804,120000,5,117350,0.9779166666666668,0.05,2.2362230171322572,0.0018635191809435478,-389.2058016280448,179.5444050269248,0.0,5.390133273951894,-0.7236655662592967,183.75434940986423,0.16833333671092987,2.170219898223877,0.11712291666666666,2.276226041666667,0.1125,884585e4e9e1c1f93d029e4381a3c956e980b3a05d91f4e10a715df9d5a1fe46,a681e8b738f9eb21af7fac072357d326906f4c20c06c58211f8457b9a9aa69ac,True,cap1,521246.0,667.1813509045094,1.0000001399345135,5.783054914942909e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,44,30000,0.48392834438190685,0.36394166666666666,43673,120000,0,1095,0.009125000000000001,0.0,587.8180150580278,0.48984834588168985,0.6394995193456923,38.777685710963944,0.0,3.464144896403269,0.5887205022946,0.0003252824376710176,0.999625,119955,120000,9,118870,0.9905833333333334,0.09,1.1194801680059445,0.0009329001400049538,-412.8165365816882,192.95657117950572,0.0,5.387310853042793,-0.7498656346206554,190.06452444073324,0.11250000447034836,2.2864534854888916,0.10650208333333333,2.3021838541666666,0.11166666666666666,afe473cd29e072562b3e926a94ab463703763edb5728d53235d2dc2fbdda6706,b120e2b39bbdfc4d1b8fc1921127b7d64d7fd8795bdc10d88a313e5323e175ea,True,cap1,475378.0,451.8429597932242,1.0000001492713282,6.168916204529751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,45,30000,0.48737133792098875,0.36591666666666667,43910,120000,0,1393,0.011608333333333333,0.0,591.8785088637518,0.4932320907197932,1.0655124743220707,40.46542975844718,0.0,3.435450271932564,0.6324046894162894,0.0002679756798449064,0.9996666666666667,119960,120000,15,119280,0.994,0.15,0.9867568536450069,0.0008222973780375058,-422.7407030605932,198.42799572629374,0.0,5.380599187443301,-0.7715099331689999,197.85622609608137,0.1041666716337204,2.2910258769989014,0.09979791666666667,2.3126494791666667,0.10666666666666667,78b9bb4b3e93df2991a70b4a21b7cb02bbbf5b000664ce59d71494ea0c775a92,9a21455592c4f84c5b4d956adb558e1058e468f02ec05774970d8075e746da01,True,cap1,429713.0,439.3793686682959,1.0000001513256007,6.253812845358198e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,46,30000,0.47934490529866125,0.37151666666666666,44582,120000,0,1415,0.011791666666666667,0.0,582.2088657520352,0.4851740547933627,0.6748491565160454,40.235925388887786,0.0,3.460801695265673,0.6394048500061035,0.00048541163069803405,0.999475,119937,120000,9,119092,0.9924333333333334,0.09,1.0926726874898223,0.0009105605729081852,-437.73948125845993,196.57880459417007,0.0,5.391964684078926,-0.7786233561579138,198.14023348077907,0.125,2.2746686935424805,0.107075,2.3008364583333334,0.11166666666666666,ed4ebf88d40d0a1a752e353f48dbc32fb0fae8b5b14cef5ebb6df5c4390a0790,ae5b49a1263c9b0a0620342359f84f76953378cc47d62b6121dbffe06e465501,True,cap1,478340.0,303.65174306762356,1.0000001499202618,6.19573459204048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,47,30000,0.4745936448012699,0.37345833333333334,44815,120000,0,1391,0.011591666666666667,0.0,576.5751730670689,0.48047931088922413,0.4646947054820758,39.88288826435187,0.0,3.4509662778274004,0.6590408736467361,0.0001920785548853418,0.9997833333333334,119974,120000,23,119454,0.9954500000000001,0.23,0.8585630671929352,0.0007154692226607794,-442.5137957693855,201.1455353588825,0.0,5.379992811431065,-0.7997346690390259,198.44367001384217,0.11833333969116211,2.2798006534576416,0.10494791666666667,2.3014846354166667,0.11166666666666666,e6281ecdd0397284a723cc8a9d07d94a8894f6d8ab47f7bcf89c9e95e5f03a5c,22dca892b6a7737edab8148b064e76c7d403b5ed00ebff2c1f6db5773baf9c51,True,cap1,432930.0,494.32385610800145,1.000000130744365,5.403254865754548e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,48,30000,0.48376966230823193,0.3700583333333333,44407,120000,0,1169,0.009741666666666668,0.0,587.2926369788373,0.4894105308156978,0.9519500022423766,39.219247984924266,0.0,3.482273888509144,0.6830491200834513,0.0001008797411990192,0.9998916666666666,119987,120000,19,119489,0.9957416666666667,0.19,0.9261830401576594,0.0007718192001313829,-431.77332071741023,183.2215291319443,0.0,5.37951009808579,-0.8065142681729048,194.8720405159576,0.11666666716337204,2.3044981956481934,0.10607708333333334,2.3067322916666666,0.11166666666666666,fab0550dbab57387e7fb0c5bdd101ff22f6314c13213bf45f5a6285f5af7eb18,caad79c1a8b6b471c4be35840fb0566a65a0f106a92405631ac1e95683bdce7a,True,cap1,533275.0,222.75480700928574,1.0000001450150713,5.993018437067121e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
