arm,seed,window,term,total,error,per_task,unit_median,delta,delta_error,signed_share,share_error
cap12,3,30-50,self_growth,-0.027692270953644536,6.5295402341207045e-12,-0.0013846135476822269,0.0009704701619028062,0.9700500331572683,1.1623389547835084e-11,,
cap12,3,30-50,self_rotation,5.176414545311741,1.2624895133348813e-10,0.258820727265587,5.102773296329728,0.9700500331572683,1.1623389547835084e-11,,
cap12,4,30-50,self,2.018274580211354,1.1080309528259614e-10,0.1009137290105677,2.044709564332421,-0.37433293291000835,1.176174547707532e-11,-5.391656471477379,4.65410855316829e-10
cap12,4,30-50,upstream,7.520243877877672,2.1232782418971743e-10,0.3760121938938836,8.22832345120565,-0.37433293291000835,1.176174547707532e-11,-20.089720184159106,1.198448747597093e-09
cap12,4,30-50,cross,-9.167887908526222,2.097414049016312e-10,-0.4583943954263111,-8.71494491032643,-0.37433293291000835,1.176174547707532e-11,24.491267271774433,1.3298388441249095e-09
cap12,4,30-50,bias,-0.7449634824728127,1.720041053482885e-14,-0.037248174123640634,-0.6911749765276909,-0.37433293291000835,1.176174547707532e-11,1.9901093838620552,6.257649569130475e-11
cap12,4,30-50,upstream_growth,1.572956956542925,2.2346861184767694e-10,0.07864784782714626,1.6190003685552048,-0.37433293291000835,1.176174547707532e-11,-4.202026640603039,7.290086720470893e-10
cap12,4,30-50,upstream_rotation,5.947286921334747,4.5541761313738426e-10,0.29736434606673734,6.380166586329879,-0.37433293291000835,1.176174547707532e-11,-15.88769354355607,1.7158129158530149e-09
cap12,4,30-50,self_growth,0.01197726579537121,6.2118009025587075e-12,0.0005988632897685605,0.005509797757539763,-0.37433293291000835,1.176174547707532e-11,-0.03199629191656137,1.759966568537522e-11
cap12,4,30-50,self_rotation,2.006297314415982,1.2113116610170539e-10,0.1003148657207991,2.04174137412683,-0.37433293291000835,1.176174547707532e-11,-5.359660179560816,4.919961123781893e-10
cap12,5,30-50,self,4.300230303227359,1.1788920184732077e-10,0.21501151516136793,4.374310235291961,-0.6741966138151255,1.2052834888618356e-11,-6.3783030277967905,2.888865184797401e-10
cap12,5,30-50,upstream,7.513472724713082,2.27194686032932e-10,0.3756736362356541,7.769057639898744,-0.6741966138151255,1.2052834888618356e-11,-11.144334710012924,5.36217980034017e-10
cap12,5,30-50,cross,-11.819227902020858,2.2335086562277825e-10,-0.5909613951010428,-12.461176729646079,-0.6741966138151255,1.2052834888618356e-11,17.53083248985564,6.446908785689734e-10
cap12,5,30-50,bias,-0.6686717397347093,1.684842426836759e-14,-0.033433586986735465,-0.6801580190658569,-0.6741966138151255,1.2052834888618356e-11,0.9918052479540764,1.775592951954044e-11
cap12,5,30-50,upstream_growth,0.4392220331605333,2.323744208780805e-10,0.021961101658026665,0.4735781824436293,-0.6741966138151255,1.2052834888618356e-11,-0.6514746947111995,3.563153264978537e-10
cap12,5,30-50,upstream_rotation,7.074250691552549,4.876114551992788e-10,0.3537125345776274,7.405784296526878,-0.6741966138151255,1.2052834888618356e-11,-10.492860015301725,9.108336311698894e-10
cap12,5,30-50,self_growth,0.05797927263034406,6.714003107195926e-12,0.002898963631517203,0.023722497118408223,-0.6741966138151255,1.2052834888618356e-11,-0.08599757317417026,1.1495940406402408e-11
cap12,5,30-50,self_rotation,4.242251030597014,1.2904254383919347e-10,0.2121125515298507,4.309153961238598,-0.6741966138151255,1.2052834888618356e-11,-6.29230545462262,3.038922613112299e-10
cap12,6,30-50,self,5.170160027307725,1.1649387000856608e-10,0.25850800136538626,4.656855787553792,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,upstream,4.2602038829597335,2.297934914059703e-10,0.21301019414798666,4.212856873156474,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,cross,-8.262390723178607,2.2074547766875245e-10,-0.4131195361589303,-7.881563666350501,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,bias,-0.5324004384572618,1.4761227793652205e-14,-0.026620021922863092,-0.5123804435133934,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,upstream_growth,-1.8584384660170556,2.527743838545196e-10,-0.09292192330085278,-1.9837264793851868,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,upstream_rotation,6.118642348976789,4.932194610961362e-10,0.30593211744883947,6.461600590735926,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,self_growth,0.009616910571739048,6.873886954166713e-12,0.0004808455285869524,0.004712436915075904,0.6355727486315925,1.2227486114644044e-11,,
cap12,6,30-50,self_rotation,5.160543116735987,1.27819247003437e-10,0.25802715583679936,4.694758186162905,0.6355727486315925,1.2227486114644044e-11,,
cap12,7,30-50,self,5.722347715259948,1.1845844975693974e-10,0.2861173857629974,6.115647570083814,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,upstream,7.986749960078745,2.2969354335130696e-10,0.39933749800393725,8.51484272765358,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,cross,-11.36239465862831,2.2429729014695594e-10,-0.5681197329314155,-10.84933241417582,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,bias,-0.6305238719878252,1.642421182442341e-14,-0.03152619359939126,-0.6828166842460632,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,upstream_growth,2.002954363488029,2.4812735302116333e-10,0.10014771817440145,2.0995682687124955,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,upstream_rotation,5.983795596590717,4.932279500949869e-10,0.2991897798295359,6.128598624511795,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,self_growth,-0.03842914661241486,6.8271470240338716e-12,-0.001921457330620743,-0.013172070195307674,1.716179144722559,1.1510643898963119e-11,,
cap12,7,30-50,self_rotation,5.760776861872363,1.2978116997633393e-10,0.28803884309361816,6.150289764445066,1.716179144722559,1.1510643898963119e-11,,
cap12,8,30-50,self,5.383099354265852,1.198064378074454e-10,0.2691549677132926,4.8723348491593015,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,upstream,9.215317305133127,2.3047054992983267e-10,0.4607658652566563,9.164322670709588,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,cross,-11.906510284726819,2.2626824216296664e-10,-0.595325514236341,-12.529684528320395,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,bias,-0.5832815416296944,1.5512615974455732e-14,-0.02916407708148472,-0.5356362909078598,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,upstream_growth,2.1460918558001967,2.4271677108182485e-10,0.10730459279000984,2.244864736770978,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,upstream_rotation,7.069225449332928,4.941423939754635e-10,0.3534612724666464,7.392606650454129,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,self_growth,0.02491193082039587,6.809716387637009e-12,0.0012455965410197935,0.015488983426750303,2.1086248330424606,1.1993367278654106e-11,,
cap12,8,30-50,self_rotation,5.358187423445455,1.3119263248166407e-10,0.26790937117227276,4.80177297411387,2.1086248330424606,1.1993367278654106e-11,,
cap12,9,30-50,self,4.415980013279587,1.186321600823861e-10,0.22079900066397934,4.046271040605108,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,upstream,7.809911333982529,2.2786819047608966e-10,0.39049556669912644,7.488075058290068,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,cross,-10.70914500746553,2.244466065541606e-10,-0.5354572503732765,-10.27682897309198,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,bias,-0.6844533570599742,1.7058060925205748e-14,-0.03422266785299871,-0.6855698153376579,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,upstream_growth,1.5876568122416017,2.4080403181749815e-10,0.07938284061208009,1.6055138560896096,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,upstream_rotation,6.222254521740927,4.888106099239833e-10,0.3111127260870464,5.883654207463317,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,self_growth,0.03848741847285128,6.81141526248586e-12,0.001924370923642564,0.02700658502358989,0.832292982736612,1.1972034853276238e-11,,
cap12,9,30-50,self_rotation,4.377492594806736,1.2989037455706106e-10,0.21887462974033678,4.100776988112063,0.832292982736612,1.1972034853276238e-11,,
cap12_bfix,0,1-10,self,-11.215441315787782,6.745738654575648e-11,-1.2461601461986425,-11.188183935507663,-15.164598585451618,1.549094333296141e-11,0.7395804941746023,5.203924837884349e-12
cap12_bfix,0,1-10,upstream,0.7396595603319261,1.3693549572154276e-10,0.08218439559243623,1.2820921573290212,-15.164598585451618,1.549094333296141e-11,-0.04877541308884559,9.079775783362184e-12
cap12_bfix,0,1-10,cross,-4.68881682999576,1.2716518576223653e-10,-0.5209796477773067,-3.6858266146550838,-15.164598585451618,1.549094333296141e-11,0.3091949189142432,8.701544360029765e-12
cap12_bfix,0,1-10,bias,0.0,1.3515646314885156e-16,0.0,0.0,-15.164598585451618,1.549094333296141e-11,-0.0,8.912630452259652e-18
cap12_bfix,0,1-10,upstream_growth,-1.0234394068005548,1.4687597104999283e-10,-0.11371548964450609,-1.0594355504403048,-15.164598585451618,1.549094333296141e-11,0.06748872388764755,9.754399223861524e-12
cap12_bfix,0,1-10,upstream_rotation,1.763098967132481,2.9164325385639604e-10,0.19589988523694235,2.1309754272859185,-15.164598585451618,1.549094333296141e-11,-0.11626413697649314,1.935062699510435e-11
cap12_bfix,0,1-10,self_growth,0.04917732284687713,4.64017942356445e-12,0.005464146982986348,0.0068314559125608396,-15.164598585451618,1.549094333296141e-11,-0.003242903039586958,3.0930067051489317e-13
cap12_bfix,0,1-10,self_rotation,-11.264618638634659,7.490859657443909e-11,-1.2516242931816288,-11.1855730494031,-15.164598585451618,1.549094333296141e-11,0.7428233972141892,5.6985934618785925e-12
cap12_bfix,1,1-10,self,-9.788842423655876,7.208011490047175e-11,-1.0876491581839862,-9.788244247594006,-14.70826299429525,1.6274365509720415e-11,0.6655335458342415,5.637126416384652e-12
cap12_bfix,1,1-10,upstream,2.8972838553636824,1.4689792368782322e-10,0.32192042837374246,3.0355725187262914,-14.70826299429525,1.6274365509720415e-11,-0.19698341377818873,1.0205421638470299e-11
cap12_bfix,1,1-10,cross,-7.816704426003063,1.3578600944680245e-10,-0.8685227140003403,-7.940081797158392,-14.70826299429525,1.6274365509720415e-11,0.5314498679439477,9.820050588741771e-12
cap12_bfix,1,1-10,bias,0.0,1.133399562999004e-16,0.0,0.0,-14.70826299429525,1.6274365509720415e-11,-0.0,7.705869574400863e-18
cap12_bfix,1,1-10,upstream_growth,-0.10556295534030986,1.587057440486599e-10,-0.01172921726003443,-0.2415621119346404,-14.70826299429525,1.6274365509720415e-11,0.007177119105176018,1.079818595097895e-11
cap12_bfix,1,1-10,upstream_rotation,3.0028468107039936,3.1369040470467333e-10,0.3336496456337771,2.9448385837102204,-14.70826299429525,1.6274365509720415e-11,-0.20416053288336483,2.1553416698202314e-11
cap12_bfix,1,1-10,self_growth,0.020986263610609207,5.088557466644297e-12,0.0023318070678454675,0.002401969274601263,-14.70826299429525,1.6274365509720415e-11,-0.0014268349443268009,3.4754482102896413e-13
cap12_bfix,1,1-10,self_rotation,-9.809828687266485,8.012272448348058e-11,-1.0899809652518317,-9.771859001106435,-14.70826299429525,1.6274365509720415e-11,0.6669603807785683,6.185514268131353e-12
cap12_bfix,2,1-10,self,-8.655470457373319,6.459863877214395e-11,-0.9617189397081466,-8.396705044048298,-12.901803520777683,1.4328895959389526e-11,0.6708729088482966,5.752100294802229e-12
cap12_bfix,2,1-10,upstream,0.8849667471373439,1.2881931656504118e-10,0.09832963857081599,1.2300447398185015,-12.901803520777683,1.4328895959389526e-11,-0.06859248365642455,1.006078484834314e-11
cap12_bfix,2,1-10,cross,-5.131299810541706,1.220440869117363e-10,-0.5701444233935229,-5.117352531485562,-12.901803520777683,1.4328895959389526e-11,0.39771957480812775,9.901215655881892e-12
cap12_bfix,2,1-10,bias,0.0,1.2389472400726274e-16,0.0,0.0,-12.901803520777683,1.4328895959389526e-11,-0.0,9.602899610730733e-18
cap12_bfix,2,1-10,upstream_growth,-0.3389855264430477,1.4471064627169045e-10,-0.037665058493671966,-0.293571730833664,-12.901803520777683,1.4328895959389526e-11,0.026274274437455905,1.124549486573507e-11
cap12_bfix,2,1-10,upstream_rotation,1.2239522735803918,2.7547785241563617e-10,0.13599469706448797,1.1334080238255306,-12.901803520777683,1.4328895959389526e-11,-0.09486675809388047,2.145725779832587e-11
cap12_bfix,2,1-10,self_growth,0.0209288123196808,4.2874741805118175e-12,0.0023254235910756447,0.006932695351998572,-12.901803520777683,1.4328895959389526e-11,-0.0016221617610263587,3.3411765139985243e-13
cap12_bfix,2,1-10,self_rotation,-8.676399269693,7.158596398987756e-11,-0.9640443632992223,-8.431160905895668,-12.901803520777683,1.4328895959389526e-11,0.672495070609323,6.295479467885994e-12
cap12_bfix,3,1-10,self,-8.480029893794557,6.740943605105884e-11,-0.9422255437549507,-7.2450447679770225,-12.145199181947348,1.4633832902203278e-11,0.6982207345268814,6.3916632340540505e-12
cap12_bfix,3,1-10,upstream,2.0183234362743723,1.3387790773696943e-10,0.22425815958604137,1.8174201851352008,-12.145199181947348,1.4633832902203278e-11,-0.16618281890958306,1.1223366646946414e-11
cap12_bfix,3,1-10,cross,-5.683492724427166,1.269692836263507e-10,-0.6314991916030184,-5.17145208359471,-12.145199181947348,1.4633832902203278e-11,0.4679620843827018,1.101818023431768e-11
cap12_bfix,3,1-10,bias,0.0,1.2909002864501623e-16,0.0,0.0,-12.145199181947348,1.4633832902203278e-11,-0.0,1.062889350032658e-17
cap12_bfix,3,1-10,upstream_growth,0.1502018061477611,1.4400116534686316e-10,0.016689089571973455,0.12933016730179145,-12.145199181947348,1.4633832902203278e-11,-0.01236717520211784,1.1871535331629646e-11
cap12_bfix,3,1-10,upstream_rotation,1.868121630126611,2.8593219275764113e-10,0.20756907001406788,1.7809327079159438,-12.145199181947348,1.4633832902203278e-11,-0.1538156437074652,2.3728166847791963e-11
cap12_bfix,3,1-10,self_growth,0.03385150709915921,4.468435264889155e-12,0.0037612785665732456,-1.8723118300482525e-05,-12.145199181947348,1.4633832902203278e-11,-0.0027872335885175247,3.712764909169337e-13
cap12_bfix,3,1-10,self_rotation,-8.513881400893714,7.474289426720398e-11,-0.9459868223215238,-7.274354304947359,-12.145199181947348,1.4633832902203278e-11,0.7010079681153988,6.998837293083166e-12
cap12_bfix,4,1-10,self,-9.21638301126449,6.474829259694114e-11,-1.0240425568071656,-8.720681160934163,-12.663011540450588,1.4432111625711203e-11,0.7278192064994788,5.9427635844947305e-12
cap12_bfix,4,1-10,upstream,0.816844214306513,1.2728765756355574e-10,0.09076046825627922,0.6635692339204626,-12.663011540450588,1.4432111625711203e-11,-0.06450631523924578,1.0125451610317422e-11
cap12_bfix,4,1-10,cross,-4.263472743492614,1.221165442419482e-10,-0.4737191937214016,-3.769092506435089,-12.663011540450588,1.4432111625711203e-11,0.3366871087397672,1.0027324314860852e-11
cap12_bfix,4,1-10,bias,0.0,1.2949267702501997e-16,0.0,0.0,-12.663011540450588,1.4432111625711203e-11,-0.0,1.0226056938471362e-17
cap12_bfix,4,1-10,upstream_growth,-0.25269650511965774,1.3710961693185677e-10,-0.02807738945773975,-0.21466781899127468,-12.663011540450588,1.4432111625711203e-11,0.01995548249422712,1.0850313473928484e-11
cap12_bfix,4,1-10,upstream_rotation,1.069540719426171,2.7118663303365026e-10,0.118837857714019,0.7054180969337684,-12.663011540450588,1.4432111625711203e-11,-0.08446179773347293,2.1511921788877946e-11
cap12_bfix,4,1-10,self_growth,0.012420499057084606,4.240335600048909e-12,0.0013800554507871785,-0.0056799719851038655,-12.663011540450588,1.4432111625711203e-11,-0.0009808487512949582,3.359779531182047e-13
cap12_bfix,4,1-10,self_rotation,-9.228803510321573,7.17101982408191e-11,-1.0254226122579526,-8.66818508682945,-12.663011540450588,1.4432111625711203e-11,0.7288000552507736,6.493664349231513e-12
cap12_bfix,5,1-10,self,-9.109184243324355,6.865942582914701e-11,-1.012131582591595,-9.136854558152072,-12.86608657299367,1.4893024238526293e-11,0.7079996074676527,6.156082660984346e-12
cap12_bfix,5,1-10,upstream,2.1698321897944255,1.4025841373566504e-10,0.24109246553271393,1.960434369114258,-12.86608657299367,1.4893024238526293e-11,-0.16864741096558244,1.1096639510770174e-11
cap12_bfix,5,1-10,cross,-5.92673451946374,1.291669325428948e-10,-0.6585260577181934,-5.5477883148299405,-12.86608657299367,1.4893024238526293e-11,0.4606478034979297,1.0572603306681504e-11
cap12_bfix,5,1-10,bias,0.0,1.3301125665842007e-16,0.0,0.0,-12.86608657299367,1.4893024238526293e-11,-0.0,1.033812852913403e-17
cap12_bfix,5,1-10,upstream_growth,0.5310794648086536,1.5523208604504566e-10,0.05900882942318374,0.6306713439660112,-12.86608657299367,1.4893024238526293e-11,-0.041277467067834486,1.2112998808166349e-11
cap12_bfix,5,1-10,upstream_rotation,1.638752724985772,2.982062054244441e-10,0.18208363610953024,0.9125148015841302,-12.86608657299367,1.4893024238526293e-11,-0.12736994389774797,2.3325143144501127e-11
cap12_bfix,5,1-10,self_growth,0.030803574714112165,4.7728299414664546e-12,0.0034226194126791296,0.011846860503772972,-12.86608657299367,1.4893024238526293e-11,-0.0023941681520136715,3.737336709491785e-13
cap12_bfix,5,1-10,self_rotation,-9.139987818038467,7.629948154115295e-11,-1.015554202004274,-9.099303286325043,-12.86608657299367,1.4893024238526293e-11,0.7103937756196663,6.752667760320554e-12
cap12_bfix,6,1-10,self,-11.842258937311312,6.770596536019827e-11,-1.3158065485901458,-12.06264103701552,-13.345113422571947,1.5259394230995605e-11,0.8873854093500094,6.088239293180274e-12
cap12_bfix,6,1-10,upstream,1.4923214719888835,1.3794115228195864e-10,0.16581349688765373,1.8045769859378065,-13.345113422571947,1.5259394230995605e-11,-0.11182531198759005,1.0464332528452445e-11
cap12_bfix,6,1-10,cross,-2.9951759572495162,1.2716573157728093e-10,-0.3327973285832796,-2.53964604098111,-13.345113422571947,1.5259394230995605e-11,0.22443990263758049,9.7856703745502e-12
cap12_bfix,6,1-10,bias,0.0,1.3470179520496236e-16,0.0,0.0,-13.345113422571947,1.5259394230995605e-11,-0.0,1.009371677405766e-17
cap12_bfix,6,1-10,upstream_growth,-0.10163756389828894,1.5338251481817213e-10,-0.011293062655365439,-0.05946644836185339,-13.345113422571947,1.5259394230995605e-11,0.007616088427272487,1.150224341582335e-11
cap12_bfix,6,1-10,upstream_rotation,1.5939590358871727,2.9394795577330654e-10,0.17710655954301918,2.0179289959131714,-13.345113422571947,1.5259394230995605e-11,-0.11944140041486255,2.2163223855018918e-11
cap12_bfix,6,1-10,self_growth,0.06022851365784466,4.663103652743291e-12,0.006692057073093851,0.019091322100450833,-13.345113422571947,1.5259394230995605e-11,-0.004513151125113261,3.545850935740609e-13
cap12_bfix,6,1-10,self_rotation,-11.902487450969158,7.525073688750344e-11,-1.3224986056632397,-12.195867351680697,-13.345113422571947,1.5259394230995605e-11,0.8918985604751227,6.658758697937567e-12
cap12_bfix,7,1-10,self,-8.516102266529975,6.777346837469024e-11,-0.9462335851699972,-7.938605473475677,-11.577383146264957,1.5729319758619303e-11,0.7355809304175445,6.853414153487507e-12
cap12_bfix,7,1-10,upstream,0.6321244734752803,1.3811837560810256e-10,0.07023605260836448,0.8169578995553075,-11.577383146264957,1.5729319758619303e-11,-0.05459994417470873,1.2004203714530165e-11
cap12_bfix,7,1-10,cross,-3.6934053532102626,1.276747732184209e-10,-0.41037837257891807,-4.235424102454019,-11.577383146264957,1.5729319758619303e-11,0.31901901375716435,1.14614100327363e-11
cap12_bfix,7,1-10,bias,0.0,1.1453839026472834e-16,0.0,0.0,-11.577383146264957,1.5729319758619303e-11,-0.0,9.893288389771906e-18
cap12_bfix,7,1-10,upstream_growth,-0.5709173908960965,1.508752240374488e-10,-0.06343526565512184,-0.6264739315864151,-11.577383146264957,1.5729319758619303e-11,0.049313163750677395,1.3098897050158239e-11
cap12_bfix,7,1-10,upstream_rotation,1.2030418643713765,2.938843042044123e-10,0.13367131826348627,1.3472365396317962,-11.577383146264957,1.5729319758619303e-11,-0.10391310792538609,2.5525536862473194e-11
cap12_bfix,7,1-10,self_growth,0.0032319929342584774,4.6841345299260075e-12,0.0003591103260287197,6.585580201133684e-05,-11.577383146264957,1.5729319758619303e-11,-0.0002791643753537835,4.0497285917270726e-13
cap12_bfix,7,1-10,self_rotation,-8.519334259464234,7.529930932604578e-11,-0.946592695496026,-8.032540553694574,-11.577383146264957,1.5729319758619303e-11,0.7358600947928983,7.5038402714435e-12
cap12_bfix,8,1-10,self,-7.345672242596237,7.364710428257151e-11,-0.8161858047329152,-7.490625179450921,-11.898980019228109,1.5671076758646382e-11,0.6173362952728745,7.002469468021811e-12
cap12_bfix,8,1-10,upstream,5.225008688094122,1.473260684890079e-10,0.5805565208993468,5.566751525745088,-11.898980019228109,1.5671076758646382e-11,-0.43911399797720396,1.2959769450878229e-11
cap12_bfix,8,1-10,cross,-9.778316464725993,1.389108970205903e-10,-1.086479607191777,-10.762226303971165,-11.898980019228109,1.5671076758646382e-11,0.8217777027043295,1.2756566011905004e-11
cap12_bfix,8,1-10,bias,0.0,1.3952333534120812e-16,0.0,0.0,-11.898980019228109,1.5671076758646382e-11,-0.0,1.1725655065890503e-17
cap12_bfix,8,1-10,upstream_growth,3.1816865097568257,1.7377468738007373e-10,0.35352072330631396,3.9703961195453843,-11.898980019228109,1.5671076758646382e-11,-0.2673915331074926,1.495635370181541e-11
cap12_bfix,8,1-10,upstream_rotation,2.043322178337297,3.162037221658684e-10,0.22703579759303297,1.9407818083091903,-11.898980019228109,1.5671076758646382e-11,-0.1717224648697114,2.6800198372756453e-11
cap12_bfix,8,1-10,self_growth,0.030233513185062524,5.067657993469542e-12,0.003359279242784725,0.020412538703155403,-11.898980019228109,1.5671076758646382e-11,-0.002540849143053169,4.2923672312837186e-13
cap12_bfix,8,1-10,self_rotation,-7.375905755781298,8.179230421854831e-11,-0.8195450839756998,-7.7634288607319935,-11.898980019228109,1.5671076758646382e-11,0.6198771444159276,7.69034532976023e-12
cap12_bfix,9,1-10,self,-10.565107607460538,7.06317850060074e-11,-1.1739008452733932,-10.50019183106992,-17.462748732593155,1.6037630314848505e-11,0.6050082818715365,4.600413048421693e-12
cap12_bfix,9,1-10,upstream,-0.007702510270127263,1.3909067744864956e-10,-0.0008558344744585847,0.022395960475109944,-17.462748732593155,1.6037630314848505e-11,0.00044108235124239045,7.965398480480795e-12
cap12_bfix,9,1-10,cross,-6.889938614862496,1.3364572642643854e-10,-0.7655487349847218,-6.364443015229436,-17.462748732593155,1.6037630314848505e-11,0.3945506357772214,8.015585103119897e-12
cap12_bfix,9,1-10,bias,0.0,1.4380565944622722e-16,0.0,0.0,-17.462748732593155,1.6037630314848505e-11,-0.0,8.234995626888618e-18
cap12_bfix,9,1-10,upstream_growth,-2.135157696365152,1.5227292819577565e-10,-0.23723974404057246,-2.268797909733294,-17.462748732593155,1.6037630314848505e-11,0.12226927896981135,8.832176257174988e-12
cap12_bfix,9,1-10,upstream_rotation,2.127455186095025,2.9667593677811033e-10,0.23638390956611388,2.1433533663268314,-17.462748732593155,1.6037630314848505e-11,-0.12182819661856897,1.710097380003393e-11
cap12_bfix,9,1-10,self_growth,0.020596561768207112,4.7094411034275146e-12,0.0022885068631341237,0.004636225534666722,-17.462748732593155,1.6037630314848505e-11,-0.001179457030711602,2.7076831708144423e-13
cap12_bfix,9,1-10,self_rotation,-10.585704169228745,7.827193305070847e-11,-1.1761893521365272,-10.547120692954564,-17.462748732593155,1.6037630314848505e-11,0.6061877389022482,5.039007575806803e-12
cap12_bfix,0,1-50,self,0.7611070892804905,3.812708263629578e-10,0.015532797740418174,0.0506525044899917,-14.128474868062249,1.5569341950123952e-11,-0.05387043515935263,2.704535639250111e-11
cap12_bfix,0,1-50,upstream,13.320822407247055,7.356297665981145e-10,0.27185351851524603,13.82272849338694,-14.128474868062249,1.5569341950123952e-11,-0.9428351277574262,5.3106267663047986e-11
cap12_bfix,0,1-50,cross,-28.210404364589795,7.153493036648372e-10,-0.575722538052853,-29.359074257006757,-14.128474868062249,1.5569341950123952e-11,1.996705562916779,5.28323003227912e-11
cap12_bfix,0,1-50,bias,0.0,7.358518549215284e-16,0.0,0.0,-14.128474868062249,1.5569341950123952e-11,-0.0,5.208289371599127e-17
cap12_bfix,0,1-50,upstream_growth,-0.8176715654686539,7.897219681588783e-10,-0.016687174805482735,-1.0441595733854445,-14.128474868062249,1.5569341950123952e-11,0.05787401493115296,5.59595516608266e-11
cap12_bfix,0,1-50,upstream_rotation,14.13849397271571,1.566897195419708e-09,0.28854069332072874,13.553500736415172,-14.128474868062249,1.5569341950123952e-11,-1.0007091426885792,1.1200636747579689e-10
cap12_bfix,0,1-50,self_growth,0.03597923253423029,2.508720702193892e-11,0.0007342700517189855,0.02492066418360509,-14.128474868062249,1.5569341950123952e-11,-0.0025465758243702723,1.778455194981821e-12
cap12_bfix,0,1-50,self_rotation,0.7251278567462617,4.2208395244821367e-10,0.014798527688699218,0.07659899004645687,-14.128474868062249,1.5569341950123952e-11,-0.05132385933498246,2.9931264033754126e-11
cap12_bfix,1,1-50,self,2.977530745745071,4.0351157791090195e-10,0.0607659335866341,2.7423175256819103,-15.16968446664948,1.6172388824245617e-11,-0.19628165320716895,2.6809143762514365e-11
cap12_bfix,1,1-50,upstream,22.174590183985526,7.834266105909736e-10,0.4525426568160311,21.799035447985574,-15.16968446664948,1.6172388824245617e-11,-1.4617700343561078,5.320278003194273e-11
cap12_bfix,1,1-50,cross,-40.32180539638007,7.568747100749416e-10,-0.8228939876812259,-38.87273643904267,-15.16968446664948,1.6172388824245617e-11,2.6580516875632765,5.2727941300307814e-11
cap12_bfix,1,1-50,bias,0.0,6.170730954105715e-16,0.0,0.0,-15.16968446664948,1.6172388824245617e-11,-0.0,4.06780442116554e-17
cap12_bfix,1,1-50,upstream_growth,0.7029809527136295,8.234986790833969e-10,0.014346550055380193,0.73616356348323,-15.16968446664948,1.6172388824245617e-11,-0.04634117171383041,5.4335224070775853e-11
cap12_bfix,1,1-50,upstream_rotation,21.47160923127189,1.6697144517515318e-09,0.43819610676065085,21.50391117771433,-15.16968446664948,1.6172388824245617e-11,-1.415428862642277,1.1157830640589375e-10
cap12_bfix,1,1-50,self_growth,0.07733011169127818,2.7052680935531013e-11,0.0015781655447199628,0.042336827072668726,-15.16968446664948,1.6172388824245617e-11,-0.005097674368988245,1.7887735999109413e-12
cap12_bfix,1,1-50,self_rotation,2.9002006340537925,4.470958128852918e-10,0.059187768041914134,2.7062388348268893,-15.16968446664948,1.6172388824245617e-11,-0.1911839788381807,2.967682271211369e-11
cap12_bfix,2,1-50,self,1.715236867583151,3.643228911731659e-10,0.0350048340323092,1.1694433732500447,-13.982584562907741,1.4295267102629287e-11,-0.12266951505755527,2.6180901924047237e-11
cap12_bfix,2,1-50,upstream,18.130291283110342,6.917438845107656e-10,0.3700059445532723,17.376498752489052,-13.982584562907741,1.4295267102629287e-11,-1.2966337662069585,5.0797591833242974e-11
cap12_bfix,2,1-50,cross,-33.82811271360123,6.850915388199397e-10,-0.6903696472163516,-33.819906305860044,-13.982584562907741,1.4295267102629287e-11,2.419303281264513,5.14697320703291e-11
cap12_bfix,2,1-50,bias,0.0,6.745379418173222e-16,0.0,0.0,-13.982584562907741,1.4295267102629287e-11,-0.0,4.8241291785739727e-17
cap12_bfix,2,1-50,upstream_growth,0.8930024248813931,7.541344276748937e-10,0.018224539283293737,0.49525124816181054,-13.982584562907741,1.4295267102629287e-11,-0.0638653333983978,5.399913695650588e-11
