arm,iv,seed,group,step,n_units,actual,W,b,star,alignment,history,data,l2,positive,negative,history_W,history_b,data_W,data_b,l2_W,l2_b,sgd_data,sgd_l2,sgd_mean,sgd_cov,pre_history,pre_history_W,pre_history_b,within_history,rounding,gate_mean,gate_rms,upstream_rms,local_delta_rms,positive_fraction,gW_norm,gb
SNA,l2,2,N_only,5,19.789473684210527,-0.08462951267642689,-0.08404915083907945,-0.0005803618373474405,-0.027440926227397997,-0.05718858644902889,-0.060007545008581686,-0.024664794920646577,4.2832799467799734e-05,-0.03253473745806855,0.007869942567884937,-0.059611356601558155,-0.00039618840702352335,-0.024482754728909335,-0.00018204019173723808,4.49658510996595e-05,-2.1330516318597693e-06,-0.0010470377017430508,3.6169371528237006e-07,-0.001066328304545491,1.9290659965011748e-05,0.002170455097726574,0.002110976277710488,5.947882001608645e-05,-0.06217800010630826,-5.5466664387513755e-09,0.8963772250427551,0.9773596827911399,0.10338935368826561,0.10388153866452181,0.41544342897195957,0.26286319411972675,0.0007363389604074068
SNA,l2,2,N_only,6,19.789473684210527,-0.10293780398153958,-0.10222132872088399,-0.0007164752606555983,-0.03310408330502423,-0.06983372067651535,-0.0758098698616083,-0.027182535016847746,5.460687066353766e-05,-0.03514068050597249,0.00795814553811413,-0.07530089060513849,-0.0005089792564698013,-0.026977591427252874,-0.00020494358959487354,5.715911747129611e-05,-2.552246807758446e-06,-0.0011681916699974146,5.378158122377569e-07,-0.001181151961031659,1.2960352065215825e-05,0.0024730097995863324,0.002405077718884478,6.793208070185287e-05,-0.07828287966119463,-5.973747078394655e-09,0.8685133012282729,0.954647980171723,0.09819047779304464,0.09668094566312421,0.40027755725902125,0.25038062143721634,0.00304020986531382
SNA,l2,2,N_only,7,19.789473684210527,-0.12060257728879166,-0.11975504850412996,-0.0008475287846616803,-0.03856502842448539,-0.08203754886430627,-0.09244515772124681,-0.02822502125533506,6.760854449534646e-05,-0.03628061706607958,0.008055595848466705,-0.09181324477161412,-0.0006319129496326825,-0.028012374352333162,-0.00021264690300190219,7.05772638080452e-05,-2.9687193126987664e-06,-0.0012063649598365318,7.505544943085591e-07,-0.0011854594893751119,-2.0905406784205225e-05,0.0027427309821153796,0.0026672284392600994,7.550254285528142e-05,-0.0951878887033622,-6.856705109612952e-09,0.8621925354878988,0.9485946376708119,0.09792550392968377,0.09596801690292338,0.39667388990348096,0.24044928280598804,0.00011405131851583079
SNA,l2,2,N_only,8,19.789473684210527,-0.13689049780416776,-0.13592947334915684,-0.0009610244550109188,-0.043559816401268596,-0.09333068140289916,-0.10852504665582054,-0.028447250744133182,8.180706517588643e-05,-0.03681217682536699,0.008364926119106168,-0.10777492242049866,-0.0007501242353218347,-0.028239732982333433,-0.0002075177617997467,8.518937434063694e-05,-3.3823091647504966e-06,-0.00123203546124316,9.986227277347895e-07,-0.0011526824488150827,-7.935295486192768e-05,0.0029829169401460135,0.002900612765225292,8.230417492072132e-05,-0.1115079635959665,-7.469389947785818e-09,0.8498374659072988,0.9383438221146124,0.09337155772390436,0.0903219538909171,0.39298378738025813,0.2367877794700977,-0.0008678446185346403
SNA,l2,2,N_only,9,19.789473684210527,-0.15208854562820082,-0.1510230141407437,-0.0010655314874571384,-0.04813999326714097,-0.10394855236105989,-0.12331644024221822,-0.028869188444455917,9.709149110929936e-05,-0.036925655937002456,0.008056467507561824,-0.12246387733824483,-0.0008525629039733303,-0.028660013737999954,-0.0002091747064559539,0.00010088521497227171,-3.7937238629723495e-06,-0.0012842367286780754,1.2792668040190318e-06,-0.001194876510030938,-8.936015706661258e-05,0.00319779591031994,0.003109377056882478,8.841885343746159e-05,-0.12651423615253818,-8.432636007717946e-09,0.8355796328754123,0.9302631009739798,0.09205746776712549,0.09096111320046033,0.3813974820856192,0.2173240091281307,0.0011171808135625198
SNA,l2,2,N_only,10,19.789473684210527,-0.17055340643622346,-0.16936817484289382,-0.0011852315933296143,-0.054054130159394725,-0.11649927627682875,-0.1371333146470294,-0.03353343173101056,0.00011334952439520828,-0.04043066050475543,0.006897228791601186,-0.1361863098736562,-0.0009470047733731547,-0.033299408020055606,-0.00023402371095496312,0.00011755253304645236,-4.2030086512440535e-06,-0.0015491744369863613,1.590306979197043e-06,-0.0013779657221550075,-0.00017120864266618134,0.0033889842518436694,0.003295082651879459,9.390159996421096e-05,-0.1405222988988731,-9.582578711589586e-09,0.8200478293723713,0.9204941308010341,0.08886463635120564,0.0871276139192059,0.37575452997523157,0.23660213562815097,0.004847691087544446
SNA,l2,2,N_only,11,19.789473684210527,-0.18926082097100047,-0.18795573851826483,-0.0013050824527355907,-0.0599343642853828,-0.12932645668561768,-0.15374645168499448,-0.03564504871906492,0.00013069061739348484,-0.04306480908935936,0.007419760383013635,-0.1526915819739746,-0.001054869711019931,-0.0353994462045759,-0.00024560251448901187,0.00013530071107537264,-4.610093681887866e-06,-0.001717356383043194,1.93827687983407e-06,-0.0014807156911887367,-0.00023664061193034666,0.0035602904632029754,0.0034614483979549444,9.884206524803096e-05,-0.15730674214819748,-1.1184334528377791e-08,0.8215374756948985,0.9287769257257554,0.08764404889093051,0.08469231835989462,0.36502960619409935,0.2257396162615464,0.0027205320579458004
SNA,l2,2,N_only,12,19.789473684210527,-0.20692803791233402,-0.20550753987314688,-0.0014204980391871581,-0.06540544596975593,-0.14152259194257813,-0.17065967183948705,-0.036417408294111345,0.00014905466892677205,-0.043538720354159045,0.007121312063968977,-0.1694967007496826,-0.0011629710898044944,-0.03616489649097967,-0.0002525118031316727,0.00015406964151054407,-5.014972583772052e-06,-0.0018014506217557424,2.32366161380783e-06,-0.0015635931626753698,-0.00023785738455234953,0.00371376712599903,0.0036104854814954707,0.00010328164450355993,-0.1743734389654861,-1.2447662390062239e-08,0.8100090437189366,0.9270125911545678,0.0838196637480149,0.0793948692212443,0.35929401690986357,0.2029347828525348,0.002194364032531923
SNA,l2,2,N_only,13,19.789473684210527,-0.22201924241723214,-0.22049882281623887,-0.001520419600993334,-0.06991606770859922,-0.15210317470863294,-0.18660885362221177,-0.03557869815384672,0.00016832271276781644,-0.04321247986205761,0.007633781709926736,-0.18534190970147849,-0.0012669439207333322,-0.035330640500746094,-0.00024805765310062755,0.00017374056439716122,-5.4178516293447755e-06,-0.0017792468492831644,2.744380783596446e-06,-0.0015360974531234643,-0.00024314932315879653,0.003851203021493075,0.003743932581588615,0.00010727043990445934,-0.1904600566437049,-1.3353941433455705e-08,0.7992683720737501,0.9213163479758194,0.08557523796002965,0.0819987662715063,0.3518184149624726,0.20246011839689276,-0.0007280096509673485
SNA,l2,2,N_only,14,19.789473684210527,-0.23542028111222135,-0.23381139007784585,-0.0016088910343755867,-0.07388092788546055,-0.16153935322676077,-0.20021433754173712,-0.03539425505112793,0.00018832561743311262,-0.04262120683883792,0.007226951795380068,-0.1988574152660776,-0.0013569222756595232,-0.03514810558943848,-0.00024614946168945547,0.00019414469443084924,-5.81907699773655e-06,-0.001829574497616083,3.1952823658830975e-06,-0.0015823978782146051,-0.00024717654395764845,0.00397436904883546,0.003863515587674862,0.00011085346116059722,-0.2041887065905726,-1.4136789408339675e-08,0.8022750913685318,0.9336065874080623,0.07769461730909322,0.07375539099257508,0.34765784724029786,0.17983651080299082,0.0012259058869361786
SNA,l2,2,N_only,15,19.789473684210527,-0.24700360154149698,-0.24531970583470147,-0.001683895706795416,-0.07727701748167881,-0.16972658405981822,-0.21234129680055097,-0.034871195140800226,0.0002089057441339742,-0.042934787573375266,0.00806359243693062,-0.21090461039558087,-0.001436686404970141,-0.03463020494999841,-0.00024099019080180514,0.00021512464054011406,-6.218896406139918e-06,-0.001832199492762146,3.672986029431763e-06,-0.0015678551461783595,-0.0002643442762057906,0.004085136348758587,0.003971058012455568,0.00011407833630301776,-0.21642643314930962,-1.534427972881742e-08,0.8053029095512637,0.9403929689561383,0.08070190706074575,0.07847064972081062,0.34992163904036205,0.1923382744361893,-0.00038505106912519404
SNA,l2,2,N_only,16,19.789473684210527,-0.2582939383273167,-0.2565354186240381,-0.0017585197032786244,-0.0805131320111301,-0.17778080631618665,-0.2227694645173384,-0.03575442354472995,0.00022996553022092223,-0.043674989705017764,0.007920566164871362,-0.2212652284765829,-0.0015042360407555287,-0.03550675755069995,-0.0002476659940300082,0.00023658311877189456,-6.617588550972336e-06,-0.001886357075370683,4.173856335619051e-06,-0.0016054399318132212,-0.000280917064363257,0.004184756505550638,0.004067774221430929,0.00011698228411971052,-0.22695422102288904,-1.5795469302682324e-08,0.7927961305258677,0.9285834081235256,0.07535100493659545,0.07350453549851448,0.35132062206303627,0.16722867827510807,0.0009951401624977293
SNA,l2,2,N_only,17,19.789473684210527,-0.26611653610972824,-0.2643092494062132,-0.001807286703515084,-0.08247377087188666,-0.1836427652378417,-0.23299780269250767,-0.03337019205433925,0.00025147483905150965,-0.041917573916003405,0.008547381860689702,-0.23142622975052873,-0.0015715729419789235,-0.03314149369103919,-0.0002286983633000561,0.0002584900409290165,-7.015201877506873e-06,-0.001780161815100825,4.69730731650562e-06,-0.0014751926758512666,-0.0003049690645892911,0.004274314143140315,0.0041547169794416226,0.00011959716369869246,-0.23727211683564803,-1.6201932923172504e-08,0.7874729717701356,0.9295615686921416,0.07221830311472023,0.07016852781208646,0.33505110946600913,0.16758805194874862,-0.003448583494111936
SNA,l2,2,N_only,18,19.789473684210527,-0.2714575519355402,-0.2696238526091744,-0.0018336993263658287,-0.08351496237701149,-0.18794258955852877,-0.24014263070051928,-0.03158813766213059,0.0002732323250577611,-0.04094893836200244,0.009360800701784881,-0.23852705733452245,-0.001615573365996852,-0.03137742372591492,-0.0002107139362156602,0.0002806442717519668,-7.411946694205726e-06,-0.0016851304404094803,5.236403494467634e-06,-0.0013324208440976472,-0.0003527095204534947,0.004354881124838957,0.004232930100886281,0.00012195102395267736,-0.24449751182535825,-1.589794806072213e-08,0.7797749155444209,0.9328878797938259,0.0729206586993017,0.07062519241788857,0.3384837687205363,0.19135037192721668,-0.0037801995865978464
SNA,l2,2,N_only,19,19.789473684210527,-0.27422277698354613,-0.2723802240037665,-0.0018425529797796681,-0.08359220556105035,-0.19063057142249587,-0.2450082656509333,-0.02950961373696349,0.0002951180226340572,-0.040201360776097414,0.010691747040014679,-0.24336880236952882,-0.0016394632814044948,-0.029314332212113704,-0.00019528152484979273,0.0003029260955700045,-7.80807293594717e-06,-0.0015984110397191185,5.7861817046993226e-06,-0.001239593717388061,-0.00035881724692176737,0.004427393343598399,0.004303321346155296,0.00012407199744310038,-0.24943565899453163,-1.561828341332662e-08,0.7892475959649756,0.9362362515938906,0.0742102648048358,0.07105109701673071,0.3411345885412001,0.17199661150981335,-0.0024578031314626673
SNA,l2,2,N_only,20,19.789473684210527,-0.27727531950589007,-0.2754237546857401,-0.0018515648201500045,-0.08382691221444583,-0.19344840729144427,-0.24758434089817918,-0.030007966974029486,0.00031700407846201164,-0.04056573712255551,0.010557770139603273,-0.2459368046216006,-0.001647536276578629,-0.029812142507812382,-0.00019582446621710812,0.00032520797228382587,-8.203893821814212e-06,-0.001639221404959295,6.341490366838601e-06,-0.0012436030260965666,-0.00039561830502620615,0.00449253681955479,0.004366558581460156,0.00012597823809463166,-0.25207687771773396,-1.5712143431527633e-08,0.8055946773854358,0.9670183542558608,0.07515617602758586,0.07267046388719614,0.34421987503828944,0.17914103695755249,0.00010615537936593915
SNA,l2,2,N_only,21,19.789473684210527,-0.27851424441569006,-0.27666874593359686,-0.0018454984820932946,-0.08336442509938481,-0.19514981931630535,-0.25038851121809685,-0.028464611604489678,0.0003388941036073494,-0.039851627567235294,0.011387015948018372,-0.2487327742807163,-0.0016557369373805765,-0.02828344960436636,-0.0001811620001233132,0.00034749354898700987,-8.599445379660525e-06,-0.0015871538979541327,6.902904114799031e-06,-0.0011662722249181038,-0.0004208816024965398,0.0045511113427626855,0.004423418308541834,0.00012769303422085102,-0.25493962256085956,-1.5696711000574486e-08,0.7893469120106253,0.9455828998787046,0.07636255546408727,0.07413239125598213,0.34368584228716287,0.17175592085580688,-0.002047503621673937
SNA,l2,2,N_only,22,19.789473684210527,-0.27823451463437726,-0.2764104153134698,-0.0018240993209073964,-0.08233523126015027,-0.19589928337422693,-0.25155868063613085,-0.027036538720902222,0.00036072042804421235,-0.03838330491248226,0.011346766175998887,-0.24990830924686672,-0.0016503713892642073,-0.02687180572259721,-0.00016473299830500497,0.0003697153639546446,-8.994935910432249e-06,-0.001531309215564594,7.4667957117667855e-06,-0.001075145055364824,-0.0004561640904095708,0.004603760972773474,0.004474524582690858,0.00012923639008261442,-0.25616244160890433,-1.570538837391069e-08,0.7853081045590973,0.940275726367188,0.07219896712270593,0.067470495348857,0.33596154967795533,0.16334331681037625,-0.002412792925492882
SNA,l2,2,N_only,23,19.789473684210527,-0.2773979023512655,-0.2755995842671479,-0.001798318084117565,-0.08115800112927228,-0.19623990122199317,-0.25133499864705366,-0.026445254880005292,0.0003823674706438276,-0.0373514203296229,0.010906165433432894,-0.24970385357684213,-0.0016311450702115198,-0.026287472485660556,-0.00015778239434474013,0.00039175819006894905,-9.390719425121569e-06,-0.001500626093702489,8.030127850253727e-06,-0.001016055576655532,-0.00048457044856678786,0.0046511236946468635,0.004520498633264366,0.00013062506138250036,-0.25598612234170054,-1.6294850354862435e-08,0.7852383548104616,0.9474897835743652,0.06708025732318756,0.0647077176019742,0.3321612044529125,0.1489284456851739,-0.0015645244594785022
SNA,l2,2,N_only,24,19.789473684210527,-0.2764200532986416,-0.2746455896196923,-0.0017744636789492447,-0.07997618366069119,-0.19644386963795038,-0.2506323980392738,-0.026191457357658116,0.0004038180301935991,-0.03618895904276398,0.009997501667476478,-0.24902438213439423,-0.0016080159048795313,-0.026034796256859026,-0.00015666110079909308,0.00041360478513676835,-9.786754943169181e-06,-0.0014723991214383426,8.59178676326631e-06,-0.0009861144008064412,-0.0004862846566174022,0.004693768776170374,0.00456189483093516,0.0001318739452352151,-0.2553261668154442,-1.5931903256204824e-08,0.7765458974898376,0.9401140719367159,0.06938870209186698,0.06906548570096512,0.3326312416232519,0.16550081398846744,-0.0007927585963313473
SNA,l2,2,N_only,25,19.789473684210527,-0.2757912957967706,-0.2740383633826521,-0.0017529324141185175,-0.07895455188435507,-0.19683674391241554,-0.24976118263174568,-0.026455177522100273,0.00042507977416579595,-0.03662021386014181,0.010165036333372809,-0.24817463112829144,-0.0015865515034542842,-0.026298979394571854,-0.00015619812752842285,0.0004352627705174462,-1.0182996351650256e-05,-0.0015275535642643428,9.1514899772955e-06,-0.0010017229279430295,-0.0005258305700424149,0.0047321891362347305,0.00459919008928499,0.00013299904694973841,-0.2544933717679804,-1.5417090389417327e-08,0.7891274844732488,0.9553513482023118,0.06797767203590596,0.06625055413657659,0.3295791264491008,0.16134858587042442,0.0004132700880285795
SNA,l2,2,N_only,26,19.789473684210527,-0.27359648083944743,-0.2718761418039433,-0.0017203390355041825,-0.07745281257402543,-0.19614366826542207,-0.24920512683700424,-0.024837495735622623,0.00044615709525349756,-0.03524321727214462,0.010405721534413865,-0.24763801880554173,-0.0015671080314623759,-0.024694843794328,-0.0001426519412946234,0.0004567363690676169,-1.0579273814119368e-05,-0.0014566961136730137,9.709935675944144e-06,-0.0009283802422512425,-0.0005283158140589609,0.004766780240067797,0.004632765586342297,0.00013401465372549866,-0.253971907077072,-1.536207419186729e-08,0.7903488297958648,0.9618210405086769,0.07468735606830361,0.07215073452464232,0.33913061228126307,0.1812238727732225,-0.001941909449631011
SNA,l2,2,N_only,27,19.789473684210527,-0.2697409557420503,-0.26807098093189125,-0.0016699748101590961,-0.07542587147415558,-0.19431508426789482,-0.2472827198403915,-0.022925222283814096,0.00046700144460983293,-0.0331932951028878,0.010268072817804405,-0.2457448095021283,-0.001537910338263139,-0.02280413326034519,-0.00012108902346890121,0.0004779771315654977,-1.0975686955664693e-05,-0.0013484939276763482,1.0263991745522907e-05,-0.0007915305559857592,-0.0005569633168555496,0.004797948682846677,0.004663019634287071,0.00013492904855960552,-0.2520806685232381,-1.5062454662198402e-08,0.793440682531403,0.9640197615046745,0.06934874585347671,0.06583412128514664,0.3393372015146081,0.15987055380070192,-0.00362339756470762
SNA,l2,2,N_only,28,19.789473684210527,-0.26793376188115564,-0.26629836735822254,-0.0016353945229331684,-0.07420239632854361,-0.19373136555261206,-0.2438495644800857,-0.024571741629974397,0.00048755960796574186,-0.03421128357507079,0.009639541943565361,-0.24235690027995577,-0.0014926642001299288,-0.02444038386591084,-0.00013135776406356374,0.0004989322241625349,-1.1372616196792958e-05,-0.0014319907312157966,1.0810336761936928e-05,-0.0008535615759760826,-0.0005784290979768566,0.0048259757695959405,0.004690223308399682,0.00013575246119625973,-0.24867554024968172,-1.537906134728629e-08,0.7964603596946835,0.9722574801861668,0.06560923930362493,0.06275710194265849,0.34574070433796894,0.150232173444399,0.001642408196071424
SNA,l2,2,N_only,29,19.789473684210527,-0.2648263966094438,-0.2632342073228368,-0.0015921892866069993,-0.07256842208956464,-0.19225797451987917,-0.24226360502251323,-0.02307072090009222,0.0005079441159000026,-0.03263778344454731,0.009567062546230055,-0.24080199298354713,-0.0014616120389661963,-0.022951913387971448,-0.00011880751212077565,0.0005197138929212323,-1.1769777021229545e-05,-0.0013431494025249117,1.1353067390469639e-05,-0.0007721726420501677,-0.0005709767087622502,0.00485122976940862,0.0047147352596477645,0.00013649450976085478,-0.24711483479192187,-1.4802738357900464e-08,0.807588864156234,0.9832770879901664,0.06601095041792296,0.06693899703566171,0.3417083477977485,0.1596738362038769,-0.0021549517736908566
SNA,l2,2,N_only,30,19.789473684210527,-0.2596732112012354,-0.2581412783808823,-0.0015319328203530927,-0.07016943879751543,-0.18950377240371993,-0.2394913130175028,-0.020710000748113,0.0005281170977436428,-0.030939211751380053,0.010229211005584533,-0.2380685573409505,-0.0014227556765524043,-0.0206129909588563,-9.700978925669962e-05,0.000540284507618139,-1.2167409874496228e-05,-0.0012427855233467244,1.1889583287440052e-05,-0.0006521105309466774,-0.0005906749459412755,0.0048739875600744215,0.00473682474476776,0.00013716281530666224,-0.24436530057757727,-1.453336313338746e-08,0.8077814342742912,0.9819809295090733,0.06709958036591547,0.0662898837937694,0.34379019756691537,0.15594601118153015,-0.003178909518242305
SNA,l2,2,N_only,31,19.789473684210527,-0.2552908715261043,-0.25381256831053517,-0.00147830321556916,-0.06819005925513685,-0.18710081227096745,-0.23492541405254128,-0.02091340832252736,0.0005479649770355614,-0.03022853902697906,0.009315130704671054,-0.23355669100622942,-0.0013687230463119363,-0.02081639358901189,-9.701473351547455e-05,0.0005605304546944406,-1.256547765887912e-05,-0.0012227886594496442,1.2415792814748231e-05,-0.0006215332172770807,-0.0006012553975773043,0.0048944114781681895,0.004756647793332461,0.00013776368483573101,-0.23981982553070944,-1.4128071174550138e-08,0.8108010099893352,0.9807233069464774,0.06584278208389012,0.06691650677164807,0.3410720198821904,0.1594077139862414,-0.000809601797413933
SNA,l2,2,N_only,32,19.789473684210527,-0.25141310017575574,-0.24998170196283612,-0.0014313982129195604,-0.06644633321466883,-0.1849667669610869,-0.23097985218931763,-0.021000801260776834,0.0005675673690841926,-0.03023686539034357,0.009236064134709116,-0.2296594121263185,-0.0013204400629990946,-0.02090280716587238,-9.799409490445464e-05,0.0005805314496692824,-1.296408058509012e-05,-0.001252435248756416,1.2933237661189122e-05,-0.0006504725070349718,-0.0006019626980782557,0.004912802775939651,0.0047744973783817425,0.0001383053975579086,-0.23589265496525724,-1.409474550427655e-08,0.815294718300494,0.9944874656902969,0.06337209062681093,0.06255038798677258,0.34924289977652595,0.14681457775089254,0.0007662315997530432
SNA,l2,2,N_only,33,19.789473684210527,-0.24858219332316842,-0.2471853509382737,-0.0013968423848947163,-0.06514667172274645,-0.18343552160042198,-0.22751623114789898,-0.021652876689081325,0.0005869281160210347,-0.031090789632678518,0.009437912938175997,-0.2262379493335815,-0.0012782818143174273,-0.021547679131142757,-0.00010519755793856239,0.0006002913030328542,-1.3363187011819305e-05,-0.0012775582450150387,1.3442926966058174e-05,-0.0006866088796742781,-0.0005909493205205181,0.004929351581606083,0.004790558247136836,0.00013879333446924886,-0.23244558272950508,-1.3602209196887628e-08,0.8109667608102098,0.9959478059660024,0.06255017110488197,0.062149932311221734,0.3433211321665663,0.15375844391632745,0.0009567902954520025
SNA,l2,2,N_only,34,19.789473684210527,-0.24605387618968563,-0.2446890520077243,-0.0013648241819613205,-0.06394245360637625,-0.1821114225833094,-0.22500286038228187,-0.02165709719239654,0.0006060945182692341,-0.031282925644741374,0.009625828450838675,-0.2237556086096747,-0.0012472517726072204,-0.02155328719016017,-0.00010381000223637089,0.0006198571659613108,-1.3762647692076751e-05,-0.001261965937151548,1.3946954455403145e-05,-0.0006615456397922011,-0.0006004202543713077,0.004944242442026015,0.0048050098643954405,0.0001392325776305751,-0.22994710282430794,-1.3133276414396926e-08,0.8207555669911665,1.0013273523204036,0.06215128397293129,0.06253868742506054,0.3502470718970912,0.150332364561373,-0.0006636046898755674
SNA,l2,2,N_only,35,19.789473684210527,-0.24485822944086633,-0.24351229335056895,-0.0013459360902973872,-0.06314540552373653,-0.18171282391712978,-0.22275192489111928,-0.022731385038640764,0.0006250934492500612,-0.03179994952207055,0.009068564474524343,-0.22153345185869,-0.0012184730324292282,-0.02261808408417415,-0.00011330095446662007,0.0006392557097834002,-1.416226053333919e-05,-0.001307064210812943,1.4445925309477352e-05,-0.0006986107321117978,-0.000608453437448804,0.0049576234254509475,0.00481799571547792,0.00013962770997302695,-0.22770954831657023,-1.2960356374942407e-08,0.8177287044951143,0.994635398486178,0.06852599163369706,0.07108983837284293,0.3472269776590814,0.1714058240098767,0.0009813801329254452
SNA,l2,2,N_only,36,19.789473684210527,-0.2445132067266993,-0.2431743983837318,-0.0013388083429674647,-0.0627121071976412,-0.18180109952905812,-0.22168994014264223,-0.023467255279093355,0.0006440015712649465,-0.032617950618737415,0.00915069533637401,-0.2204884264071012,-0.0012015137355410308,-0.023344522475338813,-0.00012273280375454368,0.000658563460319033,-1.456188905408656e-05,-0.001339836579695374,1.4942504869217493e-05,-0.0007513562346307644,-0.0005884802977218405,0.004969654195487818,0.004829671457067746,0.00013998273842007222,-0.22665959433813007,-1.2876228667062503e-08,0.8157578876156407,0.9948242054485775,0.06499686332669252,0.06586295982664356,0.3561733176741439,0.15312065627020977,0.0013965535867303323
SNA,l2,2,N_only,37,19.789473684210527,-0.24362355130563346,-0.24229936059052912,-0.0013241907151043107,-0.06198881274977055,-0.18163473855586293,-0.22138430490151428,-0.02290210615550451,0.00066287225240134,-0.03214045430375078,0.009238348147894213,-0.22018919832149153,-0.001195106580022794,-0.022787983450457718,-0.00011412270504679897,0.0006778337169752895,-1.4961464573949507e-05,-0.0013292460448937938,1.5438394384441056e-05,-0.0007149400793165225,-0.0006143059177618335,0.004980484775177073,0.004840182556009604,0.00014030221916746906,-0.22636478967669146,-1.2501015941025095e-08,0.8291583101918416,1.01063479029365,0.06118019600134474,0.0622093338574471,0.3542549897542512,0.14024808493353638,-0.0009641981756743325
SNA,l2,2,N_only,38,19.789473684210527,-0.24314967963657033,-0.24183281774086252,-0.001316861895707837,-0.06140231777573281,-0.18174736186083754,-0.22058559386420187,-0.023245728267695488,0.0006816553001028594,-0.03189393939016147,0.008648211119169663,-0.21940365153482191,-0.0011819423293799914,-0.023126169710020655,-0.0001195585576748326,0.0006970162542812286,-1.536095417836908e-05,-0.0013306324750865064,1.5932504587957076e-05,-0.0007315557275507349,-0.0005990767046412355,0.004990252825212028,0.004849662647320075,0.0001405901778919526,-0.225575846689414,-1.2804775834871454e-08,0.8101472197724258,0.9937887932414844,0.06678088466485826,0.06682219386888942,0.3523358590650666,0.16081781519539168,0.00043993594632383166
SNA,l2,2,N_only,39,19.789473684210527,-0.24165832665658912,-0.2403563364240414,-0.0013019902325476789,-0.06044411299162499,-0.1812142136649641,-0.22016377439735751,-0.02219493925903393,0.0007003999608867337,-0.030403996462467976,0.008209057205544198,-0.21898844211676916,-0.0011753322805884117,-0.02208404158439554,-0.00011089767463839322,0.0007161602300663173,-1.576026917958371e-05,-0.0012606988393985287,1.642566704958676e-05,-0.0006574850801926761,-0.0006032137224469829,0.004999024750532376,0.0048581758549072875,0.00014084889562509037,-0.22516279914788995,-1.2961084368374691e-08,0.8296281668766226,1.0167439918356072,0.05519105392033338,0.05610046643681509,0.3527735886050741,0.12704904755697077,-0.001961183919646485
SNA,l2,2,N_only,40,19.789473684210527,-0.23997397009761612,-0.238691086136095,-0.0012828839615210863,-0.059415012297368675,-0.18055895780024747,-0.2188263754133997,-0.021866642861395846,0.0007190610408306197,-0.02978874567436548,0.007922102818317131,-0.21766443503878943,-0.0011619403746101983,-0.021761858822565806,-0.00010478403883003621,0.0007352206536328435,-1.6159612802223772e-05,-0.001235528358657264,1.6915846805402163e-05,-0.0006116503780910103,-0.0006238779445795377,0.005006932890788746,0.004865850887231615,0.000141082003557133,-0.22383330830418843,-1.2863651237729319e-08,0.8268135277918008,1.0127318856794887,0.05492539928843493,0.056466321881951116,0.3519107865911776,0.13460164419546103,-0.0012135747737643248
SNA,l2,2,N_only,41,19.789473684210527,-0.23874361756992896,-0.23747454680228888,-0.0012690707676401194,-0.05856379986907884,-0.1801798177008501,-0.21733712062396404,-0.02214413503380862,0.0007376503794377799,-0.030247101338530747,0.00810296631133471,-0.21619230433722153,-0.0011448162867425768,-0.022036439298886358,-0.00010769573492225867,0.0007542092417694395,-1.6558862331659597e-05,-0.0012787574434997917,1.7402657846506863e-05,-0.0006470882853931381,-0.0006316691210600201,0.005014052388844054,0.004872760414013959,0.00014129197483009416,-0.22235117301280818,-1.2291594048508971e-08,0.8392696138526221,1.0277643984627318,0.06523539749366476,0.06940856635508433,0.3586351375602559,0.16254457066600678,0.0009382967840138637
SNA,l2,2,N_only,42,19.789473684210527,-0.2365838662578656,-0.23533206228192435,-0.0012518039759412006,-0.05745884028602283,-0.1791250259718427,-0.2162256467960842,-0.02111433586808954,0.0007561289952154773,-0.0302116378704628,0.009097302007857631,-0.21509326786304295,-0.0011323789330412624,-0.02101186904900535,-0.00010246681908419388,0.0007730872018419187,-1.6958206626441244e-05,-0.0012449069931458074,1.7887008181926043e-05,-0.0006170077598867408,-0.0006278992007866362,0.005020455589407301,0.004878974663114079,0.00014148092629322215,-0.22124610238549156,-1.2588907289587806e-08,0.8379918478016416,1.0258524762695644,0.05909018704716574,0.060840236312018146,0.35124262006215995,0.1440283838497936,-0.0007964484131810874
SNA,l2,2,N_only,43,19.789473684210527,-0.23354030542344548,-0.23231821483150936,-0.0012220905919361372,-0.05598137234557836,-0.17755893307786713,-0.21429505858476142,-0.020019709851998104,0.0007744758002826635,-0.029747744984495016,0.009728035139968328,-0.21317821675886606,-0.0011168418258953594,-0.0199318187030624,-8.789114893570347e-05,0.0007918334938611176,-1.735769357845436e-05,-0.0011951731878909449,1.836703901422609e-05,-0.0005281559041980269,-0.0006670172549074479,0.005026213995985143,0.004884563040262341,0.00014165095572280108,-0.21932127258074657,-1.2786968657655128e-08,0.843779048084974,1.027274097554011,0.06236826102769901,0.06137286030473649,0.37183494498149994,0.13249056386155597,-0.0023525491437214083
