arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,unfit,eval_loss_exact,L1_strict_dead_frac,L2_strict_dead_frac,L1_M_median_alive,L2_M_median_alive,L1_B_median_alive,L2_B_median_alive,L1_beta_median_alive,L2_beta_median_alive,L1_eff_rank,L2_eff_rank,L1_p_hat_thin_frac,L2_p_hat_thin_frac,L1_p_hat_sat_frac,L2_p_hat_sat_frac
S_main,5,1,1,50,50,-8.069829538628886,-7.9737853409650805,1e-23,0.0,1.0622204519078234e-08,1.6115127193914194e-08,0.29400000000000004,0.4106,-0.21977642786603876,-0.9145539139739989,-0.059969435182846816,-0.030453363942975962,-0.2708340088683251,-0.9429118465258862,14.772947497695545,18.20415693040681,0.3835714153189899,0.6471193870795499,0.07429612270640906,0.010645378845835426
S_main,5,2,51,100,50,-8.071824742339567,-7.979868461915665,1e-23,0.0,1.0474457479000356e-08,1.4640678790927091e-08,0.4114,0.3728,-0.8583889062039637,-0.992717163903932,-0.019580129327843487,-0.008537925394143346,-0.8905161577340327,-1.0119511826892,17.338303016318903,19.60379226754458,0.5996873482864931,0.6919042193457066,0.013584189032854582,0.00330694732877017
S_main,5,3,101,150,50,-7.360404937819214,-6.079804605806432,1e-23,0.0,8.321380755983245e-07,1.2749235429683015e-06,0.5680000000000001,0.35679999999999995,-0.9527671460436138,-1.043317942383963,-0.0004275383400673241,0.013785594242323037,-0.9554617350945186,-1.0263037310204324,15.331031194538566,18.52632245350635,0.6282538705988195,0.7153726854620176,0.012263440760634656,0.005317155203069937
S_main,5,4,151,200,50,-6.0133620887860255,-2.4228285079749003,1e-23,0.0,0.003777213141775512,0.006662553501624302,0.6172,0.6224000000000001,-0.9302317011512388,-1.228447215406948,0.0009542968629578185,0.009419647367596552,-0.9410420260925444,-1.2195895039969284,13.666229727764113,12.88270992533538,0.60634217757353,0.8115085832649892,0.018413464917286917,0.0022554672484546238
S_main,5,5,201,250,50,-6.068552075273438,-2.4293057873151103,1e-23,0.0,0.003721295970516413,0.005419242068258928,0.5993999999999999,0.5791999999999999,-1.131608968605729,-1.2500648959813432,-0.003152195568519353,0.007697174543438409,-1.1444482177061872,-1.2502669426661752,14.3866047630301,11.687972237749154,0.6738257401014436,0.8326294596780311,0.0048762638498111785,0.007116653760306818
S_main,5,6,251,300,50,-5.779201104213569,-2.88390071942967,1e-23,0.0,0.0013064695154907159,0.003054936854668888,0.6778,0.46140000000000003,-1.1315836641200063,-1.0631107624214364,0.008342867700124663,-0.019924858620627862,-1.1407174114792518,-1.0585876945960582,14.353287860920497,15.29304883292657,0.7033608279842934,0.7734224857091421,0.0033610533610533583,0.004827152069492918
S_main,5,7,301,350,50,-4.9739657786616736,-2.045625763059238,1e-23,0.0,0.009002730238068803,0.011925395174636826,0.6657999999999998,0.474,-1.1288122581759126,-1.1735072787791476,0.004117636850277334,0.017023161569633596,-1.1360977291143386,-1.148711256439175,14.659701570002794,14.504075533634454,0.6884056399660105,0.8501284460612171,0.0013695652173913043,0.0007409948542023981
S_main,5,8,351,400,50,-5.584635898458331,-2.659805940929671,1e-23,0.0,0.0021887394163743216,0.004331821808269171,0.7090000000000001,0.48,-1.1434907647503094,-1.1336887427806646,0.008575560854360086,-0.0036193051470447104,-1.1284044691229258,-1.1352937577037232,14.606571067162205,14.31129360074681,0.7297759275768472,0.8217979829471003,0.00174074074074074,0.0010474308300395241
S_main,5,9,401,450,50,-4.450790206307634,-1.4313664442393081,1e-23,0.0,0.03703680847800173,0.04744740948001709,0.624,0.46619999999999995,-1.2333118349178518,-1.208776163427992,0.006110363048445603,0.01029289939842668,-1.233844507493732,-1.20340509584546,15.547550944658445,13.948698470313037,0.7409919473707778,0.8501077796896087,0.004268398680136768,0.003941776096370359
S_main,5,10,451,500,50,-4.473190288564939,-1.9712586884067087,1e-23,0.0,0.010684182840853828,0.017032201518018257,0.7153999999999999,0.6100000000000001,-1.218187875779721,-1.2603739451214446,-0.0030774470299577746,0.02198807265192884,-1.2192396100553031,-1.2342906544866041,12.336019744757387,10.944684185758991,0.7002024730606324,0.8339978437712402,0.007359694411968876,0.005673713778732263
S_main,6,1,1,50,50,-7.719543363670593,-7.441133931269506,1e-23,0.0,3.621313041939767e-08,6.53865972727865e-08,0.45059999999999995,0.22400000000000003,-0.6385163390078759,-0.6624102976806898,-0.060754139355947874,-0.052081650400697475,-0.7030031704097158,-0.7038899302720619,16.319976029735916,19.02133136047723,0.5143529219466765,0.544568505116282,0.022454861481481868,0.014648285775274524
S_main,6,2,51,100,50,-7.852577126817897,-7.407314210570901,1e-23,0.0,3.914585557041698e-08,5.180611285204904e-08,0.5506,0.3542,-0.8547263632363928,-1.0374416240410875,-0.01043446820901202,-0.014622475591693402,-0.865299846528834,-1.0608323062155762,15.66082556188768,18.328971484805276,0.5711259692900095,0.7305836673596161,0.014950026573504622,0.004141556177308884
S_main,6,3,101,150,50,-7.212559903697367,-3.2992088595483104,1e-23,0.0,0.0005021010625721517,0.0003144190296823383,0.467,0.44659999999999994,-0.9767273830316967,-1.1672117083229863,-0.009449334034666444,-0.014021697511585196,-0.9954285739627065,-1.1730504086731863,16.18885321901387,15.884887872816753,0.6230664898612523,0.7894790460162058,0.006352260713587256,0.004697212931186185
S_main,6,4,151,200,50,-7.010262052798356,-5.91778507819797,1e-23,0.0,1.2084117007916165e-06,1.7148857167741718e-06,0.6780000000000002,0.33580000000000004,-1.0562180985770346,-1.0493821316945093,0.005205107165651383,-0.0038336669915415276,-1.0592686913578329,-1.053341731535774,14.10233700439612,16.939526105868833,0.6618818183836984,0.7289684683876122,0.004974486136265704,0.005431558655868394
S_main,6,5,201,250,50,-4.449806059145759,-1.8772908432611597,1e-23,0.0,0.01326505810726167,0.0279015181375931,0.7770000000000001,0.4188,-0.9552520536818178,-1.045717461955793,0.0018863833200980673,-0.017190649755325516,-0.9595000154603371,-1.0601907357871911,11.544308037656613,13.714569538913185,0.6401887701608792,0.7850561288583249,0.0022500000000000003,0.0011174177190968221
S_main,6,6,251,300,50,-5.552467904925131,-2.2004663581730135,1e-23,0.0,0.006302801675992307,0.0070809481005996745,0.6600000000000001,0.3432,-1.2315036794894403,-1.012147313082551,0.009046539101846834,-0.0026239720282091915,-1.2302586318707243,-0.9969682676876944,15.216505644757579,18.660562072921067,0.7605893426608701,0.8140982857067844,0.00036363636363636204,0.000253164556962024
S_main,6,7,301,350,50,-4.856334189796244,-1.1956925497787148,1e-23,0.0,0.06372464873573308,0.0995480818355984,0.6582000000000001,0.38799999999999996,-1.2483928026632547,-0.9510167979558806,0.004395450574483466,-0.04253232015429144,-1.2541155648809583,-1.0029705717862114,15.243444792277295,16.202405721127782,0.7780693976024428,0.8204888342110104,0.012342758901930883,0.000490816019271302
S_main,6,8,351,400,50,-6.022057179203686,-2.413289606180721,1e-23,0.0,0.003861094168740825,0.003097680317635409,0.6607999999999999,0.38539999999999996,-1.243932465071824,-1.1478883010491792,0.005061369898065041,0.010242491677336485,-1.2502422665498987,-1.1455291093331015,14.705977115390072,16.075698236431474,0.7466843894417035,0.7902235516524467,0.0008711433756805801,0.000259740259740258
S_main,6,9,401,450,50,-5.49127751765124,-1.9995273720023707,1e-23,0.0,0.010010888585583824,0.012296701471124848,0.6026,0.5194,-1.2485551278891307,-1.2481301463416075,0.007035315734846853,0.0035067496471457953,-1.2473673193171044,-1.2329200818949655,14.408562581854579,13.732194209988611,0.7269201533373068,0.8640388963301168,0.0054490541389854855,0.001149068322981366
S_main,6,10,451,500,50,-5.645433092882119,-2.5269633775013185,1e-23,0.0,0.002971916632260503,0.0037586157477137645,0.7164,0.28719999999999996,-1.2499643289442424,-1.0870903141548225,0.00663201036335116,0.008068146293585085,-1.2446572821945094,-1.0731874966465356,14.422660351299294,17.329553973678706,0.7746475765671431,0.7893707190086041,0.0019221967963386722,0.000895716034271724
S_main,8,1,1,50,50,-7.852460127645296,-7.712599511391558,1e-23,0.0,1.9382084766794272e-08,2.5033190976077392e-08,0.343,0.39280000000000004,-0.39972297055072353,-0.8935182598839507,-0.0648202661692322,-0.04181847933172585,-0.47078598301987445,-0.9377041800299852,15.251776455874545,17.38855121031892,0.4449498987166969,0.6380653022644617,0.05151673626583576,0.013677116472918424
S_main,8,2,51,100,50,-7.3876532536820365,-3.1129418695731754,1e-23,0.0,0.0007710066615957903,0.0012527638351825076,0.4648,0.5646,-0.8094455873280536,-1.1877236247821368,-0.01559211047309971,-0.00802290248482506,-0.8353296175705394,-1.2022973158750043,15.557241287886653,14.87640728995579,0.5649694307710904,0.7780046971147122,0.026152607798486337,0.0028796296296296243
