arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
S_main,0.001,4330000,433,3,0.4455615713309022,0.3882675705207813,0.8710937499999999,0.3881259000265281,0.52,48,0,0.0041561607504263,-0.0303777302615344,0.0331447040662169,-4.0082661143969744e-05,0.3265714645385742,0.6862661129774923,-1.4353516685940495,0.0037850897093453,-1.4391132746643691,2.105152074380724,1.469445649893085,3.1343176220543683,0.078125,0.7708333333333334,0.0208333333333333,13.360201306366791,15.982544052624238,2.7768309689283583,0.2748983476155591,0.83,17,0,-0.0102911181747913,-0.0840312838554382,0.087959200143814,-0.0100388568826019,0.3283759355545044,0.7699624393578375,-1.3997917966327404,-0.0060648220980095,-1.4017397277474757,1.7277039532121483,2.5817357505543,4.112259248322996,0.0625,0.9411764705882352,0.0,9.400104103538558,68.68520181292088,3.0757931656514543,0.382472674999697
S_main,0.001,4330000,433,4,1.0030897378255618e-06,1.4607514924234954e-06,1.4365234375,1.44096191830215e-06,0.76,24,0,-0.0359700107946991,-0.068468602374196,0.0600926131010055,-0.000582276697969,0.3141421675682068,0.6334902613626057,-1.3630876176390452,-0.0156197588621321,-1.3438486906251008,2.129275241788986,1.722829015182332,3.6575275976210833,0.078125,0.7083333333333334,0.0,12.794438796481488,16.13543636565216,2.8989953744382424,0.2771528360419856,0.41,59,0,0.0438871867954731,-0.0310645643621683,0.2468069866299629,-0.0114219663664698,0.9505409002304076,0.4523739527528358,-0.900276274679795,0.0546508910020696,-0.8066115490345912,1.7791576514336416,0.7360683627385747,1.0638821091426824,0.1875,0.6271186440677966,0.0169491525423728,16.663331875976,69.5812267337686,3.101805360534606,0.3766229441814366
S_main,0.001,4330000,433,5,3.912687333269006e-07,5.482449791290828e-07,1.0771484374999998,4.2145450474567517e-07,0.71,29,0,0.012950480915606,-0.0072383382357656,0.0932601317763328,-0.001041124749463,0.2757786512374878,0.5816259507861111,-1.2070695145071924,0.0111431136355207,-1.1695818807355924,2.140485246406185,1.5447287691371994,3.2678296864032745,0.125,0.7586206896551724,0.0,12.244531639969887,16.41441650497255,2.6145070377459123,0.2670303509760331,0.43,57,0,0.0109786903485655,-0.0578959211707115,0.1758905053138733,-0.0177626945078372,0.5770663619041443,0.7862343529740015,-1.3015771171068882,0.0058043810436842,-1.322095427155472,1.6379094463142618,1.484890840729414,2.354795820099397,0.0625,0.8596491228070176,0.0,13.599695182187276,70.6384275573015,2.800886657608178,0.3516939600489767
S_main,0.001,4330000,433,6,0.126659692432338,0.1881154592527954,1.4843750000000002,0.1880104809542518,0.56,44,0,0.0234515061601996,-0.0222815331071615,0.0559449577704072,-0.0006651538278674,0.1911746114492416,0.5194514324588818,-0.9149673175951146,0.0165684752819534,-0.9411432015055652,2.1311543936708457,1.2407074659032582,2.6226060017943382,0.171875,0.6363636363636364,0.0,15.979500202159176,16.447666367404217,2.615231025249506,0.2601143952686318,0.75,25,0,0.0006807424942962,-0.0396113470196723,0.0484746061265468,-0.0061930825468152,0.3256851434707641,0.8126019019034773,-1.4363606685858867,0.0004164404481939,-1.4137084357526482,1.791929983816951,1.820160209562789,3.064315464116067,0.0625,0.92,0.0,10.009223084659189,71.25757558076432,2.7876538003946703,0.3297706433407584
S_main,0.001,4330000,433,8,5.228848016399931e-06,7.269021168799456e-06,1.3818359375,7.225410100787015e-06,0.55,45,0,-0.0117605803534388,-0.0522592663764953,0.0393155440688133,-0.0082462322898209,0.3191478848457336,0.5693771787351825,-1.2237132272399636,-0.007835989231436,-1.2299543540699007,2.1081434764230567,1.3780354806938635,2.795193296857178,0.09375,0.7333333333333333,0.0,16.076229450678575,16.554836947526866,2.89046122330918,0.2698050337266545,0.67,33,0,0.0028749431949108,-0.0368970930576324,0.0362540185451507,-0.0053517655469477,0.2273235321044922,0.9107689482400112,-1.2739819201401592,0.0014809097657742,-1.2958024108372477,1.4273154605175988,2.226953744138067,3.2704815664015605,0.0625,0.9393939393939394,0.0303030303030303,6.332917266730291,69.48980368549753,3.0230751414008328,0.3744345812458903
S_main,0.001,4330000,433,9,3.2122619947320646e-08,3.619456310847239e-08,0.9375,3.01149562006131e-08,0.72,28,0,0.009016893338412,-0.03315135743469,0.0561015028506517,-5.2396328101167455e-05,0.1373899579048156,0.6423395139645893,-1.379156182391672,0.0063794047008635,-1.367409654072782,2.1408567266531824,1.6289603533940349,3.3008596114814286,0.09375,0.7857142857142857,0.0,15.157108255824149,16.606322746385338,2.63225396899787,0.2766833380708109,0.4,60,0,-0.0189191629178822,-0.0641781259328126,0.0470266211777925,-0.0170578407123684,0.3081957697868347,0.6439402355007038,-1.132942047513649,-0.0270757726546721,-1.137722015981654,1.8398562114765689,0.8688940740560198,1.5212297092267724,0.09375,0.9,0.0,19.724793250870253,69.95180975396437,2.865419666593024,0.343595873616745
S_main,0.001,4340000,434,0,0.0235889008837755,0.0633259888950322,2.68359375,0.0633030269810696,0.84,16,0,0.0141912186518311,-0.0243078568018972,0.0847856048494577,-8.072820855886675e-05,0.2777510583400726,0.4283208760119398,-0.9539196976735034,0.0085789011521869,-0.9169779311161226,2.168096017803907,1.83104365849512,3.622090954799205,0.1875,0.6875,0.0,10.028133958437852,16.25815516488725,2.6455484257943667,0.2815580764715831,0.56,44,0,-0.0174027504399418,-0.0761606600135564,0.1153548136353492,-0.0358596388250589,1.3761838674545288,0.7247149299115452,-0.9098746890917048,-0.0148347500297083,-0.920909563300262,1.2325593548375502,1.5606052463805244,1.877717673629088,0.0625,0.8181818181818182,0.0,12.155963612363337,68.51290753181303,2.901451700035265,0.3692201277314906
S_main,0.001,4340000,434,1,0.0002201393486377,0.0003771463212445,1.5625,0.0003439677322464,0.85,15,0,0.0260968543589115,-0.0203519249334931,0.0921720340847969,-4.0928971429821104e-05,0.1413080990314483,0.4896825006552396,-0.9310916102789416,0.0124703734044087,-0.9332550073355584,2.083464788034134,1.9001023754213489,4.16243702173233,0.1875,0.8,0.0,9.806497253868072,16.412877541824557,3.054236655636034,0.272624752846536,0.6,40,0,-0.0016056343447417,-0.0778223481029272,0.0896093677729368,-0.0253410274162888,2.0689480304718018,0.7216411482251059,-1.174147621159343,-0.0023285546365901,-1.1089585602023984,1.6463522242923931,1.2932809093652784,1.988097757467301,0.09375,0.85,0.0,11.777516670966962,70.24231665362358,3.158917073414162,0.3462771389577825
S_main,0.001,4340000,434,2,1.5025552832765984e-05,3.452148197875209e-05,2.296875,3.4511816662759365e-05,0.25,75,0,0.0073615876026451,-0.035292949527502,0.0407984256744384,-0.0004981623351341,0.207827478647232,0.5321697629567176,-1.0552443018080655,0.0100291429195856,-1.0814249540437533,2.1006918278279487,1.1733126492055037,2.3768823966383934,0.15625,0.6533333333333333,0.0133333333333333,18.676466699877903,16.4545319530684,2.6498250020691563,0.2633878881416073,0.82,18,0,-0.0110230729915201,-0.035658661276102,0.0240823272615671,-0.0094395158812403,0.2521220743656158,0.6543328084629204,-1.332688490710598,-0.0053409800139653,-1.3307961284604803,1.8429453969696867,1.894207032885284,3.6127125213278304,0.078125,0.8888888888888888,0.0,7.908548721620406,71.14149991298419,2.6157889821055957,0.3082907368091201
S_main,0.001,4340000,434,3,0.2947944266039218,0.195590163700373,0.6630859375,0.1954740387344364,0.61,39,0,0.0142910005524754,-0.0255550174042582,0.0463264994323253,-3.626836769399233e-05,0.3017902970314026,0.6992705815823598,-1.440807158973537,0.0136602538700103,-1.4500658081181284,2.113311334310643,1.6636627806230042,3.378748742863536,0.0625,0.717948717948718,0.0256410256410256,12.087571997085009,15.980696466323536,2.7768874076788124,0.2742567361405971,0.85,15,0,-0.0085066007450222,-0.0651673153042793,0.1244837567210197,-0.0094837523065507,0.2971262037754059,0.7239265821450229,-1.137807949252896,-0.0064616921786424,-1.0829721912906518,1.521704657742762,2.2505417978333906,3.5616849070279955,0.125,0.7333333333333333,0.0,7.9084102050445315,68.66454851740293,3.0757931656514543,0.3831691565076688
S_main,0.001,4340000,434,4,9.517957258878318e-07,1.1797291471806148e-06,1.2177734375,1.1590715529122329e-06,0.68,32,0,-0.0327853308990597,-0.0600057067349553,0.0328971166163682,-0.0002973532755277,0.2842478156089782,0.7306271546966433,-1.4820829111503144,-0.0192712690207104,-1.4883188206705338,2.1270932280004238,1.6826304923893285,3.452961388975382,0.0625,0.84375,0.0,16.777317978446103,16.133676723261864,2.8989953744382424,0.2772216744108903,0.39,61,0,0.0268121846020221,-0.0258487816900014,0.1894201040267944,-0.0130603779107332,0.8859005570411682,0.5380046139524476,-1.0708492839288248,0.0363289597591559,-1.011480277957287,1.858613710279274,0.7703829216400715,1.2681543415030203,0.1875,0.6885245901639344,0.0,17.71372410114455,69.63937747506446,3.101084706325512,0.3766582488771693
S_main,0.001,4340000,434,5,9.101697753087341e-08,8.98656178505974e-08,0.8271484375,7.528455075063456e-08,0.6,40,0,0.0147736142389476,-0.016762419603765,0.0424994574859738,-0.0004041510255774,0.187355950474739,0.6952365054172878,-1.483519483804009,0.0076824804663898,-1.485208338079971,2.1334166894016238,1.4955147912570854,3.128084698691964,0.0625,0.725,0.0,13.912622474351496,16.4195279834221,2.6145070377459123,0.266749755182867,0.55,45,0,0.0297186207026243,-0.0728490203619003,0.1697945743799209,-0.0142956026829779,0.4752302169799804,0.789908911726191,-1.2916592996249594,0.021786643254502,-1.2698726563704572,1.609920942167412,1.7350490597049,2.756648556374403,0.0625,0.8666666666666667,0.0,12.834961136760269,70.56443459342755,2.80090026534044,0.3521959103567897
S_main,0.001,4340000,434,6,1.3601551034644449e-08,2.9703509294347153e-08,2.1083984375,2.8677488949020865e-08,0.43,57,0,0.002717895200476,-0.027321707457304,0.0332796387374401,-0.0010131743911188,0.2044521272182464,0.554728764399862,-1.1908610418410988,0.0025721244072474,-1.1669709011223233,2.13607188704458,1.223290516780733,2.561723131686449,0.125,0.6666666666666666,0.0175438596491228,16.979451132172596,16.44712612847955,2.6126599427940373,0.2605778864524763,0.79,21,0,-0.0181411411613225,-0.0531825274229049,0.0625264719128608,-0.0064756269566714,0.4098048806190491,0.7465567788591218,-1.3964700960585923,-0.012420359334168,-1.438120410293771,1.9390960652804623,1.610790996330333,3.030220722602506,0.0625,0.9047619047619048,0.0,8.124461328441877,71.29021988983463,2.7876538003946703,0.3295426466783877
S_main,0.001,4340000,434,8,0.0002792918015039,0.0003161187398448,1.1318359375000002,0.0003161124979913,0.65,35,0,-0.0083764428272843,-0.061904152855277,0.0623671524226665,-0.0070036966353654,0.2134548276662826,0.6657090995136881,-1.4157691675917996,-0.0123315045319334,-1.3799251118357017,2.112404028964588,1.3917810314031562,2.7311348505318165,0.09375,0.7428571428571429,0.0,15.171018387193175,16.562226216916617,2.89046122330918,0.2697914610106545,0.49,51,0,0.01046440936625,-0.0279709240421652,0.0577201377600431,-0.0042776796035468,0.4837788641452789,0.8606827707951896,-1.0632165045212936,0.0059345027159557,-1.0663092998377337,1.2864728848204368,1.9857240745241305,2.474345256374148,0.0625,0.9607843137254902,0.0,9.7451814560527,69.44857769115,3.026718247448252,0.3737011175698359
S_main,0.001,4340000,434,9,1.7396699554314134e-08,3.4328542475106764e-08,1.9287109375,3.3553204706807035e-08,0.7,30,0,0.0137538944836705,-0.0359130939468741,0.0636625653132796,-3.092932820436545e-05,0.1659976243972778,0.4838430455315035,-1.04461148543592,0.0129231183652426,-1.0181531848414032,2.125456801715986,1.6089665469126386,3.25806304595244,0.1875,0.8,0.0,16.72245793213618,16.61546026054142,2.652669941784711,0.27610127673582,0.5,50,0,-0.0199528997763991,-0.0582932485267519,0.0530206086114048,-0.0143169471994042,0.2977140545845032,0.6853767605010173,-1.4082346579407383,-0.0206861734439383,-1.425222762068738,1.9773751741321963,1.0815258237090788,1.9962834119209836,0.0625,0.9,0.0,18.0874849389663,69.99179268626294,2.886692939916609,0.3422279517352323
S_main,0.001,4350000,435,0,0.0206314923980131,0.111355251736966,5.334960937500001,0.1100682060257284,0.83,17,0,-0.0098004415631294,-0.0404275245964527,0.040043719112873,-0.0001301189040532,0.333600103855133,0.582906458142684,-1.211887786638846,-0.0054914995460452,-1.226972065576115,2.1192285619331925,1.7759780939372494,3.462353702634573,0.09375,0.7647058823529411,0.0,9.220797183338275,16.205244942302865,2.646310313603432,0.2828262464302097,0.56,44,0,-0.0040232645114883,-0.0998441092669963,0.1489865705370903,-0.0330240260809659,1.8295257091522217,0.6727496136953806,-0.947910241432064,-0.0030413529210521,-0.9160663976597864,1.4089076528768445,1.40670778326969,1.7640458057525257,0.15625,0.7045454545454546,0.0,11.495440119686055,68.34937442376659,2.8974689567412057,0.3728381750832036
S_main,0.001,4350000,435,1,0.0001828839750374,0.0003147723452254,1.2255859375000002,0.0002241400279999,0.84,16,0,-0.0189077612012624,-0.0856904610991478,0.0347939105704426,-5.263290222501382e-05,0.1914570033550262,0.7530777270514246,-1.53215589430764,-0.0087250521611427,-1.5248272470409954,2.0922244429353904,1.789343489019887,3.690299972891808,0.0625,0.8125,0.0625,7.880564702272321,16.414611006221698,3.0311539833335086,0.2731603899248949,0.6,40,0,-0.0221077557653188,-0.1083652544766664,0.1103002578020095,-0.0358712449669837,2.0912985801696777,0.6879438713185067,-1.2466445089743683,-0.0480395185819009,-1.235086600748615,1.8165738641989624,0.6511010450117547,0.9452928558812916,0.078125,0.7,0.025,9.481912631908145,70.16959429350106,3.1556399600914897,0.349393032980256
S_main,0.001,4350000,435,2,8.590096891128077e-09,2.162305942259792e-08,2.4599609375000004,2.1131302801515266e-08,0.4,60,0,0.0059079835191369,-0.034078030847013,0.0549423461779952,-0.0001400479504809,0.2606362998485565,0.5517291617288795,-1.1638161031261125,0.0060054160790266,-1.1425684114477104,2.1197795052676973,1.2831018852155966,2.639648858457804,0.15625,0.7333333333333333,0.0,18.628829277634463,16.452975161531274,2.656431871325718,0.2627495200635594,0.65,35,0,-0.016737662255764,-0.0560594014823436,0.0239601619541645,-0.0102606387808918,0.2959356606006622,0.7888612605574432,-1.404614612814104,-0.0118330677192595,-1.4193872531276686,1.843248674765864,1.5474912109249104,2.683396676237993,0.0625,0.8857142857142857,0.0,11.286710808705656,71.12759635190139,2.614102214881059,0.3089796790798547
S_main,0.001,4350000,435,3,0.2835413666656775,0.2147904782830331,0.7568359375000001,0.2145942960604492,0.68,32,0,0.0258556557819247,-0.0475482773035764,0.0679308138787746,-6.841623508080374e-05,0.2816114723682403,0.7307697370334623,-1.437925903404235,0.0150681039976111,-1.4474078427504922,2.0672131909457185,1.676737586401071,3.411556803388521,0.078125,0.6875,0.03125,10.822189586093153,15.978126826065846,2.7768874076788124,0.2750463685520453,0.87,13,0,0.0387855321168899,-0.0733873322606086,0.1543666720390319,-0.0084824189543724,0.3939578831195831,0.7164157154329661,-1.2906796035863823,0.0110825064752674,-1.257242479463895,1.5812174049775745,2.6976245190164514,4.234078446751303,0.0625,0.8461538461538461,0.0,7.563452142687829,68.65364351284451,3.0757931656514543,0.3831596205145576
S_main,0.001,4350000,435,4,8.76920691692206e-07,1.2197461887136144e-06,1.3125000000000002,1.1509584078460206e-06,0.58,42,0,-0.0103897168301045,-0.0351614523679018,0.0249822684563696,-0.0035780740436166,0.2571989595890045,0.7124378355618519,-1.5088024658521249,-0.0061950613936715,-1.5592104295883171,2.12093182591558,1.5586948118888817,3.205311667174101,0.0625,0.8571428571428571,0.0,17.094544987506826,16.134369070103748,2.8989953744382424,0.2772659706609587,0.5,50,0,0.0022731514181941,-0.0548258041962981,0.122099258005619,-0.0150978090241551,0.8273202776908875,0.5515547468707631,-1.1613583186760126,0.0024702325764677,-1.149098439078279,2.0617106112981984,0.9299319239360054,1.6633144557023816,0.09375,0.78,0.0,16.417106444199938,69.59828423462753,3.0996425852674934,0.3800917326646805
S_main,0.001,4350000,435,5,0.0354997989074443,0.0631998888275366,1.7802734375,0.0631993490315147,0.6,40,0,0.0252156546339392,-0.0120726076420396,0.07557706348598,-0.0002672905538929,0.2664942145347595,0.5655179990712917,-1.1951418210257665,0.0171722674654952,-1.1543412919352956,2.129415993765376,1.5163353484655906,3.1533005595119903,0.125,0.675,0.025,14.581661269832985,16.419593880325923,2.6145070377459123,0.266375340650445,0.61,39,0,0.036151073873043,-0.0640941075980663,0.1556637212634086,-0.0175519180484116,0.4402895271778106,0.844804816476904,-1.4815735312482687,0.0175043499212009,-1.394975963294223,1.800388069392378,1.8625448692228053,3.477979412259994,0.0625,0.9230769230769232,0.0,13.263422123235348,70.46488261537054,2.8008997493594867,0.3538118723779844
S_main,0.001,4350000,435,6,2.608054890985753e-08,4.675911758061386e-08,1.6708984375000002,4.357794842262328e-08,0.6,40,0,0.0126538961194455,-0.0446545919403433,0.0590136293321847,-0.0013690481428056,0.1882676184177398,0.5376039334461794,-1.0732982918362124,0.0128979140875726,-1.0420610782199082,2.1439925173470344,1.2250077765802314,2.591696858406067,0.15625,0.75,0.025,14.724750178905978,16.436384520477016,2.6126599427940373,0.2606798556282947,0.5,50,0,-0.0003809139016084,-0.026248485315591,0.0227133226580917,-0.0038251568330451,0.3040406107902527,0.8842181015632508,-1.4656853467137,-0.0003301525477255,-1.495203573042048,1.8345138006460169,1.4263023199043985,2.449260204769078,0.03125,0.96,0.0,8.325056560125201,71.19255633699815,2.787379148850806,0.3304986971808684
S_main,0.001,4350000,435,8,3.099829615873554e-07,2.2977645033227178e-07,0.6875,2.1311328609130686e-07,0.73,27,0,0.0051371837034821,-0.0912464410066604,0.0616649687290191,-0.0063371905125677,0.2059758156538009,0.6357739031335367,-1.4147009423584245,0.0047615766409469,-1.3751292038777947,2.0853964538028085,1.3756436575754252,2.6692239777185023,0.09375,0.7407407407407407,0.0,11.938740238355445,16.554597196375116,2.89046122330918,0.2699761676261938,0.39,61,0,0.0055657643824815,-0.0227523017674684,0.0390084981918334,-0.0037766001187264,0.4729703664779663,0.812765389768137,-1.0000154411741726,0.0028136242581145,-1.0106334018866228,1.2419370380202124,2.124164543569381,2.5250827670476967,0.09375,0.9344262295081968,0.0,11.533806623662082,69.44423332334063,3.0213489174432424,0.3745532550953417
S_main,0.001,4350000,435,9,6.255402486058118e-07,1.4149997835197684e-06,2.234375,1.3976914929786104e-06,0.66,34,0,0.0113157993182539,-0.0302173206582665,0.0783029403537511,-1.5236380590977204e-05,0.1749098747968673,0.4541072917436506,-0.8767396994028906,0.0077566429984851,-0.9383355950267254,2.1255757797379067,1.5280808137983986,3.053238167893141,0.1875,0.6764705882352942,0.0,16.43715010677201,16.617098315646558,2.639259987397548,0.2766334691281699,0.62,38,0,-0.0096946926787495,-0.0508424267172813,0.0607222272083163,-0.0124194337986409,0.2594115734100342,0.7340244558885616,-1.318185116809214,-0.0082957283551917,-1.369990598747704,1.8654573404284165,1.4455222389666766,2.689718443146904,0.0625,0.9210526315789472,0.0,11.94840439019913,69.96302569810477,2.883788633451746,0.3420407062352025
S_main,0.001,4360000,436,0,0.0001041089760511,0.0003442699632934,2.871093750000001,0.0002989066304592,0.79,21,0,-0.0027419922407716,-0.0742047429084777,0.0882237404584884,-0.0001177377380372,0.2721485495567322,0.6432140688830009,-1.3349887524335482,-0.0027417891332287,-1.4189022106753155,2.148024893911043,1.7690613516857487,3.4687032662332062,0.0625,0.7619047619047619,0.0,9.83721018909528,16.20777503282789,2.64571698333979,0.2832537761342282,0.59,41,0,-0.0165854431688785,-0.0841911062598228,0.3002095818519592,-0.0322264228016138,1.567066669464111,0.7340206408844021,-0.9468325218190228,-0.0103771074854745,-0.9736518129127696,1.5420140297866152,1.626192649214126,2.200179766636994,0.15625,0.7560975609756098,0.0,14.141288433166636,68.31408390329909,2.944025896035755,0.3714484335213219
S_main,0.001,4360000,436,1,6.627793438717423e-05,0.0001352586360618,2.0380859375000004,0.000135080126041,0.84,16,0,-0.0201363461092114,-0.053235737606883,0.0648893136531114,-7.873958747950383e-05,0.1732383817434311,0.5460062347012133,-1.155427800842051,-0.0124204048889156,-1.170022232268927,2.093054142545559,1.809482351600774,3.7857066113501783,0.125,0.8125,0.0,12.052516882486437,16.39652132796979,3.054236655636034,0.273453586345672,0.46,54,0,-0.0212252950295805,-0.0773601662367582,0.0788126736879348,-0.0349396746605634,1.888267040252685,0.6229225288592483,-0.8922014230708943,-0.0262886923669542,-0.8972415234218963,1.5671941971853176,0.7898208179616175,1.1352849483825036,0.125,0.8148148148148148,0.0185185185185185,13.802990035593917,70.06999402944108,3.1786582750412853,0.3497671917348129
S_main,0.001,4360000,436,2,6.876225494555058e-08,1.226849521832573e-07,1.68359375,1.1576770266223553e-07,0.49,51,0,0.0088538797572255,-0.0510707609355449,0.0377068109810352,-0.0006607567484024,0.2566201984882355,0.6671153780118866,-1.4199199966347429,0.0075152433668045,-1.4114134657200728,2.1159119150834678,1.267936174175751,2.623036690056324,0.09375,0.7647058823529411,0.0,18.876179851737483,16.452389790356097,2.643332485701868,0.2633405808960553,0.48,52,0,0.0156910386867821,-0.0233307117596268,0.0562859550118446,-0.004668143345043,0.5399078726768494,0.7120090500410119,-1.286423723107173,0.0161714169559701,-1.266949186758132,1.8473712894965184,1.032479445881971,1.896437538957917,0.0625,0.9230769230769232,0.0,15.677358844642876,71.19681413376101,2.6144488224215983,0.3064579383217354
S_main,0.001,4360000,436,3,0.3300810035862556,0.5560656657513854,1.6835937499999991,0.5557223146315473,0.75,25,0,0.0225855279713869,-0.0065970947034657,0.1244224831461906,-2.969410888908897e-05,0.1981372684240341,0.6692751563737794,-0.9999530556821012,0.0204912002190632,-1.0021530497266784,2.0600707189234053,1.7660796772256886,3.6608257237821817,0.1875,0.6,0.12,10.404162862552347,15.978754756206518,2.7768874076788124,0.2752095034509417,0.81,19,0,-0.0085251005366444,-0.0627094041556119,0.1552171930670738,-0.0076069678179919,0.2906515002250671,0.8331688328513593,-1.43724987122931,-0.0046037960192184,-1.4418536672485285,1.7592556486670052,2.5338441993312077,4.517138188809867,0.03125,0.9473684210526316,0.0,5.8836807054207085,68.71473353708049,3.0757931656514543,0.3832949239336201
S_main,0.001,4360000,436,4,1.7731579513785755e-08,5.580701661806437e-08,2.75,4.876184366291083e-08,0.4,60,0,-0.0070925946347415,-0.0421246830374002,0.0242133452557027,-0.0001056194814736,0.2356956899166107,0.6297548657688081,-1.3339354869118831,-0.0053036039666494,-1.3452754240723293,2.1073360792247944,1.3493027825656791,2.776919543743133,0.109375,0.7166666666666667,0.0,20.15817352632323,16.138739332458037,2.9005166277643744,0.2766928380255122,0.55,45,0,-0.0021880455315113,-0.0611723028123378,0.1073397621512413,-0.0131052709184587,0.7208821177482605,0.6050960725882445,-1.1686467171191337,-0.0013279670484224,-1.213633071976617,2.0936851641541883,1.1402784984103334,2.149745987471811,0.09375,0.8666666666666667,0.0,17.38056112812652,69.62043972425278,3.0996425852674934,0.3786965516168054
S_main,0.001,4360000,436,5,0.032497109650491,0.0474617636310726,1.4521484374999996,0.0471906270022267,0.62,38,0,0.0166293741203844,-0.0155585405882447,0.0646520648151636,-0.0002418555086478,0.3150111138820648,0.7344723191819484,-1.476121874923968,0.0143495204774787,-1.4900377837391054,2.127804530115192,1.5013708099569492,3.104621337726712,0.0625,0.7368421052631579,0.0526315789473684,12.290451085828062,16.43145203237315,2.6145070377459123,0.2662329792889331,0.72,28,0,0.0566865149885416,-0.0409244382753968,0.146590631455183,-0.0117042721249163,0.5072678923606873,0.8367383248088858,-1.4727983909233626,0.0257956931928841,-1.5019801493848426,1.848942951111785,1.8683346948883972,3.440097129521588,0.03125,0.9285714285714286,0.0,8.12997643649222,70.47381047157263,2.805762827728251,0.3553134732049136
S_main,0.001,4360000,436,6,6.2700899812802e-05,0.0001063524586632,1.6875000000000004,0.0001058077684341,0.69,31,0,0.0168977323919534,-0.057082550600171,0.0684074312448501,-0.0024193230783566,0.2840670347213745,0.5045192184245659,-0.9513460605447038,0.0294847603318767,-1.1068245661845262,2.1909952644401125,1.2173669386655288,2.5312130600214005,0.1875,0.5806451612903226,0.0,12.965743603063869,16.42496403891127,2.6126599427940373,0.2605009959825208,0.63,37,0,-0.0085881212726235,-0.0488843545317649,0.034258272498846,-0.0112704467028379,0.3188719749450683,0.7704011162777044,-1.330090373780288,-0.0075469226220116,-1.3567040627758955,1.7997184892883016,1.3016356834755465,2.283791784586785,0.09375,0.945945945945946,0.0,8.447685426491432,71.1500957157805,2.785881296296417,0.3335299623747259
S_main,0.001,4360000,436,8,0.0727395721628209,0.0458518162817581,0.625,0.045462232601763,0.83,17,0,0.0080939680337905,-0.0801662057638168,0.0549116060137748,-0.0061899845022708,0.2271221876144409,0.429634111887649,-0.8912931650031168,0.0067523881917487,-0.8970292680881014,2.0659332654994573,1.4295979417553804,2.580893136560917,0.21875,0.5882352941176471,0.0,8.648736897375331,16.551347309351943,2.884592876127752,0.2706003829882604,0.19,81,0,-0.0006744770798832,-0.0308330450206995,0.0364477485418319,-0.004037051461637,0.340426355600357,0.8645274052788574,-0.8400173997507621,-0.0002329067308615,-0.8248262175728225,0.9926342781851348,1.677417464861627,1.5904270405533445,0.125,0.9012345679012346,0.0,13.15451817752337,69.44748054208337,3.0197280596717007,0.374231087825398
S_main,0.001,4360000,436,9,0.1026852671480976,0.1563403759653705,1.5224609374999998,0.1563343080897306,0.48,52,0,0.0010888309334404,-0.0265373648144304,0.0255847731605172,-1.01751183478882e-06,0.2131909430027008,0.5541475167232264,-1.154864754728823,0.0025389078869173,-1.2093151706006129,2.147352216304101,1.2881160569530987,2.651867072796449,0.140625,0.7307692307692307,0.0,17.925210450698813,16.617280516371213,2.64053211988431,0.2767497400269575,0.66,34,0,-0.0141641837544739,-0.0544887604191899,0.0438900580629706,-0.0133348801173269,0.2919476330280304,0.7751313938403026,-1.4412692183670843,-0.0098583535208343,-1.4393585771205748,1.9260845343176625,1.6753759815909093,3.037217637391903,0.03125,0.9117647058823528,0.0,9.74260812380071,69.96599723365046,2.883788633451746,0.3436443057852286
S_main,0.001,4370000,437,0,0.0225992773728126,0.0534723904682142,2.359375,0.0533201700514797,0.73,27,0,-0.0207517053931951,-0.0813620127737522,0.0505211036652326,-9.190160562866367e-05,0.2620895802974701,0.6530305937870606,-1.447201921677944,-0.0157036521161144,-1.4199634382437252,2.146856650662387,1.7970133233657644,3.5897008776664734,0.0625,0.7777777777777778,0.0,12.93768905936384,16.184585821912783,2.642843267744796,0.2837164717678029,0.53,47,0,-0.0047885938547551,-0.1048201546072959,0.1478786394000053,-0.0352590456604957,1.2654401063919067,0.8131937881012732,-1.0230395420906078,-0.0028127923463815,-0.9671692538139396,1.2575390625821794,1.725469467969711,2.178648836428376,0.09375,0.8936170212765957,0.0,12.411052998500852,68.28127441511482,2.944025896035755,0.3736769109327874
