arm,seed,step,task,window,layer,unit,M,B,s_i,denom,p_hat,submerged,mobility,finite_s
LR_A1,5,5000000,500,step5m_t500,1,34,-0.04050731658935547,-0.9836762547492981,-1.0241835713386536,0.8790060877799988,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,1,35,-0.02666718326508999,-3.107797145843506,-3.134464329108596,0.19989556074142456,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,36,0.008197631686925888,-0.9382715225219727,-0.9300738908350468,0.6378878951072693,0.1875,0,0.26875000000000004,1
LR_A1,5,5000000,500,step5m_t500,1,37,-0.03243114426732063,-0.7877631783485413,-0.8201943226158619,1.0412654876708984,0.21875,0,0.296875,1
LR_A1,5,5000000,500,step5m_t500,1,38,-0.06409545242786407,-0.4288010597229004,-0.49289651215076447,0.9911669492721558,0.28125,0,0.353125,1
LR_A1,5,5000000,500,step5m_t500,1,39,0.06153184920549393,0.5234383344650269,0.5849701836705208,0.4079350531101227,0.625,0,0.6625,1
LR_A1,5,5000000,500,step5m_t500,1,40,-0.03966216742992401,-0.8016700148582458,-0.8413321822881699,0.7862215638160706,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,1,41,-0.017118483781814575,-0.48337844014167786,-0.5004969239234924,0.7316097021102905,0.34375,0,0.40937500000000004,1
LR_A1,5,5000000,500,step5m_t500,1,42,0.06200896203517914,-0.610846757888794,-0.5488377958536148,0.3807871341705322,0.3125,0,0.38125,1
LR_A1,5,5000000,500,step5m_t500,1,43,-0.012865741737186909,0.5314249992370605,0.5185592574998736,0.7721133232116699,0.65625,0,0.690625,1
LR_A1,5,5000000,500,step5m_t500,1,44,0.055612292140722275,-0.024846650660037994,0.03076564148068428,0.6987952589988708,0.5,0,0.55,1
LR_A1,5,5000000,500,step5m_t500,1,45,-0.0007400418980978429,-1.1145051717758179,-1.1152452136739157,0.5725885629653931,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,1,46,-0.0395364947617054,-0.6107628345489502,-0.6502993293106556,1.0303847789764404,0.25,0,0.325,1
LR_A1,5,5000000,500,step5m_t500,1,47,0.006224294193089008,-0.5276893973350525,-0.5214651031419635,0.6747950911521912,0.28125,0,0.353125,1
LR_A1,5,5000000,500,step5m_t500,1,48,0.0618533194065094,0.4641759991645813,0.5260293185710907,0.41452479362487793,0.6875,0,0.71875,1
LR_A1,5,5000000,500,step5m_t500,1,49,-0.013110420666635036,-0.8653078079223633,-0.8784182285889983,0.6876498460769653,0.21875,0,0.296875,1
LR_A1,5,5000000,500,step5m_t500,1,50,-0.006705204490572214,-1.232709288597107,-1.2394144930876791,0.9795817136764526,0.09375,0,0.184375,1
LR_A1,5,5000000,500,step5m_t500,1,51,-0.06289885193109512,-3.3436532020568848,-3.40655205398798,0.4907347559928894,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,52,0.0325835682451725,-1.2543889284133911,-1.2218053601682186,0.49870765209198,0.09375,0,0.184375,1
LR_A1,5,5000000,500,step5m_t500,1,53,0.03977805748581886,-0.27639859914779663,-0.23662054166197777,1.0306413173675537,0.34375,0,0.40937500000000004,1
LR_A1,5,5000000,500,step5m_t500,1,54,0.046828389167785645,-0.5912442207336426,-0.5444158315658569,0.6941993832588196,0.3125,0,0.38125,1
LR_A1,5,5000000,500,step5m_t500,1,55,-0.002487501362338662,-3.6505792140960693,-3.653066715458408,0.35304200649261475,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,56,0.0015928024658933282,-1.3266240358352661,-1.3250312333693728,0.8540986180305481,0.09375,0,0.184375,1
LR_A1,5,5000000,500,step5m_t500,1,57,-0.009501631371676922,0.006964194122701883,-0.0025374372489750385,0.8255829811096191,0.5,0,0.55,1
LR_A1,5,5000000,500,step5m_t500,1,58,-0.034347452223300934,-0.5552436709403992,-0.5895911231637001,0.5194159746170044,0.3125,0,0.38125,1
LR_A1,5,5000000,500,step5m_t500,1,59,0.034666500985622406,-0.3978741466999054,-0.363207645714283,0.7943000197410583,0.34375,0,0.40937500000000004,1
LR_A1,5,5000000,500,step5m_t500,1,60,-0.002528594108298421,-1.2191734313964844,-1.2217020255047828,0.6067634224891663,0.125,0,0.21250000000000002,1
LR_A1,5,5000000,500,step5m_t500,1,61,0.005483824759721756,-1.8104692697525024,-1.8049854449927807,0.3126949369907379,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,1,62,0.03521516174077988,-0.8642936944961548,-0.8290785327553749,0.7029128074645996,0.1875,0,0.26875000000000004,1
LR_A1,5,5000000,500,step5m_t500,1,63,0.005213755648583174,0.15291312336921692,0.1581268790178001,0.45964282751083374,0.5625,0,0.60625,1
LR_A1,5,5000000,500,step5m_t500,1,64,-0.007830546237528324,-1.2403346300125122,-1.2481651762500405,0.4375016689300537,0.125,0,0.21250000000000002,1
LR_A1,5,5000000,500,step5m_t500,1,65,-0.013621383346617222,-0.4643818438053131,-0.47800322715193033,0.7634448409080505,0.375,0,0.4375,1
LR_A1,5,5000000,500,step5m_t500,1,66,0.041675448417663574,-1.4220675230026245,-1.380392074584961,0.39403024315834045,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,1,67,0.002979252254590392,1.1321109533309937,1.135090205585584,0.6114287972450256,0.875,0,0.8875,1
LR_A1,5,5000000,500,step5m_t500,1,68,-0.012697448953986168,-2.6540048122406006,-2.6667022611945868,0.7593855857849121,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,69,0.014555240981280804,0.23928697407245636,0.25384221505373716,0.6384892463684082,0.59375,0,0.634375,1
LR_A1,5,5000000,500,step5m_t500,1,70,-0.012332568876445293,0.011447682045400143,-0.0008848868310451508,0.5220683813095093,0.5,0,0.55,1
LR_A1,5,5000000,500,step5m_t500,1,71,0.004197556525468826,-0.4256533682346344,-0.4214558117091656,0.6343653798103333,0.375,0,0.4375,1
LR_A1,5,5000000,500,step5m_t500,1,72,-0.03811109811067581,-0.5224671959877014,-0.5605782940983772,0.8495524525642395,0.28125,0,0.353125,1
LR_A1,5,5000000,500,step5m_t500,1,73,-0.0027008892502635717,-1.0525882244110107,-1.0552891136612743,0.4385661482810974,0.125,0,0.21250000000000002,1
LR_A1,5,5000000,500,step5m_t500,1,74,-0.05004353076219559,-1.3662248849868774,-1.416268415749073,0.4951205253601074,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,1,75,0.019022691994905472,-1.2733826637268066,-1.2543599717319012,1.0177843570709229,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,1,76,0.05618929862976074,-1.5088958740234375,-1.4527065753936768,0.6827083230018616,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,1,77,0.02094968967139721,-0.3949275016784668,-0.3739778120070696,0.7821893095970154,0.375,0,0.4375,1
LR_A1,5,5000000,500,step5m_t500,1,78,-0.02963666431605816,0.35327938199043274,0.3236427176743746,0.4502701759338379,0.53125,0,0.578125,1
LR_A1,5,5000000,500,step5m_t500,1,79,0.028449995443224907,-0.7110438942909241,-0.6825938988476992,0.6079628467559814,0.28125,0,0.353125,1
LR_A1,5,5000000,500,step5m_t500,1,80,-0.03245379030704498,0.1580512374639511,0.12559744715690613,0.6223116517066956,0.59375,0,0.634375,1
LR_A1,5,5000000,500,step5m_t500,1,81,-0.052100010216236115,-0.1290626972913742,-0.18116270750761032,0.628926694393158,0.40625,0,0.46562500000000007,1
LR_A1,5,5000000,500,step5m_t500,1,82,-0.01294932421296835,-1.8061244487762451,-1.8190737729892135,0.3618927299976349,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,1,83,-0.0502941720187664,-1.4949740171432495,-1.545268189162016,0.5857123732566833,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,1,84,-0.0010890509001910686,0.017776155844330788,0.01668710494413972,0.40575507283210754,0.5,0,0.55,1
LR_A1,5,5000000,500,step5m_t500,1,85,0.024963995441794395,-3.40643572807312,-3.3814717326313257,0.402292937040329,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,86,-0.02489844709634781,-3.5566482543945312,-3.581546701490879,0.23919306695461273,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,87,0.04656890407204628,-0.5212145447731018,-0.4746456407010555,0.7646082639694214,0.34375,0,0.40937500000000004,1
LR_A1,5,5000000,500,step5m_t500,1,88,-0.07083464413881302,-0.6474208235740662,-0.7182554677128792,0.6434720754623413,0.25,0,0.325,1
LR_A1,5,5000000,500,step5m_t500,1,89,0.016524510458111763,-0.1191849485039711,-0.10266043804585934,0.6225080490112305,0.5,0,0.55,1
LR_A1,5,5000000,500,step5m_t500,1,90,-0.06339959800243378,-1.5815284252166748,-1.6449280232191086,0.8473065495491028,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,1,91,-0.005950315855443478,-0.32512474060058594,-0.3310750564560294,0.5712267160415649,0.40625,0,0.46562500000000007,1
LR_A1,5,5000000,500,step5m_t500,1,92,-0.018443185836076736,-1.3729007244110107,-1.3913439102470875,0.3641461730003357,0.09375,0,0.184375,1
LR_A1,5,5000000,500,step5m_t500,1,93,-0.027502045035362244,-0.5079396367073059,-0.5354416817426682,0.4800078868865967,0.28125,0,0.353125,1
LR_A1,5,5000000,500,step5m_t500,1,94,0.0737205371260643,-0.3675816059112549,-0.2938610687851906,0.7436350584030151,0.3125,0,0.38125,1
LR_A1,5,5000000,500,step5m_t500,1,95,-0.045673172920942307,-1.4202347993850708,-1.465907972306013,0.9030051827430725,0.09375,0,0.184375,1
LR_A1,5,5000000,500,step5m_t500,1,96,-0.023628845810890198,-3.7093732357025146,-3.733002081513405,0.5644864439964294,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,1,97,-0.0006791584310121834,-0.7858486175537109,-0.7865277759847231,0.8156195878982544,0.21875,0,0.296875,1
LR_A1,5,5000000,500,step5m_t500,1,98,-0.04039296135306358,-0.9803415536880493,-1.020734515041113,0.8533524870872498,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,1,99,-0.017454098910093307,-1.5055553913116455,-1.5230094902217388,0.24935154616832733,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,2,0,-1.7206451892852783,-1.6557395458221436,-3.376384735107422,0.42786112427711487,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,1,-1.2072359323501587,-1.1445757150650024,-2.351811647415161,0.5869531035423279,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,2,-0.8186425566673279,-1.1058505773544312,-1.924493134021759,0.590339183807373,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,3,-0.9304831027984619,-1.6003307104110718,-2.5308138132095337,0.5250322818756104,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,4,-1.559278130531311,-1.0031523704528809,-2.562430500984192,0.8441690802574158,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,5,-2.057229518890381,-1.3499336242675781,-3.407163143157959,0.9782555103302002,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,6,-1.2714301347732544,-1.488775610923767,-2.7602057456970215,0.6045485138893127,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,7,-2.01064395904541,-1.6921236515045166,-3.7027676105499268,0.6468585729598999,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,8,-0.7621247172355652,-1.8136066198349,-2.575731337070465,0.3257383108139038,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,9,-1.7512180805206299,-1.8165793418884277,-3.5677974224090576,0.4657144546508789,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,10,-1.5362449884414673,-1.1452133655548096,-2.681458353996277,0.5568506121635437,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,11,-1.9998304843902588,-1.2141863107681274,-3.2140167951583862,0.48703211545944214,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,12,-2.6603176593780518,-1.2318551540374756,-3.8921728134155273,0.6169164776802063,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,13,-1.5644638538360596,-1.4787309169769287,-3.0431947708129883,0.38200661540031433,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,14,-1.9089199304580688,-1.7460615634918213,-3.65498149394989,0.36307236552238464,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,15,-1.2834218740463257,-0.8347589373588562,-2.118180811405182,0.7294474244117737,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,16,-2.79461669921875,-1.316786289215088,-4.111402988433838,0.3722016513347626,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,17,-0.8124493360519409,-0.8582626581192017,-1.6707119941711426,0.881966769695282,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,2,18,-1.0452131032943726,-1.5231658220291138,-2.5683789253234863,0.4372115731239319,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,19,-1.7495957612991333,-0.7530288100242615,-2.5026245713233948,0.9731045961380005,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,20,-1.8725911378860474,-0.7596638798713684,-2.6322550177574158,0.9621155261993408,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,21,-1.9447078704833984,-1.9222922325134277,-3.867000102996826,0.38929906487464905,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,22,-1.9886177778244019,-1.3658581972122192,-3.354475975036621,0.400547593832016,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,23,-0.7376103401184082,-1.4949511289596558,-2.232561469078064,0.37673211097717285,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,24,-0.6634897589683533,-0.7082711458206177,-1.371760904788971,0.8655474185943604,0.0625,0,0.15625,1
LR_A1,5,5000000,500,step5m_t500,2,25,-2.1641461849212646,-1.9594494104385376,-4.123595595359802,0.3263387680053711,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,26,-0.7557481527328491,-1.9049146175384521,-2.6606627702713013,0.429370254278183,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,27,-0.4138001799583435,-0.47278568148612976,-0.8865858614444733,1.6332566738128662,0.1875,0,0.26875000000000004,1
LR_A1,5,5000000,500,step5m_t500,2,28,-1.3549840450286865,-0.7164315581321716,-2.071415603160858,0.8171958327293396,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,29,-2.113302707672119,-1.794697642326355,-3.908000349998474,0.36764493584632874,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,30,-1.496662974357605,-1.4090474843978882,-2.905710458755493,0.6253563165664673,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,31,-1.3544427156448364,-0.6163687705993652,-1.9708114862442017,0.9821922183036804,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,32,-2.1083881855010986,-1.1474770307540894,-3.255865216255188,0.5006223917007446,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,33,-0.6760448217391968,-2.3133678436279297,-2.9894126653671265,0.34098494052886963,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,34,-1.60714852809906,-1.503524661064148,-3.110673189163208,0.49645116925239563,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,35,-1.698561429977417,-1.1258903741836548,-2.8244518041610718,1.0342087745666504,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,36,-1.4409458637237549,-2.0364692211151123,-3.477415084838867,0.312721312046051,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,37,-1.4848713874816895,-0.9658798575401306,-2.45075124502182,1.3522932529449463,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,38,-0.7575144171714783,-2.494464159011841,-3.251978576183319,0.22850508987903595,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,39,-1.5184541940689087,-0.738349199295044,-2.2568033933639526,0.9851288199424744,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,40,-1.40290105342865,-1.3244383335113525,-2.7273393869400024,0.4866611659526825,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,41,-2.873033285140991,-2.5793285369873047,-5.452361822128296,0.33291032910346985,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,42,-1.5833704471588135,-1.4253637790679932,-3.0087342262268066,0.49448952078819275,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,43,-0.8353123664855957,-1.2238184213638306,-2.0591307878494263,0.7709272503852844,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,44,-0.9221506118774414,-0.7085473537445068,-1.6306979656219482,0.9587334394454956,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,45,-1.3369754552841187,-0.5590349435806274,-1.896010398864746,0.5886383652687073,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,46,-0.8837141990661621,-1.5386885404586792,-2.4224027395248413,0.5000131726264954,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,47,-1.088699460029602,-2.697439670562744,-3.786139130592346,0.3264138400554657,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,48,-1.6968121528625488,-1.1506901979446411,-2.84750235080719,0.877938449382782,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,49,-1.709318995475769,-1.3317562341690063,-3.0410752296447754,0.6916849613189697,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,50,-1.047615885734558,-1.12375807762146,-2.171373963356018,0.7375300526618958,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,51,-1.1722749471664429,-0.9894435405731201,-2.161718487739563,1.127882957458496,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,52,-1.072082757949829,-1.058908224105835,-2.130990982055664,0.884388267993927,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,53,-3.0799601078033447,-1.1298677921295166,-4.209827899932861,0.42527058720588684,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,54,-1.3438936471939087,-1.2437644004821777,-2.5876580476760864,0.5205864906311035,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,55,-0.4127481281757355,-1.626042366027832,-2.0387904942035675,0.49197062849998474,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,56,-1.3473354578018188,-0.44344305992126465,-1.7907785177230835,1.0423897504806519,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,57,-2.1104369163513184,-1.2377257347106934,-3.3481626510620117,0.551663875579834,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,58,-1.0665290355682373,-1.2512586116790771,-2.3177876472473145,0.5455731749534607,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,59,-1.535855770111084,-1.4386199712753296,-2.9744757413864136,0.5958867073059082,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,60,-2.0644335746765137,-1.2288480997085571,-3.293281674385071,0.4116453528404236,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,61,-1.446882724761963,-1.3432711362838745,-2.7901538610458374,0.5340649485588074,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,62,-1.4845318794250488,-1.5854347944259644,-3.069966673851013,0.6787092089653015,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,63,-1.423512578010559,-1.6904921531677246,-3.1140047311782837,0.462531179189682,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,64,-1.175608515739441,-0.7812943458557129,-1.9569028615951538,1.1234039068222046,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,65,-1.1051400899887085,-0.9865442514419556,-2.091684341430664,0.47787973284721375,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,66,-1.336418867111206,-1.0479838848114014,-2.3844027519226074,0.5579220056533813,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,67,-1.477480173110962,-0.7668290138244629,-2.244309186935425,0.9422647356987,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,68,-1.8987627029418945,-0.9364415407180786,-2.835204243659973,0.925800621509552,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,69,-1.3330395221710205,-1.8036469221115112,-3.1366864442825317,0.5929763317108154,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,70,-1.609665036201477,-0.8990520238876343,-2.5087170600891113,0.6839565634727478,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,71,-0.7808359265327454,-0.9904652833938599,-1.7713012099266052,0.7519474625587463,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,72,-1.4613035917282104,-1.1452348232269287,-2.606538414955139,0.5924608707427979,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,73,-1.5316017866134644,-1.6349281072616577,-3.166529893875122,0.47997331619262695,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,74,-0.9071573615074158,-0.8535189032554626,-1.7606762647628784,0.8577008247375488,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,75,-1.2137423753738403,-2.0207133293151855,-3.234455704689026,0.32210415601730347,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,76,-1.690341830253601,-1.1497963666915894,-2.8401381969451904,0.615604043006897,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,77,-1.3493741750717163,-2.409719228744507,-3.759093403816223,0.4195532500743866,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,78,-1.2645517587661743,-1.1894195079803467,-2.453971266746521,0.6489333510398865,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,79,-1.9072237014770508,-1.566264033317566,-3.4734877347946167,0.6694074869155884,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,80,-0.7986140251159668,-1.1752976179122925,-1.9739116430282593,0.8616833090782166,0.03125,0,0.12812500000000002,1
LR_A1,5,5000000,500,step5m_t500,2,81,-1.106873869895935,-1.0150753259658813,-2.1219491958618164,0.8304225206375122,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,82,-1.3957557678222656,-1.7287421226501465,-3.124497890472412,0.5257920622825623,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,83,-2.8908069133758545,-1.4129165410995483,-4.303723454475403,0.5554034113883972,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,84,-1.7363377809524536,-1.4863759279251099,-3.2227137088775635,0.4941118061542511,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,85,-3.083155870437622,-1.6532399654388428,-4.736395835876465,0.5257203578948975,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,86,-1.6207166910171509,-1.1977900266647339,-2.8185067176818848,0.632281482219696,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,87,-1.8337035179138184,-1.311867356300354,-3.1455708742141724,0.5106843709945679,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,88,-1.891388177871704,-1.1708124876022339,-3.062200665473938,0.685080349445343,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,89,-1.6265820264816284,-1.4456188678741455,-3.072200894355774,0.3464234471321106,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,90,-1.3659725189208984,-0.9381069540977478,-2.3040794730186462,1.081766128540039,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,91,-1.425351619720459,-1.1375328302383423,-2.5628844499588013,0.48296812176704407,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,92,-1.416847586631775,-0.9306960105895996,-2.3475435972213745,0.5561932325363159,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,93,-1.6382783651351929,-0.4468693137168884,-2.0851476788520813,1.3513083457946777,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,94,-0.5944089889526367,-0.3517891764640808,-0.9461981654167175,1.3287250995635986,0.15625,0,0.240625,1
LR_A1,5,5000000,500,step5m_t500,2,95,-1.3471733331680298,-0.5509634017944336,-1.8981367349624634,1.00173020362854,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,96,-0.5391709804534912,-0.33263909816741943,-0.8718100786209106,1.1224983930587769,0.1875,0,0.26875000000000004,1
LR_A1,5,5000000,500,step5m_t500,2,97,-2.1666171550750732,-0.4883090555667877,-2.654926210641861,0.8191341161727905,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,98,-1.3352192640304565,-1.244828224182129,-2.5800474882125854,0.3906472623348236,0.0,1,0.1,1
LR_A1,5,5000000,500,step5m_t500,2,99,-1.8089836835861206,-0.8188849091529846,-2.6278685927391052,0.9161340594291687,0.0,1,0.1,1
LR_A1,6,5000000,500,step5m_t500,1,0,0.07697062194347382,-1.43085777759552,-1.3538871556520462,0.4394359588623047,0.125,0,0.21250000000000002,1
LR_A1,6,5000000,500,step5m_t500,1,1,0.050548482686281204,-2.393706798553467,-2.3431583158671856,0.6813698410987854,0.0,1,0.1,1
LR_A1,6,5000000,500,step5m_t500,1,2,-0.00690436502918601,-1.6304116249084473,-1.6373159899376333,0.31033042073249817,0.03125,0,0.12812500000000002,1
LR_A1,6,5000000,500,step5m_t500,1,3,0.06893174350261688,-0.18230076134204865,-0.11336901783943176,1.1885464191436768,0.5,0,0.55,1
LR_A1,6,5000000,500,step5m_t500,1,4,-0.065094955265522,-1.4882665872573853,-1.5533615425229073,0.7946816086769104,0.09375,0,0.184375,1
LR_A1,6,5000000,500,step5m_t500,1,5,-0.001212532282806933,-0.5732475519180298,-0.5744600842008367,0.5358297824859619,0.28125,0,0.353125,1
LR_A1,6,5000000,500,step5m_t500,1,6,-0.038062673062086105,-3.8189079761505127,-3.856970649212599,0.20987699925899506,0.0,1,0.1,1
LR_A1,6,5000000,500,step5m_t500,1,7,0.08856192976236343,0.0013207413721829653,0.0898826711345464,0.9294822812080383,0.5625,0,0.60625,1
LR_A1,6,5000000,500,step5m_t500,1,8,-0.0036383867263793945,-0.06423879414796829,-0.06787718087434769,0.6106551885604858,0.4375,0,0.49375,1
LR_A1,6,5000000,500,step5m_t500,1,9,0.005501441191881895,-1.2555327415466309,-1.250031300354749,0.6871686577796936,0.09375,0,0.184375,1
LR_A1,6,5000000,500,step5m_t500,1,10,-0.04845070093870163,-1.6576424837112427,-1.7060931846499443,0.5439945459365845,0.03125,0,0.12812500000000002,1
LR_A1,6,5000000,500,step5m_t500,1,11,0.042470019310712814,-0.9087357521057129,-0.8662657327950001,0.5139788389205933,0.1875,0,0.26875000000000004,1
LR_A1,6,5000000,500,step5m_t500,1,12,-0.0701310783624649,-0.642692506313324,-0.7128235846757889,0.9602009057998657,0.25,0,0.325,1
LR_A1,6,5000000,500,step5m_t500,1,13,0.12811273336410522,-1.1428762674331665,-1.0147635340690613,0.5372756123542786,0.1875,0,0.26875000000000004,1
LR_A1,6,5000000,500,step5m_t500,1,14,-0.03372656926512718,0.413027286529541,0.37930071726441383,0.48517510294914246,0.65625,0,0.690625,1
LR_A1,6,5000000,500,step5m_t500,1,15,0.02532906085252762,0.32518309354782104,0.35051215440034866,0.43671542406082153,0.65625,0,0.690625,1
