arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,s_l1,s_l2
CS,raw,7,7,0.001,24,none,0.11880625,0.1191666722,0.1191666722,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19513875,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.690000534,3.575191975,-12.91213608,0,0,1,-2.341033936,0,0,1,-0.8052953482,0.06234246865,-2.000458547e+11,12.91213608,0.6846128106,11.50696278,3.740583897,12.89749718,18.22527313,2.64697796e-22
CS,raw,7,7,0.001,25,none,0.1098,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19387937,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.700245857,3.58673501,-12.954772,0,0,1,-2.338703394,0,0,1,-0.805375278,0.06214183569,-2.000458547e+11,12.954772,0.6846967936,11.50696278,3.740583897,12.89749718,18.18126678,2.64697796e-22
CS,raw,7,7,0.001,26,none,0.1205020833,0.1208333373,0.1208333373,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19473735,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.68253994,3.581655741,-12.9386034,0,0,1,-2.338713646,0,0,1,-0.8010780215,0.06222996488,-2.000458547e+11,12.9386034,0.6847404838,11.50696278,3.740583897,12.89749718,18.21076584,2.64697796e-22
CS,raw,7,7,0.001,27,none,0.1089791667,0.1091666669,0.1091666669,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19181237,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.692280769,3.579961061,-12.9393692,0,0,1,-2.338307619,0,0,1,-0.8054902554,0.06225941703,-2.000458547e+11,12.9393692,0.6845927238,11.50696278,3.740583897,12.89749718,18.18827248,2.64697796e-22
CS,raw,7,7,0.001,28,none,0.1096666667,0.1099999994,0.1099999994,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19662154,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.711352348,3.593063593,-12.96547318,0,0,1,-2.340191364,0,0,1,-0.8027858734,0.06203238294,-2.000458547e+11,12.96547318,0.6847341657,11.50696278,3.740583897,12.89749718,18.16743088,2.64697796e-22
CS,raw,7,7,0.001,29,none,0.11060625,0.1108333394,0.1108333394,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19385486,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.694090843,3.585690737,-12.95461655,0,0,1,-2.337832689,0,0,1,-0.8056491017,0.06215993315,-2.000458547e+11,12.95461655,0.6846146584,11.50696278,3.740583897,12.89749718,18.19462395,2.64697796e-22
CS,raw,7,7,0.001,30,none,0.1110854167,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19350097,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.668810844,3.575202942,-12.90799522,0,0,1,-2.339639187,0,0,1,-0.8054580092,0.06234227493,-2.000458547e+11,12.90799522,0.6845667362,11.50696278,3.740583897,12.89749718,18.24323463,2.64697796e-22
CS,raw,7,7,0.001,31,none,0.1114875,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19605756,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.700313568,3.587717295,-12.93389988,0,0,1,-2.340639591,0,0,1,-0.8046176434,0.06212481856,-2.000458547e+11,12.93389988,0.6846826077,11.50696278,3.740583897,12.89749718,18.20056343,2.64697796e-22
CS,raw,7,7,0.001,32,none,0.1114979167,0.1116666719,0.1116666719,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19865834,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.673593521,3.57642436,-12.90611649,0,0,1,-2.339469671,0,0,1,-0.8028165698,0.0623209849,-2.000458547e+11,12.90611649,0.6847862601,11.50696278,3.740583897,12.89749718,18.27998543,2.64697796e-22
CS,raw,7,7,0.001,33,none,0.1087479167,0.1091666669,0.1091666669,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19407483,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.685418129,3.580077648,-12.93519497,0,0,1,-2.337857008,0,0,1,-0.8099353909,0.06225739047,-2.000458547e+11,12.93519497,0.6845528483,11.50696278,3.740583897,12.89749718,18.20942497,2.64697796e-22
CS,raw,7,7,0.001,34,none,0.1156395833,0.1158333346,0.1158333346,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19302888,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.707001686,3.585657358,-12.96038437,0,0,1,-2.339246035,0,0,1,-0.8073992729,0.06216051057,-2.000458547e+11,12.96038437,0.6846470833,11.50696278,3.740583897,12.89749718,18.17193794,2.64697796e-22
CS,raw,7,7,0.001,35,none,0.1221708333,0.1225000024,0.1225000024,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19387988,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.648492813,3.570685387,-12.904809,0,0,1,-2.340561152,0,0,1,-0.8090130091,0.06242115051,-2.000458547e+11,12.904809,0.6845413446,11.50696278,3.740583897,12.89749718,18.26283073,2.64697796e-22
CS,raw,7,7,0.001,36,none,0.1087229167,0.1091666669,0.1091666669,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19498016,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.701486588,3.588591099,-12.94658375,0,0,1,-2.338274479,0,0,1,-0.8061219454,0.06210969388,-2.000458547e+11,12.94658375,0.6846619248,11.50696278,3.740583897,12.89749718,18.1744442,2.64697796e-22
CS,raw,7,7,0.001,37,none,0.1090541667,0.1091666669,0.1091666669,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19344116,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.703556061,3.590578556,-12.96214867,0,0,1,-2.33853817,0,0,1,-0.8057695627,0.06207531318,-2.000458547e+11,12.96214867,0.6846258044,11.50696278,3.740583897,12.89749718,18.16764259,2.64697796e-22
CS,raw,7,7,0.001,38,none,0.1098875,0.1099999994,0.1099999994,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19497706,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.694197655,3.585301399,-12.95393562,0,0,1,-2.338248491,0,0,1,-0.8065304756,0.06216667965,-2.000458547e+11,12.95393562,0.6846524477,11.50696278,3.740583897,12.89749718,18.19446373,2.64697796e-22
CS,raw,7,7,0.001,39,none,0.1270083333,0.1274999976,0.1274999976,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19510328,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.683542252,3.576454401,-12.91378021,0,0,1,-2.339843035,0,0,1,-0.8057338595,0.06232045963,-2.000458547e+11,12.91378021,0.6846714616,11.50696278,3.740583897,12.89749718,18.23260117,2.64697796e-22
CS,raw,7,7,0.001,40,none,0.11380625,0.1141666695,0.1141666695,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19197382,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.702293396,3.586961031,-12.95285797,0,0,1,-2.3399508,0,0,1,-0.8029583693,0.06213791668,-2.000458547e+11,12.95285797,0.6843940616,11.50696278,3.740583897,12.89749718,18.19075966,2.64697796e-22
CS,raw,7,7,0.001,41,none,0.1139708333,0.1141666695,0.1141666695,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19364284,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.669578552,3.573029041,-12.90180206,0,0,1,-2.340749979,0,0,1,-0.8092442155,0.06238020957,-2.000458547e+11,12.90180206,0.6845238209,11.50696278,3.740583897,12.89749718,18.24524879,2.64697796e-22
CS,raw,7,7,0.001,42,none,0.1147708333,0.1150000021,0.1150000021,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19529205,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.680383682,3.577281237,-12.91792965,0,0,1,-2.33790493,0,0,1,-0.8051496744,0.06230606139,-2.000458547e+11,12.91792965,0.6846402287,11.50696278,3.740583897,12.89749718,18.23349762,2.64697796e-22
CS,raw,7,7,0.001,43,none,0.1071770833,0.1075000018,0.1075000018,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19731209,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.691842079,3.586284161,-12.93512821,0,0,1,-2.339544535,0,0,1,-0.803580761,0.06214964762,-2.000458547e+11,12.93512821,0.6847902536,11.50696278,3.740583897,12.89749718,18.22007751,2.64697796e-22
CS,raw,7,7,0.001,44,none,0.1130479167,0.113333337,0.113333337,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19368441,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.701625824,3.585383415,-12.96343803,0,0,1,-2.337897778,0,0,1,-0.8061495423,0.06216526031,-2.000458547e+11,12.96343803,0.6846315861,11.50696278,3.740583897,12.89749718,18.18375969,2.64697796e-22
CS,raw,7,7,0.001,45,none,0.11565625,0.1158333346,0.1158333346,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19519185,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.681260109,3.577064514,-12.92631054,0,0,1,-2.33912158,0,0,1,-0.8021460772,0.06230983511,-2.000458547e+11,12.92631054,0.6848122478,11.50696278,3.740583897,12.89749718,18.21522522,2.64697796e-22
CS,raw,7,7,0.001,46,none,0.1163791667,0.1166666672,0.1166666672,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19588056,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.698197365,3.590153933,-12.96297169,0,0,1,-2.339017868,0,0,1,-0.804361701,0.06208265945,-2.000458547e+11,12.96297169,0.6847223043,11.50696278,3.740583897,12.89749718,18.18529129,2.64697796e-22
CS,raw,7,7,0.001,47,none,0.09971041667,0.1058333367,0.1058333367,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19271595,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.678383827,3.579385519,-12.92346764,0,0,1,-2.339084148,0,0,1,-0.8083577156,0.06226942688,-2.000458547e+11,12.92346764,0.6844454408,11.50696278,3.740583897,12.89749718,18.22045898,2.64697796e-22
CS,raw,7,7,0.001,48,none,0.1158125,0.1158333346,0.1158333346,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19533188,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.663369179,3.570541143,-12.8961153,0,0,1,-2.339351416,0,0,1,-0.8054354191,0.06242367253,-2.000458547e+11,12.8961153,0.6846425533,11.50696278,3.740583897,12.89749718,18.27297592,2.64697796e-22
CS,raw,7,7,0.001,49,none,0.1121458333,0.1125000045,0.1125000045,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19611373,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.670153618,3.5776999,-12.92667675,0,0,1,-2.339936018,0,0,1,-0.807027936,0.06229876727,-2.000458547e+11,12.92667675,0.6845693588,11.50696278,3.740583897,12.89749718,18.24552727,2.64697796e-22
CS,raw,7,7,0.001,50,none,0.11223125,0.1125000045,0.1125000045,0,0,0.2196552008,20.41679001,-0.2954755127,0.5049999952,60.19423372,0.4965583384,0.008316254243,0.5049999952,0.4810583293,0,-0.01008583419,0.01373757888,0.9999991655,0.8656420112,1,1,-8.693302155,3.581797123,-12.9493866,0,0,1,-2.339160442,0,0,1,-0.8063846827,0.06222750619,-2.000458547e+11,12.9493866,0.6846441627,11.50696278,3.740583897,12.89749718,18.1985321,2.64697796e-22
CS,raw,8,8,0.001,1,none,0.9814083333,1,1,0,0,0.352468431,15.67119026,-0.341229856,0.5141666532,68.357875,0.4864833355,0.01906648278,0.5141666532,0.4803000093,0,-0.06287804246,0.02201113105,0.999999702,1.107984662,0.04999999702,0.04999999702,5.840141773,2.917254925,-2.083139181,0.9933333397,21.79462797,0.06760833412,2.034054518,0.9933333397,0.01760833338,0.6899999976,0.4270973802,0.08170455694,0.04247782007,7.828558922,0.6837329268,11.13988113,4.062664032,8.498209,12.35770893,6.355329514
CS,raw,8,8,0.001,2,none,0.9600270833,1,1,0,0,0.2882567048,16.14736938,-0.3847882152,0.5083333254,70.03655343,0.4911833405,0.01519894879,0.5083333254,0.4827833474,0,-0.05481653288,0.02101948671,0.9999995232,1.139707088,0.0700000003,0.0700000003,4.477648258,2.843309402,-8.320364952,0.9708333611,40.3634642,0.246691674,1.698006868,0.9708333611,0.07827499509,0.3700000048,0.3421763182,0.07284823805,0.052883856,9.060949326,0.6849574447,12.26327133,4.312508106,10.16365433,13.22892094,5.252938271
CS,raw,8,8,0.001,3,none,0.71775,0.9525000453,0.9525000453,0,0,0.2739138901,18.33753204,-0.4521088302,0.5099999905,67.04090633,0.4908416867,0.01244323701,0.5099999905,0.4831250012,0,-0.021630086,0.01836048067,1,1.127846241,0.3700000048,0.3700000048,-6.159597874,3.454568863,-10.89019775,0.007500000298,56.79093418,0.8350750208,-1.820655227,0.007500000298,0.06039166451,0.5399999619,-0.6362756491,0.06154894084,-8.424360346e+10,11.36994839,0.6870674491,12.66576004,4.436725616,14.67400074,14.71929646,2.514993906
CS,raw,8,8,0.001,4,none,0.1484333333,0.1633333415,0.1633333415,0,0,0.3347131014,19.93712044,-0.3476293385,0.510833323,63.5393977,0.4924000204,0.01297922619,0.510833323,0.4822333455,0,-0.005543696228,0.01823478006,0.9999998212,1.198770761,0.8199999928,0.8199999928,-9.111256599,4.048840046,-12.77014637,0,17.90960078,0.9986000061,-2.26685214,0,0.00139999995,0.9199999571,-0.7681560516,0.06369332224,-2.223759524e+11,12.77014637,0.6891060472,13.2413168,4.543017387,15.55405807,17.58193779,0.08338223398
CS,raw,8,8,0.001,5,none,0.1240395833,0.1233333349,0.1233333349,0,0,0.3681149185,23.12068558,-0.3954880834,0.5074999928,61.03420539,0.492808342,0.01236433815,0.5074999928,0.4828416705,0,-0.01762649603,0.01684314013,1.000000238,1.233319998,0.9599999785,0.9599999785,-9.76513195,4.179018974,-13.43173981,0,3.984359896,0.999966681,-2.370271683,0,3.33333337e-05,1,-0.7415880561,0.06604821235,-2.516687258e+11,13.43173981,0.6876453161,13.71580029,4.586557388,15.57680225,19.58587646,0.01450171694
CS,raw,8,8,0.001,6,none,0.1088979167,0.1141666695,0.1141666695,0,0,0.4058126509,23.65921402,-0.4739927649,0.5066666603,60.05046012,0.4923666716,0.01280655153,0.5066666603,0.4839999974,0,-0.01997270063,0.0177488625,1.000000358,1.237635612,0.9499999881,0.9499999881,-10.06831741,4.316811562,-13.49516201,0,4.440995357,0.999933362,-2.352044821,0,6.666666741e-05,1,-0.7955048084,0.06530717015,-2.588413624e+11,13.49516201,0.6881446838,13.96155357,4.586557388,15.60070229,21.54029274,0.01494654734
CS,raw,8,8,0.001,7,none,0.1124666667,0.1125000045,0.1125000045,0,0,0.4001840055,24.86071587,-0.5057418942,0.5083333254,59.46466254,0.4924666584,0.01300326921,0.5083333254,0.4828999937,0,-0.01996299811,0.01729080454,1.000000238,1.201991677,1,1,-10.34289551,4.322411537,-13.87117386,0,0,1,-2.375679731,0,0,1,-0.8030884266,0.06573289633,-2.616825774e+11,13.87117386,0.690659523,14.14893055,4.586557388,15.58750725,22.2921505,2.64697796e-22
CS,raw,8,8,0.001,8,none,0.1146666667,0.1166666672,0.1166666672,0,0,0.4001840055,24.86071587,-0.5057418942,0.5083333254,59.4638704,0.4924666584,0.01300326921,0.5083333254,0.4828999937,0,-0.01996299811,0.01729080454,1.000000238,1.201991677,1,1,-10.31628418,4.313387394,-13.84551334,0,0,1,-2.376767159,0,0,1,-0.8052162528,0.06587041914,-2.616825774e+11,13.84551334,0.6906940341,14.14893055,4.586557388,15.58750725,22.33512497,2.64697796e-22
CS,raw,8,8,0.001,9,none,0.1138875,0.1141666695,0.1141666695,0,0,0.4001840055,24.86071587,-0.5057418942,0.5083333254,59.46530939,0.4924666584,0.01300326921,0.5083333254,0.4828999937,0,-0.01996299811,0.01729080454,1.000000238,1.201991677,1,1,-10.34418678,4.322964668,-13.8711462,0,0,1,-2.368862152,0,0,1,-0.811568439,0.06572449207,-2.616825774e+11,13.8711462,0.6904907823,14.14893055,4.586557388,15.58750725,22.26424408,2.64697796e-22
CS,raw,8,8,0.001,10,none,0.1136708333,0.1141666695,0.1141666695,0,0,0.4234609008,24.94955444,-0.5085343719,0.5058333278,59.57075468,0.4933750033,0.0129243508,0.5058333278,0.4840250015,0,-0.01762668416,0.01767441258,1.000000238,1.217794418,0.9599999785,0.9599999785,-10.3713274,4.395603657,-13.82747459,0,1.940587267,0.9999583364,-2.377487183,0,4.166666622e-05,1,-0.8099353909,0.06528875977,-2.651767767e+11,13.82747459,0.6882744431,14.5041132,4.586557388,15.58613491,23.159132,0.02692040429
CS,raw,8,8,0.001,11,none,0.1181458333,0.1183333397,0.1183333397,0,0,0.4234609008,24.94955444,-0.5085250735,0.5058333278,59.56672908,0.4933750033,0.01292434428,0.5058333278,0.4840250015,0,-0.01762666926,0.01766258106,1.000000477,1.217794299,0.969999969,0.969999969,-10.43790913,4.402647972,-13.85406303,0,1.000000234,0.9999750257,-2.379491806,0,2.499999937e-05,1,-0.8061572313,0.06518472731,-2.651786772e+11,13.85406303,0.6882554889,14.50417709,4.586557388,15.58906937,23.12445068,0.0277781859
CS,raw,8,8,0.001,12,none,0.1222645833,0.1225000024,0.1225000024,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.5662923,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.47746849,4.433360577,-13.88157749,0,0,1,-2.387350082,0,0,1,-0.8044533134,0.06498085707,-2.662768148e+11,13.88157749,0.6881704926,14.53116512,4.586557388,15.58906937,23.09533501,2.64697796e-22
CS,raw,8,8,0.001,13,none,0.11050625,0.1108333394,0.1108333394,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.57100788,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41940594,4.411556244,-13.81544304,0,0,1,-2.390406132,0,0,1,-0.8023235202,0.0653020218,-2.662768148e+11,13.81544304,0.6883401275,14.53116512,4.586557388,15.58906937,23.27431488,2.64697796e-22
CS,raw,8,8,0.001,14,none,0.12,0.1200000048,0.1200000048,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56671423,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44641113,4.428583622,-13.86952209,0,0,1,-2.391129017,0,0,1,-0.8054978251,0.06505094469,-2.662768148e+11,13.86952209,0.6882752776,14.53116512,4.586557388,15.58906937,23.14634323,2.64697796e-22
CS,raw,8,8,0.001,15,none,0.1031770833,0.1091666669,0.1091666669,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.5660878,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41214371,4.403362274,-13.82034683,0,0,1,-2.389608145,0,0,1,-0.8054738641,0.06542354077,-2.662768148e+11,13.82034683,0.6882984638,14.53116512,4.586557388,15.58906937,23.21966362,2.64697796e-22
CS,raw,8,8,0.001,16,none,0.1087979167,0.1091666669,0.1091666669,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56710319,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.45917225,4.425447941,-13.86374092,0,0,1,-2.389778376,0,0,1,-0.8041275144,0.06509704143,-2.662768148e+11,13.86374092,0.6883413196,14.53116512,4.586557388,15.58906937,23.15928268,2.64697796e-22
CS,raw,8,8,0.001,17,none,0.1121083333,0.1125000045,0.1125000045,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56616526,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44137764,4.427988052,-13.85135269,0,0,1,-2.385955811,0,0,1,-0.8058366179,0.06505969912,-2.662768148e+11,13.85135269,0.6882092953,14.53116512,4.586557388,15.58906937,23.13558769,2.64697796e-22
CS,raw,8,8,0.001,18,none,0.1173083333,0.1174999997,0.1174999997,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56665899,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43314457,4.410672188,-13.84423065,0,0,1,-2.389410973,0,0,1,-0.8050523996,0.06531511247,-2.662768148e+11,13.84423065,0.6881594062,14.53116512,4.586557388,15.58906937,23.17684364,2.64697796e-22
CS,raw,8,8,0.001,19,none,0.1082958333,0.1083333343,0.1083333343,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56849865,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.42016125,4.419181824,-13.83279133,0,0,1,-2.389979362,0,0,1,-0.8044426441,0.06518933922,-2.662768148e+11,13.83279133,0.6883165836,14.53116512,4.586557388,15.58906937,23.21063995,2.64697796e-22
CS,raw,8,8,0.001,20,none,0.1105520833,0.1108333394,0.1108333394,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56777958,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43320847,4.423026562,-13.83520889,0,0,1,-2.392829657,0,0,1,-0.8045065403,0.06513267756,-2.662768148e+11,13.83520889,0.688416481,14.53116512,4.586557388,15.58906937,23.20579529,2.64697796e-22
CS,raw,8,8,0.001,21,none,0.1106520833,0.1125000045,0.1125000045,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56692897,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.42760944,4.414147854,-13.85606766,0,0,1,-2.3909688,0,0,1,-0.805116713,0.06526368111,-2.662768148e+11,13.85606766,0.6883654594,14.53116512,4.586557388,15.58906937,23.20148087,2.64697796e-22
CS,raw,8,8,0.001,22,none,0.1133333333,0.113333337,0.113333337,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56640145,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.42207336,4.414562225,-13.82798195,0,0,1,-2.388315678,0,0,1,-0.8044531345,0.06525755674,-2.662768148e+11,13.82798195,0.6881938577,14.53116512,4.586557388,15.58906937,23.19447517,2.64697796e-22
CS,raw,8,8,0.001,23,none,0.1183333333,0.1183333397,0.1183333397,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56470464,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.45097065,4.426244259,-13.87245464,0,0,1,-2.389011145,0,0,1,-0.8085857034,0.06508532912,-2.662768148e+11,13.87245464,0.6881511807,14.53116512,4.586557388,15.58906937,23.10241127,2.64697796e-22
CS,raw,8,8,0.001,24,none,0.1156604167,0.1158333346,0.1158333346,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56873692,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43069649,4.420688152,-13.82736874,0,0,1,-2.391744614,0,0,1,-0.8051230907,0.06516712904,-2.662768148e+11,13.82736874,0.6883448958,14.53116512,4.586557388,15.58906937,23.20398331,2.64697796e-22
CS,raw,8,8,0.001,25,none,0.1148270833,0.1150000021,0.1150000021,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56943286,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43122864,4.421355247,-13.83454609,0,0,1,-2.391126633,0,0,1,-0.8055638075,0.06515729427,-2.662768148e+11,13.83454609,0.6883485317,14.53116512,4.586557388,15.58906937,23.19322586,2.64697796e-22
CS,raw,8,8,0.001,26,none,0.11135625,0.1116666719,0.1116666719,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56581768,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.46753311,4.430274487,-13.88978386,0,0,1,-2.387360096,0,0,1,-0.8058872819,0.06502611935,-2.662768148e+11,13.88978386,0.6882107854,14.53116512,4.586557388,15.58906937,23.09570312,2.64697796e-22
CS,raw,8,8,0.001,27,none,0.1138958333,0.1141666695,0.1141666695,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56663317,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43472385,4.417467594,-13.84343433,0,0,1,-2.388216972,0,0,1,-0.8059324026,0.06521464139,-2.662768148e+11,13.84343433,0.6882651448,14.53116512,4.586557388,15.58906937,23.16643333,2.64697796e-22
