seed,unit,t0,p_hat,x,r,w_norm,cos_u_mu,end_dead_0_05,end_strict_dead,r_group,p_bin,x_bin
0,56,485000,0.3125,-0.046387570499702546,1.5764013485572397,1.577083706855774,-0.029413511976599693,1,1,low,high,high
0,56,486000,0.34375,-0.04522466812349091,1.577536728025064,1.5781848430633545,-0.02865612879395485,1,1,low,high,high
0,56,487000,0.3125,-0.046028025280666185,1.5783320933466054,1.579003095626831,-0.02915005385875702,1,1,low,mid,high
0,56,488000,0.3125,-0.04581670065779608,1.578982958702835,1.5796475410461426,-0.029004381969571114,1,1,low,mid,high
0,56,489000,0.34375,-0.045479758774163326,1.579440873874539,1.5800955295562744,-0.02878291718661785,1,1,low,mid,high
0,56,490000,0.3125,-0.045833070171509505,1.5797092508811716,1.580374002456665,-0.029001407325267792,1,1,low,mid,high
0,56,491000,0.125,-0.1974411954066042,1.6311840369970905,1.6430898904800415,-0.12016457319259644,1,0,low,low,mid
0,56,492000,0.09375,-0.228831622010091,1.7052558232445338,1.720541000366211,-0.13299980759620667,1,0,low,low,mid
0,56,493000,0.15625,-0.22738885313373913,1.7722147211333745,1.7867430448532104,-0.12726444005966187,1,0,low,mid,mid
0,56,494000,0.15625,-0.22488932043816412,1.8009110084715152,1.8148982524871826,-0.12391290813684464,1,0,low,mid,mid
0,56,495000,0.15625,-0.22052548058472787,1.8124505676433025,1.8258172273635864,-0.1207817941904068,1,0,low,mid,mid
0,56,496000,0.15625,-0.2215817923405794,1.8160254664747701,1.8294936418533325,-0.12111645936965942,1,0,low,mid,mid
0,56,497000,0.1875,-0.22054772104456966,1.8178106639107108,1.8311408758163452,-0.12044279277324677,1,0,low,mid,mid
0,56,498000,0.1875,-0.220083391245951,1.81872934881259,1.831997036933899,-0.12013304978609085,1,0,low,mid,mid
0,56,499000,0.1875,-0.21987936573900324,1.8192107994177211,1.83245050907135,-0.1199919804930687,1,0,low,mid,mid
0,56,500000,0.1875,-0.2194925834364767,1.8197266336264877,1.832916259765625,-0.11975046992301941,1,0,low,mid,mid
0,56,511000,0.5,0.006803803491481575,2.2234512180998025,2.223461627960205,0.0030600049067288637,1,0,low,high,high
0,56,512000,0.5,-0.03377648972325353,2.5646331652365038,2.5648555755615234,-0.013168963603675365,1,0,low,high,high
0,56,513000,0.3125,-0.15196451382650533,2.8566258948698664,2.8606650829315186,-0.05312209203839302,1,0,mid,mid,mid
0,56,514000,0.25,-0.27768142456690725,3.0396844280449518,3.0523414611816406,-0.09097325056791306,1,0,mid,mid,mid
0,56,515000,0.25,-0.21523643335527431,3.270143425885987,3.27721905708313,-0.06567654758691788,1,0,mid,mid,mid
0,56,516000,0.3125,-0.20305080104347262,3.459759454832721,3.465712785720825,-0.05858846753835678,1,0,mid,mid,mid
0,56,517000,0.25,-0.3004769414669539,3.5896623064487625,3.6022162437438965,-0.0834144651889801,1,0,mid,mid,mid
0,56,518000,0.3125,-0.24873846519906273,3.744949768804652,3.7532012462615967,-0.06627368181943893,1,0,mid,mid,mid
0,56,519000,0.34375,-0.20343283427276226,3.8670200702221753,3.8723673820495605,-0.05253448709845543,1,0,high,high,mid
0,56,520000,0.25,-0.3405666052263854,3.953796436890831,3.9684369564056396,-0.0858188271522522,1,0,high,mid,mid
0,56,521000,0.5,0.030754252969114493,4.003377089835382,4.003495216369629,0.0076818508096039295,1,0,high,high,high
0,56,522000,0.5625,0.17606499703418876,4.0788243187926625,4.082622528076172,0.043125465512275696,1,0,high,high,high
0,56,523000,0.5625,0.164175592574356,4.065053546651796,4.0683674812316895,0.0403541699051857,1,0,high,high,high
0,56,524000,0.53125,0.11610599803862698,4.167780427735145,4.169397354125977,0.02784718945622444,1,0,high,high,high
0,56,525000,0.5,0.054578981144715044,4.262887618601139,4.263236999511719,0.012802239507436752,1,0,high,high,high
0,56,526000,0.5625,0.16051192669416992,4.330612113758239,4.333585739135742,0.03703905642032623,1,0,high,high,high
0,56,527000,0.5,0.02775954070919351,4.404183165713882,4.404270648956299,0.006302868947386742,1,0,high,high,high
0,56,528000,0.5,0.07990773381667893,4.415504828493541,4.4162278175354,0.01809411495923996,1,0,high,high,high
0,56,529000,0.5,0.06034689913291924,4.4686272108297,4.469034671783447,0.013503341004252434,1,0,high,high,high
0,56,530000,0.5,0.03006627963339037,4.552608868374494,4.552708148956299,0.006604042835533619,1,0,high,high,high
0,56,531000,0.4375,-0.12960555946165186,4.434782582408363,4.436676025390625,-0.029212310910224915,1,0,high,high,mid
0,56,532000,0.40625,-0.09856881842711473,4.426997663389609,4.428094863891602,-0.022259870544075966,1,0,high,high,mid
0,56,533000,0.375,-0.15338260551645178,4.416393707563682,4.419056415557861,-0.03470935672521591,1,0,high,high,mid
0,56,534000,0.34375,-0.1930723635407361,4.420810920128212,4.42502498626709,-0.04363192617893219,1,0,high,high,mid
0,56,535000,0.4375,-0.1817720138369161,4.416344334795912,4.420083522796631,-0.04112411290407181,1,0,high,high,mid
0,56,536000,0.4375,-0.16321828502529456,4.414181641370116,4.417198181152344,-0.03695063665509224,1,0,high,high,mid
0,56,537000,0.4375,-0.19219160843365302,4.420828297246803,4.425004005432129,-0.043433092534542084,1,0,high,high,mid
0,56,538000,0.40625,-0.23825402999907652,4.430031581038954,4.436433792114258,-0.053703952580690384,1,0,high,high,mid
0,56,539000,0.34375,-0.28029022906917334,4.407754575611889,4.416657447814941,-0.06346207112073898,1,0,high,high,mid
0,56,540000,0.4375,-0.16253496926288413,4.4137721615621714,4.416763782501221,-0.036799561232328415,1,0,high,high,mid
0,56,541000,0.59375,0.16065266921742705,4.357112354131346,4.360073089599609,0.03684632480144501,1,1,high,high,high
0,56,542000,0.625,0.1774746546049908,4.3526001989813325,4.356216907501221,0.040740545839071274,1,1,high,high,high
0,56,543000,0.59375,0.11305556679489293,4.351281359980041,4.352749824523926,0.02597336657345295,1,1,high,high,high
0,56,544000,0.65625,0.13163579365419142,4.349638302204453,4.351629734039307,0.030249768868088722,1,1,high,high,high
0,56,545000,0.65625,0.11544093287852775,4.357539041122009,4.359067916870117,0.02648293972015381,1,1,high,high,high
0,56,546000,0.65625,0.132834630851562,4.345336465018137,4.3473663330078125,0.03055519610643387,1,1,high,high,high
0,56,547000,0.625,0.09231293944453434,4.353655714118272,4.3546342849731445,0.021198781207203865,1,1,high,high,high
0,56,548000,0.625,0.0935086851443998,4.354523994670588,4.355527877807617,0.02146896719932556,1,1,high,high,high
0,56,549000,0.59375,0.034924806069163594,4.359548391088459,4.3596882820129395,0.008010849356651306,1,1,high,high,high
0,56,550000,0.53125,0.005696403662274918,4.359962079990957,4.359965801239014,0.0013065248494967818,1,1,high,high,high
0,56,551000,0.375,-0.2549217081047175,4.293586904367975,4.301147937774658,-0.059268295764923096,1,0,high,high,mid
0,56,552000,0.375,-0.252683385784632,4.277458054743363,4.284914970397949,-0.05897045508027077,1,0,high,high,mid
0,56,553000,0.3125,-0.30603152012683665,4.264962502178856,4.275928020477295,-0.07157078385353088,1,0,high,high,mid
0,56,554000,0.25,-0.4301270961847621,4.251233213108624,4.272937297821045,-0.10066309571266174,1,0,high,high,mid
0,56,555000,0.1875,-0.6249597139305934,4.2281124452544985,4.274050712585449,-0.14622187614440918,1,0,high,mid,low
0,56,556000,0.09375,-0.6907785215335878,4.2196361602009755,4.27580451965332,-0.161555215716362,1,0,high,low,low
0,56,557000,0.09375,-0.6912186862751071,4.223700155564062,4.279886245727539,-0.16150398552417755,1,0,high,low,low
0,56,558000,0.15625,-0.6685363195872469,4.237419845610255,4.289833068847656,-0.15584203600883484,1,0,high,mid,low
0,56,559000,0.09375,-0.6936543196855638,4.237010825924188,4.293415546417236,-0.16156235337257385,1,0,high,low,low
0,56,560000,0.09375,-0.6888877689553397,4.238073930079417,4.293697357177734,-0.16044162213802338,1,0,high,low,low
0,56,561000,0.0625,-0.9748980063179147,4.157807684551866,4.270572662353516,-0.22828273475170135,1,1,high,low,low
0,56,562000,0.0625,-1.0335896654878098,4.142787287046137,4.269776821136475,-0.24207112193107605,1,1,high,low,low
0,56,563000,0.0625,-1.0331164225300427,4.143694084726999,4.270542144775391,-0.24191692471504211,1,1,high,low,low
0,56,571000,0.09375,-0.8802229772061594,4.221298365147,4.312093734741211,-0.2041289061307907,0,0,high,low,low
0,56,572000,0.0625,-0.9228524990167841,4.248829979297605,4.347897529602051,-0.21225258708000183,0,0,high,low,low
0,56,573000,0.0625,-0.9713462555841943,4.275388043485018,4.384342193603516,-0.2215489149093628,0,0,high,low,low
0,56,575000,0.0625,-1.0012878380946688,4.328917436009948,4.443208694458008,-0.2253524214029312,1,0,high,low,low
0,56,580000,0.09375,-0.9877257138591062,4.3599967866961915,4.470478057861328,-0.2209440916776657,1,0,high,low,low
0,58,441000,0.15625,-0.2929650495961482,2.1352264841780006,2.15523099899292,-0.1359320878982544,1,1,low,mid,mid
0,58,442000,0.15625,-0.3007329944459052,2.1755986769250413,2.1962854862213135,-0.1369280070066452,1,1,low,mid,mid
0,58,443000,0.1875,-0.28885059751929276,2.2173998057038857,2.2361342906951904,-0.12917408347129822,1,1,low,mid,mid
0,58,444000,0.15625,-0.2983847932575827,2.233308882790903,2.2531538009643555,-0.132429838180542,1,1,low,low,low
0,58,445000,0.15625,-0.29264606421588724,2.235800341972877,2.254871368408203,-0.12978392839431763,1,1,low,mid,mid
0,58,446000,0.15625,-0.30525541381428667,2.2399587944925647,2.260662794113159,-0.1350291669368744,1,1,low,low,low
0,58,447000,0.1875,-0.28775183844349783,2.253051048406382,2.2713520526885986,-0.12668746709823608,1,1,low,mid,mid
0,58,448000,0.15625,-0.3001078099659793,2.2582907309562428,2.278144359588623,-0.13173344731330872,1,1,low,low,low
0,58,449000,0.1875,-0.29164197981058493,2.264430555953624,2.2831339836120605,-0.12773756682872772,1,1,low,low,mid
0,58,450000,0.15625,-0.2947814089326073,2.2684194964212985,2.2874927520751953,-0.12886659801006317,1,1,low,low,mid
0,58,461000,0.09375,-0.3397137966835828,2.264270078792317,2.289612293243408,-0.14837175607681274,1,1,low,low,mid
0,58,462000,0.0625,-0.33962553234822224,2.2714505457054757,2.2967004776000977,-0.14787541329860687,1,1,low,low,mid
0,58,463000,0.09375,-0.335020550476969,2.2755739937346067,2.3001034259796143,-0.145654559135437,1,1,low,low,mid
0,58,464000,0.09375,-0.3331840711868317,2.281578791550045,2.3057782649993896,-0.14449961483478546,1,1,low,low,low
0,58,465000,0.0625,-0.33232475861524335,2.28193420547545,2.3060059547424316,-0.1441127061843872,1,1,low,low,low
0,58,466000,0.0625,-0.3339645257562758,2.281904192750956,2.306213140487671,-0.1448107808828354,1,1,low,low,low
0,58,467000,0.09375,-0.3300031860280441,2.2836801008782017,2.3074004650115967,-0.14301946759223938,1,1,low,low,low
0,58,468000,0.0625,-0.3304212130052342,2.2841848080495017,2.307959794998169,-0.1431659311056137,1,1,low,low,low
0,58,469000,0.09375,-0.3291026994736157,2.284366719763304,2.3079514503479004,-0.14259515702724457,1,1,low,low,low
0,58,470000,0.0625,-0.3308749167840652,2.284258857062262,2.308098077774048,-0.1433539241552353,1,1,low,low,low
0,58,471000,0.21875,-0.14210961753481044,2.703160075284391,2.706892967224121,-0.05249916389584541,1,1,low,mid,mid
0,58,472000,0.34375,-0.12891691527083182,2.9810809629680834,2.9838671684265137,-0.043204642832279205,1,1,mid,mid,mid
0,58,473000,0.21875,-0.19436872384536308,3.1041162507298123,3.1101956367492676,-0.062494050711393356,1,1,mid,mid,mid
0,58,474000,0.3125,-0.1730991276576166,3.1697071401623966,3.1744301319122314,-0.05452919751405716,1,1,mid,mid,mid
0,58,475000,0.25,-0.20803351244731694,3.261033406452948,3.267662286758423,-0.06366432458162308,1,1,mid,mid,mid
0,58,476000,0.25,-0.23488423397188996,3.321011144969202,3.3293070793151855,-0.07055048644542694,1,1,mid,mid,mid
0,58,477000,0.25,-0.23915220384846236,3.3498544120048703,3.3583803176879883,-0.071210578083992,1,1,mid,mid,mid
0,58,478000,0.25,-0.23919609811557052,3.3740741708515745,3.382542133331299,-0.07071489095687866,1,1,mid,mid,mid
0,58,479000,0.25,-0.23832832838219353,3.3853291617902563,3.3937079906463623,-0.0702265277504921,1,1,mid,mid,mid
0,58,480000,0.25,-0.24534441435281273,3.399041802497675,3.4078848361968994,-0.07199316471815109,1,1,mid,mid,mid
0,58,481000,0.1875,-0.49324886424603065,3.3748741865780634,3.410728693008423,-0.14461685717105865,1,1,mid,mid,low
0,58,482000,0.1875,-0.4917892241940969,3.371280838701833,3.4069621562957764,-0.14434830844402313,1,1,mid,mid,low
0,58,483000,0.1875,-0.49111412295216894,3.3742359913125974,3.4097890853881836,-0.1440306454896927,1,1,mid,mid,low
0,58,484000,0.1875,-0.4818895531755274,3.3812007222620117,3.415367603302002,-0.14109449088573456,1,1,mid,mid,low
0,58,485000,0.1875,-0.4849587966333502,3.3842046753663224,3.4187755584716797,-0.14185160398483276,1,1,mid,mid,low
0,58,486000,0.1875,-0.4864178314795673,3.3861522418288383,3.420910596847534,-0.14218957722187042,1,1,mid,mid,low
0,58,487000,0.1875,-0.4859364277127902,3.387702648716918,3.422376871109009,-0.14198799431324005,1,1,mid,mid,low
0,58,488000,0.1875,-0.4870143646793501,3.3877010461905166,3.4225285053253174,-0.1422966569662094,1,1,mid,mid,low
0,58,489000,0.1875,-0.48563059807843345,3.3883365987819474,3.4229609966278076,-0.14187441766262054,1,1,mid,mid,low
0,58,490000,0.1875,-0.4854960713853558,3.3885155628051096,3.423119068145752,-0.14182856678962708,1,1,mid,mid,low
0,58,491000,0.25,-0.21753407608449393,3.44177172219165,3.448639392852783,-0.06307823210954666,1,1,mid,high,mid
0,58,492000,0.3125,-0.20503984374690987,3.468140643722577,3.474196434020996,-0.05901791900396347,1,1,mid,high,mid
0,58,493000,0.1875,-0.23450567743781292,3.482053432867918,3.489941120147705,-0.06719473749399185,1,1,mid,mid,mid
0,58,494000,0.1875,-0.23420354189421744,3.489632904666375,3.497483253479004,-0.06696344912052155,1,1,mid,mid,mid
0,58,495000,0.1875,-0.2337647253161812,3.4947149708115153,3.5025246143341064,-0.06674177944660187,1,1,mid,mid,mid
0,58,496000,0.21875,-0.2316163084236269,3.496551155435217,3.50421404838562,-0.06609650701284409,1,1,mid,mid,mid
0,58,497000,0.21875,-0.2317066926357647,3.497491135913372,3.505157947540283,-0.06610449403524399,1,1,mid,mid,mid
0,58,498000,0.25,-0.2301224957417407,3.499156204563823,3.5067150592803955,-0.06562338024377823,1,1,mid,mid,mid
0,58,499000,0.25,-0.23089165540677747,3.4994734987715312,3.507082223892212,-0.06583582609891891,1,1,mid,mid,mid
0,58,500000,0.21875,-0.23149659927277355,3.499634480936417,3.5072827339172363,-0.06600454449653625,1,1,mid,mid,mid
0,59,200000,0.0625,-0.22936076897247304,2.041753213481377,2.054595470428467,-0.1116330549120903,1,1,mid,low,low
0,59,311000,0.65625,0.16337759955726305,2.2760917721991416,2.2819478511810303,0.0715956762433052,1,1,mid,high,high
0,59,312000,0.53125,0.09610428589382991,2.3802818985189744,2.382221221923828,0.0403423011302948,1,1,mid,high,high
0,59,313000,0.5625,0.12793500753946319,2.4714672181779935,2.474776268005371,0.05169558525085449,1,1,mid,high,high
0,59,314000,0.65625,0.19772916410868646,2.5417520047163165,2.549431324005127,0.07755814492702484,1,1,mid,high,high
0,59,315000,0.53125,0.0916398206025244,2.6102695565107967,2.611877679824829,0.03508580103516579,1,1,mid,high,high
0,59,316000,0.65625,0.2248599968863143,2.661160948953005,2.6706440448760986,0.08419691771268845,1,1,mid,high,high
0,59,317000,0.625,0.17451694411980156,2.6984422303858073,2.7040796279907227,0.0645383894443512,1,1,mid,high,high
0,59,318000,0.6875,0.24811606665736008,2.7780091153500917,2.789067268371582,0.08896023035049438,1,1,mid,high,high
0,59,319000,0.625,0.16220767089034638,2.8270656994099266,2.8317153453826904,0.057282477617263794,1,1,mid,high,high
0,59,320000,0.625,0.1819849469632917,2.873301697343524,2.879059076309204,0.06320986896753311,1,1,high,high,high
0,59,321000,0.3125,-0.06187493922382714,2.8610518050774276,2.8617208003997803,-0.02162158489227295,1,1,high,high,mid
0,59,322000,0.5,0.05945116137709716,2.893444425572841,2.894055128097534,0.020542511716485023,1,1,high,high,high
0,59,323000,0.40625,-0.038090359963413034,2.924526842660804,2.9247748851776123,-0.013023347593843937,1,1,high,high,high
0,59,324000,0.4375,-0.02288427519970604,2.9166718628381627,2.916761636734009,-0.007845781743526459,1,1,high,high,high
0,59,325000,0.34375,-0.10533989469145943,2.9410152318501535,2.942901134490967,-0.03579457476735115,1,1,high,high,mid
0,59,326000,0.3125,-0.11953189504294226,2.9318989036013883,2.9343345165252686,-0.04073560610413551,1,1,high,mid,mid
0,59,327000,0.375,-0.029113150805737398,2.9412960269803925,2.9414401054382324,-0.009897584095597267,1,1,high,high,high
0,59,328000,0.40625,-0.010343218815921595,2.9382588011763313,2.938277006149292,-0.0035201646387577057,1,1,high,high,high
0,59,329000,0.375,-0.04019275417192869,2.9505838998412592,2.950857639312744,-0.013620702549815178,1,1,high,high,high
0,59,330000,0.34375,-0.05617318717914932,2.9530139690298087,2.9535481929779053,-0.019018882885575294,1,1,high,high,high
0,59,331000,0.125,-0.32344409881659253,2.979272359664195,2.9967782497406006,-0.10793060809373856,1,1,high,low,low
0,59,332000,0.25,-0.2160732529143612,3.1059511518329628,3.1134579181671143,-0.06939976662397385,1,1,high,mid,mid
0,59,333000,0.125,-0.4249293579146638,3.1905614295625266,3.218733787536621,-0.13201755285263062,1,1,high,low,low
0,59,334000,0.15625,-0.3926610101553365,3.3591654769501806,3.3820371627807617,-0.11610192060470581,1,1,high,mid,low
0,59,336000,0.09375,-0.5653464857903785,3.6430423808282373,3.68664813041687,-0.15334972739219666,1,1,high,low,low
0,59,337000,0.09375,-0.5679919204703765,3.67678474741607,3.72039794921875,-0.15266966819763184,1,1,high,low,low
0,59,338000,0.09375,-0.5638839852455249,3.694389224292562,3.7371749877929688,-0.15088509023189545,1,1,high,low,low
0,59,339000,0.09375,-0.5794657703978707,3.71455878049807,3.7594850063323975,-0.1541343480348587,1,1,high,low,low
0,59,340000,0.09375,-0.5737168449532106,3.730592026184229,3.774449348449707,-0.15200014412403107,1,1,high,low,low
0,59,356000,0.09375,-0.6006944416841975,3.8468092014125626,3.8934271335601807,-0.15428423881530762,1,1,high,low,low
0,59,358000,0.09375,-0.6233367280639968,3.914881505928186,3.964195489883423,-0.15724167227745056,1,1,high,low,low
0,59,360000,0.09375,-0.6392935169952949,3.9807935411108066,4.031800270080566,-0.1585627943277359,1,1,high,low,low
0,60,451000,0.15625,-0.1644600735152082,2.099256355516326,2.1056885719299316,-0.07810275256633759,1,1,low,mid,mid
0,60,452000,0.15625,-0.15902050728755768,2.0990874623126916,2.105102300643921,-0.07554051280021667,1,1,low,mid,mid
0,60,453000,0.15625,-0.17463054761546104,2.0968875951822303,2.104146718978882,-0.0829935222864151,1,1,low,mid,mid
0,60,454000,0.125,-0.18545223078143636,2.0943404542602653,2.1025352478027344,-0.08820410072803497,1,1,low,mid,mid
0,60,455000,0.125,-0.1810538828750925,2.0952361917585614,2.103044271469116,-0.08609133213758469,1,1,low,low,mid
0,60,456000,0.15625,-0.1791471943209615,2.0958803301881557,2.103522777557373,-0.08516532182693481,1,1,low,mid,mid
0,60,457000,0.15625,-0.1785959374827133,2.0960147144511856,2.103609800338745,-0.08489974588155746,1,1,low,mid,mid
0,60,458000,0.125,-0.17952960289261632,2.0959952512743554,2.1036698818206787,-0.08534114807844162,1,1,low,mid,mid
0,60,459000,0.15625,-0.17883331059273644,2.0960664996914566,2.1036815643310547,-0.08500968664884567,1,1,low,mid,mid
0,60,460000,0.15625,-0.17910034026288812,2.096007089010738,2.103645086288452,-0.08513809740543365,1,1,low,mid,mid
0,62,200000,0.0625,-0.7205097300279029,3.6026921436671064,3.6740338802337646,-0.1961086243391037,1,1,high,low,low
0,62,202000,0.15625,-0.6136056659413924,3.792021058842144,3.8413455486297607,-0.15973716974258423,1,1,high,low,low
0,62,204000,0.09375,-0.7123371778174103,3.8288873560833956,3.8945863246917725,-0.182904452085495,1,1,high,low,low
0,62,205000,0.09375,-0.6910976608228196,3.8394906216106364,3.9011926651000977,-0.17715035378932953,1,1,high,low,low
0,62,206000,0.09375,-0.693091298135883,3.842006012297015,3.904021739959717,-0.1775326430797577,1,1,high,low,low
0,62,207000,0.0625,-0.723114801842943,3.83374705857741,3.9013473987579346,-0.18535001575946808,1,1,high,low,low
0,62,208000,0.0625,-0.7360017268895263,3.838848647280063,3.908766746520996,-0.1882951259613037,1,1,high,low,low
0,62,209000,0.09375,-0.7164823288894162,3.851656580974843,3.917729616165161,-0.18288202583789825,1,1,high,low,low
0,62,210000,0.0625,-0.7357689274447345,3.8532216143694398,3.922839879989624,-0.1875602751970291,1,1,high,low,low
0,63,200000,0.21875,-0.10183013278796826,1.635038443256543,1.6382063627243042,-0.06215952709317207,1,1,low,mid,mid
0,63,243000,0.0625,-0.1647469328163904,1.6568994986408316,1.665069818496704,-0.09894295781850815,1,1,low,low,mid
0,63,244000,0.15625,-0.15207574788127953,1.6706412031773323,1.6775485277175903,-0.09065356105566025,1,1,low,low,mid
0,63,245000,0.09375,-0.16079920645219037,1.675971360825361,1.683667540550232,-0.09550531953573227,1,1,low,low,mid
0,63,246000,0.09375,-0.1600865067494972,1.6803689246471258,1.6879773139953613,-0.09483925253152847,1,1,low,low,mid
0,63,247000,0.09375,-0.1601423243519946,1.6844268994350287,1.6920223236083984,-0.09464551508426666,1,1,low,low,mid
0,63,248000,0.125,-0.15820099341151028,1.6879486064377758,1.6953459978103638,-0.09331487119197845,1,1,low,low,mid
0,63,249000,0.125,-0.15679488615454318,1.6908509967561833,1.6981053352355957,-0.09233519434928894,1,1,low,low,mid
0,63,250000,0.125,-0.1586786611861326,1.6922738044181975,1.6996968984603882,-0.09335703402757645,1,1,low,low,mid
0,63,251000,0.1875,-0.12916999914516403,1.7129158653715402,1.717779278755188,-0.07519592344760895,1,1,low,mid,mid
0,63,252000,0.1875,-0.14232027861936558,1.7207686004340992,1.7266440391540527,-0.08242595195770264,1,1,low,mid,mid
0,63,253000,0.21875,-0.11540531987561664,1.7345788465823635,1.738413691520691,-0.066385418176651,1,1,low,mid,mid
0,63,254000,0.25,-0.11132477220705539,1.7412282771668603,1.7447834014892578,-0.06380435079336166,1,1,low,mid,mid
0,63,255000,0.21875,-0.11160781433246392,1.74597407331437,1.7495375871658325,-0.06379275023937225,1,1,low,mid,mid
0,63,256000,0.1875,-0.1145589273614469,1.7553871356536523,1.759121298789978,-0.0651228129863739,1,1,low,mid,mid
0,63,257000,0.1875,-0.11180183833026192,1.766031045084286,1.7695664167404175,-0.0631803572177887,1,1,low,mid,mid
0,63,258000,0.1875,-0.11458168059140128,1.7771132527050908,1.7808033227920532,-0.0643426924943924,1,1,low,mid,mid
0,63,259000,0.21875,-0.11253012245444438,1.787632255071348,1.791170597076416,-0.06282490491867065,1,1,low,mid,mid
0,63,260000,0.1875,-0.11855044387198532,1.79542715804416,1.7993367910385132,-0.06588563323020935,1,1,low,mid,mid
0,63,261000,0.09375,-0.24659438182920823,1.8771144728389821,1.893242597579956,-0.1302497535943985,1,1,low,low,low
0,63,262000,0.125,-0.22610672558881362,1.9455759723611648,1.9586704969406128,-0.11543887853622437,1,1,low,low,mid
0,63,263000,0.09375,-0.2442470499978313,2.003287442518526,2.0181221961975098,-0.1210268884897232,1,1,mid,low,mid
0,63,264000,0.09375,-0.26685520255458073,2.052737310976231,2.070010185241699,-0.12891492247581482,1,1,mid,low,low
0,63,265000,0.125,-0.25910097105029095,2.1169624641959737,2.1327595710754395,-0.12148625403642654,1,1,mid,low,mid
0,63,266000,0.125,-0.25887079482480146,2.1769257262359774,2.192263603210449,-0.11808378994464874,1,1,mid,low,mid
0,63,267000,0.21875,-0.2590063557087774,2.2185063139878625,2.233574390411377,-0.11596047878265381,1,1,mid,mid,mid
0,63,268000,0.125,-0.27841733829526305,2.258688908741398,2.2757837772369385,-0.12233909964561462,1,1,mid,low,low
0,63,269000,0.09375,-0.2985305649547172,2.3005538414852804,2.3198423385620117,-0.12868571281433105,1,1,mid,low,low
0,63,270000,0.21875,-0.27489806687611207,2.3307751336418785,2.3469302654266357,-0.11713090538978577,1,1,mid,mid,low
0,63,421000,0.09375,-0.5172055043527344,2.7323239781083912,2.7808444499969482,-0.185988649725914,1,1,mid,low,low
0,66,200000,0.6875,0.2180229773097082,2.2064306648061356,2.2171761989593506,0.09833362698554993,1,1,mid,high,high
0,66,201000,0.9375,0.49035328554083435,2.0462824883604833,2.1042144298553467,0.2330338954925537,1,1,mid,high,high
0,66,202000,0.875,0.3891676929980221,2.0268712558924,2.063894033432007,0.18855991959571838,1,1,mid,high,high
0,66,203000,0.8125,0.3187138871684674,2.024597682604558,2.049530267715454,0.15550582110881805,1,1,mid,high,high
0,66,204000,0.71875,0.22784208469444778,2.0328202949672,2.045548915863037,0.1113843247294426,1,1,mid,high,high
0,66,205000,0.625,0.14750950149573328,2.048142695140795,2.053447723388672,0.07183504104614258,1,1,mid,high,high
0,66,206000,0.5625,0.10345387575307896,2.0632336565478346,2.0658257007598877,0.050078704953193665,1,1,mid,high,high
0,66,207000,0.59375,0.1299604792001432,2.069910962017982,2.073986768722534,0.06266215443611145,1,1,mid,high,high
0,66,208000,0.5625,0.1259713791578596,2.080341486622876,2.0841519832611084,0.06044251099228859,1,1,mid,high,high
0,66,209000,0.5625,0.12000919229134688,2.0939697579315983,2.0974059104919434,0.05721791461110115,1,1,mid,high,high
0,66,210000,0.5625,0.10388665671404063,2.100228060086555,2.1027958393096924,0.04940406233072281,1,1,mid,high,high
0,66,211000,0.15625,-0.2063680693948733,2.0279832113667813,2.0384562015533447,-0.10123743116855621,1,1,mid,mid,mid
0,66,212000,0.21875,-0.1776588624347255,2.033060130673088,2.0408077239990234,-0.08705320954322815,1,1,mid,mid,mid
0,66,213000,0.21875,-0.1793575274665944,2.034275478430955,2.0421669483184814,-0.08782706409692764,1,1,mid,mid,mid
0,66,214000,0.21875,-0.17963310443283298,2.0347322482893433,2.0426461696624756,-0.08794137090444565,1,1,mid,mid,mid
0,66,215000,0.25,-0.17856499893897038,2.03500001880032,2.0428192615509033,-0.0874110609292984,1,1,mid,mid,mid
0,66,216000,0.21875,-0.17876642969783418,2.0351453221034883,2.0429816246032715,-0.08750271052122116,1,1,mid,mid,mid
0,66,217000,0.21875,-0.17905994247863966,2.034843559967377,2.0427067279815674,-0.08765817433595657,1,1,mid,mid,mid
0,66,218000,0.21875,-0.17850252535256672,2.0349920969932627,2.0428059101104736,-0.08738104999065399,1,1,mid,mid,mid
0,66,219000,0.21875,-0.18013028637548878,2.0345959046289592,2.0425541400909424,-0.08818874508142471,1,1,mid,mid,mid
0,66,220000,0.21875,-0.17890609106681055,2.0346397732900647,2.042490243911743,-0.08759213984012604,1,1,mid,mid,mid
0,66,221000,0.25,-0.15530232458736037,2.0612111956755816,2.0670535564422607,-0.07513222098350525,1,1,mid,mid,mid
0,66,222000,0.21875,-0.1686979214896418,2.0999983043987376,2.1067633628845215,-0.08007445186376572,1,1,mid,mid,mid
0,66,223000,0.15625,-0.22597852816476482,2.142151776231778,2.154038190841675,-0.104909248650074,1,1,mid,low,low
0,66,224000,0.21875,-0.20988431813866804,2.1757361805517834,2.18583607673645,-0.0960201546549797,1,1,mid,mid,low
0,66,225000,0.15625,-0.22640561200346632,2.207097632973886,2.218679666519165,-0.1020452007651329,1,1,mid,low,low
0,66,226000,0.1875,-0.2276783631628163,2.2349496340659663,2.246516704559326,-0.10134728252887726,1,1,mid,low,low
0,66,227000,0.1875,-0.22771601192363988,2.2609892587884897,2.272427558898926,-0.10020826011896133,1,1,mid,low,low
