seed,unit,t0,p_hat,x,r,w_norm,cos_u_mu,event_dead_0_05,event_strict_dead,r_group,p_bin,x_bin
5,35,200000,0.125,-0.12181965133547301,1.4212894909049498,1.4265005588531494,-0.08539754897356033,1,1,low,low,mid
5,36,200000,0.78125,0.25122099609085957,2.187936259109971,2.2023117542266846,0.11407149583101273,1,1,mid,high,high
5,36,300000,0.1875,-0.17296537160791203,2.7109573341333886,2.7164695262908936,-0.06367285549640656,1,1,mid,mid,mid
5,36,400000,0.53125,0.20082554998285218,3.6141375274291097,3.6197128295898438,0.05548107251524925,1,1,high,high,high
5,38,200000,0.25,-0.1187240269637666,1.582352771265832,1.586800456047058,-0.07481975853443146,1,1,low,mid,mid
5,38,500000,0.0625,-0.7954401656715824,3.7241903952494453,3.8081910610198975,-0.2088761180639267,1,1,high,low,low
5,38,600000,0.25,-0.525776491417389,4.3106303382950975,4.34257698059082,-0.12107476592063904,1,1,high,mid,low
5,39,200000,0.5625,0.13073019326939495,1.4015386533211587,1.4076224565505981,0.09287305176258087,1,1,low,high,high
5,39,600000,0.15625,-0.17988682574248216,2.23818530324714,2.2454025745391846,-0.08011339604854584,1,1,low,mid,mid
5,42,400000,0.09375,-0.42043865400140135,2.1301231887596717,2.1712193489074707,-0.19364172220230103,1,1,low,low,low
5,42,500000,0.28125,-0.3540341622141199,4.115275419873894,4.130475997924805,-0.08571267873048782,1,1,high,high,mid
5,44,200000,0.0625,-0.07284008005758613,1.404788060880848,1.4066752195358276,-0.051781732589006424,1,1,low,low,mid
5,44,600000,0.1875,0.0005305424791002024,1.6765616292744694,1.676561713218689,0.0003164467343594879,1,1,low,mid,high
5,45,200000,0.6875,0.14315189598846345,1.7606920542400155,1.7665019035339355,0.08103693276643753,1,1,low,high,high
5,47,200000,0.75,0.2686971382942609,1.9548140149643687,1.9731943607330322,0.13617368042469025,1,1,mid,high,high
5,48,200000,0.1875,-0.0641640514858075,1.3488826137389573,1.3504078388214111,-0.047514572739601135,1,1,low,mid,mid
5,49,400000,0.15625,-0.1794730681424248,1.9675093004566588,1.9756779670715332,-0.09084125608205795,1,1,low,mid,mid
5,50,300000,0.875,0.3846858062434535,2.2052694688923715,2.238570213317871,0.17184442281723022,1,1,low,high,high
