arm,seed,j,M_sq,D_sq,dM_sq,radial
Adam_LR_abab,2,19,34738.845345468304,198.39301903390356,627.0140899782339,857.3193029941028
Adam_LR_abab,2,20,36275.51760110461,213.43937668370705,644.810101966518,891.8621536697849
Adam_LR_abab,2,21,37893.99628601363,192.76908485149852,672.7738165616763,945.7048683473488
Adam_LR_abab,2,22,39424.74081223704,191.79113948614324,684.6001780972979,846.1443481261032
Adam_LR_abab,2,23,40949.08927401443,208.99989522636264,676.0374979634698,848.3109638139291
Adam_LR_abab,2,24,42407.24847967852,188.1449615516791,633.4998754737401,824.6593301903397
Adam_LR_abab,2,25,43852.77545791091,194.2439196104143,647.6928692780532,797.8341089543367
Adam_LR_abab,3,1,1783.5704606286456,497.93999307570016,nan,nan
Adam_LR_abab,3,2,4694.331216174458,284.7841659911426,1494.9017921492687,1415.8589633965444
Adam_LR_abab,3,3,6920.425539944548,240.41459771297545,874.1701607078404,1351.9241630622496
Adam_LR_abab,3,4,9031.253391358125,228.4273156335637,770.124884702516,1340.70296671106
Adam_LR_abab,3,5,10971.799772790742,205.79484169165147,675.3367508254788,1265.209630607139
Adam_LR_abab,3,6,12862.605745493873,204.48187992868637,657.8167970968473,1232.9891756062843
Adam_LR_abab,3,7,14765.059032089586,203.96406777084712,654.901882471232,1247.551404124481
Adam_LR_abab,3,8,16604.752539249792,210.2842560971103,610.8691562239368,1228.8243509362687
Adam_LR_abab,3,9,18371.56680850041,190.86376207417425,616.4114049228879,1150.4028643277334
Adam_LR_abab,3,10,20080.465408296597,197.69030761145797,633.2394070741161,1075.659192722068
Adam_LR_abab,3,11,21678.026568017274,199.33671255142676,615.8328240741777,981.7283356464984
Adam_LR_abab,3,12,23424.85379589553,200.90171605992518,662.0124218063651,1084.8148060718904
Adam_LR_abab,3,13,25098.753042901735,203.16918984948734,639.0507477329626,1034.8484992732424
Adam_LR_abab,3,14,26830.309210477386,201.5171310440005,677.0497797174944,1054.5063878581564
Adam_LR_abab,3,15,28526.63131963706,190.85788817043496,636.0163410448023,1060.305768114875
Adam_LR_abab,3,16,30143.66876292314,203.96726584450823,615.5990377960891,1001.4384054899888
Adam_LR_abab,3,17,31728.782274763376,202.082730603208,621.6596017379508,963.4539101022872
Adam_LR_abab,3,18,33365.709466715765,199.03336437192257,644.9963497463634,991.9308422060237
Adam_LR_abab,3,19,34916.182808136095,199.0341152393915,671.1239853396828,879.3493560806482
Adam_LR_abab,3,20,36517.00606076942,194.09552221936053,664.7941373899936,936.0291152433326
Adam_LR_abab,3,21,38113.66325166511,202.61309420299563,627.4796485831044,969.1775423125816
Adam_LR_abab,3,22,39688.80245647287,200.3250920031738,665.0249850497414,910.1142197580136
Adam_LR_abab,3,23,41193.924283588814,207.56460151897687,664.1255931854748,840.9962339304758
Adam_LR_abab,3,24,42760.02142336157,214.13556990384922,693.026955277779,873.0701844949715
Adam_LR_abab,3,25,44274.357732291006,201.65252556519138,647.5400205402323,866.796288389211
Adam_LR_abab,4,1,1740.1321896634854,506.5189058930276,nan,nan
Adam_LR_abab,4,2,4633.362311334426,259.7622241773273,1449.541462036938,1443.6886596340023
Adam_LR_abab,4,3,6778.572156586192,243.73529055634464,815.7997100105435,1329.4101352412235
Adam_LR_abab,4,4,8890.612559889627,220.9533395044623,757.3277754005826,1354.7126279028516
Adam_LR_abab,4,5,10795.461593692573,196.60218107931624,657.2788940181777,1247.570139784768
Adam_LR_abab,4,6,12641.777767721638,203.6050344158762,654.9023115927737,1191.4138624362931
Adam_LR_abab,4,7,14453.759282157172,195.79637088029003,629.8842443999742,1182.09727003556
Adam_LR_abab,4,8,16163.876818792727,190.90622721655086,605.911078486226,1104.2064581493275
Adam_LR_abab,4,9,17877.767766274468,189.17278567124214,598.7234050746786,1115.1675424070622
Adam_LR_abab,4,10,19532.997677200234,182.64926524092044,593.9641009376635,1061.2658099881023
Adam_LR_abab,4,11,21179.09587667104,174.18173901933125,597.0664876895997,1049.0317117812076
Adam_LR_abab,4,12,22770.43802094541,189.18623573539128,611.3808263660742,979.9613179082961
Adam_LR_abab,4,13,24428.557373607975,192.86277010060223,618.2018653860433,1039.9174872765238
Adam_LR_abab,4,14,26036.106008220653,189.83878810349958,622.3082022516769,985.2404323610015
Adam_LR_abab,4,15,27621.962607109657,185.32881904586577,603.3689645370457,982.4876343519559
Adam_LR_abab,4,16,29284.61049002465,162.93925984417368,689.788538681322,972.8593442336678
Adam_LR_abab,4,17,30788.73298690802,183.88973749972212,606.5308111169657,897.5916857664101
Adam_LR_abab,4,18,32282.55962244892,180.85236755098168,605.4952945217473,888.3313410191495
Adam_LR_abab,4,19,33838.72280275431,179.21046690687683,604.7146046235739,951.4485756818206
Adam_LR_abab,4,20,35317.80531391513,179.8733736115064,590.8462999394601,888.2362112213598
Adam_LR_abab,4,21,36761.19252964248,181.34259024752492,627.2370175188878,816.1501982084615
Adam_LR_abab,4,22,38273.49509391321,187.69819258917437,642.409298731167,869.8932655395624
Adam_LR_abab,4,23,39776.06805555676,180.3345794363729,646.0630758273137,856.5098858162348
Adam_LR_abab,4,24,41317.53692979255,189.10857156167557,639.3561258850311,902.112748350756
Adam_LR_abab,4,25,42799.258536533824,198.77548257877731,670.5987900544156,811.1228166868614
Adam_LR_abab,5,1,1613.8044905078018,466.5147394730191,nan,nan
Adam_LR_abab,5,2,4474.266273292886,303.41647094631554,1506.5951706060632,1353.866612179021
Adam_LR_abab,5,3,6785.483456919032,246.80101848784327,892.4070654338435,1418.8101181923028
Adam_LR_abab,5,4,8883.255492386763,219.72741080731197,749.5963237102411,1348.1757117574898
Adam_LR_abab,5,5,10799.77907659395,218.850917035493,646.1865534915196,1270.3370307156665
Adam_LR_abab,5,6,12744.845925545713,202.86008836941016,640.2628332689504,1304.804015682814
Adam_LR_abab,5,7,14699.464887212944,198.69303449445158,665.6877487237739,1288.9312129434563
Adam_LR_abab,5,8,16492.85207001286,203.11388068334418,608.5474473978437,1184.8397354020744
Adam_LR_abab,5,9,18297.73529595758,193.91419164837342,594.8143992573554,1210.0688266873653
Adam_LR_abab,5,10,19964.24849662046,191.42861933132332,593.718354837308,1072.7948458255719
Adam_LR_abab,5,11,21631.26630490835,197.01445530904888,638.4215061510065,1028.5963021368834
Adam_LR_abab,5,12,23238.87048495988,191.25686002677315,607.6447196002209,999.9594604513109
Adam_LR_abab,5,13,24857.430550976413,194.2760514866075,602.7233414514509,1015.8367245650799
Adam_LR_abab,5,14,26578.80267438488,199.39827439288402,613.1421183935681,1108.2300050148983
Adam_LR_abab,5,15,28235.166448562515,190.66512962462167,649.2435592976816,1007.1202148799518
Adam_LR_abab,5,16,29855.36018254153,202.92152021897908,655.4098541589215,964.7838798200969
Adam_LR_abab,5,17,31553.46237474411,203.9980274281454,666.1008836006855,1032.001308601893
Adam_LR_abab,5,18,33091.68476104238,198.66351941137617,653.6297280529759,884.5926582452971
Adam_LR_abab,5,19,34641.897363846874,199.15874245642905,675.3133562849277,874.8992465195631
Adam_LR_abab,5,20,36268.20481606337,181.85465851447003,648.4459748083929,977.8614774081036
Adam_LR_abab,5,21,37855.24116981832,202.80146563949978,615.0429318831251,971.9934218718254
Adam_LR_abab,5,22,39494.92667685404,213.82145890900446,643.422691465797,996.2628155699224
Adam_LR_abab,5,23,41048.716920175146,180.66464512646724,651.159590302354,902.6306530187514
Adam_LR_abab,5,24,42553.86008318757,198.042140588633,679.804292324058,825.3388706883617
Adam_LR_abab,5,25,44063.05515399757,201.58922652823645,658.0704702541959,851.1246005558103
Adam_LR_abab,6,1,1566.7178728875963,450.3738687987237,nan,nan
Adam_LR_abab,6,2,4256.7171979727855,279.40720982496725,1391.6082107363245,1298.391114348865
Adam_LR_abab,6,3,6460.382476119277,247.15558487942914,859.5939276002,1344.0713505462918
Adam_LR_abab,6,4,8622.715277096955,225.8481375847502,762.5585022350483,1399.774298742631
Adam_LR_abab,6,5,10508.78883260117,219.39636941062417,666.67500062841,1219.398554875803
Adam_LR_abab,6,6,12375.463122699057,213.31713565220065,655.0635580455123,1211.6107320523738
Adam_LR_abab,6,7,14198.58985489483,196.70780572631492,627.904695567431,1195.222036628343
Adam_LR_abab,6,8,15935.658202525228,205.6949115856273,617.0379275074813,1120.030420122918
Adam_LR_abab,6,9,17785.377526447308,195.86749609121895,656.9781360440545,1192.7411878780229
Adam_LR_abab,6,10,19528.803422979592,198.40669364585074,617.9840227078114,1125.4418738244744
Adam_LR_abab,6,11,21301.754187290742,193.8803202799129,634.7763216333547,1138.174442677796
Adam_LR_abab,6,12,22973.622308596237,200.82744180449083,629.9790724049735,1041.8890489005225
Adam_LR_abab,6,13,24681.57909838436,203.04145483637652,691.4518193493041,1016.5049704388183
Adam_LR_abab,6,14,26350.3760972055,195.20644899597616,653.8436061201407,1014.9533927009991
Adam_LR_abab,6,15,28064.81594552136,187.7216931189185,680.7410144027406,1033.698833913121
Adam_LR_abab,6,16,29743.40895318918,203.93281079360742,683.0275123549836,995.5654953128327
Adam_LR_abab,6,17,31448.903447469973,212.21332320254854,629.1593462546488,1076.3351480261485
Adam_LR_abab,6,18,33210.243953089855,211.55926815491352,643.8675525156419,1117.4729531042321
Adam_LR_abab,6,19,34920.875248867305,197.6329738951137,631.3504878485959,1079.2808079288657
Adam_LR_abab,6,20,36474.92358319703,196.76563744289066,647.630530351032,906.4178039786925
Adam_LR_abab,6,21,38137.33597026938,196.64286437349512,646.9343691846491,1015.4780178876903
Adam_LR_abab,6,22,39752.517797088185,203.0569579959399,663.2565939566014,951.9252328622076
Adam_LR_abab,6,23,41384.51411957467,208.08583239499768,673.849471364681,958.1468511218001
Adam_LR_abab,6,24,43070.76439981413,212.43707387975235,702.1677532221107,984.0825270173547
Adam_LR_abab,6,25,44659.43950747032,215.90228042776758,692.1655901647049,896.509517491483
Adam_LR_abab,7,1,1789.5525732720703,493.2867636342817,nan,nan
Adam_LR_abab,7,2,4746.570851548582,319.555635752002,1482.9915875657293,1474.026690710783
Adam_LR_abab,7,3,7108.6583694529945,241.00383604392152,860.6902021115118,1501.3973157929
Adam_LR_abab,7,4,9199.05327859165,234.2433062433604,739.7306864988769,1350.6642226397773
Adam_LR_abab,7,5,11295.137840022076,207.33413002347714,695.1088594579768,1400.9757019724516
Adam_LR_abab,7,6,13206.120153215248,206.06881960247287,649.4756299120561,1261.506683281114
Adam_LR_abab,7,7,15082.927439175615,209.39122476755807,638.1581735275579,1238.6491124328109
Adam_LR_abab,7,8,16963.934268253768,206.7742967184123,648.7030207253641,1232.3038083527886
Adam_LR_abab,7,9,18714.397667712317,211.23659958659053,649.7629074735016,1100.7004919850483
Adam_LR_abab,7,10,20484.26421589178,195.94641173658474,653.6745880146113,1116.1919601648506
Adam_LR_abab,7,11,22214.38243825549,198.48711394745715,636.1511349998809,1093.9670873638258
Adam_LR_abab,7,12,23956.505931262705,189.32138032656016,617.8815610531035,1124.2419319541148
Adam_LR_abab,7,13,25583.844580705285,207.85448413137522,641.0917767119661,986.2468727306144
Adam_LR_abab,7,14,27279.354898629903,212.58307257050376,669.1668760885493,1026.3434418360694
Adam_LR_abab,7,15,28976.02488942101,200.49538847919388,665.4413695407046,1031.2286212504034
Adam_LR_abab,7,16,30568.96729484482,198.8429471468147,633.688564961172,959.253840462635
Adam_LR_abab,7,17,32252.462410082393,207.35445640754514,682.1347611346317,1001.3603541029438
Adam_LR_abab,7,18,34010.48042048469,206.24602233955073,694.6338973263811,1063.384113075913
Adam_LR_abab,7,19,35639.26317309474,196.1407469387258,636.038961657401,992.7437909526502
Adam_LR_abab,7,20,37387.35614454925,211.13373150789835,675.7406629350245,1072.3523085194886
Adam_LR_abab,7,21,39011.58434249884,208.5541265876464,660.343714912575,963.8844830370172
Adam_LR_abab,7,22,40708.17314985275,209.60368505859455,731.4224072547994,965.1664000991091
Adam_LR_abab,7,23,42412.601252145396,217.5981572532355,750.6545777653234,953.7735245273141
Adam_LR_abab,7,24,44079.57685412628,217.90801983901076,700.4680743995375,966.5075275813481
Adam_LR_abab,7,25,45639.886843433655,198.59259761078903,690.4249059464305,869.8850833609497
Adam_LR_abab,8,1,1835.0901791632305,460.0060583354409,nan,nan
Adam_LR_abab,8,2,4787.287795267396,301.21556198481744,1540.0671528547398,1412.130463249426
Adam_LR_abab,8,3,7106.969612013321,265.48369288666197,918.3227255581276,1401.3590911877982
Adam_LR_abab,8,4,9271.743410509629,224.71548686556545,791.6415083825902,1373.132290113716
Adam_LR_abab,8,5,11259.440963189863,215.9562360175326,714.9172010217349,1272.7803516584988
Adam_LR_abab,8,6,13278.306397830984,222.70936415025406,685.9352964820413,1332.9301381590813
Adam_LR_abab,8,7,15173.621743749536,195.44204066981948,622.5867780374715,1272.7285678810806
Adam_LR_abab,8,8,16984.543439791414,195.42505646666456,626.5106707920024,1184.4110252498767
Adam_LR_abab,8,9,18811.91736962075,207.5679320138005,645.4131598214731,1181.9607700078645
Adam_LR_abab,8,10,20594.47118201508,190.34732101679606,651.8232256249973,1130.730586769329
Adam_LR_abab,8,11,22303.4517503471,215.8911386148412,609.5248523323935,1099.4557159996248
Adam_LR_abab,8,12,24125.395245687214,202.46924251482173,694.8509955878233,1127.0924997522905
Adam_LR_abab,8,13,25847.663939464655,184.87059708999658,626.487674044552,1095.781019732894
Adam_LR_abab,8,14,27483.06066761871,192.31131953266492,619.6944077112021,1015.7023204428498
Adam_LR_abab,8,15,29198.14280366074,194.1380630172339,615.7166280911052,1099.3655079509226
Adam_LR_abab,8,16,30922.92222771632,194.91320695084852,640.1228721764658,1084.6565518791183
Adam_LR_abab,8,17,32592.513384235877,186.4179458569801,649.8641476493938,1019.727008870166
Adam_LR_abab,8,18,34281.90729789036,202.43553571576263,682.9672001414597,1006.4267135130169
Adam_LR_abab,8,19,35919.52060657862,204.33682988460214,674.6421928750267,962.9711158132386
Adam_LR_abab,8,20,37543.34104502924,194.5003220530922,629.9191027447229,993.9013357059016
Adam_LR_abab,8,21,39198.1002218411,193.37633579992735,648.3254695702199,1006.4337072416395
Adam_LR_abab,8,22,40756.2579789626,188.07784892330963,643.5186281362677,914.6391289852343
Adam_LR_abab,8,23,42392.74187738736,199.89608863889725,662.6732386521052,973.8106597726462
Adam_LR_abab,8,24,43962.64579563965,210.07875625469677,672.6609849089984,897.2429333432934
Adam_LR_abab,8,25,45480.235588756994,213.45679123605777,666.8138339625099,850.7759591548303
Adam_LR_abab,9,1,1980.2391634317376,495.8586986455487,nan,nan
Adam_LR_abab,9,2,4781.056470847906,278.496546540532,1368.849205315957,1431.9681021002111
Adam_LR_abab,9,3,7023.922129727094,237.11647480250366,834.287975640496,1408.5776832386928
Adam_LR_abab,9,4,9121.022469079195,223.09898458753014,718.3794034884985,1378.720935863601
Adam_LR_abab,9,5,11129.682581496421,221.6052781396579,670.8211577925431,1337.8389546246844
Adam_LR_abab,9,6,13056.648712820983,197.36344678962905,638.817505150106,1288.1486261744558
Adam_LR_abab,9,7,14886.84012713915,203.7763603756278,639.1300515299076,1191.061362788258
Adam_LR_abab,9,8,16682.302016331894,194.1937473321538,628.7849983480066,1166.6768908447361
Adam_LR_abab,9,9,18435.741573448002,194.56322242542828,607.371711411691,1146.0678457044205
Adam_LR_abab,9,10,20188.77881783583,200.17139869350333,614.2913825637403,1138.745861824089
Adam_LR_abab,9,11,21957.205778430958,182.51439154541646,638.7922862194519,1129.6346743756767
Adam_LR_abab,9,12,23646.066206398657,200.83651025814953,609.4056997447815,1079.454728222913
Adam_LR_abab,9,13,25308.861329585372,195.02468578011764,617.710278986827,1045.0848441998883
Adam_LR_abab,9,14,26912.760509976968,187.29450166159242,622.4180660793502,981.4811143122463
Adam_LR_abab,9,15,28562.762018425237,199.68732993215465,623.4922672165613,1026.5092412317067
Adam_LR_abab,9,16,30211.220915617996,198.89850280720427,643.4332677230782,1005.02562946968
Adam_LR_abab,9,17,31847.441351455076,190.2358558602355,640.932113199123,995.2883226379618
Adam_LR_abab,9,18,33460.08629549655,200.18625558146584,657.331616345695,955.313327695779
Adam_LR_abab,9,19,35082.0344412211,200.68846852513843,644.0162606684537,977.9318850560865
Adam_LR_abab,9,20,36724.17140055254,199.44531361982666,636.1462570815921,1005.9907022498553
Adam_LR_abab,9,21,38379.56287577552,206.21461993472155,716.9834806569104,938.4079945660725
Adam_LR_abab,9,22,39931.97262021004,198.11853827568964,676.4509113227338,875.9588331117906
Adam_LR_abab,9,23,41456.63056265413,195.7134133073272,628.9474392338398,895.7105032102379
Adam_LR_abab,9,24,42981.174451021536,190.9428952557305,622.307218510888,902.2366698565216
Adam_LR_abab,9,25,44473.41415742747,190.17797612247824,670.7353946895895,821.5043117163477
Adam_LR_abab_stop,0,1,875.0891834851404,210.4894324231116,nan,nan
Adam_LR_abab_stop,0,2,1791.859228442166,63.2952540017616,369.25023405877994,547.5198108982456
Adam_LR_abab_stop,0,3,2223.654822161747,56.84113326580796,125.95324652331318,305.84234719626784
Adam_LR_abab_stop,0,4,2646.4856137587262,54.90587098393851,110.32524825015795,312.50554334682147
Adam_LR_abab_stop,0,5,3048.386804745879,53.24002998386124,95.72825102253367,306.1729399646188
Adam_LR_abab_stop,0,6,3452.428829054924,49.35290405380899,99.80008659514633,304.2419377138989
Adam_LR_abab_stop,0,7,3781.8620105201003,49.684782003445235,78.81016484680697,250.6230166183692
Adam_LR_abab_stop,0,8,4114.23741743231,50.55150083606788,78.54575836529285,253.82964854691784
Adam_LR_abab_stop,0,9,4445.754761196734,52.00817508246065,75.4557987288348,256.06154503558827
Adam_LR_abab_stop,0,10,4770.401124664306,53.7493745195898,78.45321035617108,246.19315311140093
Adam_LR_abab_stop,0,11,5109.733575126471,54.13553953602117,86.38480909097461,252.94764137118952
Adam_LR_abab_stop,0,12,5434.1631669441995,52.07628209314075,81.8040686147663,242.62552320296314
Adam_LR_abab_stop,0,13,5744.346096307464,53.836496397047185,75.990874263295,234.19205509996965
Adam_LR_abab_stop,0,14,6071.040852919903,52.09202384508646,84.9118598764939,241.78289673594475
Adam_LR_abab_stop,0,15,6382.657633811066,53.662445751114475,79.07102880358718,232.5457520875758
Adam_LR_abab_stop,0,16,6688.001672141438,53.81980780373465,79.65394045174047,225.6900978786312
Adam_LR_abab_stop,0,17,6999.236870284867,54.69255662682795,81.10183214596933,230.13336599745986
Adam_LR_abab_stop,0,18,7291.865445806533,51.22249144060329,78.75796229096974,213.87061323069602
Adam_LR_abab_stop,0,19,7572.83831916801,53.244793932422546,76.9924538227583,203.98041953871902
Adam_LR_abab_stop,0,20,7844.322748979248,52.49963766028228,79.69263283413956,191.79179697709804
Adam_LR_abab_stop,0,21,8147.072535060652,53.192063273615325,81.08414247613693,221.66564360526797
Adam_LR_abab_stop,0,22,8433.585209182638,53.732454704795174,80.27296433940037,206.23970978258473
Adam_LR_abab_stop,0,23,8704.294263002743,51.218960115468285,75.8942564865575,194.8147973335471
Adam_LR_abab_stop,0,24,8995.360183547431,53.01349813444159,80.88099872449024,210.18492182019935
Adam_LR_abab_stop,0,25,9290.157094014954,52.33634040858292,80.8598007316916,213.93710973583143
Adam_LR_abab_stop,1,1,793.3197886669407,173.61696281441692,nan,nan
Adam_LR_abab_stop,1,2,1624.33984101954,65.45099737896302,343.5783761615073,487.44167619109186
Adam_LR_abab_stop,1,3,2089.4205374050325,59.68351957450436,132.41839508327274,332.6623013022201
Adam_LR_abab_stop,1,4,2519.102585651652,55.84854353318693,110.95204561941829,318.7300026272012
Adam_LR_abab_stop,1,5,2940.5313247564263,56.03324401901793,106.42586604087963,315.0028730638945
Adam_LR_abab_stop,1,6,3322.8096054596554,55.07578209615099,91.61986782717,290.65841287605934
Adam_LR_abab_stop,1,7,3703.755922228279,51.390501479514484,88.59395223521766,292.3523645334052
Adam_LR_abab_stop,1,8,4028.205930681139,54.249132585237064,81.79224321007956,242.65776524278027
Adam_LR_abab_stop,1,9,4386.825796888474,54.364825223621686,84.30589672144262,274.31396948589213
Adam_LR_abab_stop,1,10,4728.530980914635,49.90712313590154,83.12129470336482,258.58388932279706
Adam_LR_abab_stop,1,11,5044.038975126532,52.68815337807022,77.22477487427216,238.2832193376246
Adam_LR_abab_stop,1,12,5361.6274380492305,51.477991044303536,73.84218435214817,243.74627857055037
Adam_LR_abab_stop,1,13,5665.424539538421,53.15658769013457,78.46809745274047,225.32900403645004
Adam_LR_abab_stop,1,14,5991.453999211987,53.820835269063195,85.07529141718251,240.95416825638355
Adam_LR_abab_stop,1,15,6299.498185782948,51.69024949848277,80.31525372376393,227.72893284719686
Adam_LR_abab_stop,1,16,6606.791970751627,50.50919935652331,76.15650301756754,231.13728195111207
Adam_LR_abab_stop,1,17,6897.853770694737,51.75867271388374,72.10519604892383,218.95660389418543
Adam_LR_abab_stop,1,18,7186.442787387037,53.59160178248546,76.80192991279219,211.78708677950831
Adam_LR_abab_stop,1,19,7483.9751774674505,54.488768832461865,82.5145614540263,215.01782862638697
Adam_LR_abab_stop,1,20,7776.6497872249365,53.43734305060785,80.02408639044533,212.65052336704053
Adam_LR_abab_stop,1,21,8076.925428023339,53.88625569760765,77.02978774670595,223.24585305169686
Adam_LR_abab_stop,1,22,8369.914865120036,53.28599610529412,80.5776929102344,212.41174418646267
Adam_LR_abab_stop,1,23,8653.055886328222,51.127239305043545,80.38807221040523,202.75294899778194
Adam_LR_abab_stop,1,24,8913.40133193872,51.126612237788365,77.3278123279043,183.01763328259443
Adam_LR_abab_stop,1,25,9190.480339583264,52.6425275470905,77.95207456694354,199.12693307759753
Adam_LR_abab_stop,2,1,893.1431610668529,199.23307013898489,nan,nan
Adam_LR_abab_stop,2,2,1809.0739102743555,71.65747032126086,381.3756252024561,534.5551240050465
Adam_LR_abab_stop,2,3,2318.498961734178,61.554933785727684,146.2101585700732,363.2148928897494
Adam_LR_abab_stop,2,4,2733.9345836152497,52.40519349668178,103.95644572445565,311.4791761566162
Adam_LR_abab_stop,2,5,3136.8590401948845,53.52047264104785,100.80915461650284,302.11530196313174
Adam_LR_abab_stop,2,6,3510.4097762531064,50.30026239431719,88.55730725559228,284.99342880262964
Adam_LR_abab_stop,2,7,3856.420650857809,49.54678934608584,83.53984458879492,262.4710300159073
Adam_LR_abab_stop,2,8,4207.4535882010005,50.56564082000859,78.31769691971147,272.7152404234806
Adam_LR_abab_stop,2,9,4561.928385930431,51.05140826466072,81.64683619322393,272.8279615362071
Adam_LR_abab_stop,2,10,4896.528599165301,50.756112528634134,77.34189598021916,257.25831725465014
Adam_LR_abab_stop,2,11,5223.2483031098745,50.717060021027244,77.67374404655155,249.04595989802226
Adam_LR_abab_stop,2,12,5543.0402504148415,53.41014192860104,79.86647717119189,239.9254701337744
Adam_LR_abab_stop,2,13,5876.669962627174,54.15471261570363,80.01675441289612,253.61295779943651
Adam_LR_abab_stop,2,14,6192.854956005661,52.35874177151911,74.31827213825042,241.86672124023715
Adam_LR_abab_stop,2,15,6479.02902861182,51.048021739422815,69.8409596701988,216.33311293595946
Adam_LR_abab_stop,2,16,6779.605784056691,52.4273905144399,76.02941065133984,224.54734479353135
Adam_LR_abab_stop,2,17,7090.97580463653,50.00364406154138,72.65944605535023,238.71057452448778
Adam_LR_abab_stop,2,18,7390.9693422428045,51.8037258712496,73.97604374833843,226.01749385793764
Adam_LR_abab_stop,2,19,7694.942074559347,52.52539434958622,76.03013672687274,227.94259558966925
Adam_LR_abab_stop,2,20,7979.609703335194,53.18888751665139,78.36741175569674,206.30021702015068
Adam_LR_abab_stop,2,21,8269.28730284631,52.07157698431979,77.76889158631121,211.90870792480328
Adam_LR_abab_stop,2,22,8562.385006214365,52.33122938363475,77.54630220617331,215.55140116188323
Adam_LR_abab_stop,2,23,8847.383113058753,52.12662366909511,76.85081512191086,208.14729172247843
Adam_LR_abab_stop,2,24,9153.723478405514,54.802224843630995,79.73940098090085,226.60096436585948
Adam_LR_abab_stop,2,25,9443.839689915847,52.35136185518021,78.8723082817674,211.24390322856397
Adam_LR_abab_stop,3,1,900.5305090261757,165.7980601592158,nan,nan
Adam_LR_abab_stop,3,2,1758.7747700387526,77.61159174515963,358.5148276947441,499.72943331783307
Adam_LR_abab_stop,3,3,2265.814602030132,57.45460323872418,154.39124454894613,352.64858744243344
Adam_LR_abab_stop,3,4,2669.4151915297743,52.282360876575964,109.4976576259092,294.10293187373327
Adam_LR_abab_stop,3,5,3053.5774916068103,51.441221788132985,94.64447370201921,289.51782637501697
Adam_LR_abab_stop,3,6,3430.108924302325,49.8782208174942,91.71458339769842,284.81684929781545
Adam_LR_abab_stop,3,7,3759.9553070198554,48.249140872797355,78.04862001172829,251.79776270580214
Adam_LR_abab_stop,3,8,4117.589907900194,49.98736540668294,83.82574906988773,273.8088518104509
Adam_LR_abab_stop,3,9,4459.970197529915,50.94709622900962,79.743336472631,262.6369531570905
Adam_LR_abab_stop,3,10,4792.357236984639,51.45332865432944,81.46399747761606,250.92304197710823
Adam_LR_abab_stop,3,11,5106.764125386306,49.85828521170066,78.31085760095986,236.096030800706
Adam_LR_abab_stop,3,12,5421.543347042567,51.36385060944804,72.83534773606326,241.94387392019766
Adam_LR_abab_stop,3,13,5746.87795809238,52.312840799833836,78.90515013094799,246.4294609188662
Adam_LR_abab_stop,3,14,6068.633327842073,51.35646229814185,76.38622080612177,245.36914894357176
Adam_LR_abab_stop,3,15,6378.591699495168,50.92590024927034,78.48071063785935,231.47766101523362
Adam_LR_abab_stop,3,16,6677.940500594018,51.037415226050115,82.04743992499027,217.3013611738608
Adam_LR_abab_stop,3,17,6980.628813995775,51.52897451536502,77.9287947411056,224.75951866065083
Adam_LR_abab_stop,3,18,7288.19054593789,51.891745782511265,78.55051066183651,229.0112212802788
Adam_LR_abab_stop,3,19,7584.0633822360705,50.419222208124125,77.72818124806824,218.144655050113
Adam_LR_abab_stop,3,20,7894.442574923629,53.79235367145318,79.26766827596111,231.1115244115974
Adam_LR_abab_stop,3,21,8190.591785821634,49.27446551207714,81.17174988074223,214.97746101726244
Adam_LR_abab_stop,3,22,8477.916542602474,51.79223738124317,76.3578268009058,210.96692997993418
Adam_LR_abab_stop,3,23,8770.419777935766,52.54787021933946,80.93820463130268,211.56503070198963
Adam_LR_abab_stop,3,24,9064.768773938675,53.10919349478509,81.17005542975656,213.17894057315132
Adam_LR_abab_stop,3,25,9346.011065164375,51.96199929682376,84.10584149427599,197.1364497314246
Adam_LR_abab_stop,4,1,868.0045778622258,250.3169380286256,nan,nan
Adam_LR_abab_stop,4,2,1895.6489377751263,58.43292112876679,416.98615713510185,610.6582027777988
Adam_LR_abab_stop,4,3,2328.8618512278763,55.06834055805833,127.55492175621777,305.65799169653246
Adam_LR_abab_stop,4,4,2765.46276699637,53.53576237880284,107.80927903649288,328.79163673200117
Adam_LR_abab_stop,4,5,3152.0329502840946,50.86016094168376,96.33600630652921,290.23417698119465
Adam_LR_abab_stop,4,6,3528.5292943379072,52.561201630919065,89.49279609026732,287.0035479635457
Adam_LR_abab_stop,4,7,3885.632935506551,48.39719026565875,85.13568035158158,271.9679608170614
Adam_LR_abab_stop,4,8,4231.558129815554,50.27832622221928,81.45961376406393,264.4655805449396
Adam_LR_abab_stop,4,9,4564.278392056425,47.56329372760101,79.21686475247778,253.503397488393
Adam_LR_abab_stop,4,10,4869.672338276072,49.24594658660837,68.78853893699709,236.60540728265082
Adam_LR_abab_stop,4,11,5203.4532841217415,48.98768076066659,74.50012360472502,259.2808222409434
Adam_LR_abab_stop,4,12,5511.4131681711415,52.030358531040974,75.29596632442446,232.66391772497596
Adam_LR_abab_stop,4,13,5831.33258324157,50.370695426285515,76.69053058992765,243.22888448050026
Adam_LR_abab_stop,4,14,6138.729368262566,51.58439933121589,76.76959648748988,230.627188533506
Adam_LR_abab_stop,4,15,6436.805605766759,54.04102254803793,75.33100448390604,222.74523302028763
