arm,seed,t,nW,nD,rho,c,bal,ratio,net_rel,dN,block
F,1,32,117.3154416397318,36.368829496747054,0.31000888705199947,-0.10832190773857872,-0.15500444352599974,0.6988309836447321,0.028944001928447052,398.3537759882438,t31-40
F,1,33,119.00112025991,35.52548924993364,0.2985307127558339,-0.10767880624031402,-0.14926535637791696,0.7213918142377781,0.02482972490726966,351.62035459041,t31-40
F,1,34,120.4694441661618,35.90501663908157,0.2980425193093636,-0.10799922577864805,-0.1490212596546818,0.7247236134556123,0.024452620647214318,354.8781197616936,t31-40
F,1,35,121.93344536043286,35.83413618473083,0.2938827495508376,-0.10570560317109311,-0.1469413747754188,0.7193726296126648,0.024236963877859174,360.34948561177407,t31-40
F,1,36,123.40224707466814,35.85700558356504,0.2905701187261907,-0.10430941909820088,-0.14528505936309535,0.7179638398846749,0.02381259331330414,362.6208994952194,t31-40
F,1,37,124.86286670813169,34.48054111825708,0.2761472808313437,-0.10527866039490062,-0.13807364041567186,0.7624819630883805,0.018112489115308446,282.3870267277598,t31-40
F,1,38,125.9885808686661,35.7090264715734,0.2834306587578556,-0.09299464809292496,-0.1417153293789278,0.6562074018419681,0.027617869584046634,438.38182735345436,t31-40
F,1,39,127.71649986064398,36.216576484016436,0.28357006748175556,-0.09834625928381942,-0.14178503374087778,0.6936293393529404,0.024635872408225595,401.8481396240204,t31-40
F,1,40,129.28013179246798,35.853409677967186,0.27733116590198315,-0.10249877637000253,-0.13866558295099157,0.7391796449319985,0.020060365272114418,335.27595559573456,t31-40
F,1,41,130.57039646058226,35.34216683403849,0.2706751897219512,-0.10087022992170958,-0.1353375948609756,0.7453230569475368,0.018658921088303124,318.10901257413207,t41-50
F,1,42,131.78291787803062,37.083776424976875,0.2814004805941474,-0.09972371168462936,-0.1407002402970737,0.7087671739157891,0.023061629689243336,400.50526785417605,t41-50
F,1,43,133.29382098320212,35.61672382321585,0.26720461279074836,-0.09747176759783657,-0.13360230639537418,0.7295665039597805,0.019308493258634297,343.0586861349984,t41-50
F,1,44,134.5745198707279,35.12842557190378,0.26103325953269685,-0.09874713347007127,-0.13051662976634842,0.7565866023881319,0.016585790343858334,300.37366205856233,t41-50
F,1,45,135.68594275198703,34.92811704740711,0.25741883307138397,-0.09315932758387988,-0.12870941653569198,0.723795741534157,0.01830252482711875,336.9618373787416,t41-50
F,1,46,136.9220102754639,35.614231331349295,0.2601059629470784,-0.09584126343540997,-0.1300529814735392,0.7369401481573108,0.01779734372876307,333.65813797351075,t41-50
F,1,47,138.13506084932874,35.44822944984532,0.2566200733679814,-0.10038229238681788,-0.1283100366839907,0.7823417012501144,0.014333639581085432,273.5044057841842,t41-50
F,1,48,139.1215275995485,34.4909892354618,0.24791985705290467,-0.09265674878990368,-0.12395992852645234,0.7474733963736617,0.015521359691173048,300.4128038840936,t41-50
F,1,49,140.1970479201186,36.779203672749354,0.26233935891221755,-0.09476552300993966,-0.13116967945610877,0.7224651566038899,0.019100486127656156,375.4241088316194,t41-50
F,1,50,141.52963065855732,35.99677432297285,0.2543409048372046,-0.09408666076267201,-0.1271704524186023,0.7398468667310423,0.01682912301042975,337.09804318450915,t41-50
F,2,2,27.20809646542224,31.404533436930684,1.154234860819519,-0.04580008099344107,-0.5771174304097595,0.07936007228359492,1.22653001370908,907.9762680917285,t2-5
F,2,3,40.598728814624856,33.666060019513516,0.8292392644418466,-0.09910589645903925,-0.4146196322209233,0.2390284703311692,0.5232727563289677,862.4878691219662,t2-5
F,2,4,50.107331304764344,31.131817701375432,0.6213026495469204,-0.17066176293145466,-0.3106513247734602,0.5493675684657333,0.173951771362701,436.7484793913645,t2-5
F,2,5,54.290819941098526,31.26859390429445,0.575946245391367,-0.1585763776475973,-0.2879731226956835,0.5506638125224395,0.1490511389526184,439.3272080631523,t2-5
F,2,6,58.19639454416342,36.28761626067418,0.6235371889428072,-0.11545880151330783,-0.3117685944714036,0.37033493289811803,0.24481291292607107,829.1373524883365,t6-10
F,2,7,64.93040651673351,33.81812511214453,0.520836491350614,-0.16403718420701577,-0.260418245675307,0.6298989680298344,0.10039754777558532,423.2718136446192,t6-10
F,2,8,68.11188959405611,32.31774758233004,0.4744802673210567,-0.14271156293847256,-0.23724013366052835,0.6015489906218034,0.08970388301135687,416.15690069619086,t6-10
F,2,9,71.10124052904479,32.43873389633628,0.4562330228694827,-0.13993602493178595,-0.22811651143474135,0.6134410177135217,0.0804616998306899,406.76498342868035,t6-10
F,2,10,73.90636906382129,32.40751352743764,0.4384941912036346,-0.12953909980546072,-0.2192470956018173,0.5908361041220881,0.07867287012244487,429.723126752815,t6-10
F,2,11,76.758546852781,32.901185551860415,0.42863220971292254,-0.11795239196818136,-0.21431610485646127,0.550366441416898,0.08260918238289011,486.72293638265546,t11-20
F,2,12,79.86612205017363,33.94213082768955,0.4249878416078143,-0.1247457147362157,-0.21249392080390714,0.58705545205377,0.07458384140333181,475.74030068593675,t11-20
F,2,13,82.79092795722951,32.90428511872751,0.3974382934290353,-0.12114803529608625,-0.19871914671451765,0.6096445022991619,0.06165946028306986,422.63476638737484,t11-20
F,2,14,85.30517287015215,33.88085118301073,0.39717229381367886,-0.12120374246415257,-0.19858614690683943,0.6103333205866146,0.0614682941466395,447.30308725842497,t11-20
F,2,15,87.88785812423106,34.40675330930297,0.39148471749838765,-0.11905214854821512,-0.19574235874919382,0.6082084087928947,0.06004609055084423,463.8125524574407,t11-20
F,2,16,90.48805533396333,35.37014042203,0.3908818715518837,-0.10878210367850873,-0.19544093577594185,0.5565983566678125,0.06774673295349022,554.7162218479598,t11-20
F,2,17,93.50296455177434,37.774503625627744,0.4039925772055205,-0.0974093065062756,-0.20199628860276025,0.4822331498270138,0.08450472887861292,738.808313768146,t11-20
F,2,18,97.37357287138289,34.13304863844765,0.3505370875476934,-0.12118089369751642,-0.1752685437738467,0.6914012696646757,0.03791945466011119,359.53758264495445,t11-20
F,2,19,99.20257192423728,35.05545458167448,0.3533724368401148,-0.12036790114121297,-0.1766862184200574,0.6812523479055275,0.03980268203112,391.70417527136306,t11-20
F,2,20,101.1575723890942,38.4141185276667,0.37974535786515307,-0.09740637406679706,-0.18987267893257653,0.5130088995130568,0.07022730006344756,718.6257400819504,t11-20
F,2,21,104.6493200729789,36.48340803665009,0.3486253710125187,-0.13164536405001892,-0.17431268550625936,0.7552253794247906,0.02974982154558445,325.80458136417474,t21-30
F,2,22,106.19456093934829,36.457346594339974,0.3433070985166758,-0.1205713153058039,-0.1716535492583379,0.7024108492178309,0.035073787047988955,395.53708461127644,t21-30
F,2,23,108.04083421425545,34.7703860573979,0.32182633825693024,-0.11517529332370686,-0.16091316912846512,0.7157605182193423,0.029439306179791194,343.63977665134917,t21-30
F,2,24,109.61962248778082,34.40687559086009,0.3138751512731709,-0.1099311677983274,-0.15693757563658545,0.7004770358686497,0.029508286742083223,354.58519553204496,t21-30
F,2,25,111.22520770893452,35.38198420216991,0.3181111991695363,-0.10655018347029695,-0.15905559958476814,0.6698926900307675,0.033405121766139856,413.256325727285,t21-30
F,2,26,113.06769280224529,38.440414591750404,0.3399769964262246,-0.1145683052707634,-0.1699884982131123,0.6739768071080353,0.037683181475803254,481.7532158550257,t21-30
F,2,27,115.17836763680035,36.70527718255538,0.31868204017529217,-0.12143913240998874,-0.15934102008764608,0.7621335193109139,0.024157301783221216,320.47212723901976,t21-30
F,2,28,116.56126500135865,35.40621887717728,0.303756302548403,-0.10742941986100996,-0.1518781512742015,0.7073395281659466,0.027003164614076244,366.87926558469553,t21-30
F,2,29,118.12454344589719,35.29106368568148,0.29876148221343446,-0.10404525191233037,-0.14938074110671723,0.6965104814816838,0.027088995897172327,377.98380567873755,t21-30
F,2,30,119.71379022477065,35.55834449305624,0.29702797335455733,-0.09962520581439598,-0.14851398667727866,0.670813625324609,0.029042670998954224,416.22189032412643,t21-30
F,2,31,121.43975238901189,35.24055007124572,0.2901895744842968,-0.09458392106254439,-0.1450947872421484,0.6518767686994398,0.029315453526985086,432.3329770295022,t31-40
F,2,32,123.20692528155233,35.93053525916554,0.2916275621443934,-0.10263122061146693,-0.1458137810721967,0.7038513085443631,0.02518644966863099,382.32895691642443,t31-40
F,2,33,124.74884927024556,35.96023489244893,0.2882610549340432,-0.1022451762679893,-0.1441305274670216,0.7093929236565373,0.02414783104583189,375.79519690907364,t31-40
F,2,34,126.24607158703797,36.27183844757484,0.28731063067232077,-0.09771813984007406,-0.14365531533616038,0.6802264128647721,0.026396477726171277,420.7089253576869,t31-40
F,2,35,127.90144454429435,35.70862422144686,0.2791885920340828,-0.10033400537482613,-0.1395942960170414,0.7187543347944356,0.021922050534497917,358.6179912438038,t31-40
F,2,36,129.29577528968613,36.71164487907197,0.2839353783742727,-0.10171514394597549,-0.14196768918713634,0.7164668561442773,0.022858243327153076,382.1303400291472,t31-40
F,2,37,130.76516297466293,36.94973613207854,0.2825655953890252,-0.10168143801667659,-0.1412827976945126,0.7197014758763224,0.02237996355116534,382.68680997567935,t31-40
F,2,38,132.22032618990863,36.37784944689221,0.2751305377559162,-0.0981466405611522,-0.1375652688779581,0.7134550847149044,0.021690536812806797,379.1986206036636,t31-40
F,2,39,133.64659845416753,36.6699617795063,0.2743800605750682,-0.10363358961056364,-0.1371900302875341,0.7554017547292604,0.018414436451261673,328.9078597442531,t31-40
F,2,40,134.87149861298997,42.12556736825828,0.3123385429944427,-0.08569999536363417,-0.15616927149722135,0.5487634958017908,0.04402054206687534,800.747796870317,t31-40
F,2,41,137.8080873351926,37.40024885328271,0.27139371553944835,-0.1106048313234505,-0.13569685776972418,0.8150876382940678,0.01361963657533663,258.6514570716463,t41-50
F,2,42,138.74336161436955,37.06336062176613,0.26713610071508825,-0.10578448989762648,-0.13356805035754413,0.7919894736387579,0.014843984010488608,285.7425417060549,t41-50
F,2,43,139.76932043106515,37.36240403420397,0.2673147720756879,-0.10377405205619032,-0.13365738603784394,0.7764183868357832,0.015976513224334785,312.10858190474755,t41-50
F,2,44,140.88140940403215,37.2806863064165,0.26462459783816933,-0.09736461403131187,-0.13231229891908466,0.7358697175298498,0.01849603411760388,367.1013599053549,t41-50
F,2,45,142.17831366130304,36.77155067276249,0.25862981298511967,-0.10551323158712574,-0.12931490649255983,0.8159402071190955,0.012311645459050072,248.87588551471345,t41-50
F,2,46,143.0508607491985,39.738165786285634,0.2777904696145513,-0.09177904355518883,-0.13889523480727564,0.6607789222037532,0.026176857788732417,535.6714057717581,t41-50
F,2,47,144.91107675694892,37.37716882756258,0.2579317583172277,-0.10095433973815132,-0.12896587915861385,0.7827988332789062,0.014450131231784472,303.4414871762456,t41-50
F,2,48,145.95431358488378,37.98073439464535,0.26022344569183703,-0.09971100667975485,-0.13011172284591851,0.7663491382543222,0.015821958224517277,337.0498227611606,t41-50
F,2,49,147.10442371592958,37.547769973471,0.25524568891265126,-0.10317457576206468,-0.12762284445632563,0.8084334446672868,0.012480630371176485,270.0772402807961,t41-50
F,2,50,148.01955518470032,37.031628120333025,0.2501806472403229,-0.0916814068377169,-0.12509032362016145,0.7329216536053484,0.016716528848460123,366.2556151526769,t41-50
F,3,2,27.18869762910141,27.428335895741537,1.0088138928134474,-0.05463944375414453,-0.5044069464067237,0.10832413023528534,0.9074634104238617,670.8198925411623,t2-5
F,3,3,37.55056818888187,28.16272247633517,0.7499945762384951,-0.11093255225308929,-0.37499728811924754,0.295822278634221,0.396094239350939,558.5107695796537,t2-5
F,3,4,44.368411520895364,30.769212797339325,0.6934936758519858,-0.13408566129143992,-0.3467468379259929,0.3866961328139297,0.2949583621906092,580.6420362047779,t2-5
F,3,5,50.48958285718251,31.030409271978794,0.6145903276672544,-0.15637408196657082,-0.3072951638336272,0.5088725771526732,0.1855092743131414,472.89986681092205,t2-5
F,3,6,54.97361043176281,31.260426942456306,0.5686442403352604,-0.1516374028257512,-0.2843221201676302,0.5333296007231131,0.15090080059394306,456.0369841182255,t6-10
F,3,7,58.975713883101456,32.39233207079576,0.5492486642044236,-0.13713896545277512,-0.2746243321022118,0.4993693180898977,0.15102730795971703,525.2933397970123,t6-10
F,3,8,63.272649445226,32.84310191343688,0.519072651475873,-0.15258346677125045,-0.2595363257379365,0.5879079405836996,0.11103260817352567,444.51107110824387,t6-10
F,3,9,66.69287247470079,32.72600382008068,0.4906971705633901,-0.145029002257812,-0.24534858528169504,0.5911140758822722,0.098453071083837,437.91327806663776,t6-10
F,3,10,69.89887350303538,32.93634149149338,0.4711998897959795,-0.14050422490089334,-0.23559994489798974,0.5963678173258019,0.0896181855654023,437.8612375130988,t6-10
F,3,11,72.96378385546105,32.735862519214756,0.44865905781508625,-0.12258855237815981,-0.22432952890754312,0.546466410263289,0.09129402134171984,486.02323712111956,t11-20
F,3,12,76.22163073319514,32.48591827639078,0.42620340136914564,-0.12722916332542775,-0.21310170068457282,0.597034950526973,0.07319833501333332,425.2630746525083,t11-20
F,3,13,78.96201660469461,32.919575046831895,0.4169039300457113,-0.12202112290444397,-0.20845196502285565,0.5853680625705063,0.07206671551265245,449.3359759979776,t11-20
F,3,14,81.7577888783573,32.98743779218901,0.403477616564082,-0.11306491494660138,-0.201738808282041,0.5604519819931272,0.07155586226888162,478.3034292001694,t11-20
F,3,15,84.63237838722372,33.23513001677798,0.39269994120589696,-0.10818023064379621,-0.19634997060294848,0.550956184569817,0.06924850339619665,496.0020637663947,t11-20
F,3,16,87.51366484866583,34.41454434075655,0.39324766481061396,-0.1250924615676638,-0.19662383240530698,0.6362019295291057,0.056259089085210476,430.8681964030211,t11-20
F,3,17,89.94170184985177,34.35947648233135,0.382019416751652,-0.11773300863724744,-0.191009708375826,0.6163718568984926,0.05598624419123545,452.9012672234021,t11-20
F,3,18,92.42516431617004,33.99952427281521,0.36786003600176337,-0.11728190360763892,-0.18393001800088168,0.6376441696813009,0.04903435552029585,418.8716179191306,t11-20
F,3,19,94.66405134363394,33.80576042772256,0.3571129689453753,-0.11324440051575513,-0.17855648447268765,0.6342217189713836,0.04664758441973958,418.02218737586554,t11-20
F,3,20,96.84681101701815,32.86118979111275,0.3393110154689379,-0.10285860058188133,-0.16965550773446894,0.606279170982573,0.04532985279225772,425.1625060665647,t11-20
F,3,21,99.01751011933491,33.98572397258807,0.34322943418420454,-0.11046402415229775,-0.17161471709210227,0.6436745404126026,0.04197743547540227,411.5663938859816,t21-30
F,3,22,101.07439687734265,33.83887889899937,0.33479179638404416,-0.11379301881946736,-0.16739589819202208,0.6797837942775269,0.03589160855298963,366.6698826723732,t21-30
F,3,23,102.87226830779493,33.57668419746298,0.3263919883345158,-0.11152100217315,-0.1631959941672579,0.6833562474508612,0.03373260676825414,356.98217863821264,t21-30
F,3,24,104.59295275222495,37.000977589259186,0.3537616695544728,-0.0951355787162129,-0.1768808347772364,0.5378512535630363,0.05783667652461111,632.7150668960239,t21-30
F,3,25,107.575093921991,34.72971028128221,0.32284155202752374,-0.10970491182367388,-0.16142077601376187,0.6796207683595885,0.03339205971914529,386.42629968689107,t21-30
F,3,26,109.35642245433999,35.74153187844782,0.3268352335992989,-0.11593595468071541,-0.16341761679964945,0.7094458783036427,0.03103736026064957,371.1704259910857,t21-30
F,3,27,111.0405221439595,35.26416088418582,0.3175792062510952,-0.10934186446727445,-0.1587896031255476,0.6885958672043716,0.03140714718801198,387.2500481320403,t21-30
F,3,28,112.77077460998129,35.20743559413711,0.3122035448980672,-0.11309264030746174,-0.1561017724490336,0.7244801806743476,0.026855207035176257,341.5243173803592,t21-30
F,3,29,114.2749838044861,34.940632602769526,0.30575924353268524,-0.10664129575529231,-0.15287962176634262,0.6975507560993328,0.028275591166712855,369.24449604868096,t21-30
F,3,30,115.87931834268029,35.87501456758507,0.30958945116931796,-0.10480804393922484,-0.15479472558465898,0.6770776171046224,0.03095069867277074,415.60648997494536,t21-30
F,3,31,117.65892617876123,34.754109311775956,0.29538013341183683,-0.10661807576384191,-0.14769006670591842,0.7219041750190325,0.02426370032792062,335.8975177297998,t31-40
F,3,32,119.07779149475769,34.1624922488015,0.28689222247043,-0.10619516037728527,-0.143446111235215,0.7403139720055033,0.021374016161536467,303.073298775289,t31-40
F,3,33,120.34364846573447,34.34963316442412,0.2854295478186746,-0.10773853980943263,-0.1427147739093373,0.7549221209422643,0.019966501367071787,289.166727429807,t31-40
F,3,34,121.53913136712012,34.74871548530215,0.2859055770304994,-0.10425539515649417,-0.1429527885152497,0.7292994857905313,0.02212760115562243,326.8636236808725,t31-40
F,3,35,122.87645859624598,36.56880055398384,0.2976062377753216,-0.09913041464859869,-0.1488031188876608,0.6661850597596506,0.029565813257427083,446.4030999092611,t31-40
F,3,36,124.67969833563208,35.056249302008986,0.28117046937055584,-0.10108425339557216,-0.14058523468527792,0.7190246800943577,0.022213018899648225,345.30198247967746,t31-40
F,3,37,126.05684891961997,36.54116094821108,0.28987842597518454,-0.10574745700208779,-0.14493921298759227,0.7295986698309205,0.02272168907256312,361.05511842383567,t31-40
F,3,38,127.48091730909269,35.817795227846055,0.2809659357957202,-0.10118495710384441,-0.1404829678978601,0.720264944697155,0.022082804755301874,358.876146013743,t31-40
F,3,39,128.8807992836073,34.91904413384581,0.27094062364561433,-0.09417629454265641,-0.13547031182280717,0.6951803186652245,0.022376453589433645,371.678721485634,t31-40
F,3,40,130.314769483229,36.951998036797946,0.28355955494019064,-0.10724274990441461,-0.14177977747009532,0.7564037115732857,0.01958660833096304,332.61859074251333,t31-40
F,3,41,131.58479295195787,35.35414570348228,0.2686795708710065,-0.10153276326409176,-0.13433978543550326,0.7557907207826962,0.017629153277140874,305.24099225754617,t41-50
F,3,42,132.7395899062038,34.33967855253938,0.25869959803856873,-0.09712814271449266,-0.12934979901928437,0.7508951962114152,0.016671459068373057,293.74775329461045,t41-50
F,3,43,133.84149760728835,34.13301763005351,0.2550256702163111,-0.09491877172423287,-0.12751283510815556,0.7443860192091516,0.01662464571911562,297.80636383220553,t41-50
F,3,44,134.9494455179197,37.26186391009727,0.27611720646269217,-0.08687883020401901,-0.13805860323134608,0.629289505837136,0.028263231911400385,514.7116888953678,t41-50
F,3,45,136.84321150312627,35.53384703773267,0.25966832148572366,-0.10116686020461235,-0.12983416074286183,0.7792006327593134,0.01488797962458805,278.7932672381976,t41-50
F,3,46,137.85810749363836,35.212387793595255,0.2554248599069168,-0.1022379415462331,-0.1277124299534584,0.8005324272938128,0.013013635265231811,247.32228769928042,t41-50
F,3,47,138.75222552963547,36.369078101682675,0.26211527752334873,-0.09592488997210757,-0.13105763876167437,0.7319290266364789,0.01841766039827078,354.58011481341237,t41-50
F,3,48,140.0241415050999,35.663280616117675,0.2546937994604221,-0.09995509916174654,-0.12734689973021104,0.7849040642018376,0.013953043521688753,273.57397844908337,t41-50
F,3,49,140.99763892593847,36.55307263164761,0.25924599099739365,-0.10108899311879105,-0.12962299549869682,0.779869287311813,0.01479465144820133,294.1226149066533,t41-50
F,3,50,142.03681493752237,36.50519826481165,0.2570122279978551,-0.0978488278142557,-0.12850611399892756,0.761433248343906,0.01575859485338075,317.9210910603506,t41-50
F,4,2,25.271308711508226,30.125934821599387,1.19210030495494,-0.047232850062467344,-0.59605015247747,0.07924308024441398,1.3084905471469441,835.6531521029523,t2-5
F,4,3,38.39651281165132,28.77208455466263,0.7493410845875519,-0.10487784022854209,-0.37467054229377594,0.2799201655579004,0.4043335119587372,596.1057413005731,t2-5
F,4,4,45.50162565662767,35.77434457291108,0.7862212405964945,-0.10352564709423329,-0.3931106202982472,0.2633499115737191,0.45535571378112494,942.7675305938692,t2-5
F,4,5,54.89230791276448,33.9003232829793,0.6175787568789074,-0.15246699807114267,-0.3087893784394537,0.4937572621236965,0.19308276268042648,581.7903129727215,t2-5
F,4,6,59.95795010640764,32.53885539545235,0.5426945940897829,-0.1512178229626315,-0.27134729704489147,0.5572851641032347,0.13038723235058233,468.7363347024234,t6-10
F,4,7,63.74709495863236,34.29958300657626,0.538057193489906,-0.13755442573513008,-0.269028596744953,0.5113003873916635,0.14148124693991457,574.9362277041669,t6-10
F,4,8,68.10747641315936,32.08435365832135,0.4710841650289392,-0.14252099064407123,-0.2355420825144696,0.6050765498998083,0.08764152678769371,406.5364702135348,t6-10
F,4,9,71.02932361766226,31.84391400248879,0.448320670683825,-0.1212859718002088,-0.2241603353419125,0.5410679441356604,0.09224140731837648,465.3731025580155,t6-10
F,4,10,74.2329974885873,32.80159915355281,0.44187356382309334,-0.12826321673459304,-0.22093678191154667,0.580542613252799,0.08189999703386443,451.31303898691385,t6-10
F,4,11,77.21302322230054,33.522090106482935,0.43415072623138967,-0.12230685412300929,-0.21707536311569484,0.5634303790514601,0.08228763400608081,490.58660939433776,t11-20
F,4,12,80.32706620138606,37.200130305990605,0.46310829045750346,-0.12818636062996172,-0.23155414522875173,0.5535913015218396,0.09574095602785018,617.7625411373392,t11-20
F,4,13,84.08448195510988,34.191608573433946,0.40663399212815265,-0.1307339172809704,-0.20331699606407633,0.6430053552422591,0.05902949417305316,417.3503359393326,t11-20
F,4,14,86.53063296658895,33.68301544661226,0.389261170198742,-0.12677211672556912,-0.194630585099371,0.6513473545837828,0.05282933361416091,395.5623002320672,t11-20
F,4,15,88.78689510187074,32.639330654126425,0.36761428155221876,-0.11516521243031187,-0.18380714077610938,0.6265546155825991,0.050467506346398475,397.84104232771097,t11-20
F,4,16,90.9997460664496,32.66460531978673,0.3589527084606859,-0.10940177791504188,-0.17947635423034294,0.6095609551698037,0.05030691792522471,416.5892623622367,t11-20
F,4,17,93.26061894776673,32.97107918420042,0.3535369972471104,-0.1051020668217889,-0.1767684986235552,0.5945746422025874,0.05067347020522256,440.7346884265007,t11-20
F,4,18,95.59433945034114,34.775352468810276,0.36378045675889836,-0.1112047805463962,-0.18189022837944918,0.6113840283624639,0.051427968997830587,469.9630640464238,t11-20
F,4,19,98.02163434157518,33.78362295356503,0.34465476096674247,-0.11377156230727963,-0.17232738048337123,0.6602059521136749,0.040363083033385774,387.8182211745443,t11-20
F,4,20,99.98029315904218,39.91255296135959,0.39920420015041647,-0.08597172980254475,-0.19960210007520823,0.43071555745230833,0.09072344215498858,906.8768822940674,t11-20
F,4,21,104.41712456518846,34.69094208725148,0.33223422146233916,-0.12151373018673814,-0.16611711073116958,0.731494363536012,0.02963753881953525,323.1361860561228,t21-30
F,4,22,105.95315987981768,34.024063783853094,0.3211236344668387,-0.11645404661968974,-0.16056181723341936,0.7252910351057672,0.02832809521542097,318.0132390187282,t21-30
F,4,23,107.44340523055351,34.874681076885764,0.3245865207087508,-0.10396199827172747,-0.1622932603543754,0.6405811186781342,0.03786708281591396,437.1408351318187,t21-30
F,4,24,109.45878750775907,40.2536203847376,0.3677513820613461,-0.09323381131783609,-0.18387569103067306,0.5070480540153803,0.06666735307406815,798.7566348469063,t21-30
F,4,25,113.04858600405252,35.30384450180438,0.31228912938848097,-0.10891075564618974,-0.15614456469424048,0.6974994990024587,0.029501210210635037,377.02495899781024,t21-30
F,4,26,114.70400061250466,35.58123412017234,0.3102004631937257,-0.10872954957047823,-0.15510023159686284,0.7010276416162197,0.02876841408638696,378.50624727718605,t21-30
F,4,27,116.34222794751119,36.028962251711505,0.30968086899596153,-0.11470566391287605,-0.15484043449798077,0.7407991606635016,0.024857941263497565,336.4650120774768,t21-30
F,4,28,117.77936583233979,35.719699407382635,0.3032763774448405,-0.1065241342929361,-0.15163818872242024,0.7024888333896733,0.027364053998446616,379.59358285553753,t21-30
F,4,29,119.37995057263036,36.1471891346915,0.302791121635619,-0.11569804252759808,-0.1513955608178095,0.7642102707808581,0.02161778320540228,308.08740677526293,t21-30
F,4,30,120.66341618526691,35.11656561966768,0.2910291016935043,-0.10669928552418574,-0.14551455084675216,0.7332550930700772,0.022592743597643065,328.9426653730952,t21-30
F,4,31,122.01886194712696,35.6394187417877,0.29208122558322924,-0.10275168870451976,-0.14604061279161462,0.7035829742178373,0.02528776400307608,376.4994706765847,t31-40
F,4,32,123.55202200509959,34.71155946152398,0.2809469153009189,-0.10135496338129649,-0.14047345765045946,0.7215239453527111,0.021980440592276024,335.53367075733513,t31-40
F,4,33,124.90250522830175,36.12851961476878,0.2892537627546512,-0.0905928767683894,-0.1446268813773256,0.6263903079817942,0.03125907829967393,487.66149638157003,t31-40
F,4,34,126.83965195745185,34.821366240568736,0.27453060382292366,-0.1050351300322155,-0.13726530191146183,0.7651979675094055,0.017696337094652223,284.7039324535217,t31-40
F,4,35,127.95702888525132,36.05991449833977,0.281812689873234,-0.09924929343681825,-0.140906344936617,0.7043635507078331,0.023478971470692243,384.42122903036216,t31-40
F,4,36,129.45046338337843,35.21012441673977,0.271996897473144,-0.09869006307080405,-0.135998448736572,0.7256705057126496,0.020295530301640795,340.1007755207611,t31-40
F,4,37,130.7574978564983,35.93848281789861,0.27484835215598735,-0.09282081421449104,-0.13742417607799368,0.6754329322797725,0.02451832101760182,419.20256354378944,t31-40
F,4,38,132.3507680719532,36.21463273618914,0.27362616223353425,-0.09731557076552147,-0.13681308111676713,0.711303114959195,0.02161510435038129,378.625856243656,t31-40
F,4,39,133.77350883295097,35.226026846103075,0.2633258793420109,-0.10361018889283123,-0.13166293967100545,0.7869351022522252,0.014774030533250021,264.3864719090452,t31-40
F,4,40,134.75807262419812,34.83734674167788,0.258517698148068,-0.09864017705916195,-0.129258849074034,0.76312126996168,0.015830937219270785,287.48567437139354,t31-40
F,4,41,135.82055739747221,35.318998855995055,0.2600416279594239,-0.09524939389909076,-0.13002081397971196,0.7325703553429005,0.018084033368451477,333.60021096716446,t41-50
F,4,42,137.0431465733592,36.072410826216576,0.26321937089285247,-0.1049399320393482,-0.13160968544642623,0.7973572133645561,0.014039991427357165,263.6826082778025,t41-50
F,4,43,138.00183560737523,39.34444510491774,0.28510088240315445,-0.08311359277578194,-0.14255044120157723,0.5830468995760804,0.03389099586691356,645.4372955187937,t41-50
F,4,44,140.32086062493988,36.47003942453097,0.25990461619253336,-0.10058573327222842,-0.12995230809626668,0.7740203675160279,0.01526501671706195,300.56732319639923,t41-50
F,4,45,141.38780445894267,35.458480592264664,0.25078881964364463,-0.10188575711576525,-0.12539440982182232,0.8125223226500974,0.011791414527128848,235.71640475468666,t41-50
F,4,46,142.21894267106225,36.62821642442088,0.25754808562413634,-0.09979404446434918,-0.12877404281206817,0.7749546592242027,0.01492748619169132,301.926734022185,t41-50
F,4,47,143.276496287762,36.45550613149252,0.2544416361094836,-0.09416039405373441,-0.1272208180547418,0.7401335370538034,0.016823896746579123,345.3635498299154,t41-50
F,4,48,144.47670379105065,35.75747775873404,0.2474964947321076,-0.09641325959260115,-0.1237482473660538,0.7791080814858385,0.013530627314949098,282.43179197540303,t41-50
F,4,49,145.4508498782403,35.47621173698173,0.24390515261120546,-0.0913226611562556,-0.12195257630560273,0.7488374901355821,0.014941588257939571,316.1034900758459,t41-50
F,4,50,146.53345427027318,35.363648742476414,0.241334983322307,-0.08876297065435307,-0.1206674916611535,0.7355996999059901,0.015399354090164748,330.65575058346803,t41-50
F,5,2,24.617026605241122,26.51163458714831,1.076963315362539,-0.04452068944465307,-0.5384816576812695,0.08267819118734983,1.0639556840235926,644.7550154186482,t2-5
F,5,3,35.36598668638834,28.51234067200118,0.8062079795719373,-0.11188439379348758,-0.4031039897859687,0.2775571481018918,0.46956712419370816,587.3124960023063,t2-5
F,5,4,42.87266623740707,31.305033961384297,0.7301863100380299,-0.10948570924631137,-0.36509315501901496,0.29988431100717045,0.37328211529403255,686.1169817353227,t2-5
F,5,5,50.241242938838866,29.36159469557798,0.584412187638775,-0.1451696529152577,-0.2922060938193875,0.4968056997640406,0.1718597761828039,433.80543812644873,t2-5
F,5,6,54.38738760196039,35.25446186946202,0.6482102454980072,-0.10996784613284422,-0.3241051227490036,0.3392968466530734,0.2776119532912707,821.1728071053521,t6-10
