arm,seed,t,S_V,S_dV,S_rho,S_c,S_ratio,S_rel,N_V,N_dV,N_rho,N_c,N_ratio,N_rel,top_V,top_dV,top_rho,top_c,top_ratio,top_rel,mid1_V,mid1_dV,mid1_rho,mid1_c,mid1_ratio,mid1_rel,mid2_V,mid2_dV,mid2_rho,mid2_c,mid2_ratio,mid2_rel,low_V,low_dV,low_rho,low_c,low_ratio,low_rel,sigma_med,block
A,9,13,284468.4803324954,32310.37495818321,0.6310097304713057,-0.22550501364652972,0.7147433795611944,0.11358156418742021,19306.07153258351,1674.076277392283,0.4092194901807702,-0.09866119308438402,0.48219205317323005,0.08671242487457316,1097.451185918706,173.7683558975612,0.6612087869510554,-0.2108705653710439,0.6378335240927557,0.15833811847594387,8970.548561512676,598.9347176605445,0.4106780508704742,-0.12405054622269467,0.6041255234349965,0.06676678840246397,7540.315315144804,736.2719617442397,0.37091275247309263,-0.053828766726871397,0.2902502886081078,0.0976447178893739,1632.491749600315,160.93122419198215,0.3489738216001202,-0.033244059956517406,0.19052466344946006,0.09858011486513371,52.57601493725889,t11-20
A,9,14,316778.8552906786,14636.230261913312,0.5948222633610417,-0.2585732228997151,0.8694133990165324,0.04620330561041708,20980.14780997579,1725.3995116629958,0.3887502862410459,-0.08860078227436691,0.4558236246258592,0.0822396261118137,1271.219541816267,87.61509844559049,0.6004095506770246,-0.2428088839296465,0.8088108647034481,0.06892208274300882,9569.48327917322,748.8255498808335,0.4006752054404863,-0.10268817504751174,0.5125756405846,0.07825140898783513,8276.587276889044,729.202038019427,0.3441482429621563,-0.04407086384256534,0.2561155824201696,0.08810419241945278,1793.422973792297,155.10859036030664,0.3265897302037265,-0.030884920905972984,0.18913589773142583,0.08648745590245258,53.675596616067125,t11-20
A,9,15,331415.08555259195,16824.26947547734,0.6057746010526698,-0.2609864453379159,0.861661894983359,0.050764947671060434,22705.54732163879,1741.4366173703243,0.3950042737428279,-0.10041897620539349,0.5084450112596626,0.07669652674307939,1358.8346402618574,81.99919562874095,0.5982128105020241,-0.24866847255089342,0.8313712718462488,0.06034523495289984,10318.308829054055,695.2946218612212,0.40322827528103583,-0.11805780426779265,0.5855631239426875,0.06738455238938254,9005.78931490847,780.5893284309483,0.3578038241476816,-0.05777912559246342,0.3229653888138177,0.08667639238891986,1948.5315641526038,178.25270518280163,0.3364390365285909,-0.032265418680948794,0.1918054397840772,0.09148053255186651,55.76879641364519,t11-20
A,9,16,348239.3550280693,9879.735199641713,0.567019096296327,-0.25849228633066224,0.9117586621653141,0.028370530375136316,24446.98393900911,1423.6428892075755,0.36429703834018995,-0.10222213983980528,0.5612021459496337,0.05823388655055822,1440.8338358905985,-6.6735906958046485,0.581016204460488,-0.2944940116737682,1.013720475996794,-0.004631755952399341,11013.603450915276,575.0551194528534,0.37923280670052917,-0.1207758832688369,0.6369484977823169,0.05221316729040791,9786.37864333942,699.9816293716568,0.31805943547561283,-0.04658829091773982,0.292953364820469,0.07152611347692563,2126.7842693354055,151.7195004330107,0.2913400364349345,-0.02324003252213752,0.15953888663240942,0.07133751298641175,56.544257460473204,t11-20
A,9,17,358119.09022771096,9229.181909507839,0.5679338963760269,-0.26127833514758253,0.9201012188735118,0.02577126481483971,25870.62682821669,1634.8641206541697,0.3562319094551119,-0.08941834900070982,0.5020232417555354,0.06319383490434215,1434.1602451947938,59.9797786345614,0.5807707380760849,-0.2543795697070696,0.8760068406674585,0.04182222930493701,11588.658570368128,683.6123867673341,0.366490747552551,-0.1027661562733516,0.560811736501566,0.05898977717018185,10486.360272711076,720.5129642423875,0.3167158799477376,-0.049886054230950494,0.3150208586900181,0.06870953748531763,2278.5037697684156,167.11469517031819,0.2865793568432759,-0.015325035156053322,0.10695142403040743,0.07334405033146096,57.13497931017678,t11-20
A,9,18,367348.27213721885,46124.60173329266,0.6172117849969289,-0.20688962335701908,0.6704007550926738,0.12556096008003909,27505.490948870858,1645.0404819054393,0.35100695514296154,-0.09030899473661,0.5145709702523021,0.05980771202969459,1494.1400238293554,128.71048664562488,0.6016785317978701,-0.22925326173819982,0.7620456759631102,0.08614352376141482,12272.270957135464,598.5205081832019,0.36463239126604646,-0.11544041579534048,0.6331879370042678,0.04877015103999183,11206.873236953463,755.2219289103577,0.3021947559270672,-0.03959780272111022,0.2620680997566146,0.06738917385271159,2445.618464938734,157.9548984479359,0.27743332910151414,-0.022315918206065717,0.1608740974153125,0.06458689313661725,61.896005804142575,t11-20
A,9,19,413472.87387051154,13130.877295885672,0.5482126164824009,-0.2451416973526029,0.8943307395059654,0.03175753024126543,29150.531430776296,1549.4082537270492,0.34911568689031275,-0.09843411885133496,0.563905447664754,0.05315197280044191,1622.8505104749802,-33.691819754603614,0.5476167254406051,-0.29276403765544695,1.069229715070857,-0.020760889273000627,12870.791465318664,645.7243423456482,0.3651548071224699,-0.11388085991755412,0.6237401655203154,0.05016974628837721,11962.095165863822,755.2954579843888,0.30784186335079167,-0.05136708731519562,0.3337238591013974,0.06314073308326221,2603.5733633866703,176.24002202413084,0.28444839116679377,-0.023236722582774656,0.16338093871762624,0.0676915905280586,60.9281327148435,t11-20
A,9,20,426603.7511663972,17224.689934731156,0.5567895807174326,-0.24213663983599273,0.8697599532088789,0.04037632085427356,30699.939684503348,1504.2656303383897,0.33611055596238026,-0.09516411781846648,0.566266760328217,0.0489989767340719,1589.1586907203766,94.59298250896427,0.5879633342091019,-0.2433629176098756,0.8278166458703924,0.05952393745276918,13516.515807664313,556.6478159596963,0.35120588515805656,-0.11697239202335823,0.6661186327826826,0.04118278881041658,12717.390623848209,680.261473390763,0.288299620985723,-0.051380613554171214,0.356438994810303,0.0534906486331486,2779.813385410801,168.54157942415202,0.2616866190631741,-0.01499761284436382,0.11462269563537163,0.06063053739819479,62.25285282835048,t11-20
A,9,21,443828.4411011283,3704.7137405015383,0.5425385368347211,-0.2635765658746105,0.9716418207354234,0.008347175163696707,32204.20531484174,1477.357203072997,0.33539039990359815,-0.09930524712440916,0.5921770399686612,0.04587466725633303,1683.751673229341,42.16319971839289,0.5739826728990278,-0.265177766679582,0.9239922360033705,0.02504122216402993,14073.16362362401,514.0257391769649,0.3515050178845292,-0.12379699988286003,0.704382546957141,0.03652524428225165,13397.652097238974,739.5851375871384,0.289663837874371,-0.04954457908049054,0.3420832882976461,0.05520259312745955,2948.354964834953,176.12714441406735,0.26019582679813896,-0.0153047028238798,0.11763987925719695,0.059737428672848696,64.51270467249134,t21-30
A,9,22,447533.15484162985,-49377.907168967504,0.5336529374119809,-0.37020219266368853,1.38742679637081,-0.11033351749423131,33681.56251791473,1042.8492625112003,0.3283865578024979,-0.11705063442513228,0.712883226453686,0.030962021490437794,1725.9148729477338,-178.4298234599072,0.5519060306212467,-0.3696127534635775,1.3394046557075203,-0.10338274862604457,14587.189362800975,343.5777158964654,0.3453800020346884,-0.1385922147626646,0.8025491571382006,0.023553386972039222,14137.237234826112,706.393493242097,0.2859517794487206,-0.05560649134727819,0.38892215641728534,0.04996686987058157,3124.48210924902,168.61412266500446,0.2577639044448668,-0.024201929630630756,0.1877836982858654,0.05396546268127983,61.49057971900891,t21-30
A,9,23,398155.2476726624,41864.132090718005,0.5817074390484968,-0.2004773202218573,0.689271983696064,0.1051452475772365,34724.41178042593,1718.1769457818255,0.3146155594623337,-0.07867152930797307,0.5001121333122862,0.04948037584182658,1547.4850494878265,112.88631311158974,0.579688537425362,-0.2269240651957013,0.7829172065522134,0.07294824150252815,14930.76707869744,794.2426431762749,0.3360563902313436,-0.08888220316469203,0.528971956780854,0.05319503271265048,14843.630728068207,641.159950767333,0.264477731033559,-0.05057928603232106,0.38248427067686214,0.043194280598408255,3293.0962319140244,164.57949929328817,0.23881024256449362,-0.014767376877314917,0.12367456871810519,0.04997713024548654,62.470812734397086,t21-30
A,9,24,440019.37976338033,25202.937794053752,0.5412675504836906,-0.2177238222336334,0.8044961204087324,0.057276881321924045,36442.58872620776,1495.0077156764055,0.3203381290028175,-0.09613728316367175,0.6002237914227574,0.04102364206089639,1660.3713625994164,46.8682153695446,0.5814843611515004,-0.26647020379259984,0.9165171811840818,0.02822754982726844,15725.009721873714,505.4247379946421,0.33988274327772855,-0.12265821511155012,0.7217678304504113,0.03214145790266755,15484.79067883554,764.3304271360365,0.27219903866320466,-0.04543043558902225,0.3338030568523345,0.049360074862407795,3457.675731207313,173.93551769663821,0.24624738133125063,-0.020982151953866955,0.17041522911175147,0.05030417286583012,64.7233662280959,t21-30
A,9,25,465222.3175574341,7705.0059057123,0.5379566007397394,-0.2535848775294168,0.942770763220358,0.016561986849999044,37937.59644188416,1502.1205716455738,0.3061419182773795,-0.08840403764638796,0.5775363148165132,0.03959451078949195,1707.2395779689612,117.42012498609768,0.5813101701856658,-0.23149753892536915,0.7964682222966466,0.06877776646074946,16230.434459868358,501.6308518586884,0.3226606072997016,-0.11343662992061693,0.7031328110980212,0.03090680370257673,16249.121105971579,724.8908899436582,0.25861633377135507,-0.04305862045269137,0.3329922733400116,0.044611082975882274,3631.6112489039515,154.17030191825415,0.23360827909809811,-0.025941961207138486,0.22209796080253466,0.042452314235116424,64.56193082634886,t21-30
A,9,26,472927.3234631464,19782.09497054953,0.509973324907287,-0.2139756566541109,0.8391641138995324,0.04182903797075935,39439.717013529735,1447.9450547614683,0.2987711240204716,-0.08794577871843673,0.5887167242602115,0.03671286622733001,1824.659702955059,-13.151152114236766,0.53703339739621,-0.2752271330158484,1.0249907523453055,-0.007207454679323655,16732.065311727045,571.9199256470256,0.3218007307771685,-0.10779130048783336,0.6699257657216052,0.03418107179190741,16974.011995915236,724.5152544097152,0.25054157483574235,-0.04008772870930259,0.3200085952647541,0.04268379535634055,3785.7815508222056,160.70073140728945,0.22528085832385317,-0.018428040478214745,0.16360058830851454,0.042448495574814143,66.44219631007891,t21-30
A,9,27,492709.4184336959,-843.7804642060364,0.5353172752676685,-0.26925818589298994,1.005976075621157,-0.0017125316315007577,40887.66206829121,1449.0962087242478,0.3037864135441268,-0.09356124274807276,0.6159672623705565,0.035440916291666284,1811.5085508408222,-15.6298851863952,0.554651783409054,-0.28510383889338253,1.0280462352110362,-0.008628104559120386,17303.985237374072,523.1676382963233,0.32684689390379607,-0.11717252671210308,0.7169872432478528,0.03023393924113839,17698.52725032495,755.6636545431994,0.25499499120296865,-0.04377739144685676,0.34335883415067725,0.042696414444841756,3946.4822822294946,181.1616764729456,0.23163953783813854,-0.01673349708558112,0.14447876421920589,0.04590459642722672,66.427305409583,t21-30
A,9,28,491865.6379694899,44147.10509155184,0.5358112288563831,-0.1841499977930197,0.6873689384452172,0.0897543997458311,42336.758277015455,1427.87770977649,0.2962895527190093,-0.09122973196912554,0.6158147064715754,0.033726666090815975,1795.8786656544266,138.8020519625079,0.5645643091454725,-0.21383183495634797,0.7575109920781388,0.07728921481002607,17827.152875670392,324.77677523618763,0.31859286600327186,-0.13070493341576678,0.820513874371716,0.018218095592786837,18454.190904868152,756.0882342681102,0.2474048378794859,-0.04090071243637403,0.3306379356760784,0.04097108554722152,4127.64395870244,203.26331166453707,0.2205151069588005,0.0014000815754230515,-0.01269828262319128,0.04924439067376215,69.69896132126286,t21-30
A,9,29,536012.7430610417,7169.482955408341,0.5105383738343566,-0.2421696984891831,0.9486836285013697,0.0133755830401813,43764.635986791945,1298.5730488938507,0.2943846901022507,-0.09679613832686566,0.657616659978104,0.02967174339770031,1934.6807176169348,-3.386433096236942,0.5513270757118754,-0.2772509652837173,1.005758568725216,-0.0017503834433250653,18151.92965090658,453.475369713753,0.3213067278786222,-0.12177740732705614,0.7580134292927669,0.024982212824469857,19210.279139136263,678.968559444731,0.24138109589078993,-0.04747846917969901,0.3933901203363505,0.03534402360981305,4330.907270366977,164.46607776656398,0.21857493135779216,-0.02241800926147651,0.20512882353173217,0.037974970947052406,67.59265300207093,t21-30
A,9,30,543182.22601645,9985.369295489625,0.5260341324654676,-0.24554377722377344,0.9335659496958311,0.018383092850293714,45063.209035685795,1536.6963172998567,0.2932962685026503,-0.08851424194497996,0.6035824621763309,0.03410090737397194,1931.2942845206978,119.18724832428177,0.5493918796857592,-0.21853050748446357,0.795535993758985,0.06171366491350708,18605.405020620332,523.8263308642504,0.319322157944321,-0.11557625152413924,0.7238849459628908,0.028154524466610376,19889.24769858099,700.1280484698507,0.24277619391769742,-0.048890597734668424,0.4027627004585353,0.03520133386039542,4495.373348133541,188.6807683708392,0.22089217664837554,-0.015439977673287695,0.1397965098407775,0.04197221315314746,69.43785643182218,t21-30
A,9,31,553167.5953119397,-615.6034391109133,0.4922672830559516,-0.24726399256698947,1.0045924280484235,-0.0011128696697494667,46599.905352985654,1024.0047494477403,0.28348265155402913,-0.10298340645251293,0.7265587921374812,0.021974395477653737,2050.4815328449795,-42.12124004541306,0.5432979778914309,-0.29055401158254274,1.0695935689295173,-0.020542121141159997,19129.23135148459,291.8768377928377,0.3074796879830618,-0.12892819175114625,0.8386127395722384,0.015258158178435413,20589.375747050843,602.1421332022627,0.23362510603041703,-0.054222354313798383,0.4641825977961363,0.029245283616163624,4684.0541165043805,168.16479833684082,0.2084479932307088,-0.01810767466412287,0.17373805699421072,0.035901548990287704,70.07540106363618,t31-40
A,9,32,552551.9918728287,3854.3220281383838,0.5160108691034266,-0.25124637919979037,0.9738026628638002,0.006975492052927856,47623.91010243339,1168.0129076441726,0.2795802024811202,-0.09592832836808612,0.6862311960344479,0.024525766681734368,2008.3602927995667,21.814580993281425,0.5468153963455079,-0.2634757482910871,0.9636734812222029,0.01086188622205475,19421.108189277424,343.68629249766946,0.3051507261463623,-0.12357898189845225,0.8099537134260588,0.01769653354217046,21191.517880253105,641.8683785152575,0.2292000086692292,-0.04852468199217682,0.4234265284187261,0.03028892890741771,4852.218914841222,156.43128877650025,0.20123264358969503,-0.02051221011785701,0.2038656328511049,0.03223912431032992,69.05936619645463,t31-40
A,9,33,556406.3139009671,15265.168634453818,0.5018752834184966,-0.22360486501667554,0.8910774146660619,0.027435290098398873,48791.92301007756,1488.2866056793991,0.2812707316829521,-0.08641229625103612,0.6144421478480735,0.030502724915597336,2030.1748737928478,17.827110181176522,0.5402848706539107,-0.26201610076769094,0.9699183338247874,0.008781071232485171,19764.79448177509,577.8876024581136,0.30618117836912817,-0.10534397404655961,0.6881152826419542,0.029238229772182933,21833.38625876836,701.8982643639969,0.23327022458476396,-0.047728044884197664,0.4092082045117988,0.03214793417956925,5008.650203617722,186.52602413245523,0.21088054111385396,-0.01714199379462715,0.16257539651676275,0.03724077676610925,71.56416506766632,t31-40
A,9,34,571671.482535421,18745.634495076185,0.5007282361933418,-0.21762088658099624,0.8692175549571691,0.03279092112822804,50280.20961575697,1273.730418386936,0.2759066987589929,-0.09204536762566332,0.6672209702749249,0.025332639384776354,2048.0019839740244,98.88232729723745,0.5338667729626819,-0.22171392158117656,0.8305964439434207,0.048282339602700064,20342.682084233205,380.8935325497223,0.30563152934293775,-0.12218433718383177,0.7995532231017519,0.01872386005800765,22535.28452313236,647.9274065348187,0.22410599570654083,-0.0479054833906802,0.42752522742328414,0.028751685201477015,5195.176227750177,141.57667008528327,0.19989366414263127,-0.03178168362350247,0.3179859027530268,0.027251562580119536,72.81747987529474,t31-40
A,9,35,590417.1170304972,-9804.776283237297,0.5043057102456706,-0.26861759476560343,1.0652966615616841,-0.016606524439112424,51553.9400341439,1322.2888150117997,0.2779906191601316,-0.09286309262533296,0.6681023475244738,0.02564864710895142,2146.884311271262,-73.61731479184311,0.5442013026163645,-0.3036058162338278,1.11578496697519,-0.034290303583359494,20723.575616782928,521.4347800026703,0.3069991634641982,-0.1125199437345255,0.7330309468263252,0.02516142916864153,23183.21192966718,705.5437888891065,0.2254459373401481,-0.04522698073045408,0.4012224062589033,0.03043339253549391,5336.75289783546,164.17754724308617,0.19942937595683863,-0.022585716040014105,0.22650340183486514,0.030763565483737335,72.09790850956797,t31-40
A,9,36,580612.34074726,14938.86652831122,0.5261145814088176,-0.23860491553713264,0.9070454382701268,0.025729502251165715,52876.2288491557,1077.2474741247183,0.27459765070037234,-0.10020273010999133,0.7298149117767049,0.020373001206229535,2073.2669964794186,-4.167962068474026,0.5670377764843858,-0.2852915526912901,1.00625236808767,-0.0020103354153379605,21245.010396785598,266.2980701253405,0.3031287863459102,-0.1308889943955525,0.8635867017010438,0.012534617077223531,23888.755718556284,637.6050802175598,0.2195915749806633,-0.04902252237440116,0.4464881895283821,0.02669059400704916,5500.930445078547,172.93506621529176,0.19646531571360817,-0.01822509807057144,0.18552992933509513,0.03143742098575516,73.14453243530409,t31-40
A,9,37,595551.2072755711,-34718.639296409994,0.4821428795522524,-0.30152722042539987,1.2507795228892176,-0.0582966483356403,53953.47632328042,1085.4294823494765,0.2752744590623819,-0.1010957382000963,0.7345086685080818,0.0201178785189996,2069.099034410945,-151.72138011419065,0.5392874065342885,-0.3376290367364122,1.252130246861032,-0.0733272683380205,21511.308466910938,515.6286124289354,0.30648687213648756,-0.11413879464524997,0.7448201213291813,0.023970118471504598,24526.360798773843,542.9585632139815,0.22497351622830578,-0.06328595607967163,0.5626080539671017,0.022137754869900057,5673.865511293838,174.96154205602036,0.1975094785060238,-0.02069167005622423,0.20952584364798632,0.03083639217527436,71.83457532843117,t31-40
A,9,38,560832.5679791612,-23121.589782974625,0.45915780846510723,-0.27447333778112076,1.195551214510071,-0.04122725944088493,55038.905805629896,722.3206899895977,0.24681343775827796,-0.09682020059974951,0.7845618251512906,0.013123819949118827,1917.3776542967544,0.6836838148591369,0.5097963690514605,-0.25454846417641613,0.9986279998425064,0.00035657232852748244,22026.937079339878,272.44028529030084,0.2762516993218266,-0.1157395526590189,0.8379282584914355,0.012368505176592881,25069.31936198783,320.92266231869246,0.1990576270273931,-0.06737377565353418,0.6769273467151561,0.012801411066839807,5848.827053349858,126.20422014916576,0.17446875903489734,-0.025396095422319413,0.2911248473686876,0.02157769737384926,70.54739267285129,t31-40
A,9,39,537710.9781961865,68365.32497787474,0.5238915562133674,-0.14060253870555758,0.5367619960200077,0.12714139705165428,55761.22649561949,1434.397990408068,0.26866466787036747,-0.08645865546302363,0.6436176081384882,0.025723931852911316,1918.0613381116132,230.26869922486998,0.568246383805947,-0.17848870190323798,0.6282088438742828,0.12005283389507038,22299.377364630178,298.9372033884067,0.2959240286777212,-0.1253115555132232,0.8469170690406821,0.013405630054162926,25390.242024306517,706.0256470589045,0.22016645684433458,-0.046933354499749065,0.4263442776202062,0.027806967983330527,5975.031273499024,193.19667052698745,0.19038850581144628,-0.010278408265749776,0.10797299156209703,0.03233400156144288,75.06751014843724,t31-40
A,9,40,606076.3031740612,2965.793543517706,0.5168242806841787,-0.2536780045936092,0.9816799019496023,0.004893432605739101,57195.62448602756,1446.4211315712614,0.27227650400296255,-0.0896982969716839,0.6588765145207529,0.025289017203136047,2148.330037336483,12.941315142170197,0.5673653517037638,-0.2783740195794098,0.9812866391769237,0.006023895266210999,22598.31456801858,446.132092590452,0.3010911204881363,-0.11776174661562064,0.7822332749282171,0.019741830358526988,26096.267671365425,797.4241214444469,0.22013238727172088,-0.04066019119109575,0.3694158019638133,0.030557018018305897,6168.227944026012,184.4559696487213,0.19313032580572104,-0.019145400919521112,0.19826405656023569,0.029904207711287427,75.49454119187406,t31-40
A,9,41,609042.0967175788,-8222.070007908886,0.5235721472366884,-0.27467828232937525,1.049247114381747,-0.013500002794916088,58642.04561759882,971.4697622817985,0.2690757799947807,-0.10375456181260508,0.7711921289580029,0.016566096084312837,2161.271352478653,-32.922808730271754,0.5542135473073974,-0.29084973891568167,1.0495944760959095,-0.015233075056731826,23044.446660609035,185.39512209836744,0.30079850691720156,-0.13702633036406178,0.9110838465815919,0.008045110599911781,26893.69179280987,629.5262058159884,0.21717743725028238,-0.05469741485920894,0.5037117626190041,0.023407950483923315,6352.683913674733,185.14372993478798,0.18808699865978043,-0.01656824870165137,0.17617643770924013,0.02914417472215942,73.59054428779069,t41-50
A,9,42,600820.02670967,2767.906269099505,0.5079506178346749,-0.2494405365616672,0.9821448298458564,0.0046068808396046435,59613.51537988063,1366.8671888017743,0.2582332179281249,-0.08472105463735428,0.6561592293748594,0.022928813710977484,2128.3485437483814,7.973529037952517,0.5426963058999351,-0.2678965489109045,0.9872797953421135,0.003746345522857686,23229.8417827074,625.8151584498546,0.2898629696042613,-0.0984610117247223,0.6793624715785346,0.026940138650264914,27523.217998625856,569.6101002791785,0.20694828984680919,-0.05347223032211071,0.5167689992673323,0.02069562143160793,6537.827643609521,158.04502515270815,0.1804158788117835,-0.023212905844537998,0.2573266388459583,0.024173935711993135,74.2848826467029,t41-50
A,9,43,603587.9329787695,33910.47669175899,0.5083666951013609,-0.19892648022670867,0.7826101990691803,0.056181502046283804,60980.3825686824,1450.018041075608,0.25723468690651213,-0.08239800397886461,0.6406445800119551,0.023778434637441774,2136.322072786334,24.200986966993355,0.5469404677321107,-0.2631141324038741,0.9621307909245669,0.011328341955213206,23855.656941157256,565.0969373219757,0.2888507611046928,-0.10342120719844605,0.7160874827050322,0.023688173363485762,28092.828098905036,700.6770931957851,0.20605568696928145,-0.04250659798771864,0.41257388828152536,0.02494149363420962,6695.872668762229,155.72059419148368,0.17656427892919638,-0.022424520501264263,0.2540097083879199,0.02325620600850965,76.515099128678,t41-50
A,9,44,637498.4096705285,34097.740600908786,0.5174829777493207,-0.20706173547909804,0.800264914527886,0.05348678535297233,62430.400609758006,1495.180321621573,0.2603463292304012,-0.08417759554440371,0.6466585935222329,0.023949555136890677,2160.5230597533273,132.5799029301212,0.5585184831627107,-0.22432397388284298,0.8032821854437776,0.06136472477422117,24420.753878479234,453.6036624892913,0.29017672317891097,-0.11308283935097871,0.7794066878428185,0.01857451513358191,28793.50519210082,712.9782974789109,0.2101236288424006,-0.04613989509191896,0.43916902964326154,0.024761775015655563,6851.593262953713,192.1636390132791,0.1817900990651997,-0.013755087857740468,0.15132934002975768,0.028046562549516787,77.09237551804279,t41-50
A,9,45,671596.1502714372,13443.10070893768,0.5226504844000297,-0.2421760745564337,0.9267228550813907,0.020016643489550123,63925.58093137958,1256.2756734542222,0.2532611507418227,-0.08783236484756023,0.6936110381737746,0.019652158887734812,2293.102962683449,14.766892805388352,0.5534470878016907,-0.27090573482749497,0.9789760965354107,0.006439698978064012,24874.357540968525,501.8285696403657,0.28505717214487186,-0.1071417656745963,0.7517212415209442,0.02017453390761327,29506.483489579732,562.6148878196743,0.19881634895036476,-0.051455627888490535,0.5176196842980616,0.0190675004704767,7043.756901966992,171.78491717842445,0.1709143690443337,-0.014110778805177443,0.16512103556977387,0.024388251833400577,76.12492469072735,t41-50
A,9,46,685039.250980375,-12865.323371875274,0.4876563639439388,-0.2630839727613488,1.078972785810268,-0.0187804178424279,65181.85660483381,1172.6022590980629,0.24905720923534225,-0.08841300023878551,0.7099814577560868,0.017989703272905916,2307.869855488837,15.46018709891348,0.537668752539588,-0.26260479813068965,0.9768274495786486,0.006698899013800219,25376.18611060889,385.0176938330071,0.28094777312997776,-0.11347171155177248,0.8077779744442103,0.015172401879258154,30069.09837739941,602.7196734530946,0.19714002260393887,-0.04773181146711494,0.4842427309954185,0.020044487729173555,7215.541819145416,165.43888507230702,0.16676397626370604,-0.014637733230724977,0.17555030239358338,0.02292813058519575,75.87319738715573,t41-50
A,9,47,672173.9276084998,6185.832170503767,0.49156749809631056,-0.23642315708976416,0.9619153341315616,0.00920272553937354,66354.45886393187,1410.4032164197429,0.2545406958756285,-0.08551751428573914,0.671935888220593,0.021255590665157108,2323.3300425877505,3.307903347059323,0.5305524860735568,-0.2639344561176447,0.9949419258061958,0.0014237767714546656,25761.203804441895,510.7162842966213,0.2873328373145164,-0.10916807094811845,0.7598718751983252,0.019825016259859746,30671.8180508525,717.4064654464291,0.20433793173876583,-0.0449359306673317,0.43981976606066153,0.023389760080638245,7380.9807042177235,174.86501760208284,0.17808668510569506,-0.022527144118891937,0.2529907736282698,0.02369129856987155,76.42492413407095,t41-50
A,9,48,678359.7597790034,-5242.6769246814365,0.4919249253296643,-0.2538177883136583,1.0319370913907722,-0.007728460966478001,67764.86208035161,893.7211147151829,0.25540237642807595,-0.10188200316293862,0.7978156240189072,0.01318856243897406,2326.63794593481,-97.50714888205925,0.5538841774622824,-0.314774036048245,1.1366059867983143,-0.0419090340430609,26271.920088738516,263.4815103805886,0.2871209576797758,-0.12609568593041076,0.8783453980468015,0.010029016131696059,31389.224516298927,561.3155944086093,0.20410770289073735,-0.05824749518173233,0.5707525424742377,0.017882429497968155,7555.845721819806,162.48949663136608,0.17425582213474708,-0.025422262914541457,0.2917809299351059,0.021505136898458385,78.00872442006519,t41-50
A,9,49,673117.0828543219,13930.409668653389,0.48768416642365753,-0.22262407444081173,0.9129846313173732,0.02069537384132658,68658.58319506678,1265.984315731902,0.2490461452753157,-0.08750415913466128,0.7027144229670941,0.01843883542040326,2229.1307970527505,110.2878819766704,0.5407891713280656,-0.2246505726101495,0.83082496662592,0.04947573382525952,26535.401599119105,341.60614344231954,0.2814071605540354,-0.11782996206973527,0.8374340001707933,0.01287359990261687,31950.54011070754,638.5790683858133,0.20028158087107137,-0.05024482060739864,0.5017418016062404,0.019986487432549133,7718.335218451171,171.09139852798222,0.1688169863972156,-0.018754914993410327,0.22219227334483047,0.022166878437590704,78.64478266707198,t41-50
A,9,50,687047.4925229754,11464.73947285331,0.4963096733401038,-0.2313437922510924,0.9322558260618891,0.01668696792815952,69924.56751079869,1037.4963586269287,0.24660613642865978,-0.09321994535426,0.7560229173877627,0.014837365400461065,2339.4186790294207,64.31482599914193,0.5542138902548985,-0.2523044288200528,0.9104947864226604,0.02749179810166552,26877.00774256142,281.7598278368787,0.2769561919260268,-0.1195521723877405,0.8633291175499129,0.010483303444181191,32589.11917909335,529.4162126741503,0.19596349070705152,-0.056532230495529655,0.5769669675872477,0.016245183239373427,7889.4266169791545,157.76030932066135,0.16581068292016618,-0.02260638386008045,0.27267704905316476,0.019996422678061166,79.30751704991984,t41-50
SA_iid,0,2,1124.5911960806886,744.2951546528191,1.2084256933116033,-0.330370526206042,0.5467783878389502,0.661836191895118,74.35174926810669,27.04511930026248,0.7504004756436383,-0.13283260865410368,0.35403124855476575,0.36374556841614936,5.070452949962513,3.0540944523288056,1.0408879532147315,-0.2311084723202964,0.4440602307030823,0.6023316816994395,17.598077012446684,12.001082051663273,0.990256938163439,-0.1507965353657714,0.3045604217536578,0.681954172786902,19.310068725359375,9.55586441489421,0.9059366897740625,-0.17984531897711528,0.3970372786689279,0.4948643399878095,11.970544507494552,2.4346987862815093,0.5225285691193517,-0.06664256854998156,0.2550772244369268,0.20339081357219682,4.084614247751503,t2-5
SA_iid,0,3,1868.8863507335077,1147.9260370951176,0.9082733402705359,-0.11600608829798204,0.2554431208196175,0.6142299860259429,101.39686856836917,27.737715625237712,0.6516891325734505,-0.11596233437127335,0.35588236346170304,0.27355593931912126,8.124547402291318,4.380262673302093,0.8307635821348824,-0.0908976080296583,0.21882906276674077,0.5391392844931588,29.59915906410996,13.303768113655362,0.8027478965991904,-0.12142030616160093,0.3025116768938125,0.44946439474311484,28.86593314025359,7.8497795426658685,0.7273805575249779,-0.17675977580020116,0.4860173233160176,0.2719392269262669,14.40524329377606,2.2038333798804626,0.4645875010962607,-0.0676441650293845,0.2912009680405453,0.15298827898537842,5.082096805677931,t2-5
