condition,seed,update,valid,residual_ratio,mean_residual_ratio,loss,initial_loss,teacher_variance,net_force_ratio,negative_force_rms_ratio,force_rms_ratio,down_fraction,force_mean,self_mean,rest_mean
KUc,2,900,True,0.9433214600051268,0.0014889731256066323,0.032598029677159246,0.03663295241356424,0.7724609375,-0.0003073094752475387,0.008517611458808638,0.011774020486878808,0.5,-4.62740160492504e-05,12.721918379657783,-12.721964653673831
KUc,3,900,True,0.7308362876140888,0.0006421129219777216,0.10572980953190544,0.19795079217108197,1.2880859375,-5.4871653128373396e-05,0.0007531124695937608,0.0010237315809441148,0.5,-5.715258458464667e-05,15.430661019998649,-15.430718172583234
KUc,4,900,True,0.7479360316067898,0.0002618047262281439,0.0071609853519255225,0.012800999301420856,1.3583984375,9.294229104650529e-05,0.0014938943932365457,0.002157067988473479,0.4583333333333333,1.5412082540201457e-05,14.762776076340478,-14.76276066425794
KUc,5,900,True,0.9316725799054689,0.0008355599274829783,0.10786134502170092,0.12426224732878074,1.62109375,0.0002229408951976208,0.0011591166727262217,0.0019239209486353929,0.5172413793103449,5.22166188072932e-05,13.133035771016015,-13.132983554397208
KUc,6,900,True,0.4625139298395745,0.0006732918743810673,0.11530827265089524,0.5390273875758403,0.80859375,4.243401314500404e-06,5.9725646760878586e-05,8.573420093582645e-05,0.4722222222222222,8.962126496695837e-06,13.125784158501538,-13.125775196375043
KUc,7,900,True,0.8730150231639946,0.0016329805622662813,0.03180670333184553,0.0417325789444277,1.77734375,-0.013916975073828122,0.10940455742919808,0.14615203898470844,0.5405405405405406,-0.00012359530141961033,11.440848231665495,-11.440971826966916
KUc,8,900,True,0.6755984777284175,0.002068843816061643,0.061952027427389256,0.1357307343820192,1.2255859375,-0.00018524801878820843,0.002834942036473866,0.0038421845588862955,0.5217391304347826,-0.00014340874854647676,12.320009105063168,-12.320152513811713
KUc,9,900,True,0.9394317312664722,0.001247856539828699,0.049700592582419933,0.05631591130710671,0.65234375,0.0002697528970676094,0.007032772424180531,0.010325387727957843,0.5,1.7308409173046036e-05,11.810777522807996,-11.810760214398824
all,0,1000,True,0.943403290242836,0.0005495538776577908,0.06471440757340842,0.07271201946002304,0.58984375,-6.0603368371242664e-05,0.005097835496052639,0.007169575160387802,0.5151515151515151,-5.995760417970297e-06,11.561201195004763,-11.561207190765177
all,1,1000,True,0.6331168631064791,0.0010778400916949705,0.04318560469796103,0.10773857890948528,1.2177734375,-4.421962265167242e-05,0.0006569839138376345,0.000901180910420059,0.5172413793103449,-3.5802702041071625e-05,14.542635088998724,-14.542670891700766
all,2,1000,True,0.9404859082311546,6.637648783078509e-05,0.03240234987776025,0.03663295241356424,0.7724609375,-0.00014490590251561823,0.0039160705265995285,0.005409786304889388,0.5,-2.1819626789045893e-05,12.723811089520273,-12.723832909147065
all,3,1000,True,0.7277528072649858,8.141354829071185e-05,0.10483951974496003,0.19795079217108197,1.2880859375,-9.193541181703866e-06,0.00012226827753916258,0.00016594379095892915,0.5,-9.57570275476296e-06,15.437370272876453,-15.43737984857921
all,4,1000,True,0.7392182340350012,0.0005244894152814794,0.006995024110245199,0.012800999301420856,1.3583984375,0.00011223647936088431,0.001800288381741161,0.0025996376972277357,0.4583333333333333,1.861152618957964e-05,14.764054212335056,-14.764035600808867
all,5,1000,True,0.9295165522586251,0.0003562185483047919,0.10736270855422325,0.12426224732878074,1.62109375,-7.024376328108101e-05,0.0004857834542007506,0.0006088787706255046,0.4827586206896552,-1.645230592434209e-05,13.126980331857977,-13.126996784163904
all,6,1000,True,0.4612023386038956,4.516208797837393e-05,0.1146552204005139,0.5390273875758403,0.80859375,-2.422093676226738e-05,0.0003747976535502445,0.0005240234037133168,0.5277777777777778,-5.1154977586056476e-05,13.117341658506481,-13.117392813484066
all,7,1000,True,0.8688285996342665,0.00014304561058637983,0.031502385396263134,0.0417325789444277,1.77734375,-0.0036867130000566724,0.028925114268329284,0.038635430961531346,0.5405405405405406,-3.2741339412650285e-05,11.43961414529062,-11.439646886630031
all,8,1000,True,0.6709471601384925,0.00033782622510853815,0.06110191714297798,0.1357307343820192,1.2255859375,-5.693072527663507e-05,0.0008606444057728691,0.0011657506836478663,0.5217391304347826,-4.4072612053679854e-05,12.329630018781485,-12.329674091393537
all,9,1000,True,0.9371085900996887,0.00031013207343064006,0.049455085165148197,0.05631591130710671,0.65234375,6.769985402227289e-07,1.795074649236504e-05,2.6344259284912338e-05,0.5,4.3438894896439163e-08,11.816325080797585,-11.81632503735869
K,0,1000,True,0.9536942447611931,0.00369628595189015,0.06613396029014568,0.07271201946002304,0.58984375,6.098820618627419e-06,0.0004986590282455494,0.0007092734237512334,0.48484848484848486,6.033834132364679e-07,11.561579811494939,-11.561579208111525
K,1,1000,True,0.6346542624397283,0.001650948896934354,0.0433955947820076,0.10773857890948528,1.2177734375,-7.507793614869818e-05,0.0011024340961769785,0.001511505994723599,0.5172413793103449,-6.07873341426802e-05,14.545523538469828,-14.545584325803972
K,2,1000,True,0.9438187185229213,0.0008102386784056428,0.03263240591251619,0.03663295241356424,0.7724609375,-0.0003337838183098579,0.009251393479849114,0.012788338243730603,0.5,-5.026046708455388e-05,12.721918379657783,-12.721968640124867
K,3,1000,True,0.7303546342574926,0.000601136705319607,0.10559049423635578,0.19795079217108197,1.2880859375,-5.236030343981717e-05,0.0007186442394944174,0.0009768777349163382,0.5,-5.453684189577517e-05,15.430661019998649,-15.430715556840543
K,4,1000,True,0.7532996069021652,0.0004331184266335763,0.007264058875196474,0.012800999301420856,1.3583984375,0.00016184788187075536,0.002601438382479421,0.0037562758681188952,0.4583333333333333,2.683829811232794e-05,14.762776076340478,-14.762749238042366
K,5,1000,True,0.9320759291864088,0.0014387622278793535,0.10795475812493635,0.12426224732878074,1.62109375,0.0006448227194306317,0.003352569138928586,0.005564649486891445,0.5172413793103449,0.00015102864868711083,13.133035771016015,-13.13288474236733
K,6,1000,True,0.4621759567539442,0.001072198436434452,0.11513981565313573,0.5390273875758403,0.80859375,-7.88557860337631e-06,0.0001143007625976289,0.00015932119787184668,0.5277777777777778,-1.665445893641975e-05,13.125784158501538,-13.125800812960478
K,7,1000,True,0.871959181682671,0.0016921079357947602,0.03172981455444568,0.0417325789444277,1.77734375,-0.015657497625508797,0.12308720746284342,0.16443050240635876,0.5405405405405406,-0.00013905271283706352,11.440848231665495,-11.440987284378332
K,8,1000,True,0.6755848133610568,0.0010778966792550037,0.061949521422036705,0.1357307343820192,1.2255859375,-0.00012037713208645401,0.0018421907786890744,0.0024967131155900564,0.5217391304347826,-9.318930361068537e-05,12.320009105063168,-12.320102294366778
K,9,1000,True,0.9399011957217406,0.0015012702008293554,0.0497502789851456,0.05631591130710671,0.65234375,9.838632209377525e-05,0.002565046086471538,0.0037659537072231766,0.5,6.312854239349849e-06,11.810777522807996,-11.810771209953757
Kc,0,1000,True,0.9536758697209218,0.0036284112252599004,0.0661314118790938,0.07271201946002304,0.58984375,1.855556845327173e-06,0.00015171624666239134,0.00021579535436778372,0.48484848484848486,1.8357848062758378e-07,11.561579811494939,-11.561579627916458
Kc,1,1000,True,0.634684093547695,0.0018767739808424725,0.04339967438620755,0.10773857890948528,1.2177734375,-9.065301221980232e-05,0.0013311363726664011,0.001825071098632723,0.5172413793103449,-7.339779471203732e-05,14.545523538469828,-14.545596936264543
Kc,2,1000,True,0.9438175012156765,0.0007623705616126774,0.03263232173610024,0.03663295241356424,0.7724609375,-0.0003293921759454147,0.009129671546946279,0.012620080212869325,0.5,-4.959918279095662e-05,12.721918379657783,-12.721967978840572
Kc,3,1000,True,0.7303512026467838,0.0005807741809364301,0.10558950199340275,0.19795079217108197,1.2880859375,-5.074724770407705e-05,0.0006965050780243936,0.0009467832142603329,0.5,-5.2856733877871e-05,15.430661019998649,-15.430713876732522
Kc,4,1000,True,0.7532885610405065,0.00016381655958146686,0.007263845846541193,0.012800999301420856,1.3583984375,0.00013487907818561092,0.0021679592400577746,0.0031303655052298067,0.4583333333333333,2.2366217386472368e-05,14.762776076340478,-14.762753710123093
Kc,5,1000,True,0.9320735978041184,0.0014557449890368807,0.10795421807559352,0.12426224732878074,1.62109375,0.000656945665756098,0.0034155988903608885,0.0056692673066685495,0.5172413793103449,0.00015386805267594394,13.133035771016015,-13.13288190296334
Kc,6,1000,True,0.46213756572437403,0.0009890669216230412,0.11512068807882814,0.5390273875758403,0.80859375,-1.162541555598523e-05,0.00016850936759348967,0.00023488132263939287,0.5277777777777778,-2.4553050034029552e-05,13.125784158501538,-13.125808711551576
Kc,7,1000,True,0.8719410577630369,0.0013997178460363475,0.031728495541710706,0.0417325789444277,1.77734375,-0.01371640267837858,0.10782781147396912,0.1440456858150359,0.5405405405405406,-0.00012181403749260521,11.440848231665495,-11.44097004570299
Kc,8,1000,True,0.6755657153673611,0.0018590066079604269,0.06194601899029584,0.1357307343820192,1.2255859375,-0.00017799586722822306,0.0027239587749697185,0.0036917694293492993,0.5217391304347826,-0.0001377945347681587,12.320009105063168,-12.320146899597933
Kc,9,1000,True,0.9398918435379883,0.0014698723270047571,0.04974928894185564,0.05631591130710671,0.65234375,8.95444041642489e-05,0.0023345269807743905,0.0034275097762292146,0.5,5.745521932403847e-06,11.810777522807996,-11.810771777286064
KU,0,1000,True,0.9449644067887762,0.0017843005976142222,0.06492875984783934,0.07271201946002304,0.58984375,1.6502173127545146e-05,0.0013492703147519156,0.0019191502038518212,0.48484848484848486,1.6326332860332967e-06,11.561579811494939,-11.561578178861653
KU,1,1000,True,0.6334175965208465,0.0017750805377380573,0.04322664116258795,0.10773857890948528,1.2177734375,-9.025336326417423e-05,0.0013252679823271352,0.0018170251689867331,0.5172413793103449,-7.307421636330085e-05,14.545523538469828,-14.545596612686195
KU,2,1000,True,0.9420812612957336,0.0014344536562198652,0.0325123717961945,0.03663295241356424,0.7724609375,-0.0003031004007176701,0.008400949707921612,0.011612757220572095,0.5,-4.56402224371571e-05,12.721918379657783,-12.721964019880218
KU,3,1000,True,0.7287209363377913,0.0002547240824346168,0.10511864116507777,0.19795079217108197,1.2880859375,-2.3746280281884e-05,0.000325917277267243,0.0004430305206522067,0.5,-2.4733377162995166e-05,15.430661019998649,-15.430685753375808
KU,4,1000,True,0.7404365779949384,0.00016149451307508034,0.007018100836553121,0.012800999301420856,1.3583984375,8.207510969797438e-05,0.0013192223348651765,0.001904855042699337,0.4583333333333333,1.3610040713633059e-05,14.762776076340478,-14.762762466299762
KU,5,1000,True,0.9298098567130875,0.0008048965412658295,0.1074304748115061,0.12426224732878074,1.62109375,0.00018832036425560218,0.000979117240150354,0.0016251549251420914,0.5172413793103449,4.4107890861695634e-05,13.133035771016015,-13.132991663125154
KU,6,1000,True,0.46153140045313773,0.0007543086057242087,0.11481888877399765,0.5390273875758403,0.80859375,9.148512707124531e-06,0.00012876482751377074,0.00018483767349947744,0.4722222222222222,1.9321794490119398e-05,13.125784158501538,-13.125764836707052
KU,7,1000,True,0.8699744408453048,0.001488431602697771,0.03158553306027253,0.0417325789444277,1.77734375,-0.0129270332317387,0.10162239582153089,0.13575595665143717,0.5405405405405406,-0.00011480372424771337,11.440848231665495,-11.440963035389743
KU,8,1000,True,0.6720089331932927,0.001678185281631819,0.06129545757794411,0.1357307343820192,1.2255859375,-0.0001564603589266863,0.0023943902421443264,0.0032451066363803445,0.5217391304347826,-0.00012112293787315195,12.320009105063168,-12.32013022800104
KU,9,1000,True,0.9380235093267938,0.001089968460779656,0.049551700427844195,0.05631591130710671,0.65234375,0.00022831725214410875,0.005952496867684587,0.008739346931940522,0.5,1.4649734865999593e-05,11.810777522807996,-11.81076287307313
KUc,0,1000,True,0.9449549844564222,0.0018897705918369762,0.06492746503228825,0.07271201946002304,0.58984375,2.4109401805068878e-05,0.0019712615975207063,0.0028038466831776182,0.48484848484848486,2.3852502085076684e-06,11.561579811494939,-11.561577426244732
KUc,1,1000,True,0.6334339679494727,0.0008255152251417685,0.04322887567902662,0.10773857890948528,1.2177734375,-2.5001354226756824e-05,0.00036711644943978515,0.0005033395792221572,0.5172413793103449,-2.0242507337859593e-05,14.545523538469828,-14.545543780977171
KUc,2,1000,True,0.9420698205958954,0.0014346282613110358,0.032511582136016653,0.03663295241356424,0.7724609375,-0.00030362024058623046,0.008415357965322891,0.011632673968200622,0.5,-4.571849883394385e-05,12.721918379657783,-12.721964098156617
KUc,3,1000,True,0.7287179538162378,0.000521761197267042,0.1051177807040817,0.19795079217108197,1.2880859375,-4.5761157091911044e-05,0.000628071072477615,0.0008537585260268039,0.5,-4.766337903594849e-05,15.430661019998649,-15.430708683377683
KUc,4,1000,True,0.7404226892717204,2.9699695594665948e-05,0.007017837555270798,0.012800999301420856,1.3583984375,6.305043572980661e-05,0.0010134320056813517,0.0014633174525902199,0.4583333333333333,1.0455289069399208e-05,14.762776076340478,-14.762765621051408
KUc,5,1000,True,0.9298092037968602,0.0005660476852190317,0.10743032393533468,0.12426224732878074,1.62109375,4.870838806395696e-05,0.0002532451691131038,0.0004203405036453064,0.5172413793103449,1.1408348073595127e-05,13.133035771016015,-13.133024362667943
KUc,6,1000,True,0.4615171029472134,0.0006737794726129679,0.1148117750724665,0.5390273875758403,0.80859375,4.602185466503167e-06,6.477551452918719e-05,9.29831199752591e-05,0.4722222222222222,9.71988394571927e-06,13.125784158501538,-13.125774438617597
KUc,7,1000,True,0.869972841900321,0.001778151913843004,0.031585416956900134,0.0417325789444277,1.77734375,-0.01485090270614626,0.11674637838832426,0.15595987632029087,0.5405405405405406,-0.0001318894218450709,11.440848231665495,-11.440980121087343
KUc,8,1000,True,0.6720033778862948,0.0020191722925975205,0.061294444157853616,0.1357307343820192,1.2255859375,-0.00018159478966446314,0.002779034864674948,0.003766413813152105,0.5217391304347826,-0.00014058062104359195,12.320009105063168,-12.320149685684209
KUc,9,1000,True,0.938022355176845,0.0010317958813034944,0.0495515784904796,0.05631591130710671,0.65234375,0.00021025317024155093,0.005481545198756099,0.008047904313081389,0.5,1.3490672167123283e-05,11.810777522807996,-11.81076403213583
all,0,1100,True,0.9399605110187752,0.0009044304900516954,0.064242942419948,0.07271201946002304,0.58984375,-3.3605782086176183e-05,0.0028435971005529147,0.003999424093714126,0.5151515151515151,-3.324769290263442e-06,11.561084998488454,-11.561088323257746
all,1,1100,True,0.631103874766028,8.75916473329854e-05,0.04291142492510691,0.10773857890948528,1.2177734375,2.3564005345399365e-05,0.00032838710882975193,0.000479783623130356,0.4827586206896552,1.9078748566472557e-05,14.54245665398019,-14.542437575231624
all,2,1100,True,0.9391572719639464,1.3245013524220082e-05,0.032310864130842144,0.03663295241356424,0.7724609375,-0.00013858417630272768,0.0037423740565258774,0.005169723518182324,0.5,-2.0867714518854326e-05,12.723986266426113,-12.724007134140633
all,3,1100,True,0.7256341965384308,0.0001228716196789652,0.10422999732717576,0.19795079217108197,1.2880859375,-1.3382749401602136e-05,0.00017791608901730313,0.0002414658703734502,0.5,-1.3939050011137673e-05,15.437551681824003,-15.437565620874013
all,4,1100,True,0.7318200572565985,0.000979838207553826,0.006855710817863795,0.012800999301420856,1.3583984375,-4.020285354975345e-05,0.0006717571940096818,0.0009311821097469522,0.5416666666666666,-6.666606668329264e-06,14.764241309209746,-14.764247975816417
all,5,1100,True,0.9276778527227185,0.0004396622251554934,0.10693837503732145,0.12426224732878074,1.62109375,-3.287280787367825e-05,0.00022738508596721057,0.00028500969644849514,0.4827586206896552,-7.699380933873463e-06,13.12674646737089,-13.12675416675182
all,6,1100,True,0.4602271076729831,0.00023331802775865667,0.1141708468881591,0.5390273875758403,0.80859375,-1.3931290653030907e-05,0.00021558554828618172,0.00030142200565214263,0.5277777777777778,-2.942309243013443e-05,13.117238087552707,-13.117267510645137
all,7,1100,True,0.8656948673291323,0.00012920382636158093,0.03127554661868531,0.0417325789444277,1.77734375,-0.0035584119497528914,0.027911193583825853,0.037280320326606296,0.5405405405405406,-3.160191026941862e-05,11.43965387690267,-11.43968547881294
all,8,1100,True,0.667280121031756,0.0004313137011742278,0.06043584139747027,0.1357307343820192,1.2255859375,-6.409453616266251e-05,0.0009669204300057338,0.0013095746216143184,0.5217391304347826,-4.961843737861022e-05,12.330350758884915,-12.330400377322292
all,9,1100,True,0.9356651531109297,0.0003325829586201843,0.04930285025396201,0.05631591130710671,0.65234375,8.91004824662544e-06,0.00023642302540026892,0.00034696430222917523,0.5,5.717038166434297e-07,11.81686327727291,-11.816862705569095
K,0,1100,True,0.9512598493362985,0.003826989162525676,0.06579676473263726,0.07271201946002304,0.58984375,1.2373601587271963e-05,0.0010117051359973218,0.0014390104760766346,0.48484848484848486,1.2241753654719906e-06,11.561579811494939,-11.561578587319573
K,1,1100,True,0.6328801814581101,0.00125243668434337,0.04315332209685116,0.10773857890948528,1.2177734375,-4.617731872166946e-05,0.0006780614017941308,0.0009296645279356282,0.5172413793103449,-3.738776326226751e-05,14.545523538469828,-14.545560926233092
K,2,1100,True,0.9429080877073263,0.000666871116322822,0.0325694664131179,0.03663295241356424,0.7724609375,-0.0003285253747889034,0.009105646659795658,0.012586870255491689,0.5,-4.946866169135302e-05,12.721918379657783,-12.721967848319474
K,3,1100,True,0.7284428961217585,0.00047765023245220677,0.10503844137257598,0.19795079217108197,1.2880859375,-4.347996880637415e-05,0.0005967618035676735,0.0008111987641672381,0.5,-4.528736521078387e-05,15.430661019998649,-15.43070630736386
K,4,1100,True,0.7470240860532615,0.0001076127641318348,0.007143533464986052,0.012800999301420856,1.3583984375,0.00010915397710259074,0.0017544705704689541,0.0025333198393483157,0.4583333333333333,1.8100372669473205e-05,14.762776076340478,-14.762757975967807
K,5,1100,True,0.9305705200592687,0.0011850932323288878,0.10760632119593351,0.12426224732878074,1.62109375,0.0004784854879184941,0.0024877468362733478,0.004129203181894229,0.5172413793103449,0.00011206958824362134,13.133035771016015,-13.132923701427773
K,6,1100,True,0.4613004932042588,0.001091826067060984,0.11470402819677111,0.5390273875758403,0.80859375,-9.63299530548673e-06,0.00013962941274152057,0.00019462621937557423,0.5277777777777778,-2.034502892169027e-05,13.125784158501538,-13.125804503530464
K,7,1100,True,0.8691623678015249,0.0014381062381565001,0.031526593883553,0.0417325789444277,1.77734375,-0.013957969840350342,0.1097268267631947,0.14658255414214458,0.5405405405405406,-0.0001239593719520401,11.440848231665495,-11.440972191037448
K,8,1100,True,0.6723556073907524,0.0018928536229258633,0.06135871576870835,0.1357307343820192,1.2255859375,-0.00018149551386594851,0.0027775155980386394,0.0037643547577161456,0.5217391304347826,-0.0001405037672228652,12.320009105063168,-12.320149608830391
K,9,1100,True,0.9385910959211373,0.0017572624321790023,0.04961168483041277,0.05631591130710671,0.65234375,0.0001991993862471619,0.005193360166811237,0.007624796324830043,0.5,1.2781417814843238e-05,11.810777522807996,-11.810764741390184
Kc,0,1100,True,0.9512349292601756,0.003965499223250671,0.06579331743291178,0.07271201946002304,0.58984375,2.2584196381772585e-05,0.0018465559368983126,0.0026264701475877737,0.48484848484848486,2.2343548613999836e-06,11.561579811494939,-11.561577577140078
Kc,1,1100,True,0.632873614551026,0.0015045965463511722,0.043152426564348624,0.10773857890948528,1.2177734375,-6.352257138024576e-05,0.0009327567080122872,0.0012788676989113064,0.5172413793103449,-5.143145869707299e-05,14.545523538469828,-14.545574969928527
Kc,2,1100,True,0.9429077686162306,0.0005470726394202875,0.03256944436934693,0.03663295241356424,0.7724609375,-0.00031672473186624756,0.008778571514135759,0.012134749436835904,0.5,-4.7691745637740965e-05,12.721918379657783,-12.721966071403422
Kc,3,1100,True,0.7284410551516765,0.0005950843493714204,0.10503791045276134,0.19795079217108197,1.2880859375,-5.3032744275010915e-05,0.0007278734780753033,0.0009894233551056037,0.5,-5.523723507732684e-05,15.430661019998649,-15.430716257233728
Kc,4,1100,True,0.7470135531472749,6.573267890959164e-05,0.007143332021318161,0.012800999301420856,1.3583984375,0.00012650276626136568,0.002033323808988334,0.0029359623534480905,0.4583333333333333,2.0977222029188288e-05,14.762776076340478,-14.762755099118449
Kc,5,1100,True,0.9305678605725041,0.0012376191283130927,0.1076057061384566,0.12426224732878074,1.62109375,0.0005108989560003033,0.002656271284159977,0.004408922836761832,0.5172413793103449,0.00011966138384285358,13.133035771016015,-13.132916109632175
Kc,6,1100,True,0.4612597138720349,0.0010112120319739548,0.11468374923764396,0.5390273875758403,0.80859375,-1.3480053934184089e-05,0.0001953921864243434,0.0002723526640457572,0.5277777777777778,-2.847007378906459e-05,13.125784158501538,-13.125812628575332
Kc,7,1100,True,0.8691695480174446,0.0014840817989252631,0.03152711477284757,0.0417325789444277,1.77734375,-0.01427367278400994,0.11220864056590356,0.1498979749634485,0.5405405405405406,-0.00012676309907475695,11.440848231665495,-11.44097499476457
Kc,8,1100,True,0.672372217045185,0.0014919231945794637,0.061361747377703585,0.1357307343820192,1.2255859375,-0.00015123046486277325,0.0023143545871069024,0.0031366346627072486,0.5217391304347826,-0.00011707424376218337,12.320009105063168,-12.320126179306929
Kc,9,1100,True,0.9385814010788404,0.0013168289399178034,0.04961065994326315,0.05631591130710671,0.65234375,6.65467357119438e-05,0.0017349509603858948,0.002547223239214145,0.5,4.269900873554633e-06,11.810777522807996,-11.810773252907124
KU,0,1100,True,0.9416701285251361,0.0019747628505110333,0.06447684743814443,0.07271201946002304,0.58984375,3.199775165857176e-05,0.002616238244379882,0.003721236660386938,0.48484848484848486,3.165679697591603e-06,11.561579811494939,-11.561576645815242
KU,1,1100,True,0.6314987985902017,0.0017869716605506802,0.042965146814844854,0.10773857890948528,1.2177734375,-9.020597758528129e-05,0.0013245721775306737,0.0018160711771566056,0.5172413793103449,-7.30358502434499e-05,14.545523538469828,-14.545596574320072
KU,2,1100,True,0.940848737213738,0.001357941086058053,0.032427355631280075,0.03663295241356424,0.7724609375,-0.0002961379683122955,0.008207973900750374,0.011346003903859526,0.5,-4.459183397269922e-05,12.721918379657783,-12.721962971491756
KU,3,1100,True,0.7266594959923665,0.00022901470612348758,0.10452475316907185,0.19795079217108197,1.2880859375,-2.2629794813154982e-05,0.00031059353393750815,0.000422200431365023,0.5,-2.3570481085492647e-05,15.430661019998649,-15.430684590479734
KU,4,1100,True,0.7330993304305463,0.0006131683902572793,0.006879700301142411,0.012800999301420856,1.3583984375,3.1488803145947603e-06,5.061306961529385e-05,7.30813588696866e-05,0.4583333333333333,5.221606092480198e-07,14.762776076340478,-14.762775554179868
KU,5,1100,True,0.9280287612784058,0.0006430825710239553,0.10701929254104431,0.12426224732878074,1.62109375,8.171270783305201e-05,0.00042484157937432675,0.000705159052269704,0.5172413793103449,1.913853137105252e-05,13.133035771016015,-13.133016632484647
KU,6,1100,True,0.4605614802316814,0.0007381813738709431,0.1143368061095113,0.5390273875758403,0.80859375,8.852053166312116e-06,0.0001245921753177435,0.00017884796855343252,0.4722222222222222,1.8695667544069273e-05,13.125784158501538,-13.125765462833998
KU,7,1100,True,0.8669793817878724,0.0017221296991714022,0.03136842852957823,0.0417325789444277,1.77734375,-0.01445169074120678,0.11360808086943705,0.15176746795903215,0.5405405405405406,-0.0001283440592303315,11.440848231665495,-11.440976575724727
KU,8,1100,True,0.6684756725848529,0.0012554949053879706,0.06065259861797775,0.1357307343820192,1.2255859375,-0.00012449018384036505,0.0019051348435791004,0.0025820209317931704,0.5217391304347826,-9.63734003076095e-05,12.320009105063168,-12.320105478463475
KU,9,1100,True,0.9366461542324507,0.0009084332618051747,0.04940628791230691,0.05631591130710671,0.65234375,0.00017763873993759151,0.004631248988536673,0.006799514983157705,0.5,1.1398001761047022e-05,11.810777522807996,-11.810766124806237
KUc,0,1100,True,0.9416671945871055,0.0021090915270635473,0.06447644566097348,0.07271201946002304,0.58984375,4.168077941711152e-05,0.0034079534815495732,0.004847341965005758,0.48484848484848486,4.123664643331177e-06,11.561579811494939,-11.561575687830297
KUc,1,1100,True,0.6314684000758991,0.001330322822888241,0.04296101048015184,0.10773857890948528,1.2177734375,-5.875326326841954e-05,0.0008627248431614204,0.001182849638592931,0.5172413793103449,-4.756995769298601e-05,14.545523538469828,-14.545571108427524
KUc,2,1100,True,0.9408362615164035,0.0013321558850791107,0.032426495660540865,0.03663295241356424,0.7724609375,-0.00029392557939379586,0.008146653730949612,0.011261240124837132,0.5,-4.425869709093086e-05,12.721918379657783,-12.721962638354876
KUc,3,1100,True,0.7266699784694685,0.0005454664172487518,0.1045277688490172,0.19795079217108197,1.2880859375,-4.8355035564775585e-05,0.0006636720086833785,0.0009021520982706401,0.5,-5.036508110561018e-05,15.430661019998649,-15.430711385079753
KUc,4,1100,True,0.7331009073564029,0.0009133785717464555,0.0068797298981929265,0.012800999301420856,1.3583984375,-2.6786574913984746e-05,0.0004484573065114343,0.0006216810734619257,0.5416666666666666,-4.441862782756803e-06,14.762776076340478,-14.76278051820326
KUc,5,1100,True,0.9280267538882971,0.0007157440669773226,0.10701882956134817,0.12426224732878074,1.62109375,0.00012490820540487534,0.0006494240696249678,0.0010779247693512193,0.5172413793103449,2.9255665012683867e-05,13.133035771016015,-13.133006515351004
KUc,6,1100,True,0.4605395999244002,0.0007919546003303799,0.11432594256519521,0.5390273875758403,0.80859375,1.186460151635754e-05,0.00016699363237298855,0.0002397138651371969,0.4722222222222222,2.505821432894675e-05,13.125784158501538,-13.125759100287214
KUc,7,1100,True,0.8669599573301016,0.0015326637753645368,0.03136702294162,0.0417325789444277,1.77734375,-0.013193079871978175,0.10371384994690487,0.1385499013649759,0.5405405405405406,-0.00011716645857163335,11.440848231665495,-11.440965398124069
KUc,8,1100,True,0.6684675870678797,0.0015953360880346266,0.060651131385377206,0.1357307343820192,1.2255859375,-0.00014957714965099585,0.0022890530868583735,0.003102343649938439,0.5217391304347826,-0.00011579433876225502,12.320009105063168,-12.320124899401929
KUc,9,1100,True,0.9366448514264502,0.0007385905101590487,0.04940615047136766,0.05631591130710671,0.65234375,0.0001266497755301965,0.0033019072586793663,0.004847799790933179,0.5,8.126348819162661e-06,11.810777522807996,-11.810769396459179
all,0,1200,True,0.9365871661617527,0.0004899180102636054,0.06378265770731706,0.07271201946002304,0.58984375,-6.059368272460331e-05,0.005158511701626172,0.007255646284624566,0.5151515151515151,-5.994802173927046e-06,11.560971430842153,-11.560977425644326
all,1,1200,True,0.6291161628013854,0.0008163575101990249,0.04264154469278053,0.10773857890948528,1.2177734375,-2.5809966856831186e-05,0.0003828134827899626,0.0005250524556795568,0.5172413793103449,-2.089720575736555e-05,14.542280465922117,-14.542301363127876
all,2,1200,True,0.9378500930635143,0.0002849439224479749,0.032220982089412695,0.03663295241356424,0.7724609375,-0.00016805592104852772,0.004534886208443575,0.006264368448283145,0.5,-2.5305508011124736e-05,12.724161216898603,-12.724186522406614
all,3,1200,True,0.7235228923307992,0.00023825710153901276,0.10362434481508176,0.19795079217108197,1.2880859375,1.6740607076453088e-05,0.00020413144526688933,0.00030193386419672123,0.5,1.7436488740314394e-05,15.437730104127544,-15.437712667638806
all,4,1200,True,0.7245391389662738,0.0002638763038208248,0.006719973728082969,0.012800999301420856,1.3583984375,3.106132470015164e-05,0.000498224948186407,0.0007194411920854904,0.4583333333333333,5.150719814375995e-06,14.764425751747746,-14.76442060102793
all,5,1200,True,0.9259646652321205,0.0004316221587548148,0.10654376322540411,0.12426224732878074,1.62109375,-4.1213542512339116e-05,0.0002851485183590659,0.0003574208021281634,0.4827586206896552,-9.652925440876899e-06,13.12648988229065,-13.126499535216091
all,6,1200,True,0.4592676303608463,0.00013190730935443027,0.11369529841676172,0.5390273875758403,0.80859375,-1.8833580092776868e-05,0.0002914694619800489,0.00040752130005443257,0.5277777777777778,-3.977680041723584e-05,13.117138914681753,-13.117178691482174
