seed,k,variant,n,sum_H,mean_H,sum_F0,mean_F0,sum_D,mean_D,sum_F_path,mean_F_path,sum_T1,mean_T1,sum_T2,mean_T2
10,20,win_hi_m1,13524,3.060367153274429,0.00022629156708624883,-3.5303097737141993,-0.00026104035593864236,-0.46994262043977053,-3.4748788852393564e-05,-2.623060426894335,-0.00019395596176385204,0.9072493468198646,6.708439417479034e-05,2.1531178064545644,0.00015920717291145848
10,20,win_hi_p1,13585,3.077885202039045,0.00022656497622665033,-3.5701246055705464,-0.00026279901402801223,-0.4922394035315024,-3.6234037801361975e-05,-2.615230370023141,-0.00019250867648311674,0.9548942355474056,7.029033754489552e-05,2.122990966491639,0.00015627463868175478
10,20,a_no_near,13585,3.077885202039045,0.00022656497622665033,-3.5701246055705464,-0.00026279901402801223,-0.4922394035315024,-3.6234037801361975e-05,-2.615230370023141,-0.00019250867648311674,0.9548942355474056,7.029033754489552e-05,2.122990966491639,0.00015627463868175478
10,20,no_blip,13428,2.99489532585749,0.0002230336108026132,-3.5564973570453926,-0.0002648568183679917,-0.5616020311879031,-4.182320756537854e-05,-2.5488122229031034,-0.0001898132426946011,1.0076851341422899,7.504357567339066e-05,1.9872101917152,0.00014799003512922253
10,20,no_strict_off,13585,3.077885202039045,0.00022656497622665033,-3.5701246055705464,-0.00026279901402801223,-0.4922394035315024,-3.6234037801361975e-05,-2.615230370023141,-0.00019250867648311674,0.9548942355474056,7.029033754489552e-05,2.122990966491639,0.00015627463868175478
10,40,main,13585,3.1134952116869727,0.00022918625040021883,-3.5701246055705464,-0.00026279901402801223,-0.4566293938835734,-3.36127636277934e-05,-2.218581574194293,-0.0001633111206620753,1.351543031376253,9.948789336593692e-05,1.7619521803107197,0.0001296983570342819
10,40,win_lo_m1,23729,2.8724784592618993,0.00012105349821997974,-3.484500868415184,-0.0001468456685243872,-0.6120224091532843,-2.5792170304407447e-05,-2.485570181962539,-0.00010474820607537354,0.9989306864526449,4.2097462449013654e-05,1.8735477728092549,7.895603577096611e-05
10,40,win_lo_p1,6721,3.1572092345896143,0.0004697528990610942,-3.6190625356118766,-0.0005384708429715633,-0.46185330102226213,-6.871794391046899e-05,-1.1549966692051372,-0.00017184893158832574,2.4640658664067394,0.0003666219113832375,0.6931433681828755,0.00010313098767785679
10,40,win_hi_m1,13524,3.088182026269961,0.00022834827168514944,-3.5303097737141993,-0.00026104035593864236,-0.44212774744423816,-3.269208425349291e-05,-2.2257155004220537,-0.00016457523664759345,1.304594273292146,9.646511929104895e-05,1.7835877529778155,0.00013188315239410052
10,40,win_hi_p1,13585,3.1134952116869727,0.00022918625040021883,-3.5701246055705464,-0.00026279901402801223,-0.4566293938835734,-3.36127636277934e-05,-2.218581574194293,-0.0001633111206620753,1.351543031376253,9.948789336593692e-05,1.7619521803107197,0.0001296983570342819
10,40,a_no_near,13585,3.1134952116869727,0.00022918625040021883,-3.5701246055705464,-0.00026279901402801223,-0.4566293938835734,-3.36127636277934e-05,-2.218581574194293,-0.0001633111206620753,1.351543031376253,9.948789336593692e-05,1.7619521803107197,0.0001296983570342819
10,40,no_blip,13428,3.0615592874473934,0.00022799815962521548,-3.5564973570453926,-0.0002648568183679917,-0.4949380695979999,-3.685865874277628e-05,-2.112258632943103,-0.00015730254937020428,1.44423872410229,0.00010755426899778746,1.6173205633451029,0.00012044389062742798
10,40,no_strict_off,13585,3.1134952116869727,0.00022918625040021883,-3.5701246055705464,-0.00026279901402801223,-0.4566293938835734,-3.36127636277934e-05,-2.218581574194293,-0.0001633111206620753,1.351543031376253,9.948789336593692e-05,1.7619521803107197,0.0001296983570342819
11,1,main,21162,1.5098798908109412,7.13486386358067e-05,-3.9250860935085083,-0.00018547803107024424,-2.415206202697567,-0.00011412939243443753,-3.9250860935085083,-0.00018547803107024424,0.0,0.0,1.5098798908109412,7.13486386358067e-05
11,1,win_lo_m1,34701,1.313937521862122,3.786454343857877e-05,-3.0418695703867793,-8.765942106529435e-05,-1.7279320485246568,-4.979487762671556e-05,-3.0418695703867793,-8.765942106529435e-05,0.0,0.0,1.313937521862122,3.786454343857877e-05
11,1,win_lo_p1,10902,1.657638914007993,0.0001520490656767559,-3.344068047547886,-0.0003067389513435962,-1.6864291335398933,-0.00015468988566684033,-3.344068047547886,-0.0003067389513435962,0.0,0.0,1.657638914007993,0.0001520490656767559
11,1,win_hi_m1,20915,1.3770968020134886,6.58425437252445e-05,-4.4649725783492435,-0.00021348183496769035,-3.0878757763357556,-0.00014763929124244588,-4.4649725783492435,-0.00021348183496769035,0.0,0.0,1.3770968020134886,6.58425437252445e-05
11,1,win_hi_p1,21547,1.095790591408987,5.085583103954086e-05,-4.054003145585494,-0.00018814698777488715,-2.9582125541765074,-0.00013729115673534632,-4.054003145585494,-0.00018814698777488715,0.0,0.0,1.095790591408987,5.085583103954086e-05
11,1,a_no_near,21162,1.5098798908109412,7.13486386358067e-05,-3.9250860935085083,-0.00018547803107024424,-2.415206202697567,-0.00011412939243443753,-3.9250860935085083,-0.00018547803107024424,0.0,0.0,1.5098798908109412,7.13486386358067e-05
11,1,no_blip,20778,1.0597029522796246,5.100120089900975e-05,-3.449285075180876,-0.0001660065971306611,-2.3895821229012513,-0.00011500539623165133,-3.449285075180876,-0.0001660065971306611,0.0,0.0,1.0597029522796246,5.100120089900975e-05
11,1,no_strict_off,21162,1.5098798908109412,7.13486386358067e-05,-3.9250860935085083,-0.00018547803107024424,-2.415206202697567,-0.00011412939243443753,-3.9250860935085083,-0.00018547803107024424,0.0,0.0,1.5098798908109412,7.13486386358067e-05
11,2,main,21162,1.6798143298576353,7.937880776191454e-05,-3.9250860935085083,-0.00018547803107024424,-2.245271763650873,-0.00010609922330832969,-3.831894346376218,-0.00018107430046197042,0.09319174713229025,4.403730608273805e-06,1.586622582725345,7.497507715364073e-05
11,2,win_lo_m1,34701,1.2493822431132227,3.600421437748833e-05,-3.0418695703867793,-8.765942106529435e-05,-1.7924873272735566,-5.1655206687806016e-05,-3.031183561671696,-8.735147579815267e-05,0.010686008715083583,3.079452671416842e-07,1.2386962343981394,3.5696269110346656e-05
11,2,win_lo_p1,10902,1.930563072159546,0.00017708338581540507,-3.344068047547886,-0.0003067389513435962,-1.4135049753883402,-0.00012965556552819118,-3.2531853190805107,-0.00029840261594941394,0.09088272846737556,8.336335394182312e-06,1.8396803436921703,0.00016874705042122274
11,2,win_hi_m1,20915,1.7481442822890159,8.358327909581715e-05,-4.4649725783492435,-0.00021348183496769035,-2.7168282960602284,-0.00012989855587187323,-4.216843786324959,-0.00020161815856203485,0.24812879202428473,1.1863676405655497e-05,1.5000154902647311,7.171960269016166e-05
11,2,win_hi_p1,21547,1.3359398348465426,6.200119899970031e-05,-4.054003145585494,-0.00018814698777488715,-2.718063310738952,-0.00012614578877518688,-3.8407247820241692,-0.00017824870200140017,0.21327836356132487,9.898285773487023e-06,1.1226614712852176,5.210291322621328e-05
11,2,a_no_near,21162,1.6798143298576353,7.937880776191454e-05,-3.9250860935085083,-0.00018547803107024424,-2.245271763650873,-0.00010609922330832969,-3.831894346376218,-0.00018107430046197042,0.09319174713229025,4.403730608273805e-06,1.586622582725345,7.497507715364073e-05
11,2,no_blip,20778,1.350508281300589,6.499702961308063e-05,-3.449285075180876,-0.0001660065971306611,-2.098776793880287,-0.00010100956751758046,-3.3287601009805017,-0.0001602059919617144,0.1205249742003742,5.800605168946684e-06,1.229983307100215,5.919642444413395e-05
11,2,no_strict_off,21162,1.6798143298576353,7.937880776191454e-05,-3.9250860935085083,-0.00018547803107024424,-2.245271763650873,-0.00010609922330832969,-3.831894346376218,-0.00018107430046197042,0.09319174713229025,4.403730608273805e-06,1.586622582725345,7.497507715364073e-05
11,5,main,21162,1.9309411817515756,9.12456848006604e-05,-3.9250860935085083,-0.00018547803107024424,-1.994144911756933,-9.423234626958382e-05,-3.640911213362792,-0.00017204948555726263,0.28417488014571635,1.3428545512981588e-05,1.6467663016058591,7.781713928767882e-05
11,5,win_lo_m1,34701,1.2952265893505763,3.732533902050593e-05,-3.0418695703867793,-8.765942106529435e-05,-1.7466429810362039,-5.0334082044788446e-05,-2.8829445440685335,-8.307958110914768e-05,0.15892502631824598,4.579839956146681e-06,1.1363015630323299,3.2745499064359234e-05
11,5,win_lo_p1,10902,2.312217659558432,0.00021209114470358025,-3.344068047547886,-0.0003067389513435962,-1.0318503879894538,-9.464780664001595e-05,-3.187999422478124,-0.00029242335557495174,0.15606862506976227,1.4315595768644493e-05,2.1561490344886702,0.0001977755489349358
11,5,win_hi_m1,20915,2.011021702726212,9.615212539929294e-05,-4.4649725783492435,-0.00021348183496769035,-2.4539508756230317,-0.00011732970956839741,-3.761600258112972,-0.0001798517933594536,0.7033723202362728,3.363004160823681e-05,1.3076493824899391,6.252208379105613e-05
11,5,win_hi_p1,21547,1.7999129580845543,8.353427196753861e-05,-4.054003145585494,-0.00018814698777488715,-2.25409018750094,-0.00010461271580734858,-3.4605870473396547,-0.00016060644392906922,0.59341609824584,2.7540543845817976e-05,1.2064968598387145,5.599372812172063e-05
11,5,a_no_near,21162,1.9309411817515756,9.12456848006604e-05,-3.9250860935085083,-0.00018547803107024424,-1.994144911756933,-9.423234626958382e-05,-3.640911213362792,-0.00017204948555726263,0.28417488014571635,1.3428545512981588e-05,1.6467663016058591,7.781713928767882e-05
11,5,no_blip,20778,1.6745821281395874,8.059399981420673e-05,-3.449285075180876,-0.0001660065971306611,-1.7747029470412885,-8.541259731645436e-05,-3.129906385591462,-0.00015063559464777466,0.31937868958941396,1.5371002482886417e-05,1.355203438550173,6.522299733132029e-05
11,5,no_strict_off,21162,1.9309411817515756,9.12456848006604e-05,-3.9250860935085083,-0.00018547803107024424,-1.994144911756933,-9.423234626958382e-05,-3.640911213362792,-0.00017204948555726263,0.28417488014571635,1.3428545512981588e-05,1.6467663016058591,7.781713928767882e-05
11,10,main,21162,2.046994994543724,9.672975118342898e-05,-3.9250860935085083,-0.00018547803107024424,-1.8780910989647839,-8.874827988681523e-05,-3.077027694884279,-0.00014540344461224267,0.8480583986242294,4.0074586458001576e-05,1.198936595919495,5.665516472542742e-05
11,10,win_lo_m1,34701,1.3345654512797613,3.845899113223715e-05,-3.0418695703867793,-8.765942106529435e-05,-1.707304119107018,-4.9200429933057203e-05,-2.327179169154912,-6.706374943531633e-05,0.714690401231867,2.059567162997801e-05,0.6198750500478947,1.7863319502259148e-05
11,10,win_lo_p1,10902,2.1537263980822474,0.00019755332948837346,-3.344068047547886,-0.0003067389513435962,-1.1903416494656387,-0.00010918562185522277,-2.797443740090239,-0.0002565991322775857,0.5466243074576473,5.013981906601058e-05,1.6071020906246003,0.0001474135104223629
11,10,win_hi_m1,20915,2.2966487011576895,0.0001098086876001764,-4.4649725783492435,-0.00021348183496769035,-2.168323877191555,-0.00010367314736751398,-3.0212895151233137,-0.00014445563065375633,1.4436830632259299,6.902620431393402e-05,0.8529656379317593,4.0782483286242375e-05
11,10,win_hi_p1,21547,1.9703020229665222,9.14420579647525e-05,-4.054003145585494,-0.00018814698777488715,-2.083701122618972,-9.670492981013468e-05,-2.909564522556817,-0.00013503339316641837,1.1444386230286767,5.311359460846878e-05,0.8258633999378454,3.8328463356283724e-05
11,10,a_no_near,21162,2.046994994543724,9.672975118342898e-05,-3.9250860935085083,-0.00018547803107024424,-1.8780910989647839,-8.874827988681523e-05,-3.077027694884279,-0.00014540344461224267,0.8480583986242294,4.0074586458001576e-05,1.198936595919495,5.665516472542742e-05
11,10,no_blip,20778,1.7998881916003249,8.662470842238545e-05,-3.449285075180876,-0.0001660065971306611,-1.6493968835805515,-7.938188870827565e-05,-2.5961283976580654,-0.0001249460197159527,0.8531566775228107,4.1060577414708376e-05,0.9467315140775143,4.556413100767708e-05
11,10,no_strict_off,21162,2.046994994543724,9.672975118342898e-05,-3.9250860935085083,-0.00018547803107024424,-1.8780910989647839,-8.874827988681523e-05,-3.077027694884279,-0.00014540344461224267,0.8480583986242294,4.0074586458001576e-05,1.198936595919495,5.665516472542742e-05
11,20,main,21162,2.453768789945572,0.00011595164870737982,-3.9250860935085083,-0.00018547803107024424,-1.471317303562936,-6.952638236286439e-05,-2.2870442006662706,-0.0001080731594682105,1.6380418928422373,7.74048716020337e-05,0.815726897103335,3.854677710534614e-05
11,20,win_lo_m1,34701,1.5833898792523513,4.562951728343135e-05,-3.0418695703867793,-8.765942106529435e-05,-1.4584796911344282,-4.202990378186301e-05,-1.4989993679303821,-4.3197584159833495e-05,1.5428702024563967,4.4461836905460847e-05,0.04051967679595451,1.1676803779705055e-06
11,20,win_lo_p1,10902,2.375955372151684,0.0002179375685334511,-3.344068047547886,-0.0003067389513435962,-0.9681126753962022,-8.880138281014512e-05,-2.2629624698177904,-0.0002075731489467795,1.0811055777300962,9.916580239681675e-05,1.2948497944215882,0.0001187717661366344
11,20,win_hi_m1,20915,2.978192816772181,0.00014239506654421138,-4.4649725783492435,-0.00021348183496769035,-1.4867797615770628,-7.108676842347897e-05,-2.176060392645725,-0.00010404305009063949,2.2889121857035195,0.0001094387848770509,0.6892806310686619,3.29562816671605e-05
11,20,win_hi_p1,21547,2.5735450336329664,0.000119438670517147,-4.054003145585494,-0.00018814698777488715,-1.4804581119525275,-6.870831725774017e-05,-2.1801824705031616,-0.00010118264586732082,1.8738206750823325,8.696434190756636e-05,0.6997243585506343,3.247432860958065e-05
11,20,a_no_near,21162,2.453768789945572,0.00011595164870737982,-3.9250860935085083,-0.00018547803107024424,-1.471317303562936,-6.952638236286439e-05,-2.2870442006662706,-0.0001080731594682105,1.6380418928422373,7.74048716020337e-05,0.815726897103335,3.854677710534614e-05
11,20,no_blip,20778,2.1815458084464594,0.00010499306037378281,-3.449285075180876,-0.0001660065971306611,-1.2677392667344165,-6.101353675687826e-05,-1.7020270832636302,-8.191486588043268e-05,1.7472579919172457,8.40917312502284e-05,0.434287816529214,2.090132912355443e-05
11,20,no_strict_off,21162,2.453768789945572,0.00011595164870737982,-3.9250860935085083,-0.00018547803107024424,-1.471317303562936,-6.952638236286439e-05,-2.2870442006662706,-0.0001080731594682105,1.6380418928422373,7.74048716020337e-05,0.815726897103335,3.854677710534614e-05
11,40,main,21162,3.2008709435520957,0.0001512555969923493,-3.9250860935085083,-0.00018547803107024424,-0.724215149956413,-3.422243407789495e-05,-1.4846100644035458,-7.015452530023371e-05,2.4404760291049623,0.0001153235057700105,0.7603949144471329,3.5932091222338766e-05
11,40,win_lo_m1,34701,2.2712157951269485,6.545101856220133e-05,-3.0418695703867793,-8.765942106529435e-05,-0.7706537752598309,-2.220840250309302e-05,-0.7583870345936599,-2.185490431381401e-05,2.283482535793119,6.580451675148033e-05,-0.012266740666171248,-3.534981892790193e-07
11,40,win_lo_p1,10902,2.722707164675007,0.0002497438235805363,-3.344068047547886,-0.0003067389513435962,-0.6213608828728795,-5.6995127763059944e-05,-1.4920633441979843,-0.00013686143314969586,1.852004703349902,0.0001698775181939004,0.8707024613251045,7.98663053866359e-05
11,40,win_hi_m1,20915,3.7640700355238312,0.00017996987977642032,-4.4649725783492435,-0.00021348183496769035,-0.7009025428254128,-3.351195519127003e-05,-1.4991206405455666,-7.167681762111244e-05,2.9658519378036767,0.0001418050173465779,0.7982180977201543,3.816486242984242e-05
11,40,win_hi_p1,21547,3.2607057175386576,0.00015132991681155881,-4.054003145585494,-0.00018814698777488715,-0.7932974280468366,-3.681707096332838e-05,-1.4894346067405875,-6.912491793477456e-05,2.5645685388449073,0.00011902206984011266,0.6961371786937514,3.2307846971446205e-05
11,40,a_no_near,21162,3.2008709435520957,0.0001512555969923493,-3.9250860935085083,-0.00018547803107024424,-0.724215149956413,-3.422243407789495e-05,-1.4846100644035458,-7.015452530023371e-05,2.4404760291049623,0.0001153235057700105,0.7603949144471329,3.5932091222338766e-05
11,40,no_blip,20778,2.8214540308735048,0.00013579045292489675,-3.449285075180876,-0.0001660065971306611,-0.6278310443073709,-3.0216144205764314e-05,-1.030609455871232,-4.960099412220772e-05,2.4186756193096444,0.00011640560300845339,0.40277841156386124,1.9384849916443413e-05
11,40,no_strict_off,21162,3.2008709435520957,0.0001512555969923493,-3.9250860935085083,-0.00018547803107024424,-0.724215149956413,-3.422243407789495e-05,-1.4846100644035458,-7.015452530023371e-05,2.4404760291049623,0.0001153235057700105,0.7603949144471329,3.5932091222338766e-05
12,1,main,21094,0.5172104011245463,2.4519313602187652e-05,-1.4133022644063618,-6.700020216205374e-05,-0.8960918632818156,-4.24808885598661e-05,-1.4133022644063618,-6.700020216205374e-05,0.0,0.0,0.5172104011245463,2.4519313602187652e-05
12,1,win_lo_m1,38059,0.21288660587090846,5.5935943106994e-06,-0.963004062237625,-2.530292604213524e-05,-0.7501174563667166,-1.970933173143584e-05,-0.963004062237625,-2.530292604213524e-05,0.0,0.0,0.21288660587090846,5.5935943106994e-06
12,1,win_lo_p1,9432,0.8938140219386657,9.476399723692384e-05,-2.083888149654949,-0.00022093809898801408,-1.190074127716283,-0.00012617410175109022,-2.083888149654949,-0.00022093809898801408,0.0,0.0,0.8938140219386657,9.476399723692384e-05
12,1,win_hi_m1,20939,0.4954399623702085,2.366110904867513e-05,-1.327099948567316,-6.337933753127256e-05,-0.8316599861971077,-3.9718228482597434e-05,-1.327099948567316,-6.337933753127256e-05,0.0,0.0,0.4954399623702085,2.366110904867513e-05
12,1,win_hi_p1,21094,0.5172104011245463,2.4519313602187652e-05,-1.4133022644063618,-6.700020216205374e-05,-0.8960918632818156,-4.24808885598661e-05,-1.4133022644063618,-6.700020216205374e-05,0.0,0.0,0.5172104011245463,2.4519313602187652e-05
12,1,a_no_near,21034,0.5172105557924561,2.4589262897806224e-05,-1.4133022821141323,-6.71913227210294e-05,-0.8960917263216763,-4.260205982322318e-05,-1.4133022821141323,-6.71913227210294e-05,0.0,0.0,0.5172105557924561,2.4589262897806224e-05
12,1,no_blip,20842,0.6318691990011852,3.0317109634448958e-05,-1.2988733343575263,-6.231999493126986e-05,-0.6670041353563412,-3.20028852968209e-05,-1.2988733343575263,-6.231999493126986e-05,0.0,0.0,0.6318691990011852,3.0317109634448958e-05
12,1,no_strict_off,21094,0.5172104011245463,2.4519313602187652e-05,-1.4133022644063618,-6.700020216205374e-05,-0.8960918632818156,-4.24808885598661e-05,-1.4133022644063618,-6.700020216205374e-05,0.0,0.0,0.5172104011245463,2.4519313602187652e-05
