arm,seed,unit,step,utility_nmse
A1_hi,4,13,530001,0.016853792410134585
A1_hi,4,13,540001,-0.0059536842845566212
A1_hi,4,13,550001,0.0081686632773369291
A1_hi,4,13,560001,-0.0099103542356020827
A1_hi,4,13,570001,0.019316555942581009
A1_hi,4,13,580001,-0.015034616130837052
A1_hi,4,13,590001,2.2535657842851484
A1_hi,4,13,600001,-0.060490978015809313
A1_hi,4,13,610001,0.062982538717141295
A1_hi,4,13,620001,-0.024620063209809757
A1_hi,4,13,630001,0.18861621493931563
A1_hi,4,13,640001,-0.096309346448055874
A1_hi,4,13,650001,0.45804610853395827
A1_hi,4,13,660001,-0.0079053390793744089
A1_hi,4,13,670001,0
A1_hi,4,13,680001,-0.016753081060143001
A1_hi,4,13,690001,0
A1_hi,4,14,500000,0
A1_hi,4,14,500001,0
A1_hi,4,14,510001,0
A1_hi,4,14,520001,0
A1_hi,4,14,530001,-0.065933725818171598
A1_hi,4,14,540001,0
A1_hi,4,14,550001,-0.0019310508840658025
A1_hi,4,14,560001,9.3649473975643412e-05
A1_hi,4,14,570001,0
A1_hi,4,14,580001,0
A1_hi,4,14,590001,0
A1_hi,4,14,600001,0
A1_hi,4,14,610001,0
A1_hi,4,14,620001,0
A1_hi,4,14,630001,0
A1_hi,4,14,640001,0
A1_hi,4,14,650001,0
A1_hi,4,14,660001,0
A1_hi,4,14,670001,0
A1_hi,4,14,680001,0
A1_hi,4,14,690001,0
A1_hi,4,15,500000,0
A1_hi,4,15,500001,0.06475676518268636
A1_hi,4,15,510001,-0.05861757704658193
A1_hi,4,15,520001,0
A1_hi,4,15,530001,-0.44415145034303671
A1_hi,4,15,540001,0
A1_hi,4,15,550001,0
A1_hi,4,15,560001,0
A1_hi,4,15,570001,0
A1_hi,4,15,580001,0
A1_hi,4,15,590001,0
A1_hi,4,15,600001,0
A1_hi,4,15,610001,0
A1_hi,4,15,620001,0
A1_hi,4,15,630001,-0.0037215213418794035
A1_hi,4,15,640001,0
A1_hi,4,15,650001,0
A1_hi,4,15,660001,0
A1_hi,4,15,670001,0
A1_hi,4,15,680001,-0.0023473271255243793
A1_hi,4,15,690001,0
A1_hi,4,16,500000,0.036037989345480366
A1_hi,4,16,500001,-0.24857542292828363
A1_hi,4,16,510001,0
A1_hi,4,16,520001,0
A1_hi,4,16,530001,0
A1_hi,4,16,540001,-0.0083586651830855393
A1_hi,4,16,550001,0.0085871496359789905
A1_hi,4,16,560001,-0.00048163737783843782
A1_hi,4,16,570001,0
A1_hi,4,16,580001,0
A1_hi,4,16,590001,0
A1_hi,4,16,600001,0
A1_hi,4,16,610001,0
A1_hi,4,16,620001,-0.0021330718175805283
A1_hi,4,16,630001,-0.035902259415961139
A1_hi,4,16,640001,0
A1_hi,4,16,650001,0
A1_hi,4,16,660001,0
A1_hi,4,16,670001,0
A1_hi,4,16,680001,3.77832385654775e-05
A1_hi,4,16,690001,-0.0097747815228288633
A1_hi,4,17,500000,0.0030024482860520007
A1_hi,4,17,500001,-0.005516983184929455
A1_hi,4,17,510001,0
A1_hi,4,17,520001,0
A1_hi,4,17,530001,0
A1_hi,4,17,540001,0
A1_hi,4,17,550001,-0.028172626852032801
A1_hi,4,17,560001,-0.018973531085941325
A1_hi,4,17,570001,0
A1_hi,4,17,580001,0
A1_hi,4,17,590001,0
A1_hi,4,17,600001,0
A1_hi,4,17,610001,0
A1_hi,4,17,620001,0
A1_hi,4,17,630001,0
A1_hi,4,17,640001,0
A1_hi,4,17,650001,0
A1_hi,4,17,660001,0
A1_hi,4,17,670001,0
A1_hi,4,17,680001,0
A1_hi,4,17,690001,0
A1_hi,4,18,500000,0
A1_hi,4,18,500001,-0.0021518007535628468
A1_hi,4,18,510001,0
A1_hi,4,18,520001,-0.0026041310006193366
A1_hi,4,18,530001,1.966941267556215
A1_hi,4,18,540001,1.0321072112902399
A1_hi,4,18,550001,1.5556401282419277
A1_hi,4,18,560001,0.015610697019311122
A1_hi,4,18,570001,-0.46452997756505643
A1_hi,4,18,580001,0.90527094186300083
A1_hi,4,18,590001,0.17148974312854648
A1_hi,4,18,600001,1.3188130426068678
A1_hi,4,18,610001,2.2370127513567
A1_hi,4,18,620001,1.3379381124904419
A1_hi,4,18,630001,2.8278400023570058
A1_hi,4,18,640001,4.7260947012617578
A1_hi,4,18,650001,3.5488883415601054
A1_hi,4,18,660001,1.1311341079580925
A1_hi,4,18,670001,0.086014495300177796
A1_hi,4,18,680001,-0.070958626049871812
A1_hi,4,18,690001,-0.79889762226018923
A1_hi,4,19,500000,0.39457391959953936
A1_hi,4,19,500001,1.1570343843710955
A1_hi,4,19,510001,0
A1_hi,4,19,520001,0
A1_hi,4,19,530001,0.0024879973238185879
A1_hi,4,19,540001,0.0059798010895913151
A1_hi,4,19,550001,0.025238785342151987
A1_hi,4,19,560001,-0.0036598180105160225
A1_hi,4,19,570001,0.0012634552806938479
A1_hi,4,19,580001,-0.054294761966762591
A1_hi,4,19,590001,0
A1_hi,4,19,600001,0
A1_hi,4,19,610001,0
A1_hi,4,19,620001,0
A1_hi,4,19,630001,0
A1_hi,4,19,640001,0.00254697536481593
A1_hi,4,19,650001,-0.0097137444587671803
A1_hi,4,19,660001,-0.029369550176767883
A1_hi,4,19,670001,0.0079647029626122422
A1_hi,4,19,680001,-0.0073632716018859085
A1_hi,4,19,690001,0.10619339385174081
A1_hi,4,20,500000,0.0050901401981061026
A1_hi,4,20,500001,-0.0034678793671326573
A1_hi,4,20,510001,0
A1_hi,4,20,520001,0
A1_hi,4,20,530001,0
A1_hi,4,20,540001,0
A1_hi,4,20,550001,0
A1_hi,4,20,560001,0
A1_hi,4,20,570001,0
A1_hi,4,20,580001,0
A1_hi,4,20,590001,0
A1_hi,4,20,600001,0
A1_hi,4,20,610001,0
A1_hi,4,20,620001,0
A1_hi,4,20,630001,-0.0014130764160293079
A1_hi,4,20,640001,-1.8816383693219562e-05
A1_hi,4,20,650001,0
A1_hi,4,20,660001,-0.00062280531926077758
A1_hi,4,20,670001,0.00033221411858194803
A1_hi,4,20,680001,-0.026476402313034851
A1_hi,4,20,690001,0.017227621606432063
A1_hi,4,21,500000,0.012273058607424746
A1_hi,4,21,500001,-0.0036829440330516032
A1_hi,4,21,510001,0
A1_hi,4,21,520001,0
A1_hi,4,21,530001,0
A1_hi,4,21,540001,0
A1_hi,4,21,550001,0
A1_hi,4,21,560001,0
A1_hi,4,21,570001,0
A1_hi,4,21,580001,0
A1_hi,4,21,590001,0
A1_hi,4,21,600001,0
A1_hi,4,21,610001,0
A1_hi,4,21,620001,-0.0071541749362920406
A1_hi,4,21,630001,0.00029864804162593452
A1_hi,4,21,640001,-0.015735403432511459
A1_hi,4,21,650001,0
A1_hi,4,21,660001,0
A1_hi,4,21,670001,0
A1_hi,4,21,680001,0
A1_hi,4,21,690001,0
A1_hi,4,22,500000,0.029332774656265825
A1_hi,4,22,500001,-0.10337137947317961
A1_hi,4,22,510001,0
A1_hi,4,22,520001,0
A1_hi,4,22,530001,-0.0040125509537931809
A1_hi,4,22,540001,0
A1_hi,4,22,550001,-0.0097465891292902052
A1_hi,4,22,560001,0.010564685673248137
A1_hi,4,22,570001,-0.008068565197361606
A1_hi,4,22,580001,0.0079635304062889468
A1_hi,4,22,590001,0.44396085380115269
A1_hi,4,22,600001,0.45425366017547519
A1_hi,4,22,610001,0.24917877254290563
A1_hi,4,22,620001,-0.043463822959946601
A1_hi,4,22,630001,-0.29410464859448654
A1_hi,4,22,640001,0.0022526239236677912
A1_hi,4,22,650001,0.0066362416333378355
A1_hi,4,22,660001,0.017302997079039435
A1_hi,4,22,670001,0.025120555265238168
A1_hi,4,22,680001,-6.4897031632248889e-05
A1_hi,4,22,690001,-0.27420081320217005
A1_hi,4,23,500000,0
A1_hi,4,23,500001,3.3443859978685111e-05
A1_hi,4,23,510001,0
A1_hi,4,23,520001,0
A1_hi,4,23,530001,0
A1_hi,4,23,540001,0
A1_hi,4,23,550001,0.0050245263568905645
A1_hi,4,23,560001,-0.0011144461904629773
A1_hi,4,23,570001,-0.0056370029986670201
A1_hi,4,23,580001,0
A1_hi,4,23,590001,0
A1_hi,4,23,600001,0
A1_hi,4,23,610001,0
A1_hi,4,23,620001,-0.0062063872440692213
A1_hi,4,23,630001,-0.10286937269388327
A1_hi,4,23,640001,0
A1_hi,4,23,650001,0
A1_hi,4,23,660001,0
A1_hi,4,23,670001,0
A1_hi,4,23,680001,0
A1_hi,4,23,690001,0
A1_hi,4,24,500000,0.0099385139069135871
A1_hi,4,24,500001,0.18626917893289702
A1_hi,4,24,510001,0.0013773771544787644
A1_hi,4,24,520001,0
A1_hi,4,24,530001,-0.017282254502477497
A1_hi,4,24,540001,0.021285592908222638
A1_hi,4,24,550001,0.26020965514132471
A1_hi,4,24,560001,0.005838721139402446
A1_hi,4,24,570001,-0.00011784383455950058
A1_hi,4,24,580001,-0.070071771204696889
A1_hi,4,24,590001,0.091957350817690242
A1_hi,4,24,600001,-0.002011657696519275
A1_hi,4,24,610001,-0.1101121237525285
A1_hi,4,24,620001,0.03300136466073874
A1_hi,4,24,630001,0.028656305232864408
A1_hi,4,24,640001,-0.027149353278373589
A1_hi,4,24,650001,0.0056431124283965305
A1_hi,4,24,660001,-0.026942388298851934
A1_hi,4,24,670001,0.0005750790214599711
A1_hi,4,24,680001,-0.021271334032438041
A1_hi,4,24,690001,0.0012792943024125976
A1_hi,4,25,500000,0.00056540575289132876
A1_hi,4,25,500001,-0.011824136131568873
A1_hi,4,25,510001,0.66291426025907974
A1_hi,4,25,520001,-1.1860335285950003
A1_hi,4,25,530001,-0.075151330481520992
A1_hi,4,25,540001,0.25219417680500172
A1_hi,4,25,550001,4.8288587102616054
A1_hi,4,25,560001,0.077855804605802395
A1_hi,4,25,570001,0.3178241693804878
A1_hi,4,25,580001,-0.023429058189598707
A1_hi,4,25,590001,0.027956655485312416
A1_hi,4,25,600001,-0.025282477519963618
A1_hi,4,25,610001,0.21172223279063598
A1_hi,4,25,620001,-0.23090569237226474
A1_hi,4,25,630001,0.46117265404710672
A1_hi,4,25,640001,0
A1_hi,4,25,650001,0.0060403423308707325
A1_hi,4,25,660001,0
A1_hi,4,25,670001,0
A1_hi,4,25,680001,0.0025367826590232566
A1_hi,4,25,690001,0.013415265189954511
A1_hi,4,26,500000,0.023230209944030439
A1_hi,4,26,500001,0.010219479714624537
A1_hi,4,26,510001,-0.0099069074400570285
A1_hi,4,26,520001,-0.085876135404001366
A1_hi,4,26,530001,0
A1_hi,4,26,540001,0
A1_hi,4,26,550001,-0.098228500052705114
A1_hi,4,26,560001,0
A1_hi,4,26,570001,0
A1_hi,4,26,580001,0.0075978360612914452
A1_hi,4,26,590001,0.012769260665697177
A1_hi,4,26,600001,0
A1_hi,4,26,610001,0.0066968549576602952
A1_hi,4,26,620001,-0.074489402941428015
A1_hi,4,26,630001,0.014384285489203272
A1_hi,4,26,640001,0.014995392199428189
A1_hi,4,26,650001,0
A1_hi,4,26,660001,0
A1_hi,4,26,670001,0
A1_hi,4,26,680001,0
A1_hi,4,26,690001,0
A1_hi,4,27,500000,0.064227254432344685
A1_hi,4,27,500001,0.15261211867083108
A1_hi,4,27,510001,0
A1_hi,4,27,520001,0
A1_hi,4,27,530001,0.0039678614608932936
A1_hi,4,27,540001,-0.095964529154612122
A1_hi,4,27,550001,0.031283364616012783
A1_hi,4,27,560001,-0.096649565451590119
A1_hi,4,27,570001,0
A1_hi,4,27,580001,0
A1_hi,4,27,590001,0
A1_hi,4,27,600001,0
A1_hi,4,27,610001,0
A1_hi,4,27,620001,0
A1_hi,4,27,630001,0.13322908610090894
A1_hi,4,27,640001,-0.07282281988048106
A1_hi,4,27,650001,0.0087027710439875876
A1_hi,4,27,660001,0
A1_hi,4,27,670001,0
A1_hi,4,27,680001,-0.0092882308341189126
A1_hi,4,27,690001,0.013598322648334363
A1_hi,4,28,500000,0.025460473367413028
A1_hi,4,28,500001,0.0096844259660809357
A1_hi,4,28,510001,0
A1_hi,4,28,520001,0
A1_hi,4,28,530001,0
A1_hi,4,28,540001,0
A1_hi,4,28,550001,0
A1_hi,4,28,560001,0
A1_hi,4,28,570001,0
A1_hi,4,28,580001,0
A1_hi,4,28,590001,0
A1_hi,4,28,600001,0
A1_hi,4,28,610001,0
A1_hi,4,28,620001,0
A1_hi,4,28,630001,0
A1_hi,4,28,640001,0
A1_hi,4,28,650001,0
A1_hi,4,28,660001,0
A1_hi,4,28,670001,0
A1_hi,4,28,680001,0
A1_hi,4,28,690001,0
A1_hi,4,29,500000,0.0038194697752280808
A1_hi,4,29,500001,0.1136786532002063
A1_hi,4,29,510001,0.00040878998217384009
A1_hi,4,29,520001,-1.5918087028755681e-05
A1_hi,4,29,530001,-0.010700518776807076
A1_hi,4,29,540001,0.0016472086390579561
A1_hi,4,29,550001,0.64469757582711273
A1_hi,4,29,560001,0.1603901499583896
A1_hi,4,29,570001,0.48246425955801248
A1_hi,4,29,580001,-0.2081927663868392
A1_hi,4,29,590001,0.023165114759477603
A1_hi,4,29,600001,0.010363683957385742
A1_hi,4,29,610001,0.81858507546708348
A1_hi,4,29,620001,0.132126305668019
A1_hi,4,29,630001,1.1206157669555254
A1_hi,4,29,640001,0.035002966031812105
A1_hi,4,29,650001,-0.034731444834965826
A1_hi,4,29,660001,-0.0026948541735609039
A1_hi,4,29,670001,-0.0051204519079785593
A1_hi,4,29,680001,-0.012133486614636604
A1_hi,4,29,690001,0
A1_hi,4,30,500000,0.01086548047382979
A1_hi,4,30,500001,0.030569365472925526
A1_hi,4,30,510001,0
A1_hi,4,30,520001,0
A1_hi,4,30,530001,0
A1_hi,4,30,540001,0
A1_hi,4,30,550001,-0.0017284946808183768
A1_hi,4,30,560001,-0.033376997906202514
A1_hi,4,30,570001,-0.0028632829295739668
A1_hi,4,30,580001,0
A1_hi,4,30,590001,0
A1_hi,4,30,600001,0
A1_hi,4,30,610001,0
A1_hi,4,30,620001,0
A1_hi,4,30,630001,0
A1_hi,4,30,640001,0
A1_hi,4,30,650001,0
A1_hi,4,30,660001,0
A1_hi,4,30,670001,0
A1_hi,4,30,680001,0
A1_hi,4,30,690001,0
A1_hi,4,31,500000,0.0030206031938554588
A1_hi,4,31,500001,-0.025645494231823576
A1_hi,4,31,510001,0
A1_hi,4,31,520001,0
A1_hi,4,31,530001,0
A1_hi,4,31,540001,0.00015552760595461133
A1_hi,4,31,550001,-0.12118461571367618
A1_hi,4,31,560001,-0.010074153570879979
A1_hi,4,31,570001,0
A1_hi,4,31,580001,0
A1_hi,4,31,590001,0
A1_hi,4,31,600001,0
A1_hi,4,31,610001,0
A1_hi,4,31,620001,-0.018005498892845636
A1_hi,4,31,630001,-0.39178893936337822
A1_hi,4,31,640001,0.050003527781792879
A1_hi,4,31,650001,-0.0036329546976153013
A1_hi,4,31,660001,0
A1_hi,4,31,670001,0
A1_hi,4,31,680001,0.0011509663186540968
A1_hi,4,31,690001,-0.14798216563777006
A1_hi,4,32,500000,0.085235681545336492
A1_hi,4,32,500001,0.144089735931417
A1_hi,4,32,510001,0
A1_hi,4,32,520001,0.0074380202410989638
A1_hi,4,32,530001,-0.090763585400634089
A1_hi,4,32,540001,0.018341170715125543
A1_hi,4,32,550001,-0.001252210069600848
A1_hi,4,32,560001,0
A1_hi,4,32,570001,0
A1_hi,4,32,580001,0
A1_hi,4,32,590001,0
A1_hi,4,32,600001,0
A1_hi,4,32,610001,0
A1_hi,4,32,620001,0
A1_hi,4,32,630001,0
A1_hi,4,32,640001,0
A1_hi,4,32,650001,0
A1_hi,4,32,660001,0
A1_hi,4,32,670001,0
A1_hi,4,32,680001,0
A1_hi,4,32,690001,0
A1_hi,4,33,500000,0.0044728245430197197
A1_hi,4,33,500001,0.005991331126289909
A1_hi,4,33,510001,0
A1_hi,4,33,520001,0.03013307171989554
A1_hi,4,33,530001,0.014295719917817917
A1_hi,4,33,540001,-0.0065668321899480745
A1_hi,4,33,550001,0.015216010940179193
A1_hi,4,33,560001,0.0982857692996357
A1_hi,4,33,570001,0.046692213561289213
A1_hi,4,33,580001,-0.0037155539864204648
A1_hi,4,33,590001,0
A1_hi,4,33,600001,0
A1_hi,4,33,610001,0.037226591915008385
A1_hi,4,33,620001,0.022209668608470377
A1_hi,4,33,630001,4.1343051951475189
A1_hi,4,33,640001,-0.35383104556103939
A1_hi,4,33,650001,0.019881509693399253
A1_hi,4,33,660001,0
A1_hi,4,33,670001,0
A1_hi,4,33,680001,0
A1_hi,4,33,690001,0.0088680528933471822
A1_hi,4,34,500000,0.0030120008470961111
A1_hi,4,34,500001,-0.059191901536090219
A1_hi,4,34,510001,0
A1_hi,4,34,520001,0
A1_hi,4,34,530001,0
A1_hi,4,34,540001,0
A1_hi,4,34,550001,0
A1_hi,4,34,560001,0
A1_hi,4,34,570001,0
A1_hi,4,34,580001,0
A1_hi,4,34,590001,0
A1_hi,4,34,600001,0
A1_hi,4,34,610001,0
A1_hi,4,34,620001,0
A1_hi,4,34,630001,0
A1_hi,4,34,640001,0
A1_hi,4,34,650001,0
A1_hi,4,34,660001,0
A1_hi,4,34,670001,0
A1_hi,4,34,680001,0
A1_hi,4,34,690001,0
A1_hi,4,35,500000,0.00032175153263612098
A1_hi,4,35,500001,-0.017409432697254326
A1_hi,4,35,510001,0
A1_hi,4,35,520001,0
A1_hi,4,35,530001,0
A1_hi,4,35,540001,0.0001909499103292472
A1_hi,4,35,550001,-0.24540318225469521
A1_hi,4,35,560001,-0.059179267828279272
A1_hi,4,35,570001,-0.081740139863169137
A1_hi,4,35,580001,0.0086168024030657663
A1_hi,4,35,590001,-0.45384115815928389
A1_hi,4,35,600001,0
A1_hi,4,35,610001,0
A1_hi,4,35,620001,0.001545209493586076
A1_hi,4,35,630001,-0.051859318789577766
A1_hi,4,35,640001,0.012785526385939496
A1_hi,4,35,650001,0.056300186812323801
A1_hi,4,35,660001,0.0029111500001706299
A1_hi,4,35,670001,0
A1_hi,4,35,680001,0
A1_hi,4,35,690001,0
A1_hi,4,36,500000,0.00018563914575655377
A1_hi,4,36,500001,0.00068334531089591895
A1_hi,4,36,510001,0.02127014878708431
A1_hi,4,36,520001,0.67893317566134859
A1_hi,4,36,530001,4.0723174320764546
A1_hi,4,36,540001,-0.088339526235899662
A1_hi,4,36,550001,0.34684218321896371
A1_hi,4,36,560001,-0.074639710013180191
A1_hi,4,36,570001,0
A1_hi,4,36,580001,0
A1_hi,4,36,590001,0
A1_hi,4,36,600001,0
A1_hi,4,36,610001,0
A1_hi,4,36,620001,0.13002328620166442
A1_hi,4,36,630001,0.53431131767885154
A1_hi,4,36,640001,0
A1_hi,4,36,650001,0
A1_hi,4,36,660001,0
A1_hi,4,36,670001,0
A1_hi,4,36,680001,0
A1_hi,4,36,690001,0
A1_hi,4,37,500000,0.0042950976612672548
A1_hi,4,37,500001,0.021947354395909877
A1_hi,4,37,510001,0
A1_hi,4,37,520001,0
A1_hi,4,37,530001,0
A1_hi,4,37,540001,0
A1_hi,4,37,550001,0.033813032796451696
A1_hi,4,37,560001,0
A1_hi,4,37,570001,0
A1_hi,4,37,580001,0
A1_hi,4,37,590001,0
A1_hi,4,37,600001,0
A1_hi,4,37,610001,0
A1_hi,4,37,620001,0
A1_hi,4,37,630001,0
A1_hi,4,37,640001,-0.0024684354115908453
A1_hi,4,37,650001,0.0026492273387024217
A1_hi,4,37,660001,0
A1_hi,4,37,670001,0
A1_hi,4,37,680001,0
A1_hi,4,37,690001,0.014337852763971573
A1_hi,4,38,500000,0.021487346308754731
A1_hi,4,38,500001,0.014319745362942083
A1_hi,4,38,510001,0.1868104940558063
A1_hi,4,38,520001,-0.027191475096157224
A1_hi,4,38,530001,0.015269053092247178
A1_hi,4,38,540001,0.1576960822597181
A1_hi,4,38,550001,-0.89809348823655621
A1_hi,4,38,560001,-0.0020875265899161668
A1_hi,4,38,570001,-0.0037416464765623368
A1_hi,4,38,580001,0.038605153195108391
A1_hi,4,38,590001,0
A1_hi,4,38,600001,0.0070223588410973023
A1_hi,4,38,610001,0.011833873107672466
A1_hi,4,38,620001,-0.012476624633460854
A1_hi,4,38,630001,0
A1_hi,4,38,640001,0.00026215071155339162
A1_hi,4,38,650001,0
A1_hi,4,38,660001,0
A1_hi,4,38,670001,0
A1_hi,4,38,680001,0.00070002458094309153
A1_hi,4,38,690001,0
A1_hi,4,39,500000,0.03380170746631829
A1_hi,4,39,500001,-0.19748811727400162
A1_hi,4,39,510001,0
A1_hi,4,39,520001,0
A1_hi,4,39,530001,0
A1_hi,4,39,540001,0
A1_hi,4,39,550001,0
A1_hi,4,39,560001,0
A1_hi,4,39,570001,0
A1_hi,4,39,580001,0
A1_hi,4,39,590001,0
A1_hi,4,39,600001,0
A1_hi,4,39,610001,0
A1_hi,4,39,620001,0
A1_hi,4,39,630001,0
A1_hi,4,39,640001,0
A1_hi,4,39,650001,0
A1_hi,4,39,660001,0
A1_hi,4,39,670001,0
A1_hi,4,39,680001,0
A1_hi,4,39,690001,0
A1_hi,4,40,500000,0.088464523846639262
A1_hi,4,40,500001,0.15525351462484474
A1_hi,4,40,510001,0
A1_hi,4,40,520001,0
A1_hi,4,40,530001,0
A1_hi,4,40,540001,-0.00041225682396956083
A1_hi,4,40,550001,0.0011399331271361546
A1_hi,4,40,560001,0.070197615645725964
A1_hi,4,40,570001,0.057076901844548347
A1_hi,4,40,580001,0.0056407660830763689
A1_hi,4,40,590001,0
A1_hi,4,40,600001,0.069112808314892651
A1_hi,4,40,610001,-0.10291853958794708
A1_hi,4,40,620001,-0.0021655477951845622
A1_hi,4,40,630001,0.096843353748858413
A1_hi,4,40,640001,-0.0063419829741788291
A1_hi,4,40,650001,0
A1_hi,4,40,660001,0
A1_hi,4,40,670001,0
A1_hi,4,40,680001,0.0077718192924453077
A1_hi,4,40,690001,0.01667429389351565
A1_hi,4,41,500000,0.060154052659772236
A1_hi,4,41,500001,0.47529649555980341
A1_hi,4,41,510001,0
A1_hi,4,41,520001,0
A1_hi,4,41,530001,-0.0088886420900323917
A1_hi,4,41,540001,0.25552926925632918
A1_hi,4,41,550001,0.68893519006237891
A1_hi,4,41,560001,0.43584494912986804
A1_hi,4,41,570001,0.039085650729496019
A1_hi,4,41,580001,-0.10912211095877351
A1_hi,4,41,590001,-0.027386839594665421
A1_hi,4,41,600001,0.076302587873607275
A1_hi,4,41,610001,0.82626087860680819
A1_hi,4,41,620001,0.27752923015268194
A1_hi,4,41,630001,0.85088009552899491
A1_hi,4,41,640001,0
A1_hi,4,41,650001,0
A1_hi,4,41,660001,0
A1_hi,4,41,670001,0
A1_hi,4,41,680001,0
A1_hi,4,41,690001,0.032292697994627723
A1_hi,4,42,500000,0.0025611116362767965
A1_hi,4,42,500001,-0.0059001349005478971
A1_hi,4,42,510001,0
A1_hi,4,42,520001,-0.0002111170021237961
A1_hi,4,42,530001,0.10683531072258541
A1_hi,4,42,540001,0
A1_hi,4,42,550001,0
A1_hi,4,42,560001,0.00036143170073183346
A1_hi,4,42,570001,0
A1_hi,4,42,580001,0
A1_hi,4,42,590001,0
A1_hi,4,42,600001,0
A1_hi,4,42,610001,0
A1_hi,4,42,620001,0
A1_hi,4,42,630001,0
A1_hi,4,42,640001,0
A1_hi,4,42,650001,0
A1_hi,4,42,660001,0
A1_hi,4,42,670001,0
A1_hi,4,42,680001,0
A1_hi,4,42,690001,0
A1_hi,4,43,500000,0.0044166655666070176
A1_hi,4,43,500001,-0.13063690297510766
A1_hi,4,43,510001,0
A1_hi,4,43,520001,-0.0068142921209622016
A1_hi,4,43,530001,0
A1_hi,4,43,540001,-0.017196103325238379
A1_hi,4,43,550001,0
A1_hi,4,43,560001,-0.008266306053929565
A1_hi,4,43,570001,0
A1_hi,4,43,580001,0
A1_hi,4,43,590001,0
A1_hi,4,43,600001,0
A1_hi,4,43,610001,0
A1_hi,4,43,620001,0
A1_hi,4,43,630001,0
A1_hi,4,43,640001,0
A1_hi,4,43,650001,0
A1_hi,4,43,660001,0
A1_hi,4,43,670001,0
A1_hi,4,43,680001,0
A1_hi,4,43,690001,0
A1_hi,4,44,500000,0
A1_hi,4,44,500001,0
A1_hi,4,44,510001,0
A1_hi,4,44,520001,0.028699525113987004
A1_hi,4,44,530001,-0.011532267725702715
A1_hi,4,44,540001,0.0093008950012268173
A1_hi,4,44,550001,0.40958614405094274
A1_hi,4,44,560001,0.3578410157392018
A1_hi,4,44,570001,0.040028490197445636
A1_hi,4,44,580001,-0.0063022798608048389
A1_hi,4,44,590001,0.017248078373385704
A1_hi,4,44,600001,0.018643829462317785
A1_hi,4,44,610001,-0.030761030525026083
A1_hi,4,44,620001,0.00831897072647572
A1_hi,4,44,630001,0.098674801375157176
A1_hi,4,44,640001,-0.043123810092330968
A1_hi,4,44,650001,-0.027874421535022637
A1_hi,4,44,660001,-0.011312688706497235
A1_hi,4,44,670001,-0.0019449673086253544
A1_hi,4,44,680001,0.00024383171360690075
A1_hi,4,44,690001,0.23946400181905469
A1_hi,4,45,500000,0.031597035293856088
A1_hi,4,45,500001,0.35015605842539266
A1_hi,4,45,510001,0
A1_hi,4,45,520001,0
A1_hi,4,45,530001,-0.0016807131693617689
A1_hi,4,45,540001,0.013659151868085155
A1_hi,4,45,550001,0.063268915175451704
A1_hi,4,45,560001,0.39156793117332805
A1_hi,4,45,570001,0.33269392969225198
A1_hi,4,45,580001,-0.20690194920155397
A1_hi,4,45,590001,0
A1_hi,4,45,600001,0
A1_hi,4,45,610001,0
A1_hi,4,45,620001,-0.0036479370808354099
A1_hi,4,45,630001,0.0011699571473481661
A1_hi,4,45,640001,-0.01067537378711215
A1_hi,4,45,650001,0
A1_hi,4,45,660001,0
A1_hi,4,45,670001,0
A1_hi,4,45,680001,0
A1_hi,4,45,690001,0.00038543464211970136
A1_hi,4,46,500000,0.00076677638083890007
A1_hi,4,46,500001,-0.020454285484376417
A1_hi,4,46,510001,0
A1_hi,4,46,520001,0
A1_hi,4,46,530001,0
A1_hi,4,46,540001,0
A1_hi,4,46,550001,0
A1_hi,4,46,560001,0
A1_hi,4,46,570001,0
A1_hi,4,46,580001,0
A1_hi,4,46,590001,0
A1_hi,4,46,600001,0
A1_hi,4,46,610001,0
A1_hi,4,46,620001,0
A1_hi,4,46,630001,0
A1_hi,4,46,640001,0.0033092948256102758
A1_hi,4,46,650001,0.14874487049637855
A1_hi,4,46,660001,0.5122187143884066
A1_hi,4,46,670001,1.387512734949504
A1_hi,4,46,680001,0.24877119387388155
A1_hi,4,46,690001,-1.7793212312593991
A1_hi,4,47,500000,0.097711353001811885
A1_hi,4,47,500001,-0.27886120395509861
A1_hi,4,47,510001,0
A1_hi,4,47,520001,0
A1_hi,4,47,530001,0
A1_hi,4,47,540001,-0.025727888313722736
A1_hi,4,47,550001,0
A1_hi,4,47,560001,-0.032664520344352813
A1_hi,4,47,570001,0
A1_hi,4,47,580001,0
A1_hi,4,47,590001,0
A1_hi,4,47,600001,0
A1_hi,4,47,610001,0
A1_hi,4,47,620001,0
A1_hi,4,47,630001,-0.040752596814365431
A1_hi,4,47,640001,0
A1_hi,4,47,650001,0
A1_hi,4,47,660001,0
A1_hi,4,47,670001,0
A1_hi,4,47,680001,0
A1_hi,4,47,690001,0
A1_hi,4,48,500000,0.099690683080476322
A1_hi,4,48,500001,-0.12164045098425194
A1_hi,4,48,510001,0
A1_hi,4,48,520001,-0.018124082683675879
A1_hi,4,48,530001,0
A1_hi,4,48,540001,-0.0078746878542798812
A1_hi,4,48,550001,-0.02412267401212945
A1_hi,4,48,560001,0
A1_hi,4,48,570001,0
A1_hi,4,48,580001,0
A1_hi,4,48,590001,0
A1_hi,4,48,600001,0
A1_hi,4,48,610001,0
A1_hi,4,48,620001,0
A1_hi,4,48,630001,-0.13054176907267928
