arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
H,raw,2,2,0.001,12,none,0.1255520833,0.1258333325,0.1258333325,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336159706,0.4443100095,-6.00940752,0,1.000000611,1,-7.646181583,0,0,1,-0.3944946826,7.642380714,-3.395586621e+12,6.00940752,0.00233879732,0.6578730345,0.738414824,2.231773615,456.9989624,7.006492322e-44
H,raw,2,2,0.001,13,none,0.1197270833,0.1200000048,0.1200000048,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336038828,0.4443100095,-6.008746147,0,1.000000611,1,-7.645606518,0,0,1,-0.3944945633,7.642380714,-3.395586621e+12,6.008746147,0.001762613305,0.6578730345,0.738414824,2.231773615,456.9336548,7.006492322e-44
H,raw,2,2,0.001,14,none,0.1098208333,0.1158333346,0.1158333346,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335625172,0.4443100095,-6.006481171,0,1.000000611,1,-7.64363718,0,0,1,-0.3944943845,7.642380714,-3.395586621e+12,6.006481171,0.0002078604593,0.6578730345,0.738414824,2.231773615,456.7102966,7.006492322e-44
H,raw,2,2,0.001,15,none,0.1191666667,0.1191666722,0.1191666722,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335448265,0.4443100095,-6.005714417,0,1.000000611,1,-7.642969608,0,0,1,-0.3944950998,7.642380714,-3.395586621e+12,6.005714417,0.0008753609727,0.6578730345,0.738414824,2.231773615,456.6346436,7.006492322e-44
H,raw,2,2,0.001,16,none,0.1088291667,0.1091666669,0.1091666669,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.333988667,0.4443100095,-6.002911091,0,1.000000611,1,-7.640530586,0,0,1,-0.3944948316,7.642380714,-3.395586621e+12,6.002911091,0.00331484573,0.6578730345,0.738414824,2.231773615,456.3581238,7.006492322e-44
H,raw,2,2,0.001,17,none,0.1112895833,0.1116666719,0.1116666719,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.337037086,0.4443100095,-6.014210701,0,1.000000611,1,-7.649881363,0,0,1,-0.3944952488,7.642380714,-3.395586621e+12,6.014210701,0.006518541835,0.6578730345,0.738414824,2.231773615,457.4727783,7.006492322e-44
H,raw,2,2,0.001,18,none,0.1089479167,0.1091666669,0.1091666669,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335564613,0.4443100095,-6.006149292,0,1.000000611,1,-7.64334774,0,0,1,-0.3944947124,7.642380714,-3.395586621e+12,6.006149292,0.000496634806,0.6578730345,0.738414824,2.231773615,456.6775818,7.006492322e-44
H,raw,2,2,0.001,19,none,0.1106458333,0.1108333394,0.1108333394,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335825205,0.4443100095,-6.007575989,0,1.000000611,1,-7.644587994,0,0,1,-0.3944950402,7.642380714,-3.395586621e+12,6.007575989,0.0007446398376,0.6578730345,0.738414824,2.231773615,456.8182678,7.006492322e-44
H,raw,2,2,0.001,20,none,0.1175,0.1174999997,0.1174999997,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336135626,0.4443100095,-6.00927639,0,1.000000611,1,-7.646067142,0,0,1,-0.3944945931,7.642380714,-3.395586621e+12,6.00927639,0.002224045107,0.6578730345,0.738414824,2.231773615,456.9859619,7.006492322e-44
H,raw,2,2,0.001,21,none,0.1088395833,0.1091666669,0.1091666669,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336629629,0.4443100095,-6.01198101,0,1.000000611,1,-7.64841938,0,0,1,-0.3944938779,7.642380714,-3.395586621e+12,6.01198101,0.004577711225,0.6578730345,0.738414824,2.231773615,457.2527771,7.006492322e-44
H,raw,2,2,0.001,22,none,0.1147895833,0.1150000021,0.1150000021,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335568428,0.4443100095,-6.006170273,0,1.000000611,1,-7.643365383,0,0,1,-0.3944947422,7.642380714,-3.395586621e+12,6.006170273,0.0004783729382,0.6578730345,0.738414824,2.231773615,456.6796265,7.006492322e-44
H,raw,2,2,0.001,23,none,0.1172,0.1174999997,0.1174999997,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334397793,0.4443100095,-6.003696442,0,1.000000611,1,-7.641214848,0,0,1,-0.394495219,7.642380714,-3.395586621e+12,6.003696442,0.002631144132,0.6578730345,0.738414824,2.231773615,456.4356079,7.006492322e-44
H,raw,2,2,0.001,24,none,0.12283125,0.1233333349,0.1233333349,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335999489,0.4443100095,-6.008529663,0,1.000000611,1,-7.64541769,0,0,1,-0.3944949508,7.642380714,-3.395586621e+12,6.008529663,0.001574799768,0.6578730345,0.738414824,2.231773615,456.912384,7.006492322e-44
H,raw,2,2,0.001,25,none,0.1058770833,0.1116666719,0.1116666719,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.329967737,0.4443100095,-5.995187283,0,1.000000611,1,-7.633812904,0,0,1,-0.394495219,7.642380714,-3.395586621e+12,5.995187283,0.01003571693,0.6578730345,0.738414824,2.231773615,455.596283,7.006492322e-44
H,raw,2,2,0.001,26,none,0.1246583333,0.125,0.125,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336726665,0.4443100095,-6.01251173,0,1.000000611,1,-7.648882389,0,0,1,-0.3944948018,7.642380714,-3.395586621e+12,6.01251173,0.005039486568,0.6578730345,0.738414824,2.231773615,457.3051147,7.006492322e-44
H,raw,2,2,0.001,27,none,0.1138458333,0.1141666695,0.1141666695,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.33581543,0.4443100095,-6.007522583,0,1.000000611,1,-7.644542217,0,0,1,-0.3944948018,7.642380714,-3.395586621e+12,6.007522583,0.0006981177721,0.6578730345,0.738414824,2.231773615,456.8129883,7.006492322e-44
H,raw,2,2,0.001,28,none,0.1082041667,0.1099999994,0.1099999994,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.332798004,0.4443100095,-6.000623703,0,1.000000611,1,-7.638541222,0,0,1,-0.3944946229,7.642380714,-3.395586621e+12,6.000623703,0.005305298604,0.6578730345,0.738414824,2.231773615,456.1324768,7.006492322e-44
H,raw,2,2,0.001,29,none,0.1156729167,0.1158333346,0.1158333346,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335859776,0.4443100095,-6.007764816,0,1.000000611,1,-7.644752979,0,0,1,-0.3944949806,7.642380714,-3.395586621e+12,6.007764816,0.0009090222302,0.6578730345,0.738414824,2.231773615,456.8369141,7.006492322e-44
H,raw,2,2,0.001,30,none,0.1028333333,0.1083333343,0.1083333343,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.331294537,0.4443100095,-5.997735977,0,1.000000611,1,-7.636029243,0,0,1,-0.3944946527,7.642380714,-3.395586621e+12,5.997735977,0.00781782344,0.6578730345,0.738414824,2.231773615,455.8476868,7.006492322e-44
H,raw,2,2,0.001,31,none,0.1091895833,0.1108333394,0.1108333394,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334180832,0.4443100095,-6.003279686,0,1.000000611,1,-7.640851021,0,0,1,-0.3944951594,7.642380714,-3.395586621e+12,6.003279686,0.002994009061,0.6578730345,0.738414824,2.231773615,456.3944702,7.006492322e-44
H,raw,2,2,0.001,32,none,0.1087729167,0.1108333394,0.1108333394,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.333110094,0.4443100095,-6.001223087,0,1.000000611,1,-7.639061928,0,0,1,-0.3944947422,7.642380714,-3.395586621e+12,6.001223087,0.004783550277,0.6578730345,0.738414824,2.231773615,456.1916199,7.006492322e-44
H,raw,2,2,0.001,33,none,0.1029125,0.1083333343,0.1083333343,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335594416,0.4443100095,-6.00631237,0,1.000000611,1,-7.643488884,0,0,1,-0.3944949806,7.642380714,-3.395586621e+12,6.00631237,0.0003550010733,0.6578730345,0.738414824,2.231773615,456.693634,7.006492322e-44
H,raw,2,2,0.001,34,none,0.1158333333,0.1174999997,0.1174999997,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.332305431,0.4443100095,-5.999677658,0,1.000000611,1,-7.637718201,0,0,1,-0.3944953084,7.642380714,-3.395586621e+12,5.999677658,0.006128561217,0.6578730345,0.738414824,2.231773615,456.0391846,7.006492322e-44
H,raw,2,2,0.001,35,none,0.1129166667,0.113333337,0.113333337,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.333168507,0.4443100095,-6.001335144,0,1.000000611,1,-7.639160156,0,0,1,-0.3944945335,7.642380714,-3.395586621e+12,6.001335144,0.004686028231,0.6578730345,0.738414824,2.231773615,456.2026978,7.006492322e-44
H,raw,2,2,0.001,36,none,0.11874375,0.1191666722,0.1191666722,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.332731247,0.4443100095,-6.000494957,0,1.000000611,1,-7.638429165,0,0,1,-0.3944951594,7.642380714,-3.395586621e+12,6.000494957,0.005416944623,0.6578730345,0.738414824,2.231773615,456.1198425,7.006492322e-44
H,raw,2,2,0.001,37,none,0.1245375,0.125,0.125,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335510015,0.4443100095,-6.005849838,0,1.000000611,1,-7.64308691,0,0,1,-0.3944945335,7.642380714,-3.395586621e+12,6.005849838,0.0007575029158,0.6578730345,0.738414824,2.231773615,456.6480103,7.006492322e-44
H,raw,2,2,0.001,38,none,0.1080895833,0.1083333343,0.1083333343,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335117579,0.4443100095,-6.005078793,0,1.000000611,1,-7.642416954,0,0,1,-0.3944948614,7.642380714,-3.395586621e+12,6.005078793,0.001428451738,0.6578730345,0.738414824,2.231773615,456.5719299,7.006492322e-44
H,raw,2,2,0.001,39,none,0.1149354167,0.1150000021,0.1150000021,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334875345,0.4443100095,-6.0046134,0,1.000000611,1,-7.642011642,0,0,1,-0.3944946527,7.642380714,-3.395586621e+12,6.0046134,0.001833025832,0.6578730345,0.738414824,2.231773615,456.5260925,7.006492322e-44
H,raw,2,2,0.001,40,none,0.11039375,0.1108333394,0.1108333394,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336031199,0.4443100095,-6.008702755,0,1.000000611,1,-7.645569324,0,0,1,-0.3944949806,7.642380714,-3.395586621e+12,6.008702755,0.001725395676,0.6578730345,0.738414824,2.231773615,456.9294434,7.006492322e-44
H,raw,2,2,0.001,41,none,0.1197833333,0.1200000048,0.1200000048,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334162235,0.4443100095,-6.003244877,0,1.000000611,1,-7.64082098,0,0,1,-0.3944944739,7.642380714,-3.395586621e+12,6.003244877,0.003024674486,0.6578730345,0.738414824,2.231773615,456.3909912,7.006492322e-44
H,raw,2,2,0.001,42,none,0.1188833333,0.1191666722,0.1191666722,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335693598,0.4443100095,-6.006855488,0,1.000000611,1,-7.64396286,0,0,1,-0.3944951892,7.642380714,-3.395586621e+12,6.006855488,0.0001181452972,0.6578730345,0.738414824,2.231773615,456.7472534,7.006492322e-44
H,raw,2,2,0.001,43,none,0.112,0.1141666695,0.1141666695,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334934235,0.4443100095,-6.004726887,0,1.000000611,1,-7.642110825,0,0,1,-0.3944948018,7.642380714,-3.395586621e+12,6.004726887,0.001734810299,0.6578730345,0.738414824,2.231773615,456.5372314,7.006492322e-44
H,raw,2,2,0.001,44,none,0.1116104167,0.1116666719,0.1116666719,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335963726,0.4443100095,-6.00833416,0,1.000000611,1,-7.645248413,0,0,1,-0.3944942057,7.642380714,-3.395586621e+12,6.00833416,0.001404903596,0.6578730345,0.738414824,2.231773615,456.8931274,7.006492322e-44
H,raw,2,2,0.001,45,none,0.12324375,0.1233333349,0.1233333349,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336122274,0.4443100095,-6.00920248,0,1.000000611,1,-7.646003723,0,0,1,-0.3944953382,7.642380714,-3.395586621e+12,6.00920248,0.002160283737,0.6578730345,0.738414824,2.231773615,456.9787292,7.006492322e-44
H,raw,2,2,0.001,46,none,0.1189416667,0.1191666722,0.1191666722,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.33447814,0.4443100095,-6.00385046,0,1.000000611,1,-7.641347885,0,0,1,-0.3944946527,7.642380714,-3.395586621e+12,6.00385046,0.002497082576,0.6578730345,0.738414824,2.231773615,456.4508057,7.006492322e-44
H,raw,2,2,0.001,47,none,0.12806875,0.1283333302,0.1283333302,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.335513353,0.4443100095,-6.005868435,0,1.000000611,1,-7.6431036,0,0,1,-0.3944944143,7.642380714,-3.395586621e+12,6.005868435,0.0007413086132,0.6578730345,0.738414824,2.231773615,456.6498413,7.006492322e-44
H,raw,2,2,0.001,48,none,0.1086895833,0.1091666669,0.1091666669,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334421396,0.4443100095,-6.003742218,0,1.000000611,1,-7.641253948,0,0,1,-0.394494772,7.642380714,-3.395586621e+12,6.003742218,0.002591507277,0.6578730345,0.738414824,2.231773615,456.440094,7.006492322e-44
H,raw,2,2,0.001,49,none,0.1283333333,0.1283333302,0.1283333302,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.336144924,0.4443100095,-6.009326458,0,1.000000611,1,-7.646111488,0,0,1,-0.3944951594,7.642380714,-3.395586621e+12,6.009326458,0.002268154873,0.6578730345,0.738414824,2.231773615,456.9909668,7.006492322e-44
H,raw,2,2,0.001,50,none,0.11614375,0.1166666672,0.1166666672,0.9899999499,0.02999999933,-7.241112709,1.943668604,-40.18322372,0,1,0.9900000095,-3.8365798,0,0,1,-0.3764970303,0.2479144931,0.001043133205,45673.38672,1,0,-3.334825993,0.4443100095,-6.004518509,0,1.000000611,1,-7.641929626,0,0,1,-0.3944950104,7.642380714,-3.395586621e+12,6.004518509,0.0019157317,0.6578730345,0.738414824,2.231773615,456.5167236,7.006492322e-44
H,raw,3,3,0.001,1,none,0.72645,0.9325000048,0.9325000048,0.9199999571,0.01999999955,-6.417629719,1.875151873,-57.52589417,0,1.840207409,0.9454083443,-3.745587587,0,0.008791666478,0.9399999976,-0.3585703075,0.01445991639,1.031716147e+10,468.9517822,0,0,-0.4145378172,4.017958641,-2.629128933,0.4816666842,36.79033689,0.5372166634,-0.08490693569,0.4816666842,0.4174999893,0,-0.1438779682,0.1536630392,-2.077316219e+11,2.629128933,0.05451081693,0.6542559862,1.426398873,3.653874159,4.834680557,1.798745871
H,raw,3,3,0.001,2,none,0.20971875,0.328333348,0.328333348,0.9300000072,0.01999999955,-6.796879292,1.875151873,-93.88417816,0,1.082905183,0.9698583484,-3.745587587,0,0.0001416666637,0.9899999499,-0.3587274849,0.03674115986,0.001421413268,3689.306396,0,0,-1.537845254,3.036633492,-4.144461155,0.3133333325,6.144074501,0.7189166546,-0.4044399858,0.3133333325,0.2683833241,0.1499999911,1.360639334,0.4766391814,-1.35216051e+12,4.144461155,0.002605649643,0.6542559862,1.545799017,1.071591735,46.30049133,2.570445776
H,raw,3,3,0.001,3,none,0.238725,0.3183333278,0.3183333278,0.9499999881,0.01999999955,-6.796879292,1.875151873,-143.5265503,0,1.101017459,0.9699833393,-3.745587587,0,1.666666685e-05,1,-0.3587274849,0.04063942283,0.00141319586,3307.764648,0,0,-3.90807128,4.475654602,-6.387014389,0.1675000042,15.54058692,0.8009916544,-0.8216884732,0.1675000042,0.1814083457,0.25,5.523445129,0.6744850874,-2.96247545e+12,6.387014389,0.003769513452,0.6542559862,1.92274642,0.6789808273,53.20689774,1.265267015
H,raw,3,3,0.001,4,none,0.25154375,0.337500006,0.337500006,0.9499999881,0.01999999955,-6.796879292,1.875151873,-143.5265503,0,1.139868365,0.9699833393,-3.74535656,0,1.666666685e-05,1,-0.3587274849,0.03943312541,0.001474964316,3717.936035,0,0,-5.760769367,5.971198082,-11.53393555,0.0775000006,20.01898517,0.8485500216,-1.200559974,0.0775000006,0.1265666783,0.3199999928,3.651469469,0.7775531411,-4.558887059e+12,11.53393555,0.01065324806,0.6542559862,2.065261364,0.8655843735,49.96442795,0.9213864207
H,raw,3,3,0.001,5,none,0.1895958333,0.2600000203,0.2600000203,0.9499999881,0.01999999955,-6.817412376,1.875151873,-143.5265503,0,1.095503911,0.9867166877,-3.745587587,0,0.003283333499,0.9799999595,-0.3587274849,0.04607627541,0.005091855302,2442.048096,0,0,-6.297302246,4.066759586,-9.051110268,0.02083333395,8.906176831,0.9477000237,-1.504153252,0.02083333395,0.0468500033,0.4699999988,18.94804764,1.420121551,-5.699825304e+12,9.051110268,0.03308352083,0.6542559862,2.56298995,0.908947885,24.62778473,0.4126875699
H,raw,3,3,0.001,6,none,0.1201395833,0.1341666728,0.1341666728,0.969999969,0.01999999955,-6.948133469,1.875151873,-240.5726929,0,1.025093337,0.9899916649,-3.745587587,0,2.499999937e-05,1,-0.3587274849,0.04312915355,6.380365824e+10,613.9285278,0.009999999776,0,-6.641171932,0.9775967598,-9.250817299,0.0008333333535,4.81669904,0.9823916554,-6.07173872,0.0008333333535,0.012374999,0.9599999785,5.765763283,6.201947689,-5.997662831e+12,9.250817299,0.04058358446,0.6542559862,2.565645933,0.7563396692,6.205278873,0.08150082082
H,raw,3,3,0.001,7,none,0.1486291667,0.1741666645,0.1741666645,0.9899999499,0.01999999955,-6.948133469,1.875151873,-283.4134216,0,1,0.9900333285,-3.745587587,0,3.33333337e-05,1,-0.3587274849,0.03567294776,4.847761818e+10,283.4134216,0.9399999976,0,-6.644817352,0.2594591677,-9.532659531,0,2.962512242,0.9808666706,-22.91091537,0,0.01181666739,0.9399999976,0.0451275073,23.6036644,-6.056580219e+12,9.532659531,0.05993200839,0.6542559862,2.556619167,1.322285056,1.674889803,0.09750587493
H,raw,3,3,0.001,8,none,0.1590666667,0.1908333451,0.1908333451,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9966833591,-3.745587587,0,0.003316666698,0.9899999499,-0.3587274849,0.02671121992,3.167301018e+10,283.4134216,0.9499999881,0,-6.640327454,0.09449800104,-9.660344124,0,2.501388952,0.9873999953,-62.98096085,0,0.00706666708,0.9499999881,2.412028074,64.98165131,-6.088610546e+12,9.660344124,0.01015167497,0.6542559862,2.556619167,1.786895156,0.1073891446,0.07829977572
H,raw,3,3,0.001,9,none,0.1342416667,0.1466666758,0.1466666758,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9991250038,-3.745587587,0,0.0008749999688,0.9899999499,-0.3587274849,0.02438228391,2.730590208e+10,283.4134216,0.9499999881,0,-6.695991993,0.04066717997,-10.20007801,0,2.211577601,0.9801499844,-146.3141785,0,0.001499999897,0.969999969,5.626351357,151.8171234,-6.106039976e+12,10.20007801,0.01068271417,0.6542559862,2.556619167,3.072321892,0.01982544921,0.05400820076
H,raw,3,3,0.001,10,none,0.1292333333,0.1316666752,0.1316666752,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9998166561,-3.745587587,0,0.0001833333372,0.9899999499,-0.3587274849,0.02321131527,2.51101655e+10,283.4134216,0.9599999785,0,-6.696490765,0.01684928872,-10.31857491,0,1.804368321,0.9800833464,-353.1717529,0,0.0002500000119,0.9899999499,13.89506531,367.4856873,-6.117334712e+12,10.31857491,0.004712414462,0.6542559862,2.556619167,4.020433903,0.003819543403,0.04189471155
H,raw,3,3,0.001,11,none,0.11714375,0.1183333397,0.1183333397,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9999499917,-3.745587587,0,4.999999874e-05,1,-0.3587274849,0.0229247231,2.457276416e+10,283.4134216,0.9599999785,0,-6.696272373,0.01338492427,-10.31308746,0,1.532748235,0.9800166488,-444.565033,0,6.666666741e-05,1,24.84420586,462.7518921,-6.120782954e+12,10.31308746,0.01093236636,0.6542559862,2.556619167,3.978118896,0.001201001927,0.03773664683
H,raw,3,3,0.001,12,none,0.1093208333,0.1116666719,0.1116666719,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9999833703,-3.745587587,0,1.666666685e-05,1,-0.3587274849,0.02253548056,2.38428713e+10,283.4134216,0.969999969,0,-6.696406841,0.01106951945,-10.3165493,0,1.417434627,0.9800083637,-537.5679932,0,2.499999937e-05,1,30.82233238,559.6402588,-6.125986513e+12,10.3165493,0.0003441733134,0.6542559862,2.556619167,3.962592602,0.0008716388838,0.03525498882
H,raw,3,3,0.001,13,none,0.122875,0.1233333349,0.1233333349,0.9899999499,0.01999999955,-7.003896713,1.875151873,-283.4134216,0,1,0.9999833703,-3.745587587,0,1.666666685e-05,1,-0.3587274849,0.0227954518,2.433036493e+10,283.4134216,0.969999969,0,-6.696340561,0.01252686977,-10.31482124,0,1.387393619,0.9800000191,-475.0218506,0,3.33333337e-05,1,26.26597786,494.6104126,-6.125309657e+12,10.31482124,0.005989755038,0.6542559862,2.556619167,3.964039564,0.0009261464002,0.03622037172
H,raw,3,3,0.001,14,none,0.1065958333,0.1091666669,0.1091666669,0.9899999499,0.01999999955,-7.003896713,1.875151873,-326.5183411,0,1,0.9999916553,-3.745587587,0,8.333333426e-06,1,-0.3587274849,0.0226876568,2.412822938e+10,326.5183411,0.9799999595,0,-6.696397305,0.01043535024,-10.33963776,0,1.072011933,0.9800083637,-570.2359619,0,8.333333426e-06,1,34.55420685,594.2307129,-6.123945984e+12,10.33963776,0.001277238363,0.6542559862,2.556619167,3.942626238,0.0006305155694,0.03903912008
H,raw,3,3,0.001,15,none,0.1087625,0.1108333394,0.1108333394,0.9899999499,0.01999999955,-7.003896713,1.875151873,-350.5665283,0,1,0.9999916553,-3.745587587,0,8.333333426e-06,1,-0.3587274849,0.02265222184,2.406178406e+10,350.5665283,0.969999969,0,-6.696394444,0.01413661893,-10.34012318,0,1.032722549,0.9800000191,-420.934967,0,1.666666685e-05,1,34.55421829,438.7604065,-6.122674061e+12,10.34012318,0.0016214028,0.6542559862,2.556619167,3.874261618,0.0008435045602,0.04045706242
