quantity,k,seed,value
phi_drop_h_e,1,33,0.001072409186273395
phi_drop_h_e,1,34,6.899304284014186e-05
phi_drop_h_e,1,35,-0.0003107852471615181
phi_drop_h_e,1,36,0.00015891922879455805
phi_drop_h_e,1,37,-0.00011596925607227672
phi_drop_h_e,1,38,0.0011608275312123212
phi_drop_h_e,1,39,-0.0015735035717855516
kappa_drop_h_e,1,30,0.597303555696613
kappa_drop_h_e,1,31,0.6060172745360964
kappa_drop_h_e,1,32,0.5985350073483858
kappa_drop_h_e,1,33,0.5850139713425526
kappa_drop_h_e,1,34,0.5954770135988705
kappa_drop_h_e,1,35,0.6621488246060133
kappa_drop_h_e,1,36,0.5642923090862051
kappa_drop_h_e,1,37,0.658867065036762
kappa_drop_h_e,1,38,0.5451480827272394
kappa_drop_h_e,1,39,0.5806028691332772
dR_add_h_e,1,30,0.013166666666666688
dR_add_h_e,1,31,0.03925000000000001
dR_add_h_e,1,32,0.02195833333333333
dR_add_h_e,1,33,0.02562499999999998
dR_add_h_e,1,34,0.027208333333333334
dR_add_h_e,1,35,0.020791666666666667
dR_add_h_e,1,36,0.017958333333333354
dR_add_h_e,1,37,0.015958333333333352
dR_add_h_e,1,38,0.033875000000000016
dR_add_h_e,1,39,0.015999999999999986
dn_add_h_e,1,30,0.008956953154166551
dn_add_h_e,1,31,0.011242952331980027
dn_add_h_e,1,32,0.009449102775275726
dn_add_h_e,1,33,0.010023501666000526
dn_add_h_e,1,34,0.010162740148842072
dn_add_h_e,1,35,0.008599306245186556
dn_add_h_e,1,36,0.009210137613114313
dn_add_h_e,1,37,0.009875161992864392
dn_add_h_e,1,38,0.010607382900884088
dn_add_h_e,1,39,0.010592949068038383
phi_add_h_e,1,30,-0.0023294273429608613
phi_add_h_e,1,31,-0.010650441916523354
phi_add_h_e,1,32,-0.014058523301461038
phi_add_h_e,1,33,-0.007881601114188765
phi_add_h_e,1,34,-0.005472768496328155
phi_add_h_e,1,35,-0.00930074817319038
phi_add_h_e,1,36,-0.013254781548672323
phi_add_h_e,1,37,0.0004122791423056965
phi_add_h_e,1,38,-0.021430318206588774
phi_add_h_e,1,39,0.013199428256239543
kappa_add_h_e,1,30,5.408368538456645
kappa_add_h_e,1,31,3.0736839697989145
kappa_add_h_e,1,32,3.494676852170188
kappa_add_h_e,1,33,3.7297536747401847
kappa_add_h_e,1,34,4.597610731642236
kappa_add_h_e,1,35,6.99526182268329
kappa_add_h_e,1,36,4.320154200937238
kappa_add_h_e,1,37,3.5185557654829283
kappa_add_h_e,1,38,3.196120316484342
kappa_add_h_e,1,39,3.9321601596223754
rho_neff_E,1,30,0.19999999999999996
rho_neff_E,1,31,0.3999999999999999
rho_neff_E,1,32,-0.7999999999999998
rho_neff_E,1,33,-0.3999999999999999
rho_neff_E,1,34,0.0
rho_neff_E,1,35,0.7999999999999998
rho_neff_E,1,36,0.19999999999999996
rho_neff_E,1,37,0.19999999999999996
rho_neff_E,1,38,0.19999999999999996
rho_neff_E,1,39,0.19999999999999996
