coord,binset,abscissa,pair,x_lo,x_hi,dx,n_lo,n_hi,kappa_mob,at_floor,med_over_ulp_lo,med_over_ulp_hi,inc_med_pred_hi,pred_over_ulp_hi,obs_over_pred_hi,obs_hi2se_hi,obs_lo2se_hi,excluded_by_2se,pred_over_hi2se,kappa_inc,diff,same_sign,within_tol,kappa_inc_mean,diff_mean,key,arm,window,family,dial,sign_undefined
zmax,eqf,depth_med,q2->q3,0.14863302558660507,0.34010031819343567,0.1914672926068306,1705636,1705637,-0.0,False,1431.0,1346.0,0.00034117698669433594,1431.0,0.9406009783368274,0.0003785739097688631,0.00027786396407146897,False,0.9012163223362124,0.31982626650245904,0.31982626650245904,False,False,0.3273993296586352,0.3273993296586352,LR_1216@15M,LR_1216,15M,leaky,0.1,
zmax,eqf,depth_med,q3->q4,0.34010031819343567,0.6077214181423187,0.26762109994888306,1705637,1705636,-0.0,False,1346.0,688.0,0.0003209114074707031,673.0,1.0222882615156017,0.0003829760095920072,0.00028719477440457486,False,0.837941279435694,-0.08236834947926455,-0.08236834947926455,False,True,0.09252083405334391,0.09252083405334391,LR_1216@15M,LR_1216,15M,leaky,0.1,
zmax,eqf,depth_med,q4->q5,0.6077214181423187,1.1133825778961182,0.5056611597537994,1705636,1705635,-0.0,False,688.0,812.0,0.00032806396484375,688.0,1.180232558139535,0.0004568376539200062,0.0003393611909896618,True,0.7181193625978893,-0.32771253839036685,-0.32771253839036685,False,False,-0.18131310337710374,-0.18131310337710374,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,40967,940339,-0.0,False,2672.0,1435.0,0.00015926361083984375,668.0,2.1482035928143715,0.0004142850930913701,0.0003016024534479366,True,0.3844299819031103,-0.5097546364380511,-0.5097546364380511,False,False,-0.47438675589619334,-0.47438675589619334,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,940339,7354881,-0.0,False,1435.0,658.0,0.0003421306610107422,717.5,0.9170731707317074,0.0003676647752872351,0.00027210763987389774,False,0.9305505558520133,0.034627206523384045,0.034627206523384045,False,True,-0.07883155350530373,-0.07883155350530373,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,7354881,191938,-0.0,False,658.0,1005.0,0.00031375885009765625,658.0,1.527355623100304,0.0005561819879071024,0.00039854137024719453,True,0.5641298296593931,-0.12101082547653139,-0.12101082547653139,False,True,-0.12640539628080485,-0.12640539628080485,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_mid,6-10->>10,8.0,10.448500633239746,2.448500633239746,191938,55,-0.0,False,1005.0,12.0,0.0004792213439941406,502.5,-0.023880597014925373,,,,,nan,,,,0.2486894377491793,0.2486894377491793,LR_1216@15M,LR_1216,15M,leaky,0.1,True
zbar,abs,depth_med,0-1->1-3,0.8134823441505432,2.502518892288208,1.6890365481376648,40967,940339,-0.0,False,2672.0,1435.0,0.00015926361083984375,668.0,2.1482035928143715,0.0004142850930913701,0.0003016024534479366,True,0.3844299819031103,-0.4527030249879207,-0.4527030249879207,False,False,-0.4212935087928557,-0.4212935087928557,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_med,1-3->3-6,2.502518892288208,4.197876453399658,1.6953575611114502,940339,7354881,-0.0,False,1435.0,658.0,0.0003421306610107422,717.5,0.9170731707317074,0.0003676647752872351,0.00027210763987389774,False,0.9305505558520133,0.051061804479585686,0.051061804479585686,False,True,-0.11624620568775915,-0.11624620568775915,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_med,3-6->6-10,4.197876453399658,6.320210933685303,2.1223344802856445,7354881,191938,-0.0,False,658.0,1005.0,0.00031375885009765625,658.0,1.527355623100304,0.0005561819879071024,0.00039854137024719453,True,0.5641298296593931,-0.19956227121695538,-0.19956227121695538,False,True,-0.2084586058853795,-0.2084586058853795,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,abs,depth_med,6-10->>10,6.320210933685303,10.448500633239746,4.128289699554443,191938,55,-0.0,False,1005.0,12.0,0.0004792213439941406,502.5,-0.023880597014925373,,,,,nan,,,,0.14749842916174724,0.14749842916174724,LR_1216@15M,LR_1216,15M,leaky,0.1,True
zbar,eqf,depth_mid,q1->q2,2.9001235961914062,3.633958268165588,0.733834671974182,1705636,1705636,-0.0,False,1270.0,1151.0,0.0003027915954589844,1270.0,0.9062992125984252,0.00031913289665812326,0.00024088850379353692,False,0.9487946828100119,0.13407075801702853,0.13407075801702853,False,True,-0.06821265102673645,-0.06821265102673645,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_mid,q2->q3,3.633958268165588,4.101882028579712,0.46792376041412354,1705636,1705636,-0.0,False,1151.0,634.5,0.00027441978454589844,575.5,1.10251954821894,0.00035757140637854236,0.00026145859240075454,False,0.7674544990193775,-0.2085768393255558,-0.2085768393255558,False,True,-0.2432024752410532,-0.2432024752410532,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_mid,q3->q4,4.101882028579712,4.570591402053832,0.46870937347412056,1705636,1705636,-0.0,False,634.5,699.0,0.0003025531768798828,634.5,1.1016548463356974,0.00039253431831572783,0.0002854327532174753,False,0.7707687271219167,-0.20655327279199934,-0.20655327279199934,False,True,-0.26252975367001946,-0.26252975367001946,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_mid,q4->q5,4.570591402053832,5.245395183563232,0.6748037815094001,1705636,1705636,-0.0,False,699.0,828.0,0.0003333091735839844,699.0,1.184549356223176,0.0004554615984763495,0.0003380431164894708,True,0.7318052162882662,-0.2509802357251464,-0.2509802357251464,False,True,-0.285584772310806,-0.285584772310806,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_med,q1->q2,2.9001235961914062,3.6618200540542603,0.761696457862854,1705636,1705636,-0.0,False,1270.0,1151.0,0.0003027915954589844,1270.0,0.9062992125984252,0.00031913289665812326,0.00024088850379353692,False,0.9487946828100119,0.12916663812091764,0.12916663812091764,False,True,-0.06571752812287251,-0.06571752812287251,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_med,q2->q3,3.6618200540542603,4.100068807601929,0.43824875354766846,1705636,1705636,-0.0,False,1151.0,634.5,0.00027441978454589844,575.5,1.10251954821894,0.00035757140637854236,0.00026145859240075454,False,0.7674544990193775,-0.2227001405079655,-0.2227001405079655,False,True,-0.2596703717593992,-0.2596703717593992,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_med,q3->q4,4.100068807601929,4.546423673629761,0.44635486602783203,1705636,1705636,-0.0,False,634.5,699.0,0.0003025531768798828,634.5,1.1016548463356974,0.00039253431831572783,0.0002854327532174753,False,0.7707687271219167,-0.21689794925038502,-0.21689794925038502,False,True,-0.2756778646909998,-0.2756778646909998,LR_1216@15M,LR_1216,15M,leaky,0.1,
zbar,eqf,depth_med,q4->q5,4.546423673629761,5.245395183563232,0.6989715099334717,1705636,1705636,-0.0,False,699.0,828.0,0.0003333091735839844,699.0,1.184549356223176,0.0004554615984763495,0.0003380431164894708,True,0.7318052162882662,-0.24230231095909674,-0.24230231095909674,False,True,-0.27571035665699084,-0.27571035665699084,LR_1216@15M,LR_1216,15M,leaky,0.1,
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2648436,297040,-0.0,False,1800.0,1362.5,0.0004291534423828125,900.0,1.5138888888888888,0.0007884464714644766,0.0005523361709000253,True,0.5443025721019388,-0.2764545088087254,-0.2764545088087254,False,True,-0.20064601615584246,-0.20064601615584246,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,297040,1933,-0.0,False,1362.5,2140.0,0.0006496906280517578,1362.5,1.5706422018348625,0.002353531602231454,-4.277873357911026e-05,False,0.27604924762249494,-0.18059383259139922,-0.18059383259139922,False,True,-0.12951778225411453,-0.12951778225411453,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,abs,depth_med,0-1->1-3,0.2660199999809265,1.2587847709655762,0.9927647709846497,2648436,297040,-0.0,False,1800.0,1362.5,0.0004291534423828125,900.0,1.5138888888888888,0.0007884464714644766,0.0005523361709000253,True,0.5443025721019388,-0.41770394692974055,-0.41770394692974055,False,False,-0.30316247416319464,-0.30316247416319464,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,abs,depth_med,1-3->3-6,1.2587847709655762,3.2685132026672363,2.00972843170166,297040,1933,-0.0,False,1362.5,2140.0,0.0006496906280517578,1362.5,1.5706422018348625,0.002353531602231454,-4.277873357911026e-05,False,0.27604924762249494,-0.22464954685256697,-0.22464954685256697,False,True,-0.16111353679816623,-0.16111353679816623,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_mid,q1->q2,0.03356481343507767,0.15044719353318214,0.11688238009810448,589482,589482,-0.0,False,1239.25,2001.0,0.00029546022415161133,1239.25,1.6146863021989106,0.0005637971915842511,0.00041263417819724303,True,0.5240540899492211,-4.099340698579944,-4.099340698579944,False,False,-11.38494188125402,-11.38494188125402,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_mid,q2->q3,0.15044719353318214,0.3232844516634941,0.17283725813031198,589482,589481,-0.0,False,2001.0,1921.0,0.00047707557678222656,2001.0,0.9600199900049975,0.0005326759789896214,0.00040022015824792747,False,0.8956205941314314,0.23606699305779336,0.23606699305779336,False,True,0.20494055057922542,0.20494055057922542,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_mid,q3->q4,0.3232844516634941,0.577591410279274,0.25430695861577984,589481,589482,-0.0,False,1921.0,1995.0,0.00045800209045410156,1921.0,1.038521603331598,0.0005396963029228861,0.00042617312380440885,False,0.8486292901649591,-0.1486320577350566,-0.1486320577350566,False,True,0.11227611091790347,0.11227611091790347,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_mid,q4->q5,0.577591410279274,1.005553662776947,0.42796225249767306,589482,589482,-0.0,False,1995.0,1219.0,0.0004756450653076172,997.5,1.2220551378446116,0.0006804662555411522,0.0005060118824288185,True,0.6989987548013714,-0.468578664466074,-0.468578664466074,False,False,-0.22479555974476123,-0.22479555974476123,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_med,q1->q2,0.03356481343507767,0.14272823929786682,0.10916342586278915,589482,589482,-0.0,False,1239.25,2001.0,0.00029546022415161133,1239.25,1.6146863021989106,0.0005637971915842511,0.00041263417819724303,True,0.5240540899492211,-4.389205394536598,-4.389205394536598,False,False,-12.189971996959471,-12.189971996959471,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_med,q2->q3,0.14272823929786682,0.3153538107872009,0.1726255714893341,589482,589481,-0.0,False,2001.0,1921.0,0.00047707557678222656,2001.0,0.9600199900049975,0.0005326759789896214,0.00040022015824792747,False,0.8956205941314314,0.23635647640823218,0.23635647640823218,False,True,0.2051918643120518,0.2051918643120518,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_med,q3->q4,0.3153538107872009,0.5559902489185333,0.2406364381313324,589481,589482,-0.0,False,1921.0,1995.0,0.00045800209045410156,1921.0,1.038521603331598,0.0005396963029228861,0.00042617312380440885,False,0.8486292901649591,-0.15707582296733505,-0.15707582296733505,False,True,0.11865450018486728,0.11865450018486728,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,eqf,depth_med,q4->q5,0.5559902489185333,1.005553662776947,0.4495634138584137,589482,589482,-0.0,False,1995.0,1219.0,0.0004756450653076172,997.5,1.2220551378446116,0.0006804662555411522,0.0005060118824288185,True,0.6989987548013714,-0.446063835569166,-0.446063835569166,False,False,-0.21399431344771733,-0.21399431344771733,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,40967,750104,-0.0,False,2672.0,1764.0,0.00015926361083984375,668.0,2.6407185628742513,0.0005091853002616837,0.0003673248430183456,True,0.31278124242391525,-0.6473673753533943,-0.6473673753533943,False,False,-0.5277792935815135,-0.5277792935815135,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,750104,2111034,-0.0,False,1764.0,978.0,0.00042057037353515625,882.0,1.1088435374149659,0.000536111454711688,0.00040950431372092905,False,0.7844830955185095,-0.04132704561121052,-0.04132704561121052,False,True,-0.12057581254316041,-0.12057581254316041,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,2111034,45276,-0.0,False,978.0,1485.5,0.00046634674072265625,978.0,1.518916155419223,0.0008221144141395584,0.0005433087883750901,True,0.5672528454701092,-0.11942772139081269,-0.11942772139081269,False,True,-0.12507404656210827,-0.12507404656210827,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_mid,6-10->>10,8.0,10.520509719848633,2.520509719848633,45276,28,-0.0,False,1485.5,1834.0,0.0007083415985107422,742.75,2.4692022887916525,,,,,-0.35861600983152564,-0.35861600983152564,False,False,0.14277243708447773,0.14277243708447773,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_med,0-1->1-3,0.8134823441505432,2.357586145401001,1.5441038012504578,40967,750104,-0.0,False,2672.0,1764.0,0.00015926361083984375,668.0,2.6407185628742513,0.0005091853002616837,0.0003673248430183456,True,0.31278124242391525,-0.6288768036473374,-0.6288768036473374,False,False,-0.512704482516755,-0.512704482516755,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_med,1-3->3-6,2.357586145401001,4.051874160766602,1.6942880153656006,750104,2111034,-0.0,False,1764.0,978.0,0.00042057037353515625,882.0,1.1088435374149659,0.000536111454711688,0.00040950431372092905,False,0.7844830955185095,-0.06097995918700517,-0.06097995918700517,False,True,-0.1779151647323995,-0.1779151647323995,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_med,3-6->6-10,4.051874160766602,6.326898574829102,2.2750244140625,2111034,45276,-0.0,False,978.0,1485.5,0.00046634674072265625,978.0,1.518916155419223,0.0008221144141395584,0.0005433087883750901,True,0.5672528454701092,-0.18373298426342122,-0.18373298426342122,False,True,-0.19241954515366036,-0.19241954515366036,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,abs,depth_med,6-10->>10,6.326898574829102,10.520509719848633,4.193611145019531,45276,28,-0.0,False,1485.5,1834.0,0.0007083415985107422,742.75,2.4692022887916525,,,,,-0.2155409996816678,-0.2155409996816678,False,True,0.08581132178296601,0.08581132178296601,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_mid,q1->q2,2.0543335676193237,3.0676470041275024,1.0133134365081786,589482,589482,-0.0,False,1624.0,1769.0,0.0003871917724609375,1624.0,1.0892857142857142,0.00047749371393920534,0.000384985495960697,False,0.8108834968039702,-0.08439853884980182,-0.08439853884980182,False,True,-0.18717879002498244,-0.18717879002498244,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_mid,q2->q3,3.0676470041275024,3.7118560314178466,0.6442090272903442,589482,589481,-0.0,False,1769.0,1749.0,0.00042176246643066406,1769.0,0.9886941775014132,0.0004769088463012783,0.00036537630994872174,False,0.8843670435172081,0.01764989104391782,0.01764989104391782,False,True,-0.1085505155311512,-0.1085505155311512,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_mid,q3->q4,3.7118560314178466,4.279963254928589,0.5681072235107423,589481,589482,-0.0,False,1749.0,1000.0,0.0004169940948486328,874.5,1.1435105774728416,0.0005613815316733272,0.0004098403921547978,False,0.7427998096155491,-0.23605224326274435,-0.23605224326274435,False,True,-0.2377705769232872,-0.2377705769232872,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_mid,q4->q5,4.279963254928589,5.027880668640137,0.7479174137115479,589482,589482,-0.0,False,1000.0,1189.0,0.000476837158203125,1000.0,1.189,0.0006591761188976955,0.0004839456004626561,True,0.7233835458124817,-0.23145953622014453,-0.23145953622014453,False,True,-0.2724758052304199,-0.2724758052304199,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_med,q1->q2,2.0543335676193237,3.120778799057007,1.066445231437683,589482,589482,-0.0,False,1624.0,1769.0,0.0003871917724609375,1624.0,1.0892857142857142,0.00047749371393920534,0.000384985495960697,False,0.8108834968039702,-0.08019368544868319,-0.08019368544868319,False,True,-0.17785328057209376,-0.17785328057209376,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_med,q2->q3,3.120778799057007,3.720888137817383,0.600109338760376,589482,589481,-0.0,False,1769.0,1749.0,0.00042176246643066406,1769.0,0.9886941775014132,0.0004769088463012783,0.00036537630994872174,False,0.8843670435172081,0.01894691251542578,0.01894691251542578,False,True,-0.11652746842206883,-0.11652746842206883,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_med,q3->q4,3.720888137817383,4.257007598876953,0.5361194610595703,589481,589482,-0.0,False,1749.0,1000.0,0.0004169940948486328,874.5,1.1435105774728416,0.0005613815316733272,0.0004098403921547978,False,0.7427998096155491,-0.25013638613014144,-0.25013638613014144,False,True,-0.2519572447929229,-0.2519572447929229,LR_1216@5M,LR_1216,5M,leaky,0.1,
zbar,eqf,depth_med,q4->q5,4.257007598876953,5.027880668640137,0.7708730697631836,589482,589482,-0.0,False,1000.0,1189.0,0.000476837158203125,1000.0,1.189,0.0006591761188976955,0.0004839456004626561,True,0.7233835458124817,-0.22456695466327029,-0.22456695466327029,False,True,-0.2643618094085351,-0.2643618094085351,LR_1216@5M,LR_1216,5M,leaky,0.1,
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,1466469,2495673,-0.0,False,279.0,1026.0,6.651878356933594e-05,139.5,7.354838709677419,0.0005363468053777276,0.000444125759319538,True,0.12402196284638896,-1.3302389496461966,-1.3302389496461966,False,False,-1.071791364536652,-1.071791364536652,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,2495673,305942,-0.0,False,1026.0,2004.0,0.0004892349243164062,1026.0,1.9532163742690059,0.0010355773370162712,0.0008677181799515023,True,0.4724272218297099,-0.2677909745896162,-0.2677909745896162,False,True,-0.26609500129817787,-0.26609500129817787,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,305942,16890,-0.0,False,2004.0,1136.0,0.0009555816650390625,1002.0,1.1337325349301397,0.0015494806741097435,0.0002470510031363502,False,0.6167109283812742,-0.03586151932465346,-0.03586151932465346,False,True,-0.07204191001652253,-0.07204191001652253,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_mid,6-10->>10,8.0,10.51718521118164,2.5171852111816406,16890,219,-0.0,False,1136.0,2677.0,0.0010833740234375,1136.0,2.3565140845070425,nan,nan,,,-0.3405325283302726,-0.3405325283302726,False,False,-0.09521020230003907,-0.09521020230003907,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_med,0-1->1-3,0.5906030535697937,1.6666209697723389,1.0760179162025452,1466469,2495673,-0.0,False,279.0,1026.0,6.651878356933594e-05,139.5,7.354838709677419,0.0005363468053777276,0.000444125759319538,True,0.12402196284638896,-1.854391450572926,-1.854391450572926,False,False,-1.4941080651136236,-1.4941080651136236,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_med,1-3->3-6,1.6666209697723389,3.5626773834228516,1.8960564136505127,2495673,305942,-0.0,False,1026.0,2004.0,0.0004892349243164062,1026.0,1.9532163742690059,0.0010355773370162712,0.0008677181799515023,True,0.4724272218297099,-0.3530894079175014,-0.3530894079175014,False,False,-0.3508532227501874,-0.3508532227501874,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_med,3-6->6-10,3.5626773834228516,6.762161016464233,3.199483633041382,305942,16890,-0.0,False,2004.0,1136.0,0.0009555816650390625,1002.0,1.1337325349301397,0.0015494806741097435,0.0002470510031363502,False,0.6167109283812742,-0.0392298670760738,-0.0392298670760738,False,True,-0.07880855599756326,-0.07880855599756326,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_med,6-10->>10,6.762161016464233,10.51718521118164,3.7550241947174072,16890,219,-0.0,False,1136.0,2677.0,0.0010833740234375,1136.0,2.3565140845070425,nan,nan,,,-0.22827641042770017,-0.22827641042770017,False,True,-0.0638242793536266,-0.0638242793536266,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_mid,q1->q2,0.3781757056713104,0.8968251407146454,0.5186494350433349,857039,857038,-0.0,False,121.5,878.0,2.8967857360839844e-05,121.5,7.226337448559671,0.00025362109635953476,0.00016735458876009416,True,0.11421706544385739,-3.8132352938729546,-3.8132352938729546,False,False,nan,,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_mid,q2->q3,0.8968251407146454,1.3546318888664244,0.457806748151779,857038,857039,-0.0,False,878.0,770.5,0.00020933151245117188,439.0,1.755125284738041,0.0004197238184621797,0.00031515376790256644,True,0.4987363195592252,-1.2287722799107748,-1.2287722799107748,False,False,-0.5794615700934739,-0.5794615700934739,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_mid,q3->q4,1.3546318888664244,1.8877357482910155,0.5331038594245912,857039,857038,-0.0,False,770.5,1197.0,0.0003674030303955078,770.5,1.553536664503569,0.0006123691959992044,0.0005318969325408346,True,0.5999698103625467,-0.8263568965216178,-0.8263568965216178,False,False,-0.7939722336203263,-0.7939722336203263,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_mid,q4->q5,1.8877357482910155,2.7638485431671143,0.8761127948760987,857038,857039,-0.0,False,1197.0,1694.0,0.0005707740783691406,1197.0,1.4152046783625731,0.0008755255986582756,0.0007409523676503182,True,0.6519216334095084,-0.3963806620392291,-0.3963806620392291,False,False,-0.44698407540924523,-0.44698407540924523,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_med,q1->q2,0.3781757056713104,0.9057477712631226,0.5275720655918121,857039,857038,-0.0,False,121.5,878.0,2.8967857360839844e-05,121.5,7.226337448559671,0.00025362109635953476,0.00016735458876009416,True,0.11421706544385739,-3.748743460546876,-3.748743460546876,False,False,nan,,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_med,q2->q3,0.9057477712631226,1.3472901582717896,0.441542387008667,857038,857039,-0.0,False,878.0,770.5,0.00020933151245117188,439.0,1.755125284738041,0.0004197238184621797,0.00031515376790256644,True,0.4987363195592252,-1.274034516812895,-1.274034516812895,False,False,-0.6008062303613226,-0.6008062303613226,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_med,q3->q4,1.3472901582717896,1.8496482968330383,0.5023581385612488,857039,857038,-0.0,False,770.5,1197.0,0.0003674030303955078,770.5,1.553536664503569,0.0006123691959992044,0.0005318969325408346,True,0.5999698103625467,-0.876932246105317,-0.876932246105317,False,False,-0.8425655514036288,-0.8425655514036288,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,eqf,depth_med,q4->q5,1.8496482968330383,2.7638485431671143,0.9142002463340759,857038,857039,-0.0,False,1197.0,1694.0,0.0005707740783691406,1197.0,1.4152046783625731,0.0008755255986582756,0.0007409523676503182,True,0.6519216334095084,-0.3798666332092882,-0.3798666332092882,False,False,-0.42836180491335957,-0.42836180491335957,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,39711,827020,-0.0,False,21.0,178.0,1.2516975402832031e-06,5.25,33.904761904761905,7.29177948335391e-05,2.7396822323443327e-05,True,0.01716587210489085,-2.3490369824590354,-2.3490369824590354,False,False,-0.37621103980665654,-0.37621103980665654,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,827020,2571606,-0.0,False,178.0,1015.0,4.2438507080078125e-05,89.0,11.404494382022472,0.0005273392148553817,0.00044440722984676685,True,0.0804766758939339,-0.9736030086974992,-0.9736030086974992,False,False,-0.30585154785105145,-0.30585154785105145,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,2571606,818847,-0.0,False,1015.0,1804.0,0.0004839897155761719,1015.0,1.7773399014778326,0.0009297127004377022,0.0007883792642839775,True,0.520579868757642,-0.16431937404190908,-0.16431937404190908,False,True,-0.2109495355963093,-0.2109495355963093,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_mid,6-10->>10,8.0,10.778645515441895,2.7786455154418945,818847,28009,-0.0,False,1804.0,1537.0,0.0008602142333984375,902.0,1.7039911308203992,0.0015953031412513443,0.0008225473531334215,False,0.5392167865498538,-0.1918104416393007,-0.1918104416393007,False,True,-0.2357781188337961,-0.2357781188337961,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_med,0-1->1-3,0.8256052136421204,2.336419701576233,1.5108144879341125,39711,827020,-0.0,False,21.0,178.0,1.2516975402832031e-06,5.25,33.904761904761905,7.29177948335391e-05,2.7396822323443327e-05,True,0.01716587210489085,-2.3322224547281527,-2.3322224547281527,False,False,-0.37351810180324074,-0.37351810180324074,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_med,1-3->3-6,2.336419701576233,4.410614252090454,2.074194550514221,827020,2571606,-0.0,False,178.0,1015.0,4.2438507080078125e-05,89.0,11.404494382022472,0.0005273392148553817,0.00044440722984676685,True,0.0804766758939339,-1.1734711775905131,-1.1734711775905131,False,False,-0.36863893477980003,-0.36863893477980003,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_med,3-6->6-10,4.410614252090454,6.854461669921875,2.443847417831421,2571606,818847,-0.0,False,1015.0,1804.0,0.0004839897155761719,1015.0,1.7773399014778326,0.0009297127004377022,0.0007883792642839775,True,0.520579868757642,-0.23533294466355018,-0.23533294466355018,False,True,-0.30211516856573767,-0.30211516856573767,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,abs,depth_med,6-10->>10,6.854461669921875,10.778645515441895,3.9241838455200195,818847,28009,-0.0,False,1804.0,1537.0,0.0008602142333984375,902.0,1.7039911308203992,0.0015953031412513443,0.0008225473531334215,False,0.5392167865498538,-0.13581759786418576,-0.13581759786418576,False,True,-0.16695033625521594,-0.16695033625521594,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_mid,q1->q2,2.2872097492218018,3.4727004289627077,1.185490679740906,857039,857038,-0.0,False,108.5,1427.0,2.586841583251953e-05,108.5,13.152073732718893,0.00038499368653357275,0.00030513273253381004,True,0.06719179232634953,-2.173428681075286,-2.173428681075286,False,False,-0.3626242643693629,-0.3626242643693629,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
