coord,binset,abscissa,pair,x_lo,x_hi,dx,n_lo,n_hi,kappa_mob,at_floor,med_over_ulp_lo,med_over_ulp_hi,inc_med_pred_hi,pred_over_ulp_hi,obs_over_pred_hi,obs_hi2se_hi,obs_lo2se_hi,excluded_by_2se,pred_over_hi2se,kappa_inc,diff,same_sign,within_tol,kappa_inc_mean,diff_mean,key,arm,window,family,dial,pos,sign_undefined
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,43949,3507,0.831120762309225,False,71.0,14.0,3.692575402731305e-06,3.8719459454943808,3.615752956544036,2.6035053607168205e-05,-2.6700328552150796e-06,False,0.14183091221731273,0.46389215640744447,-0.3672286059017806,True,False,nan,,E_1216@5M,E_1216,5M,elu,1.0,3,
zmax,abs,depth_mid,6-10->>10,8.0,10.951930046081543,2.951930046081543,3507,159,1.482333928381202,True,14.0,0.0,1.6794448760027968e-07,0.08805127951497543,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,3,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,48526,88178,0.9225696245069172,False,7352.0,23.0,0.0008785677225324188,921.2450282221536,-0.024966213434428074,6.766499173738204e-05,-0.0001445311416397258,True,12.984080836694277,nan,,,,1.1740565604660238,0.25148693595910665,E_1216@5M,E_1216,5M,elu,1.0,4,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,88178,44183,0.7503731375042044,False,23.0,8.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,4,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44183,3505,0.8325978913552695,False,8.0,9.0,4.1391934983408887e-07,0.43402589617162957,20.736089895523364,1.9790621384267936e-05,2.716092482919566e-06,True,0.020914924387524476,-0.03365229590182395,-0.8662501872570935,False,False,nan,,E_1216@5M,E_1216,5M,elu,1.0,4,
zmax,abs,depth_mid,6-10->>10,8.0,10.95200252532959,2.95200252532959,3505,159,1.4822512911235646,True,9.0,0.0,1.0797905234185176e-07,0.056612121394204774,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,4,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,47836,87320,0.926888742516363,False,4141.0,18.0,0.0004916559759192931,515.5386566055487,-0.03491493755001236,2.1249977402705218e-05,-6.774160032750991e-05,True,23.13677641166353,nan,,,,1.095065225955792,0.16817648343942904,E_1216@5M,E_1216,5M,elu,1.0,5,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,87320,44360,0.7471179296436379,False,18.0,18.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,5,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44360,3508,0.8333590467146893,False,18.0,5.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,5,True
zmax,abs,depth_mid,6-10->>10,8.0,10.952047348022461,2.952047348022461,3508,159,1.4822702541881527,True,5.0,0.0,5.998101918474191e-08,0.03144732858632997,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,5,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,47381,86646,0.9293873011756979,False,2398.0,16.0,0.00028364661501392756,297.4250329848441,-0.053795068422553764,1.1016856374134967e-05,-6.156159514366622e-05,True,25.74660187817863,nan,,,,1.0360128508518915,0.10662554967619364,E_1216@5M,E_1216,5M,elu,1.0,6,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,86646,44552,0.7450305287569481,False,16.0,18.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,6,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44552,3503,0.8344080201045995,False,18.0,3.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,6,True
zmax,abs,depth_mid,6-10->>10,8.0,10.952106475830078,2.952106475830078,3503,159,1.4817016210643095,True,3.0,0.0,3.604591576251151e-08,0.018898441083295636,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,6,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,47102,86156,0.9309489537406339,False,1267.0,11.0,0.00014951601575900145,156.7789057405107,-0.07016250016572011,4.3568880198722495e-06,-3.4779098713231627e-05,True,34.31715827375923,nan,,,,0.9761874882174771,0.04523853447684323,E_1216@5M,E_1216,5M,elu,1.0,7,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,86156,44632,0.7438210478117903,False,11.0,11.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,7,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44632,3499,0.8347318756407657,False,11.0,2.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,7,True
zmax,abs,depth_mid,6-10->>10,8.0,10.952157020568848,2.9521570205688477,3499,159,1.4814181896327923,True,2.0,0.0,2.404892500905557e-08,0.012608562795147727,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,7,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,46960,85731,0.9332830631821706,False,725.0,6.0,8.525671030208498e-05,89.39814026171906,-0.06711549012579676,2.163450400251745e-06,-1.7612974326032994e-05,True,39.40774897920667,nan,,,,0.9011496666961977,-0.03213339648597291,E_1216@5M,E_1216,5M,elu,1.0,8,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,85731,44692,0.7424960047149863,False,6.0,9.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,8,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44692,3502,0.8350321578451503,True,9.0,1.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,8,True
zmax,abs,depth_mid,6-10->>10,8.0,10.952216148376465,2.952216148376465,3502,159,1.4812776561774417,True,1.0,0.0,1.2028398660532887e-08,0.006306345076933466,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,8,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,46836,85415,0.9342231784086593,False,414.0,2.0,4.861591626312959e-05,50.977483011527376,-0.03923300802332171,2.882550889593136e-06,-1.1417936021429073e-05,True,16.865588197817246,nan,,,,0.915259137263782,-0.018964041144877264,E_1216@5M,E_1216,5M,elu,1.0,9,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,85415,44751,0.7415712011305061,False,2.0,9.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,9,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,44751,3502,0.8351565782154827,True,9.0,0.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,9,True
zmax,abs,depth_mid,6-10->>10,8.0,10.952281951904297,2.952281951904297,3502,159,1.4812768803156176,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,9,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,3317,1603,1.1861514705317586,False,2405867.5,244021.0,0.006050388482529202,25377.16861382616,9.615769344222697,0.06993038945205499,0.05201577849380683,True,0.08652015997533392,-0.3227847900278909,-1.5089362605596495,False,False,-0.3973666281604249,-1.5835180986921835,E_1216@5M,E_1216,5M,elu,1.0,1,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1603,20864,0.5570809052125811,False,244021.0,25300.5,0.014451881443391188,30307.792072770717,0.834785323168777,0.016097181791622076,0.009848815446537105,False,0.8977895404593618,0.6293131792878226,0.07223227407524146,True,True,0.2941625781088977,-0.26291832710368346,E_1216@5M,E_1216,5M,elu,1.0,1,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,20864,129313,0.3764737149776283,False,25300.5,3684.0,0.003230335242730508,3387.252007481385,1.0876072969661517,0.004586504830912953,0.002689124212666149,False,0.7043130579429703,0.3524793884088674,-0.023994326568760938,True,True,0.17253339122977795,-0.20394032374785037,E_1216@5M,E_1216,5M,elu,1.0,1,
zbar,abs,depth_mid,6-10->>10,8.0,10.997699737548828,2.997699737548828,129313,41497,0.7075189443261578,False,3684.0,596.0,0.00042131972633373764,441.7857533601253,1.3490702121264777,0.000723086410098596,0.0004348649448818728,True,0.5826685724549696,0.6076371517446476,-0.0998817925815102,True,True,0.4312753010115881,-0.2762436433145697,E_1216@5M,E_1216,5M,elu,1.0,1,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,1683,1384,1.2172068495785988,False,2144728.0,148618.0,0.002574085757066336,10796.498187206362,13.765389242236841,0.04743243149796246,0.0312670261474538,True,0.05426847571954877,-0.530898094336537,-1.748104943915136,False,False,-0.6134230690061443,-1.830629918584743,E_1216@5M,E_1216,5M,elu,1.0,2,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1384,19768,0.5530541360441986,False,148618.0,18435.0,0.008890795259482442,18645.349060014123,0.9887184166229837,0.010160016195264382,0.007977534158739523,False,0.875076878679236,0.5575924173014839,0.0045382812572852815,True,True,0.21242101195270263,-0.340633124091496,E_1216@5M,E_1216,5M,elu,1.0,2,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,19768,125845,0.3846398331248678,False,18435.0,1760.0,0.002287435639318094,2398.55011293361,0.7337766221808831,0.00224287367161698,0.001247192856703332,True,1.0198682468232763,0.47308286916460063,0.0884430360397328,True,True,0.2251765259090003,-0.15946330721586752,E_1216@5M,E_1216,5M,elu,1.0,2,
zbar,abs,depth_mid,6-10->>10,8.0,10.998153686523438,2.9981536865234375,125845,41497,0.6904327980205963,False,1760.0,198.0,0.0002117936382479557,222.0817260194884,0.8915636758993167,0.0002616875370303912,0.0001396186153133588,False,0.8093378868989047,0.7287158317327913,0.03828303371219499,True,True,0.7585468605958895,0.06811406257529318,E_1216@5M,E_1216,5M,elu,1.0,2,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,1178,1282,1.229473028139764,False,1065437.25,95755.0,0.001255416886499641,5265.60006871299,18.18501191705664,0.029001549919737024,0.019775887290345982,True,0.04328792392041317,-0.70425879436835,-1.933731822508114,False,False,-0.819575265993504,-2.049048294133268,E_1216@5M,E_1216,5M,elu,1.0,3,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1282,19136,0.551978516169385,False,95755.0,10707.5,0.005743789253603286,12045.599120772638,0.8889138591317483,0.006192289247821139,0.004419221028973295,False,0.9275712137678864,0.5990804939804754,0.04710197781109038,True,True,0.24461633998616836,-0.3073621761832166,E_1216@5M,E_1216,5M,elu,1.0,3,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,19136,123591,0.389143306397571,False,10707.5,819.0,0.0013078213018504158,1371.3500294091016,0.5972217030198318,0.0011286520615678935,0.0005520081862348408,True,1.1587462127465793,0.5364195557361461,0.14727624933857508,True,True,0.26063644987877055,-0.12850685651880045,E_1216@5M,E_1216,5M,elu,1.0,3,
zbar,abs,depth_mid,6-10->>10,8.0,10.998236656188965,2.998236656188965,123591,41522,0.6830528950520677,False,819.0,75.0,0.00010075550127454028,105.64980050445234,0.7098924904911611,0.00010335133578325594,4.208399746869718e-05,False,0.9748833966291491,0.7973339814194078,0.11428108636734013,True,True,0.9214393911479236,0.23838649609585594,E_1216@5M,E_1216,5M,elu,1.0,3,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,948,1214,1.2322820862720778,False,540388.0,61709.75,0.0006340680179311221,2659.474023880577,23.20374233622184,0.019517629484111097,0.012570239630234879,True,0.03248693794742358,-0.863926962567497,-2.096209048839575,False,False,-0.8793219304406122,-2.11160401671269,E_1216@5M,E_1216,5M,elu,1.0,4,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1214,18682,0.5527022348335284,False,61709.75,6321.0,0.0036949201344690457,7748.809149842028,0.815738248002774,0.0033942272358641105,0.0026319454020753423,True,1.0885895014416689,0.6341669348269612,0.08146469999343275,True,True,0.20823847482153254,-0.34446376001199586,E_1216@5M,E_1216,5M,elu,1.0,4,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,18682,122226,0.3939055617920869,False,6321.0,436.0,0.0007592894049431246,796.1726470776418,0.5476199183686372,0.0005736314300038544,0.0002958334442637238,True,1.323653770048867,0.5659552224466626,0.17204966065457572,True,True,0.25285019567016537,-0.14105536612192154,E_1216@5M,E_1216,5M,elu,1.0,4,
zbar,abs,depth_mid,6-10->>10,8.0,11.001541137695312,3.0015411376953125,122226,41481,0.6789602716715527,False,436.0,27.0,5.417838368162434e-05,56.81015284734293,0.47526715994855523,3.680520382051855e-05,1.5456148718543945e-05,True,1.4720305298627474,0.9267923542372876,0.24783208256573486,True,True,nan,,E_1216@5M,E_1216,5M,elu,1.0,4,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,832,1163,1.2461853102245095,False,292968.0,33520.0,0.00033666130137379645,1412.05984299732,23.738370697412165,0.010227628313236335,0.007137929493596113,True,0.03291684944574081,-0.8652098602520008,-2.11139517047651,False,False,-0.8735811972869051,-2.1197665075114145,E_1216@5M,E_1216,5M,elu,1.0,5,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1163,18447,0.5446395059196647,False,33520.0,5095.0,0.0020479024955726006,4294.762814395071,1.18632861002771,0.0027165243827895996,0.002147548416893018,True,0.753868622916467,0.47629417135169944,-0.06834533456796527,True,True,0.15001093786118053,-0.3946285680584842,E_1216@5M,E_1216,5M,elu,1.0,5,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,18447,121245,0.39720422039237163,False,5095.0,217.5,0.0006049948469090998,634.3830765925562,0.34285277780146906,0.0002835555720084777,0.00015074771168292853,True,2.133602392729605,0.7030482613051835,0.30584404091281187,True,False,0.30337855084408893,-0.0938256695482827,E_1216@5M,E_1216,5M,elu,1.0,5,
zbar,abs,depth_mid,6-10->>10,8.0,11.001851081848145,3.0018510818481445,121245,41496,0.6768727096580717,False,217.5,4.0,2.7191236164055838e-05,28.512077651961015,0.14029142487709542,8.95375376074684e-06,-3.7085450205124647e-06,True,3.0368532450894423,1.331146809237684,0.6542740995796122,True,False,1.7793230255410488,1.1024503158829773,E_1216@5M,E_1216,5M,elu,1.0,5,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,753,1149,1.2464596884028893,False,152542.0,29637.0,0.00017522001225673417,734.9259982884691,40.326509157411856,0.008607067466652666,0.00382409427760131,True,0.020357690111714455,-1.218213010376645,-2.4646726987795344,False,False,-1.025505264873835,-2.2719649532767243,E_1216@5M,E_1216,5M,elu,1.0,6,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1149,18267,0.5448795675836795,False,29637.0,2888.0,0.0018095844755751584,3794.9737021213946,0.7610065910036754,0.001742355996914681,0.0011996339017669598,True,1.038584812047322,0.6541248716559686,0.10924530407228905,True,True,0.19338485143114426,-0.35149471615253525,E_1216@5M,E_1216,5M,elu,1.0,6,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,18267,120604,0.39979353687759883,False,2888.0,105.5,0.0003398355714151185,356.3434241321793,0.29606271045110305,0.00014273939896881183,7.665337752044599e-05,True,2.3808112817496982,0.7475603904390431,0.34776685356144427,True,False,0.3317751134927041,-0.06801842338489472,E_1216@5M,E_1216,5M,elu,1.0,6,
zbar,abs,depth_mid,6-10->>10,8.0,11.004301071166992,3.004301071166992,120604,41468,0.6750205242310461,True,105.5,0.0,1.3240932991663741e-05,13.8841245526668,0.0,3.4497210959433814e-06,-2.8775165060996318e-06,True,3.8382618836154916,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,6,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,721,1122,1.2468199549631127,False,91193.0,15769.0,0.00010469382824833807,439.1177425973174,35.91064188554228,0.005327111023439699,0.002499370523234756,True,0.019653021644879778,-1.14053583364975,-2.3873557886128625,False,False,-0.9423334180023085,-2.1891533729654213,E_1216@5M,E_1216,5M,elu,1.0,7,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1122,18103,0.5464287359287638,False,15769.0,1606.0,0.0009591063948160121,2011.3918941011893,0.7984520593475183,0.0010635853091224628,0.0005901813229576152,False,0.9017672457391748,0.636460876535574,0.0900321406068102,True,True,0.1390247705632298,-0.407403965365534,E_1216@5M,E_1216,5M,elu,1.0,7,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,18103,120129,0.4004700954198963,False,1606.0,45.0,0.00018853361628969636,197.69182523458466,0.22762701465577645,6.936348372061259e-05,2.924644059579367e-05,True,2.718052874176362,0.8233406354789834,0.4228705400590871,True,False,0.3411192010794282,-0.059350894340468086,E_1216@5M,E_1216,5M,elu,1.0,7,
zbar,abs,depth_mid,6-10->>10,8.0,11.004863739013672,3.004863739013672,120129,41473,0.674897125303528,True,45.0,0.0,5.647740406691175e-06,5.922085044686606,0.0,1.8235092192379069e-06,-2.3957138090816567e-06,True,3.097182261053507,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,7,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,694,1088,1.2545845714564707,False,56390.5,8830.5,6.398929535188377e-05,268.3905574515875,32.90167911958994,0.003955503401277932,0.0003328521081621726,True,0.01617728234823671,-1.0744312242359175,-2.3290157956923885,False,False,-0.9413513358857101,-2.195935907342181,E_1216@5M,E_1216,5M,elu,1.0,8,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1088,17952,0.5432056108327888,False,8830.5,1039.5,0.0005414363283573578,1135.4742788872895,0.915476483552459,0.0005855443710229587,0.0004340288406469631,False,0.924671733094209,0.5785298517113648,0.035324240878575996,True,True,0.12193792717341587,-0.42126768365937295,E_1216@5M,E_1216,5M,elu,1.0,8,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,17952,119862,0.4009955490995432,False,1039.5,27.0,0.00012180610189183787,127.72295509733578,0.21139504625009417,4.4991151991450015e-05,1.7283780869878108e-05,True,2.707334586920236,0.8450031602096553,0.44400761111011205,True,False,0.3603337806472235,-0.040661768452319724,E_1216@5M,E_1216,5M,elu,1.0,8,
zbar,abs,depth_mid,6-10->>10,8.0,11.007231712341309,3.0072317123413086,119862,41448,0.6747041973358273,True,27.0,0.0,3.3851964972602035e-06,3.549635802311115,0.0,-3.8441823024281135e-07,-2.095134992413439e-06,True,inf,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,8,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,675,1081,1.247608534421631,False,31155.0,5187.0,3.5725113690552626e-05,149.84198725273964,34.61646561888589,0.0034801666251084683,-0.0007593735368312869,False,0.010265345754655975,-1.115277768115203,-2.3628863025368343,False,False,-0.8342450501691528,-2.081853584590784,E_1216@5M,E_1216,5M,elu,1.0,9,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1081,17862,0.5470101898670549,False,5187.0,599.5,0.0003150268537932161,660.6591964861507,0.9074270110649512,0.00040705739071836104,0.0002380317587567366,False,0.7739126250410719,0.5858670477295543,0.03885685786249948,True,True,0.15984203434039693,-0.38716815552665795,E_1216@5M,E_1216,5M,elu,1.0,9,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,17862,119593,0.40232423044520554,False,599.5,12.5,6.992204188731729e-05,73.31857499403561,0.17048885635075234,1.7779518630311735e-05,9.40019938726639e-06,True,3.9327297516429622,0.9077771855998193,0.5054529551546139,True,False,0.35965566226740286,-0.04266856817780268,E_1216@5M,E_1216,5M,elu,1.0,9,
zbar,abs,depth_mid,6-10->>10,8.0,11.007563591003418,3.007563591003418,119593,41452,0.6739975244737598,True,12.5,0.0,1.5702034171638573e-06,1.6464776183560088,0.0,1.2078277219978304e-07,-2.4096011315747827e-06,True,13.000226676091128,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,9,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,114763,231662,0.952717061190833,False,10123.0,288.25,,,,,,,,nan,,,,1.2753666542933149,0.32264959310248187,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,1,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,231662,79084,0.6567760601532626,False,288.25,26.0,2.6610550566112253e-05,55.806369340823444,0.46589664060049313,6.930289932741479e-05,-2.490935989870385e-05,False,0.38397456418660497,0.962292648451075,0.30551658829781236,True,False,1.0942221741130507,0.43744611395978805,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,1,
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79084,939,0.8506835053084687,False,26.0,13.0,6.313619520388041e-07,0.6620309902210411,-19.636542989716414,5.337480948121717e-05,-5.862001822145155e-05,False,0.011828837576665883,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,1,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869292259216309,2.8692922592163086,939,1,1.7491819540905287,True,13.0,0.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,1,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,108729,233355,0.9591160950713062,False,953.5,354.0,,,,,,,,nan,,,,3.110938773354897,2.1518226782835908,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,2,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233355,79089,0.6576502939168141,False,354.0,78.0,,,,,,,,nan,,,,0.12780186902845828,-0.5298484248883558,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,2,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79089,939,0.8507556197950683,False,78.0,7.0,1.8936078478419488e-06,1.9855917426587193,-3.525397416604361,3.8730883485313964e-05,-2.3710513001915526e-05,False,0.048891418874035496,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,2,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869292259216309,2.8692922592163086,939,1,1.74917654571996,True,7.0,0.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,2,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,104838,233884,0.9711547136630111,False,362.75,480.5,2.015100991353718e-05,42.25973074219432,-11.370162364055096,-0.0001542741942331056,-0.00032745054484160143,True,inf,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,3,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233884,79106,0.6565020474716892,False,480.5,71.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,3,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79106,939,0.8507624612902889,False,71.0,4.0,1.7236274088554548e-06,1.8073543338680174,-2.2131797429225637,4.1193904272587626e-05,-6.384791723759501e-06,False,0.0418418074055301,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,3,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869292259216309,2.8692922592163086,939,1,1.7491819075438506,True,4.0,0.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,3,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,102141,233853,0.9826850594334561,False,672.0,432.0,3.668996692952934e-05,76.94443752619631,-5.614440938020015,-0.00015129953015167037,-0.00027303785693329056,True,inf,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,4,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233853,79197,0.6547876354446303,False,432.0,58.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,4,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79197,939,0.8512030785975576,False,58.0,8.0,1.4058639174162562e-06,1.4741551630686682,-5.426837147418619,3.308600783619205e-05,-1.162833571705143e-05,False,0.04249119217938445,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,4,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869292259216309,2.8692922592163086,939,1,1.7491366332432137,True,8.0,1.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,4,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,99975,233633,0.9900599146654182,False,678.0,391.0,3.6610313912165356e-05,76.7773930415254,-5.09264491161514,-0.0001357346227198093,-0.00025082534050650904,True,inf,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,5,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233633,79280,0.6532925245729295,False,391.0,68.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,5,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79280,938,0.8518229331024584,False,68.0,5.0,1.6446822517397806e-06,1.7245743368002922,-2.8992661512502873,1.6827654736337615e-05,-9.913515942392305e-06,False,0.09773686693180458,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,5,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869291305541992,2.869291305541992,938,1,1.7486459485017478,True,5.0,0.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,5,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,98523,233359,0.998895988236194,False,621.5,301.5,3.3117588445888515e-05,69.45261684447199,-4.3410891295163285,-9.244554245614257e-05,-0.00020784265792227538,True,inf,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,6,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233359,79359,0.6517315987144776,False,301.5,34.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,6,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79359,938,0.8522203526597166,False,34.0,8.5,8.211980704696329e-07,0.8610885879407658,-9.871225933126308,3.317327817049947e-05,-2.7689650851163534e-05,False,0.0247548061499666,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,6,True
zmax,abs,depth_mid,6-10->>10,8.0,10.869290351867676,2.869290351867676,938,1,1.748514844987934,True,8.5,0.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,6,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,97227,233011,1.005840816684784,False,558.0,254.0,2.9425755345127273e-05,61.71028167354435,-4.11600778851884,-8.110194794987952e-05,-0.00017400593168879236,True,inf,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,7,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,233011,79442,0.6503669852448042,False,254.0,9.0,,,,,,,,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,7,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,79442,937,0.852626421566498,False,9.0,2.0,2.1706723560366386e-07,0.22761149364034744,-8.7869024890291,3.535133202527678e-05,-2.962928612683928e-05,False,0.006140284486266521,nan,,,,nan,,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1,7,True
