coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial,pos
zbar,abs,0-1,0.0,1.0,4015,0.8298734426498413,0.5,1.1920928955078125e-07,0.00031463880356340896,0.5075965130759651,0.011706102117061022,5.960464477539063e-08,2.0,-0.7667662069867859,-0.5886569554096704,10,1.4901161193847656e-08,-3.5762786865234375e-07,3.129243850708008e-06,5.841255187988282e-07,1.2265465113831957e-06,3.87868063210454e-07,1.3598616452197362e-06,-1.9161060762207988e-07,8.085370063781738e-05,0.15865504358655044,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zbar,abs,1-3,1.0,3.0,62365,2.235292911529541,2.0,1.7881393432617188e-06,0.0017311995109062497,0.5116010582858975,0.004136935781287581,2.384185791015625e-07,7.5,-1.9531319684647874,-1.1365511764514769,10,2.115964889526367e-06,-1.1920928955078125e-07,1.1563301086425781e-05,2.837181091308594e-06,3.316766261256485e-06,1.048853585197158e-06,4.93488826170291e-06,7.394739209142778e-07,0.0029131174087524414,0.5671610679066784,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zbar,abs,3-6,3.0,6.0,251624,4.719243764877319,4.5,-6.747245788574219e-05,0.0018430224395391806,0.4917933106539917,5.1664388134677134e-05,4.76837158203125e-07,141.5,-3.487672883923257,-2.1805731881424784,10,-5.358457565307617e-05,-0.000125885009765625,-3.075599670410156e-05,-6.839036941528321e-05,3.62151312216724e-05,1.14522300422361e-05,-4.548590933081101e-05,-9.129482949975541e-05,0.007964611053466797,0.8059763774520713,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zbar,abs,6-10,6.0,10.0,128414,6.875734567642212,8.0,-5.435943603515625e-05,2.1202302416118018e-05,0.4842384786705499,0.00021025744856479822,4.76837158203125e-07,114.0,-4.956254943960738,-2.6727356566990075,10,-5.030632019042969e-05,-9.059906005859375e-05,-3.24249267578125e-05,-5.4264068603515624e-05,1.809162602351442e-05,5.721074481028054e-06,-4.282191964145952e-05,-6.570621756557173e-05,0.0034073591232299805,0.6326023642281994,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zbar,abs,>10,10.0,inf,2536,10.700849533081055,10.700849533081055,9.5367431640625e-07,5.543043936840743e-06,0.5067034700315457,0.013012618296529969,9.5367431640625e-07,1.0,-7.512876052396676,-2.9873985836060557,5,6.67572021484375e-06,0.0,1.9073486328125e-05,6.580352783203125e-06,7.794501015358944e-06,3.4858068242067463e-06,1.3551966431616618e-05,-3.912608652103672e-07,0.00027871131896972656,0.1056782334384858,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,8
zbar,abs,0-1,0.0,1.0,4015,0.8304740190505981,0.5,0.0,0.0004139566221094666,0.49838107098381074,0.021419676214196763,5.960464477539063e-08,0.0,-0.7667936751104812,-0.5887339415725652,10,2.9802322387695312e-08,-1.0132789611816406e-06,2.1457672119140625e-06,1.9073486328125e-07,8.763662180640044e-07,2.771313313510051e-07,7.449975259832603e-07,-3.635277994207602e-07,6.23166561126709e-05,0.15940224159402241,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zbar,abs,1-3,1.0,3.0,62278,2.235145330429077,2.0,1.3113021850585938e-06,0.0016177414676798473,0.511432608625839,0.00616590128135136,2.384185791015625e-07,5.5,-1.9525126511663804,-1.1359982026538722,10,1.6987323760986328e-06,-1.1920928955078125e-07,7.271766662597656e-06,2.5331974029541016e-06,2.555403121743706e-06,8.080894204614658e-07,4.149376243877033e-06,9.1701856203117e-07,0.002750307321548462,0.5547705449757538,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zbar,abs,3-6,3.0,6.0,251033,4.719555854797363,4.5,-6.461143493652344e-05,0.0016513659774349862,0.49161664004334094,0.00010357204032935909,4.76837158203125e-07,135.5,-3.4902211956062206,-2.179822831758633,10,-6.54458999633789e-05,-0.00011539459228515625,-1.6450881958007812e-05,-6.53982162475586e-05,3.867623286663631e-05,1.2230498717363403e-05,-4.093721881283179e-05,-8.98592136822854e-05,0.0076351165771484375,0.7985364473993459,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zbar,abs,6-10,6.0,10.0,128390,6.876276016235352,8.0,-5.91278076171875e-05,3.5731518915745226e-05,0.4824830594283044,0.00022587428927486563,4.76837158203125e-07,124.0,-4.957132518407918,-2.6725684508038503,10,-5.805492401123047e-05,-9.441375732421875e-05,-2.002716064453125e-05,-5.9032440185546874e-05,2.2999451089580224e-05,7.273065037671483e-06,-4.448631011020391e-05,-7.357857026088984e-05,0.003292560577392578,0.6256873588285692,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zbar,abs,>10,10.0,inf,2535,10.700664520263672,10.700664520263672,9.5367431640625e-07,1.0351222412590914e-05,0.5009861932938856,0.013806706114398421,9.5367431640625e-07,1.0,-7.51381215920987,-2.9873962491568458,5,1.430511474609375e-06,0.0,2.384185791015625e-05,5.435943603515625e-06,1.0324377901248442e-05,4.617202162517626e-06,1.4670347928550876e-05,-3.798460721519626e-06,0.000278472900390625,0.10414201183431952,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01,9
zmax,abs,0-1,0.0,1.0,164830,0.5763048529624939,0.5,1.0013580322265625e-05,0.000610256072572009,0.5096402353940424,0.00019413941636837955,2.384185791015625e-07,42.0,-2.548730518932646,-2.0129426967212956,10,1.214444637298584e-05,-2.6226043701171875e-06,2.467632293701172e-05,1.2120604515075683e-05,9.998668550866919e-06,3.16185661898346e-06,1.8444317753042602e-05,5.796891277108763e-06,0.0025975704193115234,0.5687496208214524,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zmax,abs,1-3,1.0,3.0,280173,1.6752095222473145,2.0,-3.337860107421875e-06,8.56025861964421e-06,0.4963683152909095,0.00042116834955545324,4.76837158203125e-07,7.0,-3.786542347949447,-2.097599324259133,10,-4.76837158203125e-06,-1.5854835510253906e-05,1.1444091796875e-05,-4.291534423828125e-06,8.26957017367085e-06,2.6150677019394076e-06,9.386009800506902e-07,-9.521669827706941e-06,0.0011258125305175781,0.3155014937199516,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zmax,abs,3-6,3.0,6.0,24333,3.4435112476348877,4.5,0.0,-1.4286400264275478e-06,0.4971437964903629,0.004684995684872396,4.76837158203125e-07,0.0,-5.94411225250785,-2.4665821968721646,10,-9.5367431640625e-07,-1.239776611328125e-05,6.67572021484375e-06,-1.1444091796875e-06,5.161210058238323e-06,1.6321179266603389e-06,2.1198266736331776e-06,-4.408645033008178e-06,0.0002193450927734375,0.009041219742736202,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zmax,abs,6-10,6.0,10.0,408,6.62624979019165,8.0,0.0,5.750095143037684e-07,0.31862745098039214,0.3946078431372549,9.5367431640625e-07,0.0,-9.121578526994735,-2.462101100518966,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zmax,abs,0-1,0.0,1.0,165494,0.5742618143558502,0.5,7.867813110351562e-06,0.0006665508377333342,0.5109913350332943,0.00041089102928202833,2.384185791015625e-07,33.0,-2.54744159861381,-2.013818725931281,10,5.535781383514404e-06,1.9073486328125e-06,2.288818359375e-05,1.001507043838501e-05,8.54527988734649e-06,2.7022547687641967e-06,1.5419579975913404e-05,4.610560900856617e-06,0.0023255348205566406,0.5390829879028847,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,2
zmax,abs,1-3,1.0,3.0,280132,1.6752590537071228,2.0,-2.86102294921875e-06,6.8973033095550675e-06,0.4961696628732169,0.0006425542244370511,4.76837158203125e-07,6.0,-3.7865519347786467,-2.097314514286584,10,-5.7220458984375e-06,-1.430511474609375e-05,1.33514404296875e-05,-3.6895275115966796e-06,8.353182143531274e-06,2.641508128380636e-06,1.5934887451645927e-06,-8.972543768357952e-06,0.0010371208190917969,0.2919944883126526,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,2
zmax,abs,3-6,3.0,6.0,24334,3.443438410758972,4.5,-9.5367431640625e-07,-2.11538437252087e-06,0.4931371743239911,0.005013561272293909,4.76837158203125e-07,2.0,-5.944089830284563,-2.4666240180940755,10,0.0,-1.239776611328125e-05,4.76837158203125e-06,-1.33514404296875e-06,5.0951958732980934e-06,1.6112424084312677e-06,1.8873407738937855e-06,-4.557628859831285e-06,0.00020694732666015625,0.00776691049560286,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,2
zmax,abs,6-10,6.0,10.0,408,6.6262500286102295,8.0,0.0,3.178914388020833e-07,0.3112745098039216,0.4117647058823529,9.5367431640625e-07,0.0,-9.121577484687485,-2.4621008201680556,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,2
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,2
zmax,abs,0-1,0.0,1.0,165689,0.5734890103340149,0.5,5.543231964111328e-06,0.0007216348956417197,0.5106675760008208,0.0006518235972213001,2.384185791015625e-07,23.25,-2.5471236814033205,-2.013817297798221,10,3.814697265625e-06,1.1920928955078125e-07,2.086162567138672e-05,7.18533992767334e-06,6.880148681110012e-06,2.175694047291113e-06,1.1536728022255564e-05,2.833951833091114e-06,0.00221097469329834,0.5247059249557907,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,3
zmax,abs,1-3,1.0,3.0,280128,1.6752398610115051,2.0,-4.291534423828125e-06,5.4948780875459825e-06,0.49439898903358465,0.0006996801462188714,4.76837158203125e-07,9.0,-3.786648409793675,-2.0972486372234327,10,-5.841255187988281e-06,-1.5735626220703125e-05,5.424022674560547e-06,-5.08427619934082e-06,6.557597566395615e-06,2.0736944288587384e-06,-9.368873416233434e-07,-9.231665057058297e-06,0.0009922981262207031,0.2809072995202193,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,3
zmax,abs,3-6,3.0,6.0,24339,3.4433813095092773,4.5,-9.5367431640625e-07,-2.405873565128401e-06,0.493159127326513,0.005957516742676363,4.76837158203125e-07,2.0,-5.943923517162468,-2.466552731724099,10,-4.76837158203125e-07,-1.1444091796875e-05,6.67572021484375e-06,-7.62939453125e-07,5.258197308384026e-06,1.6627879881060308e-06,2.5626365230870617e-06,-4.088515429337061e-06,0.00019931793212890625,0.007724228604297629,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,3
zmax,abs,6-10,6.0,10.0,408,6.626250267028809,8.0,0.0,4.020391726026348e-07,0.3088235294117647,0.3799019607843137,9.5367431640625e-07,0.0,-9.121576474629606,-2.4621008447522277,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,3
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,3
zmax,abs,0-1,0.0,1.0,165772,0.5732886493206024,0.5,5.245208740234375e-06,0.0006966608317662249,0.5126740342156697,0.0009772458557536859,2.384185791015625e-07,22.0,-2.5470388989339465,-2.013706710712772,10,4.172325134277344e-06,8.940696716308594e-07,1.9848346710205078e-05,6.908178329467774e-06,6.339638860514455e-06,2.004769834214018e-06,1.0917717997895809e-05,2.8986386610397377e-06,0.0021238327026367188,0.5147009145090847,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,4
zmax,abs,1-3,1.0,3.0,280077,1.6753709316253662,2.0,-3.814697265625e-06,3.572367994276689e-06,0.49445688150044453,0.000760505146798916,4.76837158203125e-07,8.0,-3.7868345666537158,-2.0972949043098525,10,-5.4836273193359375e-06,-1.7881393432617188e-05,4.76837158203125e-06,-4.863739013671875e-06,6.5288296513719925e-06,2.064597215357856e-06,-7.345445829561626e-07,-8.992933444387586e-06,0.0009675025939941406,0.2737675710608154,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,4
zmax,abs,3-6,3.0,6.0,24343,3.4433305263519287,4.5,-9.5367431640625e-07,-2.144915122344912e-06,0.49258513741116544,0.005176025962288953,4.76837158203125e-07,2.0,-5.943873563768281,-2.466555966510535,10,-1.9073486328125e-06,-1.0728836059570312e-05,7.152557373046875e-06,-1.0967254638671874e-06,5.080299059797408e-06,1.6065316223771765e-06,2.1163377808871656e-06,-4.309788708621541e-06,0.00019407272338867188,0.007476481945528489,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,4
zmax,abs,6-10,6.0,10.0,408,6.626250982284546,8.0,0.0,7.713542265050552e-08,0.32107843137254904,0.39950980392156865,9.5367431640625e-07,0.0,-9.1215758554244,-2.462100909048674,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,4
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,4
zmax,abs,0-1,0.0,1.0,165748,0.5731328129768372,0.5,3.6954879760742188e-06,0.000732015821593958,0.5120303110746435,0.0016953447402080267,2.384185791015625e-07,15.5,-2.546482300062415,-2.013522372225001,10,2.5033950805664062e-06,0.0,1.9669532775878906e-05,5.513429641723633e-06,6.0392347196932244e-06,1.909773703859913e-06,9.332977049443459e-06,1.6938822340038071e-06,0.002041637897491455,0.5043680768395395,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,5
zmax,abs,1-3,1.0,3.0,280103,1.6754075288772583,2.0,-4.291534423828125e-06,2.9423167705425236e-06,0.49345776375119155,0.0011210161976130209,4.76837158203125e-07,9.0,-3.7865747589933685,-2.0973229054287676,10,-6.198883056640625e-06,-1.3828277587890625e-05,4.589557647705078e-06,-5.239248275756836e-06,5.3401127079123125e-06,1.6886919119012374e-06,-1.8618644519543616e-06,-8.616632099559311e-06,0.0009429454803466797,0.2675123079724244,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,5
zmax,abs,3-6,3.0,6.0,24341,3.443497657775879,4.5,0.0,-2.24590086025042e-06,0.49550141736165315,0.005546197773304302,4.76837158203125e-07,0.0,-5.943859774989562,-2.4663367862768073,10,0.0,-9.059906005859375e-06,5.7220458984375e-06,-2.1457672119140626e-07,4.451118718610321e-06,1.4075673286618721e-06,2.600557936132338e-06,-3.0297113785151506e-06,0.00019311904907226562,0.0067786861673719235,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,5
zmax,abs,6-10,6.0,10.0,408,6.626251459121704,8.0,0.0,1.0518466725068934e-07,0.31862745098039214,0.39950980392156865,9.5367431640625e-07,0.0,-9.121575105972415,-2.462100748194823,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,5
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,5
zmax,abs,0-1,0.0,1.0,165716,0.573052853345871,0.5,3.0994415283203125e-06,0.0006696003887968445,0.5132576214728813,0.0029025561804533057,2.384185791015625e-07,13.0,-2.5463654466991086,-2.0134136056313308,10,3.337860107421875e-06,3.5762786865234375e-07,1.33514404296875e-05,4.9710273742675785e-06,4.501648222847247e-06,1.4235461609046536e-06,7.818119696076886e-06,2.1239350524582713e-06,0.001988917589187622,0.4978758840425789,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,6
zmax,abs,1-3,1.0,3.0,280098,1.6754138469696045,2.0,-4.0531158447265625e-06,1.8352275616563465e-06,0.49310241415504574,0.001363808381352241,4.76837158203125e-07,8.5,-3.7864264309106517,-2.097233012185938,10,-5.602836608886719e-06,-1.33514404296875e-05,2.384185791015625e-06,-4.9710273742675785e-06,4.712428977361327e-06,1.4902008880239844e-06,-1.9906255982196098e-06,-7.951429150315547e-06,0.0009284019470214844,0.26357560568086885,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,6
zmax,abs,3-6,3.0,6.0,24344,3.4433910846710205,4.5,-4.76837158203125e-07,-2.3384882437724483e-06,0.4930989155438712,0.006449227735787052,4.76837158203125e-07,1.0,-5.943924991775493,-2.466465723247812,10,-1.430511474609375e-06,-7.62939453125e-06,3.814697265625e-06,-1.1205673217773438e-06,3.628090548419987e-06,1.1473029690336567e-06,1.1740386162899697e-06,-3.4151732598446575e-06,0.00018930435180664062,0.006695695037791653,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,6
zmax,abs,6-10,6.0,10.0,408,6.626251935958862,8.0,0.0,3.038668165019914e-07,0.31862745098039214,0.4019607843137255,9.5367431640625e-07,0.0,-9.121575040428514,-2.4621007869771914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,6
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,6
zmax,abs,0-1,0.0,1.0,165709,0.5730398297309875,0.5,2.115964889526367e-06,0.000689182620042365,0.5120904718512573,0.00452600643296381,2.384185791015625e-07,8.875,-2.546258076206761,-2.013388987728145,10,2.384185791015625e-06,1.1920928955078125e-07,1.2010335922241211e-05,3.674626350402832e-06,3.837679562459141e-06,1.21358083472493e-06,6.101788019852692e-06,1.247464680952972e-06,0.0019526481628417969,0.49290623925073473,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,7
zmax,abs,1-3,1.0,3.0,280076,1.6755743622779846,2.0,-3.814697265625e-06,4.136197495718273e-07,0.49291263799825763,0.0017352432911066995,4.76837158203125e-07,8.0,-3.786509336295247,-2.097223388415746,10,-5.0067901611328125e-06,-1.1920928955078125e-05,3.337860107421875e-06,-4.553794860839844e-06,4.582645873263589e-06,1.449159866948426e-06,-1.6554751269429919e-06,-7.452114594736696e-06,0.0009160041809082031,0.25984732715405817,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,7
zmax,abs,3-6,3.0,6.0,24339,3.44350266456604,4.5,0.0,-2.8119266873157536e-06,0.49435063067504825,0.005916430420313078,4.76837158203125e-07,0.0,-5.944035487741123,-2.4666465232326207,10,-1.1920928955078125e-06,-9.298324584960938e-06,4.0531158447265625e-06,-8.821487426757813e-07,4.134193133412997e-06,1.3073466588613432e-06,1.732544575046905e-06,-3.496842060398468e-06,0.0001888275146484375,0.006327293643945931,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,7
zmax,abs,6-10,6.0,10.0,408,6.626252174377441,8.0,0.0,1.8232008990119484e-07,0.3235294117647059,0.3946078431372549,9.5367431640625e-07,0.0,-9.121573639530638,-2.4621007869771914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,7
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,7
zmax,abs,0-1,0.0,1.0,165647,0.5731638073921204,0.5,1.3113021850585938e-06,0.0006899779231628033,0.5104046556834715,0.006761366037416916,2.384185791015625e-07,5.5,-2.545906568406876,-2.0130774621691887,10,1.9073486328125e-06,0.0,1.049041748046875e-05,2.610683441162109e-06,3.157833854407633e-06,9.985947452316664e-07,4.607872931625442e-06,6.134939506987764e-07,0.0019108057022094727,0.4881887387033873,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,8
zmax,abs,1-3,1.0,3.0,280061,1.6755660772323608,2.0,-4.291534423828125e-06,-1.6541164177711019e-06,0.4920999353712227,0.001949575271101653,4.76837158203125e-07,9.0,-3.786505124680182,-2.0972887702342904,10,-6.16908073425293e-06,-1.4781951904296875e-05,5.364418029785156e-07,-5.286931991577149e-06,4.5188768746684265e-06,1.428994338981547e-06,-2.4289433136140545e-06,-8.144920669540243e-06,0.0009069442749023438,0.25700829462152885,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,8
zmax,abs,3-6,3.0,6.0,24343,3.4432663917541504,4.5,-9.5367431640625e-07,-2.3085261137548285e-06,0.49176354598857985,0.006120856098262334,4.76837158203125e-07,2.0,-5.943899927748702,-2.466632330047152,10,-4.76837158203125e-07,-8.58306884765625e-06,4.76837158203125e-06,-6.914138793945312e-07,4.256734329529727e-06,1.346097587554368e-06,2.0007812957142046e-06,-3.3836090545032673e-06,0.0001888275146484375,0.006654890522942941,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,8
zmax,abs,6-10,6.0,10.0,408,6.6262526512146,8.0,0.0,3.038668165019914e-08,0.30392156862745096,0.40931372549019607,9.5367431640625e-07,0.0,-9.121573802025575,-2.4621007869771914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,8
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,8
zmax,abs,0-1,0.0,1.0,165630,0.5732763409614563,0.5,8.344650268554688e-07,0.0006897017609390783,0.5091348185715148,0.009563484875928273,2.384185791015625e-07,3.5,-2.5462702378359428,-2.013089930742381,10,7.152557373046875e-07,1.1920928955078125e-07,9.834766387939453e-06,2.0325183868408204e-06,3.019896776196904e-06,9.549752111381978e-07,3.942468809117216e-06,1.225679645644248e-07,0.0018858611583709717,0.4845921632554489,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,9
zmax,abs,1-3,1.0,3.0,280008,1.675699234008789,2.0,-4.291534423828125e-06,-3.0841529480045427e-06,0.491335961829662,0.0023535041855946973,4.76837158203125e-07,9.0,-3.7864464045893573,-2.097257063499571,10,-5.4836273193359375e-06,-1.239776611328125e-05,4.76837158203125e-07,-5.567073822021485e-06,4.279024971532053e-06,1.3531465074778446e-06,-2.8607808070657955e-06,-8.273366836977173e-06,0.0008976459503173828,0.25515342418788034,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,9
zmax,abs,3-6,3.0,6.0,24350,3.4431419372558594,4.5,-2.384185791015625e-07,-2.960297116508719e-06,0.4937166324435318,0.0062833675564681725,4.76837158203125e-07,0.5,-5.94384191066154,-2.4665947444092184,10,-4.76837158203125e-07,-1.049041748046875e-05,4.76837158203125e-06,-7.62939453125e-07,4.423148379243491e-06,1.3987223307291666e-06,2.034505208333333e-06,-3.5603841145833334e-06,0.0001850128173828125,0.006365503080082135,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,9
zmax,abs,6-10,6.0,10.0,408,6.626253128051758,8.0,0.0,1.4492109710094974e-07,0.3014705882352941,0.4215686274509804,9.5367431640625e-07,0.0,-9.121573931748975,-2.4621010253957705,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,9
zmax,abs,>10,10.0,inf,1,10.461132049560547,10.461132049560547,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,9
zbar,abs,0-1,0.0,1.0,4627,0.8287163376808167,0.5,-1.9073486328125e-06,0.00011678306039270583,0.4754700669980549,0.0017289820618111088,5.960464477539063e-08,32.0,-0.7707585931563793,-0.5664036886133573,10,-1.9073486328125e-06,-5.543231964111328e-06,1.6391277313232422e-06,-1.9729137420654298e-06,2.0105612581893823e-06,6.357952951172313e-07,-7.013231518309673e-07,-3.244504332299892e-06,0.00012704730033874512,0.05943375837475686,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zbar,abs,1-3,1.0,3.0,92092,2.3143997192382812,2.0,-4.76837158203125e-07,0.00019152120615912734,0.49758936715458457,0.0007492507492507493,2.384185791015625e-07,2.0,-2.018277227779122,-1.1468963586630534,10,-1.7881393432617188e-07,-1.0848045349121094e-05,1.5497207641601562e-06,-1.2695789337158204e-06,3.534538124439491e-06,1.1177190949928445e-06,9.658592562698687e-07,-3.505017123701509e-06,0.0010983943939208984,0.35119228597489466,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zbar,abs,3-6,3.0,6.0,277147,4.459918975830078,4.5,2.6226043701171875e-06,0.0002764443952689278,0.5009832327248717,0.00015876051337376915,4.76837158203125e-07,5.5,-3.377116010700585,-2.1073048375681256,10,-8.344650268554688e-07,-1.6689300537109375e-05,3.4332275390625e-05,3.409385681152344e-06,1.5147055885109224e-05,4.789919644280288e-06,1.298922496971292e-05,-6.170453607408231e-06,0.0017709732055664062,0.46272194900179325,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zbar,abs,6-10,6.0,10.0,93668,6.862849473953247,8.0,4.76837158203125e-06,8.676513006905352e-05,0.505658282444378,0.0012384165349959432,4.76837158203125e-07,10.0,-4.850649843679214,-2.6815380726242215,10,5.4836273193359375e-06,-2.86102294921875e-06,1.9073486328125e-05,6.389617919921875e-06,6.8298589080789105e-06,2.159791024711994e-06,1.0709199969345863e-05,2.070035870497887e-06,0.000736236572265625,0.22942733911261048,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
zbar,abs,>10,10.0,inf,2211,10.66123104095459,10.66123104095459,0.0,1.4272333539378745e-05,0.48213478064224335,0.08548168249660787,9.5367431640625e-07,0.0,-7.572110047083625,-2.966941444129624,7,0.0,-4.76837158203125e-06,8.58306884765625e-06,8.174351283482142e-07,3.9867910210179995e-06,1.506865367256987e-06,3.831165862862188e-06,-2.1962956061657597e-06,6.389617919921875e-05,0.005879692446856626,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,1
