key,arm,window,family,dial,coord,binset,bin,seed,n,inc_med,inc_mean,inc_p_up,lnmob_med
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q4,7,86536,-1.8722537788562477e-05,-4.955603672515112e-05,0.4808056762503467,-4.021147126116059
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q4,8,86775,-1.089472516468959e-05,-2.430627582106144e-05,0.4914088159031979,-3.880168535314199
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q4,9,85000,-1.2302968571020756e-05,-2.0472443805884322e-05,0.47951764705882355,-3.93295705165811
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,0,114694,-1.0580844900687225e-05,-3.889924855279969e-05,0.4743927319650548,-5.037121551938723
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,1,96653,-1.4082050938668544e-06,-9.595507270829267e-06,0.48757927844971183,-5.039575397114364
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,2,72290,-3.721554435287544e-06,-9.183746114717208e-06,0.4929450823073731,-4.743263207756111
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,3,63952,-9.638648634791025e-07,-2.6852629656944393e-06,0.49801413560170127,-4.738095492442628
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,4,92116,-5.09694700667751e-06,-2.3235067179413695e-06,0.49001259281775156,-5.017979172834075
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,5,74074,-3.7434043633766123e-06,-7.834405780132714e-06,0.4844209844209844,-4.772433075684578
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,6,86980,-8.61307398736244e-06,-2.2714840164484255e-05,0.48280064382616694,-4.823068198125082
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,7,89708,1.8124912912753643e-06,6.880044950384756e-08,0.5040241672983458,-4.989823245285608
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,8,75770,-2.765547037597571e-06,-1.0764689422700168e-05,0.4941665566847037,-4.784287464271397
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zmax,eqf,q5,9,80578,-2.598966602818109e-06,-1.4973062917838967e-05,0.4904440417980094,-5.002437495190702
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,0,3146,-1.9491963598738948e-10,2.0374973341975695e-05,0.49141767323585506,-0.7870678144004466
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,1,3877,-1.991840647974641e-08,0.0001128533550745045,0.4689192674748517,-0.7726030372128521
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,2,5523,-1.0090566604503692e-07,-4.098143264934738e-06,0.4684048524352707,-0.7404417546137305
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,3,4811,1.4477270724455593e-06,0.0004310851538067903,0.5643317397630431,-0.7719822180278835
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,4,3255,-2.80409182096264e-07,0.00020066506395879179,0.4697388632872504,-0.741639021651733
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,5,4750,-8.282422214733742e-08,-5.0481427741303545e-06,0.47368421052631576,-0.7697402367829382
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,6,3112,-2.655462605360981e-08,6.809927256596517e-05,0.4852185089974293,-0.7955015421598852
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,7,6963,9.744755402607552e-08,6.162744940183788e-05,0.5161568289530375,-0.7622616451644478
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,8,4027,0.0,-4.868108715663381e-05,0.48745964738018377,-0.7693152067754826
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,0-1,9,3050,2.4893551220372956e-08,-5.822286374855087e-05,0.5075409836065574,-0.7979278448017807
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,0,68790,2.0674516321150804e-07,0.00030664321670775384,0.509332751853467,-2.0145684446114016
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,1,75025,2.774100948954583e-10,0.00028541110080492984,0.5005798067310896,-2.0184313723051113
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,2,89044,-3.1205992234717428e-09,0.00023560258103085132,0.49882080769057996,-2.031965940580129
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,3,92827,5.236175866230042e-07,0.00038227623062219926,0.5051547502343068,-1.9954836138960017
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,4,79338,-1.0220936701443861e-06,0.0002792075818727639,0.4922105422370113,-2.058993107398173
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,5,102471,-1.8254169731335423e-07,6.775286484805354e-05,0.4944911243180998,-2.0072018528229534
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,6,81952,-1.4324519952424453e-06,0.0003058785120767423,0.48815160093713394,-2.018042250502566
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,7,79696,4.0829664271768706e-07,0.00021445490121487686,0.5061107207388075,-1.9633559273063326
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,8,74318,3.9880634972178086e-07,0.0003799406472428502,0.5096880970962621,-2.0167349535657513
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,1-3,9,87853,-7.185059303083108e-08,0.00015397230003585515,0.4979340489226321,-2.0368930848005595
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,0,252657,-2.058116024272749e-06,0.00028760421720064555,0.4989412523698136,-3.434469247135866
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,1,240890,7.308506724257313e-07,0.0003758322585288256,0.5003071941550085,-3.384862224897251
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,2,265267,2.0772291463799775e-05,0.0002543782121634599,0.5105836760697712,-3.340375270920792
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,3,254832,1.9505925592966378e-05,0.00035663745805712796,0.5088136497771081,-3.369638435927855
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,4,222339,4.227222660801999e-08,0.00045191804466565035,0.5000112440912301,-3.3787655834653814
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,5,248528,-5.0366194770390393e-08,0.00019672238957816577,0.4998913603296208,-3.3255021625737253
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,6,266292,-6.4412708979944e-06,0.00022030224649628697,0.49523830982530453,-3.39634118337287
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,7,237742,-8.448540029348806e-06,0.00029376094417944156,0.4955876538432418,-3.4151851850611896
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,8,274980,-8.662065283715492e-06,0.00021275303852746525,0.4955596770674231,-3.393566775248849
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,3-6,9,233945,4.280045118321141e-07,0.000359583641142599,0.5004894312765821,-3.328141509428034
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,0,97349,-5.899673396925209e-06,4.760972055866504e-06,0.48763726386506284,-5.0955021105148335
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,1,97812,2.3839224638777523e-07,0.0001304986565807393,0.5006747638326585,-4.870013317483331
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,2,61209,1.0077136721520219e-05,3.892052219387153e-05,0.5110522962309464,-4.8223924187714
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,3,72966,1.1059710232075304e-05,0.00014428328029370867,0.5102513499438095,-4.645711283364589
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,4,116420,3.352609269313689e-06,0.00013312868530582588,0.5041058237416252,-4.78905107492551
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,5,61273,3.982247108069714e-06,0.00011931663101719799,0.5100452075139131,-4.873917172203719
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,6,69162,-7.904102972133842e-07,3.253300178266409e-05,0.4986264133483705,-4.944359846099061
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,7,99604,3.89224328500859e-06,6.095583727842793e-05,0.504166499337376,-4.853970004164868
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,8,67694,8.50233936944278e-06,0.00014043100786963653,0.5134133010311106,-4.819244242823094
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,6-10,9,99384,-1.8035073594546702e-06,2.9496000472961344e-05,0.497132335184738,-4.774315163834298
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,0,3474,-5.231671451610964e-08,-2.3292003772512078e-05,0.45538284398388024,-7.598480139452014
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,1,5778,0.0,2.0820173394242202e-05,0.49221183800623053,-7.856517844796254
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,2,162,-6.666415401923587e-07,4.260297414547137e-06,0.4506172839506173,-7.922201263197814
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,3,108,-1.3120780977260438e-06,-2.481642944105631e-05,0.4074074074074074,-7.655779447207054
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,4,1914,-1.8112934299097105e-06,-1.5117892964057621e-05,0.4555903866248694,-7.075045550059649
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,5,1764,0.0,4.8408672542307975e-06,0.4897959183673469,-7.248852142816979
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,6,480,3.0636121664429083e-05,0.00010755609346845644,0.7145833333333333,-6.91957526008571
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,7,3087,9.132714694715105e-06,5.836056906960336e-05,0.562358276643991,-7.370531800861437
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,8,972,-7.359417111274524e-07,7.618957004536933e-07,0.4783950617283951,-7.3651117944170155
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,abs,>10,9,2160,1.7123875295510516e-06,7.6978870064682e-06,0.5458333333333333,-7.843269587088466
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,0,69189,9.780491438959871e-08,0.00030178059163614787,0.5093584240269406,-1.9612522645151174
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,1,76455,-3.77212927560322e-10,0.0002840021927394247,0.4982146360604277,-1.9602492097770492
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,2,91266,-9.909638887251049e-09,0.00020947287964765766,0.49742510902197973,-1.9688274289232672
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,3,95273,6.437567776629294e-07,0.00038423318808533734,0.5077933937212011,-1.9469028018626113
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,4,80198,-8.490113430070778e-07,0.00026524057394527426,0.49028654081149153,-2.013149858983005
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,5,103879,-1.060141059383568e-07,6.239995327246374e-05,0.4944695270458899,-1.9573064424756232
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,6,81756,-1.1080656463491323e-06,0.00030509685761769033,0.48682665492440924,-1.9755608735096881
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,7,84659,3.5620885796561197e-07,0.00020943920285346212,0.5078018875724967,-1.8818176324026266
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,8,75788,1.0587750409740693e-07,0.00034951193195276127,0.5068744392252071,-1.9627717886032272
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q1,9,88352,-8.327141198805066e-09,0.00015171845199809367,0.4991058493299529,-1.999390127090473
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,0,85521,-5.130290901433909e-06,0.0003066191301496908,0.49745676500508645,-2.9061321912640024
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,1,75896,8.194645033654524e-06,0.0003086807947964818,0.5040054811847792,-2.8781645819415482
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,2,97893,5.462241460918449e-06,0.00025705654562577,0.5030288171779391,-2.8880132564304235
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,3,85114,2.0487011624936713e-06,0.00046290492552961853,0.500845924289776,-2.85025495826393
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,4,75352,1.7326200918432733e-07,0.000495109958631855,0.5001061683830555,-2.915259243695585
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,5,97289,-7.032205303403316e-06,0.00021290170010252298,0.4935912590323675,-2.8731373758405487
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,6,90649,-6.621841635023884e-07,0.00020428464695449562,0.49925536961246125,-2.834606994665512
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,7,69756,-6.682542107228073e-06,0.00034151988339567875,0.49481048225242275,-2.876801250785774
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,8,91583,3.0424539545492735e-06,0.00026817520171678,0.5019927279080179,-2.8486265425957766
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q2,9,77761,-7.139002264011651e-06,0.00033507953424859654,0.4900528542585615,-2.8896222403048597
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,0,76873,7.3443902692815755e-06,0.00040227381056206325,0.503154553614403,-3.461036054498759
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,1,77513,-3.8030725590942893e-06,0.00044998129035911854,0.49823900507011726,-3.471162585039899
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,2,92178,2.5724708393681794e-05,0.00032902129477820557,0.5123348304367636,-3.4457488865074577
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,3,91937,1.3741455404669978e-05,0.000320341275458618,0.5055092073920184,-3.4598702763158404
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,4,70303,-1.0280452443112154e-05,0.0004982347251187368,0.4947157304809183,-3.4750463045897284
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,5,83719,1.7499967270850902e-06,0.00015874199315539373,0.5011526654642315,-3.4244803263449
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,6,90943,-6.432625923480373e-06,0.00026927641232275356,0.49604697447851953,-3.4742553438178008
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,7,82381,-1.3907430911785923e-05,0.0003400273208621666,0.4945921996576881,-3.405751852989577
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,8,100286,-2.7056767976318952e-05,0.00022155686556388538,0.4880940510140997,-3.4924109866539164
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q3,9,80681,1.014362624118803e-05,0.00035934307783418233,0.5054845626603537,-3.3807179808349783
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,0,94978,-6.597902711291681e-06,0.00016625773039310126,0.4960201309777001,-4.070094601928689
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,1,91589,-7.34049649508961e-07,0.00035686248581972576,0.4997543373112492,-3.8892963165577905
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,2,80110,3.1421115636476316e-05,0.00017300859171991926,0.517276245162901,-3.994441604591131
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,3,81423,4.2553652747301385e-05,0.00028422583802791034,0.5211058300480208,-3.9061056650560673
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,4,80839,1.2921987945446745e-05,0.00036877321891955065,0.5061047266789545,-3.8708245180381566
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,5,72104,5.885415248485515e-06,0.00023180627455341742,0.504923443914346,-4.042592043706225
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,6,89453,-1.118126147048315e-05,0.00017980934826447088,0.49127474763283513,-4.026431323104803
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,7,89345,-7.6281189649307635e-06,0.0002009190178030782,0.49672617382058315,-3.9388314776084616
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,8,87174,4.07996708418068e-07,0.0001623999706488133,0.5002294262050612,-3.986839652346627
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q4,9,79799,7.785846719343681e-06,0.00036486162920827496,0.5048308876051079,-3.8573285505641812
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,0,98855,-4.120463927392848e-06,3.9327434669565725e-06,0.48679378888270697,-5.14816634227017
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,1,101929,1.2577244135059118e-08,0.0001232648548573419,0.500093202130895,-4.957253953437968
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,2,59758,8.853949566400843e-06,3.9282645830758475e-05,0.510274774925533,-4.845788628984163
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,3,71797,1.0491372449905612e-05,0.00014438990613129644,0.51020237614385,-4.65732600189078
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,4,116574,1.7371385752085189e-06,0.0001315551037670794,0.5028136634240912,-4.812830760499802
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,5,61795,2.7229964416619623e-06,9.596659280302224e-05,0.5101545432478356,-4.9122251906861765
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,6,68197,5.9528939999609065e-08,3.2416278234311454e-05,0.5001099755121193,-4.964174248987024
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,7,100951,4.5726255848421715e-06,6.0369422744010856e-05,0.5059187130389992,-4.893871012090447
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,8,67160,6.807892987126252e-06,0.00012842601799436553,0.5120011911852294,-4.846743940672156
E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001,zbar,eqf,q5,9,99799,-6.321871524050948e-07,2.8574447330028394e-05,0.49794086113087305,-4.810337102409055
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,0,726522,0.00022600899683311582,0.0022955404157848818,0.6365010281863454,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,1,731837,0.0003357577370479703,0.002729603969137395,0.6531987314115029,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,2,747793,0.0002615885459817946,0.0020025845702109535,0.6373394776361908,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,3,747037,0.00036629836540669203,0.002632216208067319,0.6523719708662356,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,4,729558,0.00025935623853001744,0.0029188163597579546,0.6481691654398964,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,5,739423,0.00023475821944884956,0.002050845814012833,0.6343554366039466,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,6,755307,0.0002724767255131155,0.0023280786694357615,0.6373289271779554,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,7,744733,0.00035623929579742253,0.002900553635808623,0.6557987896333317,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,8,763003,0.000344221421983093,0.0025727961184958278,0.6467065004986874,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,0-1,9,739795,0.0004593689809553325,0.002814332948622574,0.659912543339709,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,0,122216,0.00031690477044321597,0.002865632353231191,0.6599054133664987,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,1,111956,0.0005777155165560544,0.003864945239921435,0.6918432241237629,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,2,115336,0.00031505025981459767,0.0024969251436612523,0.6599153776791288,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,3,101030,0.0004739200521726161,0.00347754696603562,0.6735524101751955,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,4,93883,0.00037291835178621113,0.003916746277844635,0.6732209239159379,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,5,124692,0.0002903472341131419,0.002622613481888973,0.6582459179418086,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,6,113440,0.00041795133438427,0.0031998038167320997,0.6732369534555712,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,7,101833,0.0004674038209486753,0.003718828552188157,0.6763328194200309,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,8,98852,0.00045840596430934966,0.0034269365781104187,0.6749585238538421,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,1-3,9,110900,0.000569101917790249,0.0033603589861805156,0.6809828674481515,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,0,1200,0.0011586251785047352,0.004808681545534066,0.7258333333333333,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,1,980,0.002723205368965864,0.008369102613994006,0.7744897959183673,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,2,486,0.0001837211602833122,0.0032651246276617393,0.6399176954732511,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,3,660,0.0017496873624622822,0.005953409545801344,0.7575757575757576,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,4,469,0.0015773979248479009,0.007508288134727969,0.7398720682302772,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,5,1824,0.0005368962010834366,0.0039687148111611885,0.6606359649122807,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,6,550,0.0011108512990176678,0.00499364256122926,0.769090909090909,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,7,858,0.0010045888484455645,0.005489168989990857,0.7342657342657343,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,8,476,0.0011004574480466545,0.005089477340074772,0.726890756302521,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,abs,3-6,9,1531,0.001064080512151122,0.003972329344305742,0.7034617896799478,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,0,164386,0.00017373122682329267,0.0008767068345072452,0.6236784154368377,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,1,172633,0.00024830817710608244,0.0009262052618622503,0.637027683003829,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,2,163323,0.00020055499044246972,0.0007513936043456482,0.6194044929373083,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,3,173771,0.00027573428815230727,0.0009695937334358665,0.6354742736129734,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,4,175476,0.00020114301150897518,0.001147515372640937,0.6338986528072215,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,5,163400,0.00018072999955620617,0.0008206875067308486,0.6196940024479805,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,6,167981,0.00020073977066203952,0.0009282039887566457,0.6229871235437341,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,7,178037,0.0002729685802478343,0.0010715520957766326,0.6373450462544302,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,8,175505,0.000265946495346725,0.0010274796422544941,0.6323010740434746,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q1,9,171124,0.0003446969931246713,0.001077269704205434,0.639536242724574,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,0,163291,0.0002532000944484025,0.0028991680678789066,0.6367834112106607,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,1,170702,0.00037296838127076626,0.0033793327334695382,0.6531499338027674,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,2,165537,0.00028429075609892607,0.0024802568910595015,0.6353504050453977,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,3,172122,0.0004182515840511769,0.003253531764356587,0.6517993051440257,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,4,174148,0.00028807045600842685,0.003635354020806606,0.6479086753795622,1.4901161082825355e-08
LR_1216@15M,LR_1216,15M,leaky,0.1,zmax,eqf,q2,5,166515,0.000249256263487041,0.0025196793442205795,0.6299972975407621,1.4901161082825355e-08
