coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_med_f32,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial
zbar,abs,3-6,3.0,6.0,1906509,4.833348751068115,4.5,-9.696710185380653e-05,-9.679794311523438e-05,0.0061285975197649355,0.4957868019505809,0.0,4.76837158203125e-07,203.35475158691406,-3.672719226511056,-2.088016303995449,10,-0.00011206949966435786,-0.00030012706702109426,4.0652762436366174e-06,-9.72736962921772e-05,8.703841458546787e-05,2.7523963402009868e-05,-4.222576948815746e-05,-0.00015232162309619695,0.028546296060085297,0.9258408955845475,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,abs,6-10,6.0,10.0,1372531,6.957553863525391,8.0,-3.7970563425915316e-05,-3.814697265625e-05,0.0011651061189322774,0.4951698723016092,0.0,4.76837158203125e-07,79.63004302978516,-5.220639373486681,-2.5787160767685977,10,-2.8693591957562603e-05,-0.00012120722385589033,4.994516757506062e-06,-3.872402287470322e-05,3.996789945063069e-05,1.2638959555658545e-05,-1.3446103763386131e-05,-6.400194198602031e-05,0.011008435860276222,0.8231682927380146,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,abs,>10,10.0,inf,27151,10.55533218383789,10.55533218383789,-1.0994805961672682e-05,-1.1444091796875e-05,2.1986594140914655e-05,0.4868697285551177,0.00025781739162461785,9.5367431640625e-07,11.528889656066895,-7.720642164978765,-2.9528573043456188,10,-1.122541971199098e-05,-2.8878363082185388e-05,0.00017457929789088666,5.900392979185654e-06,6.0144363643847746e-05,1.9019317753598297e-05,4.3939028486382246e-05,-3.213824252801094e-05,0.0012394132209010422,0.3955655408640566,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,eqf,q1,-inf,3.8204499244689942,747503,2.7951748371124268,2.7951748371124268,3.883952012984082e-05,3.886222839355469e-05,0.0071423546575364654,0.5126561364971111,8.026723638567336e-06,2.384185791015625e-07,162.90475463867188,-2.3090741591498176,-1.3524583742541076,10,4.268268276064191e-05,1.6801515812403522e-05,7.052980799926445e-05,4.1741662153071955e-05,2.0363673832365155e-05,6.439559083904373e-06,5.46207803208807e-05,2.886254398526321e-05,0.01870210189372301,0.8309973337899648,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,eqf,q2,3.8204499244689942,4.9776431083679205,747502,4.466843843460083,4.399046516418458,-7.014158109086566e-05,-7.009506225585938e-05,0.007156410273430606,0.4973404753432098,0.0,4.76837158203125e-07,147.0975570678711,-3.519985731292561,-2.026480298353878,10,-2.819268729581381e-06,-0.000303969340166077,0.00011319880286464468,-6.12360333889228e-05,0.00014588794902365253,4.613382020852797e-05,3.103160702813313e-05,-0.00015350367380597874,0.032724687829613686,0.9349874649164819,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,eqf,q3,4.9776431083679205,5.883937644958496,747502,5.437952280044556,5.430790376663208,-0.0002006724535021931,-0.00020074844360351562,0.003922904141179865,0.4907946734590677,0.0,4.76837158203125e-07,420.84063720703125,-4.208655159039177,-2.244770650423298,10,-0.0002126395484083332,-0.0005423519178293645,-4.053496377309784e-05,-0.0002149024028767599,0.0001409565064503444,4.4574361140330406e-05,-0.00012575368059609908,-0.00030405112515742073,0.024320337921380997,0.9188109195694459,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,eqf,q4,5.883937644958496,6.9010765075683596,747502,6.350717782974243,6.392507076263428,-0.00010066510003525764,-0.00010061264038085938,0.0019431095133058474,0.492955202795444,0.0,4.76837158203125e-07,211.11001586914062,-4.804603025466653,-2.4321552095491596,10,-0.00011249413728364743,-0.0002138791896868497,-4.770158511746558e-06,-0.0001032612596418403,6.000702972933094e-05,1.89758889566123e-05,-6.530948172861569e-05,-0.0001412130375550649,0.016288429615087807,0.8815789121634457,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zbar,eqf,q5,6.9010765075683596,inf,747503,7.679415225982666,7.679415225982666,-1.530489680590108e-05,-1.52587890625e-05,0.0005008450684737497,0.4965491777290526,9.364510911661894e-06,4.76837158203125e-07,32.09669494628906,-5.701515307802846,-2.6842337223700445,10,-5.320561825783443e-06,-9.489331569056958e-05,2.853423029591795e-05,-1.5719356167664954e-05,3.7276203769352845e-05,1.1787770643570884e-05,7.856185119476813e-06,-3.9294897454806725e-05,0.0073875621892511845,0.7596999610703904,E_a0p1_1216@5M,E_a0p1_1216,5M,elu,0.1
zmax,abs,0-1,0.0,1.0,1314310,0.5206853747367859,0.5,6.071179086575285e-06,6.079673767089844e-06,0.005498699395504954,0.5060434752836089,2.9673364731303877e-05,2.384185791015625e-07,25.464370727539062,-2.708158571246277,-2.2326108916797365,10,9.62809144766652e-06,-1.9494154912536032e-06,3.2070955057861283e-05,1.0901611983626935e-05,1.1223566695404084e-05,3.5492034228286174e-06,1.800001882928417e-05,3.8032051379697e-06,0.014544902020134032,0.8318235423910645,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,abs,1-3,1.0,3.0,2352944,1.8076863884925842,2.0,-5.296920062392019e-05,-5.2928924560546875e-05,-0.00015657909826990776,0.489598562481725,8.49998980001224e-07,4.76837158203125e-07,111.08446502685547,-4.038906894153776,-2.248147574313616,10,-5.667524328600848e-05,-8.203048491850495e-05,-2.4566929823777173e-05,-5.397089698817581e-05,1.8534143306035454e-05,5.8610107327035225e-06,-4.2248875522768765e-05,-6.569291845358285e-05,0.0059189043822698295,0.763159684208379,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,abs,3-6,3.0,6.0,390653,3.453679084777832,4.5,-2.9709217415074818e-05,-2.956390380859375e-05,-8.330101530407152e-05,0.48237694322070995,3.583743117293352e-05,4.76837158203125e-07,62.304744720458984,-5.820566329714437,-2.31726886343223,10,-2.361937913519796e-05,-6.631969154113904e-05,4.0008569612837164e-07,-2.8226714141510457e-05,2.2161580423420298e-05,7.00810706870069e-06,-1.4210500004109078e-05,-4.2242928278911834e-05,0.001403632981237024,0.3911066854727853,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,abs,6-10,6.0,10.0,4203,6.512136936187744,8.0,1.3619503747008821e-08,0.0,1.4805425942335598e-06,0.5008327385201047,0.018082322150844633,9.5367431640625e-07,0.014281084761023521,-9.171695773534914,-2.560221328968641,8,5.193468176400984e-06,-1.1375590474926867e-05,2.2546350919583347e-05,5.678948165055431e-06,1.0546387442480085e-05,3.7287110387991586e-06,1.3136370242653748e-05,-1.7784739125428865e-06,9.176563253276981e-05,0.0,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,eqf,q1,-inf,0.6405907750129702,812422,0.3151238262653351,0.3151238262653351,1.52472466652398e-05,1.52587890625e-05,0.008754194819005958,0.5119469930651804,3.938839667069577e-05,2.384185791015625e-07,63.95158767700195,-2.538608800116593,-2.2411110590879084,10,2.053129082923988e-05,7.735302460787352e-07,4.11162109230645e-05,2.0578953581207315e-05,1.3034254461135232e-05,4.121793169939798e-06,2.882253992108691e-05,1.233536724132772e-05,0.015955278417095542,0.8245468488051776,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,eqf,q2,0.6405907750129702,1.2119691371917725,812422,0.9334863722324371,0.9262799561023713,-8.649441042507533e-06,-8.58306884765625e-06,0.00011272730783418407,0.4953398603188983,9.847099167673943e-06,4.76837158203125e-07,18.139192581176758,-3.1535856186220714,-2.2276459263316473,10,-8.25671914128634e-06,-0.00010702474537538365,1.9545374016161077e-05,-2.294185595417275e-05,3.8396364475853446e-05,1.214199656136741e-05,1.3421371685620703e-06,-4.7225849076907575e-05,0.01197086728643626,0.8412401436691769,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,eqf,q3,1.2119691371917725,1.769566774368286,812422,1.487013041973114,1.4907679557800293,-4.0437373172608204e-05,-4.0531158447265625e-05,-0.00016357583923443713,0.49209770291794164,1.2308873959592428e-06,4.76837158203125e-07,84.80331802368164,-3.7288309813717073,-2.237614828718674,10,-4.6729197492823005e-05,-0.00012428516492946073,3.426704182629692e-07,-4.8910353406483864e-05,4.597705129720145e-05,1.4539220219755574e-05,-1.9831912966972716e-05,-7.798879384599502e-05,0.008115175762213767,0.8140670735159806,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,eqf,q4,1.769566774368286,2.4458018779754642,812422,2.075854539871216,2.107684326171875,-6.977418524911627e-05,-6.961822509765625e-05,-0.0001849466936262336,0.487405560164545,0.0,4.76837158203125e-07,146.3270721435547,-4.334938837653661,-2.250378156682449,10,-7.047882536426187e-05,-0.00010935173486359417,-2.6653840905055404e-05,-7.13245541192009e-05,2.372855550498475e-05,7.50362809814787e-06,-5.631729792290517e-05,-8.633181031549665e-05,0.005213487311266363,0.7487118763401287,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,eqf,q5,2.4458018779754642,inf,812422,2.9801377058029175,2.9801377058029175,-3.55185147782322e-05,-3.528594970703125e-05,-0.00011631522908601813,0.4843923478192368,0.00011077986563633185,4.76837158203125e-07,74.48772430419922,-5.308744314681576,-2.2945916767441275,10,-3.9284202102862764e-05,-5.0910944992210716e-05,-1.6266264537989628e-05,-3.582661283871857e-05,1.3420233056706024e-05,4.243850318947466e-06,-2.733891220082364e-05,-4.4314313476613506e-05,0.0021128299413248897,0.515464869242832,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,abs,0-1,0.0,1.0,36032,0.8296933174133301,0.5,1.290945377263597e-07,1.1920928955078125e-07,0.0004314046292305708,0.5058559058614565,0.0004995559502664298,5.960464477539063e-08,2.1658469438552856,-0.7673636585424978,-0.5883316154329943,10,3.701338124884046e-08,-1.6368932733712427e-06,7.421274858643301e-06,8.404829267227853e-07,2.6130285621875694e-06,8.263121847587651e-07,2.4931072962403156e-06,-8.121414427947449e-07,0.0002877394545066636,0.21911079040852577,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,abs,1-3,1.0,3.0,564026,2.2373896837234497,2.0,3.240366368117975e-06,3.2186508178710938e-06,0.0018172369005656022,0.5102973976376975,4.0778261995014417e-05,2.384185791015625e-07,13.591081619262695,-1.9547442374170734,-1.1380874943675983,10,3.776765538532345e-06,-6.978765441090218e-07,1.1548740985745098e-05,4.342677900126546e-06,3.5643090645628985e-06,1.1271334928802908e-06,6.596944885887128e-06,2.088410914365964e-06,0.004090458853170276,0.6305312166460412,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,abs,3-6,3.0,6.0,2282441,4.715522289276123,4.5,-6.979279714869335e-05,-6.961822509765625e-05,0.002399415251967818,0.4930296117183314,0.0,4.76837158203125e-07,146.36610412597656,-3.4793665726871517,-2.1833658978946433,10,-5.417917600425426e-05,-0.0001337066205451265,-2.5023031412274577e-05,-6.96286322636297e-05,3.980449991950669e-05,1.2587288086963005e-05,-4.445405608970369e-05,-9.48032084375557e-05,0.009562688414007425,0.833956277511664,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,abs,6-10,6.0,10.0,1156796,6.874601364135742,8.0,-4.695677307609003e-05,-4.673004150390625e-05,0.00026663226418885107,0.488143976984706,1.0373479852973212e-05,4.76837158203125e-07,98.47549057006836,-4.954102973284879,-2.673005790620522,10,-4.334642562753288e-05,-8.875181447365321e-05,-2.3755888832965866e-05,-4.731258322863141e-05,1.9788861328634556e-05,6.2577874099711e-06,-3.479700840868921e-05,-5.982815804857361e-05,0.003960064495913684,0.6673959799307743,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,abs,>10,10.0,inf,22815,10.701193809509277,10.701193809509277,1.0811083939188393e-06,9.5367431640625e-07,2.46359156403372e-05,0.5084812623274162,0.003418803418803419,9.5367431640625e-07,1.1336243152618408,-7.514538521366766,-2.9874095952426707,10,1.56041860588374e-06,-0.0001101906418625731,2.203316307713976e-05,-1.0875619999417552e-05,3.910582449976523e-05,1.2366347519807287e-05,1.385707504019702e-05,-3.560831503903212e-05,0.00032503452530363575,0.1185623493315801,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,eqf,q1,-inf,3.42437162399292,812422,2.505772352218628,2.505772352218628,2.1679589963241597e-06,2.1457672119140625e-06,0.002161236603109991,0.5075096440027473,5.0466383234328956e-05,2.384185791015625e-07,9.093079090118408,-2.142519584209376,-1.2393326117943657,10,2.5154786840175802e-06,-1.4787900681767496e-06,6.999456672929227e-06,3.0111110561392706e-06,2.5703392199193584e-06,8.128126294205606e-07,4.636736314980392e-06,1.3854857972981494e-06,0.004829006036743522,0.6603784732565096,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,eqf,q2,3.42437162399292,4.579913139343262,812423,4.065246105194092,4.002142381668091,-4.391355469124392e-05,-4.38690185546875e-05,0.003147149818742432,0.4959263831772365,0.0,4.76837158203125e-07,92.09339904785156,-3.1756030793742305,-2.017813429007288,10,-2.6028376623798977e-05,-0.00015889375936239958,2.0589754058164544e-05,-4.609621039435297e-05,6.626773150771018e-05,2.0955696693686813e-05,-4.184817006979342e-06,-8.80076037817266e-05,0.010895625920966268,0.8492792547724523,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,eqf,q3,4.579913139343262,5.48522834777832,812421,5.039855480194092,5.032570743560791,-0.00011048448504880071,-0.000110626220703125,0.002109205175645901,0.49013750260025285,0.0,4.76837158203125e-07,231.7027587890625,-3.7761885865744755,-2.3038576179086157,10,-0.0001032437812682474,-0.00020294575369916856,-2.9474296752596274e-05,-0.00010855830605578376,5.621765912476665e-05,1.777758475572106e-05,-7.300313654434163e-05,-0.00014411347556722587,0.00965881859883666,0.8386452344289476,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,eqf,q4,5.48522834777832,6.509366512298584,812424,5.950998544692993,5.9972974300384525,-9.42036131164059e-05,-9.441375732421875e-05,0.0008905233692415855,0.48834721770897954,0.0,4.76837158203125e-07,197.55929565429688,-4.326196377176396,-2.510940048963258,10,-8.4236467955634e-05,-0.00016521030920557678,-6.0112843129900284e-05,-9.83191532213823e-05,3.452201875665121e-05,1.091682086980719e-05,-7.648551148176792e-05,-0.00012015279496099667,0.006869105971418321,0.7884589820093941,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zbar,eqf,q5,6.509366512298584,inf,812420,7.30585241317749,7.30585241317749,-2.8454272978706285e-05,-2.86102294921875e-05,9.396615961610491e-05,0.48926171192240464,0.00011078013835208389,4.76837158203125e-07,59.672935485839844,-5.241648703129631,-2.720120646304497,10,-2.6857045668293722e-05,-5.8820216509047896e-05,1.7925974020727153e-06,-2.941087780641283e-05,1.6907243662739294e-05,5.346539892970387e-06,-1.8717798020472055e-05,-4.01039575923536e-05,0.0030874231888446957,0.6072684079663229,E_a0p01_1216@5M,E_a0p01_1216,5M,elu,0.01
zmax,abs,0-1,0.0,1.0,1490439,0.573641300201416,0.5,3.2201337489823345e-06,3.2186508178710938e-06,0.0006850174471288536,0.5125677736559497,0.0003119886154347813,2.384185791015625e-07,13.506219863891602,-2.546720227299391,-2.0133207612314736,10,2.677265968031861e-06,1.5971599509612133e-07,1.5836629245313816e-05,5.10520657996949e-06,5.225970785233379e-06,1.6525970666836117e-06,8.410400713336715e-06,1.8000124466022669e-06,0.0021100400772411376,0.5127053170240446,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,abs,1-3,1.0,3.0,2520886,1.6754052639007568,2.0,-3.913101181751699e-06,-3.814697265625e-06,2.776029570882621e-06,0.49442695941030257,2.618127118798708e-05,4.76837158203125e-07,8.20636796951294,-3.786538938433375,-2.0972919291038035,10,-5.9722381138271885e-06,-1.4461082628258737e-05,4.509721293288749e-06,-4.885334618620618e-06,5.440928094990932e-06,1.7205725365372321e-06,-1.4441895455461539e-06,-8.326479691695082e-06,0.0009658905328251421,0.2739560614799717,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,abs,3-6,3.0,6.0,219066,3.443361282348633,4.5,-4.887945408427186e-07,-4.76837158203125e-07,-2.306415912327362e-06,0.4962203171646901,0.000707549323035067,4.76837158203125e-07,1.025076448917389,-5.94394879834749,-2.466559633728201,10,-6.502638667527094e-07,-1.0076638318423647e-05,5.300971224642126e-06,-8.69707513651008e-07,4.4363650187258864e-06,1.4029017991069343e-06,1.9360960845628608e-06,-3.6755111118648765e-06,0.00019544940369087271,0.007203308591931199,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,abs,6-10,6.0,10.0,3672,6.626252889633179,8.0,0.0,0.0,2.3625573152587005e-07,0.4106753812636166,0.22058823529411764,9.5367431640625e-07,0.0,-9.121573899187084,-2.4621008324017843,5,0.0,-1.1380087983070553e-07,2.14715001334298e-08,-2.6725557233930884e-08,5.372603395482442e-08,2.4027012816889855e-08,2.1328468399848826e-08,-7.477958286771059e-08,1.773309392660849e-06,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,abs,>10,10.0,inf,9,10.461132049560547,10.461132049560547,0.0,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.0,-12.37150372913286,-1.9103716795723127,0,,,,,,,,,0.0,0.0,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,eqf,q1,-inf,0.6367125630378724,846815,0.3421920835971832,0.3421920835971832,2.409064336461597e-06,2.384185791015625e-06,0.0011201367067218118,0.514173697915129,0.00044519759333502595,2.384185791015625e-07,10.104348182678223,-2.3396479846633,-2.012237721251803,10,3.2042784141594893e-06,-5.8953695258878724e-09,1.234822684637038e-05,4.2902352195284266e-06,4.4775361109174585e-06,1.4159212416151485e-06,7.122077702758724e-06,1.4583927362981295e-06,0.0022810003720223904,0.5288486859585624,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,eqf,q2,0.6367125630378724,1.1059322834014893,846814,0.8815385103225708,0.8713224232196808,5.21425727129099e-06,5.245208740234375e-06,9.955195063878654e-05,0.5096054151206758,0.00012045148049040285,2.384185791015625e-07,21.870180130004883,-2.892276218390874,-2.017745930072733,10,4.073253649039543e-06,1.2879070254712133e-07,2.107569707732182e-05,7.9385471096316e-06,8.553378191233637e-06,2.704815677310955e-06,1.334817846425351e-05,2.52891575500969e-06,0.0018740874947980046,0.4806746227624957,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,eqf,q3,1.1059322834014893,1.5557964086532594,846814,1.3281875848770142,1.3308643460273744,1.8396782763829833e-07,2.384185791015625e-07,2.894955281134101e-05,0.5011194902304402,3.778869976169501e-05,4.76837158203125e-07,0.3858084976673126,-3.3610844089110454,-2.0318442068272455,10,1.751290241713832e-07,-1.0451708021719242e-05,8.158062883012462e-06,5.34861690937305e-07,5.169030818989062e-06,1.6345910683610973e-06,3.8040438276594996e-06,-2.7343204457848897e-06,0.001401655186782591,0.3833911579166145,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,eqf,q4,1.5557964086532594,2.116132926940918,846814,1.8070368766784668,1.835964667797089,-9.28368990571471e-06,-9.298324584960938e-06,-2.230055902718485e-05,0.49011943590918433,1.8894349880847506e-05,4.76837158203125e-07,19.469308853149414,-3.9007395276375734,-2.0786830142721815,10,-1.1005321539414581e-05,-2.335751378268469e-05,5.4495503718499094e-06,-1.0215094084742304e-05,8.468709399360783e-06,2.6780410544056577e-06,-4.859011975930989e-06,-1.557117619355362e-05,0.0009538531885482371,0.2506300084788395,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,eqf,q5,2.116132926940918,inf,846815,2.5865719318389893,2.5865719318389893,-3.887483217113186e-06,-3.814697265625e-06,-1.3002401549688035e-05,0.4891410756776864,0.0011549157726303855,4.76837158203125e-07,8.152643203735352,-4.910303969763345,-2.300082304859826,10,-3.2435507364425575e-06,-1.0580844900687225e-05,1.8124912912753643e-06,-3.7679916999877605e-06,3.6301775255942433e-06,1.1479629291632e-06,-1.4720658416613607e-06,-6.06391755831416e-06,0.0004233030485920608,0.07624923979853923,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,abs,0-1,0.0,1.0,42514,0.8282490074634552,0.5,-4.302507794484711e-10,0.0,8.113923066463112e-05,0.49536623229994825,0.003669379498518135,5.960464477539063e-08,0.007218410260975361,-0.7697680129598891,-0.5672683399433485,10,-1.00566630578669e-08,-2.80409182096264e-07,1.4477270724455593e-06,1.0592611552340258e-07,4.819634627881209e-07,1.5241022913922684e-07,4.1074657380185624e-07,-1.988943427550511e-07,3.97689946112223e-05,0.042809427482711576,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,abs,1-3,1.0,3.0,831314,2.313960552215576,2.0,0.0,0.0,0.00025500339543269886,0.4999169988716658,0.0004342522801251994,2.384185791015625e-07,0.0,-2.016796458878394,-1.1487978063454887,10,-1.4215945642881422e-09,-1.4324519952424453e-06,5.236175866230042e-07,-1.1743154025856128e-07,6.359470548705116e-07,2.0110411646668932e-07,2.8477669267481734e-07,-5.196397731919399e-07,0.0007965186523506418,0.29045703548839547,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,abs,3-6,3.0,6.0,2497472,4.460102796554565,4.5,9.016098374559078e-07,9.5367431640625e-07,0.00029712442310718,0.500565371703867,5.6056684519386e-06,4.76837158203125e-07,1.890812873840332,-3.3760846782860847,-2.108087299167803,10,-4.046984081185201e-09,-8.662065283715492e-06,2.0772291463799775e-05,1.581898603753018e-06,1.0433928972292801e-05,3.299498049686514e-06,8.180894703126046e-06,-5.017097495620011e-06,0.0015116663271328434,0.41620967121953717,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,abs,6-10,6.0,10.0,842873,6.863555431365967,8.0,1.6301802361340378e-06,1.9073486328125e-06,8.270149815920474e-05,0.5027566430529866,0.00012931960093632137,4.76837158203125e-07,3.4187357425689697,-4.850871042727391,-2.6814571712676987,10,3.6224262771611393e-06,-5.899673396925209e-06,1.1059710232075304e-05,3.2611087178224806e-06,5.485288931916656e-06,1.7346006648968912e-06,6.730310047616263e-06,-2.0809261197130173e-07,0.0006552892446052283,0.20583883930319277,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,abs,>10,10.0,inf,19899,10.661201477050781,10.661201477050781,2.6158353705341142e-08,0.0,1.3375052887508963e-05,0.502638323533846,0.04346952108146138,9.5367431640625e-07,0.027429021894931793,-7.572077351400789,-2.966941468830643,10,-2.615835725805482e-08,-1.8112934299097105e-06,3.0636121664429083e-05,3.6902952395223566e-06,9.97061795055511e-06,3.1529862403114254e-06,9.996267720145207e-06,-2.6156772411004942e-06,5.859104476257926e-05,0.004874616814915323,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,eqf,q1,-inf,2.9616621017456053,846815,2.243875503540039,2.243875503540039,0.0,0.0,0.0002463817301226024,0.499634512851095,0.0006081611686141601,2.384185791015625e-07,0.0,-1.9639752568241862,-1.1031301718035427,10,-4.352177063182694e-09,-1.1080656463491323e-06,6.437567776629294e-07,-8.780570341926363e-08,5.212188049016549e-07,1.6482385828001642e-07,2.418420131407692e-07,-4.174534199792965e-07,0.0007077229383867234,0.27436216883262576,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,eqf,q2,2.9616621017456053,4.002426815032959,846814,3.516210675239563,3.4820444583892822,-1.8237598169434932e-06,-1.9073486328125e-06,0.00031316431553734213,0.4986053607994199,1.8894349880847506e-05,2.384185791015625e-07,7.649403095245361,-2.8752752163825184,-1.7629480714404475,10,-2.4446107715903054e-07,-7.139002264011651e-06,8.194645033654524e-06,-7.724921118779093e-07,5.5411248054664825e-06,1.7522575184531514e-06,2.7320229250283937e-06,-4.277007148784212e-06,0.0015818317187950015,0.4314749165696363,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,eqf,q3,4.002426815032959,4.907517814636231,846814,4.454260587692261,4.454972314834595,-1.7957778908339606e-07,0.0,0.0003278312098339671,0.49990316645686067,0.0,4.76837158203125e-07,0.3766019195318222,-3.450297262888811,-2.123680975621681,10,-1.0265379160045995e-06,-2.7056767976318952e-05,2.5724708393681794e-05,-2.776172777885222e-07,1.5263348558007946e-05,4.826694616435177e-06,9.375771955081832e-06,-9.931006510658878e-06,0.0016221018740907311,0.4369082230572475,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,eqf,q4,4.907517814636231,6.025654697418214,846814,5.413937091827393,5.466586256027222,5.923517164774239e-06,5.7220458984375e-06,0.00024717518245392,0.5034045256691552,0.0,4.76837158203125e-07,12.422515869140625,-3.960680610688284,-2.4163907052352074,10,3.1467059784517915e-06,-1.118126147048315e-05,4.2553652747301385e-05,7.4834682209257155e-06,1.740931620168833e-05,5.505309170340642e-06,1.8494086561607e-05,-3.5271501197555694e-06,0.0013397044531302527,0.37803697151912935,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zbar,eqf,q5,6.025654697418214,inf,846815,6.913315773010254,6.913315773010254,9.537533287584665e-07,9.5367431640625e-07,7.87837350717884e-05,0.5026115503386218,0.0011501921907382368,4.76837158203125e-07,2.0001657009124756,-4.886492987161546,-2.691690890411401,10,2.2300675084352406e-06,-4.120463927392848e-06,1.0491372449905612e-05,3.0505430709482085e-06,4.600403915821877e-06,1.4547754530754654e-06,5.960093977099139e-06,1.4099216479727776e-07,0.0006244726828299463,0.19901159048906786,E_a0p001_1216@5M,E_a0p001_1216,5M,elu,0.001
zmax,abs,0-1,0.0,1.0,7425008,0.2711443156003952,0.5,0.0003054381668334827,0.00030541419982910156,0.00252373984431295,0.6461619974012149,0.00016525234720285824,2.384185791015625e-07,1281.1005249023438,1.4901161082825355e-08,0.2711443305015563,10,0.0003041172312805429,0.00022600899683311582,0.0004593689809553325,0.00031160745274974035,7.337852269006139e-05,2.3204326303893963e-05,0.00035801610535752827,0.00026519880014195244,0.0033523803613206837,0.5373199597899423,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,abs,1-3,1.0,3.0,1094138,1.2975605726242065,2.0,0.0004128577566007152,0.00041294097900390625,0.0032629295678511163,0.6717955139114079,0.00017730852963702932,4.76837158203125e-07,865.8254699707031,1.4901161082825355e-08,1.2975605875253677,10,0.00043817864934680983,0.0002903472341131419,0.0005777155165560544,0.00042597192223183813,0.00010222645478163701,3.232684342341837e-05,0.0004906256090786748,0.0003613182353850014,0.003789434278587578,0.538097570873144,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,abs,3-6,3.0,6.0,9034,3.262709856033325,4.5,0.00106113770743832,0.0010612010955810547,0.005115009971050348,0.7160726145671906,0.0003320788133717069,4.76837158203125e-07,2225.3670654296875,1.4901161082825355e-08,3.2627098709344864,10,0.0011056543735321611,0.0001837211602833122,0.002723205368965864,0.001220951130380854,0.0006919463312077442,0.00021881264252137197,0.001658576415423598,0.00078332584533811,0.006344256222291733,0.6197697586893957,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,abs,6-10,6.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,LR_1216@15M,LR_1216,15M,leaky,0.1
