arm,seed,unit,window,window_boundaries,n_surviving_boundaries,rate,kept
L1w100_A1,4,48,all_499,499,467,-0.0283621787169767,1
L1w100_A1,4,49,all_499,499,146,-0.06310603804661086,1
L1w100_A1,4,50,all_499,499,134,-0.019263664234552096,1
L1w100_A1,4,51,all_499,499,483,-0.018133898038131726,1
L1w100_A1,4,52,all_499,499,485,-0.02116741529586677,1
L1w100_A1,4,53,all_499,499,70,-0.04118590309060112,1
L1w100_A1,4,54,all_499,499,424,-0.03641332166831438,1
L1w100_A1,4,55,all_499,499,231,-0.051333952735259314,1
L1w100_A1,4,56,all_499,499,173,-0.03483965543004202,1
L1w100_A1,4,57,all_499,499,14,-0.247222268168116,1
L1w100_A1,4,58,all_499,499,436,-0.012999954685214223,1
L1w100_A1,4,59,all_499,499,37,-0.05278619686204537,1
L1w100_A1,4,60,all_499,499,427,-0.021362819595358802,1
L1w100_A1,4,61,all_499,499,377,-0.03292605008280574,1
L1w100_A1,4,62,all_499,499,244,-0.014753059477411103,1
L1w100_A1,4,63,all_499,499,438,-0.020936229561284644,1
L1w100_A1,4,64,all_499,499,52,-0.14362597108769337,1
L1w100_A1,4,65,all_499,499,445,-0.024733646135591494,1
L1w100_A1,4,66,all_499,499,26,-0.18788652878720313,1
L1w100_A1,4,67,all_499,499,427,-0.030998459759406235,1
L1w100_A1,4,68,all_499,499,362,-0.02199243493444088,1
L1w100_A1,4,69,all_499,499,281,-0.03460976211930775,1
L1w100_A1,4,70,all_499,499,461,-0.007102954277411152,1
L1w100_A1,4,71,all_499,499,136,-0.04611549215673329,1
L1w100_A1,4,72,all_499,499,460,-0.020431181483771703,1
L1w100_A1,4,73,all_499,499,371,-0.026808965389268954,1
L1w100_A1,4,74,all_499,499,319,-0.06027747092936057,1
L1w100_A1,4,75,all_499,499,120,-0.0636803143650468,1
L1w100_A1,4,76,all_499,499,410,-0.016849445642569995,1
L1w100_A1,4,77,all_499,499,495,-0.011836792333633639,1
L1w100_A1,4,78,all_499,499,484,-0.016619708386458137,1
L1w100_A1,4,79,all_499,499,56,-0.13341119519528938,1
L1w100_A1,4,80,all_499,499,411,-0.04228144639269098,1
L1w100_A1,4,81,all_499,499,464,-0.012269284982345386,1
L1w100_A1,4,82,all_499,499,356,-0.027412415858041928,1
L1w100_A1,4,83,all_499,499,91,-0.03856068996723839,1
L1w100_A1,4,84,all_499,499,220,-0.0310123692961497,1
L1w100_A1,4,85,all_499,499,475,-0.008862207137564455,1
L1w100_A1,4,86,all_499,499,258,-0.028195148749651962,1
L1w100_A1,4,87,all_499,499,185,-0.036320676548230284,1
L1w100_A1,4,88,all_499,499,186,-0.034676905662123045,1
L1w100_A1,4,89,all_499,499,484,-0.01720747000165807,1
L1w100_A1,4,90,all_499,499,378,-0.035796219140893926,1
L1w100_A1,4,91,all_499,499,398,-0.02982721921454237,1
L1w100_A1,4,92,all_499,499,439,-0.010509576295266604,1
L1w100_A1,4,93,all_499,499,461,-0.01906208106555707,1
L1w100_A1,4,94,all_499,499,378,-0.02013009667466841,1
L1w100_A1,4,95,all_499,499,27,-0.10864353303245648,1
L1w100_A1,4,96,all_499,499,465,-0.0026922295026491167,1
L1w100_A1,4,97,all_499,499,474,-0.02180727004734352,1
L1w100_A1,4,98,all_499,499,394,-0.02815035078045757,1
L1w100_A1,4,99,all_499,499,478,-0.018990024099309482,1
L1w100_A1,5,0,all_499,499,491,-0.019098806512610894,1
L1w100_A1,5,1,all_499,499,381,-0.024520505011158693,1
L1w100_A1,5,2,all_499,499,415,-0.03053927138990916,1
L1w100_A1,5,3,all_499,499,148,-0.042468052643753994,1
L1w100_A1,5,4,all_499,499,216,-0.029428754616101623,1
L1w100_A1,5,5,all_499,499,398,-0.025876341815258837,1
L1w100_A1,5,6,all_499,499,416,-0.018600468267217927,1
L1w100_A1,5,7,all_499,499,463,-0.017580341216207926,1
L1w100_A1,5,8,all_499,499,202,-0.05834848152917042,1
L1w100_A1,5,9,all_499,499,325,-0.02157454074675535,1
L1w100_A1,5,10,all_499,499,465,-0.018213458695406373,1
L1w100_A1,5,11,all_499,499,319,-0.01583287960423272,1
L1w100_A1,5,12,all_499,499,178,-0.02368918793309716,1
L1w100_A1,5,13,all_499,499,487,-0.01113660045048089,1
L1w100_A1,5,14,all_499,499,217,-0.03756080089849935,1
L1w100_A1,5,15,all_499,499,434,-0.020259840274377175,1
L1w100_A1,5,16,all_499,499,312,-0.020217404325824015,1
L1w100_A1,5,17,all_499,499,347,-0.014919446761557086,1
L1w100_A1,5,18,all_499,499,473,-0.022475619621730787,1
L1w100_A1,5,19,all_499,499,452,-0.010310649577677324,1
L1w100_A1,5,20,all_499,499,437,-0.009916980326938517,1
L1w100_A1,5,21,all_499,499,461,-0.024150153048623408,1
L1w100_A1,5,22,all_499,499,498,-0.0007446528646189298,1
L1w100_A1,5,23,all_499,499,311,-0.03482957247238894,1
L1w100_A1,5,24,all_499,499,449,-0.023718698873545146,1
L1w100_A1,5,25,all_499,499,211,-0.030395174744402134,1
L1w100_A1,5,26,all_499,499,487,-0.01262008308280485,1
L1w100_A1,5,27,all_499,499,452,-0.008105207486993754,1
L1w100_A1,5,28,all_499,499,429,-0.01487420911971661,1
L1w100_A1,5,29,all_499,499,462,-0.010433509609970611,1
L1w100_A1,5,30,all_499,499,242,-0.027456001307399683,1
L1w100_A1,5,31,all_499,499,37,-0.055938731701226554,1
L1w100_A1,5,32,all_499,499,410,-0.015596500404689788,1
L1w100_A1,5,33,all_499,499,124,-0.052009415849074835,1
L1w100_A1,5,34,all_499,499,222,-0.08488988380502649,1
L1w100_A1,5,35,all_499,499,184,-0.039056805365322834,1
L1w100_A1,5,36,all_499,499,494,-0.013981115048427676,1
L1w100_A1,5,37,all_499,499,485,-0.015587762416859179,1
L1w100_A1,5,38,all_499,499,474,-0.02464974046173059,1
L1w100_A1,5,39,all_499,499,416,-0.015849212926591114,1
L1w100_A1,5,40,all_499,499,496,-0.017331155744557236,1
L1w100_A1,5,41,all_499,499,127,-0.016484998112936747,1
L1w100_A1,5,42,all_499,499,361,-0.026294056640730246,1
L1w100_A1,5,43,all_499,499,398,-0.015481285534927215,1
L1w100_A1,5,44,all_499,499,397,-0.0261667737501535,1
L1w100_A1,5,45,all_499,499,284,-0.026088275683205084,1
L1w100_A1,5,46,all_499,499,283,-0.04556867772738088,1
L1w100_A1,5,47,all_499,499,297,-0.009348100116448979,1
L1w100_A1,5,48,all_499,499,382,-0.025599679129623857,1
L1w100_A1,5,49,all_499,499,489,-0.022000687097650757,1
L1w100_A1,5,50,all_499,499,55,-0.11482078084663953,1
L1w100_A1,5,51,all_499,499,498,-0.004381086321170797,1
L1w100_A1,5,52,all_499,499,421,-0.02277629715201605,1
L1w100_A1,5,53,all_499,499,438,-0.010467972836991959,1
L1w100_A1,5,54,all_499,499,448,-0.02167721958949187,1
L1w100_A1,5,55,all_499,499,467,-0.0179598879055761,1
L1w100_A1,5,56,all_499,499,189,-0.05913645749510988,1
L1w100_A1,5,57,all_499,499,499,-0.0007137596164643391,1
L1w100_A1,5,58,all_499,499,449,-0.01710582642457168,1
L1w100_A1,5,59,all_499,499,217,-0.018375862194793858,1
L1w100_A1,5,60,all_499,499,497,-0.006128636655959646,1
L1w100_A1,5,61,all_499,499,462,-0.010564331793416799,1
L1w100_A1,5,62,all_499,499,465,-0.021115756140149045,1
L1w100_A1,5,63,all_499,499,270,-0.0016145297507777017,1
L1w100_A1,5,64,all_499,499,252,-0.036818570593274515,1
L1w100_A1,5,65,all_499,499,453,-0.01566484845669351,1
L1w100_A1,5,66,all_499,499,496,-0.01416404927073795,1
L1w100_A1,5,67,all_499,499,378,-0.006124242010676344,1
L1w100_A1,5,68,all_499,499,337,-0.010105116338562705,1
L1w100_A1,5,69,all_499,499,375,-0.024570870513833748,1
L1w100_A1,5,70,all_499,499,375,-0.032536785190944405,1
L1w100_A1,5,71,all_499,499,477,-0.014834913875055686,1
L1w100_A1,5,72,all_499,499,468,-0.004709314803058544,1
L1w100_A1,5,73,all_499,499,148,-0.04433290660469809,1
L1w100_A1,5,74,all_499,499,475,-0.013337670246914249,1
L1w100_A1,5,75,all_499,499,275,-0.026806876892858947,1
L1w100_A1,5,76,all_499,499,457,-0.006649483933139833,1
L1w100_A1,5,77,all_499,499,388,-0.032520548093107775,1
L1w100_A1,5,78,all_499,499,486,-0.01387319159698657,1
L1w100_A1,5,79,all_499,499,460,-0.021450588135186754,1
L1w100_A1,5,80,all_499,499,493,-0.014044903043324397,1
L1w100_A1,5,81,all_499,499,407,-0.0322282282979953,1
L1w100_A1,5,82,all_499,499,499,-0.011287085496476862,1
L1w100_A1,5,83,all_499,499,499,-0.009125315673523192,1
L1w100_A1,5,84,all_499,499,430,-0.03380679980851117,1
L1w100_A1,5,85,all_499,499,140,-0.022929615565226415,1
L1w100_A1,5,86,all_499,499,366,-0.027891568339298112,1
L1w100_A1,5,87,all_499,499,84,-0.08079572005728897,1
L1w100_A1,5,88,all_499,499,484,-0.019603767826076125,1
L1w100_A1,5,89,all_499,499,464,-0.025765592209813018,1
L1w100_A1,5,90,all_499,499,304,-0.06059378167078409,1
L1w100_A1,5,91,all_499,499,412,-0.021085284145512067,1
L1w100_A1,5,92,all_499,499,487,-0.01706092012577018,1
L1w100_A1,5,93,all_499,499,427,-0.01447141217586271,1
L1w100_A1,5,94,all_499,499,302,-0.019265227582300273,1
L1w100_A1,5,95,all_499,499,471,-0.018035764547034993,1
L1w100_A1,5,96,all_499,499,434,-0.016076846945492232,1
L1w100_A1,5,97,all_499,499,481,-0.016493435125028218,1
L1w100_A1,5,98,all_499,499,374,-0.015954902698346186,1
L1w100_A1,5,99,all_499,499,495,-0.015257911034271762,1
L1w100_A1,6,0,all_499,499,88,-0.015712308915681206,1
L1w100_A1,6,1,all_499,499,434,-0.005665442718930657,1
L1w100_A1,6,2,all_499,499,463,-0.025948842610954155,1
L1w100_A1,6,3,all_499,499,418,-0.018453076769585016,1
L1w100_A1,6,4,all_499,499,493,-0.010554157014410568,1
L1w100_A1,6,5,all_499,499,480,-0.01901462422899082,1
L1w100_A1,6,6,all_499,499,447,-0.023258335030779065,1
L1w100_A1,6,7,all_499,499,443,-0.01797910191340905,1
L1w100_A1,6,8,all_499,499,450,-0.025875163864469263,1
L1w100_A1,6,9,all_499,499,94,-0.0763012974594529,1
L1w100_A1,6,10,all_499,499,37,-0.1266231600543629,1
L1w100_A1,6,11,all_499,499,461,-0.019731017541675173,1
L1w100_A1,6,12,all_499,499,46,-0.09663556496303974,1
L1w100_A1,6,13,all_499,499,333,-0.02194700655135429,1
L1w100_A1,6,14,all_499,499,91,-0.03102738665324728,1
L1w100_A1,6,15,all_499,499,214,-0.01665977138929231,1
L1w100_A1,6,16,all_499,499,216,-0.05787899502724435,1
L1w100_A1,6,17,all_499,499,398,-0.03851219479449227,1
L1w100_A1,6,18,all_499,499,268,-0.054755999291738765,1
L1w100_A1,6,19,all_499,499,292,-0.019528446058856924,1
L1w100_A1,6,20,all_499,499,329,-0.022334448588583165,1
L1w100_A1,6,21,all_499,499,385,-0.011713225297433665,1
L1w100_A1,6,22,all_499,499,454,-0.017334788164108765,1
L1w100_A1,6,23,all_499,499,483,-0.01323301126102109,1
L1w100_A1,6,24,all_499,499,324,-0.03734546788648543,1
L1w100_A1,6,25,all_499,499,290,-0.047388513956283185,1
L1w100_A1,6,26,all_499,499,349,-0.03388791969477238,1
L1w100_A1,6,27,all_499,499,443,-0.01760935299484134,1
L1w100_A1,6,28,all_499,499,493,-0.006366163618063543,1
L1w100_A1,6,29,all_499,499,69,-0.1264660439483123,1
L1w100_A1,6,30,all_499,499,299,-0.022487289979890374,1
L1w100_A1,6,31,all_499,499,445,-0.02593082357209854,1
L1w100_A1,6,32,all_499,499,457,-0.011199816537077674,1
L1w100_A1,6,33,all_499,499,398,-0.02624095530252396,1
L1w100_A1,6,34,all_499,499,421,-0.020601416553539056,1
L1w100_A1,6,35,all_499,499,322,-0.026591683520615243,1
L1w100_A1,6,36,all_499,499,441,-0.01961596887849737,1
L1w100_A1,6,37,all_499,499,450,-0.01646226214039618,1
L1w100_A1,6,38,all_499,499,91,-0.014527092573928882,1
L1w100_A1,6,39,all_499,499,258,-0.014222926849611248,1
L1w100_A1,6,40,all_499,499,19,-0.1936042949336728,1
L1w100_A1,6,41,all_499,499,490,-0.008565927004027038,1
L1w100_A1,6,42,all_499,499,18,-0.17058436137287775,1
L1w100_A1,6,43,all_499,499,456,-0.017144109170961503,1
L1w100_A1,6,44,all_499,499,10,-0.48754023960791526,1
L1w100_A1,6,45,all_499,499,442,-0.02173673987505948,1
L1w100_A1,6,46,all_499,499,386,-0.013719552923064773,1
L1w100_A1,6,47,all_499,499,207,-0.056081503363672625,1
L1w100_A1,6,48,all_499,499,472,-0.010075334324465923,1
L1w100_A1,6,49,all_499,499,216,-0.046193442175232725,1
L1w100_A1,6,50,all_499,499,414,-0.03765005372731583,1
L1w100_A1,6,51,all_499,499,499,-0.003790627590016432,1
L1w100_A1,6,52,all_499,499,153,-0.05298266472470691,1
L1w100_A1,6,53,all_499,499,260,-0.025880549882486566,1
L1w100_A1,6,54,all_499,499,344,-0.020841420750721863,1
L1w100_A1,6,55,all_499,499,456,-0.018693981461701856,1
L1w100_A1,6,56,all_499,499,92,-0.13374457356568725,1
L1w100_A1,6,57,all_499,499,79,-0.027418243450932706,1
L1w100_A1,6,58,all_499,499,490,-0.013491377905792228,1
L1w100_A1,6,59,all_499,499,499,-0.004505588548722325,1
L1w100_A1,6,60,all_499,499,86,-0.09044895336181832,1
L1w100_A1,6,61,all_499,499,463,-0.019329866279886768,1
L1w100_A1,6,62,all_499,499,390,-0.013366416156480763,1
L1w100_A1,6,63,all_499,499,455,-0.01688849776981662,1
L1w100_A1,6,64,all_499,499,285,-0.021480962805237556,1
L1w100_A1,6,65,all_499,499,286,-0.0385807261397143,1
L1w100_A1,6,66,all_499,499,104,-0.0121020803011421,1
L1w100_A1,6,67,all_499,499,212,-0.02072464314839618,1
L1w100_A1,6,68,all_499,499,238,-0.044288466505831285,1
L1w100_A1,6,69,all_499,499,356,-0.028100323358057212,1
L1w100_A1,6,70,all_499,499,202,-0.061552928490933065,1
L1w100_A1,6,71,all_499,499,498,-0.0146289829308334,1
L1w100_A1,6,72,all_499,499,149,-0.0010605655507428334,1
L1w100_A1,6,73,all_499,499,463,-0.004403699150907513,1
L1w100_A1,6,74,all_499,499,448,-0.01720603543271539,1
L1w100_A1,6,75,all_499,499,470,-0.0060969080516828245,1
L1w100_A1,6,76,all_499,499,480,-0.01913558498169247,1
L1w100_A1,6,77,all_499,499,252,-0.021307946172393195,1
L1w100_A1,6,78,all_499,499,424,-0.02031873977724007,1
L1w100_A1,6,79,all_499,499,377,-0.023248893734311164,1
L1w100_A1,6,80,all_499,499,269,-0.060165742007136126,1
L1w100_A1,6,81,all_499,499,287,-0.01481205675745292,1
L1w100_A1,6,82,all_499,499,488,-0.014842612099438738,1
L1w100_A1,6,83,all_499,499,316,-0.023485296270256542,1
L1w100_A1,6,84,all_499,499,48,-0.08521136508109824,1
L1w100_A1,6,85,all_499,499,313,-0.017877838403632204,1
L1w100_A1,6,86,all_499,499,464,-0.0397514425306734,1
L1w100_A1,6,87,all_499,499,419,-0.024120153609211773,1
L1w100_A1,6,88,all_499,499,391,-0.01763223777347973,1
L1w100_A1,6,89,all_499,499,467,-0.015322699553410469,1
L1w100_A1,6,90,all_499,499,489,-0.024025402966226597,1
L1w100_A1,6,91,all_499,499,497,-0.013365444799049985,1
L1w100_A1,6,92,all_499,499,447,-0.021586860024769665,1
L1w100_A1,6,93,all_499,499,353,-0.04021941778827498,1
L1w100_A1,6,94,all_499,499,133,-0.08388665482395065,1
L1w100_A1,6,95,all_499,499,451,-0.02325958089314209,1
L1w100_A1,6,96,all_499,499,176,-0.020226692806648894,1
L1w100_A1,6,97,all_499,499,314,-0.026831531140116893,1
L1w100_A1,6,98,all_499,499,6,-0.5777959476690739,0
L1w100_A1,6,99,all_499,499,465,-0.01207391111015421,1
L1w100_A1,7,0,all_499,499,46,-0.04958360576394783,1
L1w100_A1,7,1,all_499,499,351,-0.04105533306136829,1
L1w100_A1,7,2,all_499,499,397,-0.04084832781065658,1
L1w100_A1,7,3,all_499,499,467,-0.016478391837325433,1
L1w100_A1,7,4,all_499,499,345,-0.02220360442152014,1
L1w100_A1,7,5,all_499,499,456,-0.020959022187015394,1
L1w100_A1,7,6,all_499,499,450,-0.020260528530521293,1
L1w100_A1,7,7,all_499,499,461,-0.023320085210502495,1
L1w100_A1,7,8,all_499,499,65,-0.020115923547508338,1
L1w100_A1,7,9,all_499,499,373,-0.02766279158616932,1
L1w100_A1,7,10,all_499,499,436,-0.02215151001971016,1
L1w100_A1,7,11,all_499,499,342,-0.02390237794737148,1
L1w100_A1,7,12,all_499,499,372,-0.023750450106206855,1
L1w100_A1,7,13,all_499,499,205,0.0011563475982700588,1
L1w100_A1,7,14,all_499,499,82,-0.06290914450783464,1
L1w100_A1,7,15,all_499,499,216,-0.01070696418362247,1
L1w100_A1,7,16,all_499,499,66,-0.07721523332204952,1
L1w100_A1,7,17,all_499,499,10,-0.24998012975556777,1
L1w100_A1,7,18,all_499,499,475,-0.013399508330070316,1
L1w100_A1,7,19,all_499,499,480,-0.012852583737230815,1
L1w100_A1,7,20,all_499,499,481,-0.011707585503044925,1
L1w100_A1,7,21,all_499,499,455,-0.017471013867627616,1
L1w100_A1,7,22,all_499,499,490,-0.011410878885889899,1
L1w100_A1,7,23,all_499,499,111,-0.025927856317466975,1
L1w100_A1,7,24,all_499,499,344,-0.023545750563587632,1
L1w100_A1,7,25,all_499,499,461,-0.013045843054784524,1
L1w100_A1,7,26,all_499,499,495,-0.019336696437643363,1
L1w100_A1,7,27,all_499,499,423,-0.022269920747922282,1
L1w100_A1,7,28,all_499,499,464,-0.019520773360537095,1
L1w100_A1,7,29,all_499,499,279,-0.02977313963307475,1
L1w100_A1,7,30,all_499,499,479,-0.021554021673438763,1
L1w100_A1,7,31,all_499,499,245,-0.027460398969501233,1
L1w100_A1,7,32,all_499,499,490,-0.011478512163824511,1
L1w100_A1,7,33,all_499,499,189,-0.01451680898557358,1
L1w100_A1,7,34,all_499,499,449,-0.007304663995479792,1
L1w100_A1,7,35,all_499,499,306,-0.040802315731174876,1
L1w100_A1,7,36,all_499,499,163,-0.01026863090666186,1
L1w100_A1,7,37,all_499,499,169,-0.05908387209534695,1
L1w100_A1,7,38,all_499,499,453,-0.023117597145940718,1
L1w100_A1,7,39,all_499,499,397,-0.012722756388868143,1
L1w100_A1,7,40,all_499,499,263,-0.033376241585351754,1
L1w100_A1,7,41,all_499,499,454,-0.020854480984644597,1
L1w100_A1,7,42,all_499,499,5,-0.3419481959193945,0
L1w100_A1,7,43,all_499,499,433,-0.022030390575272583,1
L1w100_A1,7,44,all_499,499,420,-0.010507699017095244,1
L1w100_A1,7,45,all_499,499,355,-0.009750049236201038,1
L1w100_A1,7,46,all_499,499,432,-0.025875477292545298,1
L1w100_A1,7,47,all_499,499,173,-0.08569966743729142,1
L1w100_A1,7,48,all_499,499,445,-0.019971283689125575,1
L1w100_A1,7,49,all_499,499,213,-0.05316243820988788,1
L1w100_A1,7,50,all_499,499,491,-0.012010145033655172,1
L1w100_A1,7,51,all_499,499,481,-0.020534469161042023,1
L1w100_A1,7,52,all_499,499,386,-0.04075268627667436,1
L1w100_A1,7,53,all_499,499,477,-0.01542749933416924,1
L1w100_A1,7,54,all_499,499,359,-0.01456396082882892,1
L1w100_A1,7,55,all_499,499,299,-0.019729794850414283,1
L1w100_A1,7,56,all_499,499,178,-0.012229577366188198,1
L1w100_A1,7,57,all_499,499,343,-0.03336896287387138,1
L1w100_A1,7,58,all_499,499,408,-0.013965348658244942,1
L1w100_A1,7,59,all_499,499,283,-0.04869549415704083,1
L1w100_A1,7,60,all_499,499,443,-0.019710719403109155,1
L1w100_A1,7,61,all_499,499,346,-0.03619944027013844,1
L1w100_A1,7,62,all_499,499,462,-0.008773850690496536,1
L1w100_A1,7,63,all_499,499,380,-0.014778067174826279,1
L1w100_A1,7,64,all_499,499,183,-0.05918421693699043,1
L1w100_A1,7,65,all_499,499,56,-0.02969236119757365,1
L1w100_A1,7,66,all_499,499,463,-0.02546912418893633,1
L1w100_A1,7,67,all_499,499,190,-0.05986498284550371,1
L1w100_A1,7,68,all_499,499,408,-0.011047008821561559,1
L1w100_A1,7,69,all_499,499,383,-0.025835856242908115,1
L1w100_A1,7,70,all_499,499,466,-0.013786727669500185,1
L1w100_A1,7,71,all_499,499,258,-0.04356122853822353,1
L1w100_A1,7,72,all_499,499,492,-0.013369884393737229,1
L1w100_A1,7,73,all_499,499,261,-0.04461788233645908,1
L1w100_A1,7,74,all_499,499,313,-0.032725817109097374,1
L1w100_A1,7,75,all_499,499,493,-0.01579127577354855,1
L1w100_A1,7,76,all_499,499,495,-0.013293047215653003,1
L1w100_A1,7,77,all_499,499,220,-0.030377142713339047,1
L1w100_A1,7,78,all_499,499,404,-0.01868596329975592,1
L1w100_A1,7,79,all_499,499,481,-0.013777691432918187,1
L1w100_A1,7,80,all_499,499,422,-0.022763368315169626,1
L1w100_A1,7,81,all_499,499,389,-0.03247568523239144,1
L1w100_A1,7,82,all_499,499,148,-0.05645039325660233,1
L1w100_A1,7,83,all_499,499,480,-0.018462725919926017,1
L1w100_A1,7,84,all_499,499,327,-0.018252094184042778,1
L1w100_A1,7,85,all_499,499,483,-0.01395425851690676,1
L1w100_A1,7,86,all_499,499,496,-0.014989996382107693,1
L1w100_A1,7,87,all_499,499,315,-0.02899646577397583,1
L1w100_A1,7,88,all_499,499,496,-0.01778410251070559,1
L1w100_A1,7,89,all_499,499,418,-0.018905722113148924,1
L1w100_A1,7,90,all_499,499,234,-0.033607562301736664,1
L1w100_A1,7,91,all_499,499,60,-0.10394296099026784,1
L1w100_A1,7,92,all_499,499,483,-0.017903626323899944,1
L1w100_A1,7,93,all_499,499,494,-0.008947913316955134,1
L1w100_A1,7,94,all_499,499,293,-0.03686335578966793,1
L1w100_A1,7,95,all_499,499,56,-0.11752928113134788,1
L1w100_A1,7,96,all_499,499,441,-0.017021972633577985,1
L1w100_A1,7,97,all_499,499,296,-0.023346394464071538,1
L1w100_A1,7,98,all_499,499,282,-0.02789780282410819,1
L1w100_A1,7,99,all_499,499,462,-0.019725646480804507,1
L1w100_A1,8,0,all_499,499,490,-0.013484188278005382,1
L1w100_A1,8,1,all_499,499,328,-0.023667835739660206,1
L1w100_A1,8,2,all_499,499,330,-0.036038010614874744,1
L1w100_A1,8,3,all_499,499,275,-0.014856500175770965,1
L1w100_A1,8,4,all_499,499,442,-0.014188387804739144,1
L1w100_A1,8,5,all_499,499,26,-0.08847021088485445,1
L1w100_A1,8,6,all_499,499,310,-0.013184147369854819,1
L1w100_A1,8,7,all_499,499,385,-0.030160253136093704,1
L1w100_A1,8,8,all_499,499,464,-0.026001177621671152,1
L1w100_A1,8,9,all_499,499,71,-0.049686728084696014,1
L1w100_A1,8,10,all_499,499,309,-0.026305601973868633,1
L1w100_A1,8,11,all_499,499,464,-0.017929679653465865,1
L1w100_A1,8,12,all_499,499,401,-0.015528192445671359,1
L1w100_A1,8,13,all_499,499,127,-0.049783464154048905,1
L1w100_A1,8,14,all_499,499,488,-0.015391392186041335,1
L1w100_A1,8,15,all_499,499,477,-0.01540468195936367,1
L1w100_A1,8,16,all_499,499,375,-0.0301950694041249,1
L1w100_A1,8,17,all_499,499,244,-0.010808687919439971,1
L1w100_A1,8,18,all_499,499,216,-0.03135736843048815,1
L1w100_A1,8,19,all_499,499,451,-0.0159941566256861,1
L1w100_A1,8,20,all_499,499,392,-0.023915724092668306,1
L1w100_A1,8,21,all_499,499,438,-0.01948861982755448,1
L1w100_A1,8,22,all_499,499,12,-0.2735695043229498,1
L1w100_A1,8,23,all_499,499,126,-0.04404527114803343,1
L1w100_A1,8,24,all_499,499,167,-0.04029790474606251,1
L1w100_A1,8,25,all_499,499,468,-0.025087089341235325,1
L1w100_A1,8,26,all_499,499,263,-0.011203971813682302,1
L1w100_A1,8,27,all_499,499,23,-0.11459033054289529,1
L1w100_A1,8,28,all_499,499,112,-0.07240553490347727,1
L1w100_A1,8,29,all_499,499,491,-0.021003534566547064,1
L1w100_A1,8,30,all_499,499,495,-0.01945428078803951,1
L1w100_A1,8,31,all_499,499,464,-0.01760536863650549,1
L1w100_A1,8,32,all_499,499,467,-0.03002819824724091,1
L1w100_A1,8,33,all_499,499,465,-0.0022054308432797693,1
L1w100_A1,8,34,all_499,499,306,-0.010954264997659871,1
L1w100_A1,8,35,all_499,499,464,-0.014678928557745606,1
L1w100_A1,8,36,all_499,499,371,-0.031151129988833015,1
L1w100_A1,8,37,all_499,499,157,-0.020367811873772443,1
L1w100_A1,8,38,all_499,499,495,-0.0013719078765581174,1
L1w100_A1,8,39,all_499,499,462,-0.028777043326777125,1
L1w100_A1,8,40,all_499,499,44,-0.03887787529542534,1
L1w100_A1,8,41,all_499,499,255,-0.02105348064894012,1
L1w100_A1,8,42,all_499,499,21,-0.216986281231844,1
L1w100_A1,8,43,all_499,499,27,-0.1780130610352865,1
L1w100_A1,8,44,all_499,499,103,-0.10123589838226552,1
L1w100_A1,8,45,all_499,499,493,-0.015937539794687493,1
L1w100_A1,8,46,all_499,499,405,-0.029330152557052732,1
L1w100_A1,8,47,all_499,499,353,-0.0018186182220728288,1
L1w100_A1,8,48,all_499,499,476,-0.027993268640677665,1
L1w100_A1,8,49,all_499,499,323,-0.020797744903792038,1
L1w100_A1,8,50,all_499,499,405,-0.022580303231945525,1
L1w100_A1,8,51,all_499,499,179,-0.05929674127193782,1
L1w100_A1,8,52,all_499,499,393,-0.01914281915215602,1
L1w100_A1,8,53,all_499,499,312,-0.022151345572964578,1
L1w100_A1,8,54,all_499,499,241,-0.04299134701558995,1
L1w100_A1,8,55,all_499,499,392,-0.02017011449025835,1
L1w100_A1,8,56,all_499,499,369,-0.027094434144113087,1
L1w100_A1,8,57,all_499,499,323,-0.02935918585942707,1
L1w100_A1,8,58,all_499,499,435,-0.005431197140276855,1
L1w100_A1,8,59,all_499,499,463,-0.024072395468775768,1
L1w100_A1,8,60,all_499,499,393,-0.02190525187441603,1
L1w100_A1,8,61,all_499,499,287,-0.030219164858989983,1
L1w100_A1,8,62,all_499,499,434,-0.030245460353708963,1
L1w100_A1,8,63,all_499,499,441,-0.03655819726074796,1
L1w100_A1,8,64,all_499,499,69,-0.026964874388110162,1
L1w100_A1,8,65,all_499,499,465,-0.0122957146218014,1
L1w100_A1,8,66,all_499,499,462,-0.01826888336328519,1
L1w100_A1,8,67,all_499,499,459,-0.01124334789940552,1
L1w100_A1,8,68,all_499,499,164,-0.02663270989237722,1
L1w100_A1,8,69,all_499,499,350,-0.024602856252791492,1
L1w100_A1,8,70,all_499,499,445,-0.01971851971426853,1
L1w100_A1,8,71,all_499,499,299,-0.035565825382313364,1
L1w100_A1,8,72,all_499,499,426,-0.022041432708502156,1
L1w100_A1,8,73,all_499,499,484,-0.004918097374901802,1
L1w100_A1,8,74,all_499,499,385,-0.021143588770896064,1
L1w100_A1,8,75,all_499,499,57,-0.048594535306747594,1
L1w100_A1,8,76,all_499,499,277,-0.05382684108891334,1
L1w100_A1,8,77,all_499,499,443,-0.013092036143016374,1
L1w100_A1,8,78,all_499,499,463,-0.013447087210264623,1
L1w100_A1,8,79,all_499,499,49,-0.07631553814043196,1
L1w100_A1,8,80,all_499,499,208,-0.04159213026220571,1
L1w100_A1,8,81,all_499,499,374,-0.02673018331046342,1
L1w100_A1,8,82,all_499,499,495,-0.01925095926430867,1
L1w100_A1,8,83,all_499,499,477,-0.014403038475784133,1
