arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,eval_loss_exact_nobypass,residual_mean,mu_norm_visible,u_norm,bypass_value,bypass_share,visible_ok
iM_nowd,0.0,1690000,169,7,0.9999999999999996,1.7326398768964282,1.6875000000000004,1.6874999999999998,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.7326398768964282,-0.2124614715576172,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1690000,169,8,1.0,1.2853965379891292,1.2333984374999998,1.2333984374999998,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.2853965379891292,0.2280309200286865,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1690000,169,9,1.0,1.2214730299313177,1.2177734374999996,1.2177734374999996,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.2214730299313177,-0.0608242750167846,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,0,1.0000000000000002,2.1423435727376727,2.139648437499999,2.1396484375,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,2.1423435727376727,0.0519146919250488,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,1,1.0,0.4849109458185729,0.484375,0.484375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,0.4849109458185729,0.0231505036354064,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,2,1.0,1.6297676821907316,1.625,1.6249999999999998,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,1.6297676821907316,-0.0690484046936035,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,3,1.0,1.7347587618847378,1.7343750000000002,1.734375,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,1.7347587618847378,-0.0195898413658142,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,4,1.0,1.671684191207433,1.65234375,1.65234375,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.671684191207433,-0.13906991481781,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,5,1.0,1.2631011206939184,1.2460937499999998,1.2460937499999998,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,1.2631011206939184,0.1304123103618621,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,6,1.0000000000000004,0.8427789045436498,0.8427734374999997,0.8427734375,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,0.8427789045436498,-0.002338171005249,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,7,1.0000000000000002,1.0541593642161755,1.0468749999999998,1.046875,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.0541593642161755,0.0853484869003295,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,8,1.0000000000000002,1.1346574150703077,1.1093749999999998,1.109375,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.1346574150703077,0.1590044498443603,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1700000,170,9,1.0,0.5534569653491985,0.5468749999999999,0.5468749999999999,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,0.5534569653491985,-0.0811293125152587,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,0,1.0,1.9409418724290504,1.9287109375,1.9287109375,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,1.9409418724290504,0.110593557357788,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,1,1.0,0.5210586909320796,0.5146484375,0.5146484375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,0.5210586909320796,-0.080064058303833,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,2,1.0,2.7611419370734893,2.7490234375,2.7490234375,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,2.7611419370734893,0.110084056854248,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,3,1.0,2.500431958161617,2.5,2.5,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,2.500431958161617,0.0207836031913757,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,4,0.9999999999999998,1.2197208280801457,1.2148437500000002,1.21484375,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.2197208280801457,0.0698360800743103,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,5,1.0,0.8897647083778999,0.8896484375000004,0.8896484375000004,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,0.8897647083778999,-0.0107828974723815,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,6,1.0,1.2043524081669863,1.2021484374999998,1.2021484374999998,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,1.2043524081669863,0.0469464659690856,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,7,1.0000000000000002,1.4229100020368293,1.4208984374999998,1.4208984375,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.4229100020368293,-0.044850468635559,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,8,1.0,1.0651678842269234,1.0615234375,1.0615234375,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.0651678842269234,0.0603692531585693,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1710000,171,9,1.0000000000000002,1.3564021633728771,1.3427734374999998,1.3427734375,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.3564021633728771,0.1167421340942382,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,0,1.0,1.6700274185852528,1.6630859374999998,1.6630859374999998,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,1.6700274185852528,0.0833155512809753,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,1,1.0,0.4853308896844943,0.484375,0.484375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,0.4853308896844943,-0.030917465686798,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,2,1.0000000000000002,1.5183334673543527,1.4443359374999998,1.4443359375,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,1.5183334673543527,-0.2720248699188232,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,3,1.0,2.040218172993409,2.0380859375,2.0380859375,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,2.040218172993409,0.0461761355400085,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,4,1.0,1.916906683362555,1.9023437499999996,1.9023437499999996,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.916906683362555,0.1206769794225692,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,5,1.0,0.8597898157343167,0.8583984375000001,0.8583984375000001,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,0.8597898157343167,-0.0373011827468872,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,6,1.0,1.6761121382679145,1.6708984374999998,1.6708984374999998,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,1.6761121382679145,0.0722059607505798,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,7,1.0000000000000002,1.7117923914027102,1.6943359375,1.6943359375000004,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.7117923914027102,-0.1321228742599487,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,8,1.0000000000000002,1.0754521062209648,1.0625,1.0625000000000002,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.0754521062209648,-0.1138073205947876,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1720000,172,9,1.0,1.945860438304408,1.9375,1.9375,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.945860438304408,0.091435432434082,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,0,1.0,2.405402133149117,2.4052734375000004,2.4052734375000004,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,2.405402133149117,-0.0113444104790687,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,1,1.0,1.3755345806103063,1.375,1.3749999999999998,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,1.3755345806103063,0.0231209993362426,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,2,1.0000000000000004,1.6383817430487966,1.6318359374999998,1.6318359375000004,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,1.6383817430487966,0.0809061527252197,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,3,1.0,2.500804279979153,2.5,2.5,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,2.500804279979153,-0.028359830379486,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,4,1.0,1.6948538264041453,1.6875,1.6874999999999998,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.6948538264041453,0.0857544541358947,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,5,1.0,0.8092757463511049,0.80859375,0.80859375,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,0.8092757463511049,0.0261150598526,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,6,1.0,1.7262944492824914,1.7255859375,1.7255859375,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,1.7262944492824914,0.0266178846359252,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,7,1.0000000000000002,0.960389749375068,0.921875,0.921875,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,0.960389749375068,0.1962517499923706,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,8,1.0000000000000002,1.55967281499494,1.5380859374999998,1.5380859375,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.55967281499494,-0.1469247341156005,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1730000,173,9,1.0,1.565100817515713,1.5625,1.5625,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.565100817515713,-0.0509982109069824,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,0,1.0,2.1697714677813025,2.1318359375000004,2.1318359375000004,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,2.1697714677813025,-0.1947704553604126,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,1,1.0000000000000002,1.0614494070207598,1.0458984375,1.0458984375000002,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,1.0614494070207598,-0.1247035264968872,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,2,1.0,2.2678824513131985,2.18359375,2.18359375,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,2.2678824513131985,0.2903251647949219,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,3,1.0000000000000002,2.1303165406180966,2.12109375,2.12109375,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,2.1303165406180966,-0.096035361289978,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,4,1.0000000000000002,1.229256285151692,1.2148437500000002,1.2148437500000004,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.229256285151692,-0.1200522184371948,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,5,1.0,1.8708123755504855,1.8662109375,1.8662109375,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,1.8708123755504855,-0.0678339004516601,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,6,1.0,2.1523904934818034,2.1318359375,2.1318359375,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,2.1523904934818034,-0.1433686017990112,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,7,1.0,1.6875550679501998,1.6875000000000002,1.6875000000000002,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.6875550679501998,0.0074207782745361,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,8,1.0000000000000004,1.0200428706884992,0.9912109374999998,0.9912109375000002,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.0200428706884992,0.1697996854782104,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1740000,174,9,1.0,1.0522816113607971,1.0273437499999998,1.0273437499999998,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.0522816113607971,0.1579172611236572,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,0,1.0,1.9289289416790645,1.9287109375,1.9287109375,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,1.9289289416790645,0.0147649645805358,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,1,1.0,1.2517573138403373,1.24609375,1.24609375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,1.2517573138403373,-0.0752566531300544,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,2,1.0,1.4349953475395978,1.43359375,1.43359375,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,1.4349953475395978,-0.0374379158020019,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,3,1.0,1.4347631850981115,1.4208984375,1.4208984375,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,1.4347631850981115,0.1177486628293991,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,4,1.0,0.9869824848719873,0.9843749999999998,0.9843749999999998,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,0.9869824848719873,0.0510635375976562,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,5,1.0,1.872109685358371,1.8505859375,1.8505859375,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,1.872109685358371,0.1467097401618957,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,6,1.0,1.4305434824574128,1.4287109375000009,1.4287109375000004,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,1.4305434824574128,-0.0428082346916198,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,7,1.0,1.5494158198192245,1.5468750000000004,1.5468750000000004,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.5494158198192245,0.0504065454006195,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,8,1.0,0.2603146380172509,0.2568359375,0.2568359375,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,0.2603146380172509,0.0589805096387863,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1750000,175,9,1.0,1.4344331005179356,1.4218750000000002,1.4218750000000002,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.4344331005179356,-0.112062931060791,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,0,1.0,1.7623556489374188,1.6093749999999998,1.6093749999999998,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,1.7623556489374188,0.3911274075508117,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,1,1.0,1.052461473994132,0.9521484375,0.9521484375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,1.052461473994132,0.3167223334312439,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,2,0.9999999999999998,2.1260194468450777,2.125,2.125,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,2.1260194468450777,-0.0319287776947021,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,3,1.0000000000000002,2.8567748728005995,2.8505859375,2.8505859375000004,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,2.8567748728005995,-0.078669786453247,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,4,1.0,1.9405370487579745,1.93359375,1.93359375,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,1.9405370487579745,0.0833264589309692,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,5,1.0,2.6849934088862994,2.65234375,2.65234375,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,2.6849934088862994,-0.1806921660900116,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,6,1.0,0.9321350479750096,0.921875,0.921875,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,0.9321350479750096,-0.1012918949127197,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,7,1.0000000000000002,1.341593005541711,1.33984375,1.3398437500000002,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.341593005541711,0.0418241024017334,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,8,1.0,0.748811616924186,0.74609375,0.74609375,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,0.748811616924186,-0.0521331652998924,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1760000,176,9,1.0,1.8148717632250149,1.80859375,1.80859375,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.8148717632250149,0.0792339146137237,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,0,1.0000000000000004,2.16331130915718,2.163085937499999,2.1630859375,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,2.16331130915718,0.0150123834609985,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,1,1.0,0.3759494616983971,0.375,0.375,1.0,1.0,0,0,,,,-0.1492038071155548,0.6926648616790771,,,,,,,,,,,1.0,17.96016629457562,1.6085730170152228,0.1928766262314407,0.3759494616983971,0.0308133363723754,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,2,1.0,2.7528115249735947,2.75,2.75,1.0,1.0,0,0,,,,-0.1231098547577858,0.921960473060608,,,,,,,,,,,1.0,18.329021702103017,1.636786452641971,0.1974970232777352,2.7528115249735947,0.0530238151550293,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,3,1.0,3.378954567863733,3.3710937500000004,3.3710937500000004,1.0,1.0,0,0,,,,-0.1228770762681961,0.7954387068748474,,,,,,,,,,,1.0,17.986424362727284,1.572836032190819,0.1933262772213899,3.378954567863733,-0.088661253452301,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,4,1.0,0.8986568205481404,0.8974609375,0.8974609375,1.0,1.0,0,0,,,,-0.1673612669110298,0.6080182790756226,,,,,,,,,,,1.0,17.55298613108712,1.689697434111144,0.2009072700716652,0.8986568205481404,0.0345815420150756,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,5,1.0,5.053894085131994,5.053710937500001,5.053710937500001,1.0,1.0,0,0,,,,-0.1878517270088195,0.97421795129776,,,,,,,,,,,1.0,17.841017655238318,1.611680115629547,0.1951540066903245,5.053894085131994,-0.01353320479393,2.692582403567252,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,6,1.0,0.6091426116645131,0.6083984375000001,0.6083984375000001,1.0,1.0,0,0,,,,-0.1155151836574077,0.5815638303756714,,,,,,,,,,,1.0,18.37085392332209,1.5827383529264012,0.1934089982630222,0.6091426116645131,-0.0272795557975769,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,7,1.0000000000000002,1.3286855033934586,1.3271484374999998,1.3271484375,1.0,1.0,0,0,,,,-0.0930373333394527,0.6193117499351501,,,,,,,,,,,1.0,17.948157001279604,1.5200694283340928,0.1909246878180521,1.3286855033934586,0.0392054319381713,3.3541019662496847,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,8,1.0,1.5485204794550924,1.5380859374999998,1.5380859374999998,1.0,1.0,0,0,,,,-0.1289513260126114,0.909821629524231,,,,,,,,,,,1.0,17.947412980557157,1.5931623818470135,0.1933591219133819,1.5485204794550924,0.1021496057510376,3.0413812651491097,0.0,0.0,0.0,1
iM_nowd,0.0,1770000,177,9,1.0,1.5590365317763475,1.55859375,1.55859375,1.0,1.0,0,0,,,,-0.1446305587887764,1.0527660846710205,,,,,,,,,,,1.0,17.871585254496537,1.6021059469717072,0.1998455073063736,1.5590365317763475,0.0210423804819583,2.8722813232690143,0.0,0.0,0.0,1
iM_nowd,0.0,1780000,178,0,1.0,1.5658919735552104,1.5625000000000002,1.5625,1.0,1.0,0,0,,,,-0.1405096650123596,0.8954126238822937,,,,,,,,,,,1.0,18.365128111247184,1.570484153740925,0.1931337235828694,1.5658919735552104,0.0582406520843505,2.692582403567252,0.0,0.0,0.0,1
