arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,mu_norm_visible,bypass_value,task_boundary,side
std_anchor,5,4420000,0.95,0.95,-1.3546911732264382,-0.4365844018855372,2.4327529188168104,2.8722813232690143,0.0,442,pre
std_anchor,5,4430000,0.97,0.97,-1.332413582548024,-0.3972172767999429,3.389001721275048,2.8722813232690143,0.0,443,post
std_anchor,5,4430000,0.97,0.97,-1.246171649995927,-0.3972172767999429,3.389001721275048,2.692582403567252,0.0,443,pre
std_anchor,5,4440000,0.95,0.95,-1.0533152985507457,-0.5325008946003709,2.657073570723239,2.692582403567252,0.0,444,post
std_anchor,5,4440000,0.97,0.97,-1.3808392605001971,-0.5325008946003709,3.369057506926235,2.8722813232690143,0.0,444,pre
std_anchor,5,4450000,0.96,0.96,-1.149828387255267,-0.5295457945068727,2.6735896720676595,2.8722813232690143,0.0,445,post
std_anchor,5,4450000,0.96,0.96,-1.0340773356944837,-0.5295457945068727,2.6735896720676595,2.692582403567252,0.0,445,pre
std_anchor,5,4460000,0.96,0.96,-1.148966290142632,-0.4447284348931228,2.668802089328468,3.0413812651491097,0.0,446,post
std_anchor,5,4460000,0.96,0.96,-1.0302528295246556,-0.4447284348931228,2.668802089328468,2.8722813232690143,0.0,446,pre
std_anchor,5,4470000,0.98,0.98,-1.1622719647022568,-0.4566981126689855,2.645462771893813,3.2015621187164243,0.0,447,post
std_anchor,5,4470000,0.97,0.97,-1.437306519903207,-0.5138851503291676,3.374798019575144,3.0413812651491097,0.0,447,pre
std_anchor,5,4480000,1.0,1.0,,,,3.3541019662496847,0.0,448,post
std_anchor,5,4480000,0.99,0.99,-1.6188186341537174,-0.3845277302489234,3.63686242855479,3.2015621187164243,0.0,448,pre
std_anchor,5,4490000,1.0,1.0,,,,3.2015621187164243,0.0,449,post
std_anchor,5,4490000,1.0,1.0,,,,3.3541019662496847,0.0,449,pre
std_anchor,5,4500000,0.99,0.99,-1.584579526442211,-0.3845277302489234,3.63686242855479,3.0413812651491097,0.0,450,post
std_anchor,5,4500000,1.0,1.0,,,,3.2015621187164243,0.0,450,pre
std_anchor,5,4510000,0.96,0.96,-1.514805524483222,-0.4567953406365551,2.6574376411628453,2.8722813232690143,0.0,451,post
std_anchor,5,4510000,0.99,0.99,-1.5575043816954586,-0.381286062220861,3.640941736201426,3.0413812651491097,0.0,451,pre
std_anchor,5,4520000,0.99,0.99,-1.0558290063151348,-0.4966603092498335,2.0086077120808894,3.0413812651491097,0.0,452,post
std_anchor,5,4520000,0.96,0.96,-1.4755884061052609,-0.4516748075031103,2.703501408607387,2.8722813232690143,0.0,452,pre
std_anchor,5,4530000,0.99,0.99,-1.3050266861713928,-0.5195163984748669,1.9938701895970168,3.2015621187164243,0.0,453,post
std_anchor,5,4530000,0.99,0.99,-1.236295642540986,-0.5195163984748669,1.9938701895970168,3.0413812651491097,0.0,453,pre
std_anchor,5,4540000,0.99,0.99,-0.8858557265281319,-0.4858698949247031,2.0215612706166617,3.0413812651491097,0.0,454,post
std_anchor,5,4540000,0.99,0.99,-1.0320877741384622,-0.4858698949247031,2.0215612706166617,3.2015621187164243,0.0,454,pre
std_anchor,5,4550000,0.99,0.99,-1.4090694772533472,-0.5334604214920456,1.9909685349962616,3.2015621187164243,0.0,455,post
std_anchor,5,4550000,0.99,0.99,-1.2605904637602634,-0.5334604214920456,1.9909685349962616,3.0413812651491097,0.0,455,pre
std_anchor,5,4560000,0.99,0.99,-1.268348801753196,-0.4920231427446959,2.02326118300456,3.3541019662496847,0.0,456,post
std_anchor,5,4560000,0.99,0.99,-1.055878765261064,-0.4920231427446959,2.0232611830045606,3.2015621187164243,0.0,456,pre
std_anchor,5,4570000,0.99,0.99,-1.3569804126121965,-0.529857332512587,1.9988643007612503,3.2015621187164243,0.0,457,post
std_anchor,5,4570000,1.0,1.0,,,,3.3541019662496847,0.0,457,pre
std_anchor,5,4580000,0.98,0.98,-1.4606087612423622,-0.4957889421420641,2.106980017219352,3.0413812651491097,0.0,458,post
std_anchor,5,4580000,0.99,0.99,-1.3474452071064504,-0.5287689893179921,1.999549659171436,3.2015621187164243,0.0,458,pre
std_anchor,5,4590000,1.0,1.0,,,,3.2015621187164243,0.0,459,post
std_anchor,5,4590000,1.0,1.0,,,,3.0413812651491097,0.0,459,pre
std_anchor,5,4600000,0.99,0.99,-1.502122012765995,-0.4911836400859136,2.199206030968674,3.0413812651491097,0.0,460,post
std_anchor,5,4600000,1.0,1.0,,,,3.2015621187164243,0.0,460,pre
std_anchor,5,4610000,0.97,0.97,-1.4342378741810804,-0.514084417438832,2.1882193332529147,2.8722813232690143,0.0,461,post
std_anchor,5,4610000,1.0,1.0,,,,3.0413812651491097,0.0,461,pre
std_anchor,5,4620000,0.98,0.98,-1.4089499516080473,-0.5749628378882663,2.500627970313371,3.0413812651491097,0.0,462,post
std_anchor,5,4620000,0.97,0.97,-1.2722186121673862,-0.5045500889391665,2.19229495188247,2.8722813232690143,0.0,462,pre
std_anchor,5,4630000,0.98,0.98,-1.3255582875977996,-0.5730587179045994,2.4975484271006687,2.8722813232690143,0.0,463,post
std_anchor,5,4630000,0.99,0.99,-1.0543867145454338,-0.6499088285509024,1.5730724129705085,3.0413812651491097,0.0,463,pre
std_anchor,5,4640000,0.99,0.99,-1.547874765712879,-0.4709100139776083,3.456298462829257,3.0413812651491097,0.0,464,post
std_anchor,5,4640000,0.99,0.99,-1.44577534214255,-0.4709100139776083,3.456298462829257,2.8722813232690143,0.0,464,pre
std_anchor,5,4650000,1.0,1.0,,,,3.2015621187164243,0.0,465,post
std_anchor,5,4650000,1.0,1.0,,,,3.0413812651491097,0.0,465,pre
std_anchor,5,4660000,1.0,1.0,,,,3.0413812651491097,0.0,466,post
std_anchor,5,4660000,1.0,1.0,,,,3.2015621187164243,0.0,466,pre
std_anchor,5,4670000,1.0,1.0,,,,3.2015621187164243,0.0,467,post
std_anchor,5,4670000,1.0,1.0,,,,3.0413812651491097,0.0,467,pre
std_anchor,5,4680000,0.99,0.99,-1.5246777371656088,-0.4860898071903221,3.4356143628588325,3.0413812651491097,0.0,468,post
std_anchor,5,4680000,1.0,1.0,,,,3.2015621187164243,0.0,468,pre
std_anchor,5,4690000,0.98,0.98,-1.4653803837492505,-0.6143946783695665,2.470279671203983,2.8722813232690143,0.0,469,post
std_anchor,5,4690000,1.0,1.0,,,,3.0413812651491097,0.0,469,pre
std_anchor,5,4700000,0.99,0.99,-1.2171435989157602,-0.4658797956558582,3.463233269668805,2.692582403567252,0.0,470,post
std_anchor,5,4700000,0.99,0.99,-1.320941727591395,-0.4658797956558582,3.463233269668805,2.8722813232690143,0.0,470,pre
std_anchor,5,4710000,0.92,0.92,-1.3681642853300624,-0.5257428191492535,2.211458399280202,2.5,0.0,471,post
std_anchor,5,4710000,0.99,0.99,-1.406021012628014,-0.4964007454566188,3.4217687988609806,2.692582403567252,0.0,471,pre
std_anchor,5,4720000,0.85,0.85,-1.299971323962259,-0.4808366361880995,2.034844341116726,2.29128784747792,0.0,472,post
std_anchor,5,4720000,0.94,0.94,-1.1778530452603624,-0.4106933854106731,2.285378079005419,2.5,0.0,472,pre
std_anchor,5,4730000,0.94,0.94,-1.3215849537590996,-0.4612281928945674,2.272825437109467,2.5,0.0,473,post
std_anchor,5,4730000,0.93,0.93,-1.075778262374492,-0.4679184997886669,2.5020829241009155,2.29128784747792,0.0,473,pre
std_anchor,5,4740000,0.97,0.97,-1.5037212636804005,-0.3905166463593966,2.0380144824113984,2.692582403567252,0.0,474,post
std_anchor,5,4740000,0.96,0.96,-0.8925749622320183,-0.4333167345722998,2.0422273700170512,2.5,0.0,474,pre
std_anchor,5,4750000,0.97,0.97,-1.5534457644590056,-0.3823555336074411,2.060333526112928,2.8722813232690143,0.0,475,post
std_anchor,5,4750000,0.97,0.97,-1.2964696537816274,-0.3823555336074411,2.060333526112928,2.692582403567252,0.0,475,pre
std_anchor,5,4760000,0.97,0.97,-0.5778004156987572,-0.2531981981250528,2.360454187004518,3.0413812651491097,0.0,476,post
std_anchor,5,4760000,0.97,0.97,-0.6502079046885381,-0.2531981981250528,2.360454187004518,2.8722813232690143,0.0,476,pre
std_anchor,5,4770000,0.97,0.97,-0.2542939960436088,-0.1373754465568955,2.4457012044188837,3.2015621187164243,0.0,477,post
std_anchor,5,4770000,0.98,0.98,0.0594254245992393,-0.0172958098388651,2.441613679371588,3.0413812651491097,0.0,477,pre
std_anchor,5,4780000,0.96,0.96,-1.1843185401419656,-0.1571513106178596,2.753662851104004,3.0413812651491097,0.0,478,post
std_anchor,5,4780000,0.97,0.97,-0.6798771935577422,-0.1374240251580831,2.693949813357009,3.2015621187164243,0.0,478,pre
std_anchor,5,4790000,0.97,0.97,-1.5050702548671924,-0.1731497010212427,2.748606231019893,2.8722813232690143,0.0,479,post
std_anchor,5,4790000,0.98,0.98,-0.7593294351370266,-0.0246136223503566,2.4558540586102344,3.0413812651491097,0.0,479,pre
std_anchor,5,4800000,0.98,0.98,-0.1337860981792231,0.1471988932224474,2.110119412703904,3.0413812651491097,0.0,480,post
std_anchor,5,4800000,0.97,0.97,-0.9735968456988132,-0.1710821158176325,2.7447314831020013,2.8722813232690143,0.0,480,pre
std_anchor,5,4810000,0.98,0.98,0.0820565616397113,0.2038517081615642,1.9946296370954903,3.2015621187164243,0.0,481,post
std_anchor,5,4810000,0.98,0.98,0.2014796478640738,0.2038517081615642,1.9946296370954903,3.0413812651491097,0.0,481,pre
std_anchor,5,4820000,0.98,0.98,-0.7575644733315416,0.0953936573368316,1.7751010603024489,3.0413812651491097,0.0,482,post
std_anchor,5,4820000,0.98,0.98,-0.6505072612918648,0.0953936573368316,1.7751010603024489,3.2015621187164243,0.0,482,pre
std_anchor,5,4830000,0.99,0.99,3.1138851481334884,0.3847675127753515,1.082884689299021,3.2015621187164243,0.0,483,post
std_anchor,5,4830000,0.99,0.99,1.750900792701718,0.3847675127753515,1.082884689299021,3.0413812651491097,0.0,483,pre
std_anchor,5,4840000,0.99,0.99,-0.7100395149797576,0.0524596117007495,1.0559459667974056,3.3541019662496847,0.0,484,post
std_anchor,5,4840000,0.99,0.99,0.0762004293910391,0.0524596117007495,1.0559459667974056,3.2015621187164243,0.0,484,pre
std_anchor,5,4850000,0.99,0.99,1.9955148375904408,0.2339934908368861,1.184971390003257,3.2015621187164243,0.0,485,post
std_anchor,5,4850000,0.99,0.99,1.4821311079321164,0.2339934908368861,1.1849713900032568,3.3541019662496847,0.0,485,pre
std_anchor,5,4860000,0.98,0.98,-0.7377644230062346,-0.1074712691873298,1.964758057942031,3.3541019662496847,0.0,486,post
std_anchor,5,4860000,0.99,0.99,0.220734316009195,0.0449038749645025,1.1653668673358126,3.2015621187164243,0.0,486,pre
std_anchor,5,4870000,0.99,0.99,-0.2574591823245518,0.2438004613953772,1.4160055276114558,3.5,0.0,487,post
std_anchor,5,4870000,0.99,0.99,0.804132692006416,0.2438004613953772,1.4160055276114558,3.3541019662496847,0.0,487,pre
std_anchor,5,4880000,0.99,0.99,1.4884977451047945,0.2527416133060287,1.3911898006162764,3.3541019662496847,0.0,488,post
std_anchor,5,4880000,0.99,0.99,0.8504729449381936,0.2527416133060287,1.3911898006162764,3.5,0.0,488,pre
std_anchor,5,4890000,0.99,0.99,-0.95700984737353,0.0181146077183329,1.3626899055888595,3.2015621187164243,0.0,489,post
std_anchor,5,4890000,0.99,0.99,-0.5455406755438598,0.0181146077183329,1.3626899055888595,3.3541019662496847,0.0,489,pre
std_anchor,5,4900000,0.97,0.97,-1.705522469806827,-0.1710821158176325,2.761755288128658,3.0413812651491097,0.0,490,post
std_anchor,5,4900000,1.0,1.0,,,,3.2015621187164243,0.0,490,pre
std_anchor,5,4910000,0.99,0.99,-1.056745502926152,-0.0186216945980575,1.325075502837788,2.8722813232690143,0.0,491,post
std_anchor,5,4910000,0.99,0.99,-1.319704119646673,-0.0186216945980575,1.325075502837788,3.0413812651491097,0.0,491,pre
std_anchor,5,4920000,0.99,0.99,-1.5058089088125377,-0.2773920661114119,2.751676202521696,3.0413812651491097,0.0,492,post
std_anchor,5,4920000,1.0,1.0,,,,2.8722813232690143,0.0,492,pre
std_anchor,5,4930000,0.98,0.98,-1.5165902565908995,-0.2131663032856794,1.9836237788706284,2.8722813232690143,0.0,493,post
std_anchor,5,4930000,1.0,1.0,,,,3.0413812651491097,0.0,493,pre
std_anchor,5,4940000,0.96,0.96,-1.673597518126458,-0.2461323902625031,2.8563765264193264,2.692582403567252,0.0,494,post
std_anchor,5,4940000,0.98,0.98,-0.5311327463136075,-0.1496008794966775,2.579377619174741,2.8722813232690143,0.0,494,pre
std_anchor,5,4950000,0.97,0.97,-1.0933314970593742,-0.2923861031030516,2.9006045402042075,2.8722813232690143,0.0,495,post
std_anchor,5,4950000,0.97,0.97,-1.2047214402428474,-0.1846216433955749,2.786229864222148,2.692582403567252,0.0,495,pre
std_anchor,5,4960000,0.98,0.98,-0.4379204632698765,-0.1804842400307398,2.213405385380062,3.0413812651491097,0.0,496,post
std_anchor,5,4960000,0.98,0.98,-0.0851570602197753,-0.1804842400307398,2.213405385380062,2.8722813232690143,0.0,496,pre
std_anchor,5,4970000,0.98,0.98,-0.4601742145982145,-0.2085647080556065,2.411543694453337,2.8722813232690143,0.0,497,post
std_anchor,5,4970000,0.99,0.99,-0.4221395063724465,-0.1013796693318879,1.887897295761348,3.0413812651491097,0.0,497,pre
std_anchor,5,4980000,0.99,0.99,0.0344801984293521,-0.0868962756002396,1.9364449926295817,3.0413812651491097,0.0,498,post
std_anchor,5,4980000,0.99,0.99,0.2144181892334763,-0.0868962756002396,1.9364449926295817,2.8722813232690143,0.0,498,pre
std_anchor,5,4990000,0.98,0.98,-0.7089160183557667,-0.2904949077885059,2.8505173948708604,2.8722813232690143,0.0,499,post
std_anchor,5,4990000,0.99,0.99,-0.3446438143845222,-0.2313613521635201,2.795650951994564,3.0413812651491097,0.0,499,pre
std_anchor,6,10000,0.22,0.22,0.4838267916901322,-0.075638100064271,0.3763122783910317,3.0413812651491097,0.0,1,post
std_anchor,6,10000,0.25,0.25,0.4691117369566958,-0.0865867576378049,0.3789648303620531,2.8722813232690143,0.0,1,pre
std_anchor,6,20000,0.29,0.29,0.2870957885174329,-0.1432639453189856,0.3809522184858759,2.8722813232690143,0.0,2,post
std_anchor,6,20000,0.35,0.35,0.2206865099625506,-0.1432639453189856,0.3842521622250052,3.0413812651491097,0.0,2,pre
std_anchor,6,30000,0.29,0.29,-0.0566429108522554,-0.134189398282958,0.4013498447745131,3.0413812651491097,0.0,3,post
std_anchor,6,30000,0.36,0.36,0.2507308359515535,-0.1443462100988187,0.4021967724407868,2.8722813232690143,0.0,3,pre
std_anchor,6,40000,0.32,0.32,-0.2810003083734326,-0.1795181908618719,0.4442804484201484,2.8722813232690143,0.0,4,post
std_anchor,6,40000,0.39,0.39,-0.128502002595856,-0.1847526484808475,0.445991365064413,3.0413812651491097,0.0,4,pre
std_anchor,6,50000,0.3,0.3,-0.4154691401571214,-0.1518511743485034,0.4338219725500346,2.692582403567252,0.0,5,post
std_anchor,6,50000,0.4,0.4,-0.0267836635522098,-0.1547643803483536,0.4414212803601032,2.8722813232690143,0.0,5,pre
std_anchor,6,60000,0.36,0.36,-0.6017182923836268,-0.1535790086450971,0.4685187052019012,2.8722813232690143,0.0,6,post
std_anchor,6,60000,0.43,0.43,-0.3793597208907032,-0.1560775077200907,0.455617826681989,2.692582403567252,0.0,6,pre
std_anchor,6,70000,0.34,0.34,-0.3246239430431594,-0.1636713720712813,0.4638597275148858,2.692582403567252,0.0,7,post
std_anchor,6,70000,0.48,0.48,-0.2980298421169953,-0.1922038892668289,0.4638597275148858,2.8722813232690143,0.0,7,pre
std_anchor,6,80000,0.35,0.35,-0.7556014906481328,-0.1813639168301871,0.4836488249200142,2.8722813232690143,0.0,8,post
std_anchor,6,80000,0.42,0.42,-0.581854091577944,-0.1756813208523246,0.4760382477045056,2.692582403567252,0.0,8,pre
std_anchor,6,90000,0.5,0.5,-0.4025143350158339,-0.1659168644737738,0.4978956115719266,3.0413812651491097,0.0,9,post
std_anchor,6,90000,0.53,0.53,-0.4076329660666872,-0.1720671103603545,0.5703947186049837,2.8722813232690143,0.0,9,pre
std_anchor,6,100000,0.4,0.4,-0.847414418832303,-0.1956023416798752,0.5049747439525474,2.8722813232690143,0.0,10,post
std_anchor,6,100000,0.62,0.62,-0.6033293797389518,-0.1763760620811458,0.5745670240288545,3.0413812651491097,0.0,10,pre
std_anchor,6,110000,0.41,0.41,-0.5398695385553842,-0.1718765165554386,0.5528562770956201,2.692582403567252,0.0,11,post
std_anchor,6,110000,0.55,0.55,-0.3929845928394809,-0.1667817728683437,0.5936578329047427,2.8722813232690143,0.0,11,pre
std_anchor,6,120000,0.37,0.37,-0.5889173973835907,-0.1632749584853788,0.5467169664689057,2.5,0.0,12,post
std_anchor,6,120000,0.48,0.48,-0.4732116485149543,-0.1596528106664975,0.5968644124359843,2.692582403567252,0.0,12,pre
std_anchor,6,130000,0.4,0.4,-0.7245636089171343,-0.1755078911235149,0.5668808658607174,2.692582403567252,0.0,13,post
std_anchor,6,130000,0.51,0.51,-0.8128630780679001,-0.141679679171,0.5780752400028281,2.5,0.0,13,pre
std_anchor,6,140000,0.55,0.55,-0.8114473679993116,-0.2458076830467763,0.5843824829966662,2.8722813232690143,0.0,14,post
std_anchor,6,140000,0.54,0.54,-0.5109539767235757,-0.1933501409221079,0.5637759023505035,2.692582403567252,0.0,14,pre
std_anchor,6,150000,0.55,0.55,-0.6009080679265943,-0.1992090419436031,0.6292111851280626,3.0413812651491097,0.0,15,post
std_anchor,6,150000,0.65,0.65,-0.5082398983278471,-0.1698710016627443,0.6292111851280626,2.8722813232690143,0.0,15,pre
std_anchor,6,160000,0.57,0.57,-0.7572040941205447,-0.2305428132522138,0.5929602580852454,3.2015621187164243,0.0,16,post
std_anchor,6,160000,0.63,0.63,-0.5702815209691126,-0.2236016252616814,0.5929602580852454,3.0413812651491097,0.0,16,pre
std_anchor,6,170000,0.62,0.62,-0.91552837457374,-0.2205989997230964,0.6619162996190111,3.3541019662496847,0.0,17,post
std_anchor,6,170000,0.68,0.68,-0.6323005865016434,-0.2064204915010348,0.6152017291398999,3.2015621187164243,0.0,17,pre
std_anchor,6,180000,0.58,0.58,-0.8460728768611951,-0.2063740261962235,0.6245649437431974,3.5,0.0,18,post
std_anchor,6,180000,0.76,0.76,-0.4580045941706728,-0.2202320730886013,0.6973250957430372,3.3541019662496847,0.0,18,pre
std_anchor,6,190000,0.62,0.62,-1.182341062312469,-0.1616961838602695,0.7263690430633134,3.640054944640259,0.0,19,post
std_anchor,6,190000,0.75,0.75,-0.8124620602560813,-0.1633461016550905,0.8988449741489397,3.5,0.0,19,pre
std_anchor,6,200000,0.6,0.6,-1.2728092242237974,-0.1897120754213082,0.7845868877871803,3.5,0.0,20,post
std_anchor,6,200000,0.85,0.85,-0.4914269895141783,-0.1036218043741927,1.0715606998298448,3.640054944640259,0.0,20,pre
std_anchor,6,210000,0.51,0.51,-1.0390945582795907,-0.21799031553181,0.7318866329079645,3.3541019662496847,0.0,21,post
std_anchor,6,210000,0.81,0.81,-1.0353660790010244,-0.1237063985400735,0.9842752315981116,3.5,0.0,21,pre
std_anchor,6,220000,0.55,0.55,-0.9553889244214376,-0.2054620789325422,0.748070783710434,3.2015621187164243,0.0,22,post
std_anchor,6,220000,0.76,0.76,-0.5718493285667953,-0.1377424441066371,0.8517144208815203,3.3541019662496847,0.0,22,pre
std_anchor,6,230000,0.59,0.59,-0.9665059429841452,-0.2223179495946896,0.7300992368200766,3.3541019662496847,0.0,23,post
std_anchor,6,230000,0.72,0.72,-0.7977222779154516,-0.1716559442102967,0.727625807507891,3.2015621187164243,0.0,23,pre
std_anchor,6,240000,0.67,0.67,-0.884665586250498,-0.268498290442663,0.7017377165331543,3.5,0.0,24,post
std_anchor,6,240000,0.83,0.83,-0.3153097418001073,-0.1319597364289651,1.0393406133066705,3.3541019662496847,0.0,24,pre
std_anchor,6,250000,0.76,0.76,-0.9498415691357974,-0.243595788422705,0.8795837145495435,3.3541019662496847,0.0,25,post
std_anchor,6,250000,0.8,0.8,-0.4827790822601024,-0.1784452970164446,0.9407745454175652,3.5,0.0,25,pre
std_anchor,6,260000,0.78,0.78,-1.1794439867446558,-0.2339052784124703,0.8984177472269617,3.5,0.0,26,post
std_anchor,6,260000,0.84,0.84,-0.4844300277851172,-0.1564271265145295,1.1066283329210216,3.3541019662496847,0.0,26,pre
std_anchor,6,270000,0.75,0.75,-1.4370101428798692,-0.2295837184669307,0.9456171653471492,3.3541019662496847,0.0,27,post
std_anchor,6,270000,0.88,0.88,-0.9622681274732838,-0.0740788815397357,1.0187460387072087,3.5,0.0,27,pre
std_anchor,6,280000,0.63,0.63,-1.3352657739071137,-0.266320524345227,0.8359247414292728,3.2015621187164243,0.0,28,post
std_anchor,6,280000,0.9,0.9,-0.7262496290640197,-0.0822518842005455,1.1117551446446852,3.3541019662496847,0.0,28,pre
std_anchor,6,290000,0.63,0.63,-1.1973149023797185,-0.3031195874245645,0.8796100898440152,3.3541019662496847,0.0,29,post
std_anchor,6,290000,0.81,0.81,-0.9480458722071085,-0.1649714763936914,1.1088471106074704,3.2015621187164243,0.0,29,pre
std_anchor,6,300000,0.62,0.62,-1.0226974210905606,-0.2773241479414717,0.8976009117016123,3.2015621187164243,0.0,30,post
std_anchor,6,300000,0.8,0.8,-0.8222348644776925,-0.1709812962191135,0.9048124883878188,3.3541019662496847,0.0,30,pre
std_anchor,6,310000,0.54,0.54,-1.1627080061625876,-0.3087877290696575,0.8162547567177163,3.0413812651491097,0.0,31,post
std_anchor,6,310000,0.77,0.77,-0.9776593417284144,-0.2266878039010905,1.018328908398971,3.2015621187164243,0.0,31,pre
std_anchor,6,320000,0.52,0.52,-1.224975100525857,-0.3516883422834894,0.9023557550659804,2.8722813232690143,0.0,32,post
std_anchor,6,320000,0.74,0.74,-0.9819938185690368,-0.2845611448360541,0.9878872674628444,3.0413812651491097,0.0,32,pre
std_anchor,6,330000,0.68,0.68,-1.1543294757899958,-0.3011235108436016,0.983695876683043,3.0413812651491097,0.0,33,post
std_anchor,6,330000,0.68,0.68,-0.921448628192206,-0.3242335334768617,0.983695876683043,2.8722813232690143,0.0,33,pre
std_anchor,6,340000,0.68,0.68,-1.0899165100112245,-0.2603545163780265,1.0677846861647768,2.8722813232690143,0.0,34,post
std_anchor,6,340000,0.79,0.79,-0.9318772527680214,-0.2287727237902573,1.1587330742649138,3.0413812651491097,0.0,34,pre
std_anchor,6,350000,0.64,0.64,-1.1149167264767517,-0.2429943722258563,0.8670722270446137,3.0413812651491097,0.0,35,post
std_anchor,6,350000,0.75,0.75,-0.8738813079825258,-0.1800362585565944,1.102004576990126,2.8722813232690143,0.0,35,pre
std_anchor,6,360000,0.77,0.77,-0.8440646825425278,-0.1425065508963961,1.0448856438223073,3.2015621187164243,0.0,36,post
std_anchor,6,360000,0.77,0.77,-0.7846998443637598,-0.1425065508963961,1.0448856438223073,3.0413812651491097,0.0,36,pre
std_anchor,6,370000,0.75,0.75,-1.0183241400624707,-0.1330360817022112,1.0300801141847122,3.0413812651491097,0.0,37,post
std_anchor,6,370000,0.86,0.86,-0.5317156493702828,-0.0493457381832976,1.271261053626831,3.2015621187164243,0.0,37,pre
std_anchor,6,380000,0.75,0.75,-1.2197687058393247,-0.3117562758386614,0.9951777149839768,2.8722813232690143,0.0,38,post
std_anchor,6,380000,0.9,0.9,-0.519445417184945,-0.0450692326002485,1.2583747690277318,3.0413812651491097,0.0,38,pre
std_anchor,6,390000,0.83,0.83,-0.9746331982457712,-0.1809858136360852,0.905681106420776,3.0413812651491097,0.0,39,post
std_anchor,6,390000,0.86,0.86,-0.6080716395258559,-0.1438943316501617,1.189496950772027,2.8722813232690143,0.0,39,pre
std_anchor,6,400000,0.8,0.8,-0.8373537962601747,-0.1708737755267122,0.9106151766396786,2.8722813232690143,0.0,40,post
std_anchor,6,400000,0.91,0.91,-0.6709566877220955,-0.1639150570269752,1.3126223939147443,3.0413812651491097,0.0,40,pre
std_anchor,6,410000,0.67,0.67,-1.147805857449347,-0.3873213880765137,1.0741973379994962,2.692582403567252,0.0,41,post
std_anchor,6,410000,0.87,0.87,-1.0448948238814268,-0.2527792655515569,1.2398314139131033,2.8722813232690143,0.0,41,pre
std_anchor,6,420000,0.8,0.8,-1.1136526613546276,-0.2887776577233006,1.108199066383975,2.8722813232690143,0.0,42,post
std_anchor,6,420000,0.79,0.79,-1.1664293831734125,-0.2651813782327644,1.1565659943752034,2.692582403567252,0.0,42,pre
std_anchor,6,430000,0.86,0.86,-0.9919494688376906,-0.1317231133280136,1.25469304102403,3.0413812651491097,0.0,43,post
std_anchor,6,430000,0.86,0.86,-0.923122582606605,-0.1317231133280136,1.1761605492746563,2.8722813232690143,0.0,43,pre
std_anchor,6,440000,0.71,0.71,-1.2980101765258802,-0.3707335077152794,1.1022473516476317,2.8722813232690143,0.0,44,post
std_anchor,6,440000,0.92,0.92,-0.2327493790605532,-0.1356135105987653,1.376757315271825,3.0413812651491097,0.0,44,pre
std_anchor,6,450000,0.82,0.82,-0.9611621574833926,-0.2386234234268511,1.191199736555097,3.0413812651491097,0.0,45,post
std_anchor,6,450000,0.82,0.82,-0.8802511977740914,-0.1872247799516243,1.191199736555097,2.8722813232690143,0.0,45,pre
std_anchor,6,460000,0.74,0.74,-1.2052832116801948,-0.2689200883687654,1.2093451761737215,2.8722813232690143,0.0,46,post
std_anchor,6,460000,0.88,0.88,-0.7485793286630844,-0.2231606907962574,1.3196783788119464,3.0413812651491097,0.0,46,pre
std_anchor,6,470000,0.68,0.68,-0.9020134804373678,-0.2920059584918597,1.153130673845285,2.692582403567252,0.0,47,post
std_anchor,6,470000,0.8,0.8,-0.968286599873098,-0.2428420362979067,1.2405315472103706,2.8722813232690143,0.0,47,pre
std_anchor,6,480000,0.76,0.76,-1.1033928620959252,-0.2518123629621084,1.1809876506565815,2.8722813232690143,0.0,48,post
std_anchor,6,480000,0.8,0.8,-0.7704966546436004,-0.2389794334836271,1.288696568932191,2.692582403567252,0.0,48,pre
std_anchor,6,490000,0.75,0.75,-1.202572013917797,-0.2595266302957899,1.1794097846714398,3.0413812651491097,0.0,49,post
std_anchor,6,490000,0.84,0.84,-1.0647485048280712,-0.1841655015282317,1.3585773975805189,2.8722813232690143,0.0,49,pre
std_anchor,6,500000,0.74,0.74,-1.145335902060972,-0.2988225230958823,1.0821627804508258,2.8722813232690143,0.0,50,post
std_anchor,6,500000,0.86,0.86,-0.7727023582198845,-0.0865875177775891,1.2696889971189216,3.0413812651491097,0.0,50,pre
std_anchor,6,510000,0.69,0.69,-1.0641055805410649,-0.276703021379486,1.1986175434537232,2.692582403567252,0.0,51,post
std_anchor,6,510000,0.85,0.85,-0.4943182074992931,-0.1641269028275998,1.227071729795712,2.8722813232690143,0.0,51,pre
std_anchor,6,520000,0.77,0.77,-1.0717057062683668,-0.2611501238892471,1.1932375192808555,2.8722813232690143,0.0,52,post
std_anchor,6,520000,0.84,0.84,-0.5353019025781584,-0.1942069042722592,1.266984237055485,2.692582403567252,0.0,52,pre
std_anchor,6,530000,0.81,0.81,-1.2858423049711796,-0.2677641965183037,1.2703546842102842,3.0413812651491097,0.0,53,post
std_anchor,6,530000,0.88,0.88,-0.8875546252361689,-0.2023957075512736,1.269302731041787,2.8722813232690143,0.0,53,pre
std_anchor,6,540000,0.89,0.89,-1.0549115626989347,-0.1422419323226781,1.2835950292685545,3.2015621187164243,0.0,54,post
