step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
2,1395,841,155,154,1600,553,LR,none,0,35
3,1401,853,137,132,1600,524,LR,none,0,35
4,1405,812,154,126,1600,597,LR,none,0,35
5,1379,729,189,255,1600,716,LR,none,0,35
6,1438,829,171,121,1600,617,LR,none,0,35
7,1405,762,191,149,1600,722,LR,none,0,35
8,1386,720,160,239,1600,731,LR,none,0,35
9,1382,774,171,153,1600,657,LR,none,0,35
10,1369,663,176,308,1600,737,LR,none,0,35
11,1329,727,184,231,1600,641,LR,none,0,35
12,1375,610,242,386,1600,757,LR,none,0,35
13,1354,676,287,405,1600,652,LR,none,0,35
14,1345,637,265,254,1600,582,LR,none,0,35
15,1362,640,298,308,1600,593,LR,none,0,35
16,1381,649,358,347,1600,661,LR,none,0,35
17,1334,720,380,281,1600,686,LR,none,0,35
18,1366,731,398,230,1600,656,LR,none,0,35
19,1382,758,399,243,1600,669,LR,none,0,35
20,1394,700,324,254,1600,600,LR,none,0,35
1,1424,825,172,162,1600,519,LR,none,0,36
2,1418,758,184,205,1600,549,LR,none,0,36
3,1432,800,227,208,1600,619,LR,none,0,36
4,1433,717,213,232,1600,597,LR,none,0,36
5,1408,766,208,203,1600,563,LR,none,0,36
6,1400,728,251,304,1600,642,LR,none,0,36
7,1417,798,299,189,1600,651,LR,none,0,36
8,1432,769,265,245,1600,624,LR,none,0,36
9,1417,704,263,255,1600,617,LR,none,0,36
10,1415,741,299,225,1600,654,LR,none,0,36
11,1420,730,304,236,1600,677,LR,none,0,36
12,1439,699,278,241,1600,604,LR,none,0,36
13,1458,766,334,301,1600,666,LR,none,0,36
14,1433,775,278,270,1600,560,LR,none,0,36
15,1437,713,309,282,1600,643,LR,none,0,36
16,1420,746,306,242,1600,609,LR,none,0,36
17,1410,725,368,236,1600,711,LR,none,0,36
18,1465,758,384,217,1600,713,LR,none,0,36
19,1428,771,373,173,1600,676,LR,none,0,36
20,1448,759,333,162,1600,680,LR,none,0,36
1,1416,792,229,221,1600,401,LR,none,0,37
2,1445,799,302,255,1600,550,LR,none,0,37
3,1460,784,292,255,1600,606,LR,none,0,37
4,1430,765,286,232,1600,579,LR,none,0,37
5,1433,791,323,238,1600,667,LR,none,0,37
6,1423,777,319,220,1600,693,LR,none,0,37
7,1432,820,285,152,1600,623,LR,none,0,37
8,1412,694,277,265,1600,679,LR,none,0,37
9,1401,740,296,309,1600,668,LR,none,0,37
10,1400,754,270,178,1600,666,LR,none,0,37
11,1445,774,265,239,1600,669,LR,none,0,37
12,1436,695,258,254,1600,626,LR,none,0,37
13,1428,684,282,284,1600,636,LR,none,0,37
14,1446,764,312,259,1600,591,LR,none,0,37
15,1465,740,347,333,1600,645,LR,none,0,37
16,1455,754,313,229,1600,579,LR,none,0,37
17,1448,718,367,308,1600,695,LR,none,0,37
18,1447,701,365,257,1600,712,LR,none,0,37
19,1450,723,322,210,1600,639,LR,none,0,37
20,1464,738,348,246,1600,683,LR,none,0,37
1,1386,819,160,170,1600,494,LR,none,0,38
2,1401,793,184,193,1600,510,LR,none,0,38
3,1431,745,228,240,1600,691,LR,none,0,38
4,1407,807,177,164,1600,508,LR,none,0,38
5,1435,748,241,269,1600,619,LR,none,0,38
6,1419,819,259,251,1600,615,LR,none,0,38
7,1431,730,295,338,1600,675,LR,none,0,38
8,1438,858,277,194,1600,555,LR,none,0,38
9,1430,770,283,192,1600,674,LR,none,0,38
10,1453,741,216,228,1600,618,LR,none,0,38
11,1430,790,243,181,1600,578,LR,none,0,38
12,1434,691,253,292,1600,638,LR,none,0,38
13,1429,695,292,308,1600,640,LR,none,0,38
14,1430,804,357,183,1600,706,LR,none,0,38
15,1431,734,323,233,1600,691,LR,none,0,38
16,1443,768,355,328,1600,680,LR,none,0,38
17,1448,752,345,253,1600,665,LR,none,0,38
18,1441,713,338,244,1600,658,LR,none,0,38
19,1459,734,312,213,1600,619,LR,none,0,38
20,1426,729,344,279,1600,652,LR,none,0,38
1,1412,776,248,200,1600,442,LR,none,0,39
2,1429,712,261,217,1600,592,LR,none,0,39
3,1447,772,311,187,1600,686,LR,none,0,39
4,1455,730,287,242,1600,638,LR,none,0,39
5,1448,740,310,244,1600,682,LR,none,0,39
6,1433,738,305,228,1600,661,LR,none,0,39
7,1472,752,324,262,1600,729,LR,none,0,39
8,1459,764,272,211,1600,609,LR,none,0,39
9,1443,790,312,197,1600,649,LR,none,0,39
10,1472,777,324,213,1600,644,LR,none,0,39
11,1448,798,288,136,1600,609,LR,none,0,39
12,1462,720,278,180,1600,711,LR,none,0,39
13,1477,802,262,154,1600,599,LR,none,0,39
14,1434,740,246,230,1600,594,LR,none,0,39
15,1440,774,237,209,1600,566,LR,none,0,39
16,1413,726,242,213,1600,663,LR,none,0,39
17,1457,715,234,149,1600,646,LR,none,0,39
18,1424,749,225,223,1600,589,LR,none,0,39
19,1461,752,255,239,1600,610,LR,none,0,39
20,1428,733,254,241,1600,627,LR,none,0,39
1,1431,771,161,146,1600,540,LR,none,0,40
2,1429,703,229,280,1600,580,LR,none,0,40
3,1427,746,260,223,1600,594,LR,none,0,40
4,1436,743,266,270,1600,599,LR,none,0,40
5,1444,785,253,215,1600,564,LR,none,0,40
6,1442,744,270,247,1600,652,LR,none,0,40
7,1429,722,246,302,1600,599,LR,none,0,40
8,1441,754,289,193,1600,681,LR,none,0,40
9,1439,694,284,275,1600,690,LR,none,0,40
10,1460,754,314,226,1600,669,LR,none,0,40
11,1473,818,352,215,1600,690,LR,none,0,40
12,1471,751,333,131,1600,768,LR,none,0,40
13,1482,776,284,230,1600,638,LR,none,0,40
14,1447,774,292,217,1600,650,LR,none,0,40
15,1460,676,308,253,1600,741,LR,none,0,40
16,1468,774,289,195,1600,633,LR,none,0,40
17,1483,719,290,240,1600,636,LR,none,0,40
18,1461,656,303,277,1600,641,LR,none,0,40
19,1480,710,330,259,1600,637,LR,none,0,40
20,1464,761,309,146,1600,655,LR,none,0,40
