env,checkpoint,layer,metric,contrast,seed0,seed1,seed2,mean,sd,ci95_low,ci95_high,scope,cohort_status,pilot_label
PM,50,1,all_end_ce,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_ce,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_ce,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_ce,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_ce,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_ce,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,first_end_acc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,1,all_end_acc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_auc,R20,-0.0013431577077426676,0.004871097514114783,0.005635504792007862,0.003054481532793326,0.0038275975218210277,-0.00645379781692198,0.012562760882508633,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,G20,-0.04411716299873661,-0.15365020786230163,-0.10977846974965358,-0.10251528020356393,0.055126558218863586,-0.23945724239919314,0.03442668199206528,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,deep_update_benefit,-0.00012028886485494772,0.0006906501090270384,-0.00034715615765890107,7.440169550439653e-05,0.0005456086257684425,-0.0012809652676742367,0.0014297686586830297,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,lift_update_benefit,-0.0014634465725976153,0.005561747623141822,0.0052883486343489605,0.003128883228297722,0.003979422885534006,-0.006756551233031389,0.013014317689626832,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,Rrandom,0.00257742065987257,0.047898458536292335,0.020140871239709646,0.023538916811958185,0.022850802039146835,-0.0332256222793626,0.08030345590327896,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,Grandom,-0.08559563879134657,-0.3555594830348128,-0.19317972356257088,-0.21144494846291007,0.1359056037482362,-0.5490531839847973,0.12616328705897717,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,R_target_minus_random,-0.003920578367615238,-0.04302736102217755,-0.014505366447701784,-0.020484435279164857,0.020227383925419614,-0.07073204250024184,0.029763171941912126,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,G_target_minus_random,0.041478475792609965,0.20190927517251114,0.0834012538129173,0.10892966825934614,0.08320628164706077,-0.09776619384241025,0.3156255303611025,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,G5,-0.04411716299873661,-0.035206898958858784,-0.051502942041770444,-0.04360900133312195,0.008159897441072924,-0.06387931029126853,-0.02333869237497536,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,G10,-0.04411716299873661,-0.10255087508157884,-0.10977846974965358,-0.08548216927665635,0.036004962705865284,-0.1749234549478242,0.0039591163945114916,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,dose_train_minus_freeze5,0.0014634465725976153,-0.002464970993969473,-0.004503106142510649,-0.0018348768546275023,0.003032771305896024,-0.009368698427001441,0.005698944717746436,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,first_auc,dose_train_minus_freeze10,0.0014634465725976153,-0.003499129434203496,-0.0052883486343489605,-0.002441343831984947,0.0034979804765510533,-0.0111308090490786,0.006248121385108708,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
PM,50,2,all_auc,R20,0.009060922813077896,0.012935860996149129,0.014733917319463247,0.012243567042896758,0.002899167096883507,0.005041636724591867,0.019445497361201648,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,G20,-0.012474046170755176,-0.030031789645945522,-0.02137566959740067,-0.02129383513803379,0.008779157798114931,-0.043102472102558256,0.0005148018264906733,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,deep_update_benefit,-0.000664269323387992,0.006041714455641334,-0.000672501696099087,0.0015683144787180848,0.003874080208016195,-0.008055434264722435,0.011192063222158606,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,lift_update_benefit,0.008396653489689904,0.018977575451790463,0.01406141562336416,0.013811881521614841,0.005294872788176063,0.0006586883490914026,0.02696507469413828,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,Rrandom,0.010664994878388873,0.036878305082718776,0.028809234730142685,0.025450844897083446,0.013425479308769698,-0.007899894553409361,0.05880158434757625,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,Grandom,-0.012871463090414148,-0.07964560938511567,-0.040661961617806774,-0.04439301136444553,0.03354306489433352,-0.1277186038392817,0.038932581110390656,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,R_target_minus_random,-0.001604072065310977,-0.023942444086569648,-0.014075317410679439,-0.013207277854186688,0.0111944555760325,-0.0410158471141686,0.014601291405795224,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,G_target_minus_random,0.00039741691965897163,0.049613819739170145,0.019286292020406104,0.02309917622641174,0.02482875633412601,-0.03857887372137013,0.0847772261741936,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,G5,-0.012474046170755176,-0.015351127158428401,-0.007642759033114954,-0.011822644120766177,0.003895250731581279,-0.0214989833601742,-0.0021463048813581548,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,G10,-0.012474046170755176,-0.026970815146123622,-0.02137566959740067,-0.020273510304759823,0.007310960539564361,-0.03843494309089321,-0.002112077518626441,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,dose_train_minus_freeze5,-0.008396653489689904,-0.0002413657517172374,-0.006277227370665106,-0.004971748870690749,0.004231475523703677,-0.015483316795866845,0.005539819054485347,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_auc,dose_train_minus_freeze10,-0.008396653489689904,-0.012940130927308918,-0.01406141562336416,-0.011799400013454328,0.0029997221156542273,-0.01925112284600272,-0.004347677180905935,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,R20,1.1563286534510553e-05,6.975760334171355e-05,2.0344261429272592e-05,3.38883837684989e-05,3.13723933517866e-05,-4.4044961667470415e-05,0.00011182172920446821,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,G20,-3.7156351027078927e-05,-6.875624967506155e-05,-0.00011323531361995265,-7.304930477403104e-05,3.822073885816522e-05,-0.0001679948835461312,2.1896273998069115e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,deep_update_benefit,3.7909194361418486e-07,7.999740773811936e-06,2.1664309315383434e-06,3.515087882988155e-06,3.985314144182239e-06,-6.3849812761192564e-06,1.3415157042095566e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,lift_update_benefit,1.1942378478124738e-05,7.775734411552548e-05,2.2510692360810935e-05,3.740347165148705e-05,3.53447108025183e-05,-5.039765736725992e-05,0.00012520460067023403,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,Rrandom,1.6494181181769818e-05,0.00010740468133008108,8.229888044297695e-05,6.873258098494262e-05,4.6949048127122046e-05,-4.789532000280857e-05,0.0001853604819726938,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,Grandom,-2.2508706024382263e-05,-9.817381942411885e-05,-4.289425123715773e-05,-5.4525592228552945e-05,3.915058641185764e-05,-0.0001517810403750461,4.272985591794021e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,R_target_minus_random,-4.930894647259265e-06,-3.764707798836753e-05,-6.195461901370436e-05,-3.484419721644372e-05,2.861500289395916e-05,-0.00010592780502984578,3.6239410596958346e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,G_target_minus_random,-1.4647645002696663e-05,2.9417569749057293e-05,-7.034106238279492e-05,-1.8523712545478094e-05,4.999214034127472e-05,-0.00014271107366302404,0.00010566364857206785,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,G5,-3.7156351027078927e-05,-2.367417619097978e-05,-3.8293997931759804e-05,-3.3041508383272834e-05,8.13226563883091e-06,-5.3243176139423825e-05,-1.2839840627121844e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,G10,-3.7156351027078927e-05,-5.779823550255969e-05,-0.00011323531361995265,-6.939663338319708e-05,3.934328738616221e-05,-0.00016713077728706927,2.8337510520675088e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,dose_train_minus_freeze5,-1.1942378478124738e-05,-1.651047932682559e-05,-1.8951890524476767e-05,-1.5801582776475698e-05,3.5581196609040616e-06,-2.4640442009380182e-05,-6.962723543571212e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_ce,dose_train_minus_freeze10,-1.1942378478124738e-05,-5.508899630513042e-05,-2.2510692360810935e-05,-2.98473557146887e-05,2.2489500424720882e-05,-8.571437184026394e-05,2.601966041088654e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,R20,3.7004530895501402e-06,2.0512916671577846e-05,2.3045060515869395e-05,1.575281009233246e-05,1.0514153323208336e-05,-1.0365794685956685e-05,4.18714148706216e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,G20,-2.1146021026652306e-05,-1.836977753555402e-05,-2.9227019695099457e-05,-2.2914272752435263e-05,5.6404753746518125e-06,-3.6925990343333846e-05,-8.902555161536676e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,deep_update_benefit,6.0777485487051335e-06,1.59179384354502e-05,-3.3044023439288112e-06,6.230428213408841e-06,9.61207987740712e-06,-1.7647301899312663e-05,3.0108158326130344e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,lift_update_benefit,9.778201638255274e-06,3.643085510702805e-05,1.9740658171940584e-05,2.1983238305741303e-05,1.3467102824067603e-05,-1.1470899688802537e-05,5.543737630028514e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,Rrandom,2.3237265122588727e-05,7.760986773064357e-05,7.463961956091226e-05,5.849558413804819e-05,3.057069492822138e-05,-1.744623201041708e-05,0.00013443740028651346,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,Grandom,6.588676478713756e-06,-3.5106502764392644e-05,-7.089324935805055e-06,-1.1869050407161314e-05,2.1254560092244712e-05,-6.466830468095563e-05,4.093020386663301e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,R_target_minus_random,-1.9536812033038586e-05,-5.709695105906573e-05,-5.1594559045042864e-05,-4.2742774045715726e-05,2.028439262510358e-05,-9.313199872758082e-05,7.646450636149376e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,G_target_minus_random,-2.7734697505366063e-05,1.6736725228838623e-05,-2.21376947592944e-05,-1.1045222345273947e-05,2.42220781146651e-05,-7.121620004913874e-05,4.912575535859085e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,G5,-2.1146021026652306e-05,-9.202965884469422e-07,-6.113013660069563e-06,-9.39311042505627e-06,1.050424953784475e-05,-3.548711283663372e-05,1.6700891986521184e-05,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,G10,-2.1146021026652306e-05,-1.7544669390190393e-05,-2.9227019695099457e-05,-2.2639236703980717e-05,5.9826078724847695e-06,-3.7500858535193455e-05,-7.77761487276798e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,dose_train_minus_freeze5,-9.778201638255274e-06,-2.6563880965113653e-05,-3.277918003732338e-05,-2.304042088023077e-05,1.189841712396744e-05,-5.259772756912577e-05,6.516885808664233e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_ce,dose_train_minus_freeze10,-9.778201638255274e-06,-1.9817269640043383e-05,-1.9740658171940584e-05,-1.644537648341308e-05,5.774069850736998e-06,-3.078896115044889e-05,-2.101791816377276e-06,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,first_end_acc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
PM,50,2,all_end_acc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_auc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,first_auc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY_NOT_CLASSIFIED
RL,10,1,all_auc,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_auc,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,dose_train_minus_freeze5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,first_end_ce,dose_train_minus_freeze10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,R20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,deep_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,lift_update_benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,Rrandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,Grandom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,R_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,G_target_minus_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,10,1,all_end_ce,G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SECONDARY,COHORT_TOO_SMALL,SECONDARY
