arm,seed,t,z2_rms,frac_mean,neg_units,neg_entries,a2_rms,vis_a2,zc_rms,rel_a2,rel_z2,rel_zc,vis_new,vis_old,dz_from_a2,dz_from_W3,dz_total,cos_a2part_W3part
F,5,34,70.33863375069966,0.6171733160119336,1.0,0.9226000308990479,10.05418371667996,0.07224899628637262,6.1412259047421465,0.9121632111534109,0.5167257091690814,1.2536493437937872,0.11037731902439026,0.11280601430723544,786.2806006619842,438.44825599249197,847.8054322293624,-0.13352085016399895
F,5,35,69.4091747630238,0.5953507557110308,1.0,0.9122666716575623,10.39737219989633,0.06744987349249498,6.111582462502238,0.9460983726235693,0.522558246464592,1.2708328418277566,0.10682559062721432,0.1119686119193564,775.9236541067249,406.4674506853714,854.9370255311516,-0.05752740780352825
F,5,36,70.7895252634251,0.6149505891784738,1.0,0.9154250025749207,10.464570238594803,0.06435788323752333,6.051461753056186,0.9600391585126611,0.5457908072113439,1.2805207019562297,0.09777870093420461,0.10340388464763235,779.9129201165223,426.29708912299674,857.2962085688355,-0.08297054753556225
F,5,37,72.51011583939744,0.6187350012626577,1.0,0.9225249886512756,10.467211739065116,0.061564236346619686,5.8338973991639085,0.9459465096550735,0.5486850275519242,1.2748183743938875,0.09902889403153252,0.09950239236753441,765.2648585037397,450.3615055189058,845.082737129932,-0.10812640152633955
F,5,38,71.5045301426726,0.6245469553643863,1.0,0.9224750399589539,10.2557036845332,0.06384652250328915,5.880676851537574,0.9000061315753841,0.504374843351808,1.269390188407031,0.10917961528163238,0.10795123357839949,775.6939636241344,441.31630056393215,811.2310165646718,-0.2018727427783702
F,5,39,74.37592533188942,0.6268907205632759,1.0,0.9231250286102295,10.867496518069055,0.06205134283094277,6.267613212350223,0.9421482552247755,0.5241658594006776,1.3026916640504824,0.10172333012102995,0.11081009143407329,785.8163798231351,425.9775266549398,839.1885937690683,-0.14140254118239426
F,5,40,72.37767052856903,0.6164798875289897,1.0,0.9225000143051147,10.429859712815933,0.06168246061787918,5.715219785786665,0.9157082628416328,0.5278976089998301,1.2152437479072888,0.0992891982157727,0.1025178519599073,757.6190060999465,403.7854754250682,834.3652456422213,-0.06651752949098948
F,5,41,74.50088081341683,0.6166382582313907,1.0,0.9243916869163513,10.45245979858902,0.06105625201044195,5.713062999923313,0.9284019569288782,0.5284128423632612,1.2950065786987244,0.09912309777144811,0.10089072938413803,740.2569745955002,388.7928758627652,810.7660113559998,-0.07244216113024247
F,5,42,73.01275277695055,0.6156870888151987,1.0,0.921416699886322,10.58935204041234,0.06419301297859316,5.955693261471985,0.9166219855232653,0.49898601868982384,1.311213061031896,0.10731474797877738,0.10650185289494016,763.5257665085755,408.51071981214153,820.602626788128,-0.12298544909255599
F,5,43,72.43688351910072,0.5938970208869312,1.0,0.9185583591461182,10.457131830776655,0.06117536410341962,5.709489267484346,0.9084391781628205,0.5132715155107276,1.245070309313243,0.10361639006775998,0.1049411220619431,750.0964603052699,419.39129563013887,812.3006894233067,-0.12511767222428213
F,5,44,72.95076137145338,0.6045156467662827,1.0,0.9182083606719971,10.7359287940546,0.0670871703845137,6.195604996724443,0.9167171911326172,0.5094544767481802,1.3282133301355836,0.11342842541783203,0.11582104660369749,793.8097757908911,447.3961801658663,830.7220123867801,-0.19780848617745017
F,5,45,76.36999881078928,0.6116822186710993,1.0,0.9242083430290222,10.837244739293832,0.06247434070083525,5.971896992128991,0.9062720116135446,0.5151426749272204,1.2642895350068017,0.10692416000226086,0.11352499797646554,774.4364716605869,442.48299815437286,858.066382667179,-0.0866560933506811
F,5,46,77.21143439626131,0.6159764733809101,1.0,0.9263833165168762,11.107361655560478,0.06652633016435441,6.615438969187095,0.9316760874190327,0.5196800103689284,1.3900402016600406,0.1039894442832575,0.10594966204448433,825.8214008507912,460.0277135654249,909.3483683100281,-0.08821828477543837
F,5,47,76.93483316370444,0.6118276351319868,1.0,0.9241916537284851,11.069120569302154,0.0638938248955857,6.239855340762326,0.9184299321117025,0.5090760048889261,1.2540182500565806,0.10512160109868224,0.10626802890813389,807.6841519602142,463.3948793825253,908.768253469407,-0.05474067288184516
F,5,48,78.52254293583735,0.6104264344056064,1.0,0.9238750338554382,11.124558706834565,0.06037231460018944,6.139744033157003,0.9314119669233446,0.5262286505913312,1.2784848951744772,0.09912355515890255,0.11112650133037481,794.6554190158162,434.00378832558073,873.8980009414544,-0.08141828283623229
F,5,49,80.40546749267435,0.6167278529257191,1.0,0.9312416911125183,10.88224786187568,0.057251111163116104,5.7672166654688874,0.9093882940688283,0.5201205192117638,1.2519681533197122,0.1003781387766361,0.10654328326529074,775.7201782252421,450.62446720669453,842.0428072993645,-0.13708491650138774
F,5,50,79.10529204548618,0.6229431094442998,1.0,0.931641697883606,10.794382855440643,0.06069537232054868,6.007504717761234,0.9201155234272691,0.5219783864800641,1.3069977725952595,0.10067473173210296,0.10086726964444881,789.5338754103897,419.5175228110042,825.717973366945,-0.1776030043604486
F,6,1,8.011506907169515,0.14197522481017733,0.6399999856948853,0.5638583302497864,4.818115437481439,0.09716056190953862,4.901742963171947,,,,,,,,,
F,6,2,15.336389660271685,0.3967416077865396,1.0,0.791283369064331,4.537700518197895,0.1091015541147713,5.66163427664973,1.2118180079719378,1.8432158712040931,1.4763756352626567,0.11819217924419567,0.11418624664987774,823.6208030818472,283.7384985311433,792.7532414341707,-0.2786782902511868
F,6,3,20.182942829623986,0.5045129648911555,0.9899999499320984,0.8286583423614502,4.619784742064155,0.11103114091814767,5.828912317051741,1.2359581905037555,1.033465602122779,1.333259108571835,0.11775802106919864,0.11572581254403494,795.8871937341883,230.63924895677724,826.8885805757126,-0.007132770519128821
F,6,4,24.282891571977157,0.553560681196608,1.0,0.8675249814987183,4.616154098888953,0.11221546289092976,5.630986590771219,1.2110663392258272,0.8851740101487633,1.3293911117463337,0.12748225687385517,0.13164086483746806,795.2346211300965,239.61683135081395,848.8499280438226,0.08036339602417977
F,6,5,27.483209930989943,0.5744287458513359,1.0,0.875991702079773,4.8792989393950945,0.10988551886122346,5.704693710471645,1.1810281981476296,0.7655626020189195,1.3300822840518756,0.13253377358456375,0.13730746750980796,767.0100617519797,229.6397553383936,820.4528446190012,0.09107807537077724
F,6,6,30.030866925442275,0.5958935614816121,1.0,0.8902666568756104,4.996899679082826,0.10727249199741828,5.593755576688889,1.1376436687570268,0.7155954466515977,1.278696429188792,0.13269059576882108,0.13869885090342737,757.0383046463536,223.72069000568482,799.0802690787899,0.04414690863744458
F,6,7,32.61856885996197,0.5993055152192642,1.0,0.8900666832923889,5.400479809481955,0.10680713375699762,5.672385118542396,1.1461717753566563,0.703536467099926,1.3047444822777343,0.13212909775320736,0.1323511929563159,731.1265621169897,248.01499776639622,799.5020424726213,0.11823064264848024
F,6,8,35.372225481666675,0.6152524099568878,1.0,0.9054916501045227,5.490744108582942,0.09911659871162797,5.289693302648739,1.1102541262349337,0.6887948809641335,1.2799256782203654,0.12730732950319232,0.13411399344593025,716.9469425578351,256.63087661452744,795.3184988086606,0.14245354936254492
F,6,9,36.34367763837596,0.5988554656090976,1.0,0.8990833163261414,5.855028864911572,0.10273844248872947,5.603861133063808,1.1000509023298395,0.6312919717849176,1.337379762856851,0.13757416633755642,0.14238703780347003,731.6031803541744,237.43652067158052,774.9538898202253,0.025149236787589895
F,6,10,39.31390943437969,0.6217193462956643,1.0,0.9094666838645935,5.894972216747491,0.09644843700944865,5.337739517588492,1.0418312334161706,0.6319934966606441,1.2575313651320914,0.13289097620480725,0.1406328926443101,710.9596714290587,264.1034651944828,771.9635838375268,0.054593512223338386
F,6,11,42.020676578375735,0.6062081862718242,1.0,0.9084250330924988,6.444302949803145,0.0970282398075866,5.8701352135311815,1.1013802635668657,0.627886358429414,1.369879959846274,0.14018344035491898,0.14362050824628922,777.0602370999875,328.6375558773131,800.9963032375229,-0.137445850062367
F,6,12,45.392916929694586,0.6264153275724386,1.0,0.9212833642959595,6.695699831369061,0.09276770662411743,5.909003779976039,1.0641457133909604,0.6459454037764923,1.315350220398507,0.12682065478351304,0.13802799100570254,776.9617661559125,302.170020502499,845.824245259183,0.04379861235749461
F,6,13,47.118807271850095,0.6293492182158624,1.0,0.9185916781425476,6.797144673940739,0.07977695815677154,5.33599487917601,1.0113401183729545,0.5815771689736379,1.2353785587439998,0.12022798216925884,0.12814698177400574,713.5399187789208,288.89131082138596,799.6592223519069,0.11390622160930469
F,6,14,48.755193907779294,0.6260709843223936,1.0,0.9175583720207214,6.997733214367029,0.07931143338046301,5.310927156575319,0.9962149507375595,0.5742402312176407,1.2741197647297773,0.11927520198401546,0.12215357262220178,690.242352133203,279.84927693567204,744.7598913240935,-0.00036780524498628096
F,6,15,47.99249556040828,0.6153730605697237,1.0,0.909808337688446,7.180337387795943,0.08675670678717064,5.5713719246783935,1.0154198464144522,0.5789918755631208,1.3040168250367248,0.11848400858947082,0.12127836409677482,700.482519110748,300.869709274472,758.654717482949,-0.0123639747887238
F,6,16,48.83126900568503,0.6067752885491274,1.0,0.9079999923706055,7.46777504302046,0.08340141937367151,5.516546166949146,1.03014055517248,0.5670527915939926,1.261978388268873,0.11324532757470464,0.11886918963235935,702.7521833021553,312.53199660789386,770.202088514761,0.003502181714656577
F,6,17,49.97655217471159,0.6175670215305202,1.0,0.9161500334739685,7.407504837673133,0.08122149800559479,5.384727298498436,1.0017372657559684,0.5844221940493637,1.263176882536398,0.11462323762156922,0.12020434853429648,709.9390815045741,319.30521566379116,763.3470808223062,-0.05104425177875838
F,6,18,51.96142232205565,0.617293818216372,1.0,0.9109833240509033,7.866222888098418,0.0834006297891873,5.759787385172598,1.016446648827637,0.5866517228071219,1.3338025341496504,0.11851000144041239,0.12385226450020276,720.4370473781489,333.7763069441333,786.7665282024766,-0.02404568800344881
F,6,19,53.18240634085698,0.6353850527962235,1.0,0.9197500348091125,7.877527654676276,0.08175624283270198,5.6886998379805025,0.9969268495180905,0.5712674329757018,1.2854279897045704,0.12262816431046247,0.12125638987456223,759.86525363053,346.1429469338313,811.0447690931542,-0.07490518989898105
F,6,20,56.41484593581488,0.6293897156991425,1.0,0.9176000356674194,8.302641148262218,0.08038154819265612,5.964514130759477,1.017365078916515,0.5899137513829954,1.3178926511201425,0.11839695037859932,0.12353831329042247,764.5803165362964,337.3718768983729,821.2656873273442,-0.046347848811854275
F,6,21,56.75145497541959,0.6259632620289731,1.0,0.9142667055130005,8.396972690599217,0.07953502529215373,5.733146187837184,0.983094170266405,0.5666051187505181,1.2507872532497946,0.11427554276708815,0.12580003116560934,726.9301199987934,365.78813732475174,817.2391088543254,0.010375676977304524
F,6,22,55.63382864163694,0.6021479551524432,1.0,0.910016655921936,8.611659289447593,0.07865327964957619,5.815009147440966,1.0220538039576696,0.5815593608394786,1.279507237379805,0.10822585663108325,0.11358168401406632,748.1388453890048,348.51569428972203,803.5749420700016,-0.06811601766082699
F,6,23,57.46109607946127,0.6165382307108682,1.0,0.9140750169754028,8.67934970860777,0.07598363194159045,5.660169446842511,0.9927798357077117,0.5880912155719916,1.2637841567405588,0.11025939256173824,0.1157949274751694,735.41488815112,382.90654764081927,805.033460587535,-0.06976807309724659
F,6,24,61.38739069228772,0.6163820476617342,1.0,0.9116833209991455,9.290813714690264,0.07048559879163614,5.736948918374569,1.0470997279771845,0.6021081634098622,1.3139687835459335,0.10127681990495616,0.11038814992324164,737.3751990136712,370.39247417862964,814.7138576809153,-0.03147749617229179
F,6,25,59.941030236433924,0.6225310215882445,1.0,0.9186333417892456,8.780266126487632,0.07306133931794803,5.574514762808452,0.9596477819593693,0.5617506352165801,1.3063016642385747,0.11184947477309673,0.11218323404573242,764.5146371559587,375.6233434902485,820.9469356741298,-0.09010008018632981
F,6,26,62.411012039171,0.6262944729753843,1.0,0.9189749956130981,9.154924495938431,0.07439148619801114,5.964933935718953,0.9907247187137035,0.5611492519263636,1.3289055458294077,0.11621736800099665,0.11959194674957499,776.2074741305876,357.2142071333485,811.5061337638099,-0.13009098965215954
F,6,27,62.585271064212925,0.6209249615756568,1.0,0.9145749807357788,9.360981088090417,0.06884272488044123,5.66205931815044,1.0004842472227897,0.5638361263738534,1.265704794102846,0.10675468462883705,0.11296454489501509,762.3537373740979,422.11191075321483,827.0441348994498,-0.11713686764242245
F,6,28,62.55780530643846,0.6216646242029726,1.0,0.915975034236908,9.330930014354394,0.06857758282998483,5.61562553864078,0.9562387105144218,0.5429716297079666,1.2746255859139815,0.09942360518564809,0.10334186157337955,716.2882055708938,371.77309468892844,790.5833612641546,-0.049739969633076676
F,6,29,63.522029574877386,0.6223122784000696,1.0,0.9233333468437195,9.101289786602026,0.06883364328964274,5.565404101535315,0.9306715915860487,0.5415262042087327,1.2734593143201747,0.10162184913425319,0.11161682240134889,708.8800977528356,378.8171012821128,783.3824497376738,-0.059513698630640086
F,6,30,63.68994035049403,0.6125941670609524,1.0,0.913224995136261,9.574828227096901,0.06655017573057677,5.668604704476777,1.0174459274218006,0.5696105277336062,1.314781008814445,0.09845534752241954,0.10377878053732478,734.2187399315108,371.652215614496,801.5686977443102,-0.06379972179131525
F,6,31,65.64607154687465,0.6195458989033614,1.0,0.9190416932106018,9.645947770100278,0.06806648676928982,5.851667273508009,0.9589828435671329,0.5500081158326032,1.2885377883172497,0.09798310671848823,0.10584145174584245,732.9076447464528,385.75244226177574,800.1362662901504,-0.08051282458230487
F,6,32,65.58015775866845,0.6208841984517439,1.0,0.919991672039032,9.703419511010518,0.06619291717890063,5.728744977071495,0.9491354824218534,0.5307235308475516,1.2933771651972075,0.10764921704038205,0.11286529337118009,756.292300184636,430.052868205858,829.0780862881304,-0.10769762576840583
F,6,33,68.26129064420921,0.633570638238729,1.0,0.9276833534240723,9.663316960377815,0.07020995834811639,5.858729024332514,0.9214261278727904,0.5302404591098688,1.3115584517269643,0.11142023120875713,0.11460581605934553,746.9131585556676,407.23534622586897,823.071877122276,-0.07524999910583342
F,6,34,67.31172188890874,0.6074103405028225,1.0,0.9157249927520752,9.968365218911664,0.06736824126149263,5.905127003925108,0.9641000812681428,0.5386202445613356,1.286188220247663,0.10362905547579535,0.11181673528512454,751.8375080264234,401.20190397262996,825.4648073334271,-0.07393945707195046
F,6,35,67.91729972275412,0.6234665423148676,1.0,0.9223583340644836,9.809186044398935,0.0675198567970471,5.842225155768068,0.9377752063815431,0.5408681567194592,1.2748977171194393,0.10448788080596105,0.10784013448038289,753.8036509596068,391.64741340343096,824.6985084086263,-0.07034631749123536
F,6,36,71.94610391751996,0.632958541678054,1.0,0.9231083393096924,10.345492581185683,0.06546362472306733,5.90171972964281,0.9690931759611455,0.5590600695282881,1.27631149438878,0.10043816636784202,0.10420852609339731,743.2611185864868,401.4427674140386,816.8185535112349,-0.07732628351240915
F,6,37,68.6004772739601,0.6178901775055805,1.0,0.9163500070571899,10.36035384507988,0.07141640019103383,6.215829941395648,0.9394040135085685,0.5186037744041911,1.307962530822614,0.10654049061630635,0.10366922538855153,779.1650470360939,408.79834507339643,845.5990904172196,-0.09329964857856837
F,6,38,69.76546452836173,0.6242153580986063,1.0,0.9196500182151794,10.221100805476757,0.06795712400072705,5.967024057849786,0.9619098058519423,0.5520941511540157,1.2601973548784717,0.09845690379415363,0.10795143284590611,777.9122415592193,401.05600974491836,858.0810495956964,-0.04778994686284854
F,6,39,71.33127359728469,0.6234721357217121,1.0,0.921958327293396,10.345821706517661,0.06905178642128679,6.08880359786715,0.9514269233739283,0.5434115059310429,1.3045174220738702,0.10413920563825782,0.10818194087477137,769.7951712981579,443.51351031807775,852.7039905226706,-0.09112328414200217
F,6,40,71.18438782418168,0.6323239817632436,1.0,0.9224833250045776,10.237232095873052,0.06853908196909356,5.861669156375892,0.946870303884766,0.5276538276714698,1.2623534486677557,0.10403957259959648,0.1147298057747053,760.9725393848644,429.7130507371161,841.9834583813802,-0.08445946198568555
F,6,41,68.84533277418019,0.6069629040917005,1.0,0.9163083434104919,10.273266049624478,0.0690878644022444,6.065297712984745,0.92598413398174,0.5102221640814731,1.2895539190253404,0.11237354406236749,0.1148765868888245,785.7746801912358,444.54857618208564,828.0402180693313,-0.18493250754818005
F,6,42,72.52545233042828,0.6262573360485143,1.0,0.9212250113487244,10.572383932850036,0.06485676337909385,5.8611929343462,0.9781269981954717,0.5710259757977758,1.275820346143616,0.09867615436229941,0.1025506007387483,756.0583457339178,408.2740137606935,847.6806501698217,-0.031538437405563606
F,6,43,72.65818886345497,0.6268432602022909,1.0,0.9193000197410583,10.776779614448529,0.07264004574239834,6.364653522164324,0.945649436353593,0.5264188126183597,1.312185984930639,0.1063405354064312,0.10524143046748709,798.7729005438375,435.6203809924361,842.5041238164849,-0.17004061271316662
F,6,44,72.2420074352565,0.6104399399879501,1.0,0.9136666655540466,11.194118267924878,0.06197881569454657,6.169841672704301,0.9702795471933178,0.5370158981197645,1.2516391142507826,0.0978650368098341,0.10014875716761645,787.4872045865092,471.6488745366733,872.6588877347533,-0.108758429151233
F,6,45,72.50037137974253,0.6216916794246816,1.0,0.9199416637420654,10.788641466179477,0.06189506993572777,5.839295908205954,0.9259085072205435,0.53082906919782,1.2516072293782419,0.09459170181623008,0.09408018304529828,762.6162040562228,476.52126486663434,845.9266468976506,-0.12819975555500981
F,6,46,73.73818959833471,0.6225980388796515,1.0,0.9224833250045776,10.714724807191658,0.06495643065877439,6.059299548716447,0.9427978588923539,0.5367262997777553,1.3258344486842917,0.09888897827405443,0.10154444545865467,774.072930303814,401.0608341375514,848.0869993477667,-0.06698432817612734
F,6,47,77.04650640166139,0.6259459308728378,1.0,0.9276750087738037,10.81618808659382,0.06023053356811108,5.968814536749806,0.9506401490271901,0.5530562183176738,1.2682957844946265,0.09323648267394428,0.09808154198590224,765.4654072581365,411.54624631777295,841.8478263482633,-0.07435524239317803
F,6,48,78.43321894789712,0.6289670316225804,1.0,0.9282500147819519,10.952176510566531,0.0590669197688843,5.9188562307107455,0.9176390272410794,0.5131585905352687,1.2845697624897394,0.09522730315934344,0.10078279616316703,749.687080235631,432.3115274094583,839.9170602075139,-0.06754739812129318
F,6,49,77.63879069308186,0.6375775022375724,1.0,0.9275083541870117,11.031471200935773,0.06113948899088481,6.043516695127951,0.9570165372629976,0.5303329195661989,1.3070775994987551,0.09196196822445403,0.09161544955290905,773.7251130838256,430.7849298737732,847.4806400949827,-0.09828559829689808
F,6,50,76.32405787436284,0.616104510475911,1.0,0.9222166538238525,11.044454265013208,0.06582286871631693,6.34875856195011,0.953197377378667,0.5251741204303115,1.3307626367962233,0.09796414548106035,0.10481115969819932,802.5956718025177,423.08857693565875,881.010223427354,-0.06938046869744183
F,7,1,8.957602562812163,0.14712127574588738,0.7699999809265137,0.6047250032424927,5.019312036175679,0.11419714491922837,5.8021543134968105,,,,,,,,,
F,7,2,16.689765836167332,0.429599256977577,1.0,0.8018916845321655,4.49534424998713,0.10472541349451331,5.493829451035991,1.164839297845983,1.7198505515138391,1.308217392186148,0.12069503318071244,0.1220872976155371,840.5034164527694,324.14542875173885,831.4953343866412,-0.22096980654941986
F,7,3,21.551916360515374,0.508760314202545,1.0,0.8534583449363708,4.440210974865202,0.11257529729320256,5.8086393761961865,1.1820403469590821,0.9550816405017774,1.3337025522776778,0.11716007871905285,0.11924580069675653,772.9627902714568,218.94267617536232,802.6473542370982,-0.003883704620128657
F,7,4,29.4333700227141,0.6077174189571224,1.0,0.90256667137146,4.978689835316993,0.1079539815143011,6.365129762964732,1.235368080172497,0.8959899310277474,1.3938308046893766,0.13130042939258044,0.13220495788946326,850.108212181457,225.53311525686593,886.9009010056226,0.034179592281277475
F,7,5,33.30509196886836,0.6093939175602289,1.0,0.9089500308036804,5.196130862209637,0.11121133397717013,6.742478847262132,1.1432137318333564,0.7096605011555148,1.3492183278550771,0.14037078639772135,0.14975256865917458,906.0311440983219,293.514006773566,940.7627585562998,-0.041131988387307104
F,7,6,35.35776826631943,0.6291137063774287,1.0,0.909683346748352,5.29596366407303,0.10094644705954854,6.085041197680926,1.0735276599822126,0.6485657044414467,1.2283962669815274,0.13661392530061683,0.1450254497279422,810.44357669055,267.1756833611931,907.2953888082941,0.21810018344547308
F,7,7,36.75855272223317,0.6299195962815755,1.0,0.9080750346183777,5.70108689924301,0.08909005200258482,5.698825118700382,1.110681522848126,0.6379416715786407,1.2440716648010164,0.12417820585648857,0.12421267622687276,762.4166257624385,235.91140609898287,829.2768551651567,0.14098396552941267
F,7,8,38.95465904573498,0.6433951334660338,1.0,0.9222500324249268,5.6974614579486325,0.09067968018946786,5.413072639906332,1.0567048300960082,0.6415253812738355,1.2704195508032938,0.11960310620443812,0.12563830827945635,723.2403798966884,265.73567255200254,793.0911825559692,0.09115231380966826
F,7,9,40.9445393222042,0.6216852243261458,1.0,0.9165499806404114,5.857183693626288,0.09355272010961167,5.5896951556256536,1.0173551928153852,0.5991448181828593,1.3109105948783812,0.1334942765951414,0.13589508037776898,726.1783373318265,255.88220559688546,777.3337990848663,0.030889983334754446
F,7,10,44.91743199142461,0.6170783063557106,1.0,0.9193333387374878,6.572054415045,0.08958032005555273,6.069598501022709,1.0934252900563426,0.6212669828795301,1.3709043926274742,0.1364993684729358,0.1397649109958736,801.2191879415653,250.50343427106267,839.4327606881641,0.00019664462758118583
F,7,11,45.117787933357434,0.6360882359168292,1.0,0.9187666773796082,6.57192261337477,0.08400523179703794,5.5602499172728335,1.0094107229652212,0.5813326613587088,1.216309437516339,0.12010171547337378,0.12475751755227796,731.4726095054666,293.45424501148057,808.7134448895852,0.07666247037489128
F,7,12,46.97461600974636,0.6097047891125075,1.0,0.916491687297821,7.1433478114205196,0.0954740381500722,6.507500170967681,1.0990863305586238,0.6170472252831606,1.4185915882037143,0.12593406910034052,0.12760708805750215,829.7527705105118,317.2261350553514,864.056846248759,-0.08057186031608346
F,7,13,50.85249435846229,0.6395590944807136,1.0,0.9240166544914246,7.139044715824709,0.08559520874759298,5.786360516270996,1.0053153644803794,0.6077155016383178,1.227768819613789,0.12223439321577395,0.1309942218811452,759.0404223935195,351.1941806262208,875.2284192863642,0.12511883752046757
F,7,14,51.8399086246566,0.6286636175643519,1.0,0.9166250228881836,7.679261375824348,0.07525218774543267,5.765186326170003,0.9933813057952818,0.5485099520170773,1.2703821458894982,0.12303054061749397,0.12628108956772544,746.3237398201697,328.9544846288895,805.2495544130967,-0.03495874853071671
F,7,15,52.33306789383588,0.626412361406219,1.0,0.9186000227928162,7.650724122223717,0.07211477325693112,5.517457768223835,0.9996182121402032,0.571276946503656,1.2481210146174873,0.11495761271541005,0.11759077221644659,759.5035609766211,373.3871189583471,788.2439868447775,-0.1678243087206414
F,7,16,53.36929022212785,0.6156499201323867,1.0,0.9180999994277954,7.860550223905493,0.0747561328991076,5.624345711042496,0.9838946185467716,0.5589047798017258,1.2897147107338116,0.1130503928818037,0.11620774676381285,727.6411651675112,317.9489491077372,779.512877681366,-0.049256582964091467
F,7,17,53.88330312832176,0.6207769756017016,1.0,0.9223250150680542,7.629746938129757,0.0796742487338962,5.646942931342212,0.9714550542224878,0.5670811613847697,1.2815986582504302,0.1173756297642355,0.1228753987592058,747.8423541634004,342.0521139768852,789.6136996410601,-0.10331359148367929
F,7,18,56.479086256485694,0.6106336125062694,1.0,0.9134416580200195,8.369236319076798,0.0784954162132723,6.172414870724031,1.0234851476326272,0.5749369524562267,1.358151646707925,0.12262537816934892,0.12433040123509816,787.0161312807026,322.3936925288012,840.1412068184648,-0.03435677507460606
F,7,19,56.24972537037692,0.6055447467465226,1.0,0.9140166640281677,8.320841932842956,0.07510487503064783,5.632856186328528,0.9907527643436674,0.5683201136261414,1.250623504481089,0.11567733484734148,0.11705944247489086,763.0895903399327,387.5014818524649,845.6142998999927,-0.02991781812395128
F,7,20,56.22939918700025,0.602388815404236,1.0,0.9130916595458984,8.451908230857576,0.0777893624408849,5.881242203131562,0.9652339263770892,0.548141281291041,1.2967358288840514,0.11252961263749003,0.11800653515050627,735.0026418990228,326.7927389420637,800.1488712497826,-0.014307410270748588
F,7,21,57.40999731680868,0.6196303473351017,1.0,0.9173750281333923,8.645931762153229,0.07353086872495586,5.8910762649983,1.0002388133106237,0.5631477329711917,1.2761544336340493,0.11263923065772892,0.10996911406125616,779.528980262775,387.9131446183944,822.1724531837895,-0.13638629847941452
F,7,22,58.88809506551263,0.6101885356393598,1.0,0.9104666709899902,9.150857347014675,0.07439036456897385,6.1056785760259995,1.0102816173195153,0.5645242296664817,1.3111323935225765,0.11167149308102836,0.11369570910058262,787.1084671872579,394.51459452995135,846.1197171356312,-0.09513110890689565
F,7,23,61.006279063014425,0.6219546875809914,1.0,0.9172999858856201,9.086432879656394,0.07069962546060166,5.763036234969036,0.9718619157424124,0.5620248028948273,1.250286919830997,0.1101195165017124,0.11415307013035206,773.7796504274904,429.67794633453667,836.2463757274395,-0.12624834906100915
F,7,24,63.73489635324454,0.6333726976367902,1.0,0.9247583150863647,9.123451155965173,0.063208148110073,5.495242859795249,0.9696861470925012,0.5624098097906354,1.2916682384278153,0.10872107116510843,0.11216543420914026,758.5627780318392,401.41729954439535,815.4417698834227,-0.11796934997923865
F,7,25,64.10426863302847,0.6280288352774155,1.0,0.9251416921615601,9.127953694101128,0.06655504015312884,5.723863271166208,0.9431988529814834,0.5484295773666589,1.320598964891819,0.10281536354262728,0.10046188568665079,734.5429677128091,340.8973547654828,794.9658380545685,-0.04698807532099448
F,7,26,65.89994341688458,0.6113845104038381,1.0,0.9207500219345093,9.541432758454912,0.06861665743738296,5.986185577801921,0.9837496436087907,0.5486906051225563,1.3300569537455718,0.10249694188844136,0.11067765282514214,753.6695325853104,388.549723780762,833.9693929109376,-0.03979248422098708
F,7,27,67.5917899579958,0.644324397914178,1.0,0.9272750020027161,9.566488257090631,0.06592260718354868,5.796783080682135,0.9644489889076584,0.5536215390855345,1.239147528419435,0.09857485345626753,0.11035637011867869,743.683244354504,411.82148989746264,812.5756693878749,-0.10192104411373756
F,7,28,67.77965924165088,0.6225091438498377,1.0,0.9234333634376526,9.449960366951908,0.06866657657115027,5.826607231190638,0.9393650694135134,0.530040165414023,1.2982896948507663,0.10836417992974587,0.10881487333133866,759.6374668437386,395.0513762547225,824.4214484663333,-0.08924212252230589
F,7,29,67.4621216991483,0.6280896017550736,1.0,0.9217583537101746,9.846675116701022,0.06728973372653298,5.865130086033253,0.9442531215544565,0.5207146152083518,1.2788599214389538,0.10469155979015593,0.10758604079330603,728.9295274945738,368.7855560251885,816.2615576627024,-0.0027208293618000774
F,7,30,67.07798637354703,0.6093452275867361,1.0,0.9164833426475525,10.086972181921237,0.06370064828268367,5.699516252254354,0.9456030397916662,0.5165934843845305,1.2728598929600543,0.09590818309576869,0.10385496096900078,707.9180868364826,379.6524896771202,817.8033295736227,0.04363176942342232
F,7,31,69.8119253262009,0.6251774136691679,1.0,0.9212999939918518,10.224940945390278,0.06248747164819504,5.988617636100364,0.9392192795259122,0.5315060832590375,1.317646292470867,0.09820358338033941,0.10089797212797554,763.0871675576237,420.55037648546045,822.673416212868,-0.12858353021821917
F,7,32,70.52390849429464,0.619591796874878,1.0,0.9235333204269409,9.970930607158808,0.06045427284661926,5.602369315039443,0.9275732001560366,0.5413100025559769,1.2389004424833199,0.09854212700151022,0.10558736860244049,746.4843629304473,432.9100240565141,812.7437080213564,-0.129940862811343
F,7,33,73.58923208547712,0.6449337807406031,1.0,0.932491660118103,10.156077704933343,0.06179545822118732,6.015174388521651,0.9216225189156957,0.5249549153524502,1.3238890906907375,0.09972155409159161,0.10502122108942077,759.0055978228961,377.11493147799473,812.4823982402407,-0.10177110291971678
