t,seed,z2_rms_sw,z2_rms_end,z2_rms_next,push_rel_a2,push_rel_z2,push_rel_zc,push_vis_new,push_vis_old,push_dz_from_a2,push_dz_from_W3,push_dz_total,push_cos_a2part_W3part,ret_rel_a2,ret_rel_z2,ret_rel_zc,ret_vis_new,ret_vis_old,ret_dz_from_a2,ret_dz_from_W3,ret_dz_total,ret_cos_a2part_W3part,undo_a2,undo_z2
20,0,159.30571915189034,172.73823829040433,162.23890604807067,0.5198400387543707,0.2507348478037775,1.428881758453158,0.10049801757012526,0.10185542730807401,943.4347205921318,496.115856186795,1126.1952999422508,0.1413870738555697,0.7352071121993847,0.4221192305174406,1.0313827489467282,0.09627848087828644,0.11074882230533034,1171.293424219608,1291.4682375277177,1782.384462829545,0.045498766565676856,0.8691408473928991,0.5578763784282819
20,1,151.55429188331934,158.75494668068242,150.2319526193476,0.5592403421641644,0.2554446057105905,1.4378305425147078,0.09983891243064613,0.09994653793257254,996.7105710093273,466.717008271625,1165.0181375937252,0.15703559431323802,0.773857833569405,0.4455860478038784,1.0294431173401803,0.09430903406292464,0.10377238086442868,1217.916324384044,1278.7937482203654,1819.8885795537303,0.06199912360420563,0.836973166194804,0.4203360522865844
20,2,149.46717586743273,158.61549973508568,159.82123512292426,0.5640717473968314,0.2572938991231309,1.5036342771391646,0.1093948440422885,0.10949124748121651,1083.3492458905998,486.62318605160465,1297.4471380904517,0.25879157270771275,0.7588049526036331,0.45374468699219805,1.0109010822219353,0.09985356366313736,0.12283481513896678,1228.9908402003875,1355.0232438849823,1976.1495269492602,0.16750000693845973,0.8846700897646269,0.46496037089912257
20,3,159.59845564772863,161.86353428489525,160.08907980755117,0.459861494457273,0.22299861632349863,1.1876065831423588,0.10008376834645757,0.0991537728488418,903.5811750628404,470.2941510799617,1102.1519059660225,0.2084453242945481,0.7426655873592739,0.427978889911512,1.009331892829505,0.09118371012833926,0.10822692680779264,1138.7041875515536,1236.5268335073645,1831.721182651115,0.18831016274246917,0.8420496484721192,0.4012921954714594
20,4,153.08254421306427,163.33324866845297,157.11693247337496,0.49724190917812316,0.2444756619807301,1.4010325458867863,0.1033074447526513,0.09976542073585912,905.6125612012745,524.2321823379569,1138.2373697597043,0.21120451493401673,0.7719137824574765,0.45873477295688436,1.0174498752631933,0.09530309696433995,0.10739855373696282,1145.284651850068,1210.636909791946,1799.0255547400802,0.16634820298655156,0.8342546100770777,0.4875970356636417
20,5,145.78269677005844,157.92266168687712,153.59260683743656,0.5005979594632307,0.25507374503899266,1.3501810322399583,0.10032574752984641,0.09966336686201116,892.2156977131029,501.1768674314158,1085.1562733040334,0.1457339323476177,0.7943751272372499,0.4704507555720423,1.043370789479903,0.09130798564957932,0.10560638297635615,1219.1712011423854,1185.1444988299602,1764.8120736358035,0.07722580741807265,0.8180665362274331,0.45374878282795
20,6,153.8200090807057,159.8973290972533,160.4481467535437,0.5353398391714901,0.2512554668547797,1.4995694780515183,0.10357353648004008,0.10065877465528619,982.9624552965902,514.5340529299206,1191.2698436317853,0.18590587236031456,0.7551444000131141,0.43000029747701346,1.0185398423157686,0.09570319851309247,0.11715539215343522,1148.2165177440909,1242.2889847250322,1829.6166836463767,0.1704530831989301,0.7850834368296741,0.3834772935358314
20,7,150.0664705104078,158.49889959898036,155.74910063097118,0.5413276747845158,0.24998025265857504,1.5218198413319897,0.11040006350429929,0.10662720880649994,1070.6969989974284,511.60712809557845,1252.5690835323003,0.14644892153014483,0.7735086309624516,0.4523730563892531,1.0105352328912482,0.09506068791233364,0.10047405837917174,1288.9292030177733,1284.0901618826715,1884.2149538117023,0.07212900185273004,0.9200907899669102,0.5042366059934323
20,8,157.26935406253213,160.6289835552748,153.9957027542251,0.5296304062958451,0.23916021728682837,1.6555391966631297,0.11647587487606674,0.11483917595803393,1068.650470477952,472.7541929977953,1284.6130330653239,0.281772521146251,0.7393914736796571,0.433837059104368,1.018035492360437,0.09671176021963902,0.11376464719005075,1138.422840362164,1356.5342617565054,1921.0929461470294,0.17946166904545482,0.8850652582708017,0.501763376542506
20,9,153.77703931391414,163.66917779856945,158.6306800504547,0.4984387111757855,0.24881913725191288,1.347877638810492,0.10551216232599127,0.10682829091514708,928.8042805879298,487.4969578478276,1103.3191002091048,0.1296664702549903,0.7714594041898374,0.44803657549392045,1.0446115147515829,0.09548074769306752,0.11152530595487355,1187.5048478911026,1285.107478129556,1803.1657627859715,0.062065399239320425,0.781830720396564,0.3905310154824305
30,0,238.82946421436012,270.41562663345815,244.5009315826667,0.43458368652828855,0.24429564028671924,1.6148881015867813,0.10699505403556742,0.10523318415266097,1145.1787431295672,635.4869977343355,1427.6304565275088,0.22181036756836142,0.6351672440242854,0.3840167657254546,1.001607729960671,0.09281335145586478,0.10498129128922659,1320.2408015251683,1529.209014183214,2137.6584083897537,0.1209812077385777,0.9024930970048808,0.7586127736572302
30,1,198.20275968692727,216.08447147191706,197.5002727689699,0.47890444511649105,0.24011944090671572,1.3685682952383083,0.10283364332024929,0.10048882558129514,1143.8450540397555,570.9657171561599,1390.7948252940048,0.2295207233879451,0.7512523624542446,0.43817293849751865,1.0486620211969202,0.09564446017520412,0.10683125135080278,1515.6430513774449,1536.3890689945972,2264.2119125452173,0.10035288791120979,0.8676000170382464,0.6509838988548472
30,2,202.82841553472232,217.0971931583712,203.86029422663452,0.44540175324018694,0.22465416370066302,1.3392968267944905,0.10574323626166174,0.10343397366449353,1133.0624818052495,584.3499062751615,1365.0450218908074,0.18015554679876725,0.6747392187495054,0.3891798057590647,1.001260035639377,0.09467604441868566,0.11096962142128827,1370.964529406869,1450.1225021310013,2147.0185160343276,0.15755169792481805,0.8501990572445779,0.5519236112206427
30,3,190.89337590145104,202.02696547705335,194.2831798897212,0.4786837413578202,0.233388781265415,1.4171878396262807,0.10634017517942969,0.10391313721600075,1096.8196155121475,610.24605296689,1333.2214230260768,0.15094116968888752,0.7204283642564833,0.4197123721034943,0.9987688136187566,0.09437682590863722,0.10950104570789469,1344.7298950728896,1379.7177445117097,2020.2654335983937,0.09970392334736204,0.8207149720136169,0.5263684401304061
30,4,185.09055028690562,219.55610374792252,205.3895328911481,0.4885118032920351,0.29752628009203275,1.48154074479064,0.09827276906608672,0.09658739737928809,1095.8025001402152,579.5280997851257,1329.6729048483119,0.18229397155535615,0.654258909650962,0.3849811695092277,1.0118247073457272,0.09405603611771364,0.11007669196442667,1289.7097527114972,1345.2916998052935,2039.1605737629934,0.19749962640150098,0.8403266042488565,0.5846004934261737
30,5,179.11327964388377,182.64693221685553,179.76883668250585,0.5564810471267756,0.23485930014327425,1.4878136905757091,0.08381582817364103,0.08267919220512021,1059.2036095360984,572.3623013565071,1307.7770130412646,0.21488277682359225,0.7793768596878032,0.44623283088347404,1.0261988011641614,0.08885496516688539,0.09916081170283886,1373.0504436735582,1439.844951880675,2026.766425640087,0.037965700881467265,0.8379999370844509,0.3884314810525492
30,6,189.96443726882305,196.5902403278027,189.00121483170406,0.4941655968609551,0.2254370303400157,1.5026928378523559,0.10185166588631209,0.10127359642327922,1060.8594048344123,570.1400222077448,1310.1893739406423,0.22021325881538997,0.7362208041831982,0.42659027188289045,1.033696368365608,0.09732688141354794,0.10485087983195651,1318.1079227372745,1505.5088219025358,2040.392690701328,0.040047691725573195,0.8438897626939382,0.5260149274462482
30,7,176.89910309958822,186.81623768918035,184.76941053957776,0.5080502647720352,0.24141076513903317,1.4612181936338526,0.09724694299011792,0.09455398979263695,1014.079265952013,566.9435066191955,1248.5682504787703,0.18198362531368198,0.7697646086373389,0.43796165007022564,1.066895973685275,0.09699378868343082,0.10791137634232884,1392.521364267838,1397.6736740521953,2014.093450716402,0.042017078593458754,0.8114277032152756,0.464349965994434
30,8,180.91889234549373,187.8675934649174,177.97633609937432,0.511989200062235,0.23863271347036338,1.5919405820165582,0.11547660857381609,0.10909845371991786,1131.5192812301586,593.5320290723142,1393.8795362675355,0.23101788045663535,0.7980283823965622,0.46017961435140253,1.0517917626336692,0.09569768415092346,0.11535056132077527,1401.5852227774858,1492.3380986749407,2177.3839454674435,0.13155142100278377,0.8396714139124933,0.5291046431214209
30,9,184.5192881869735,191.55769589906782,186.856043741233,0.5289214416930254,0.24672039356931946,1.550949865425842,0.10267122345140209,0.09720475839994068,1141.5469269421244,623.565599099561,1388.1632928053225,0.1651079800576482,0.7748189970899572,0.4396869689316585,1.0395810833295749,0.09671980652758022,0.10310622023516457,1421.8954446715609,1529.6423113077376,2148.007950128384,0.058022774319501695,0.8199346441194547,0.4591379230948919
40,0,259.77888871252867,291.1958300572943,277.727023442847,0.41740227730537566,0.23408984262068333,1.4831363589836453,0.09756979104308289,0.0937892278367134,1137.2046398743137,677.7909594184263,1448.6289108664018,0.22437737423465862,0.66284400401514,0.38571934644486117,1.0133660270533493,0.0897019792346608,0.09747209122098827,1436.4342128061014,1716.7928334846638,2231.779016016745,-0.005846766340675094,0.8379631427501696,0.5736789230081861
40,1,229.69635153330233,251.40283605127428,238.7864737490962,0.44311186063957786,0.22484082574301975,1.625201052639281,0.10549553821660475,0.10045538917902676,1141.7149749389735,609.1783971694234,1430.2894777849592,0.2670432681457437,0.6570684173973949,0.3806131368786638,1.022463527401488,0.09496067993506536,0.11636166347545093,1382.4274543312497,1509.9958945171443,2161.7164760343762,0.11539497633038692,0.8567142245032967,0.5818046247769499
40,2,239.39687032313,263.15735141067046,251.83992873118157,0.419180283818363,0.2270548907717333,1.4034719227752548,0.10082443137096461,0.09770340668897816,1155.8732627351617,645.1354110017351,1480.8811149308328,0.29530134394633056,0.6632958967780408,0.38516341781681557,1.0200837335908872,0.09886010015883116,0.11086753786338509,1536.6288749339105,1629.363846254064,2353.516838402896,0.10419487784999971,0.9136970445568453,0.6588729589701546
40,3,221.88144472579415,236.88564751195935,228.68778270769047,0.4189764649268228,0.21398863952755812,1.1322151050763287,0.10056975831061461,0.09805109974256186,1114.8793885311136,634.3286296565689,1360.835977199656,0.14598962191942413,0.7000855649622753,0.40163572220143134,1.0247062888984981,0.09337687249527969,0.10267170890848067,1555.480316843251,1656.6846138661501,2331.893245569045,0.05301190683330101,0.8607692437433991,0.5755075485645966
40,4,247.38947378329775,283.889016696021,262.21452625149897,0.43826167311106873,0.24849425226619423,1.6850594312362388,0.10315485116852392,0.10021791323578913,1187.093404018671,643.1772652571414,1525.3325372743532,0.32962283006054766,0.6538478300282918,0.3827884211575357,0.9981635672675345,0.08751699052534255,0.10084177628103239,1415.7862382064404,1554.9756696963243,2236.5981109088543,0.13173013727457517,0.9812746175237493,0.7670203350035283
40,5,200.0813498158764,196.0111643266577,196.67462171809666,0.4858783581921655,0.21793446536548738,1.264007122854934,0.1046428289410413,0.10210066851570004,1277.609129851238,767.6152478163399,1494.9742890456748,0.006646562199672024,0.7557749643111658,0.42780421157270276,1.040557128721967,0.09016975024871969,0.10322642206680581,1541.4047294283814,1730.7594065784235,2438.941088252066,0.10813780885425378,0.8549011321614365,0.5095338844737759
40,6,232.59061403737905,244.34182266635617,224.55730221144498,0.45409104132858297,0.20714413133674808,1.5326043194231067,0.10428188774981412,0.09962977068547037,1184.4745519330452,620.5039030806917,1468.6512638149168,0.251528432879784,0.7071268362666591,0.40937920479843326,1.0259666923922948,0.0942570345427472,0.10049836360439231,1535.7377518076237,1567.4420290429111,2260.8167364784094,0.061996165671883034,0.8896493725201537,0.6701218667058104
40,7,193.4540138382701,195.82100204770103,200.48487066659897,0.4416292123515048,0.22184307821764887,1.1694375270410788,0.0942067941849074,0.09162824880301185,1039.4421875745086,613.551980177314,1289.5602315922397,0.16118522964658974,0.7625814113247482,0.43416078642722095,1.0494078621793967,0.09722648010651613,0.10293611512758445,1556.8626914328538,1441.170173723831,2205.894217599724,0.08138284826306617,0.824220585832906,0.4178371047566653
40,8,242.3253407824575,277.0157251318449,250.67111357177004,0.45028577640075296,0.2566263338824922,1.6193642135423583,0.10416668011802878,0.10089393996514072,1281.373970718638,700.5806532895294,1570.1324626179094,0.18549870971682655,0.6315513993146782,0.3776491953850261,1.006863353570868,0.09612830393133824,0.107234164925205,1473.1103504045557,1687.8762924852635,2342.67529088956,0.09439865006541881,0.9419310892522591,0.7608703858760482
40,9,201.0115529610041,210.63253468962725,201.0606608065844,0.46493251497047206,0.2252852446524206,1.3968102469814676,0.1060024255269218,0.10369221126922783,1077.9881231677166,582.5562933552096,1290.690644030977,0.13107481712596758,0.7419654968202647,0.427127008874921,1.052876608724359,0.09853575783934891,0.10492952371521898,1448.646359679199,1466.0815757902644,2095.06668721657,0.03365936442493249,0.8776831934206304,0.5637713065686245
48,0,296.47540069806035,321.54592186625206,306.5018517084571,0.4126736579843019,0.20814374672427355,1.563345788960991,0.09653796164188487,0.09377094896127319,1283.7374348256167,733.6136258342068,1621.1052338870772,0.23466762331877244,0.623428044232713,0.37197803979954397,0.9947782507668139,0.08794237767679107,0.09854192502457203,1489.8528443972136,1715.940172420788,2407.637152884294,0.1238062609151269,0.8724231793230062,0.6805254967908463
48,1,271.02167379440925,305.64539300879244,282.1817807014995,0.3667144963840444,0.22403436030647497,1.1597813632625462,0.0935593279209892,0.09063719585689993,1123.094945753646,726.8762728403453,1471.185834068532,0.22939213369768954,0.624019377414327,0.3645312704425457,1.003663555864322,0.09214873972802964,0.10504280251250918,1581.0645409427832,1649.3862236804634,2506.591731028427,0.20369784938333083,0.9425201249118631,0.7217210912494695
48,2,268.7902926751014,300.02921250981393,275.23806091002007,0.41273558025089246,0.2270206819048469,1.4291949719436883,0.10408956887735488,0.0995575526427053,1321.4701790529944,760.3609521770682,1658.0844160195936,0.2113503219633465,0.6276444878565621,0.3569135763975722,1.0100081794488773,0.09742737557334556,0.10516948238986365,1665.278580242703,1771.9147064929216,2589.6023492196528,0.13456620647240117,0.9358632836540183,0.6837497696510612
48,3,255.08014551623953,274.64917029107545,255.1517170731395,0.36957365344705445,0.20265829030232743,1.2106159172875448,0.10518196212074146,0.10089261752484041,1127.7477512146047,696.2126965950048,1414.8562954351971,0.15615099639750585,0.6446140449002836,0.37639855377536713,1.026618374004696,0.0918801631787306,0.10624589408385171,1475.2006148750281,1704.5984766488248,2393.704728544109,0.12862736619097842,0.9047246685645243,0.707076368502767
48,4,286.59028285617427,311.1623940788917,280.98496114831465,0.4048603284675621,0.20636055942988069,1.6258731343301325,0.09888580848088287,0.09619591465569796,1168.027005501458,703.2887353530615,1505.8258181511524,0.24888590032583155,0.6368803744490958,0.3727565457970964,1.0028082299464933,0.08729875457606955,0.08963146164091225,1389.4586543288071,1660.2286576570689,2242.4465464519444,0.07401086662351317,0.9039750562227945,0.7769550998233733
48,5,220.30177155511717,229.2554838450837,216.6305645289174,0.4072663514537612,0.20434051057135835,1.1891164475755258,0.11374362676200046,0.10885871818695873,1105.7908563578715,593.9711289714361,1338.0553860765413,0.163464319862935,0.7000520111434004,0.39627900174685743,1.0362973017366062,0.10206694634646217,0.11796518301101823,1478.5406784606107,1613.742400674229,2279.0093404080376,0.08465820555292954,0.8018206621712596,0.4890113559336127
48,6,266.1925523440013,280.0357943524671,257.13156246492844,0.3890506823389555,0.19119572749013752,1.4196574902226298,0.11243977378441576,0.10843283454552399,1159.9226628121494,653.9225270491114,1475.687952196616,0.26685493887334666,0.6706391833705456,0.3918419179838762,1.0097340463849866,0.09281282897544026,0.10221236343292174,1497.2323250192135,1665.3443937322877,2300.767122854884,0.05601995684680741,0.8876585745725241,0.5958498263874488
48,7,210.29881243975208,217.84967973600683,213.90776705848037,0.4345626640103769,0.20986643659005846,1.3385545577009919,0.10839231894266112,0.10519956705770564,1130.0447228036464,652.4511723703159,1427.3178056602828,0.22678965377630417,0.7548167497399008,0.4322728999989257,1.0420146883531103,0.09721257527615346,0.10551938167561456,1588.0336313600985,1616.0974553986987,2334.2879619259406,0.06135434757284163,0.8992525511302022,0.5046031053207071
48,8,272.54620593977046,301.4118957394172,272.9602702174846,0.4219081008058189,0.21979654649841487,1.576759258920552,0.10248997701030099,0.09709734504549739,1225.1591922040275,674.9554582441921,1567.3494365588224,0.3022279218036467,0.6521996022525858,0.38236684234782703,1.0121462020537773,0.08640495833547665,0.09896291218085056,1425.0742318774985,1770.0227592966698,2374.9727500215276,0.09438370033618415,0.9491164236023464,0.7520303048036002
48,9,226.2758458374211,234.97388018930982,226.95770845615812,0.42011123502223835,0.19950251931363547,1.2264493211658833,0.09982878789747217,0.09978962113326491,1114.690301483925,647.3585810057926,1404.3225638067115,0.2151209758239922,0.7053980774044638,0.40464574137413484,1.0127442105000786,0.09047986258886553,0.10699367457081285,1468.388733093245,1651.06614594963,2331.610323592142,0.11408149393959115,0.9304125493553608,0.5348332328233021
