arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3
C,raw,2,2,0.001,28,none,0.1082041667,0.1099999994,0.1099999994,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,29,none,0.1156729167,0.1158333346,0.1158333346,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,30,none,0.1028333333,0.1083333343,0.1083333343,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,31,none,0.1091895833,0.1108333394,0.1108333394,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,32,none,0.1087729167,0.1108333394,0.1108333394,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,33,none,0.1029125,0.1083333343,0.1083333343,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,34,none,0.1158333333,0.1174999997,0.1174999997,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,35,none,0.1129166667,0.113333337,0.113333337,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,36,none,0.11874375,0.1191666722,0.1191666722,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,37,none,0.1245375,0.125,0.125,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,38,none,0.1080895833,0.1083333343,0.1083333343,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,39,none,0.1149354167,0.1150000021,0.1150000021,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,40,none,0.11039375,0.1108333394,0.1108333394,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,41,none,0.1197833333,0.1200000048,0.1200000048,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,42,none,0.1188833333,0.1191666722,0.1191666722,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,43,none,0.112,0.1141666695,0.1141666695,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,44,none,0.1116104167,0.1116666719,0.1116666719,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,45,none,0.12324375,0.1233333349,0.1233333349,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,46,none,0.1189416667,0.1191666722,0.1191666722,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,47,none,0.12806875,0.1283333302,0.1283333302,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,48,none,0.1086895833,0.1091666669,0.1091666669,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,49,none,0.1283333333,0.1283333302,0.1283333302,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,2,2,0.001,50,none,0.11614375,0.1166666672,0.1166666672,0,0,-0.1926117539,27.97939301,-1.254725933,0.4875000119,53.16417094,0.5074250102,-0.009470236488,0.4875000119,0.4789250195,0,0.02657777257,0.01256158575,-1.85973588e+11,1.254725933,1,1,-149.1766663,71.86268616,-268.506958,0,0,1,-2.106333017,0,0,1,-1.045175552,0.002160269767,-1.40648022e+11,268.506958,0.6854141355,15.8504858,2.410256147,5.941442013
C,raw,3,3,0.001,1,none,0.9812041667,1,1,0,0,-0.01192749012,5.301720619,-0.2075405866,0.4941666722,73.12139455,0.5056666732,-0.002406225307,0.4941666722,0.4851333201,0,0.01667859405,0.01307058055,-1.189305549e+10,0.2075405866,0.01999999955,0.01999999955,-0.03140699491,4.817921638,-8.849445343,0.4866666794,48.00276266,0.4580916762,-0.006572607439,0.4866666794,0.252124995,0.1199999973,0.03180499002,0.01521480363,0.02048725262,32.44681168,0.6660815477,4.658267021,1.250816941,2.138862133
C,raw,3,3,0.001,2,none,0.98108125,1,1,0,0,-0.0261860285,8.515028954,-0.3745449185,0.4966666698,71.53870684,0.5055416822,-0.002827889984,0.4966666698,0.4860583246,0,0.01241785754,0.01353558991,-2.005853184e+10,0.3745449185,0.2899999917,0.2899999917,-13.8733139,9.656019211,-26.3759594,0.09000000358,30.65020075,0.7929583192,-1.203561544,0.09000000358,0.105491668,0.3899999857,-0.5203573108,0.009355018847,-1.097990554e+10,56.88516998,0.664529264,7.01875782,1.567594409,3.00696063
C,raw,3,3,0.001,3,none,0.974625,1,1,0,0,-0.03517200425,10.75167847,-0.5922402143,0.4983333349,70.97093744,0.5022000074,-0.003298450727,0.4983333349,0.4842333496,0,-0.02823444456,0.01506494265,-3.529278259e+10,0.5922402143,0.4499999881,0.4499999881,-30.30694771,16.04292488,-55.04975891,0.005833333358,16.25116875,0.9036083221,-2.06347084,0.005833333358,0.02707500011,0.5799999833,-0.5725057721,0.006147106178,-3.313062707e+10,82.78837585,0.6729473472,9.487598419,1.968752742,3.905553102
C,raw,3,3,0.001,4,none,0.9744770833,1,1,0,0,-0.08941606432,11.89409351,-0.7252379656,0.4925000072,71.73170809,0.5045499802,-0.006657893304,0.4925000072,0.483099997,0,-0.01110110339,0.01777223498,-1.058513633e+11,0.7734555006,0.5099999905,0.5099999905,-35.8717041,17.77696609,-59.38955688,0,11.95781689,0.9271833301,-2.379727364,0,0.01350000035,0.719999969,-0.6310100555,0.005441613495,-4.999738982e+10,76.13293457,0.6730933785,10.67596149,2.148136854,4.252118587
C,raw,3,3,0.001,5,none,0.9629104167,1,1,0,0,-0.1833934039,13.36831093,-0.882907033,0.4875000119,73.23313514,0.5092083216,-0.01542552654,0.4875000119,0.4809750021,0,-0.03757009655,0.02153518423,-1.818991657e+11,0.9151243567,0.6899999976,0.6899999976,-44.93942642,20.91145897,-75.18661499,0,9.791407245,0.9491333365,-2.55062151,0,0.0117166657,0.8100000024,-0.6613380909,0.005496589933,-7.893675213e+10,75.18661499,0.6708574891,12.28550243,2.188043833,4.480535507
C,raw,3,3,0.001,6,none,0.3368083333,0.4800000191,0.4800000191,0,0,-0.3091830909,17.661623,-1.293830037,0.4833333492,69.73768525,0.5148749948,-0.02045755088,0.4833333492,0.4799916744,0,-0.004004219547,0.02317525819,-3.552086589e+11,1.293830037,0.75,0.75,-73.82048035,33.53736496,-120.8227997,0,15.09275028,0.9905917048,-2.482754946,0,0.009408333339,0.8700000048,-0.7380077243,0.004100079183,-1.10794965e+11,120.8227997,0.6656849384,15.11054325,2.326395273,5.261871815
C,raw,3,3,0.001,7,none,0.138975,0.1458333433,0.1458333433,0,0,-0.2797804475,25.10408211,-1.448749065,0.4883333445,61.24054133,0.5072000027,-0.00900171604,0.4883333445,0.4792333543,0,-0.03175981715,0.01622660272,-3.199665111e+11,1.448749065,0.8499999642,0.8499999642,-127.818573,52.73913193,-194.6511078,0,10.10493371,0.9993749857,-2.381546021,0,0.000624999986,0.9799999595,-0.8016194105,0.002959392732,-1.412098785e+11,194.6511078,0.6833521128,16.54958344,2.368965387,5.524532795
C,raw,3,3,0.001,8,none,0.1237895833,0.1233333349,0.1233333349,0,0,-0.2569871247,29.77017021,-1.470637321,0.4908333421,56.60645421,0.5067250133,-0.00793632213,0.4908333421,0.4767417014,0,0.03275325894,0.01370772161,-2.761072968e+11,1.470637321,0.9799999595,0.9799999595,-152.4148407,68.56275177,-283.1145935,0,1.476579213,0.9999417067,-2.273556232,0,5.833333125e-05,1,-0.9774198532,0.002370891161,-1.503816417e+11,283.1145935,0.6887213588,17.15810966,2.368965387,5.644457817
C,raw,3,3,0.001,9,none,0.1105604167,0.1108333394,0.1108333394,0,0,-0.263946116,29.99434471,-1.565746903,0.4933333397,55.46243019,0.5055083632,-0.009612829424,0.4933333397,0.4784916639,0,-0.02570830658,0.01419861056,-2.805044347e+11,1.565746903,0.9799999595,0.9799999595,-155.9642029,69.34603119,-329.4476929,0,1.840127949,0.9999833703,-2.257874966,0,1.666666685e-05,1,-0.9526149631,0.002371128183,-1.52069292e+11,329.4476929,0.6865603924,17.1351757,2.368965387,5.64967823
C,raw,3,3,0.001,10,none,0.11738125,0.1174999997,0.1174999997,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,11,none,0.1146083333,0.1150000021,0.1150000021,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,12,none,0.1093979167,0.1108333394,0.1108333394,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,13,none,0.1213291667,0.1216666698,0.1216666698,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,14,none,0.1088645833,0.1091666669,0.1091666669,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,15,none,0.1082395833,0.1099999994,0.1099999994,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,16,none,0.10508125,0.1075000018,0.1075000018,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,17,none,0.1105875,0.1108333394,0.1108333394,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,18,none,0.1182354167,0.1183333397,0.1183333397,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,19,none,0.1097229167,0.1099999994,0.1099999994,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,20,none,0.1122666667,0.1125000045,0.1125000045,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,21,none,0.1139145833,0.1141666695,0.1141666695,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,22,none,0.10058125,0.1091666669,0.1091666669,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,23,none,0.1097333333,0.1099999994,0.1099999994,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,24,none,0.1089291667,0.1091666669,0.1091666669,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,25,none,0.1104541667,0.1108333394,0.1108333394,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,26,none,0.1188770833,0.1191666722,0.1191666722,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,27,none,0.1153625,0.1158333346,0.1158333346,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,28,none,0.1145625,0.1150000021,0.1150000021,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,29,none,0.1114583333,0.1116666719,0.1116666719,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,30,none,0.1066666667,0.1066666692,0.1066666692,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,31,none,0.11403125,0.1141666695,0.1141666695,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,32,none,0.1088041667,0.1091666669,0.1091666669,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,33,none,0.1133333333,0.113333337,0.113333337,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
C,raw,3,3,0.001,34,none,0.1121458333,0.1125000045,0.1125000045,0,0,-0.2569871247,29.99434471,-1.597510457,0.4933333397,55.31048332,0.5060916543,-0.009652033448,0.4933333397,0.4776083231,0,0.002745882841,0.0143479798,-2.818112225e+11,1.597510457,1,1,-158.079483,69.34815979,-362.7633057,0,0,1,-2.254250526,0,0,1,-0.9604830146,0.002376615768,-1.530902446e+11,362.7633057,0.6869462132,17.18772697,2.368965387,5.648473263
