arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKT1,std,0,0,0.0001,22,0,1,0.9604166667,1,1,1,0,0,0.1264503002,16.749897,-5.498014927,1.013126254,46.15093219,0,0,-9.790668488,24.96463966,-45.65674591,0.8104676008,48.19281016,3.461533308,1.059443712,0.7615098953,0.03628532216,0.008017222397,0.07287497073,0,1.200000048,0.02435710095,0.007853035815,0.0505615212,0,1.200000048
KKT1,std,0,0,0.0001,23,1,5,0.9392387821,1,0.7320000529,1,0,0,-0.686891973,20.03797531,-15.3550806,0.9826737046,61.15685511,0,0,-7.806532383,27.87768936,-66.42858887,0.8872354031,66.14866648,3.612599611,1.089403033,0.7582525015,0.03021551855,0.0115149999,0.06928756088,0,1.200000048,0.02185330167,0.01285229996,0.05846697837,0,1.200000048
KKT1,std,0,0,0.0001,24,0,1,0.9701923077,1,0.969999969,1,0,0,-0.2265949398,21.75293922,-11.30688477,0.9936420918,62.80228772,0,0,-11.15890598,25.20256042,-50.60512924,0.7722964883,66.14347215,3.528355837,1.087979078,0.7468634248,0.027940033,0.01230003592,0.05345011875,0,1.200000048,0.02411935292,0.01254233997,0.04351060838,0,1.200000048
KKT1,std,0,0,0.0001,25,1,5,0.924755609,1,0.682000041,1,0,0,0.524990499,19.56869888,-16.03627396,1.007962465,63.02774108,0,0,-7.219431877,26.88270187,-53.21887207,0.8590955734,65.3196571,3.789639235,1.121816993,0.7365375757,0.03093524463,0.01167043112,0.06209354848,0,1.200000048,0.02268531919,0.01024904288,0.04567077011,0,1.200000048
KKT1,std,0,0,0.0001,26,0,1,0.9708733974,1,0.9899999499,1,0,0,-0.1278109252,16.20338631,-7.418725014,0.9885889888,60.32981369,0,0,-7.534080982,22.99692726,-41.09708405,0.8494669795,59.64588427,3.722042561,1.117625952,0.7354604006,0.03774567321,0.009950092062,0.06371933967,0,1.200000048,0.02613766119,0.009374060668,0.05853005499,0,1.200000048
KKT1,std,0,0,0.0001,27,1,5,0.9242067308,1,0.6240000129,1,0,0,0.4072486758,19.30060959,-6.166694164,1.011221409,62.9385455,0,0,-5.470884323,30.02771378,-36.63278198,0.9003244042,66.29759816,3.982553482,1.155183315,0.7541263103,0.03092448227,0.01069430169,0.06012168154,0,1.200000048,0.02029798925,0.01023891661,0.03584230319,0,1.200000048
KKT1,std,0,0,0.0001,28,0,1,0.9718349359,1,0.9799999595,1,0,0,-2.161958218,18.49916458,-27.70131683,0.9369860291,62.40470724,0,0,-9.325191498,25.2664299,-58.71684647,0.791939795,63.26184418,3.938053131,1.151758194,0.7504962087,0.03273063526,0.01405811869,0.06557154655,0,1.200000048,0.02404692955,0.01145785116,0.04163629562,0,1.200000048
KKT1,std,0,0,0.0001,29,1,5,0.9339583333,1,0.682000041,1,0,0,0.1175617129,22.60153008,-10.46367741,1.012238264,65.91210829,0,0,-8.394577026,32.12425995,-45.61870956,0.8826742172,68.54616005,4.12916851,1.179534674,0.7593577504,0.02683736384,0.01108520012,0.04831571877,0,1.200000048,0.01871756092,0.01059683785,0.0317796357,0,1.200000048
KKT1,std,0,0,0.0001,30,0,1,0.9770032051,1,0.9499999881,1,0,0,-3.045231819,22.20463562,-32.13812256,0.9243909121,60.51593291,0,0,-11.49751091,28.48716545,-68.22750092,0.8131942749,61.97679119,4.099724293,1.17463541,0.7518524528,0.02688596398,0.01282992493,0.04704721645,0,1.200000048,0.02108839154,0.01096337661,0.03798526153,0,1.200000048
KKT1,std,1,1,0.0001,1,1,5,0.9577323718,1,0.6700000167,1,0,0,0.8798367977,7.321454048,-8.614530563,1.082579851,35.93531712,0,0,2.31908536,7.828654766,-23.80942154,1.225780129,35.40091392,1.001207113,0.6880839467,0.6872656941,0.08328509331,0.01941286214,0.3031116724,0,1.200000048,0.07547519356,0.02873742394,0.1854002625,0,1.200000048
KKT1,std,1,1,0.0001,2,0,1,0.9747195513,1,0.9300000072,1,0,0,-2.528199673,5.260644913,-10.29229355,0.7334595323,39.07995156,0,0,-0.6447495222,4.721711636,-9.094976425,0.8485375047,37.6774591,0.9555562735,0.6801761389,0.6882653832,0.1144247502,0.02374346554,0.3125443757,0,1.200000048,0.1283989698,0.04294485971,0.3554941714,0,1.200000048
KKT1,std,1,1,0.0001,3,1,5,0.9499519231,1,0.5900000334,1,0,0,0.4364153743,9.03468132,-5.600568295,1.021329284,47.91836495,0,0,1.23154521,9.530999184,-15.09568977,1.119579673,47.05518797,1.323173642,0.7446256876,0.8005834222,0.06763654202,0.01845256425,0.1768889129,0,1.200000048,0.06390984356,0.0270770546,0.1301387548,0,1.200000048
KKT1,std,1,1,0.0001,4,0,1,0.9794471154,1,0.969999969,1,0,0,-5.101727486,7.097293377,-22.91448402,0.578392446,39.92146052,0,0,-1.959391832,5.777617455,-14.65466976,0.776665628,38.18916184,1.316971898,0.7388446927,0.821773231,0.08574445546,0.03740321472,0.1989630014,0,1.200000048,0.1036462486,0.03760795295,0.2126682252,0,1.200000048
