cell,act1,act2,cond,seed,task,layer,p_pos,d_signed,D_abs,Q,Q_diag,zero_disagree,undefined_ratio,dead_frac,mu_norm,w_row_med,cos_med,zbar_med,zsd_med,a_rms
GL,GELU,LR,raw,5,49,1,3.333333333e-05,-3.684268877,3.684268877,0.9999666667,0.9999666667,0,0,0.96,26.35320991,2.526175128,-0.8830211005,-59.03842545,15.95702171,0.8635533926
GL,GELU,LR,raw,6,49,1,4.166666667e-05,-3.723986414,3.723986414,0.9999416667,0.9999416667,0,0,0.94,26.11247655,1.785041061,-0.8197697121,-38.39881134,10.42302608,1.366317374
GL,GELU,LR,raw,7,49,1,4.166666667e-05,-3.70312414,3.70312414,0.99995,0.99995,0,0,0.95,26.04160156,2.890353982,-0.8417895737,-63.54524994,16.95650482,0.8910910946
GL,GELU,LR,raw,8,49,1,0.000125,-3.758603819,3.758603819,0.9997833333,0.9997833333,0,0,0.79,26.39409369,3.966647297,-0.9319329312,-98.95758057,26.12526703,0.69106336
GL,GELU,LR,raw,9,49,1,8.333333333e-06,-3.563345051,3.563345051,0.9999916667,0.9999916667,0,0,0.99,26.26440303,3.08554805,-0.8648596524,-67.78714752,18.66601181,0.2921988909
GL,GELU,LR,raw,0,49,2,0.020475,-0.02135321202,0.03216800308,0,0,0,0,0,0.1314451604,1.778025872,-0.2235032909,-0.05580486357,2.415745735,1.988120981
GL,GELU,LR,raw,1,49,2,0.02049166667,-0.03059282525,0.03569754683,0,0,0,0,0,0.2326955228,1.424188357,-0.4664144718,-0.1611522734,4.864263058,2.593272347
GL,GELU,LR,raw,2,49,2,0.0107,-0.02485920734,0.0364436911,0,0,0,0,0,0.1154452094,1.21499258,-0.4203440484,-0.06164796278,1.874739766,1.97007581
GL,GELU,LR,raw,3,49,2,0.01033333333,-0.02529150709,0.03299878484,0,0,0,0,0,0.1829348948,1.5968402,-0.4294526014,-0.1167048663,4.14572382,2.216277259
GL,GELU,LR,raw,4,49,2,0.04066666667,-0.03081597175,0.03721120186,0,0,0,0,0,0.2330523463,2.176658289,-0.3507668639,-0.1845141351,5.002901554,2.794527699
GL,GELU,LR,raw,5,49,2,0.03063333333,-0.03232515742,0.03760294595,0,0,0,0,0,0.2492863918,2.170394487,-0.5270228808,-0.2889199257,7.578827858,3.077192674
GL,GELU,LR,raw,6,49,2,0.02075833333,-0.03122074099,0.03656610149,0,0,0,0,0,0.4050319209,1.548740375,-0.4478370032,-0.2898052037,7.902492523,3.428130036
GL,GELU,LR,raw,7,49,2,0.03084166667,-0.03668616624,0.03960733737,0,0,0,0,0,0.2572021791,2.576604312,-0.4764462141,-0.2899173796,7.981557369,3.42271853
GL,GELU,LR,raw,8,49,2,0.02065,-0.03282882117,0.03694746575,0,0,0,0,0,0.2748103775,2.575614982,-0.2806556952,-0.1945137382,5.261900425,2.427386466
GL,GELU,LR,raw,9,49,2,0.06020833333,-0.08664984397,0.1136426901,0,0,0,0,0,0.08435055415,1.408912496,-0.05619060628,-0.01575347222,0.7367880344,1.581860945
GL,GELU,LR,raw,0,50,1,1.666666667e-05,-3.64520024,3.64520024,0.9999833333,0.9999833333,0,0,0.98,25.93165051,3.548471787,-0.8889265589,-80.96631622,22.01259232,0.5165579397
GL,GELU,LR,raw,1,50,1,2.5e-05,-3.687377282,3.687377282,0.9999666667,0.9999666667,0,0,0.96,26.50609445,1.877425938,-0.8402226288,-41.77445984,11.11751366,0.7885982619
GL,GELU,LR,raw,2,50,1,1.666666667e-05,-3.780510902,3.780510902,0.999975,0.999975,0,0,0.97,26.50814712,2.000279089,-0.8278775224,-43.53562164,11.5184679,0.2813099572
GL,GELU,LR,raw,3,50,1,2.5e-05,-3.692147782,3.692147782,0.999975,0.999975,0,0,0.97,26.12548909,2.138169109,-0.8510508147,-47.97799683,12.93629456,0.7006936992
GL,GELU,LR,raw,4,50,1,4.166666667e-05,-3.702951974,3.702951974,0.99995,0.99995,0,0,0.96,25.98622694,2.638171305,-0.8824143169,-60.22478485,16.40740013,0.811478255
GL,GELU,LR,raw,5,50,1,3.333333333e-05,-3.682979866,3.682979866,0.9999666667,0.9999666667,0,0,0.96,26.35320991,2.526175128,-0.8830211005,-59.03842545,15.95702171,0.915054412
GL,GELU,LR,raw,6,50,1,4.166666667e-05,-3.722599268,3.722599268,0.9999416667,0.9999416667,0,0,0.94,26.11247655,1.785041061,-0.8197678686,-38.39881134,10.42302608,1.461707466
GL,GELU,LR,raw,7,50,1,5e-05,-3.701851418,3.701851418,0.9999416667,0.9999416667,0,0,0.95,26.04160156,2.890403184,-0.8417895968,-63.54524994,16.95650482,0.9406585892
GL,GELU,LR,raw,8,50,1,0.0001333333333,-3.758408455,3.758408455,0.999775,0.999775,0,0,0.79,26.39409369,3.966647297,-0.9319329312,-98.95758057,26.12526703,0.641609568
GL,GELU,LR,raw,9,50,1,8.333333333e-06,-3.564003696,3.564003696,0.9999916667,0.9999916667,0,0,0.99,26.26440303,3.08554805,-0.8648590452,-67.78723145,18.66601181,0.2532713335
GL,GELU,LR,raw,0,50,2,0.0005083333333,-0.02031402483,0.0301245555,0,0,0,0,0,0.1491174328,1.7814038,-0.2154864403,-0.06416089833,2.610340357,2.197354883
GL,GELU,LR,raw,1,50,2,0.05038333333,-0.03027516547,0.03503569714,0,0,0,0,0,0.2276487094,1.467219258,-0.5031573122,-0.1639993042,4.929275036,2.529526994
GL,GELU,LR,raw,2,50,2,0.02045,-0.02042189935,0.03558780283,0,0,0,0,0,0.08120718975,1.207839178,-0.3755580328,-0.03442051634,1.470526814,1.483063363
GL,GELU,LR,raw,3,50,2,0.040275,-0.02642993271,0.03259632834,0,0,0,0,0,0.2022728479,1.570749355,-0.4284842538,-0.1295388639,4.638830185,2.455891137
GL,GELU,LR,raw,4,50,2,0.01071666667,-0.03275929484,0.03737532813,0,0,0,0,0,0.2432948192,2.217291121,-0.3782317066,-0.2010059208,5.50354147,2.954469181
GL,GELU,LR,raw,5,50,2,0.0007333333333,-0.03306731722,0.03777036358,0,0,0,0,0,0.2641534556,2.228409598,-0.5409904558,-0.3091529608,8.008264542,3.247965558
GL,GELU,LR,raw,6,50,2,0.02075833333,-0.03182438963,0.03717772306,0,0,0,0,0,0.4477123265,1.549368285,-0.4675304598,-0.3122420311,8.491504669,3.599755932
GL,GELU,LR,raw,7,50,2,0.01091666667,-0.0365285008,0.03947375454,0,0,0,0,0,0.2734551654,2.577417103,-0.5064089713,-0.3252313137,8.702775002,3.47056357
GL,GELU,LR,raw,8,50,2,0.03063333333,-0.03088842747,0.03763723465,0,0,0,0,0,0.2467646211,2.59637891,-0.3042347823,-0.1808099449,5.352649212,2.560671155
GL,GELU,LR,raw,9,50,2,0.030275,-0.03516354745,0.04860478447,0,0,0,0,0,0.07311313629,1.419949861,-0.09102131471,-0.01600783505,0.6266025305,1.365746468
LE,LR,ELU,raw,0,0,1,0.4678666667,-0.126433148,1.418339692,0,0,0,0,0,25.93165051,0.5771610058,-0.001991929696,-0.02080166526,0.1315861493,0.1901983433
LE,LR,ELU,raw,1,0,1,0.54245,0.2191859254,1.521015481,0,0,0,0,0,26.50609445,0.5769228727,0.0009534899332,0.01207712479,0.1376536489,0.2427107734
LE,LR,ELU,raw,2,0,1,0.4797333333,-0.03389377328,1.448618058,0,0,0,0,0,26.50814712,0.5774180012,-0.002670747307,-0.03646048158,0.1354096532,0.2112550122
LE,LR,ELU,raw,3,0,1,0.4901666667,-0.0437312309,1.606477694,0,0,0,0,0,26.12548909,0.57807319,-0.0005365300407,-0.008466500789,0.1438405812,0.2505771159
LE,LR,ELU,raw,4,0,1,0.5297166667,0.1532895677,1.481873237,0,0,0,0,0,25.98622694,0.5766582787,0.0005592681294,0.002555803163,0.1298862398,0.238410265
LE,LR,ELU,raw,5,0,1,0.5286166667,0.1879383503,1.510559044,0,0,0,0,0,26.35320991,0.576566334,-0.0003640185638,-0.004079970066,0.1362269074,0.2767902615
LE,LR,ELU,raw,6,0,1,0.4279916667,-0.262990627,1.580752444,0,0,0,0,0,26.11247655,0.5776195879,-0.005363008279,-0.08280835301,0.136206001,0.2123194571
LE,LR,ELU,raw,7,0,1,0.4414583333,-0.2034911343,1.331541967,0,0,0,0,0,26.04160156,0.5778112186,-0.002173270062,-0.02473247238,0.1302503794,0.1932941068
LE,LR,ELU,raw,8,0,1,0.5061333333,-0.0136462069,1.515324974,0,0,0,0,0,26.39409369,0.5791006976,0.0008625367385,0.01673463546,0.1337771267,0.2030050542
LE,LR,ELU,raw,9,0,1,0.45095,-0.2130155979,1.51115809,0,0,0,0,0,26.26440303,0.5776146773,-0.002237001063,-0.03775225207,0.1364455372,0.2224845864
LE,LR,ELU,raw,0,0,2,0.5131333333,0.1955805957,1.610439415,0,0,0,0,0,1.679303166,0.5771382073,0.001378967096,-0.001260461053,0.047995314,0.1145811869
LE,LR,ELU,raw,1,0,2,0.4801333333,-0.2021342683,1.818064244,0,0,0,0,0,2.1960444,0.5732974866,-0.03329242016,-0.004178822972,0.05815740302,0.1429552057
LE,LR,ELU,raw,2,0,2,0.4670333333,-0.2258360026,1.751243194,0,0,0,0,0,1.8859512,0.5715565738,-0.01352850761,-0.01860019565,0.05313821509,0.1330951379
LE,LR,ELU,raw,3,0,2,0.4389916667,-0.320435414,1.928854332,0,0,0,0,0,2.285188708,0.579816664,-0.007649374204,-0.02843329124,0.0555138588,0.1484431083
LE,LR,ELU,raw,4,0,2,0.4963833333,-0.01014864974,1.870390282,0,0,0,0,0,2.156899093,0.5730708622,-0.005295488836,-0.0006393124349,0.05630967021,0.1426451313
LE,LR,ELU,raw,5,0,2,0.5589166667,0.2611936523,1.890326248,0,0,0,0,0,2.540890297,0.5783807529,0.008178301019,0.0308055561,0.05645556748,0.1751980781
LE,LR,ELU,raw,6,0,2,0.51885,0.01928203443,2.032277515,0,0,0,0,0,1.918943528,0.5759819444,0.008946184135,0.005012531299,0.04913340881,0.1390314453
LE,LR,ELU,raw,7,0,2,0.5054416667,-0.0005289950281,1.806293322,0,0,0,0,0,1.733293047,0.5726762789,0.001040684057,-0.001715240534,0.04466511309,0.1149698958
LE,LR,ELU,raw,8,0,2,0.4446583333,-0.3124114559,1.690343956,0,0,0,0,0,1.799265826,0.578964437,-0.01881581053,-0.02117679641,0.05057017133,0.1140069841
LE,LR,ELU,raw,9,0,2,0.5579166667,0.3245475895,1.936096923,0,0,0,0,0,2.012104234,0.5739125161,0.01010875087,0.02033948712,0.05222590268,0.1438260567
LE,LR,ELU,raw,0,1,1,0.1552166667,-1.610619217,1.644075874,0,0,0,0,0,25.93165051,6.597824408,-0.07835164598,-14.35041046,8.814840317,3.798034286
LE,LR,ELU,raw,1,1,1,0.2105166667,-1.021225403,1.075303264,0,0,0,0,0,26.50609445,6.764091779,-0.04784137457,-8.629396439,8.054244995,3.710577929
LE,LR,ELU,raw,2,1,1,0.2388,-1.056933682,1.229610596,0,0,0,0,0,26.50814712,6.562939957,-0.04042969156,-6.898240089,8.037755966,4.115112244
LE,LR,ELU,raw,3,1,1,0.2449333333,-0.9651105112,1.087458101,0,0,0,0,0,26.12548909,7.121641629,-0.03936638117,-7.281992435,8.613030434,4.385182923
LE,LR,ELU,raw,4,1,1,0.24025,-0.9546014058,1.110000425,0,0,0,0,0,25.98622694,7.448505024,-0.04359613553,-7.880053997,9.070109367,4.693678712
LE,LR,ELU,raw,5,1,1,0.2411583333,-0.9905747282,1.096719142,0,0,0,0,0,26.35320991,6.569035952,-0.02987648549,-5.536383629,7.828415871,3.970341076
LE,LR,ELU,raw,6,1,1,0.263925,-0.8904862146,1.093350798,0,0,0,0,0,26.11247655,6.453611213,-0.04401973403,-6.748435974,8.081547737,4.29993021
LE,LR,ELU,raw,7,1,1,0.279825,-0.8816375611,1.017764584,0,0,0,0,0,26.04160156,6.196165479,-0.02816295699,-4.204771519,7.792892456,4.167545435
LE,LR,ELU,raw,8,1,1,0.2437916667,-1.006657997,1.134837097,0,0,0,0,0,26.39409369,7.043383667,-0.03767118241,-7.347383022,8.794093132,4.520686983
LE,LR,ELU,raw,9,1,1,0.2243666667,-1.048412044,1.123278734,0,0,0,0,0,26.26440303,6.734003914,-0.0451273355,-7.845722675,8.366122246,4.066506534
LE,LR,ELU,raw,0,1,2,0.2146833333,-0.8844049288,0.9119828808,0.1128,0.1128,0,0,0,24.27636902,1.537659355,-0.1415847169,-5.292804718,5.850782871,2.712600679
LE,LR,ELU,raw,1,1,2,0.4573666667,-0.07078480392,0.1994902275,0.03305,0.03305,0,0,0,16.61544463,1.584826021,-0.0196964945,-0.5483387113,6.70052433,4.764321405
LE,LR,ELU,raw,2,1,2,0.5171,0.0442285797,0.2228491649,0.027125,0.027125,0,0,0,23.85285929,1.528196607,0.008968619125,0.3214026392,6.472031116,4.962814013
LE,LR,ELU,raw,3,1,2,0.486525,-0.005698005847,0.2159304869,0.05694166667,0.05694166667,0,0,0,23.05972667,1.617536726,-0.001611427682,-0.05946463346,7.729338169,5.869560156
LE,LR,ELU,raw,4,1,2,0.4501666667,-0.1041633308,0.2564823007,0.07024166667,0.07024166667,0,0,0,26.73719396,1.648498595,-0.02071946131,-0.9584197402,8.317837715,5.757858044
LE,LR,ELU,raw,5,1,2,0.5236333333,0.09014249754,0.2025296346,0.02206666667,0.02206666667,0,0,0,21.15639964,1.546082141,0.01260410072,0.449359864,6.329591751,5.114415091
LE,LR,ELU,raw,6,1,2,0.5476333333,0.1375367269,0.2551498522,0.024275,0.024275,0,0,0,24.74551843,1.48991885,0.0158057296,0.612462163,6.532965183,5.369331183
LE,LR,ELU,raw,7,1,2,0.5244166667,0.07712859232,0.243948125,0.032575,0.032575,0,0,0,22.30128235,1.532944397,0.01887687606,0.5898338556,7.054162025,5.565865209
LE,LR,ELU,raw,8,1,2,0.4477833333,-0.1028767936,0.237450803,0.069875,0.069875,0,0,0,23.7076823,1.630762148,-0.02013754182,-0.7662526369,8.041352272,5.617614314
LE,LR,ELU,raw,9,1,2,0.447875,-0.09493603596,0.2627188681,0.04378333333,0.04378333333,0,0,0,20.66824849,1.554715571,-0.03079818466,-0.9662284851,7.124240398,4.980362259
LE,LR,ELU,raw,0,2,1,0.161475,-1.364263111,1.437480514,0,0,0,0,0,25.93165051,11.10041039,-0.06518422978,-19.32396889,13.93019104,6.562875859
LE,LR,ELU,raw,1,2,1,0.1837583333,-1.280805614,1.411121235,0,0,0,0,0,26.50609445,11.47144867,-0.06327094879,-18.98566055,15.09140205,7.840790603
LE,LR,ELU,raw,2,2,1,0.1926,-1.220638396,1.338609299,0,0,0,0,0,26.50814712,11.84292308,-0.06105119438,-18.09250641,14.65864372,7.806802029
LE,LR,ELU,raw,3,2,1,0.197475,-1.26961463,1.416307434,0,0,0,0,0,26.12548909,12.06692984,-0.06848366724,-21.19793892,15.27775383,8.286988837
LE,LR,ELU,raw,4,2,1,0.1951333333,-1.183484605,1.324289573,0,0,0,0,0,25.98622694,12.22543481,-0.05814285571,-18.11156082,15.0111475,7.846607105
LE,LR,ELU,raw,5,2,1,0.1592833333,-1.330695497,1.409680624,0,0,0,0,0,26.35320991,11.84267115,-0.06403041373,-18.32624054,13.92775822,6.730844135
LE,LR,ELU,raw,6,2,1,0.21445,-1.146165772,1.305204994,0,0,0,0,0,26.11247655,11.51896382,-0.05733909362,-16.96429253,15.567626,8.712243581
LE,LR,ELU,raw,7,2,1,0.2379416667,-1.022418047,1.22268607,0,0,0,0,0,26.04160156,11.45565614,-0.05053012045,-14.53154945,14.22569656,8.713709232
LE,LR,ELU,raw,8,2,1,0.1997083333,-1.225196219,1.352349713,0,0,0,0,0,26.39409369,12.05831923,-0.06639528569,-19.92417336,15.33339119,8.606806058
LE,LR,ELU,raw,9,2,1,0.1899916667,-1.168897228,1.316476655,0,0,0,0,0,26.26440303,11.18388603,-0.06027242872,-18.02238655,13.61202717,7.018575093
LE,LR,ELU,raw,0,2,2,0.094075,-1.348492893,1.348492893,0.69165,0.69165,0,0,0,37.93946423,2.427022459,-0.2574520876,-22.71388817,17.70656967,4.629741518
LE,LR,ELU,raw,1,2,2,0.08280833333,-1.45534799,1.45534799,0.7708833333,0.7708833333,0,0,0,49.82811276,2.447020304,-0.2627966864,-31.05077553,21.20573425,5.029005053
LE,LR,ELU,raw,2,2,2,0.09135,-1.438282727,1.438282727,0.7572916667,0.7572916667,0,0,0,44.5819944,2.387948378,-0.2877096677,-30.25573921,21.16778183,5.934814969
LE,LR,ELU,raw,3,2,2,0.08854166667,-1.468986991,1.468986991,0.7802833333,0.7802833333,0,0,0,51.82928319,2.49803873,-0.264761264,-32.55173874,23.24082375,6.132435669
LE,LR,ELU,raw,4,2,2,0.09603333333,-1.39792872,1.398146911,0.7563416667,0.7563416667,0,0,0,47.04881322,2.539937915,-0.2596371882,-30.14045906,21.90234184,6.190764694
LE,LR,ELU,raw,5,2,2,0.1138583333,-1.26086362,1.26086362,0.6873166667,0.6873166667,0,0,0,38.12107503,2.42728696,-0.2582639837,-23.49451828,18.80154228,5.731649594
LE,LR,ELU,raw,6,2,2,0.08500833333,-1.472639649,1.472639649,0.787625,0.787625,0,0,0,54.63368705,2.402701222,-0.2821948336,-36.89665604,23.74593353,6.164425552
LE,LR,ELU,raw,7,2,2,0.08599166667,-1.495293848,1.495293848,0.779075,0.779075,0,0,0,53.98492017,2.311287137,-0.2880484872,-34.92823029,23.19849968,5.94587151
LE,LR,ELU,raw,8,2,2,0.0979,-1.378431147,1.378431147,0.7569583333,0.7569583333,0,0,0,52.88826515,2.540410854,-0.2593048968,-33.71805573,23.83645248,5.96393349
LE,LR,ELU,raw,9,2,2,0.1184,-1.234598733,1.239732961,0.6773166667,0.6773166667,0,0,0,41.26853182,2.451773076,-0.2459685914,-22.95674706,18.40024376,5.952586159
LE,LR,ELU,raw,0,3,1,0.1646666667,-1.800747162,2.219998464,0,0,0,0,0,25.93165051,13.78453205,-0.1240174618,-44.28554535,24.77365685,36.71297133
LE,LR,ELU,raw,1,3,1,0.1839333333,-1.757161389,2.270604519,0,0,0,0,0,26.50609445,14.12591646,-0.1442568068,-52.21781921,26.0625,39.1711261
LE,LR,ELU,raw,2,3,1,0.152775,-1.98497853,2.55857866,0,0,0,0,0,26.50814712,13.4742354,-0.1676292072,-58.03410339,28.73962021,37.47295045
LE,LR,ELU,raw,3,3,1,0.1756666667,-2.071379372,2.6933922,0,0,0,0,0,26.12548909,14.29168752,-0.2597623581,-91.9516449,35.98294067,43.77427597
LE,LR,ELU,raw,4,3,1,0.151675,-2.178147596,2.816684241,0,0,0,0,0,25.98622694,13.67886477,-0.2376393022,-82.56877899,33.27251434,43.71564073
LE,LR,ELU,raw,5,3,1,0.1428833333,-2.04806575,2.386320763,0,0,0,0,0,26.35320991,14.24980197,-0.1481299303,-52.33853531,25.23475075,21.34310679
LE,LR,ELU,raw,6,3,1,0.200875,-1.979925002,2.903414824,0,0,0,0,0,26.11247655,12.95555531,-0.3143043798,-98.80490112,36.49689102,44.78015865
LE,LR,ELU,raw,7,3,1,0.2213,-1.671973874,2.635672782,0,0,0,0,0,26.04160156,12.97698796,-0.1843266787,-64.15774536,29.21873283,61.55021009
LE,LR,ELU,raw,8,3,1,0.188475,-1.563880914,1.98215199,0,0,0,0,0,26.39409369,14.55516215,-0.09180945791,-34.25270844,24.79390335,28.68747386
LE,LR,ELU,raw,9,3,1,0.1468,-1.726729896,2.039361767,0,0,0,0,0,26.26440303,13.79316444,-0.1224093263,-44.08750916,23.4294014,21.47785256
LE,LR,ELU,raw,0,3,2,0.001716666667,-3.240550562,3.240550562,0.99735,0.99735,0,0,0.5,346.7932257,2.572790261,-0.2134644742,-178.5569763,57.76822662,2.423024048
LE,LR,ELU,raw,1,3,2,0.001508333333,-3.275687131,3.275687131,0.9979,0.9979,0,0,0.66,370.129232,2.52290544,-0.2265061726,-213.9067535,64.2538681,2.156999644
LE,LR,ELU,raw,2,3,2,0.000225,-3.494117704,3.494117704,0.999675,0.999675,0,0,0.84,356.0704392,2.444047,-0.29307668,-249.1477966,70.29247284,1.318091985
LE,LR,ELU,raw,3,3,2,0.0003083333333,-3.534260301,3.534260301,0.9995916667,0.9995916667,0,0,0.8,417.1593123,2.532529245,-0.3121152794,-331.8397217,93.02759552,1.24249228
LE,LR,ELU,raw,4,3,2,0.0002583333333,-3.506048142,3.506048142,0.999625,0.999625,0,0,0.81,416.8336945,2.583162579,-0.2680566341,-281.6489563,79.66363525,1.312377259
LE,LR,ELU,raw,5,3,2,0.002575,-3.191773267,3.191773267,0.9953,0.9953,0,0,0.4,196.3320543,2.534532822,-0.3174970818,-158.554718,47.59716034,2.109632428
LE,LR,ELU,raw,6,3,2,0.0001,-3.609137357,3.609137357,0.9998666667,0.9998666667,0,0,0.88,427.0267596,2.412448816,-0.3079644863,-315.7156067,89.52467346,1.093397555
LE,LR,ELU,raw,7,3,2,0.0001166666667,-3.599397655,3.599397655,0.9998333333,0.9998333333,0,0,0.91,589.2800798,2.406595103,-0.2647473476,-371.3058777,101.8992081,1.191848788
LE,LR,ELU,raw,8,3,2,0.003791666667,-3.009924656,3.009924656,0.993525,0.993525,0,0,0.26,263.6392691,2.650739376,-0.2519785802,-174.8523254,57.47945404,2.939948487
LE,LR,ELU,raw,9,3,2,0.005283333333,-2.753934053,2.753934053,0.98985,0.98985,0,0,0.04,194.4572774,2.5493752,-0.2902287163,-136.7670288,47.84879303,3.022141664
LE,LR,ELU,raw,0,4,1,0.1954083333,-1.903512985,2.733688846,0,0,0,0,0,25.93165051,14.91146592,-0.2753688854,-115.3160934,38.5683403,64.71780954
LE,LR,ELU,raw,1,4,1,0.1554916667,-2.066672028,2.759563142,0,0,0,0,0,26.50609445,15.38593848,-0.294275129,-112.7517853,41.81494522,78.14818006
LE,LR,ELU,raw,2,4,1,0.2035416667,-2.011835087,3.055277702,0,0,0,0,0,26.50814712,14.05985094,-0.3039676601,-104.7120361,39.24402618,63.08523851
LE,LR,ELU,raw,3,4,1,0.1998166667,-1.97127378,2.825740837,0,0,0,0,0,26.12548909,15.06718694,-0.3700185358,-137.1441498,47.37369156,62.26243041
LE,LR,ELU,raw,4,4,1,0.1407583333,-2.354090609,3.005857798,0,0,0,0,0,25.98622694,13.86450236,-0.3241283165,-111.6565628,39.34029388,55.11303601
LE,LR,ELU,raw,5,4,1,0.1912583333,-2.083188857,2.87241319,0,0,0,0,0,26.35320991,15.30606842,-0.2724324394,-103.5423584,39.64293289,51.97771478
LE,LR,ELU,raw,6,4,1,0.2072,-2.071530827,3.116045981,0,0,0,0,0,26.11247655,13.18982547,-0.3802249665,-132.4243011,39.8902626,49.17624894
LE,LR,ELU,raw,7,4,1,0.2127166667,-1.879932156,2.921274577,0,0,0,0,0,26.04160156,13.27124667,-0.2862441272,-97.25926208,36.5932045,72.7188374
LE,LR,ELU,raw,8,4,1,0.2217416667,-1.769489871,2.68652408,0,0,0,0,0,26.39409369,15.08471344,-0.1811869037,-69.07244873,31.95519447,64.82174628
LE,LR,ELU,raw,9,4,1,0.20085,-1.850170808,2.715332909,0,0,0,0,0,26.26440303,14.80129354,-0.2541107482,-100.6106796,37.23147964,56.74154015
LE,LR,ELU,raw,0,4,2,0.00015,-3.580742519,3.580742519,0.999775,0.999775,0,0,0.83,620.6583228,2.570508415,-0.2282032069,-350.1947021,97.85121918,1.647330597
LE,LR,ELU,raw,1,4,2,8.333333333e-05,-3.591975044,3.591975044,0.9999083333,0.9999083333,0,0,0.94,750.661334,2.551507197,-0.229545319,-422.5802307,117.2402649,1.307959875
LE,LR,ELU,raw,2,4,2,0,-3.674007797,3.674007797,1,1,0,0,1,604.8049228,2.444047,-0.2724798033,-403.9926147,110.5883636,1
LE,LR,ELU,raw,3,4,2,7.5e-05,-3.610517225,3.610517225,0.9999,0.9999,0,0,0.93,596.4360232,2.574371028,-0.3102539812,-453.4799194,124.1276703,1.219960002
LE,LR,ELU,raw,4,4,2,4.166666667e-05,-3.57344881,3.57344881,0.9999333333,0.9999333333,0,0,0.94,528.558649,2.596591766,-0.2556640682,-336.3815002,93.34364319,1.124213638
LE,LR,ELU,raw,5,4,2,2.5e-05,-3.656627492,3.656627492,0.9999666667,0.9999666667,0,0,0.97,496.4534341,2.534532822,-0.2898266064,-371.656311,99.96206665,1.153920962
LE,LR,ELU,raw,6,4,2,0,-3.662723649,3.662723649,1,1,0,0,1,470.5913584,2.412448816,-0.2964576741,-338.3068848,92.36551666,1
LE,LR,ELU,raw,7,4,2,0,-3.7338541,3.7338541,1,1,0,0,1,698.8052444,2.406595103,-0.2711166114,-439.4251709,121.9314346,1
LE,LR,ELU,raw,8,4,2,0.0001833333333,-3.465508696,3.465508696,0.9996583333,0.9996583333,0,0,0.71,617.6297561,2.666242384,-0.2419512715,-398.5179749,112.706192,1.11535265
LE,LR,ELU,raw,9,4,2,7.5e-05,-3.36553751,3.36553751,0.9999,0.9999,0,0,0.92,539.6773011,2.575331373,-0.276793133,-372.5350647,111.4755707,1.123718089
LE,LR,ELU,raw,0,5,1,0.1769833333,-2.15797328,2.959212357,0,0,0,0,0,25.93165051,14.7892206,-0.3304692791,-128.8717499,46.62409592,83.39092352
LE,LR,ELU,raw,1,5,1,0.13035,-2.377636503,3.059997832,0,0,0,0,0,26.50609445,15.5215055,-0.3531504241,-135.6722717,46.18055344,89.70183382
LE,LR,ELU,raw,2,5,1,0.2305916667,-1.821689308,3.032853681,0,0,0,0,0,26.50814712,14.23489951,-0.2944960689,-106.8729858,40.30410767,76.0124603
LE,LR,ELU,raw,3,5,1,0.2232333333,-1.911253916,2.981547632,0,0,0,0,0,26.12548909,15.80339141,-0.4070413781,-156.0356598,56.05664825,80.46888726
LE,LR,ELU,raw,4,5,1,0.1693666667,-2.21855091,3.077306685,0,0,0,0,0,25.98622694,14.36455266,-0.3956078181,-130.5527649,45.66310883,66.47758766
LE,LR,ELU,raw,5,5,1,0.2104083333,-2.055809828,2.923407342,0,0,0,0,0,26.35320991,15.25155645,-0.2924226641,-112.1649094,35.81542587,51.50758322
LE,LR,ELU,raw,6,5,1,0.2072,-2.07152799,3.116046847,0,0,0,0,0,26.11247655,13.18982547,-0.3802249632,-132.4243011,39.89023972,49.17627885
LE,LR,ELU,raw,7,5,1,0.247925,-1.718975076,2.958355789,0,0,0,0,0,26.04160156,13.54575222,-0.2909486571,-101.2991791,40.22595596,81.03664378
LE,LR,ELU,raw,8,5,1,0.1897,-1.946406817,2.749342045,0,0,0,0,0,26.39409369,15.25160425,-0.2115713295,-83.6497879,33.76052475,69.45681351
LE,LR,ELU,raw,9,5,1,0.1557166667,-2.121881585,2.852095858,0,0,0,0,0,26.26440303,15.14047895,-0.3024645643,-111.9041977,43.17631149,63.09073821
LE,LR,ELU,raw,0,5,2,0,-3.688328119,3.688328119,1,1,0,0,1,802.8895308,2.572790279,-0.2307235367,-457.4789124,123.7610703,1
LE,LR,ELU,raw,1,5,2,0,-3.677631666,3.677631666,1,1,0,0,1,863.6407793,2.551507197,-0.2357317145,-513.5435791,139.3777008,1
LE,LR,ELU,raw,2,5,2,0,-3.674636525,3.674636525,1,1,0,0,1,730.0575205,2.444047,-0.2239031075,-414.6188049,107.3225479,1
LE,LR,ELU,raw,3,5,2,0,-3.657216204,3.657216204,1,1,0,0,1,772.6152734,2.574371028,-0.2816126281,-543.2224731,148.4170074,1
LE,LR,ELU,raw,4,5,2,1.666666667e-05,-3.616973198,3.616973198,0.999975,0.999975,0,0,0.97,638.3156413,2.597266556,-0.2395990293,-377.8348389,104.7402954,1.053531411
LE,LR,ELU,raw,5,5,2,8.333333333e-06,-3.653484123,3.653484123,0.999975,0.999975,0,0,0.97,491.2842629,2.534532822,-0.2865858275,-367.2016602,101.0313492,1.281569319
