cell_id,t0,p_count,margin_bin,margin_bins,utility,n_total,n_low,n_mid,n_high,valid_low_high,margin_cut_1,margin_cut_2,margin_cut_3,margin_cut_4,utility_cut_1,utility_cut_2,end_strict_dead_events_low,end_strict_dead_risk_low,end_strict_dead_events_mid,end_strict_dead_risk_mid,end_strict_dead_events_high,end_strict_dead_risk_high,end_dead_0_05_events_low,end_dead_0_05_risk_low,end_dead_0_05_events_mid,end_dead_0_05_risk_mid,end_dead_0_05_events_high,end_dead_0_05_risk_high
3195,470001,23,0,5,utility_nmse,1,1,0,0,False,2.3734747856855392,2.832671883702278,3.5894583344459532,4.6438341379165653,0.44509723115683364,0.44509723115683364,0,0,0,,0,,0,0,0,,0,
3196,470001,23,2,5,utility_nmse,1,1,0,0,False,2.3734747856855392,2.832671883702278,3.5894583344459532,4.6438341379165653,1.1211044621902875,1.1211044621902875,0,0,0,,0,,0,0,0,,0,
3197,470001,23,4,5,utility_nmse,1,1,0,0,False,2.3734747856855392,2.832671883702278,3.5894583344459532,4.6438341379165653,1.1776748126461447,1.1776748126461447,0,0,0,,0,,0,0,0,,0,
3198,470001,24,0,5,utility_nmse,1,1,0,0,False,3.41165534760803,3.5561237396672367,3.7507105797529219,3.9954158678650855,1.0939974483209158,1.0939974483209158,0,0,0,,0,,0,0,0,,0,
3199,470001,24,2,5,utility_nmse,1,1,0,0,False,3.41165534760803,3.5561237396672367,3.7507105797529219,3.9954158678650855,1.0478403765665081,1.0478403765665081,0,0,0,,0,,0,0,0,,0,
3200,470001,24,4,5,utility_nmse,1,1,0,0,False,3.41165534760803,3.5561237396672367,3.7507105797529219,3.9954158678650855,1.450635727088408,1.450635727088408,0,0,0,,0,,0,0,0,,0,
3201,470001,25,0,5,utility_nmse,1,1,0,0,False,3.245204670727253,3.6010910317301752,3.963656312972307,4.3329005144536499,-1.0215457404326744,-1.0215457404326744,0,0,0,,0,,0,0,0,,0,
3202,470001,25,2,5,utility_nmse,1,1,0,0,False,3.245204670727253,3.6010910317301752,3.963656312972307,4.3329005144536499,2.1616891710112416,2.1616891710112416,0,0,0,,0,,0,0,0,,0,
3203,470001,25,4,5,utility_nmse,1,1,0,0,False,3.245204670727253,3.6010910317301752,3.963656312972307,4.3329005144536499,3.3273711827750398,3.3273711827750398,0,0,0,,0,,0,0,0,,0,
3204,470001,26,0,5,utility_nmse,1,1,0,0,False,6.0674664154648781,6.1272208243608475,6.1869752332568169,6.2467296421527863,0.047777184480757663,0.047777184480757663,0,0,0,,0,,0,0,0,,0,
3205,470001,26,4,5,utility_nmse,1,1,0,0,False,6.0674664154648781,6.1272208243608475,6.1869752332568169,6.2467296421527863,1.7493710107271783,1.7493710107271783,0,0,0,,0,,0,0,0,,0,
3206,470001,27,0,5,utility_nmse,1,1,0,0,False,5.4656016863882542,5.5677506290376186,5.6698995716869831,5.7720485143363476,0.017257629900974167,0.017257629900974167,0,0,0,,0,,0,0,0,,0,
3207,470001,27,4,5,utility_nmse,1,1,0,0,False,5.4656016863882542,5.5677506290376186,5.6698995716869831,5.7720485143363476,0.75825574229722004,0.75825574229722004,0,0,0,,0,,0,0,0,,0,
3208,470001,28,0,5,utility_nmse,1,1,0,0,False,3.8418140035122632,3.8759897623211144,3.9645093537867071,4.1073727779090401,1.1148089523724654,1.1148089523724654,0,0,0,,0,,0,0,0,,0,
3209,470001,28,2,5,utility_nmse,1,1,0,0,False,3.8418140035122632,3.8759897623211144,3.9645093537867071,4.1073727779090401,4.5577448946002299,4.5577448946002299,0,0,0,,0,,0,0,0,,0,
3210,470001,28,4,5,utility_nmse,1,1,0,0,False,3.8418140035122632,3.8759897623211144,3.9645093537867071,4.1073727779090401,1.6196976810527033,1.6196976810527033,0,0,0,,0,,0,0,0,,0,
3211,470001,32,0,5,utility_nmse,1,1,0,0,False,1.402532197535038,2.5292866341769695,3.6560410708189011,4.7827955074608326,-0.011985069928875712,-0.011985069928875712,0,0,0,,0,,0,0,0,,0,
3212,470001,32,4,5,utility_nmse,1,1,0,0,False,1.402532197535038,2.5292866341769695,3.6560410708189011,4.7827955074608326,1.4069136146097705,1.4069136146097705,0,0,0,,0,,0,0,0,,0,
3213,480001,2,0,5,utility_nmse,9,3,3,3,True,0.17632741555571557,0.3734595187008381,0.61084033232182267,0.89313469501212273,-0.0046408473595494311,0.00010121386830178148,2,0.66666666666666663,3,1,2,0.66666666666666663,2,0.66666666666666663,3,1,2,0.66666666666666663
3214,480001,2,1,5,utility_nmse,9,3,3,3,True,0.17632741555571557,0.3734595187008381,0.61084033232182267,0.89313469501212273,-0.024288307600727459,0.0058773852677326491,2,0.66666666666666663,1,0.33333333333333331,0,0,2,0.66666666666666663,2,0.66666666666666663,1,0.33333333333333331
3215,480001,2,2,5,utility_nmse,9,3,3,3,True,0.17632741555571557,0.3734595187008381,0.61084033232182267,0.89313469501212273,0.026628638271492842,0.066331827811646135,0,0,0,0,2,0.66666666666666663,1,0.33333333333333331,1,0.33333333333333331,3,1
3216,480001,2,3,5,utility_nmse,9,3,3,3,True,0.17632741555571557,0.3734595187008381,0.61084033232182267,0.89313469501212273,-0.019688556476155514,0.03892323752643484,2,0.66666666666666663,2,0.66666666666666663,1,0.33333333333333331,2,0.66666666666666663,2,0.66666666666666663,1,0.33333333333333331
3217,480001,2,4,5,utility_nmse,9,3,3,3,True,0.17632741555571557,0.3734595187008381,0.61084033232182267,0.89313469501212273,-0.086770340881023394,0.019283178658961363,2,0.66666666666666663,1,0.33333333333333331,1,0.33333333333333331,2,0.66666666666666663,1,0.33333333333333331,1,0.33333333333333331
3218,480001,3,0,5,utility_nmse,4,2,1,1,True,0.5366500675678253,0.82225672118365767,0.96831931564956908,1.3312408953905108,-0.0034679029490087424,-0.002390923464048289,2,1,0,0,0,0,2,1,0,0,0,0
3219,480001,3,1,5,utility_nmse,4,2,1,1,True,0.5366500675678253,0.82225672118365767,0.96831931564956908,1.3312408953905108,-0.047751970942197151,-0.0080404100432550328,2,1,0,0,0,0,2,1,1,1,0,0
3220,480001,3,2,5,utility_nmse,4,2,1,1,True,0.5366500675678253,0.82225672118365767,0.96831931564956908,1.3312408953905108,0.01372086179296195,0.030777873167750033,1,0.5,0,0,0,0,1,0.5,0,0,1,1
3221,480001,3,3,5,utility_nmse,4,2,1,1,True,0.5366500675678253,0.82225672118365767,0.96831931564956908,1.3312408953905108,0.033195767587745041,0.058580095245771555,1,0.5,1,1,0,0,1,0.5,1,1,1,1
3222,480001,3,4,5,utility_nmse,4,2,1,1,True,0.5366500675678253,0.82225672118365767,0.96831931564956908,1.3312408953905108,-0.048408415979491068,0.22058407141164674,0,0,0,0,0,0,0,0,0,0,0,0
3223,480001,4,0,5,utility_nmse,4,2,1,1,True,0.82401289045810699,1.0948033636435865,1.3786574585363267,1.7748975425958633,-0.15547134217942313,-0.05451293816873827,1,0.5,0,0,0,0,1,0.5,0,0,1,1
3224,480001,4,1,5,utility_nmse,4,2,1,1,True,0.82401289045810699,1.0948033636435865,1.3786574585363267,1.7748975425958633,-0.044883471394973014,-0.006363529212632401,0,0,0,0,0,0,2,1,0,0,0,0
3225,480001,4,2,5,utility_nmse,3,1,1,1,True,0.82401289045810699,1.0948033636435865,1.3786574585363267,1.7748975425958633,0.034220356156237315,0.19628102080131349,1,1,0,0,1,1,1,1,0,0,1,1
3226,480001,4,3,5,utility_nmse,4,2,1,1,True,0.82401289045810699,1.0948033636435865,1.3786574585363267,1.7748975425958633,-0.0013498192586874319,0.097276166587814877,0,0,0,0,0,0,2,1,0,0,0,0
3227,480001,4,4,5,utility_nmse,4,2,1,1,True,0.82401289045810699,1.0948033636435865,1.3786574585363267,1.7748975425958633,-0.066914950830593081,0.21138481460385769,0,0,0,0,0,0,0,0,0,0,0,0
3228,480001,5,0,5,utility_nmse,3,1,1,1,True,0.76357151195406914,0.92491590455174444,1.1769091283902526,2.3969371154904366,0.0035174074155146194,0.022778942318503515,1,1,1,1,0,0,1,1,1,1,1,1
3229,480001,5,1,5,utility_nmse,3,1,1,1,True,0.76357151195406914,0.92491590455174444,1.1769091283902526,2.3969371154904366,0.05652439700588726,0.11373505229070981,1,1,0,0,0,0,1,1,0,0,0,0
3230,480001,5,2,5,utility_nmse,2,1,0,1,True,0.76357151195406914,0.92491590455174444,1.1769091283902526,2.3969371154904366,0.0055454043961477989,0.045754136822531308,0,0,0,,0,0,0,0,0,,0,0
3231,480001,5,3,5,utility_nmse,3,1,1,1,True,0.76357151195406914,0.92491590455174444,1.1769091283902526,2.3969371154904366,-0.11677159380304822,0.058851844626422192,0,0,0,0,0,0,1,1,0,0,0,0
3232,480001,5,4,5,utility_nmse,3,1,1,1,True,0.76357151195406914,0.92491590455174444,1.1769091283902526,2.3969371154904366,-0.19609254993945788,0.018664110123668115,0,0,0,0,0,0,1,1,0,0,1,1
3233,480001,6,0,5,utility_nmse,5,2,1,2,True,1.0942850094288588,1.3156943619251251,1.5530456587672232,1.9130361676216125,-0.059197669000707803,0.11036376758930655,1,0.5,0,0,0,0,1,0.5,0,0,0,0
3234,480001,6,1,5,utility_nmse,4,2,1,1,True,1.0942850094288588,1.3156943619251251,1.5530456587672232,1.9130361676216125,0.070899957828170199,0.25505494463063466,1,0.5,0,0,0,0,1,0.5,0,0,0,0
3235,480001,6,2,5,utility_nmse,5,2,1,2,True,1.0942850094288588,1.3156943619251251,1.5530456587672232,1.9130361676216125,0.016388111360113936,0.2902009920264077,2,1,0,0,1,0.5,2,1,0,0,1,0.5
3236,480001,6,3,5,utility_nmse,4,2,1,1,True,1.0942850094288588,1.3156943619251251,1.5530456587672232,1.9130361676216125,-0.062776363491649417,0.026267212793077435,1,0.5,1,1,0,0,1,0.5,1,1,1,1
3237,480001,6,4,5,utility_nmse,5,2,1,2,True,1.0942850094288588,1.3156943619251251,1.5530456587672232,1.9130361676216125,-0.14507773296994006,0.12725973820662334,0,0,0,0,0,0,1,0.5,0,0,0,0
3238,480001,7,0,5,utility_nmse,2,1,0,1,True,0.67082781926728785,1.2238501124083996,1.7332563288509846,2.1046849936246872,0.029322989702716282,0.057926483408012416,0,0,0,,0,0,0,0,0,,0,0
3239,480001,7,1,5,utility_nmse,1,1,0,0,False,0.67082781926728785,1.2238501124083996,1.7332563288509846,2.1046849936246872,-0.10111665243594302,-0.10111665243594302,0,0,0,,0,,1,1,0,,0,
3240,480001,7,2,5,utility_nmse,1,1,0,0,False,0.67082781926728785,1.2238501124083996,1.7332563288509846,2.1046849936246872,-0.086200654139921964,-0.086200654139921964,0,0,0,,0,,1,1,0,,0,
3241,480001,7,3,5,utility_nmse,1,1,0,0,False,0.67082781926728785,1.2238501124083996,1.7332563288509846,2.1046849936246872,0.22186637175979904,0.22186637175979904,0,0,0,,0,,0,0,0,,0,
3242,480001,7,4,5,utility_nmse,1,1,0,0,False,0.67082781926728785,1.2238501124083996,1.7332563288509846,2.1046849936246872,0.032773413838975807,0.032773413838975807,0,0,0,,0,,0,0,0,,0,
3243,480001,8,0,5,utility_nmse,2,1,0,1,True,1.4575890255160631,2.2041408794000747,2.6426861941814423,2.8566388815641406,0.092066077782597247,0.18412538047056376,0,0,0,,0,0,0,0,0,,0,0
3244,480001,8,1,5,utility_nmse,1,1,0,0,False,1.4575890255160631,2.2041408794000747,2.6426861941814423,2.8566388815641406,0.095882563328763756,0.095882563328763756,0,0,0,,0,,0,0,0,,0,
3245,480001,8,2,5,utility_nmse,2,1,0,1,True,1.4575890255160631,2.2041408794000747,2.6426861941814423,2.8566388815641406,-0.31782184657496465,0.024113476690732827,0,0,0,,0,0,0,0,0,,0,0
3246,480001,8,3,5,utility_nmse,1,1,0,0,False,1.4575890255160631,2.2041408794000747,2.6426861941814423,2.8566388815641406,0.077482897430438041,0.077482897430438041,0,0,0,,0,,0,0,0,,0,
3247,480001,8,4,5,utility_nmse,2,1,0,1,True,1.4575890255160631,2.2041408794000747,2.6426861941814423,2.8566388815641406,0.093998954300733698,0.2137389282347841,0,0,0,,0,0,0,0,0,,1,1
3248,480001,9,0,5,utility_nmse,4,2,1,1,True,1.7927750483155251,2.2928243897622451,2.4329194650053978,2.8232854440808297,0.06162298034511679,0.17847991095026017,1,0.5,1,1,0,0,1,0.5,1,1,0,0
3249,480001,9,1,5,utility_nmse,4,2,1,1,True,1.7927750483155251,2.2928243897622451,2.4329194650053978,2.8232854440808297,-0.25624092220427375,1.2947396657673274,2,1,0,0,0,0,2,1,0,0,0,0
3250,480001,9,2,5,utility_nmse,4,2,1,1,True,1.7927750483155251,2.2928243897622451,2.4329194650053978,2.8232854440808297,0.001640366129778275,0.11635853210542917,0,0,0,0,0,0,0,0,0,0,0,0
3251,480001,9,3,5,utility_nmse,4,2,1,1,True,1.7927750483155251,2.2928243897622451,2.4329194650053978,2.8232854440808297,-0.014732015196405856,0.1540759290771678,1,0.5,0,0,0,0,1,0.5,0,0,0,0
3252,480001,9,4,5,utility_nmse,4,2,1,1,True,1.7927750483155251,2.2928243897622451,2.4329194650053978,2.8232854440808297,-0.21089270375808949,0.66727625993633233,0,0,0,0,0,0,1,0.5,0,0,0,0
3253,480001,10,0,5,utility_nmse,2,1,0,1,True,1.7574325948953629,2.4881254769861698,3.0624167043715715,3.406199038028717,0.21184637538765017,0.40399257847912318,0,0,0,,0,0,0,0,0,,0,0
3254,480001,10,1,5,utility_nmse,1,1,0,0,False,1.7574325948953629,2.4881254769861698,3.0624167043715715,3.406199038028717,1.1644416655292875,1.1644416655292875,0,0,0,,0,,0,0,0,,0,
3255,480001,10,2,5,utility_nmse,1,1,0,0,False,1.7574325948953629,2.4881254769861698,3.0624167043715715,3.406199038028717,1.5436150900138286,1.5436150900138286,0,0,0,,0,,0,0,0,,0,
3256,480001,10,3,5,utility_nmse,1,1,0,0,False,1.7574325948953629,2.4881254769861698,3.0624167043715715,3.406199038028717,1.2546114333992295,1.2546114333992295,0,0,0,,0,,0,0,0,,0,
3257,480001,10,4,5,utility_nmse,1,1,0,0,False,1.7574325948953629,2.4881254769861698,3.0624167043715715,3.406199038028717,0.16355972583914308,0.16355972583914308,0,0,0,,0,,0,0,0,,0,
3258,480001,11,0,5,utility_nmse,1,1,0,0,False,1.3396444464102388,1.7132247465662658,2.2259991794824598,3.0526239879429342,0.11047867816250334,0.11047867816250334,0,0,0,,0,,1,1,0,,0,
3259,480001,11,1,5,utility_nmse,1,1,0,0,False,1.3396444464102388,1.7132247465662658,2.2259991794824598,3.0526239879429342,-0.21420129480470507,-0.21420129480470507,0,0,0,,0,,0,0,0,,0,
3260,480001,11,2,5,utility_nmse,1,1,0,0,False,1.3396444464102388,1.7132247465662658,2.2259991794824598,3.0526239879429342,0.31801203860889843,0.31801203860889843,0,0,0,,0,,0,0,0,,0,
3261,480001,11,3,5,utility_nmse,1,1,0,0,False,1.3396444464102388,1.7132247465662658,2.2259991794824598,3.0526239879429342,-1.2720266445103294,-1.2720266445103294,0,0,0,,0,,0,0,0,,0,
3262,480001,11,4,5,utility_nmse,1,1,0,0,False,1.3396444464102388,1.7132247465662658,2.2259991794824598,3.0526239879429342,2.3849033100464414,2.3849033100464414,0,0,0,,0,,0,0,0,,0,
3263,480001,12,0,5,utility_nmse,1,1,0,0,False,2.4879199476912617,3.0393961003050207,3.4664837112650275,3.7617955043911935,0.43731678355832704,0.43731678355832704,0,0,0,,0,,0,0,0,,0,
3264,480001,12,1,5,utility_nmse,1,1,0,0,False,2.4879199476912617,3.0393961003050207,3.4664837112650275,3.7617955043911935,0.6496695473369144,0.6496695473369144,0,0,0,,0,,0,0,0,,0,
3265,480001,12,2,5,utility_nmse,1,1,0,0,False,2.4879199476912617,3.0393961003050207,3.4664837112650275,3.7617955043911935,-0.020604845107268826,-0.020604845107268826,0,0,0,,0,,0,0,0,,0,
3266,480001,12,3,5,utility_nmse,1,1,0,0,False,2.4879199476912617,3.0393961003050207,3.4664837112650275,3.7617955043911935,0.72462168361696344,0.72462168361696344,0,0,0,,0,,0,0,0,,0,
3267,480001,12,4,5,utility_nmse,1,1,0,0,False,2.4879199476912617,3.0393961003050207,3.4664837112650275,3.7617955043911935,1.476229070094615,1.476229070094615,0,0,0,,0,,0,0,0,,0,
3268,480001,13,0,5,utility_nmse,1,1,0,0,False,2.4425767958164215,3.0839769795536998,3.5446674350649117,3.6788283474743366,0.34913139108049035,0.34913139108049035,1,1,0,,0,,1,1,0,,0,
3269,480001,13,1,5,utility_nmse,1,1,0,0,False,2.4425767958164215,3.0839769795536998,3.5446674350649117,3.6788283474743366,0.46986540897629875,0.46986540897629875,0,0,0,,0,,0,0,0,,0,
3270,480001,13,2,5,utility_nmse,1,1,0,0,False,2.4425767958164215,3.0839769795536998,3.5446674350649117,3.6788283474743366,0.72070200156781883,0.72070200156781883,0,0,0,,0,,0,0,0,,0,
3271,480001,13,3,5,utility_nmse,1,1,0,0,False,2.4425767958164215,3.0839769795536998,3.5446674350649117,3.6788283474743366,0.71003012357351458,0.71003012357351458,0,0,0,,0,,0,0,0,,0,
3272,480001,13,4,5,utility_nmse,1,1,0,0,False,2.4425767958164215,3.0839769795536998,3.5446674350649117,3.6788283474743366,0.00022853140830702255,0.00022853140830702255,0,0,0,,0,,0,0,0,,0,
3273,480001,14,0,5,utility_nmse,1,1,0,0,False,3.4996783491224051,3.4996783491224051,3.4996783491224051,3.4996783491224051,0.13276637805574526,0.13276637805574526,0,0,0,,0,,0,0,0,,0,
3274,480001,15,0,5,utility_nmse,1,1,0,0,False,2.544773044064641,3.030238276347518,3.5157035086303949,4.0011687409132719,0.32674953772159326,0.32674953772159326,0,0,0,,0,,0,0,0,,0,
3275,480001,15,4,5,utility_nmse,1,1,0,0,False,2.544773044064641,3.030238276347518,3.5157035086303949,4.0011687409132719,0.099328395324914998,0.099328395324914998,0,0,0,,0,,0,0,0,,0,
3276,480001,16,0,5,utility_nmse,2,1,0,1,True,2.7304743938148022,2.8591316886246205,3.1258372493088245,3.7616977594792846,0.66744126149802874,0.82383753448927122,0,0,0,,0,0,0,0,0,,0,0
3277,480001,16,1,5,utility_nmse,1,1,0,0,False,2.7304743938148022,2.8591316886246205,3.1258372493088245,3.7616977594792846,-1.3210154881417426,-1.3210154881417426,0,0,0,,0,,0,0,0,,0,
3278,480001,16,2,5,utility_nmse,1,1,0,0,False,2.7304743938148022,2.8591316886246205,3.1258372493088245,3.7616977594792846,2.3654471990996302,2.3654471990996302,0,0,0,,0,,0,0,0,,0,
3279,480001,16,3,5,utility_nmse,1,1,0,0,False,2.7304743938148022,2.8591316886246205,3.1258372493088245,3.7616977594792846,0.36598965703049585,0.36598965703049585,0,0,0,,0,,0,0,0,,0,
3280,480001,16,4,5,utility_nmse,2,1,0,1,True,2.7304743938148022,2.8591316886246205,3.1258372493088245,3.7616977594792846,-0.097972022036462589,0.014203852404394729,0,0,0,,0,0,0,0,0,,0,0
3281,480001,17,0,5,utility_nmse,1,1,0,0,False,2.7596369013190269,2.7596369013190269,2.7596369013190269,2.7596369013190269,0.13285271548092512,0.13285271548092512,0,0,0,,0,,0,0,0,,0,
3282,480001,19,0,5,utility_nmse,1,1,0,0,False,3.300730475783348,3.7227798115462067,4.4840073630213739,5.0311015818268068,1.1493288985936738,1.1493288985936738,0,0,0,,0,,0,0,0,,0,
3283,480001,19,1,5,utility_nmse,1,1,0,0,False,3.300730475783348,3.7227798115462067,4.4840073630213739,5.0311015818268068,-0.17316756350385887,-0.17316756350385887,0,0,0,,0,,0,0,0,,0,
3284,480001,19,3,5,utility_nmse,1,1,0,0,False,3.300730475783348,3.7227798115462067,4.4840073630213739,5.0311015818268068,-1.7578846531996253,-1.7578846531996253,0,0,0,,0,,0,0,0,,0,
3285,480001,19,4,5,utility_nmse,1,1,0,0,False,3.300730475783348,3.7227798115462067,4.4840073630213739,5.0311015818268068,1.074353266106731,1.074353266106731,0,0,0,,0,,0,0,0,,0,
3286,480001,20,0,5,utility_nmse,1,1,0,0,False,2.6986078436486425,2.9453031477518379,3.3822719742543996,4.0095143231563268,-0.070452067028200768,-0.070452067028200768,0,0,0,,0,,0,0,0,,0,
3287,480001,20,2,5,utility_nmse,1,1,0,0,False,2.6986078436486425,2.9453031477518379,3.3822719742543996,4.0095143231563268,4.0597026443833526,4.0597026443833526,0,0,0,,0,,0,0,0,,0,
3288,480001,20,4,5,utility_nmse,1,1,0,0,False,2.6986078436486425,2.9453031477518379,3.3822719742543996,4.0095143231563268,0.91580011458902066,0.91580011458902066,0,0,0,,0,,0,0,0,,0,
3289,480001,21,0,5,utility_nmse,1,1,0,0,False,2.7037503037601711,2.9492848865687846,3.1948194693773986,3.4403540521860121,0.8065173319096508,0.8065173319096508,0,0,0,,0,,0,0,0,,0,
3290,480001,21,4,5,utility_nmse,1,1,0,0,False,2.7037503037601711,2.9492848865687846,3.1948194693773986,3.4403540521860121,1.8243274223796064,1.8243274223796064,0,0,0,,0,,0,0,0,,0,
3291,480001,22,0,5,utility_nmse,1,1,0,0,False,1.075747998431325,1.2769101746380329,1.4780723508447409,1.6792345270514488,-0.05298684440812923,-0.05298684440812923,0,0,0,,0,,0,0,0,,0,
3292,480001,22,4,5,utility_nmse,1,1,0,0,False,1.075747998431325,1.2769101746380329,1.4780723508447409,1.6792345270514488,-0.011592382561777656,-0.011592382561777656,0,0,0,,0,,0,0,0,,0,
3293,480001,23,0,5,utility_nmse,1,1,0,0,False,3.6517978847026824,3.8453166663646696,4.0388354480266573,4.2323542296886441,-0.084571231876626948,-0.084571231876626948,0,0,0,,0,,0,0,0,,0,
3294,480001,23,4,5,utility_nmse,1,1,0,0,False,3.6517978847026824,3.8453166663646696,4.0388354480266573,4.2323542296886441,1.2791923043462079,1.2791923043462079,0,0,0,,0,,0,0,0,,0,
3295,480001,24,0,5,utility_nmse,1,1,0,0,False,3.9981721431016921,4.3891185104846953,4.7800648778676988,5.1710112452507015,0.66637407387580416,0.66637407387580416,0,0,0,,0,,0,0,0,,0,
3296,480001,24,4,5,utility_nmse,1,1,0,0,False,3.9981721431016921,4.3891185104846953,4.7800648778676988,5.1710112452507015,9.5357256630638272,9.5357256630638272,0,0,0,,0,,0,0,0,,0,
3297,480001,25,0,5,utility_nmse,1,1,0,0,False,3.0646792873740196,4.0748836100101471,4.6044182777404785,5.1378301143646246,-0.52503760608219563,-0.52503760608219563,0,0,0,,0,,0,0,0,,0,
3298,480001,25,1,5,utility_nmse,1,1,0,0,False,3.0646792873740196,4.0748836100101471,4.6044182777404785,5.1378301143646246,2.1611335792965698,2.1611335792965698,0,0,0,,0,,0,0,0,,0,
3299,480001,25,3,5,utility_nmse,1,1,0,0,False,3.0646792873740196,4.0748836100101471,4.6044182777404785,5.1378301143646246,1.1360574241044674,1.1360574241044674,0,0,0,,0,,0,0,0,,0,
3300,480001,25,4,5,utility_nmse,1,1,0,0,False,3.0646792873740196,4.0748836100101471,4.6044182777404785,5.1378301143646246,0.74077851813327855,0.74077851813327855,0,0,0,,0,,0,0,0,,0,
3301,480001,27,0,5,utility_nmse,1,1,0,0,False,5.7711196839809418,5.7711196839809418,5.7711196839809418,5.7711196839809418,-1.6581570839620792,-1.6581570839620792,0,0,0,,0,,0,0,0,,0,
3302,480001,28,0,5,utility_nmse,1,1,0,0,False,4.161773731932044,4.161773731932044,4.161773731932044,4.161773731932044,-0.15024979460320115,-0.15024979460320115,0,0,0,,0,,0,0,0,,0,
3303,480001,30,0,5,utility_nmse,1,1,0,0,False,3.1268331259489059,3.6541743576526642,4.1815155893564224,4.7088568210601807,-0.57784696931830848,-0.57784696931830848,0,0,0,,0,,0,0,0,,0,
3304,480001,30,4,5,utility_nmse,1,1,0,0,False,3.1268331259489059,3.6541743576526642,4.1815155893564224,4.7088568210601807,3.5630481128613578,3.5630481128613578,0,0,0,,0,,0,0,0,,0,
3305,490001,2,0,5,utility_nmse,15,5,5,5,True,0.16393767148256302,0.36272501312196254,0.58195884749293314,1.0229606971144676,-0.0028978136380260061,0.00037826014728747166,4,0.80000000000000004,4,0.80000000000000004,2,0.40000000000000002,4,0.80000000000000004,4,0.80000000000000004,2,0.40000000000000002
3306,490001,2,1,5,utility_nmse,14,5,4,5,True,0.16393767148256302,0.36272501312196254,0.58195884749293314,1.0229606971144676,0.0019346071154217744,0.016194822810974608,4,0.80000000000000004,1,0.25,2,0.40000000000000002,4,0.80000000000000004,1,0.25,2,0.40000000000000002
3307,490001,2,2,5,utility_nmse,15,5,5,5,True,0.16393767148256302,0.36272501312196254,0.58195884749293314,1.0229606971144676,-0.019347707564648271,0.018481476855001924,4,0.80000000000000004,2,0.40000000000000002,1,0.20000000000000001,5,1,5,1,2,0.40000000000000002
3308,490001,2,3,5,utility_nmse,14,5,4,5,True,0.16393767148256302,0.36272501312196254,0.58195884749293314,1.0229606971144676,-0.013546334145804955,0.085624709810453323,2,0.40000000000000002,1,0.25,0,0,5,1,1,0.25,0,0
3309,490001,2,4,5,utility_nmse,15,5,5,5,True,0.16393767148256302,0.36272501312196254,0.58195884749293314,1.0229606971144676,0.0091265722943575239,0.084461255527866652,3,0.59999999999999998,2,0.40000000000000002,1,0.20000000000000001,4,0.80000000000000004,4,0.80000000000000004,4,0.80000000000000004
3310,490001,3,0,5,utility_nmse,5,2,1,2,True,0.85422019697725804,1.1015541639178992,1.2996088491752744,1.4440533903893085,-0.00051197129190217947,0.014647555158718016,1,0.5,0,0,1,0.5,2,1,1,1,2,1
3311,490001,3,1,5,utility_nmse,5,2,1,2,True,0.85422019697725804,1.1015541639178992,1.2996088491752744,1.4440533903893085,-0.036685499304062827,0.042923560960339543,1,0.5,0,0,0,0,1,0.5,1,1,0,0
3312,490001,3,2,5,utility_nmse,5,2,1,2,True,0.85422019697725804,1.1015541639178992,1.2996088491752744,1.4440533903893085,0.069848134791704916,0.15839223924379131,2,1,1,1,0,0,2,1,1,1,0,0
3313,490001,3,3,5,utility_nmse,5,2,1,2,True,0.85422019697725804,1.1015541639178992,1.2996088491752744,1.4440533903893085,-0.048707823014790805,0.02281921217716161,2,1,0,0,0,0,2,1,0,0,0,0
3314,490001,3,4,5,utility_nmse,5,2,1,2,True,0.85422019697725804,1.1015541639178992,1.2996088491752744,1.4440533903893085,0.010491931108631782,0.027289747171611672,0,0,0,0,1,0.5,1,0.5,0,0,1,0.5
3315,490001,4,0,5,utility_nmse,4,2,1,1,True,0.39011566564440731,0.77492139041423802,0.89823725521564479,1.2772313669323923,-0.0027622299463865166,0.00014142873853714336,0,0,1,1,1,1,1,0.5,1,1,1,1
3316,490001,4,1,5,utility_nmse,3,1,1,1,True,0.39011566564440731,0.77492139041423802,0.89823725521564479,1.2772313669323923,0.016823876049222933,0.036732128309079334,0,0,0,0,0,0,0,0,0,0,0,0
3317,490001,4,2,5,utility_nmse,3,1,1,1,True,0.39011566564440731,0.77492139041423802,0.89823725521564479,1.2772313669323923,0.065277089940250055,0.11938384453604281,0,0,0,0,0,0,0,0,1,1,0,0
3318,490001,4,3,5,utility_nmse,3,1,1,1,True,0.39011566564440731,0.77492139041423802,0.89823725521564479,1.2772313669323923,-0.024428659927454435,0.0425050124640333,1,1,0,0,0,0,1,1,1,1,0,0
3319,490001,4,4,5,utility_nmse,4,2,1,1,True,0.39011566564440731,0.77492139041423802,0.89823725521564479,1.2772313669323923,-0.030110398212176769,0.00045244904348066688,1,0.5,0,0,0,0,1,0.5,1,1,0,0
3320,490001,5,0,5,utility_nmse,3,1,1,1,True,1.4034502148628234,1.6356870826333763,1.8101401705294846,1.9146698832511901,0.11476770456174608,0.3072635504835069,0,0,0,0,0,0,0,0,1,1,0,0
3321,490001,5,1,5,utility_nmse,2,1,0,1,True,1.4034502148628234,1.6356870826333763,1.8101401705294846,1.9146698832511901,0.26748177573207016,0.44524510745185597,0,0,0,,0,0,0,0,0,,0,0
