feature,aux,a,c,seed,n,ba,auc,spearman_erosion
vabs,0.0,0.3499999940395355,0.0,9.0,47999,0.5162854592539092,0.526637066371222,0.17692245619718586
vabs,0.0,0.4000000059604645,0.0,5.0,48000,0.5192517086701355,0.5290704450273161,0.1811736658918635
vabs,0.0,0.4000000059604645,0.0,6.0,47999,0.5206472251431368,0.5351503974934393,0.18755225214413676
vabs,0.0,0.4000000059604645,0.0,7.0,48000,0.5333618934206339,0.5512712155709254,0.22048402204169387
vabs,0.0,0.4000000059604645,0.0,8.0,48000,0.5225197856176416,0.5346432832152785,0.1869506035242664
vabs,0.0,0.4000000059604645,0.0,9.0,48000,0.5196844054036366,0.5303105571884088,0.18982721674747258
vabs,0.0,0.44999998807907104,0.0,5.0,48000,0.5245494702259834,0.5371755051604337,0.1926620216766293
vabs,0.0,0.44999998807907104,0.0,6.0,48000,0.5229717591261857,0.5339006332638689,0.19164342346493848
vabs,0.0,0.44999998807907104,0.0,7.0,48000,0.5423967042287653,0.5602229016608999,0.23154091136488375
vabs,0.0,0.44999998807907104,0.0,8.0,48000,0.5326744865772974,0.5467586562868083,0.20844612488661302
vabs,0.0,0.44999998807907104,0.0,9.0,48000,0.5344212435170262,0.5506885073468347,0.2095623510499222
vabs,0.0,0.550000011920929,0.0,5.0,48000,0.5351419684381419,0.5518275503217551,0.2030031716589555
vabs,0.0,0.550000011920929,0.0,6.0,47999,0.5297568694514272,0.5451580182876425,0.19526425094106906
vabs,0.0,0.550000011920929,0.0,7.0,48000,0.540022299668546,0.558588178165542,0.2086768193443108
vabs,0.0,0.550000011920929,0.0,8.0,48000,0.5334712157227665,0.5507269322565618,0.2088256539928899
vabs,0.0,0.550000011920929,0.0,9.0,48000,0.5430578950643761,0.5632338424499865,0.21190146976534363
vabs,0.0,0.6000000238418579,0.0,5.0,48000,0.5344162813069476,0.5526797625959565,0.20453678789127908
vabs,0.0,0.6000000238418579,0.0,6.0,48000,0.5303751435740185,0.555704574003946,0.2012016313757013
vabs,0.0,0.6000000238418579,0.0,7.0,48000,0.5339473916465336,0.5565567330614368,0.20158536495616322
vabs,0.0,0.6000000238418579,0.0,8.0,48000,0.5320384799756369,0.553770642548814,0.20220074406558872
vabs,0.0,0.6000000238418579,0.0,9.0,48000,0.5383416104274331,0.565597012142024,0.20324364787808133
vabs,0.0,0.6499999761581421,0.0,5.0,48000,0.5255269324521427,0.5555087880644898,0.20032898520892664
vabs,0.0,0.6499999761581421,0.0,6.0,48000,0.524909916514178,0.5562561527091304,0.1930353412773834
vabs,0.0,0.6499999761581421,0.0,7.0,48000,0.5244493120851123,0.5499939924204027,0.18892509293379273
vabs,0.0,0.6499999761581421,0.0,8.0,48000,0.5219701430596572,0.5517854537310044,0.19640687926213804
vabs,0.0,0.6499999761581421,0.0,9.0,48000,0.528673855296925,0.5639999843475643,0.19774198479573635
vabs,0.0,0.800000011920929,0.0,5.0,48000,0.5036353206160246,0.5348465903704877,0.18847681416939369
vabs,0.0,0.800000011920929,0.0,6.0,48000,0.5049900378276838,0.5315140707492583,0.17861254494129045
vabs,0.0,0.800000011920929,0.0,7.0,48000,0.5040036591572112,0.5373810761817838,0.1852010302631302
vabs,0.0,0.800000011920929,0.0,8.0,48000,0.5036433012603834,0.5349431784095225,0.18230124336414713
vabs,0.0,0.800000011920929,0.0,9.0,48000,0.5056388710546228,0.5408600658552111,0.1939669208424007
vabs,1.0,0.10000000149011612,-0.5,5.0,47831,0.5195855249200263,0.5430909823626232,0.14189933263490762
vabs,1.0,0.10000000149011612,-0.5,6.0,47893,0.5189340867322856,0.5450450750226346,0.15846049382412153
vabs,1.0,0.10000000149011612,-0.5,7.0,47872,0.5231638620872818,0.5502253150455265,0.17144913630265934
vabs,1.0,0.10000000149011612,-0.5,8.0,47817,0.5209088869060712,0.5448617514536528,0.16034247085382966
vabs,1.0,0.10000000149011612,-0.5,9.0,47897,0.5244280980691707,0.5510695089814117,0.17234565196192214
vabs,1.0,0.10000000149011612,0.0,5.0,47999,0.5020667332714839,0.5256353575503716,0.12772786096035751
vabs,1.0,0.10000000149011612,0.0,6.0,47995,0.5035451014910762,0.5286120611141389,0.1306908029823084
vabs,1.0,0.10000000149011612,0.0,7.0,47998,0.502875946549268,0.5249687363729667,0.1380898332264853
vabs,1.0,0.10000000149011612,0.0,8.0,47996,0.5017956775488022,0.5271447983573975,0.13719391339409223
vabs,1.0,0.10000000149011612,0.0,9.0,47994,0.50427847346452,0.5222734469176676,0.13263599889343297
vabs,1.0,0.10000000149011612,0.5,5.0,47996,0.5591005524544451,0.5894069407301761,0.2549133715317836
vabs,1.0,0.10000000149011612,0.5,6.0,47997,0.5634063588396889,0.5930408583727652,0.2637544493302495
vabs,1.0,0.10000000149011612,0.5,7.0,47997,0.5614832920481105,0.5912266262934484,0.26222039600479535
vabs,1.0,0.10000000149011612,0.5,8.0,47998,0.5589171955529347,0.5864291092206111,0.2604911225079297
vabs,1.0,0.10000000149011612,0.5,9.0,47998,0.553592555874415,0.5757607048234948,0.2382584570299244
qnearzero,0.0,0.3499999940395355,0.0,5.0,47998,0.5127328524201393,0.5058901417232489,0.002416005618993399
qnearzero,0.0,0.3499999940395355,0.0,6.0,48000,0.5141856266367314,0.5118412485972308,0.013648064602928785
qnearzero,0.0,0.3499999940395355,0.0,7.0,48000,0.5198574364072384,0.5160282179981941,0.00018227480859690518
qnearzero,0.0,0.3499999940395355,0.0,8.0,47999,0.5158971483330879,0.5106430673984325,0.004643858005710015
qnearzero,0.0,0.3499999940395355,0.0,9.0,47999,0.514862642324908,0.5093711375932377,0.00044953900156942075
qnearzero,0.0,0.4000000059604645,0.0,5.0,48000,0.5149039039984339,0.5078632861497966,-0.0014871848114152986
qnearzero,0.0,0.4000000059604645,0.0,6.0,47999,0.5186990746345934,0.5145621102458284,0.0025789578458271464
qnearzero,0.0,0.4000000059604645,0.0,7.0,48000,0.5134326651488503,0.5098156854186382,-0.022720768668487466
qnearzero,0.0,0.4000000059604645,0.0,8.0,48000,0.5079674517894526,0.5008418531572906,-0.019870385428395813
qnearzero,0.0,0.4000000059604645,0.0,9.0,48000,0.5088277978635383,0.49993442585362313,-0.01999051558254519
qnearzero,0.0,0.44999998807907104,0.0,5.0,48000,0.5109895174156356,0.5037691722324845,-0.023310272669766433
qnearzero,0.0,0.44999998807907104,0.0,6.0,48000,0.5087068841621155,0.5001760572362748,-0.02024040544006826
qnearzero,0.0,0.44999998807907104,0.0,7.0,48000,0.5095430617822476,0.5022540310818513,-0.035454646438930336
qnearzero,0.0,0.44999998807907104,0.0,8.0,48000,0.5111900898959265,0.5091365988831673,-0.007471884181253918
qnearzero,0.0,0.44999998807907104,0.0,9.0,48000,0.5111913104765142,0.5014047692836113,-0.02301952155108222
qnearzero,0.0,0.550000011920929,0.0,5.0,48000,0.5206349657271645,0.5123970104899179,0.02719551197644289
qnearzero,0.0,0.550000011920929,0.0,6.0,47999,0.5146639904736081,0.5098086233898944,0.02991981727490846
qnearzero,0.0,0.550000011920929,0.0,7.0,48000,0.514405999001008,0.5035808605075051,0.01235413554454243
qnearzero,0.0,0.550000011920929,0.0,8.0,48000,0.5174728695299177,0.5114613560232856,0.036748756508383405
qnearzero,0.0,0.550000011920929,0.0,9.0,48000,0.5161049118929995,0.5082437895280629,0.024194982816558918
qnearzero,0.0,0.6000000238418579,0.0,5.0,48000,0.525329634269102,0.5195964520025013,0.058233379354514975
qnearzero,0.0,0.6000000238418579,0.0,6.0,48000,0.5247894662736312,0.5187447470202591,0.06205345919869734
qnearzero,0.0,0.6000000238418579,0.0,7.0,48000,0.5185598095007713,0.5086664839770096,0.03843388981401646
qnearzero,0.0,0.6000000238418579,0.0,8.0,48000,0.5234463645087427,0.5182693009382969,0.06080950500228321
qnearzero,0.0,0.6000000238418579,0.0,9.0,48000,0.521451549133507,0.5135158031817441,0.0462804751574794
qnearzero,0.0,0.6499999761581421,0.0,5.0,48000,0.5242287177671187,0.5167585761615957,0.06355603398762269
qnearzero,0.0,0.6499999761581421,0.0,6.0,48000,0.5259237786568397,0.519481225205895,0.06758999020352624
qnearzero,0.0,0.6499999761581421,0.0,7.0,48000,0.5154588096190386,0.5011046406767602,0.03897800956473389
qnearzero,0.0,0.6499999761581421,0.0,8.0,48000,0.5234942107397115,0.514596085859308,0.06439899561922452
qnearzero,0.0,0.6499999761581421,0.0,9.0,48000,0.5225192472198461,0.5098959535112106,0.049699041103733445
qnearzero,0.0,0.800000011920929,0.0,5.0,48000,0.5158827475102463,0.5175609894029871,0.0697573787896423
qnearzero,0.0,0.800000011920929,0.0,6.0,48000,0.5201879534133469,0.5189130097768697,0.06893527284419333
qnearzero,0.0,0.800000011920929,0.0,7.0,48000,0.5174755006616554,0.5184638362625136,0.06849699387910115
qnearzero,0.0,0.800000011920929,0.0,8.0,48000,0.5138575214321008,0.509047862016997,0.04744777682747446
qnearzero,0.0,0.800000011920929,0.0,9.0,48000,0.5141828164148924,0.5143222271168388,0.05823678738495108
qnearzero,1.0,0.10000000149011612,-0.5,5.0,47831,0.5,0.49878759911589615,-0.04087371560974251
qnearzero,1.0,0.10000000149011612,-0.5,6.0,47893,0.5,0.4912442771575211,-0.04726660011021797
qnearzero,1.0,0.10000000149011612,-0.5,7.0,47872,0.5,0.4884153861713205,-0.04750844224226549
qnearzero,1.0,0.10000000149011612,-0.5,8.0,47817,0.5,0.49465915955104006,-0.04359434658511787
qnearzero,1.0,0.10000000149011612,-0.5,9.0,47897,0.5,0.5002387031445009,-0.03240520742963532
qnearzero,1.0,0.10000000149011612,0.0,5.0,47999,0.49252674541553665,0.4838626356349941,-0.017142966238136426
qnearzero,1.0,0.10000000149011612,0.0,6.0,47995,0.4962122056288937,0.4806600892089285,-0.02351172591720537
qnearzero,1.0,0.10000000149011612,0.0,7.0,47998,0.4954340171279806,0.48471484179508556,-0.01915985653830676
qnearzero,1.0,0.10000000149011612,0.0,8.0,47996,0.4935505702749405,0.48572795104551053,-0.010379702373995797
qnearzero,1.0,0.10000000149011612,0.0,9.0,47994,0.4956090257461309,0.4885453260149546,-0.016050267366498724
qnearzero,1.0,0.10000000149011612,0.5,5.0,47996,0.4990441988612961,0.4995198187266462,0.030693664203678875
qnearzero,1.0,0.10000000149011612,0.5,6.0,47997,0.49887861385698246,0.5009893568808895,0.0424207883405782
qnearzero,1.0,0.10000000149011612,0.5,7.0,47997,0.4999690166460011,0.5001091277743659,0.029886444426370857
qnearzero,1.0,0.10000000149011612,0.5,8.0,47998,0.49882494882272915,0.4988295590493848,0.010602212973679394
qnearzero,1.0,0.10000000149011612,0.5,9.0,47998,0.49964560133781666,0.499860132750845,0.02587784362146965
qedges,0.0,0.3499999940395355,0.0,5.0,47998,0.5140151152428212,0.5159973291268101,0.05271627490315917
qedges,0.0,0.3499999940395355,0.0,6.0,48000,0.5230324040960703,0.5259073856123005,0.07194106762541859
qedges,0.0,0.3499999940395355,0.0,7.0,48000,0.5350893572397031,0.5380493418064495,0.08562694599225339
qedges,0.0,0.3499999940395355,0.0,8.0,47999,0.5210512877412665,0.52271326594673,0.06029512450414334
qedges,0.0,0.3499999940395355,0.0,9.0,47999,0.5191872414452237,0.5186157649524386,0.05637662563181139
qedges,0.0,0.4000000059604645,0.0,5.0,48000,0.5227150397584817,0.5215021995306528,0.05936931111154478
qedges,0.0,0.4000000059604645,0.0,6.0,47999,0.529926633666671,0.5311270279699973,0.06986422506968104
qedges,0.0,0.4000000059604645,0.0,7.0,48000,0.5434102927571675,0.5455138924783874,0.10419955595095501
qedges,0.0,0.4000000059604645,0.0,8.0,48000,0.5192314231973324,0.5166134926040256,0.04854194564258289
qedges,0.0,0.4000000059604645,0.0,9.0,48000,0.5148975888244374,0.514087832950714,0.0477349862496396
qedges,0.0,0.44999998807907104,0.0,5.0,48000,0.5245960775158354,0.5235090013957517,0.06656727785148671
qedges,0.0,0.44999998807907104,0.0,6.0,48000,0.5192993676343777,0.5177432487783846,0.05912860346624656
qedges,0.0,0.44999998807907104,0.0,7.0,48000,0.542211720990347,0.5421202426951367,0.11621213690879162
qedges,0.0,0.44999998807907104,0.0,8.0,48000,0.5247039915751716,0.5291774946734454,0.08717762016752474
qedges,0.0,0.44999998807907104,0.0,9.0,48000,0.5269339309725299,0.5245106653532314,0.07149222915172423
qedges,0.0,0.550000011920929,0.0,5.0,48000,0.5336415095805254,0.5331747456308654,0.11248627406104512
qedges,0.0,0.550000011920929,0.0,6.0,47999,0.5320600785979852,0.536661333979916,0.12108630704239812
qedges,0.0,0.550000011920929,0.0,7.0,48000,0.537242940200087,0.5402812713635825,0.13663191882182618
qedges,0.0,0.550000011920929,0.0,8.0,48000,0.5310049986769632,0.5364801323116768,0.12529168435371021
qedges,0.0,0.550000011920929,0.0,9.0,48000,0.5384491322432755,0.5394142708816527,0.12561607369760117
qedges,0.0,0.6000000238418579,0.0,5.0,48000,0.5380280973102086,0.5429714958367325,0.14066352155588935
qedges,0.0,0.6000000238418579,0.0,6.0,48000,0.5429409827593467,0.5481203804620944,0.1509124448854984
qedges,0.0,0.6000000238418579,0.0,7.0,48000,0.5388755444904193,0.5448785430697837,0.1490745734513434
qedges,0.0,0.6000000238418579,0.0,8.0,48000,0.5401567757809564,0.5433945487713457,0.14072562920604328
qedges,0.0,0.6000000238418579,0.0,9.0,48000,0.5431480776682484,0.5473878244982442,0.14163352323993517
qedges,0.0,0.6499999761581421,0.0,5.0,48000,0.538738497405794,0.5428502214011683,0.1425830012695633
qedges,0.0,0.6499999761581421,0.0,6.0,48000,0.543129794936716,0.5509766806773038,0.15373576919752652
qedges,0.0,0.6499999761581421,0.0,7.0,48000,0.5329420749270508,0.5355476417948295,0.13207875033617336
qedges,0.0,0.6499999761581421,0.0,8.0,48000,0.5361964991471767,0.541645355482152,0.14165312490907142
qedges,0.0,0.6499999761581421,0.0,9.0,48000,0.5390998548016749,0.5440140082264981,0.1382320901156196
qedges,0.0,0.800000011920929,0.0,5.0,48000,0.5242324930208385,0.5250975588004326,0.10351020020296015
qedges,0.0,0.800000011920929,0.0,6.0,48000,0.5303447217480479,0.5307484333256516,0.1126632509329509
qedges,0.0,0.800000011920929,0.0,7.0,48000,0.5254503292575909,0.5255042761276499,0.0999179814667178
qedges,0.0,0.800000011920929,0.0,8.0,48000,0.5181659364401195,0.5164357379144165,0.0783441817728571
qedges,0.0,0.800000011920929,0.0,9.0,48000,0.5217816873040164,0.5217472647985778,0.08584366824439991
qedges,1.0,0.10000000149011612,-0.5,5.0,47831,0.49766205345061354,0.5001101743277202,0.02791764997466519
qedges,1.0,0.10000000149011612,-0.5,6.0,47893,0.5075412969834645,0.5106438963595524,0.041399918878252784
qedges,1.0,0.10000000149011612,-0.5,7.0,47872,0.4999449272475428,0.5058842474885967,0.03455915084470536
qedges,1.0,0.10000000149011612,-0.5,8.0,47817,0.49830612209928604,0.49592382256571227,0.02395163026299771
qedges,1.0,0.10000000149011612,-0.5,9.0,47897,0.4951111015335351,0.49636525999184367,0.01539425328116486
qedges,1.0,0.10000000149011612,0.0,5.0,47999,0.505389389682082,0.49797642974371986,0.01265884402241253
qedges,1.0,0.10000000149011612,0.0,6.0,47995,0.511066235197381,0.5038090685137596,0.020616305417661254
qedges,1.0,0.10000000149011612,0.0,7.0,47998,0.5118000241332642,0.50685521150003,0.04202342905663251
qedges,1.0,0.10000000149011612,0.0,8.0,47996,0.5071809412003654,0.5002613942783156,0.01982108570785347
qedges,1.0,0.10000000149011612,0.0,9.0,47994,0.5110902542827221,0.5015583287667633,0.021937866625802112
qedges,1.0,0.10000000149011612,0.5,5.0,47996,0.48507562708596186,0.3966393901526312,-0.16525024035819363
qedges,1.0,0.10000000149011612,0.5,6.0,47997,0.49334998894939536,0.3985770245118306,-0.1523928970682413
qedges,1.0,0.10000000149011612,0.5,7.0,47997,0.49186059277131294,0.40742309618602857,-0.14062786885890244
qedges,1.0,0.10000000149011612,0.5,8.0,47998,0.49204638979344095,0.4070783663626328,-0.14807518437904457
qedges,1.0,0.10000000149011612,0.5,9.0,47998,0.49570361320568,0.39930713473666735,-0.16134270707097625
multivariable_logistic,0.0,0.3499999940395355,0.0,5.0,47998,0.5224334775872523,0.5325527225314945,0.1974675284806185
multivariable_logistic,0.0,0.3499999940395355,0.0,6.0,48000,0.5254259903607224,0.5399182933685924,0.20344393701749494
multivariable_logistic,0.0,0.3499999940395355,0.0,7.0,48000,0.537925041726198,0.5573781490366325,0.24089508225613734
multivariable_logistic,0.0,0.3499999940395355,0.0,8.0,47999,0.5306189750672439,0.5471023136050988,0.21828318593635943
multivariable_logistic,0.0,0.3499999940395355,0.0,9.0,47999,0.5325713130806013,0.5459337565801946,0.21983585165620462
multivariable_logistic,0.0,0.4000000059604645,0.0,5.0,48000,0.5370588462605024,0.5501793292612511,0.22916391112302364
multivariable_logistic,0.0,0.4000000059604645,0.0,6.0,47999,0.5393525421978562,0.5549678201273844,0.23391654864264272
multivariable_logistic,0.0,0.4000000059604645,0.0,7.0,48000,0.5515213866473068,0.5712795493143076,0.2714033571034314
multivariable_logistic,0.0,0.4000000059604645,0.0,8.0,48000,0.5401147973898344,0.5561304712200276,0.23762897977138134
multivariable_logistic,0.0,0.4000000059604645,0.0,9.0,48000,0.5371104094340229,0.5537547314126365,0.24253035233281547
multivariable_logistic,0.0,0.44999998807907104,0.0,5.0,48000,0.5400618984452092,0.5565212200356816,0.24487090234536693
multivariable_logistic,0.0,0.44999998807907104,0.0,6.0,48000,0.5381589537223339,0.5535696051307847,0.24411110348432002
multivariable_logistic,0.0,0.44999998807907104,0.0,7.0,48000,0.5574045801526718,0.5782387333898784,0.28121591272197344
multivariable_logistic,0.0,0.44999998807907104,0.0,8.0,48000,0.5430627878278109,0.5594075723557359,0.25153907148741034
multivariable_logistic,0.0,0.44999998807907104,0.0,9.0,48000,0.5476291756849299,0.5664661964197346,0.2521474989129671
multivariable_logistic,0.0,0.550000011920929,0.0,5.0,48000,0.5421137190104655,0.5564935865354419,0.23025588235377265
multivariable_logistic,0.0,0.550000011920929,0.0,6.0,47999,0.5359396981069943,0.5517933265403919,0.2241829049483037
multivariable_logistic,0.0,0.550000011920929,0.0,7.0,48000,0.544020297800589,0.5630805197494673,0.22996455325432055
multivariable_logistic,0.0,0.550000011920929,0.0,8.0,48000,0.5388079986469012,0.55254094076334,0.2251788627999793
multivariable_logistic,0.0,0.550000011920929,0.0,9.0,48000,0.5476660007535713,0.565851840945582,0.2329637363654256
multivariable_logistic,0.0,0.6000000238418579,0.0,5.0,48000,0.5366088002874744,0.5467503585780353,0.20614341029679684
multivariable_logistic,0.0,0.6000000238418579,0.0,6.0,48000,0.5346813171775873,0.5437225206713764,0.1961670214614919
multivariable_logistic,0.0,0.6000000238418579,0.0,7.0,48000,0.5357043970534077,0.5480051959442741,0.19575151926458834
multivariable_logistic,0.0,0.6000000238418579,0.0,8.0,48000,0.5331666109160371,0.5396875042931897,0.18833758809392206
multivariable_logistic,0.0,0.6000000238418579,0.0,9.0,48000,0.5388336790127829,0.55111725901569,0.19673619674953777
multivariable_logistic,0.0,0.6499999761581421,0.0,5.0,48000,0.5260545936483002,0.519745922213241,0.13857711657975436
multivariable_logistic,0.0,0.6499999761581421,0.0,6.0,48000,0.5274421224176772,0.5175411032337011,0.13033768004610985
multivariable_logistic,0.0,0.6499999761581421,0.0,7.0,48000,0.5261447245563838,0.5214474561740831,0.13061034138309865
multivariable_logistic,0.0,0.6499999761581421,0.0,8.0,48000,0.5246592883396884,0.520547450716913,0.13211493391808363
multivariable_logistic,0.0,0.6499999761581421,0.0,9.0,48000,0.5296984039439917,0.5232909756145604,0.13302554347313023
multivariable_logistic,0.0,0.800000011920929,0.0,5.0,48000,0.4714066973708756,0.464751064065196,-0.12231050273019271
multivariable_logistic,0.0,0.800000011920929,0.0,6.0,48000,0.4734720234665678,0.46743568337967,-0.11119762064034909
multivariable_logistic,0.0,0.800000011920929,0.0,7.0,48000,0.46873168586781294,0.45572999775352335,-0.1461887068982256
multivariable_logistic,0.0,0.800000011920929,0.0,8.0,48000,0.4707150522858512,0.45667944528300053,-0.13325441860782528
multivariable_logistic,0.0,0.800000011920929,0.0,9.0,48000,0.4780728213078552,0.47355988396836585,-0.09263944302687932
multivariable_logistic,1.0,0.10000000149011612,-0.5,5.0,47831,0.5250784485596874,0.5357118458397404,0.09208703218671545
multivariable_logistic,1.0,0.10000000149011612,-0.5,6.0,47893,0.5261629239128452,0.5325956874445578,0.10598540904605398
multivariable_logistic,1.0,0.10000000149011612,-0.5,7.0,47872,0.5334212076279315,0.54224600737543,0.12940416069812258
multivariable_logistic,1.0,0.10000000149011612,-0.5,8.0,47817,0.5290305936362075,0.5379737286398193,0.11315600026163757
multivariable_logistic,1.0,0.10000000149011612,-0.5,9.0,47897,0.5347154349378769,0.5454231608085188,0.13130800669430295
multivariable_logistic,1.0,0.10000000149011612,0.0,5.0,47999,0.5058538228842562,0.5260313036704476,0.12681617405690981
multivariable_logistic,1.0,0.10000000149011612,0.0,6.0,47995,0.5041810196543125,0.5267582574713996,0.12576626932994803
multivariable_logistic,1.0,0.10000000149011612,0.0,7.0,47998,0.5060095499379228,0.5266754719895977,0.13999753699609457
multivariable_logistic,1.0,0.10000000149011612,0.0,8.0,47996,0.5039740825418764,0.5264264509834496,0.13110083973593126
multivariable_logistic,1.0,0.10000000149011612,0.0,9.0,47994,0.5058373531863639,0.5229934834021956,0.13175037500923095
multivariable_logistic,1.0,0.10000000149011612,0.5,5.0,47996,0.5007719613973246,0.6046357739530651,0.2029019308177474
multivariable_logistic,1.0,0.10000000149011612,0.5,6.0,47997,0.5003532616271092,0.6013306489286517,0.18858001347174672
multivariable_logistic,1.0,0.10000000149011612,0.5,7.0,47997,0.5000646260337709,0.6004456959315956,0.20026334207411756
multivariable_logistic,1.0,0.10000000149011612,0.5,8.0,47998,0.50008948946479,0.5915385815440872,0.19388101400126828
multivariable_logistic,1.0,0.10000000149011612,0.5,9.0,47998,0.5003432424957371,0.591017611747502,0.18329545180815335
