target,feature,a,seed,slope,intercept,r2,spearman,ba
radial,q,0.3499999940395355,7.0,0.029252902,0.017514741,-0.006567835807800293,0.06338355601057875,0.5390973264567633
radial,q,0.3499999940395355,8.0,0.029252902,0.017514741,-0.008815765380859375,0.03629582823861052,0.5216234471993713
radial,q,0.3499999940395355,9.0,0.029252902,0.017514741,-0.011101007461547852,0.033031775624371054,0.5212975395384748
radial,q,0.4000000059604645,5.0,0.029252902,0.017514741,-0.009796619415283203,0.02497240104112841,0.5231042953498987
radial,q,0.4000000059604645,6.0,0.029252902,0.017514741,-0.008269667625427246,0.03443287551178931,0.5265255984394442
radial,q,0.4000000059604645,7.0,0.029252902,0.017514741,-0.0019720792770385742,0.05683379535379985,0.5397754065938823
radial,q,0.4000000059604645,8.0,0.029252902,0.017514741,-0.0052602291107177734,0.011145577885220677,0.5193283707870229
radial,q,0.4000000059604645,9.0,0.029252902,0.017514741,-0.00657963752746582,0.007545620798094109,0.5181384235405022
radial,q,0.44999998807907104,5.0,0.029252902,0.017514741,-0.003796100616455078,0.011369560363826973,0.5222273641455306
radial,q,0.44999998807907104,6.0,0.029252902,0.017514741,-0.0035741329193115234,-0.006124685310279459,0.5119847277483969
radial,q,0.44999998807907104,7.0,0.029252902,0.017514741,-0.0005657672882080078,0.03903226883374618,0.5321476613124954
radial,q,0.44999998807907104,8.0,0.029252902,0.017514741,-0.0007410049438476562,0.014410515203261042,0.5204168169631003
radial,q,0.44999998807907104,9.0,0.029252902,0.017514741,-0.0019445419311523438,-0.004931613792453597,0.5151248240337296
radial,q,0.550000011920929,5.0,0.029252902,0.017514741,-0.0007998943328857422,-0.017882266107323797,0.5031351242580231
radial,q,0.550000011920929,6.0,0.029252902,0.017514741,-0.000647425651550293,-0.00415265032360925,0.5069822917552745
radial,q,0.550000011920929,7.0,0.029252902,0.017514741,-0.002597212791442871,-0.04317932817879931,0.5045721406936243
radial,q,0.550000011920929,8.0,0.029252902,0.017514741,-0.0022745132446289062,-0.019973567305389992,0.5071564399315791
radial,q,0.550000011920929,9.0,0.029252902,0.017514741,-0.0012998580932617188,-0.033725955771814094,0.5010397791805701
radial,q,0.6000000238418579,5.0,0.029252902,0.017514741,0.0002612471580505371,-0.0033546430726919094,0.5032114873894992
radial,q,0.6000000238418579,6.0,0.029252902,0.017514741,0.0002696514129638672,0.01637779112783172,0.5043074976326993
radial,q,0.6000000238418579,7.0,0.029252902,0.017514741,-0.0018744468688964844,-0.03711516555518158,0.5012788158231851
radial,q,0.6000000238418579,8.0,0.029252902,0.017514741,-0.0022003650665283203,-0.007783675138255841,0.5022386851198096
radial,q,0.6000000238418579,9.0,0.029252902,0.017514741,-0.0009398460388183594,-0.024406526883538764,0.4983241244377754
radial,q,0.6499999761581421,5.0,0.029252902,0.017514741,0.001991450786590576,0.02178222154928264,0.49845821900502957
radial,q,0.6499999761581421,6.0,0.029252902,0.017514741,0.0013290047645568848,0.04356844304730458,0.5036511994276459
radial,q,0.6499999761581421,7.0,0.029252902,0.017514741,-0.0011599063873291016,-0.029861630760258637,0.5007958302863683
radial,q,0.6499999761581421,8.0,0.029252902,0.017514741,-0.0005511045455932617,0.020364572516115387,0.50329082465967
radial,q,0.6499999761581421,9.0,0.029252902,0.017514741,0.00014084577560424805,0.00023932126328753725,0.4975632880685683
radial,q,0.800000011920929,5.0,0.029252902,0.017514741,-0.01701033115386963,0.05040482569561722,0.49861928040223863
radial,q,0.800000011920929,6.0,0.029252902,0.017514741,-0.020116806030273438,0.05403365013524211,0.5002843905536528
radial,q,0.800000011920929,7.0,0.029252902,0.017514741,-0.009668707847595215,0.047600758764665026,0.4977517479944766
radial,q,0.800000011920929,8.0,0.029252902,0.017514741,-0.012623071670532227,0.04175949786026757,0.49481972399616103
radial,q,0.800000011920929,9.0,0.029252902,0.017514741,-0.01942610740661621,0.022412559217205114,0.4976678346002947
radial,qabs,0.3499999940395355,5.0,0.19658177,-0.02384394,-0.09405350685119629,0.13542463089861378,0.5038052843440814
radial,qabs,0.3499999940395355,6.0,0.19658177,-0.02384394,-0.08920300006866455,0.1487951327605883,0.5152774735535617
radial,qabs,0.3499999940395355,7.0,0.19658177,-0.02384394,-0.039791226387023926,0.16207008783342663,0.5157460149796768
radial,qabs,0.3499999940395355,8.0,0.19658177,-0.02384394,-0.04835855960845947,0.16169174897670213,0.5131276154667749
radial,qabs,0.3499999940395355,9.0,0.19658177,-0.02384394,-0.06165754795074463,0.14786481326913156,0.5068751351113967
radial,qabs,0.4000000059604645,5.0,0.19658177,-0.02384394,-0.065468430519104,0.18147086263436255,0.5143421912960817
radial,qabs,0.4000000059604645,6.0,0.19658177,-0.02384394,-0.056720614433288574,0.1902292081286411,0.5193827028880492
radial,qabs,0.4000000059604645,7.0,0.19658177,-0.02384394,-0.0140303373336792,0.2067435768885902,0.522133819739502
radial,qabs,0.4000000059604645,8.0,0.19658177,-0.02384394,-0.03180980682373047,0.19159954741693688,0.512331041694778
radial,qabs,0.4000000059604645,9.0,0.19658177,-0.02384394,-0.03732109069824219,0.1782101434685439,0.5100875762418728
radial,qabs,0.44999998807907104,5.0,0.19658177,-0.02384394,-0.02218496799468994,0.21992091177938505,0.5168408118267269
radial,qabs,0.44999998807907104,6.0,0.19658177,-0.02384394,-0.014499187469482422,0.23363468058358672,0.5200314308689166
radial,qabs,0.44999998807907104,7.0,0.19658177,-0.02384394,0.010019779205322266,0.24065866065649355,0.5226961395053231
radial,qabs,0.44999998807907104,8.0,0.19658177,-0.02384394,0.00859081745147705,0.25428270304579687,0.5263453301672095
radial,qabs,0.44999998807907104,9.0,0.19658177,-0.02384394,0.00020295381546020508,0.23051953987742654,0.5189462063721835
radial,qabs,0.550000011920929,5.0,0.19658177,-0.02384394,0.04500997066497803,0.31227933584155165,0.5316483407216162
radial,qabs,0.550000011920929,6.0,0.19658177,-0.02384394,0.04912644624710083,0.3150391612999113,0.5280139748987245
radial,qabs,0.550000011920929,7.0,0.19658177,-0.02384394,0.045634567737579346,0.29357583296442474,0.5273867708290091
radial,qabs,0.550000011920929,8.0,0.19658177,-0.02384394,0.05839759111404419,0.31867301346572074,0.5271590785020199
radial,qabs,0.550000011920929,9.0,0.19658177,-0.02384394,0.0495336651802063,0.30389709374683066,0.5279075052744653
radial,qabs,0.6000000238418579,5.0,0.19658177,-0.02384394,0.06732910871505737,0.32535171237697313,0.5279844673699998
radial,qabs,0.6000000238418579,6.0,0.19658177,-0.02384394,0.07059115171432495,0.33058197429207936,0.5262681888769208
radial,qabs,0.6000000238418579,7.0,0.19658177,-0.02384394,0.06553453207015991,0.30708451194074554,0.52597763676557
radial,qabs,0.6000000238418579,8.0,0.19658177,-0.02384394,0.07634317874908447,0.32706557072815035,0.5247138643470118
radial,qabs,0.6000000238418579,9.0,0.19658177,-0.02384394,0.06950885057449341,0.3168721522247602,0.5265256458404336
radial,qabs,0.6499999761581421,5.0,0.19658177,-0.02384394,0.08876168727874756,0.33786456791453934,0.5207704456662794
radial,qabs,0.6499999761581421,6.0,0.19658177,-0.02384394,0.09391546249389648,0.33849684568075616,0.5212447031168863
radial,qabs,0.6499999761581421,7.0,0.19658177,-0.02384394,0.0848240852355957,0.32524889360888987,0.5182109737904593
radial,qabs,0.6499999761581421,8.0,0.19658177,-0.02384394,0.09916424751281738,0.34657029125454436,0.5193820024371022
radial,qabs,0.6499999761581421,9.0,0.19658177,-0.02384394,0.08735823631286621,0.3293075811636515,0.5199569349685216
radial,qabs,0.800000011920929,5.0,0.19658177,-0.02384394,0.13042110204696655,0.3993767598574438,0.5127936706569554
radial,qabs,0.800000011920929,6.0,0.19658177,-0.02384394,0.14194637537002563,0.3822364077985158,0.5094625756229579
radial,qabs,0.800000011920929,7.0,0.19658177,-0.02384394,0.1515558958053589,0.40453789179389055,0.5123681614690037
radial,qabs,0.800000011920929,8.0,0.19658177,-0.02384394,0.1552952527999878,0.4162742366633064,0.512868697496146
radial,qabs,0.800000011920929,9.0,0.19658177,-0.02384394,0.1395471692085266,0.39355034993633375,0.5131479116879334
radial,q_integral,0.3499999940395355,5.0,0.018447423,0.015199082,-0.04502284526824951,0.058168775811923534,0.5201333263583625
radial,q_integral,0.3499999940395355,6.0,0.018447423,0.015199082,-0.04644131660461426,0.07718306143848729,0.5291224443240794
radial,q_integral,0.3499999940395355,7.0,0.018447423,0.015199082,-0.01809096336364746,0.08577464724762282,0.5399105003873244
radial,q_integral,0.3499999940395355,8.0,0.018447423,0.015199082,-0.02885580062866211,0.06039233316744667,0.5242950985521786
radial,q_integral,0.3499999940395355,9.0,0.018447423,0.015199082,-0.033225297927856445,0.055719154433920046,0.5226681140020298
radial,q_integral,0.4000000059604645,5.0,0.018447423,0.015199082,-0.031630635261535645,0.05391209361810968,0.5230309205718046
radial,q_integral,0.4000000059604645,6.0,0.018447423,0.015199082,-0.03138303756713867,0.06068774440192301,0.5287329017832891
radial,q_integral,0.4000000059604645,7.0,0.018447423,0.015199082,-0.004588603973388672,0.1009487819543347,0.5440124326100786
radial,q_integral,0.4000000059604645,8.0,0.018447423,0.015199082,-0.019514083862304688,0.044480519488746637,0.5198227353331927
radial,q_integral,0.4000000059604645,9.0,0.018447423,0.015199082,-0.020549893379211426,0.04050208669610811,0.513561000300115
radial,q_integral,0.44999998807907104,5.0,0.018447423,0.015199082,-0.012091994285583496,0.05495056613955126,0.5216609206833825
radial,q_integral,0.44999998807907104,6.0,0.018447423,0.015199082,-0.011577725410461426,0.04080968784564931,0.5149892906226059
radial,q_integral,0.44999998807907104,7.0,0.018447423,0.015199082,0.0051184892654418945,0.10598277706943447,0.534708850186665
radial,q_integral,0.44999998807907104,8.0,0.018447423,0.015199082,-0.00031125545501708984,0.07011980232084798,0.5260406279866308
radial,q_integral,0.44999998807907104,9.0,0.018447423,0.015199082,-0.0035233497619628906,0.05476320932712368,0.522709348169713
radial,q_integral,0.550000011920929,5.0,0.018447423,0.015199082,0.00813281536102295,0.08175439387725734,0.5234417554165668
radial,q_integral,0.550000011920929,6.0,0.018447423,0.015199082,0.009021937847137451,0.08723187825666613,0.5222346471366294
radial,q_integral,0.550000011920929,7.0,0.018447423,0.015199082,0.005903005599975586,0.10743038784320348,0.5183176587822008
radial,q_integral,0.550000011920929,8.0,0.018447423,0.015199082,0.008263587951660156,0.09096595649014563,0.5199091512901699
radial,q_integral,0.550000011920929,9.0,0.018447423,0.015199082,0.00902014970779419,0.09210274384535118,0.5235088614935763
radial,q_integral,0.6000000238418579,5.0,0.018447423,0.015199082,0.01424473524093628,0.09722996400267873,0.5214511564325781
radial,q_integral,0.6000000238418579,6.0,0.018447423,0.015199082,0.01383298635482788,0.10883412428732636,0.5295968552886525
radial,q_integral,0.6000000238418579,7.0,0.018447423,0.015199082,0.009451866149902344,0.09524929869674605,0.5145775183311558
radial,q_integral,0.6000000238418579,8.0,0.018447423,0.015199082,0.010413885116577148,0.0943673305964952,0.5231576830043689
radial,q_integral,0.6000000238418579,9.0,0.018447423,0.015199082,0.011295974254608154,0.08815517237401335,0.5215965171679038
radial,q_integral,0.6499999761581421,5.0,0.018447423,0.015199082,0.019429445266723633,0.09490311563826807,0.523969704177756
radial,q_integral,0.6499999761581421,6.0,0.018447423,0.015199082,0.018072843551635742,0.10677212606328652,0.5250872813926077
radial,q_integral,0.6499999761581421,7.0,0.018447423,0.015199082,0.009393274784088135,0.06537037528326956,0.509930745828475
radial,q_integral,0.6499999761581421,8.0,0.018447423,0.015199082,0.013477563858032227,0.09465764257859116,0.5231412589240957
radial,q_integral,0.6499999761581421,9.0,0.018447423,0.015199082,0.013147830963134766,0.07678465389737373,0.5179786116503173
radial,q_integral,0.800000011920929,5.0,0.018447423,0.015199082,0.00177001953125,0.08238299539385402,0.5147856906447388
radial,q_integral,0.800000011920929,6.0,0.018447423,0.015199082,-0.0014235973358154297,0.09082764012056024,0.5181452637279245
radial,q_integral,0.800000011920929,7.0,0.018447423,0.015199082,0.008924365043640137,0.07885831375702997,0.5132473702963559
radial,q_integral,0.800000011920929,8.0,0.018447423,0.015199082,0.0045969486236572266,0.07502168676023757,0.5122036800033234
radial,q_integral,0.800000011920929,9.0,0.018447423,0.015199082,-0.004926085472106934,0.0534895893758824,0.5097232597593924
radial,q_uniform,0.3499999940395355,5.0,0.058375515,0.015625717,-0.029656291007995605,0.0671850242261146,0.5198794993674692
radial,q_uniform,0.3499999940395355,6.0,0.058375515,0.015625717,-0.02743399143218994,0.08646479306704873,0.5282909190809256
radial,q_uniform,0.3499999940395355,7.0,0.058375515,0.015625717,-0.010540366172790527,0.0941935971475029,0.5397467075666449
radial,q_uniform,0.3499999940395355,8.0,0.058375515,0.015625717,-0.01576840877532959,0.06853761066606333,0.5241491267958723
radial,q_uniform,0.3499999940395355,9.0,0.058375515,0.015625717,-0.019456148147583008,0.06433860436510325,0.5225408783114063
radial,q_uniform,0.4000000059604645,5.0,0.058375515,0.015625717,-0.019729018211364746,0.05757325255422205,0.523093663699562
radial,q_uniform,0.4000000059604645,6.0,0.058375515,0.015625717,-0.01771402359008789,0.0664241916854997,0.5287557409183113
radial,q_uniform,0.4000000059604645,7.0,0.058375515,0.015625717,-0.0026426315307617188,0.09502596762773413,0.5436387824864599
radial,q_uniform,0.4000000059604645,8.0,0.058375515,0.015625717,-0.012082815170288086,0.04514593271439394,0.5192696858636761
radial,q_uniform,0.4000000059604645,9.0,0.058375515,0.015625717,-0.013561606407165527,0.04088932504838378,0.5134426921713778
radial,q_uniform,0.44999998807907104,5.0,0.058375515,0.015625717,-0.00848531723022461,0.04929151123572319,0.5210142697822624
radial,q_uniform,0.44999998807907104,6.0,0.058375515,0.015625717,-0.008080124855041504,0.03573809048580466,0.5142581065693259
radial,q_uniform,0.44999998807907104,7.0,0.058375515,0.015625717,0.0015221834182739258,0.08964946689142114,0.5337723784549114
radial,q_uniform,0.44999998807907104,8.0,0.058375515,0.015625717,-0.0004724264144897461,0.062385594571229164,0.525261810938529
radial,q_uniform,0.44999998807907104,9.0,0.058375515,0.015625717,-0.003010272979736328,0.043921112882630994,0.5216552661424525
radial,q_uniform,0.550000011920929,5.0,0.058375515,0.015625717,0.002901434898376465,0.06782128957432604,0.5196500257436015
radial,q_uniform,0.550000011920929,6.0,0.058375515,0.015625717,0.0036609768867492676,0.07382062025928932,0.5193327071850768
radial,q_uniform,0.550000011920929,7.0,0.058375515,0.015625717,0.000979006290435791,0.08665645728087663,0.5149311105944279
radial,q_uniform,0.550000011920929,8.0,0.058375515,0.015625717,0.0021486282348632812,0.07624459701255089,0.5183091767660225
radial,q_uniform,0.550000011920929,9.0,0.058375515,0.015625717,0.0031149983406066895,0.07721303502605914,0.517447942468724
radial,q_uniform,0.6000000238418579,5.0,0.058375515,0.015625717,0.005907177925109863,0.08505991892665568,0.517973998484364
radial,q_uniform,0.6000000238418579,6.0,0.058375515,0.015625717,0.006365597248077393,0.09835753170739188,0.5248224815563418
radial,q_uniform,0.6000000238418579,7.0,0.058375515,0.015625717,0.002729475498199463,0.08058363019282075,0.513150528182261
radial,q_uniform,0.6000000238418579,8.0,0.058375515,0.015625717,0.0027269721031188965,0.08371141677936618,0.5187566515920922
radial,q_uniform,0.6000000238418579,9.0,0.058375515,0.015625717,0.004221320152282715,0.0776530652704868,0.5174812741636061
radial,q_uniform,0.6499999761581421,5.0,0.058375515,0.015625717,0.0090370774269104,0.08623810697782622,0.5186368417019455
radial,q_uniform,0.6499999761581421,6.0,0.058375515,0.015625717,0.008114635944366455,0.10156608515301331,0.5221033706668725
radial,q_uniform,0.6499999761581421,7.0,0.058375515,0.015625717,0.003143489360809326,0.05495086355799948,0.5043722887521311
radial,q_uniform,0.6499999761581421,8.0,0.058375515,0.015625717,0.0051215291023254395,0.0856490349672576,0.520635610275791
radial,q_uniform,0.6499999761581421,9.0,0.058375515,0.015625717,0.005532741546630859,0.07010188683964143,0.5133009375858789
radial,q_uniform,0.800000011920929,5.0,0.058375515,0.015625717,-0.005584597587585449,0.07473702752980993,0.5100663329631505
radial,q_uniform,0.800000011920929,6.0,0.058375515,0.015625717,-0.008963227272033691,0.08006910191521231,0.5147385325909698
radial,q_uniform,0.800000011920929,7.0,0.058375515,0.015625717,0.0018784403800964355,0.07103052847309167,0.5100292003041881
radial,q_uniform,0.800000011920929,8.0,0.058375515,0.015625717,-0.0018182992935180664,0.0641792397365423,0.5090610995580296
radial,q_uniform,0.800000011920929,9.0,0.058375515,0.015625717,-0.011232614517211914,0.04553611787812542,0.5064664311675628
radial,qcov,0.3499999940395355,5.0,0.17205064,-0.016333532,-0.12366330623626709,0.1899773605300628,0.5261283834361221
radial,qcov,0.3499999940395355,6.0,0.17205064,-0.016333532,-0.127815842628479,0.20397382774314043,0.5340749909409719
radial,qcov,0.3499999940395355,7.0,0.17205064,-0.016333532,-0.04618275165557861,0.22034687860291677,0.5402001339440388
radial,qcov,0.3499999940395355,8.0,0.17205064,-0.016333532,-0.0708078145980835,0.2129391796414116,0.5331978758006688
radial,qcov,0.3499999940395355,9.0,0.17205064,-0.016333532,-0.08806765079498291,0.20144545058625085,0.52675761970832
radial,qcov,0.4000000059604645,5.0,0.17205064,-0.016333532,-0.0732719898223877,0.22932206548057985,0.5292079317684374
radial,qcov,0.4000000059604645,6.0,0.17205064,-0.016333532,-0.07081365585327148,0.23835902217647867,0.5374441301598986
radial,qcov,0.4000000059604645,7.0,0.17205064,-0.016333532,-0.002111077308654785,0.2622661135728258,0.5423718971096317
radial,qcov,0.4000000059604645,8.0,0.17205064,-0.016333532,-0.03503084182739258,0.23521484825679503,0.5288420084645497
radial,qcov,0.4000000059604645,9.0,0.17205064,-0.016333532,-0.03643202781677246,0.22704259462401818,0.5308407329188716
radial,qcov,0.44999998807907104,5.0,0.17205064,-0.016333532,-0.017739415168762207,0.2621141308534485,0.5316990290921486
radial,qcov,0.44999998807907104,6.0,0.17205064,-0.016333532,-0.00997936725616455,0.27139379712218076,0.5308085257042123
radial,qcov,0.44999998807907104,7.0,0.17205064,-0.016333532,0.04251295328140259,0.2885573603461653,0.5382957018927952
radial,qcov,0.44999998807907104,8.0,0.17205064,-0.016333532,0.023965001106262207,0.2876847126966197,0.5371809084116237
radial,qcov,0.44999998807907104,9.0,0.17205064,-0.016333532,0.01878279447555542,0.2698599774797199,0.5308204704041619
radial,qcov,0.550000011920929,5.0,0.17205064,-0.016333532,0.08812260627746582,0.3303054530951648,0.5356304728034578
radial,qcov,0.550000011920929,6.0,0.17205064,-0.016333532,0.09075653553009033,0.3304739704576833,0.5329427947141935
radial,qcov,0.550000011920929,7.0,0.17205064,-0.016333532,0.10325759649276733,0.31264933310881593,0.5342387410271021
radial,qcov,0.550000011920929,8.0,0.17205064,-0.016333532,0.10968244075775146,0.332158462195272,0.5311628816828621
radial,qcov,0.550000011920929,9.0,0.17205064,-0.016333532,0.10139232873916626,0.3205985072029793,0.5339186324510744
radial,qcov,0.6000000238418579,5.0,0.17205064,-0.016333532,0.12695914506912231,0.336332630895428,0.5318701817604014
radial,qcov,0.6000000238418579,6.0,0.17205064,-0.016333532,0.1328136920928955,0.33945076336993607,0.5306840054233612
radial,qcov,0.6000000238418579,7.0,0.17205064,-0.016333532,0.1337500810623169,0.3182046261722475,0.5292219710426992
radial,qcov,0.6000000238418579,8.0,0.17205064,-0.016333532,0.14441221952438354,0.3357344552537922,0.5278698370434515
radial,qcov,0.6000000238418579,9.0,0.17205064,-0.016333532,0.13697481155395508,0.32668450889666195,0.53036571057372
radial,qcov,0.6499999761581421,5.0,0.17205064,-0.016333532,0.15918773412704468,0.34331173547753346,0.5208367262402478
radial,qcov,0.6499999761581421,6.0,0.17205064,-0.016333532,0.1704455018043518,0.3436299982770611,0.5247440845330591
radial,qcov,0.6499999761581421,7.0,0.17205064,-0.016333532,0.1610323190689087,0.33274495631993034,0.5210333284167523
radial,qcov,0.6499999761581421,8.0,0.17205064,-0.016333532,0.17753058671951294,0.35206059632164693,0.5221167649991223
radial,qcov,0.6499999761581421,9.0,0.17205064,-0.016333532,0.16446638107299805,0.33448860558898025,0.522351931780801
radial,qcov,0.800000011920929,5.0,0.17205064,-0.016333532,0.15736645460128784,0.4012101564973034,0.5077040215255461
radial,qcov,0.800000011920929,6.0,0.17205064,-0.016333532,0.17643952369689941,0.38524070396883403,0.5085724246533954
radial,qcov,0.800000011920929,7.0,0.17205064,-0.016333532,0.16918861865997314,0.40552043260339776,0.5073696209584693
radial,qcov,0.800000011920929,8.0,0.17205064,-0.016333532,0.16033196449279785,0.4180308327923951,0.5083666383284454
radial,qcov,0.800000011920929,9.0,0.17205064,-0.016333532,0.15523535013198853,0.39568916680807675,0.5112324745534589
radial,qcov_v2,0.3499999940395355,5.0,0.37854448,0.0032145437,-0.12585937976837158,0.22671422814372172,0.5223004234388876
radial,qcov_v2,0.3499999940395355,6.0,0.37854448,0.0032145437,-0.1640228033065796,0.23574687959581045,0.5306792225106579
radial,qcov_v2,0.3499999940395355,7.0,0.37854448,0.0032145437,-0.06332993507385254,0.2617443163232074,0.5390542675572442
radial,qcov_v2,0.3499999940395355,8.0,0.37854448,0.0032145437,-0.08598434925079346,0.24967859586751723,0.5316704509288738
radial,qcov_v2,0.3499999940395355,9.0,0.37854448,0.0032145437,-0.11828374862670898,0.24273233412579992,0.5286617647412982
radial,qcov_v2,0.4000000059604645,5.0,0.37854448,0.0032145437,-0.05524933338165283,0.2593580007521336,0.5290975417858689
radial,qcov_v2,0.4000000059604645,6.0,0.37854448,0.0032145437,-0.08545613288879395,0.2662762147554709,0.5348457000049205
radial,qcov_v2,0.4000000059604645,7.0,0.37854448,0.0032145437,0.010680675506591797,0.29280232588498556,0.5456917391039681
radial,qcov_v2,0.4000000059604645,8.0,0.37854448,0.0032145437,-0.021308064460754395,0.26417394261611854,0.5309429973302995
radial,qcov_v2,0.4000000059604645,9.0,0.37854448,0.0032145437,-0.024480223655700684,0.26000996990280983,0.5310820816135055
radial,qcov_v2,0.44999998807907104,5.0,0.37854448,0.0032145437,-0.0033516883850097656,0.2783912549061052,0.5331529551616818
radial,qcov_v2,0.44999998807907104,6.0,0.37854448,0.0032145437,0.00518190860748291,0.28259170030116015,0.5312788408305368
radial,qcov_v2,0.44999998807907104,7.0,0.37854448,0.0032145437,0.06865429878234863,0.3067085988794887,0.5461204342718754
radial,qcov_v2,0.44999998807907104,8.0,0.37854448,0.0032145437,0.030895113945007324,0.3008114244372616,0.5363345033751766
radial,qcov_v2,0.44999998807907104,9.0,0.37854448,0.0032145437,0.04293179512023926,0.28996197492126335,0.5374795485324235
radial,qcov_v2,0.550000011920929,5.0,0.37854448,0.0032145437,0.10270440578460693,0.32644510406130695,0.5381492503872405
radial,qcov_v2,0.550000011920929,6.0,0.37854448,0.0032145437,0.0846967101097107,0.320999019374335,0.5325389984124306
radial,qcov_v2,0.550000011920929,7.0,0.37854448,0.0032145437,0.11285591125488281,0.3165043068294235,0.5391499721419223
radial,qcov_v2,0.550000011920929,8.0,0.37854448,0.0032145437,0.12361860275268555,0.33051334092903234,0.5337220675474033
radial,qcov_v2,0.550000011920929,9.0,0.37854448,0.0032145437,0.11438125371932983,0.32322643207127555,0.5389596162641056
radial,qcov_v2,0.6000000238418579,5.0,0.37854448,0.0032145437,0.1381291151046753,0.3341842712044803,0.5318269918891634
radial,qcov_v2,0.6000000238418579,6.0,0.37854448,0.0032145437,0.1344582438468933,0.3337573726301303,0.5286528944503979
radial,qcov_v2,0.6000000238418579,7.0,0.37854448,0.0032145437,0.13511580228805542,0.31831816625094944,0.5295537261308817
radial,qcov_v2,0.6000000238418579,8.0,0.37854448,0.0032145437,0.14356708526611328,0.33475351388422514,0.5288501673658473
radial,qcov_v2,0.6000000238418579,9.0,0.37854448,0.0032145437,0.15238159894943237,0.32661738116782824,0.5311382717435525
radial,qcov_v2,0.6499999761581421,5.0,0.37854448,0.0032145437,0.15991991758346558,0.3431195382573157,0.5232333310798879
radial,qcov_v2,0.6499999761581421,6.0,0.37854448,0.0032145437,0.15189909934997559,0.33901520761479964,0.524472092619725
radial,qcov_v2,0.6499999761581421,7.0,0.37854448,0.0032145437,0.15557235479354858,0.32834978857648406,0.5209126507792547
radial,qcov_v2,0.6499999761581421,8.0,0.37854448,0.0032145437,0.1640615463256836,0.3487112478889383,0.5210042186889801
radial,qcov_v2,0.6499999761581421,9.0,0.37854448,0.0032145437,0.17382901906967163,0.33513962035414635,0.5240225932997898
radial,qcov_v2,0.800000011920929,5.0,0.37854448,0.0032145437,0.08589428663253784,0.37702468020491675,0.5044783161395692
radial,qcov_v2,0.800000011920929,6.0,0.37854448,0.0032145437,0.09346139430999756,0.3576308528061473,0.5044562372160455
radial,qcov_v2,0.800000011920929,7.0,0.37854448,0.0032145437,0.0768352746963501,0.373908189017192,0.5035136380530193
radial,qcov_v2,0.800000011920929,8.0,0.37854448,0.0032145437,0.07127571105957031,0.3781754822533797,0.5036473449543615
radial,qcov_v2,0.800000011920929,9.0,0.37854448,0.0032145437,0.08260887861251831,0.3758483143801021,0.5064675089060908
dw2_total,q,0.3499999940395355,5.0,-0.061121736,0.0014048398,0.00532907247543335,-0.14164640936770262,0.543265801980977
dw2_total,q,0.3499999940395355,6.0,-0.061121736,0.0014048398,0.005912840366363525,-0.13610700467142178,0.5432536556166979
dw2_total,q,0.3499999940395355,7.0,-0.061121736,0.0014048398,0.003691554069519043,-0.12298353169377782,0.5358959617605145
dw2_total,q,0.3499999940395355,8.0,-0.061121736,0.0014048398,0.003927648067474365,-0.13629961456610068,0.5409987793185612
dw2_total,q,0.3499999940395355,9.0,-0.061121736,0.0014048398,0.004200339317321777,-0.1371656001407604,0.5431656670145774
dw2_total,q,0.4000000059604645,5.0,-0.061121736,0.0014048398,0.004652500152587891,-0.11736005983129692,0.5347895187752523
dw2_total,q,0.4000000059604645,6.0,-0.061121736,0.0014048398,0.004192769527435303,-0.11360312455108472,0.5297194886738754
dw2_total,q,0.4000000059604645,7.0,-0.061121736,0.0014048398,0.00211256742477417,-0.08285010301447457,0.520517031431676
dw2_total,q,0.4000000059604645,8.0,-0.061121736,0.0014048398,0.0035527944564819336,-0.11007371956275695,0.5277655541939749
dw2_total,q,0.4000000059604645,9.0,-0.061121736,0.0014048398,0.0032831430435180664,-0.11314968653464384,0.5341363143903336
dw2_total,q,0.44999998807907104,5.0,-0.061121736,0.0014048398,0.0025286078453063965,-0.08347105268765934,0.5233569098761598
dw2_total,q,0.44999998807907104,6.0,-0.061121736,0.0014048398,0.0028567910194396973,-0.09734220858399247,0.5277626508603713
dw2_total,q,0.44999998807907104,7.0,-0.061121736,0.0014048398,0.0011149048805236816,-0.047652389028466566,0.5190650456720168
dw2_total,q,0.44999998807907104,8.0,-0.061121736,0.0014048398,0.0012151002883911133,-0.06515329046371725,0.5160284445463941
dw2_total,q,0.44999998807907104,9.0,-0.061121736,0.0014048398,0.0013687610626220703,-0.07853840340024354,0.5244604402614202
dw2_total,q,0.550000011920929,5.0,-0.061121736,0.0014048398,0.0002461075782775879,-0.043623366321635174,0.5116690244621772
dw2_total,q,0.550000011920929,6.0,-0.061121736,0.0014048398,-0.00016009807586669922,-0.023678788324189803,0.5145211277523986
dw2_total,q,0.550000011920929,7.0,-0.061121736,0.0014048398,0.00042873620986938477,-0.050250622233470675,0.5177502605129736
dw2_total,q,0.550000011920929,8.0,-0.061121736,0.0014048398,-7.772445678710938e-05,-0.028251838845772734,0.5118922977931406
dw2_total,q,0.550000011920929,9.0,-0.061121736,0.0014048398,-2.7418136596679688e-05,-0.0495933082805471,0.5200842144205695
dw2_total,q,0.6000000238418579,5.0,-0.061121736,0.0014048398,-0.0005633831024169922,-0.01699106516183838,0.5083035051780374
