arm,seed,unit,delta_beta_bnd,delta_beta_int,strict_dead_final,continuous_dead_last1000
L1w100_Aexact,7,52,-2.4616960398852825,0.28915537521243095,1,1
L1w100_Aexact,7,53,-1.9001690596342087,-0.2601080685853958,1,1
L1w100_Aexact,7,54,-1.654513642191887,-0.31175072491168976,1,1
L1w100_Aexact,7,55,-1.930167879909277,-0.26125744357705116,1,1
L1w100_Aexact,7,56,-1.747986056318041,-0.1403568010427989,1,1
L1w100_Aexact,7,57,-1.9274029997177422,-0.13438627449795604,1,1
L1w100_Aexact,7,58,-2.059064944351121,-0.1389784020539082,1,1
L1w100_Aexact,7,59,-2.3512949645519257,0.14341065287590027,1,1
L1w100_Aexact,7,60,-2.1808553372609367,0.05633527386066817,1,1
L1w100_Aexact,7,61,-2.213540442287922,0.12761438637971878,1,1
L1w100_Aexact,7,62,-2.168652219697833,-0.004102068021893501,1,1
L1w100_Aexact,7,63,-1.6340417265892029,-0.5708673596382141,1,1
L1w100_Aexact,7,64,-1.5139229595661163,-0.47341081500053406,1,1
L1w100_Aexact,7,65,-2.877401429694146,0.612044173758477,1,1
L1w100_Aexact,7,66,-2.1582196429371834,-0.05728762596845627,1,1
L1w100_Aexact,7,67,-1.5866907220333815,-0.4845168013125658,1,1
L1w100_Aexact,7,68,-2.4196092169731855,0.3675843756645918,1,1
L1w100_Aexact,7,69,-0.4299318250268698,-1.785505348816514,1,1
L1w100_Aexact,7,70,-2.2384630404412746,0.02679717168211937,1,1
L1w100_Aexact,7,71,-2.5966602796688676,0.41210117284208536,1,1
L1w100_Aexact,7,72,-2.4467401560395956,0.2600789126008749,1,1
L1w100_Aexact,7,73,-2.2118565663695335,-0.00013832002878189087,1,1
L1w100_Aexact,7,74,-2.446998730301857,0.2854865938425064,1,1
L1w100_Aexact,7,75,-2.327409758232534,0.20615054573863745,1,1
L1w100_Aexact,7,76,-3.2355401813983917,0.9726522266864777,1,1
L1w100_Aexact,7,77,-2.1857942417263985,0.06657517701387405,1,1
L1w100_Aexact,7,78,-2.164596444403287,-0.047801130975130945,1,1
L1w100_Aexact,7,79,-3.558950412319973,1.3867003798950464,1,1
L1w100_Aexact,7,80,-3.2634130367077887,1.0580268749035895,1,1
L1w100_Aexact,7,81,-1.281223125755787,-0.44832413643598557,1,1
L1w100_Aexact,7,82,-1.9430490932427347,-0.23352561378851533,1,1
L1w100_Aexact,7,83,-2.1944277584552765,0.2608485519886017,1,1
L1w100_Aexact,7,84,-1.9688307046890259,0.28033244609832764,1,1
L1w100_Aexact,7,85,-2.3284353613853455,0.14347165822982788,1,1
L1w100_Aexact,7,86,-1.8405828922986984,-0.2944588214159012,1,1
L1w100_Aexact,7,87,-2.2561670326977037,0.550345518568065,1,1
L1w100_Aexact,7,88,-2.09113694075495,-0.014282218180596828,1,1
L1w100_Aexact,7,89,-1.0463538765907288,-1.1088544726371765,1,1
L1w100_Aexact,7,90,-2.0233251564204693,-0.09727625921368599,1,1
L1w100_Aexact,7,91,-1.9435090748593211,-0.24103811103850603,1,1
L1w100_Aexact,7,92,-3.422235621139407,1.3493293654173613,1,1
L1w100_Aexact,7,93,-1.740359127521515,-0.3485388159751892,1,1
L1w100_Aexact,7,94,-2.3030413817614317,0.06995598785579205,1,1
L1w100_Aexact,7,95,-2.170849710702896,-0.12212905287742615,1,1
L1w100_Aexact,7,96,-3.432675084332004,1.4362402765545994,1,1
L1w100_Aexact,7,97,-1.9982469864189625,-0.17383043095469475,1,1
L1w100_Aexact,7,98,-3.9316345658153296,1.697718283161521,1,1
L1w100_Aexact,7,99,-1.9410641491413116,-0.301817387342453,1,1
L1w100_Aexact,8,0,-2.0760507793165743,-0.07312915613874793,1,1
L1w100_Aexact,8,1,-1.8280736804008484,-0.31046491861343384,1,1
L1w100_Aexact,8,2,-2.2687256457284093,0.08225084561854601,1,1
L1w100_Aexact,8,3,-2.0152424834668636,-0.10389861837029457,1,1
L1w100_Aexact,8,4,-2.188392287120223,0.11890900693833828,1,1
L1w100_Aexact,8,5,-1.7158085708506405,-0.2582591171376407,1,1
L1w100_Aexact,8,6,-2.2520565390586853,0.2121397852897644,1,1
L1w100_Aexact,8,7,-2.979720164090395,1.1447562463581562,1,1
L1w100_Aexact,8,8,-2.6038343452382833,0.3424279235769063,1,1
L1w100_Aexact,8,9,-1.5902190264314413,-0.6141028348356485,1,1
L1w100_Aexact,8,10,-2.9952462231740355,0.7596006905660033,1,1
L1w100_Aexact,8,11,-2.810115517117083,0.6465145954862237,1,1
L1w100_Aexact,8,12,-1.6876717144623399,-0.25221950467675924,1,1
L1w100_Aexact,8,13,-1.9855844601988792,-0.2096906080842018,1,1
L1w100_Aexact,8,14,-1.6348491343669593,-0.4014067021198571,1,1
L1w100_Aexact,8,15,-1.1907002181190478,-0.937848880849458,1,1
L1w100_Aexact,8,16,-1.8136892098991666,-0.33642198852612637,1,1
L1w100_Aexact,8,17,-2.1174642741680145,-0.05774882435798645,1,1
L1w100_Aexact,8,18,-2.333671292348299,0.2492463198141195,1,1
L1w100_Aexact,8,19,-1.9574611224234104,-0.1607208214700222,1,1
L1w100_Aexact,8,20,-1.6884933169931173,-0.3744055572897196,1,1
L1w100_Aexact,8,21,-2.1273196895999718,-0.09550726810266497,1,1
L1w100_Aexact,8,22,-1.6505203992128372,-0.3937303274869919,1,1
L1w100_Aexact,8,23,-1.7234267890453339,-0.423796683549881,1,1
L1w100_Aexact,8,24,-2.496968077495694,0.24081687815487385,1,1
L1w100_Aexact,8,25,-3.087065219413489,1.1423034663312137,1,1
L1w100_Aexact,8,26,-2.7630411572754383,0.5458320565521717,1,1
L1w100_Aexact,8,27,-1.9781547737613892,-0.03781497950399171,1,1
L1w100_Aexact,8,28,-1.847332388162613,-0.18712696433067322,1,1
L1w100_Aexact,8,29,-2.4322153059765697,0.18624434154480696,1,1
L1w100_Aexact,8,30,-1.572773538180627,-0.4260377067839727,1,1
L1w100_Aexact,8,31,-2.1061562299728394,-0.01284325122833252,1,1
L1w100_Aexact,8,32,-1.1210393118672073,-0.7706389022059739,1,1
L1w100_Aexact,8,33,-1.8024173080921173,-0.151121586561203,1,1
L1w100_Aexact,8,34,-1.7696596533060074,-0.4249662011861801,1,1
L1w100_Aexact,8,35,-2.2516496144235134,0.22411799058318138,1,1
L1w100_Aexact,8,36,-1.887012598104775,-0.29331910889595747,1,1
L1w100_Aexact,8,37,-3.1846240498125553,1.184287879616022,1,1
L1w100_Aexact,8,38,-1.6808725595474243,-0.5658870935440063,1,1
L1w100_Aexact,8,39,-2.046762529760599,-0.10684436187148094,1,1
L1w100_Aexact,8,40,-2.479527987539768,0.4026534929871559,1,1
L1w100_Aexact,8,41,-1.374259720556438,-0.6747910873964429,1,1
L1w100_Aexact,8,42,-2.3935316503047943,0.22696742415428162,1,1
L1w100_Aexact,8,43,-1.8704248764552176,-0.012794604059308767,1,1
L1w100_Aexact,8,44,-1.815286198630929,-0.41122098825871944,1,1
L1w100_Aexact,8,45,-2.142254341393709,-0.05687786266207695,1,1
L1w100_Aexact,8,46,-2.143975902348757,0.00699465349316597,1,1
L1w100_Aexact,8,47,-2.448636237066239,0.28262466518208385,1,1
L1w100_Aexact,8,48,-2.5101024294272065,0.46173659805208445,1,1
L1w100_Aexact,8,49,-2.622402247041464,0.42330246791243553,1,1
L1w100_Aexact,8,50,-2.0821020959410816,-0.13682624115608633,1,1
L1w100_Aexact,8,51,-2.167937906458974,0.11197248287498951,1,1
L1w100_Aexact,8,52,-2.31138064712286,0.1882038339972496,1,1
L1w100_Aexact,8,53,-1.3605480715632439,-0.7445756867527962,1,1
L1w100_Aexact,8,54,-2.791659714654088,0.5766731519252062,1,1
L1w100_Aexact,8,55,-2.5702286772429943,0.35270295664668083,1,1
L1w100_Aexact,8,56,-1.4524915870279074,-0.39011006988584995,1,1
L1w100_Aexact,8,57,-2.331356516107917,0.1369252111762762,1,1
L1w100_Aexact,8,58,-1.898657113313675,-0.3274089992046356,1,1
L1w100_Aexact,8,59,-1.5567804213787895,-0.5526744488452096,1,1
L1w100_Aexact,8,60,-1.4975878596305847,-0.6078627705574036,1,1
L1w100_Aexact,8,61,-2.09532973729074,0.21840224228799343,1,1
L1w100_Aexact,8,62,-2.372142620384693,0.1846337988972664,1,1
L1w100_Aexact,8,63,-1.6344120660796762,-0.5085615953430533,1,1
L1w100_Aexact,8,64,-2.2315694419667125,0.1876274673268199,1,1
L1w100_Aexact,8,65,-2.220085552917226,0.11298578141759208,1,1
L1w100_Aexact,8,66,-1.7599365413188934,-0.35472825169563293,1,1
L1w100_Aexact,8,67,-2.962043265812099,0.728945235721767,1,1
L1w100_Aexact,8,68,-1.9537252578884363,-0.2742913570255041,1,1
L1w100_Aexact,8,69,-2.0500047728419304,-0.06615728884935379,1,1
L1w100_Aexact,8,70,-2.906021664850414,0.7272654278203845,1,1
L1w100_Aexact,8,71,-1.915732035820838,-0.16508113365853205,1,1
L1w100_Aexact,8,72,-2.399710117839277,0.28772061970084906,1,1
L1w100_Aexact,8,73,-3.9670152626931667,1.9764735661447048,1,1
L1w100_Aexact,8,74,-2.1634279107674956,0.008755764923989773,1,1
L1w100_Aexact,8,75,-1.9381080560851842,-0.18046107958070934,1,1
L1w100_Aexact,8,76,-2.2890026457607746,0.10364650562405586,1,1
L1w100_Aexact,8,77,-3.2049457244575024,1.1866370849311352,1,1
L1w100_Aexact,8,78,-2.779173333197832,0.4334387369453907,1,1
L1w100_Aexact,8,79,-2.030785322189331,-0.05196046829223633,1,1
L1w100_Aexact,8,80,-1.6354719437658787,-0.3164297305047512,1,1
L1w100_Aexact,8,81,2.1427741035586223,-4.228279350674711,1,1
L1w100_Aexact,8,82,-4.926464269552525,3.033004711065587,1,1
L1w100_Aexact,8,83,-2.1344497203826904,-0.12026286125183105,1,1
L1w100_Aexact,8,84,-1.7501263062004,-0.24648886523209512,1,1
L1w100_Aexact,8,85,-0.15677536767270794,-1.9652413006469942,1,1
L1w100_Aexact,8,86,-1.688340944238007,-0.4903170643374324,1,1
L1w100_Aexact,8,87,-2.318142904434353,0.2127180234529078,1,1
L1w100_Aexact,8,88,-2.8757348135113716,0.8899369314312935,1,1
L1w100_Aexact,8,89,-1.8990396857261658,-0.28499656915664673,1,1
L1w100_Aexact,8,90,-1.814456939464435,-0.19216966652311385,1,1
L1w100_Aexact,8,91,-1.8732541613280773,-0.3491443581879139,1,1
L1w100_Aexact,8,92,-2.2948419880121946,0.2105643581598997,1,1
L1w100_Aexact,8,93,-2.099845364689827,-0.04811124503612518,1,1
L1w100_Aexact,8,94,-2.490465834736824,0.3512060195207596,1,1
L1w100_Aexact,8,95,-2.1098866388201714,-0.042415864765644073,1,1
L1w100_Aexact,8,96,-1.8634421825408936,-0.3444969654083252,1,1
L1w100_Aexact,8,97,-2.007242097053677,-0.11800991138443351,1,1
L1w100_Aexact,8,98,-2.4632288105785847,0.29289256408810616,1,1
L1w100_Aexact,8,99,-1.5723354015499353,-0.46660025976598263,1,1
L1w100_Aexact,9,0,-1.793716754997149,-0.19117632857523859,1,1
L1w100_Aexact,9,1,-2.251959218934644,-0.001619682356249541,1,1
L1w100_Aexact,9,2,-2.789867252111435,0.5807419717311859,1,1
L1w100_Aexact,9,3,-3.4573077864479274,1.1021120257209986,1,1
L1w100_Aexact,9,4,-1.506781286559999,-0.6579628521576524,1,1
L1w100_Aexact,9,5,-1.785817134194076,-0.21427131909877062,1,1
L1w100_Aexact,9,6,-2.933637811569497,0.7527174490969628,1,1
L1w100_Aexact,9,7,-1.9799754358828068,-0.15595772489905357,1,1
L1w100_Aexact,9,8,57.65825913759181,-59.583840831241105,1,0
L1w100_Aexact,9,9,-2.757968571037054,0.8174753449857235,1,1
L1w100_Aexact,9,10,-3.4478549445047975,1.1585206473246217,1,1
L1w100_Aexact,9,11,-2.422315152361989,0.377179654315114,1,1
L1w100_Aexact,9,12,-2.3957270085811615,0.13604864478111267,1,1
L1w100_Aexact,9,13,-2.750033527612686,0.4171816408634186,1,1
L1w100_Aexact,9,14,-2.0252056568861008,0.07431940734386444,1,1
L1w100_Aexact,9,15,-2.8624312430620193,0.631410077214241,1,1
L1w100_Aexact,9,16,-2.5613177865743637,0.32949410378932953,1,1
L1w100_Aexact,9,17,-2.604785828385502,0.5942286537028849,1,1
L1w100_Aexact,9,18,-1.8215626403689384,-0.1561497524380684,1,1
L1w100_Aexact,9,19,-1.8133234977722168,-0.1625458002090454,1,1
L1w100_Aexact,9,20,-2.251842200756073,-0.014534294605255127,1,1
L1w100_Aexact,9,21,-1.868621177971363,0.10272426158189774,1,1
L1w100_Aexact,9,22,-2.4133189916610718,0.21407759189605713,1,1
L1w100_Aexact,9,23,-2.9009644761681557,0.8351418748497963,1,1
L1w100_Aexact,9,24,-4.336574643384665,2.1950868065468967,1,1
L1w100_Aexact,9,25,-1.8384105380391702,-0.2793136421823874,1,1
L1w100_Aexact,9,26,-1.7262372970581055,-0.3325209617614746,1,1
L1w100_Aexact,9,27,-2.663129299879074,0.5989112555980682,1,1
L1w100_Aexact,9,28,-1.6765135675668716,-0.3914671987295151,1,1
L1w100_Aexact,9,29,-1.780189621669706,-0.43503845907980576,1,1
L1w100_Aexact,9,30,-1.3377693556249142,-0.7288714982569218,1,1
L1w100_Aexact,9,31,-1.9911712743341923,-0.2733539007604122,1,1
L1w100_Aexact,9,32,-2.0662318812683225,0.02046648133546114,1,1
L1w100_Aexact,9,33,-2.7607613503932953,0.5632070004940033,1,1
L1w100_Aexact,9,34,-2.1455907366616884,-0.07040242930816021,1,1
L1w100_Aexact,9,35,-2.140635758638382,-0.08956119418144226,1,1
L1w100_Aexact,9,36,-1.5489504896104336,-0.4847955144941807,1,1
L1w100_Aexact,9,37,-2.4148246105760336,0.28037179075181484,1,1
L1w100_Aexact,9,38,-2.4169655703008175,0.4188382290303707,1,1
L1w100_Aexact,9,39,-2.2417760901153088,0.06866345927119255,1,1
L1w100_Aexact,9,40,-2.4683334096334875,0.3118330701254308,1,1
L1w100_Aexact,9,41,-2.2928835353814065,0.07293953513726592,1,1
L1w100_Aexact,9,42,-2.04681374784559,0.07350208517163992,1,1
L1w100_Aexact,9,43,-1.0200105878757313,-1.1416014459682629,1,1
L1w100_Aexact,9,44,-1.8738241852261126,0.018172806594520807,1,1
L1w100_Aexact,9,45,-2.2741091549396515,0.07127025723457336,1,1
L1w100_Aexact,9,46,-1.8111819326877594,-0.4229830205440521,1,1
L1w100_Aexact,9,47,-2.1092907320708036,0.03577460162341595,1,1
L1w100_Aexact,9,48,-1.897567242383957,-0.3338072597980499,1,1
L1w100_Aexact,9,49,-2.032705567777157,-0.12337181717157364,1,1
L1w100_Aexact,9,50,-2.1157145984470844,0.10790686681866646,1,1
L1w100_Aexact,9,51,-2.1251679360866547,-0.053660303354263306,1,1
L1w100_Aexact,9,52,-2.6385977918980643,0.4714849645970389,1,1
L1w100_Aexact,9,53,-1.448398232460022,-0.7640334367752075,1,1
L1w100_Aexact,9,54,-2.5457733273506165,0.32090598344802856,1,1
L1w100_Aexact,9,55,-1.7880784813314676,-0.32881767116487026,1,1
L1w100_Aexact,9,56,-1.9833576865494251,-0.02860305830836296,1,1
L1w100_Aexact,9,57,-2.070039600133896,-0.1484610140323639,1,1
L1w100_Aexact,9,58,-2.176371965557337,-0.00955280289053917,1,1
L1w100_Aexact,9,59,-1.7308613061904907,-0.4375516176223755,1,1
L1w100_Aexact,9,60,-1.8196967989206314,-0.1971484273672104,1,1
L1w100_Aexact,9,61,-2.078601911664009,0.15339596569538116,1,1
L1w100_Aexact,9,62,-1.5651933655608445,-0.5171506896149367,1,1
L1w100_Aexact,9,63,-2.667433137074113,0.4639605227857828,1,1
L1w100_Aexact,9,64,-1.9664545660489239,-0.15813654608791694,1,1
L1w100_Aexact,9,65,-1.4334751511923969,-0.5629805182106793,1,1
L1w100_Aexact,9,66,-1.9928569048643112,-0.20823319256305695,1,1
L1w100_Aexact,9,67,-2.626741759479046,0.46822845190763474,1,1
L1w100_Aexact,9,68,-2.8317196667194366,0.6566136181354523,1,1
L1w100_Aexact,9,69,-2.0384307702624938,-0.18421284355281387,1,1
L1w100_Aexact,9,70,-2.167920023202896,-0.016463369131088257,1,1
L1w100_Aexact,9,71,-2.8769650161266327,0.6141721904277802,1,1
L1w100_Aexact,9,72,-1.371144201606512,-0.5356957651674747,1,1
L1w100_Aexact,9,73,-2.5242137908935547,0.333423376083374,1,1
L1w100_Aexact,9,74,-2.124037027359009,-0.09427118301391602,1,1
L1w100_Aexact,9,75,-3.0098834728705697,0.961643049668055,1,1
L1w100_Aexact,9,76,-2.6729162437841296,0.5448849899694324,1,1
L1w100_Aexact,9,77,-1.3296110959490761,-0.8311657576123253,1,1
L1w100_Aexact,9,78,-2.4889731854200363,0.2704630345106125,1,1
L1w100_Aexact,9,79,-2.47409088909626,0.3167353421449661,1,1
L1w100_Aexact,9,80,-2.3472909033298492,0.1758076250553131,1,1
L1w100_Aexact,9,81,-2.139116714708507,-0.10589533019810915,1,1
L1w100_Aexact,9,82,-2.2851436138153076,0.24840235710144043,1,1
L1w100_Aexact,9,83,-2.39464171230793,0.36678512394428253,1,1
L1w100_Aexact,9,84,-3.101588325574994,0.8908036518841982,1,1
L1w100_Aexact,9,85,-2.355800185352564,0.12310269847512245,1,1
L1w100_Aexact,9,86,-1.8494714442640543,-0.06322372518479824,1,1
L1w100_Aexact,9,87,-1.8024125024676323,-0.39000774174928665,1,1
L1w100_Aexact,9,88,-1.7449777484871447,-0.10544320335611701,1,1
L1w100_Aexact,9,89,-2.2436405923217535,0.2208267953246832,1,1
L1w100_Aexact,9,90,-1.39310043444857,-0.7385316551662982,1,1
L1w100_Aexact,9,91,-1.9201364498585463,-0.2157075423747301,1,1
L1w100_Aexact,9,92,-1.9359180442988873,-0.06069498136639595,1,1
L1w100_Aexact,9,93,-1.9037186801433563,-0.18690326809883118,1,1
L1w100_Aexact,9,94,-2.469177487422712,0.23608899407554418,1,1
L1w100_Aexact,9,95,-1.8959897190798074,-0.14168852264992893,1,1
L1w100_Aexact,9,96,-2.1629548966884613,-0.059334903955459595,1,1
L1w100_Aexact,9,97,-2.4281418472528458,0.28082801401615143,1,1
L1w100_Aexact,9,98,-1.8137514349073172,-0.07202568091452122,1,1
L1w100_Aexact,9,99,-2.8843078408390284,0.6239392552524805,1,1
L1w100_A1,0,0,-0.5634058195719263,3.1907349343964597,0,0
L1w100_A1,0,1,-5.944766986605828,3.5830899136635708,1,0
L1w100_A1,0,2,-7.099789206724381,3.743427607085323,1,1
L1w100_A1,0,3,-6.298533492619754,2.0039941700088093,1,1
L1w100_A1,0,4,-0.786602169939215,-1.2366762713409116,1,1
L1w100_A1,0,5,-3.2289295431692153,2.776900948258117,0,0
L1w100_A1,0,6,-7.16686385875073,5.716026775589853,0,0
L1w100_A1,0,7,-8.687147858277967,0.38460330544512544,1,1
L1w100_A1,0,8,-2.1359644120791472,1.9451836457708396,0,0
L1w100_A1,0,9,-3.0201100096019218,3.2903406158002326,1,0
L1w100_A1,0,10,-8.502790755919705,4.614730262059311,0,0
L1w100_A1,0,11,-7.914812672737753,7.02352935433737,0,0
L1w100_A1,0,12,-1.3860062838994054,-2.8251382602848025,1,1
L1w100_A1,0,13,-5.330408055688167,0.310224752061913,1,1
L1w100_A1,0,14,6.405762387730647,-1.91746507427888,0,0
L1w100_A1,0,15,-3.0721344284611405,2.800098036219424,1,1
L1w100_A1,0,16,-5.905169033186787,2.6898047036698998,1,0
L1w100_A1,0,17,1.5161020349587488,1.6316960897420358,1,0
L1w100_A1,0,18,-1.7592227945424384,2.639390696058399,1,1
L1w100_A1,0,19,3.6207407726305973,-0.3574763549822819,0,0
L1w100_A1,0,20,-8.804415110040281,4.527866362135683,1,0
L1w100_A1,0,21,-8.531515779162874,3.450420594032039,0,0
L1w100_A1,0,22,-4.232593911026925,1.6989257803907094,0,0
L1w100_A1,0,23,-4.991420204292808,7.271964530002151,0,0
L1w100_A1,0,24,-10.417930924144457,6.095469300445984,0,0
L1w100_A1,0,25,-15.912695394232287,7.953826223834767,0,0
L1w100_A1,0,26,-4.865532345575048,3.0528631866618525,0,0
L1w100_A1,0,27,-2.6764114979632723,0.452216434849106,0,0
L1w100_A1,0,28,0.47487940623068425,1.2826559098193684,1,1
L1w100_A1,0,29,-10.61667396883422,1.3642591984098544,1,1
L1w100_A1,0,30,-7.811761559223669,2.0745883791278175,1,1
L1w100_A1,0,31,-2.4853656857667374,0.607738760059874,1,1
L1w100_A1,0,32,-5.312529627824006,0.12942333205955947,1,1
L1w100_A1,0,33,0.5661838184460066,1.4235593546763994,0,0
L1w100_A1,0,34,-3.8395905322686303,0.28085268338327296,1,1
L1w100_A1,0,35,-3.00892170330917,4.922172976643196,0,0
L1w100_A1,0,36,-5.598533362557646,4.0984630868188106,0,0
L1w100_A1,0,37,-3.3924933321541175,4.235363955958746,0,0
L1w100_A1,0,38,-11.974773506924976,8.368443026498426,0,0
L1w100_A1,0,39,-3.208982646210643,4.296625274910184,0,0
L1w100_A1,0,40,-3.6927279800293036,-1.833700031216722,1,0
L1w100_A1,0,41,-6.106275048972748,5.421265910314105,0,0
L1w100_A1,0,42,-1.3446069880301366,0.7115862666541943,1,0
L1w100_A1,0,43,-9.639988098817412,3.8532510442310013,0,0
L1w100_A1,0,44,-0.9626302057185967,5.974538159487565,0,0
L1w100_A1,0,45,-8.729186692318763,3.2456036759976996,0,0
L1w100_A1,0,46,-6.561592631645908,2.0106903804917238,1,1
L1w100_A1,0,47,-9.29914457158884,6.581214986683335,0,0
L1w100_A1,0,48,-1.837030325860269,-0.33303135183405175,0,0
L1w100_A1,0,49,-1.3238918010774796,6.114864756602401,0,0
L1w100_A1,0,50,-3.4072365094543784,-0.5880750739379437,1,1
L1w100_A1,0,51,-9.481354499814188,6.352373887431895,0,0
L1w100_A1,0,52,-2.82582912248472,5.492984699354565,0,0
L1w100_A1,0,53,2.4387013581877,1.3365019443149322,1,1
L1w100_A1,0,54,-0.32712060378980823,1.6654048057098407,1,1
L1w100_A1,0,55,-2.8463663891943725,2.318924057768527,0,0
L1w100_A1,0,56,-0.8407426140970529,1.143670557043606,1,0
L1w100_A1,0,57,-2.598455090781499,-3.0399772685414064,1,1
L1w100_A1,0,58,-13.929672194644809,6.393742845859379,0,0
L1w100_A1,0,59,-7.362757938666618,1.8276470627024537,1,1
L1w100_A1,0,60,-4.725371265296417,2.836657391373592,0,0
L1w100_A1,0,61,-1.4747894891930855,0.33310497565400965,0,0
L1w100_A1,0,62,-3.96649892818823,-1.629086194516276,1,1
L1w100_A1,0,63,0.22227255847974448,0.9054893559150514,0,0
L1w100_A1,0,64,3.8055433563249608,-2.3727332509415646,0,0
L1w100_A1,0,65,-1.3741124631815183,0.6587761068694817,1,0
L1w100_A1,0,66,-10.160552336892465,-1.2375155919581857,0,0
L1w100_A1,0,67,-4.541397843106097,4.207268546862906,1,1
L1w100_A1,0,68,2.9649012473309995,-2.4631147433901788,1,1
L1w100_A1,0,69,-9.7578559660069,6.599858737801696,0,0
L1w100_A1,0,70,-6.323453117678582,1.4853906748394365,0,0
L1w100_A1,0,71,-1.8248060375481145,0.8357720404892461,1,1
L1w100_A1,0,72,1.853398431732785,-0.9980983368004672,0,0
L1w100_A1,0,73,-2.026639295645964,2.8162666819030164,1,0
L1w100_A1,0,74,-9.94832431751638,3.309020853073889,1,0
L1w100_A1,0,75,-3.9259386330604684,-0.46537160428761126,1,1
L1w100_A1,0,76,-3.7103519611591764,1.858337320813007,0,0
L1w100_A1,0,77,-6.846785361249204,4.588438580114598,1,0
L1w100_A1,0,78,-5.353301521769026,1.4161593377648387,1,1
L1w100_A1,0,79,-7.0453115694836015,2.5052435242250795,0,0
L1w100_A1,0,80,-4.918320572243829,0.4240265993939829,1,1
L1w100_A1,0,81,-6.249978244108206,7.590905353230482,1,0
L1w100_A1,0,82,-7.786331244298708,3.238766795509946,0,0
L1w100_A1,0,83,-5.342629258113448,2.949233901279513,1,0
L1w100_A1,0,84,-1.868671550646468,4.932128696933432,0,0
L1w100_A1,0,85,-10.903313140719547,6.7945885279768845,0,0
L1w100_A1,0,86,4.251729120061668,-0.7345558819630469,0,0
L1w100_A1,0,87,-3.1455112253897823,0.30694449186557904,1,1
L1w100_A1,0,88,-5.114724599730835,4.262712758940324,1,0
L1w100_A1,0,89,-9.969498695936636,6.69843038370891,1,1
L1w100_A1,0,90,-5.5737062142870855,1.7941094720445108,1,1
L1w100_A1,0,91,-6.049689172654325,5.394147301911289,0,0
L1w100_A1,0,92,-4.166772484801186,1.2323458343962557,1,1
L1w100_A1,0,93,-6.037096129293786,4.657752209837781,1,0
L1w100_A1,0,94,-1.0718185632140376,1.7446835693554021,0,0
L1w100_A1,0,95,-5.979025467870088,1.0887232791756105,1,0
L1w100_A1,0,96,-3.187573850445915,5.460738539986778,0,0
L1w100_A1,0,97,1.7299269184150035,-0.9876055948116118,0,0
L1w100_A1,0,98,2.1635539522812905,1.435652584726995,1,1
L1w100_A1,0,99,-2.9983203921001405,-0.5032146263401955,1,0
L1w100_A1,1,0,-10.446260147960857,2.2743668716866523,1,0
L1w100_A1,1,1,-6.511073610759922,0.42850662373530213,1,1
L1w100_A1,1,2,-9.050356352687231,3.442141652092687,1,0
L1w100_A1,1,3,-5.288064360174758,5.630513775649888,0,0
L1w100_A1,1,4,-3.8412944500876165,2.161992279214928,1,1
L1w100_A1,1,5,-0.0028607661661226302,-1.5471404751006048,0,0
L1w100_A1,1,6,-8.719313842520933,3.9934039537765784,1,0
L1w100_A1,1,7,-3.7335207072173944,1.527992276576697,0,0
L1w100_A1,1,8,-8.2409588071896,0.9475285384251038,1,1
L1w100_A1,1,9,-0.2810680860729917,1.717976941525194,0,0
L1w100_A1,1,10,-2.69640691204404,3.486397195592872,0,0
L1w100_A1,1,11,-4.699964132792957,5.17518403071881,0,0
L1w100_A1,1,12,-3.8213547981031297,0.20506913873032317,1,1
L1w100_A1,1,13,-4.150275743473685,1.3224070508967998,1,1
L1w100_A1,1,14,-9.37106724401383,-0.5652884399387403,1,1
L1w100_A1,1,15,-6.1034763087227475,0.5881119598343503,1,0
L1w100_A1,1,16,-6.195763130570413,2.9458989639679203,0,0
L1w100_A1,1,17,-0.6375897671478015,4.653038937869496,0,0
L1w100_A1,1,18,-2.1761423388597905,-0.019703909558302257,0,0
L1w100_A1,1,19,-9.669626547540247,0.8698267885993118,1,1
L1w100_A1,1,20,-4.589158319722628,4.4218678370525595,0,0
L1w100_A1,1,21,-9.684396560769528,2.4713807734660804,1,1
L1w100_A1,1,22,-7.298059345466754,3.2732830580898735,1,1
L1w100_A1,1,23,-5.205512491680565,3.323521529950085,0,0
L1w100_A1,1,24,-7.780082500164497,4.896473197822559,1,1
L1w100_A1,1,25,-5.623513491722406,-2.975523697314202,1,0
L1w100_A1,1,26,-3.825880220003455,2.4500144718513184,0,0
L1w100_A1,1,27,-2.4536886025962303,6.8493381391090224,0,0
L1w100_A1,1,28,-3.1688638627820183,1.1560558565251995,0,0
L1w100_A1,1,29,-6.032077448535347,1.7176381015215156,1,1
L1w100_A1,1,30,7.162394846303869,-0.6512849465743784,1,1
L1w100_A1,1,31,-0.050128507340559736,2.4255515960103367,1,1
L1w100_A1,1,32,-6.190612757993222,6.582205117163539,0,0
L1w100_A1,1,33,-5.041238449707635,-0.24255865606664884,1,1
L1w100_A1,1,34,-5.773139853779867,3.4792749702974106,1,1
L1w100_A1,1,35,-0.7606942851289205,4.6824649024947576,0,0
L1w100_A1,1,36,1.2313974177814089,0.11884636670583859,0,0
L1w100_A1,1,37,-2.529280138678587,-2.9759084675351914,1,0
L1w100_A1,1,38,-7.4410718285653275,0.2523617043334525,0,0
