step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss
3000,B_w100_K100_c2.0_lr0.01_s4,0,0,0,82.5505,35.3373,0.513699,0,0.427864
3000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,76.08,31.5151,0.501472,0,0.30081
3000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,78.3763,32.1993,0.504348,0,0.139108
3000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,78.1277,30.8194,0.50659,0,0.153139
3000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,77.2123,31.469,0.49899,0,0.219463
3000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,76.5709,31.5294,0.500981,0,0.203081
3000,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,80.0329,33.3479,0.51089,0,0.178838
3000,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,78.6611,32.4265,0.505503,0,0.140309
3000,B_w100_K10000_c2.0_lr0.01_s2,0,0,0,79.2467,32.3126,0.511986,0,0.152192
3000,B_w100_K10000_c2.0_lr0.01_s3,0,0,0,78.8211,31.0109,0.508947,0,0.15202
3000,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,78.8157,32.7233,0.501914,0.00020202,0.129263
