arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2,depth_ratio_l1,wtilde_gmean_l1,omega_l1,n_dead_l1,n_gate0_l1,n_exact_zero_l1,bias_mean_l1,bias_absmean_l1,depth_ratio_l2,wtilde_gmean_l2,omega_l2,n_dead_l2,n_gate0_l2,n_exact_zero_l2,bias_mean_l2,bias_absmean_l2,pin_max_ratio
CHB,raw,1,1,0.001,133,none,0.9899229167,1,1,0,0,1.843770434e-07,18.78859901,-3.814697266e-06,0.5033333302,87.19408409,0.4959500134,1.348874346e-08,0.5033333302,0.490749985,0,-0.1124825701,0,0,3.814697266e-06,0,0,-0.07504007965,25.36703873,-0.3644582331,0.4966666698,56.14849203,0.5001583099,-0.003167822259,0.4966666698,0.4864749908,0,0.02007763647,0.00320374174,-7.923421184e+10,1.966517806,0.003452852601,34.22076797,2.568049192,2.049369812,7.746002197,15.37341785,9.813240641405333e-09,33.86597037968727,2.9528166144023963e-05,0,59514,0,0.0,0.0,-0.0029581726290051668,2.748237957887133,0.0003638695103275583,0,60019,0,-0.07923421412007883,0.08126944749383255,6.106217756144023e-05
CHB,raw,1,1,0.001,134,none,0.9895604167,1,1,0,0,2.543131643e-07,17.95657921,-2.695719559e-06,0.5024999976,87.0060036,0.4970333278,1.272094696e-08,0.5024999976,0.4911499918,0,-0.09088496864,0,0,4.221598374e-06,0,0,-0.1081809253,24.56736946,-2.602410078,0.4941666722,55.33058341,0.5025583506,-0.003950868268,0.4941666722,0.4870083034,0,-0.005220438819,0.003881942248,-9.313291469e+10,2.602410078,0.003025707323,34.08909988,2.51221776,2.079730272,7.735846996,15.13087654,1.4162673264536558e-08,33.85889719242531,2.9534334633430217e-05,0,59644,0,0.0,0.0,-0.004403439508496731,2.7137983166972126,0.0003684872209726458,0,60307,0,-0.09313291974831372,0.09536910362076015,8.282033717101578e-05
CHB,raw,1,1,0.001,135,none,0.98974375,1,1,0,0,1.271565822e-07,18.1837368,-3.128051731e-06,0.5024999976,86.87647761,0.4965833426,9.29605104e-09,0.5024999976,0.4903000295,0,-0.06967276335,0,0,3.229777121e-06,0,0,-0.1037288681,23.77428436,-1.845895886,0.4966666698,55.64841562,0.5014833212,-0.004143778235,0.4966666698,0.4863999784,0,-0.02581169829,0.003986898344,-9.076508262e+10,1.845895886,0.004500359297,34.10385132,2.536216497,2.076580286,7.702789783,14.77340794,6.992874104952949e-09,33.86071613103232,2.9532748100490716e-05,0,59590,0,0.0,0.0,-0.004363070052048456,2.6769479986310225,0.00037355974061184413,0,60178,0,-0.09076508204219863,0.094785660977941,5.359080921306049e-05
CHB,raw,1,1,0.001,136,none,0.9896145833,1,1,0,0,2.415974905e-07,18.52931976,-3.20434583e-06,0.5024999976,86.85754785,0.4958666861,1.45758321e-08,0.5024999976,0.4878833294,0,-0.08212165534,0,0,4.628499482e-06,0,0,-0.07032865286,25.04478073,-0.7644307613,0.4966666698,55.47945448,0.5011667013,-0.002526307711,0.4966666698,0.4870499969,0,-0.01271090191,0.002409580164,-5.850386842e+10,0.7644307613,0.002900523366,33.92928696,2.531572104,2.084387541,7.721776009,15.06106091,1.3038659466687297e-08,33.893394871142505,2.9504273732443942e-05,0,59504,0,0.0,0.0,-0.0028081161347823865,2.677110265359849,0.0003735370981686416,0,60140,0,-0.058503869408741596,0.0603474145475775,7.14517949117075e-05
CHB,raw,1,1,0.001,137,none,0.9897854167,1,1,0,0,3.814697322e-07,18.24551201,-2.657572395e-06,0.5016666651,87.58199198,0.4973916709,1.904468228e-08,0.5016666651,0.4895583093,0,-0.1090034619,0,0,2.873738595e-06,0,0,-0.112251997,23.29263115,-1.787636399,0.4950000048,56.70746303,0.5016166568,-0.004661682993,0.4950000048,0.4842999876,0,-0.02520410903,0.004870991688,-1.097593733e+11,1.787636399,0.003456481267,33.93657303,2.435345173,2.115388632,7.515296936,14.04793072,2.090759261734744e-08,33.89138600020563,2.9506022562604337e-05,0,59687,0,0.0,0.0,-0.004819206395238007,2.6107985115800116,0.0003830245787120572,0,60194,0,-0.10975937383249403,0.11345821117982269,4.612780469105476e-05
CHB,raw,1,1,0.001,138,none,0.9895645833,1,1,0,0,2.543131643e-07,18.13075829,-2.899169885e-06,0.5033333302,87.3135166,0.4959166646,1.680882278e-08,0.5033333302,0.4901833236,0,-0.1081633419,0,0,3.56038413e-06,0,0,-0.1066839844,22.86367416,-0.3718312681,0.4958333373,54.60557707,0.4997083247,-0.004451063462,0.4958333373,0.4855416715,0,-0.01746623404,0.004132552072,-4.364237785,7.772654057,0.003454837948,33.90649414,2.35885787,2.188965797,7.543199062,14.22290611,1.4026614895653105e-08,33.91945653076172,2.948160443234387e-05,0,59510,0,0.0,0.0,-0.004666091007658062,2.585270418474913,0.0003868067312625323,0,59965,0,-0.09050470533780754,0.09448533575050533,5.9327432971162615e-05
CHB,raw,1,1,0.001,139,none,0.9893020833,1,1,0,0,1.017252629e-07,18.07155991,-3.27428188e-06,0.5058333278,87.01225625,0.4948250055,6.738712699e-09,0.5058333278,0.4891416728,0,-0.1070909426,0,0,4.730224646e-06,0,0,-0.1022479758,23.09356308,-0.301851511,0.4941666722,55.09668439,0.5040249825,-0.004998419434,0.4941666722,0.4852916598,0,-0.03129062057,0.003925300669,-8.732020736e+10,1.623908758,0.003631558269,33.91783142,2.371325493,2.15356493,7.555012226,13.98837852,5.629025020895387e-09,33.90252703028139,2.9496326309446203e-05,0,59379,0,0.0,0.0,-0.00442755305648573,2.5458668423330417,0.000392793520608327,0,60483,0,-0.08732021497562528,0.09064917268231511,7.721499527859098e-05
CHB,raw,1,1,0.001,140,none,0.98931875,1,1,0,0,5.086263144e-08,17.77260971,-3.890991138e-06,0.5033333302,86.66995855,0.4972749949,3.322090603e-09,0.5033333302,0.4876583517,0,-0.07613604516,0,0,3.890991138e-06,0,0,-0.1355527043,22.13404083,-0.282849431,0.4958333373,55.66142878,0.5008666515,-0.005870263558,0.4958333373,0.4850666821,0,-0.01164233871,0.004999461118,-1.059718922e+11,2.521994352,0.003642731113,33.90491867,2.346973419,2.247511148,7.48591423,13.35098839,2.86185497065079e-09,33.91054227488049,2.948935442830586e-05,0,59673,0,0.0,0.0,-0.00612417340968644,2.4964731671537495,0.0004005650904472202,0,60104,0,-0.10597189580090344,0.11065828283317387,7.26870228747744e-05
CHB,raw,1,1,0.001,141,none,0.98935625,1,1,0,0,-1.303354935e-07,17.79165459,-3.56038413e-06,0.5016666651,86.97619181,0.4983250201,-8.592238032e-09,0.5016666651,0.4906750023,0,-0.05196456239,0,0,3.56038413e-06,0,0,-0.06114552915,22.31006813,-4.671815395,0.4941666722,53.14268899,0.5016999841,-0.002530170372,0.4941666722,0.4840333462,0,0.0003824456653,0.003453381592,-7.442427904e+10,4.671815395,0.003948572557,33.73162842,2.352997303,2.236508369,7.502601147,14.03648186,-7.325653319127302e-09,33.94277354779557,2.9461352019211924e-05,0,59799,0,0.0,0.0,-0.0027407145865134567,2.5008907052996174,0.0003998575379087571,0,60204,0,-0.07442428833339364,0.07704518625047058,6.840955672489716e-05
CHB,raw,1,1,0.001,142,none,0.9899395833,1,1,0,0,1.589457241e-07,17.29987717,-3.306070994e-06,0.5024999976,87.63427692,0.4962083399,1.013289452e-08,0.5024999976,0.4895083606,0,-0.07222366333,0,0,3.814697266e-06,0,0,-0.1221460775,20.87006187,-2.34338069,0.4925000072,53.06650854,0.5033416748,-0.00554887671,0.4925000072,0.4848750234,0,0.02286200225,0.005459639709,-1.104961208e+11,2.34338069,0.00350487954,33.6331749,2.248815298,2.243830681,7.29220438,13.33280277,9.187679342349921e-09,33.92136593412603,2.9479944939185557e-05,0,59545,0,0.0,0.0,-0.0058526935981718774,2.4470627335036834,0.0004086531931971391,0,60401,0,-0.1104961163084954,0.11394302387721837,6.760946599713664e-05
CHB,raw,1,1,0.001,143,none,0.9899416667,1,1,0,0,1.525878872e-07,17.7811718,-3.865559847e-06,0.5024999976,87.84981685,0.4965416789,7.045356298e-09,0.5024999976,0.4896583557,0,-0.08589448035,0,0,3.865559847e-06,0,0,-0.08090358973,20.88265038,-0.3188814223,0.4925000072,52.7814071,0.5042416453,-0.003845632309,0.4925000072,0.4856249988,0,0.0284755528,0.004227695055,-8.552657715e+10,3.721312761,0.004247526173,33.7309227,2.236216784,2.230695724,7.261936665,13.01979256,8.581430341953055e-09,33.92318001525182,2.9478368465173406e-05,0,59585,0,0.0,0.0,-0.003874201227229472,2.4297399645938365,0.0004115666756821705,0,60509,0,-0.08552658528089524,0.08828547798097133,6.130583074011455e-05
CHB,raw,1,1,0.001,144,none,0.98968125,1,1,0,0,-4.450480162e-08,17.69102287,-2.950032695e-06,0.5049999952,87.56093769,0.4956250191,-3.119159375e-09,0.5049999952,0.4886916578,0,-0.08745634556,0,0,3.865559847e-06,0,0,-0.1119757965,21.75532532,-0.3201331198,0.4958333373,52.83485331,0.5027916431,-0.005286712199,0.4958333373,0.4847250283,0,-0.0007830524701,0.004866935313,-1.020098396e+11,0.5419079661,0.003573814174,33.76344299,2.22097373,2.296879768,7.365692616,12.89371204,-2.5156714762643906e-09,33.94182202678889,2.9462177935254652e-05,0,59475,0,0.0,0.0,-0.00514705226664935,2.4121627594287367,0.0004145657236814427,0,60335,0,-0.10200984021183103,0.10588176319841296,5.9540265661263674e-05
CHB,raw,1,1,0.001,145,none,0.9902104167,1,1,0,0,-1.271565786e-08,17.45388412,-3.089904794e-06,0.5033333302,87.78243616,0.4961583316,-1.035966757e-09,0.5033333302,0.4897916615,0,-0.08612701297,0,0,3.458658966e-06,0,0,-0.09608185291,20.51220894,-0.5186735392,0.4933333397,48.43241834,0.5030249953,-0.004153050948,0.4933333397,0.4832416475,0,-0.005481001455,0.004487704951,-8.987363738e+10,0.5735693574,0.003826519242,33.86556244,2.205380678,2.30597043,7.278310776,13.69456005,-7.285288347611649e-10,33.93317769050213,2.946968330289619e-05,0,59539,0,0.0,0.0,-0.004684129982833531,2.40247127488952,0.0004162380672151787,0,60363,0,-0.08987363726482726,0.09205274744308553,5.644667393448537e-05
CHB,raw,1,1,0.001,146,none,0.9902708333,1,1,0,0,1.271565822e-07,17.76030731,-3.026326567e-06,0.5049999952,87.87261913,0.4961833358,7.864215945e-09,0.5049999952,0.4891999662,0,-0.078816697,0,0,3.916422429e-06,0,0,-0.08095184714,20.55319595,-0.3084938526,0.4941666722,48.46375801,0.5028833151,-0.00408342341,0.4941666722,0.4840999842,0,-0.02010550164,0.004443318583,-8.928790938e+10,1.40167892,0.004094625358,33.86514664,2.155649662,2.340269804,7.225145817,13.45862007,7.1595935802532e-09,33.906491027361255,2.949287790332057e-05,0,59542,0,0.0,0.0,-0.00393865009300415,2.376116274344581,0.0004208548254970546,0,60346,0,-0.08928790994221344,0.09132440728368238,7.612024694316653e-05
CHB,raw,1,1,0.001,147,none,0.9900083333,1,1,0,0,4.959106832e-07,17.68411446,-3.191630185e-06,0.5041666627,87.35345679,0.495841682,2.804272015e-08,0.5041666627,0.4892083704,0,-0.08088737726,0,0,3.865559847e-06,0,0,-0.1173418686,20.11479187,-2.693668604,0.4941666722,47.72823366,0.5037416816,-0.006022741087,0.4941666722,0.4851416647,0,0.00809219107,0.005318175536,-1.032345354e+11,2.693668604,0.00398518797,33.9869194,2.130299091,2.333988667,7.395552158,13.23710155,2.8042720732310846e-08,33.9219331426487,2.9479452005131742e-05,0,59501,0,0.0,0.0,-0.005833610874940661,2.341091638577895,0.0004271511561193964,0,60449,0,-0.10323453362099827,0.10697398538701236,6.118554615909177e-05
CHB,raw,1,1,0.001,148,none,0.9898708333,1,1,0,0,2.034505258e-07,16.70074272,-2.873738595e-06,0.5033333302,87.50621976,0.4961500168,1.215997081e-08,0.5033333302,0.4896333218,0,-0.07865724713,0,0,4.297892247e-06,0,0,-0.1040943414,19.23962784,-0.2709348202,0.4958333373,48.8603714,0.5036583543,-0.005411997903,0.4958333373,0.4858250022,0,-0.006355215795,0.0055857962,-1.046269051e+11,4.739516735,0.003800972365,33.83696365,2.115703821,2.397136927,7.158543587,12.63596821,1.2182124424703429e-08,33.90459827997672,2.9494524363398143e-05,0,59538,0,0.0,0.0,-0.005410413458392551,2.3250153915929914,0.00043010467957153907,0,60439,0,-0.10462690482381731,0.10746863524895162,6.690684451380822e-05
CHB,raw,1,1,0.001,149,none,0.9898645833,1,1,0,0,3.051757744e-07,17.07534599,-3.051757858e-06,0.5024999976,87.60928182,0.4975583255,1.965654839e-08,0.5024999976,0.4896583557,0,-0.08918659389,0,0,3.789265975e-06,0,0,-0.09743521363,19.42518806,-0.2771775126,0.4958333373,47.44679719,0.5019666553,-0.005079047754,0.4958333373,0.4852999747,0,0.01005885471,0.005165761802,-9.81788672e+10,2.2797966,0.003079817863,33.62968826,2.074611425,2.390733242,7.115443707,13.1771822,1.7872303997747574e-08,33.909905591013455,2.948990811301499e-05,0,59707,0,0.0,0.0,-0.005015921252810769,2.311374842968986,0.0004326429367533867,0,60236,0,-0.09817886943696066,0.1003458937513642,6.539962161439543e-05
CHB,raw,1,1,0.001,150,none,0.9904979167,1,1,0,0,2.28881845e-07,17.03229904,-3.051757858e-06,0.5041666627,87.69994263,0.497025013,1.255036253e-08,0.5041666627,0.4894250035,0,-0.09578887373,0,0,3.051757858e-06,0,0,-0.08858950436,19.03881645,-0.3783005476,0.4975000024,48.01447071,0.4991750121,-0.004421919584,0.4975000024,0.4847249985,0,-0.04500601068,0.004596476909,-8.427511808e+10,3.142838955,0.003580693156,33.85703659,2.120538473,2.384405375,7.008328915,13.26128674,1.3438106298067908e-08,33.91014775954202,2.9489697511524666e-05,0,59643,0,0.0,0.0,-0.004653099345363982,2.310754486889101,0.00043275908612267584,0,59901,0,-0.08427512379363179,0.08751148948445917,5.2862413655474196e-05
CHB,raw,1,1,0.001,151,none,0.99016875,1,1,0,0,1.271565822e-07,16.8017807,-2.899169885e-06,0.5024999976,88.1471215,0.4975833297,8.501121584e-09,0.5024999976,0.4892666638,0,-0.06976744533,0,0,4.09444192e-06,0,0,-0.1106135622,19.32501984,-5.336454868,0.4941666722,49.81759064,0.5033333302,-0.005397645291,0.4941666722,0.4842500091,0,0.00820420403,0.004767165054,-8.99361751e+10,5.336454868,0.00470413221,34.09889221,2.07917428,2.424803019,6.950865269,12.7921629,7.568042011166115e-09,33.88817104297215,2.9508821787164098e-05,0,59710,0,0.0,0.0,-0.005723852452200122,2.2971882112521267,0.0004353147883581253,0,60400,0,-0.0899361778050661,0.09212556172162295,6.309095593716418e-05
CHB,raw,1,1,0.001,152,none,0.9907020833,1,1,0,0,1.780192065e-07,16.89774132,-3.045400035e-06,0.5033333302,87.76009764,0.4964250028,8.429358545e-09,0.5033333302,0.4898083508,0,-0.08648042381,0,0,3.395080739e-06,0,0,-0.09488946199,19.32731819,-0.8181959987,0.4941666722,52.1491352,0.5025166869,-0.004852739163,0.4941666722,0.4844833314,0,0.02202461474,0.004618918523,-8.745163162e+10,0.8181959987,0.004046069458,33.98265839,2.136833668,2.458170891,7.083819866,12.28130627,1.0535088869498684e-08,33.910459176673925,2.948942669251358e-05,0,59571,0,0.0,0.0,-0.004909603135684703,2.2989583284437187,0.0004349796112559163,0,60302,0,-0.08745162801351399,0.08927130558062345,6.072684571090843e-05
CHB,raw,1,1,0.001,153,none,0.9900041667,1,1,0,0,4.069010515e-07,16.88360023,-3.000895276e-06,0.5033333302,87.6772468,0.495991677,2.508538444e-08,0.5033333302,0.4899250269,0,-0.09981761873,0,0,6.23067217e-06,0,0,-0.07863285393,19.34218979,-1.294976592,0.4950000048,50.98150983,0.5001833439,-0.003659624141,0.4950000048,0.4866999984,0,-0.01757229865,0.00406060461,-7.806339482e+10,1.294976592,0.003955465741,33.91682053,2.053490162,2.432717562,7.124311924,12.54420948,2.4100372311409556e-08,33.925330543904984,2.947649982970202e-05,0,59519,0,0.0,0.0,-0.004065354273933014,2.296759271693124,0.00043539608714100037,0,60022,0,-0.07806339388655033,0.07854099104122725,9.132647815464722e-05
CHB,raw,1,1,0.001,154,none,0.9902270833,1,1,0,0,2.543131572e-08,17.29158783,-3.712972102e-06,0.5058333278,87.60822923,0.4953333437,1.67300851e-09,0.5058333278,0.4900166988,0,-0.09728489071,0,0,3.712972102e-06,0,0,-0.04059590772,20.79314804,-2.324462891,0.4991666675,50.60155134,0.4985666871,-0.001809490612,0.4991666675,0.4864333272,0,-0.0281348303,0.002374216681,-4.934576538e+10,2.324462891,0.003458014224,34.08315277,2.17289567,2.447329283,7.272264004,12.94299793,1.4707333976511977e-09,33.990954736050874,2.9419591410870198e-05,0,59440,0,0.0,0.0,-0.0019523694845006258,2.3304394217118016,0.00042910362341255787,0,59828,0,-0.04934576593455858,0.049367436898173765,5.859330113705937e-05
CHB,raw,1,1,0.001,155,none,0.9901145833,1,1,0,0,2.543131572e-08,17.4230442,-3.712972102e-06,0.5041666627,87.45385683,0.4975250065,1.780255721e-09,0.5041666627,0.4892583489,0,-0.07382965088,0,0,4.374186119e-06,0,0,-0.05984607711,20.86656952,-0.2531215847,0.5,49.71619786,0.4971333444,-0.002794502303,0.5,0.486133337,0,-0.04948509857,0.002941897139,-6.118358221e+10,2.563698053,0.003394690342,34.18512726,2.188169241,2.438364983,7.255135536,13.85283184,1.4596367562449278e-09,34.08753528011394,2.9336236597410495e-05,0,59703,0,0.0,0.0,-0.0028680362171002415,2.3521387477354527,0.0004251449881359086,0,59656,0,-0.061183587434934454,0.06138730493723415,6.060020609771377e-05
CHB,raw,1,1,0.001,156,none,0.98993125,1,1,0,0,1.017252629e-07,17.28437805,-4.018148047e-06,0.5033333302,87.04734614,0.4973666668,4.261337505e-09,0.5033333302,0.4888166785,0,-0.06104550138,0,0,4.018148047e-06,0,0,-0.1020040214,21.75249672,-0.3194205165,0.5,51.60805594,0.4979416728,-0.005089666694,0.5,0.486291647,0,-0.04969470948,0.003942854702,-8.443775386e+10,3.242119312,0.003469521645,34.3212471,2.197891951,2.463397264,7.458913803,13.61019421,5.885387521942104e-09,34.15954090828986,2.9274398115734608e-05,0,59684,0,0.0,0.0,-0.004689301771332482,2.3587081379712753,0.0004239608893960488,0,59753,0,-0.08443774970946834,0.08576695505762473,6.479972570160962e-05
CHB,raw,1,1,0.001,157,none,0.99005625,1,1,0,0,2.543131643e-07,17.64232826,-2.937317049e-06,0.5024999976,86.93483559,0.4973333478,1.894574275e-08,0.5024999976,0.488049984,0,-0.06586188078,0,0,3.407796385e-06,0,0,-0.08501191437,20.66670418,-1.527785897,0.4941666722,56.57319795,0.5033167005,-0.003658480244,0.4941666722,0.4844666421,0,-0.0022907448,0.004199248739,-8.500512358e+10,1.527785897,0.003053889377,34.23903656,2.142736435,2.439142466,7.414381027,12.27977371,1.441494345599485e-08,34.17704191348183,2.925940760266703e-05,0,59680,0,0.0,0.0,-0.004113472260965028,2.3272036579746,0.0004297002527360733,0,60398,0,-0.08500512084923685,0.08678462660871446,5.85479784766348e-05
CHB,raw,1,1,0.001,158,none,0.98979375,1,1,0,0,2.034505258e-07,17.83537483,-3.077189149e-06,0.5033333302,87.3154105,0.4963166714,9.872921147e-09,0.5033333302,0.4895166755,0,-0.07475315034,0,0,5.31514479e-06,0,0,-0.1025120541,20.44806099,-0.2503206134,0.4958333373,54.93927099,0.5032250285,-0.005081834272,0.4958333373,0.4869250059,0,-0.0275214389,0.004870333243,-9.814666445e+10,1.761434793,0.003508621361,34.30104065,2.136052608,2.464630842,7.342281342,12.25475597,1.1407134850779024e-08,34.19311018277711,2.9245657813944482e-05,0,59558,0,0.0,0.0,-0.005013289727086246,2.3086553473920426,0.00043315257131370583,0,60387,0,-0.09814667104044929,0.09958887388696894,7.064060648408192e-05
CHB,raw,1,1,0.001,159,none,0.9895791667,1,1,0,0,-6.357829108e-08,18.30403328,-2.67028804e-06,0.5024999976,86.88728405,0.4969416857,-6.260590268e-09,0.5024999976,0.4894750118,0,-0.07360773534,0,0,4.297892247e-06,0,0,-0.1021560803,21.24775314,-0.2790253758,0.4958333373,52.48687537,0.4997999966,-0.005001452751,0.4958333373,0.4844000041,0,-0.03163826093,0.004070949741,-8.512681574e+10,2.583175898,0.003879563883,34.30528259,2.102559805,2.479444504,7.400886059,12.79933548,-3.4734580137301848e-09,34.22022336032084,2.9222486056579157e-05,0,59633,0,0.0,0.0,-0.004807853311684324,2.2994311177056046,0.0004348901744870749,0,59976,0,-0.0851268158480525,0.08649852305650711,5.8623571124468205e-05
CHB,raw,1,1,0.001,160,none,0.9897833333,1,1,0,0,0,18.18608856,-2.848307304e-06,0.5033333302,86.94926166,0.4959999919,0,0.5033333302,0.4895499945,0,-0.07694905996,0,0,3.128051731e-06,0,0,-0.0957076773,20.74576569,-0.2958311439,0.4983333349,50.76971204,0.5008916855,-0.004371837713,0.4983333349,0.4847750068,0,-0.01039156597,0.004536091816,-9.297227776e+10,0.2958311439,0.004065190908,34.32407379,2.123789072,2.485667229,7.345173359,12.5854578,0.0,34.26019609371918,2.9188391019843785e-05,0,59520,0,0.0,0.0,-0.004613359599743942,2.2928483319884188,0.0004361387476217293,0,60107,0,-0.09297228688374162,0.09410470286384225,5.736867223096609e-05
CHB,raw,1,1,0.001,161,none,0.9904666667,1,1,0,0,2.797444836e-07,17.2115078,-3.433227675e-06,0.5033333302,86.95471603,0.4948916733,1.369301206e-08,0.5033333302,0.4894583523,0,-0.1058173776,0,0,3.433227675e-06,0,0,-0.07905492187,20.85493851,-0.315110743,0.4966666698,51.68444008,0.5004583597,-0.003661048599,0.4966666698,0.4866583645,0,0.01172021218,0.003422061447,-6.938719846e+10,0.5271157026,0.00370797608,34.33663559,2.141905785,2.476962566,7.323728561,13.09855175,1.6253339733547343e-08,34.27437825326679,2.917631335601798e-05,0,59387,0,0.0,0.0,-0.003790705104792946,2.31110708085725,0.00043269306224836364,0,60055,0,-0.06938720578793436,0.07136688734870404,6.019548773187808e-05
CHB,raw,1,1,0.001,162,none,0.9904270833,1,1,0,0,1.780192065e-07,17.01095581,-3.20434583e-06,0.5041666627,86.57127296,0.4965666831,1.158221519e-08,0.5041666627,0.4900000393,0,-0.09682904929,0,0,4.933675427e-06,0,0,-0.09475632012,20.53215408,-3.107199669,0.4966666698,50.66666552,0.5014833212,-0.00387112773,0.4966666698,0.4853999913,0,-0.02507828362,0.003938991111,-7.995355136e+10,3.107199669,0.003603046527,34.51411057,2.135863304,2.46875453,7.375315189,13.22999096,1.0464973778566297e-08,34.293637643324146,2.915992786768911e-05,0,59588,0,0.0,0.0,-0.00461502089604424,2.319031866041045,0.0004312144281601264,0,60178,0,-0.07995355008170009,0.08087597338482738,7.134701846059742e-05
CHB,raw,1,1,0.001,163,none,0.9895770833,1,1,0,0,3.623962357e-07,17.26955605,-2.937317049e-06,0.5041666627,86.50762434,0.4970999956,2.264720678e-08,0.5041666627,0.4891833365,0,-0.07733473182,0,0,4.577636901e-06,0,0,-0.07696451992,20.32076836,-1.590998411,0.4958333373,51.1446509,0.500508368,-0.003586502513,0.4958333373,0.4849416614,0,-0.01317379344,0.004003946669,-7.961545114e+10,1.590998411,0.004049942363,34.46519852,2.120410919,2.486673355,7.42800951,13.38365173,2.0984687426287375e-08,34.35316527165811,2.9109399151204715e-05,0,59652,0,0.0,0.0,-0.003787480795829514,2.3236940907283485,0.0004303492460518139,0,60061,0,-0.07961545353755355,0.08136326471343637,6.86804298743721e-05
CHB,raw,1,1,0.001,164,none,0.990125,1,1,0,0,1.271565822e-07,17.61753273,-3.865559847e-06,0.5033333302,86.77865033,0.4967166781,8.085545566e-09,0.5033333302,0.4884166718,0,-0.08036696166,0,0,4.018148047e-06,0,0,-0.07736909389,21.0682106,-0.414357245,0.4983333349,49.67106306,0.4994583428,-0.003554687602,0.4983333349,0.4849083722,0,-0.03754984587,0.003240345744,-6.61779497e+10,0.414357245,0.004077773076,34.55672073,2.136791945,2.474421501,7.345667362,13.83703804,7.217615777916025e-09,34.36971169066555,2.909538517518579e-05,0,59606,0,0.0,0.0,-0.003672314434240562,2.340362479754737,0.00042728423851026573,0,59935,0,-0.0661779516423121,0.06826828699093312,6.572003914020826e-05
CHB,raw,1,1,0.001,165,none,0.9899145833,1,1,0,0,-2.543131572e-08,17.35391808,-3.509521548e-06,0.5016666651,87.2439987,0.4983000159,-1.672928351e-09,0.5016666651,0.4882666767,0,-0.07179008424,0,0,3.649393875e-06,0,0,-0.1077760831,20.92227745,-1.545011401,0.4941666722,49.69115148,0.5026000142,-0.00482150726,0.4941666722,0.4835000038,0,0.0206065122,0.004948331043,-9.997053952e+10,1.545011401,0.003756700084,34.45413208,2.137357473,2.518028975,7.254644394,13.67581844,-1.4654509490458538e-09,34.37371690672782,2.909199498888857e-05,0,59796,0,0.0,0.0,-0.005151259625419029,2.3258019824885667,0.00042995921730620325,0,60312,0,-0.09997053995728493,0.10353036403656006,5.836005751621667e-05
CHB,raw,1,1,0.001,166,none,0.9901333333,1,1,0,0,-6.357829108e-08,17.3626461,-3.509521548e-06,0.4983333349,87.03387861,0.5001416802,-2.697190915e-09,0.4983333349,0.4902583063,0,-0.06824604422,0,0,3.509521548e-06,0,0,-0.06546646357,20.95865822,-0.2789863348,0.4958333373,47.31201789,0.4998916686,-0.002945149783,0.4958333373,0.4840583205,0,0.01041348744,0.003322849516,-6.737604608e+10,3.364931822,0.003589767031,34.37273788,2.130982637,2.510374069,7.315040112,14.29559803,-3.661785808097534e-09,34.417426557543976,2.905504856175278e-05,0,60017,0,0.0,0.0,-0.0031235999405500106,2.343770876231493,0.0004266628662985531,0,59987,0,-0.06737604847177864,0.06964246796444058,6.00988245361594e-05
CHB,raw,1,1,0.001,167,none,0.9901145833,1,1,0,0,-1.017252629e-07,17.07753944,-3.267924058e-06,0.5008333325,87.81033135,0.4993000031,-6.276815512e-09,0.5008333325,0.4900833368,0,-0.05791469663,0,0,3.267924058e-06,0,0,-0.1042174101,20.37621307,-1.202187181,0.4958333373,44.91674167,0.5010416508,-0.004971556831,0.4958333373,0.4821583033,0,-0.007188453805,0.004391454626,-8.690856755e+10,1.202187181,0.004017662723,34.35449982,2.123340607,2.558279991,7.092503548,14.56050014,-5.956669768346909e-09,34.42365861408837,2.9049788437965045e-05,0,59916,0,0.0,0.0,-0.005114660400437205,2.328747637262242,0.00042941535785115615,0,60125,0,-0.08690857033216162,0.08948122332774801,5.7969743486115555e-05
CHB,raw,1,1,0.001,168,none,0.9897895833,1,1,0,0,-2.543131572e-08,17.13635254,-2.765655609e-06,0.5033333302,87.50750225,0.4985833466,-1.285285434e-09,0.5033333302,0.4886166155,0,-0.06378354877,0,0,3.051757858e-06,0,0,-0.07955403626,20.40380478,-0.2595382035,0.4950000048,48.57707791,0.5004583597,-0.003792551812,0.4950000048,0.4845250249,0,-0.02451831847,0.003761893837,-7.437482394e+10,4.398558617,0.003601169446,34.33549881,2.131076813,2.554008722,7.187849045,13.72723579,-1.4840565202330974e-09,34.44551510165518,2.903135566557249e-05,0,59830,0,0.0,0.0,-0.0038989804655443286,2.335927096679168,0.0004280955520493912,0,60055,0,-0.07437482275534421,0.07675694845151156,5.212103534183202e-05
