record_type,metric,scope,alpha,arm,boundary_offset,estimate,ci_lo,ci_hi,bootstrap_finite,n,x_definition
arm_scope,bias_share_field,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.26876917630496344,0.2614973770784626,0.27648900460601411,10000,79729,
arm_scope,bias_structural_reference,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.29380403143850953,0.28482248415569311,0.30294526382510795,10000,79729,
arm_scope,bias_same_sign_rate,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.99775489470581591,0.99744396959541826,0.99811566266239771,10000,79729,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,0.071454545454545451,0.060131060606060605,0.083232828282828283,10000,99000,
identity,wall_log_additive_error,boundary_offset_+14,1.0000000000000001e-05,alpha_1e-5,14,-1.3617034166912845e-09,NA,NA,0,91926,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,-1.5640253261449388,-1.6071237229644375,-1.5199235299718845,10000,91920,
arm_scope,mean_log_q,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,-1.1092536201887528,-1.1379485317264375,-1.0795096036014262,10000,91920,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.45477170760893304,0.43298038173987208,0.47579972493353495,10000,91920,
arm_scope,bias_share_field,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.27097645245691804,0.26364577732766775,0.2788515583281142,10000,79699,
arm_scope,bias_structural_reference,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.29381677731035361,0.28484174725863193,0.3029522953336185,10000,79699,
arm_scope,bias_same_sign_rate,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.99784188007377761,0.9973430017845667,0.99831313453677184,10000,79699,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,0.071515151515151504,0.060201515151515138,0.083303282828282824,10000,99000,
identity,wall_log_additive_error,boundary_offset_+15,1.0000000000000001e-05,alpha_1e-5,15,1.6527470503291397e-09,NA,NA,0,91920,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,-1.5643562548211316,-1.607604802782395,-1.5201747964030889,10000,91914,
arm_scope,mean_log_q,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,-1.1095945436820773,-1.1384265395943296,-1.0796903370271409,10000,91914,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.45476171046361397,0.43297102344295224,0.47579860356398473,10000,91914,
arm_scope,bias_share_field,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.27094493869196218,0.26366406127896885,0.27848597282006121,10000,79658,
arm_scope,bias_structural_reference,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.2938149793699748,0.28483514128754128,0.30294849537688789,10000,79658,
arm_scope,bias_same_sign_rate,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.99809184262723138,0.99755937419524099,0.99849201781620078,10000,79658,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,0.071575757575757584,0.060282323232323243,0.083282828282828278,10000,99000,
identity,wall_log_additive_error,boundary_offset_+16,1.0000000000000001e-05,alpha_1e-5,16,-6.7544037030131676e-10,NA,NA,0,91914,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,-1.5648179646431706,-1.6081412798187906,-1.5205323244279467,10000,91913,
arm_scope,mean_log_q,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,-1.1100711109791297,-1.1389639103567459,-1.0800689615672017,10000,91913,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.45474685308037627,0.43295298283296169,0.47577693762622303,10000,91913,
arm_scope,bias_share_field,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.27089749355578624,0.26485291737136385,0.27751427453293825,10000,79616,
arm_scope,bias_structural_reference,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.29382999726517317,0.28485165563507453,0.30296871998344393,10000,79616,
arm_scope,bias_same_sign_rate,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.99742514067524113,0.99687727724683783,0.99794234131191073,10000,79616,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,0.071585858585858572,0.060302777777777775,0.08329292929292928,10000,99000,
identity,wall_log_additive_error,boundary_offset_+17,1.0000000000000001e-05,alpha_1e-5,17,-5.836646721490979e-10,NA,NA,0,91913,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,-1.5649117213876904,-1.6081019133569461,-1.5207797019722922,10000,91908,
arm_scope,mean_log_q,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,-1.1101979119429901,-1.1390385716399802,-1.0802247274178212,10000,91908,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.45471380908743109,0.43292891461170896,0.47575393666699001,10000,91908,
arm_scope,bias_share_field,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.26937875790193971,0.26253105989872855,0.27633711103164571,10000,79586,
arm_scope,bias_structural_reference,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.29383909085195969,0.2848536936707588,0.30297626255578425,10000,79586,
arm_scope,bias_same_sign_rate,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.99786394592013672,0.99740233441183279,0.99829489588908116,10000,79586,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.00019191919191919191,0,0.00047499999999999626,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,0.071636363636363637,0.060353535353535361,0.083313383838383839,10000,99000,
identity,wall_log_additive_error,boundary_offset_+18,1.0000000000000001e-05,alpha_1e-5,18,-3.5726932523516552e-10,NA,NA,0,91908,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,-1.5651043631925965,-1.6082963396632624,-1.5213314453631912,10000,91905,
arm_scope,mean_log_q,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,-1.1104004158851404,-1.1390921494656665,-1.0807252119345989,10000,91905,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.45470394737777253,0.43291392978834148,0.47574217881097342,10000,91905,
arm_scope,bias_share_field,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.27088181637326186,0.26401981864067459,0.27850319172037974,10000,79551,
arm_scope,bias_structural_reference,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.29384345812095636,0.2848612632275726,0.30296877111977671,10000,79551,
arm_scope,bias_same_sign_rate,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.99776244170406403,0.99741459982969105,0.99808441270123183,10000,79551,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,0.071666666666666684,0.060353535353535361,0.083384090909090908,10000,99000,
identity,wall_log_additive_error,boundary_offset_+19,1.0000000000000001e-05,alpha_1e-5,19,7.031641935384414e-11,NA,NA,0,91905,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,-1.5654665263371974,-1.6085941562094759,-1.521346399931633,10000,91907,
arm_scope,mean_log_q,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,-1.1107676691626385,-1.1394958295760989,-1.0810117389888401,10000,91907,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.45469885669739263,0.43291328514688071,0.47572710014199754,10000,91907,
arm_scope,bias_share_field,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.27282751948349587,0.26579115409127679,0.28032730887496765,10000,79522,
arm_scope,bias_structural_reference,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.29384779324830718,0.28486211982800225,0.30297501812440497,10000,79522,
arm_scope,bias_same_sign_rate,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.99767359975855741,0.99719634284012948,0.99811791870732047,10000,79522,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,0.071646464646464653,0.060292929292929287,0.083404545454545453,10000,99000,
identity,wall_log_additive_error,boundary_offset_+20,1.0000000000000001e-05,alpha_1e-5,20,-4.7716630646732483e-10,NA,NA,0,91907,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,-1.5652827407901,-1.6085414762711137,-1.5209537000515172,10000,91900,
arm_scope,mean_log_q,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,-1.1106025418571004,-1.1395795812542016,-1.0805205060358032,10000,91900,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.45468019775219104,0.43288767649959969,0.47571562266223899,10000,91900,
arm_scope,bias_share_field,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.27113667652064621,0.26173416016615597,0.27949793581778531,10000,79487,
arm_scope,bias_structural_reference,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.29385512629481486,0.2848807050701469,0.30298221076515336,10000,79487,
arm_scope,bias_same_sign_rate,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.99763483336897862,0.99729588656582979,0.99792733826022151,10000,79487,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,0.071717171717171707,0.060363131313131313,0.083464898989898992,10000,99000,
identity,wall_log_additive_error,boundary_offset_+21,1.0000000000000001e-05,alpha_1e-5,21,-1.1808085620401698e-09,NA,NA,0,91900,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,-1.5656229904545136,-1.6087073341128333,-1.521548518877381,10000,91896,
arm_scope,mean_log_q,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,-1.1109569946814768,-1.1397856169613183,-1.0810890105285327,10000,91896,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.45466599633994992,0.43285673925396262,0.47570248179119556,10000,91896,
arm_scope,bias_share_field,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.2725957528069673,0.26519323583581056,0.27962349857220059,10000,79447,
arm_scope,bias_structural_reference,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.29386486339467316,0.28489505976955493,0.30299077758248316,10000,79447,
arm_scope,bias_same_sign_rate,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.99774692562337153,0.99716593022762734,0.99820931916028499,10000,79447,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,0.071757575757575756,0.060391919191919191,0.083525757575757573,10000,99000,
identity,wall_log_additive_error,boundary_offset_+22,1.0000000000000001e-05,alpha_1e-5,22,5.6691318306434368e-10,NA,NA,0,91896,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,-1.5658453479154399,-1.6091253352918664,-1.5212578476247396,10000,91893,
arm_scope,mean_log_q,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,-1.1111931307418239,-1.1402751297065234,-1.0809660814910234,10000,91893,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.45465221720267346,0.43284113129616131,0.47568564335373831,10000,91893,
arm_scope,bias_share_field,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.26957952233346782,0.26208231993301956,0.27734900611843216,10000,79420,
arm_scope,bias_structural_reference,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.29386967158560617,0.28489771232974548,0.30300077305953488,10000,79420,
arm_scope,bias_same_sign_rate,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.99758247292873337,0.99715836452924611,0.99801613093979591,10000,79420,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,0.071787878787878776,0.060413131313131307,0.083545454545454548,10000,99000,
identity,wall_log_additive_error,boundary_offset_+23,1.0000000000000001e-05,alpha_1e-5,23,2.9057423134304372e-11,NA,NA,0,91893,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,-1.5661451376194742,-1.6093897175423109,-1.5215023450360949,10000,91888,
arm_scope,mean_log_q,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,-1.1115222918378014,-1.1406417286353105,-1.0812428124170677,10000,91888,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.45462284594984115,0.43279491023476607,0.47566977927622028,10000,91888,
arm_scope,bias_share_field,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.26992498400167581,0.2627843711621724,0.27749622211033775,10000,79386,
arm_scope,bias_structural_reference,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.29387458373210695,0.28490601622479883,0.30299963173341155,10000,79386,
arm_scope,bias_same_sign_rate,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.99765701761015801,0.99705944409791614,0.99823496472748308,10000,79386,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,0.07183838383838384,0.060463636363636365,0.0836060606060606,10000,99000,
identity,wall_log_additive_error,boundary_offset_+24,1.0000000000000001e-05,alpha_1e-5,24,1.6816836811983649e-10,NA,NA,0,91888,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,-1.5659796049531058,-1.6091117021677201,-1.5216514155133745,10000,91880,
arm_scope,mean_log_q,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,-1.1113633542809229,-1.1402128956901858,-1.0813823222481371,10000,91880,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.45461625160739355,0.43279936697277127,0.47565745342217625,10000,91880,
arm_scope,bias_share_field,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.27246576965291192,0.26419591109109947,0.28059775321027219,10000,79355,
arm_scope,bias_structural_reference,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.29387113475697701,0.28488692498920226,0.30299840990486876,10000,79355,
arm_scope,bias_same_sign_rate,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.99797114233507656,0.99760718817849847,0.99830142627081153,10000,79355,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,0.07191919191919191,0.060484848484848495,0.083727525252525262,10000,99000,
identity,wall_log_additive_error,boundary_offset_+25,1.0000000000000001e-05,alpha_1e-5,25,9.3521057564771581e-10,NA,NA,0,91880,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,-1.5656929817320149,-1.6086969109072686,-1.5211689719295673,10000,91867,
arm_scope,mean_log_q,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,-1.1110913802594402,-1.1398171956670755,-1.0811963678390057,10000,91867,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.4546016009141336,0.43278687020753043,0.47563629036553029,10000,91867,
arm_scope,bias_share_field,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.27169189321786746,0.26145205986826364,0.28225440721689865,10000,79320,
arm_scope,bias_structural_reference,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.29387810104712442,0.28489506974798623,0.30300649340902658,10000,79320,
arm_scope,bias_same_sign_rate,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.99774331820474027,0.99689263267578965,0.99841057690802559,10000,79320,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,0.072050505050505059,0.06061565656565656,0.083818686868686848,10000,99000,
identity,wall_log_additive_error,boundary_offset_+26,1.0000000000000001e-05,alpha_1e-5,26,-5.5844107116342911e-10,NA,NA,0,91867,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,-1.5661439377928332,-1.6090466685960616,-1.5217407923826882,10000,91867,
arm_scope,mean_log_q,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,-1.111553264013043,-1.1400274990248871,-1.0818785574177316,10000,91867,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.45459067333358921,0.43276963439514282,0.47562369120459258,10000,91867,
arm_scope,bias_share_field,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.27163860182867106,0.26330322210399765,0.28006764178297244,10000,79290,
arm_scope,bias_structural_reference,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.29389271542962647,0.28491195588076723,0.30300741991221192,10000,79290,
arm_scope,bias_same_sign_rate,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.99742716609912974,0.99681335563185425,0.99804630827615171,10000,79290,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,0.072050505050505045,0.060585353535353541,0.083889141414141416,10000,99000,
identity,wall_log_additive_error,boundary_offset_+27,1.0000000000000001e-05,alpha_1e-5,27,-4.4620107608750459e-10,NA,NA,0,91867,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,-1.5663369218467351,-1.6089426552240937,-1.5219704776475917,10000,91866,
arm_scope,mean_log_q,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,-1.1117601261721259,-1.1401592618035943,-1.0819438287375613,10000,91866,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.45457679616137853,0.43277339401900783,0.47561008647885517,10000,91866,
arm_scope,bias_share_field,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.27026878840915797,0.26362351416639623,0.27761400371098743,10000,79266,
arm_scope,bias_structural_reference,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.29389067487130927,0.28491288848827218,0.30300972729048414,10000,79266,
arm_scope,bias_same_sign_rate,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.99756516034617615,0.99724173958508455,0.99787950541474346,10000,79266,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,0.072060606060606061,0.060606060606060608,0.083868939393939398,10000,99000,
identity,wall_log_additive_error,boundary_offset_+28,1.0000000000000001e-05,alpha_1e-5,28,4.8676929154112258e-10,NA,NA,0,91866,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,-1.5664303733277909,-1.6093187509573637,-1.5220816020558681,10000,91857,
arm_scope,mean_log_q,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,-1.1118564323630689,-1.1405143879959592,-1.081920807707661,10000,91857,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.45457394126310258,0.43277545241489596,0.47560706859346102,10000,91857,
arm_scope,bias_share_field,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.27037015803161341,0.26303236699009858,0.27776951818866702,10000,79239,
arm_scope,bias_structural_reference,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.2939020051703044,0.28491474613416823,0.30302584760566009,10000,79239,
arm_scope,bias_same_sign_rate,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.99760219084036905,0.99718317005966706,0.9980268056589725,10000,79239,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.00020202020202020202,0,0.00048585858585857117,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,0.072151515151515161,0.060727020202020199,0.083929545454545465,10000,99000,
identity,wall_log_additive_error,boundary_offset_+29,1.0000000000000001e-05,alpha_1e-5,29,2.9838043147378812e-10,NA,NA,0,91857,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,-1.5668771487471216,-1.6097022392789375,-1.5224601303375753,10000,91854,
arm_scope,mean_log_q,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,-1.1123198314769915,-1.1408614881916639,-1.0822595859967485,10000,91854,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,0.45455731732632254,0.43276673910899172,0.47559645970098335,10000,91854,
arm_scope,bias_share_field,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,0.27049695836899768,0.26157514948053334,0.27977617965247814,10000,79213,
arm_scope,bias_structural_reference,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,0.29390665708232938,0.28492337568705478,0.30302978525853647,10000,79213,
arm_scope,bias_same_sign_rate,boundary_offset_+30,1.0000000000000001e-05,alpha_1e-5,30,0.99761402800045451,0.99700066994983338,0.99814228491149048,10000,79213,
